Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	-0.075	0	5.844732E-06	0	
0.0005	0.125	-0.0748766	2.51388E-08	0	0	
0.001	0.1249999	-0.07475166	5.056399E-08	-1.97692	-0.05663459	
0.0015	0.1249996	-0.07462668	7.597113E-08	-1.999054	-0.1139033	
0.002	0.1249992	-0.07450171	1.013528E-07	-1.999616	-0.171188	
0.0025	0.1249987	-0.07437673	1.267088E-07	-1.999626	-0.2284731	
0.003	0.1249981	-0.07425176	1.520392E-07	-1.999626	-0.2857582	
0.0035	0.1249974	-0.07412679	1.773438E-07	-1.999626	-0.3430433	
0.004	0.1249965	-0.07400182	2.026228E-07	-1.999626	-0.4003283	
0.0045	0.1249955	-0.07387685	2.27876E-07	-1.999626	-0.4576134	
0.005	0.1249944	-0.07375188	2.531035E-07	-1.999626	-0.5148985	
0.0055	0.1249931	-0.07362691	2.783052E-07	-1.999626	-0.5721835	
0.006	0.1249918	-0.07350194	3.03481E-07	-1.999626	-0.6294686	
0.0065	0.1249902	-0.07337698	3.28631E-07	-1.999626	-0.6867537	
0.007	0.1249886	-0.07325201	3.537552E-07	-1.999626	-0.7440388	
0.0075	0.1249869	-0.07312705	3.788535E-07	-1.999626	-0.8013239	
0.008	0.124985	-0.07300209	4.039258E-07	-1.999626	-0.858609	
0.0085	0.124983	-0.07287713	4.289723E-07	-1.999626	-0.915894	
0.009000001	0.1249809	-0.07275217	4.539928E-07	-1.999626	-0.9731791	
0.009500001	0.1249786	-0.07262722	4.789873E-07	-1.999626	-1.030464	
0.01	0.1249762	-0.07250227	5.039557E-07	-1.999626	-1.087749	
0.0105	0.1249737	-0.07237732	5.288982E-07	-1.999626	-1.145034	
0.011	0.1249711	-0.07225237	5.538146E-07	-1.999626	-1.202319	
0.0115	0.1249683	-0.07212742	5.787049E-07	-1.999626	-1.259604	
0.012	0.1249655	-0.07200249	6.03569E-07	-1.999626	-1.31689	
0.0125	0.1249624	-0.07187755	6.284071E-07	-1.999626	-1.374175	
0.013	0.1249593	-0.07175261	6.53219E-07	-1.999626	-1.43146	
0.0135	0.1249561	-0.07162768	6.780048E-07	-1.999626	-1.488745	
0.014	0.1249527	-0.07150275	7.027644E-07	-1.999626	-1.54603	
0.0145	0.1249492	-0.07137782	7.274977E-07	-1.999626	-1.603315	
0.015	0.1249455	-0.0712529	7.522048E-07	-1.999626	-1.6606	
0.0155	0.1249418	-0.07112798	7.768855E-07	-1.999626	-1.717885	
0.016	0.1249379	-0.07100306	8.0154E-07	-1.999626	-1.77517	
0.0165	0.1249339	-0.07087816	8.261682E-07	-1.999626	-1.832455	
0.017	0.1249298	-0.07075325	8.5077E-07	-1.999626	-1.88974	
0.0175	0.1249255	-0.07062835	8.753454E-07	-1.999626	-1.947025	
0.018	0.1249211	-0.07050344	8.998945E-07	-1.999626	-2.00431	
0.0185	0.1249166	-0.07037856	9.244171E-07	-1.999626	-2.061596	
0.019	0.124912	-0.07025366	9.489132E-07	-1.999627	-2.118881	
0.0195	0.1249072	-0.07012878	9.73383E-07	-1.999627	-2.176166	
0.02	0.1249023	-0.0700039	9.978262E-07	-1.999627	-2.233451	
0.0205	0.1248973	-0.06987903	1.022243E-06	-1.999627	-2.290736	
0.021	0.1248922	-0.06975415	1.046633E-06	-1.999627	-2.348021	
0.0215	0.1248869	-0.06962929	1.070997E-06	-1.999627	-2.405306	
0.022	0.1248816	-0.06950443	1.095334E-06	-1.999627	-2.462591	
0.0225	0.124876	-0.06937958	1.119644E-06	-1.999627	-2.519876	
0.023	0.1248704	-0.06925473	1.143928E-06	-1.999627	-2.577161	
0.0235	0.1248647	-0.06912988	1.168185E-06	-1.999627	-2.634446	
0.024	0.1248588	-0.06900505	1.192415E-06	-1.999627	-2.691732	
0.0245	0.1248528	-0.06888022	1.216619E-06	-1.999627	-2.749017	
0.025	0.1248466	-0.06875539	1.240796E-06	-1.999627	-2.806302	
0.0255	0.1248404	-0.06863057	1.264946E-06	-1.999627	-2.863587	
0.026	0.124834	-0.06850576	1.28907E-06	-1.999627	-2.920872	
0.0265	0.1248275	-0.06838095	1.313166E-06	-1.999627	-2.978157	
0.027	0.1248208	-0.06825615	1.337236E-06	-1.999627	-3.035442	
0.0275	0.1248141	-0.06813136	1.361279E-06	-1.999627	-3.092727	
0.028	0.1248072	-0.06800658	1.385295E-06	-1.999627	-3.150012	
0.0285	0.1248002	-0.0678818	1.409284E-06	-1.999627	-3.207297	
0.029	0.1247931	-0.06775703	1.433247E-06	-1.999627	-3.264582	
0.0295	0.1247858	-0.06763226	1.457182E-06	-1.999627	-3.321868	
0.03	0.1247784	-0.06750751	1.48109E-06	-1.999627	-3.379153	
0.0305	0.1247709	-0.06738275	1.504972E-06	-1.999627	-3.436438	
0.031	0.1247633	-0.06725802	1.528826E-06	-1.999627	-3.493723	
0.0315	0.1247555	-0.06713328	1.552653E-06	-1.999627	-3.551008	
0.032	0.1247476	-0.06700855	1.576454E-06	-1.999627	-3.608293	
0.0325	0.1247396	-0.06688383	1.600227E-06	-1.999627	-3.665578	
0.033	0.1247315	-0.06675912	1.623973E-06	-1.999627	-3.722863	
0.0335	0.1247232	-0.06663442	1.647692E-06	-1.999627	-3.780149	
0.034	0.1247148	-0.06650972	1.671383E-06	-1.999627	-3.837433	
0.0345	0.1247063	-0.06638504	1.695048E-06	-1.999627	-3.894719	
0.035	0.1246977	-0.06626036	1.718685E-06	-1.999627	-3.952004	
0.0355	0.1246889	-0.0661357	1.742296E-06	-1.999627	-4.009289	
0.036	0.12468	-0.06601103	1.765878E-06	-1.999627	-4.066574	
0.0365	0.124671	-0.06588638	1.789434E-06	-1.999627	-4.123859	
0.037	0.1246619	-0.06576174	1.812962E-06	-1.999627	-4.181144	
0.0375	0.1246526	-0.0656371	1.836463E-06	-1.999627	-4.238429	
0.038	0.1246433	-0.06551248	1.859937E-06	-1.999627	-4.295714	
0.0385	0.1246337	-0.06538787	1.883383E-06	-1.999627	-4.353	
0.039	0.1246241	-0.06526326	1.906802E-06	-1.999627	-4.410285	
0.0395	0.1246144	-0.06513867	1.930194E-06	-1.999627	-4.467569	
0.04	0.1246045	-0.06501409	1.953558E-06	-1.999627	-4.524855	
0.0405	0.1245945	-0.06488951	1.976895E-06	-1.999627	-4.58214	
0.041	0.1245843	-0.06476494	2.000204E-06	-1.999627	-4.639425	
0.0415	0.1245741	-0.0646404	2.023485E-06	-1.999627	-4.69671	
0.042	0.1245637	-0.06451584	2.04674E-06	-1.999627	-4.753995	
0.0425	0.1245532	-0.06439131	2.069966E-06	-1.999627	-4.81128	
0.043	0.1245425	-0.06426679	2.093165E-06	-1.999628	-4.868565	
0.0435	0.1245318	-0.06414228	2.116337E-06	-1.999628	-4.92585	
0.044	0.1245209	-0.06401777	2.139481E-06	-1.999628	-4.983136	
0.0445	0.1245099	-0.06389328	2.162597E-06	-1.999628	-5.040421	
0.045	0.1244988	-0.0637688	2.185685E-06	-1.999628	-5.097706	
0.0455	0.1244875	-0.06364433	2.208746E-06	-1.999628	-5.154991	
0.046	0.1244761	-0.06351987	2.231779E-06	-1.999628	-5.212276	
0.0465	0.1244646	-0.06339543	2.254784E-06	-1.999628	-5.269561	
0.047	0.124453	-0.06327099	2.277762E-06	-1.999628	-5.326846	
0.0475	0.1244413	-0.06314658	2.300712E-06	-1.999628	-5.384131	
0.048	0.1244294	-0.06302216	2.323634E-06	-1.999628	-5.441417	
0.0485	0.1244174	-0.06289776	2.346528E-06	-1.999628	-5.498702	
0.049	0.1244052	-0.06277337	2.369394E-06	-1.999628	-5.555987	
0.0495	0.124393	-0.062649	2.392233E-06	-1.999628	-5.613272	
0.05	0.1243806	-0.06252464	2.415044E-06	-1.999628	-5.670557	
0.0505	0.1243681	-0.06240029	2.437826E-06	-1.999628	-5.727842	
0.051	0.1243555	-0.06227595	2.460581E-06	-1.999628	-5.785128	
0.0515	0.1243427	-0.06215162	2.483308E-06	-1.999628	-5.842412	
0.052	0.1243299	-0.06202731	2.506007E-06	-1.999628	-5.899698	
0.0525	0.1243169	-0.06190301	2.528678E-06	-1.999628	-5.956983	
0.053	0.1243038	-0.06177872	2.55132E-06	-1.999628	-6.014268	
0.0535	0.1242905	-0.06165446	2.573935E-06	-1.999628	-6.071553	
