Time	Arm_X	Arm_Y	Arm_Z	JointVelocity	Rotation	
0	0.125	0.075	3.055275E-05	0	0	
0.0005	0.125	0.075	3.055275E-05	0	0	
0.001	0.125	0.07499821	3.055259E-05	-0.02864999	-0.0008207619	
0.0015	0.125	0.07499462	3.05504E-05	-0.05729999	-0.002462286	
0.002	0.125	0.07498925	3.054708E-05	-0.08595	-0.004924572	
0.0025	0.125	0.07498209	3.054265E-05	-0.1146	-0.00820762	
0.003	0.125	0.07497314	3.05371E-05	-0.14325	-0.01231143	
0.0035	0.125	0.07496239	3.053046E-05	-0.1719	-0.017236	
0.004	0.125	0.07494985	3.052273E-05	-0.20055	-0.02298134	
0.0045	0.125	0.07493553	3.05139E-05	-0.2291999	-0.02954743	
0.005	0.125	0.07491942	3.050399E-05	-0.25785	-0.03693429	
0.0055	0.125	0.07490151	3.049299E-05	-0.2864999	-0.04514191	
0.006	0.125	0.07488181	3.04809E-05	-0.3151499	-0.05417029	
0.0065	0.1249999	0.07486033	3.046772E-05	-0.3438	-0.06401943	
0.007	0.1249999	0.07483705	3.045346E-05	-0.3724498	-0.07468934	
0.0075	0.1249999	0.07481198	3.043811E-05	-0.4010999	-0.08618001	
0.008	0.1249998	0.07478512	3.042167E-05	-0.4297497	-0.09849143	
0.0085	0.1249998	0.07475647	3.040415E-05	-0.4583997	-0.1116236	
0.009000001	0.1249997	0.07472603	3.038554E-05	-0.4870498	-0.1255766	
0.009500001	0.1249996	0.0746938	3.036584E-05	-0.5156998	-0.1403503	
0.01	0.1249995	0.07465978	3.034505E-05	-0.5443492	-0.1559447	
0.0105	0.1249995	0.07462396	3.032317E-05	-0.5729994	-0.17236	
0.011	0.1249993	0.07458636	3.030021E-05	-0.6016493	-0.1895959	
0.0115	0.1249992	0.07454697	3.027615E-05	-0.6302991	-0.2076527	
0.012	0.124999	0.07450578	3.025101E-05	-0.6589484	-0.2265302	
0.0125	0.1249989	0.07446281	3.022478E-05	-0.6875991	-0.2462284	
0.013	0.1249987	0.07441805	3.019746E-05	-0.7162476	-0.2667474	
0.0135	0.1249985	0.07437149	3.016905E-05	-0.7448978	-0.2880872	
0.014	0.1249982	0.07432314	3.013956E-05	-0.7735481	-0.3102477	
0.0145	0.1249979	0.07427301	3.010898E-05	-0.8021965	-0.3332289	
0.015	0.1249976	0.07422108	3.007731E-05	-0.8308468	-0.3570309	
0.0155	0.1249973	0.07416736	3.004455E-05	-0.8594952	-0.3816537	
0.016	0.1249969	0.07411186	3.001071E-05	-0.8881446	-0.4070971	
0.0165	0.1249965	0.07405456	2.997578E-05	-0.9167948	-0.4333614	
0.017	0.124996	0.07399546	2.993977E-05	-0.9454432	-0.4604463	
0.0175	0.1249955	0.07393458	2.990268E-05	-0.9740907	-0.488352	
0.018	0.124995	0.07387192	2.986449E-05	-1.002742	-0.5170784	
0.0185	0.1249944	0.07380746	2.982523E-05	-1.031389	-0.5466256	
0.019	0.1249937	0.07374121	2.978488E-05	-1.060037	-0.5769933	
0.0195	0.124993	0.07367317	2.974345E-05	-1.088686	-0.6081819	
0.02	0.1249923	0.07360335	2.970093E-05	-1.117336	-0.6401913	
0.0205	0.1249915	0.07353172	2.965734E-05	-1.145981	-0.6730212	
0.021	0.1249906	0.07345831	2.961266E-05	-1.174631	-0.7066718	
0.0215	0.1249896	0.07338312	2.956691E-05	-1.203278	-0.7411432	
0.022	0.1249886	0.07330613	2.952007E-05	-1.231925	-0.7764353	
0.0225	0.1249875	0.07322735	2.947215E-05	-1.260571	-0.812548	
0.023	0.1249864	0.07314678	2.942316E-05	-1.289219	-0.8494814	
0.0235	0.1249851	0.07306442	2.937309E-05	-1.317864	-0.8872355	
0.024	0.1249838	0.07298028	2.932195E-05	-1.346512	-0.9258102	
0.0245	0.1249824	0.07289434	2.926973E-05	-1.375157	-0.9652055	
0.025	0.1249809	0.07280662	2.921643E-05	-1.403801	-1.005421	
0.0255	0.1249793	0.0727171	2.916206E-05	-1.432445	-1.046458	
0.026	0.1249776	0.0726258	2.910662E-05	-1.461092	-1.088315	
0.0265	0.1249758	0.07253271	2.90501E-05	-1.489736	-1.130993	
0.027	0.1249739	0.07243783	2.899252E-05	-1.51838	-1.174491	
0.0275	0.1249719	0.07234117	2.893386E-05	-1.547024	-1.21881	
0.028	0.1249698	0.07224271	2.887413E-05	-1.575664	-1.26395	
