Time	1	2	3	Rotation	
2.311	-0.03993449	-0.06	-0.01660658	1.441964	
2.3112	-0.03978598	-0.06	-0.01660814	1.441964	
2.3114	-0.0396289	-0.06	-0.01661045	1.441964	
2.3116	-0.03946448	-0.06	-0.01661346	1.441964	
2.3118	-0.03929387	-0.06	-0.01661714	1.441964	
2.312	-0.03911807	-0.06	-0.01662144	1.442631	
2.3122	-0.03893803	-0.06	-0.01662631	1.442631	
2.3124	-0.03875457	-0.06	-0.01663172	1.442631	
2.3126	-0.03856846	-0.06	-0.01663763	1.442631	
2.3128	-0.03838039	-0.06	-0.01664402	1.442631	
2.313	-0.03819098	-0.06	-0.01665084	1.443299	
2.3132	-0.0380008	-0.06	-0.01665808	1.443299	
2.3134	-0.03781036	-0.06	-0.0166657	1.443299	
2.3136	-0.03762012	-0.06	-0.01667368	1.443299	
2.3138	-0.0374305	-0.06	-0.016682	1.443299	
2.314	-0.03724187	-0.06	-0.01669062	1.443967	
2.3142	-0.03705456	-0.06	-0.01669955	1.443967	
2.3144	-0.03686888	-0.06	-0.01670874	1.443967	
2.3146	-0.03668509	-0.06	-0.0167182	1.443967	
2.3148	-0.03650343	-0.06	-0.01672789	1.443967	
2.315	-0.03632411	-0.06	-0.01673781	1.444634	
2.3152	-0.03614731	-0.06	-0.01674794	1.444634	
2.3154	-0.0359732	-0.06	-0.01675826	1.444634	
2.3156	-0.03580192	-0.06	-0.01676877	1.444634	
2.3158	-0.03563359	-0.06	-0.01677945	1.444634	
2.316	-0.03546831	-0.06	-0.01679029	1.445301	
2.3162	-0.03530618	-0.06	-0.01680128	1.445301	
2.3164	-0.03514726	-0.06	-0.0168124	1.445301	
2.3166	-0.03499161	-0.06	-0.01682366	1.445301	
2.3168	-0.03483928	-0.06	-0.01683505	1.445301	
2.317	-0.03469029	-0.06	-0.01684654	1.445967	
2.3172	-0.03454467	-0.06	-0.01685814	1.445967	
2.3174	-0.03440244	-0.06	-0.01686984	1.445967	
2.3176	-0.0342636	-0.06	-0.01688164	1.445967	
2.3178	-0.03412815	-0.06	-0.01689352	1.445967	
2.318	-0.03399608	-0.06	-0.01690548	1.446631	
2.3182	-0.03386736	-0.06	-0.01691752	1.446631	
2.3184	-0.03374198	-0.06	-0.01692962	1.446631	
2.3186	-0.0336199	-0.06	-0.0169418	1.446631	
2.3188	-0.0335011	-0.06	-0.01695403	1.446631	
2.319	-0.03338553	-0.06	-0.01696632	1.447295	
2.3192	-0.03327316	-0.06	-0.01697866	1.447295	
2.3194	-0.03316394	-0.06	-0.01699106	1.447295	
2.3196	-0.03305782	-0.06	-0.0170035	1.447295	
2.3198	-0.03295475	-0.06	-0.01701599	1.447295	
2.32	0	-0.06	-0.01702851	1.447957	
2.3202	-0.03418711	-0.06	-0.01697974	1.447957	
2.3204	-0.03532839	-0.06	-0.01693538	1.447957	
2.3206	-0.0363041	-0.06	-0.01689507	1.447957	
2.3208	-0.03713589	-0.06	-0.01685851	1.447957	
2.321	-0.03784219	-0.06	-0.01682542	1.448618	
2.3212	-0.03843874	-0.06	-0.01679553	1.448618	
2.3214	-0.03893906	-0.06	-0.01676859	1.448618	
2.3216	-0.0393548	-0.06	-0.01674441	1.448618	
2.3218	-0.03969604	-0.06	-0.01672277	1.448618	
2.322	-0.03997154	-0.06	-0.01670349	1.449278	
2.3222	-0.04018896	-0.06	-0.0166864	1.449278	
2.3224	-0.04035497	-0.06	-0.01667135	1.449278	
2.3226	-0.04047547	-0.06	-0.0166582	1.449278	
2.3228	-0.04055561	-0.06	-0.01664679	1.449278	
2.323	-0.04059998	-0.06	-0.01663703	1.449941	
2.3232	-0.04061265	-0.06	-0.01662879	1.449941	
2.3234	-0.04059722	-0.06	-0.01662197	1.449941	
2.3236	-0.04055692	-0.06	-0.01661647	1.449941	
2.3238	-0.0404946	-0.06	-0.0166122	1.449941	
2.324	-0.04041286	-0.06	-0.01660907	1.450606	
2.3242	-0.040314	-0.06	-0.01660702	1.450606	
2.3244	-0.0402001	-0.06	-0.01660596	1.450606	
2.3246	-0.04007304	-0.06	-0.01660584	1.450606	
2.3248	-0.03993449	-0.06	-0.01660658	1.450606	
2.325	-0.03978598	-0.06	-0.01660814	1.451273	
2.3252	-0.0396289	-0.06	-0.01661045	1.451273	
2.3254	-0.03946448	-0.06	-0.01661346	1.451273	
2.3256	-0.03929387	-0.06	-0.01661714	1.451273	
2.3258	-0.03911807	-0.06	-0.01662144	1.451273	
2.326	-0.03893803	-0.06	-0.01662631	1.45194	
2.3262	-0.03875457	-0.06	-0.01663172	1.45194	
2.3264	-0.03856846	-0.06	-0.01663763	1.45194	
2.3266	-0.03838039	-0.06	-0.01664402	1.45194	
2.3268	-0.03819098	-0.06	-0.01665084	1.45194	
2.327	-0.0380008	-0.06	-0.01665808	1.452608	
2.3272	-0.03781036	-0.06	-0.0166657	1.452608	
2.3274	-0.03762012	-0.06	-0.01667368	1.452608	
2.3276	-0.0374305	-0.06	-0.016682	1.452608	
2.3278	-0.03724187	-0.06	-0.01669062	1.452608	
2.328	-0.03705456	-0.06	-0.01669955	1.453276	
2.3282	-0.03686888	-0.06	-0.01670874	1.453276	
2.3284	-0.03668509	-0.06	-0.0167182	1.453276	
2.3286	-0.03650343	-0.06	-0.01672789	1.453276	
2.3288	-0.03632411	-0.06	-0.01673781	1.453276	
2.329	-0.03614731	-0.06	-0.01674794	1.453943	
2.3292	-0.0359732	-0.06	-0.01675826	1.453943	
2.3294	-0.03580192	-0.06	-0.01676877	1.453943	
2.3296	-0.03563359	-0.06	-0.01677945	1.453943	
2.3298	-0.03546831	-0.06	-0.01679029	1.453943	
2.33	-0.03530618	-0.06	-0.01680128	1.45461	
2.3302	-0.03514726	-0.06	-0.0168124	1.45461	
2.3304	-0.03499161	-0.06	-0.01682366	1.45461	
2.3306	-0.03483928	-0.06	-0.01683505	1.45461	
2.3308	-0.03469029	-0.06	-0.01684654	1.45461	
2.331	-0.03454467	-0.06	-0.01685814	1.455275	
2.3312	-0.03440244	-0.06	-0.01686984	1.455275	
2.3314	-0.0342636	-0.06	-0.01688164	1.455275	
2.3316	-0.03412815	-0.06	-0.01689352	1.455275	
2.3318	-0.03399608	-0.06	-0.01690548	1.455275	
2.332	-0.03386736	-0.06	-0.01691752	1.45594	
2.3322	-0.03374198	-0.06	-0.01692962	1.45594	
2.3324	-0.0336199	-0.06	-0.0169418	1.45594	
2.3326	-0.0335011	-0.06	-0.01695403	1.45594	
2.3328	-0.03338553	-0.06	-0.01696632	1.45594	
2.333	-0.03327316	-0.06	-0.01697866	1.456603	
2.3332	-0.03316394	-0.06	-0.01699106	1.456603	
2.3334	-0.03305782	-0.06	-0.0170035	1.456603	
2.3336	-0.03295475	-0.06	-0.01701599	1.456603	
2.3338	0	-0.06	-0.01702851	1.456603	
2.334	-0.03418711	-0.06	-0.01697974	1.457265	
2.3342	-0.03532839	-0.06	-0.01693538	1.457265	
2.3344	-0.0363041	-0.06	-0.01689507	1.457265	
2.3346	-0.03713589	-0.06	-0.01685851	1.457265	
2.3348	-0.03784219	-0.06	-0.01682542	1.457265	
2.335	-0.03843874	-0.06	-0.01679553	1.457926	
2.3352	-0.03893906	-0.06	-0.01676859	1.457926	
2.3354	-0.0393548	-0.06	-0.01674441	1.457926	
2.3356	-0.03969604	-0.06	-0.01672277	1.457926	
2.3358	-0.03997154	-0.06	-0.01670349	1.457926	
2.336	-0.04018896	-0.06	-0.0166864	1.458586	
2.3362	-0.04035497	-0.06	-0.01667135	1.458586	
2.3364	-0.04047547	-0.06	-0.0166582	1.458586	
2.3366	-0.04055561	-0.06	-0.01664679	1.458586	
2.3368	-0.04059998	-0.06	-0.01663703	1.458586	
2.337	-0.04061265	-0.06	-0.01662879	1.459249	
2.3372	-0.04059722	-0.06	-0.01662197	1.459249	
2.3374	-0.04055692	-0.06	-0.01661647	1.459249	
2.3376	-0.0404946	-0.06	-0.0166122	1.459249	
2.3378	-0.04041286	-0.06	-0.01660907	1.459249	
2.338	-0.040314	-0.06	-0.01660702	1.459914	
2.3382	-0.0402001	-0.06	-0.01660596	1.459914	
2.3384	-0.04007304	-0.06	-0.01660584	1.459914	
2.3386	-0.03993449	-0.06	-0.01660658	1.459914	
2.3388	-0.03978598	-0.06	-0.01660814	1.459914	
2.339	-0.0396289	-0.06	-0.01661045	1.460581	
2.3392	-0.03946448	-0.06	-0.01661346	1.460581	
2.3394	-0.03929387	-0.06	-0.01661714	1.460581	
2.3396	-0.03911807	-0.06	-0.01662144	1.460581	
2.3398	-0.03893803	-0.06	-0.01662631	1.460581	
2.34	-0.03875457	-0.06	-0.01663172	1.461249	
2.3402	-0.03856846	-0.06	-0.01663763	1.461249	
2.3404	-0.03838039	-0.06	-0.01664402	1.461249	
2.3406	-0.03819098	-0.06	-0.01665084	1.461249	
2.3408	-0.0380008	-0.06	-0.01665808	1.461249	
2.341	-0.03781036	-0.06	-0.0166657	1.461917	
2.3412	-0.03762012	-0.06	-0.01667368	1.461917	
2.3414	-0.0374305	-0.06	-0.016682	1.461917	
2.3416	-0.03724187	-0.06	-0.01669062	1.461917	
2.3418	-0.03705456	-0.06	-0.01669955	1.461917	
2.342	-0.03686888	-0.06	-0.01670874	1.462585	
2.3422	-0.03668509	-0.06	-0.0167182	1.462585	
2.3424	-0.03650343	-0.06	-0.01672789	1.462585	
2.3426	-0.03632411	-0.06	-0.01673781	1.462585	
2.3428	-0.03614731	-0.06	-0.01674794	1.462585	
2.343	-0.0359732	-0.06	-0.01675826	1.463252	
2.3432	-0.03580192	-0.06	-0.01676877	1.463252	
2.3434	-0.03563359	-0.06	-0.01677945	1.463252	
2.3436	-0.03546831	-0.06	-0.01679029	1.463252	
2.3438	-0.03530618	-0.06	-0.01680128	1.463252	
2.344	-0.03514726	-0.06	-0.0168124	1.463918	
2.3442	-0.03499161	-0.06	-0.01682366	1.463918	
2.3444	-0.03483928	-0.06	-0.01683505	1.463918	
2.3446	-0.03469029	-0.06	-0.01684654	1.463918	
2.3448	-0.03454467	-0.06	-0.01685814	1.463918	
2.345	-0.03440244	-0.06	-0.01686984	1.464583	
2.3452	-0.0342636	-0.06	-0.01688164	1.464583	
2.3454	-0.03412815	-0.06	-0.01689352	1.464583	
2.3456	-0.03399608	-0.06	-0.01690548	1.464583	
2.3458	-0.03386736	-0.06	-0.01691752	1.464583	
2.346	-0.03374198	-0.06	-0.01692962	1.465248	
2.3462	-0.0336199	-0.06	-0.0169418	1.465248	
2.3464	-0.0335011	-0.06	-0.01695403	1.465248	
2.3466	-0.03338553	-0.06	-0.01696632	1.465248	
2.3468	-0.03327316	-0.06	-0.01697866	1.465248	
2.347	-0.03316394	-0.06	-0.01699106	1.465911	
2.3472	-0.03305782	-0.06	-0.0170035	1.465911	
2.3474	-0.03295475	-0.06	-0.01701599	1.465911	
2.3476	0	-0.06	-0.01702851	1.465911	
2.3478	-0.03418711	-0.06	-0.01697974	1.465911	
2.348	-0.03532839	-0.06	-0.01693538	1.466573	
2.3482	-0.0363041	-0.06	-0.01689507	1.466573	
2.3484	-0.03713589	-0.06	-0.01685851	1.466573	
2.3486	-0.03784219	-0.06	-0.01682542	1.466573	
2.3488	-0.03843874	-0.06	-0.01679553	1.466573	
2.349	-0.03893906	-0.06	-0.01676859	1.467233	
2.3492	-0.0393548	-0.06	-0.01674441	1.467233	
2.3494	-0.03969604	-0.06	-0.01672277	1.467233	
2.3496	-0.03997154	-0.06	-0.01670349	1.467233	
2.3498	-0.04018896	-0.06	-0.0166864	1.467233	
2.35	-0.04035497	-0.06	-0.01667135	1.467893	
2.3502	-0.04047547	-0.06	-0.0166582	1.467893	
2.3504	-0.04055561	-0.06	-0.01664679	1.467893	
2.3506	-0.04059998	-0.06	-0.01663703	1.467893	
2.3508	-0.04061265	-0.06	-0.01662879	1.467893	
2.351	-0.04059722	-0.06	-0.01662197	1.468556	
2.3512	-0.04055692	-0.06	-0.01661647	1.468556	
2.3514	-0.0404946	-0.06	-0.0166122	1.468556	
2.3516	-0.04041286	-0.06	-0.01660907	1.468556	
2.3518	-0.040314	-0.06	-0.01660702	1.468556	
2.352	-0.0402001	-0.06	-0.01660596	1.469222	
2.3522	-0.04007304	-0.06	-0.01660584	1.469222	
2.3524	-0.03993449	-0.06	-0.01660658	1.469222	
2.3526	-0.03978598	-0.06	-0.01660814	1.469222	
2.3528	-0.0396289	-0.06	-0.01661045	1.469222	
2.353	-0.03946448	-0.06	-0.01661346	1.46989	
2.3532	-0.03929387	-0.06	-0.01661714	1.46989	
2.3534	-0.03911807	-0.06	-0.01662144	1.46989	
2.3536	-0.03893803	-0.06	-0.01662631	1.46989	
2.3538	-0.03875457	-0.06	-0.01663172	1.46989	
2.354	-0.03856846	-0.06	-0.01663763	1.470557	
2.3542	-0.03838039	-0.06	-0.01664402	1.470557	
2.3544	-0.03819098	-0.06	-0.01665084	1.470557	
2.3546	-0.0380008	-0.06	-0.01665808	1.470557	
2.3548	-0.03781036	-0.06	-0.0166657	1.470557	
2.355	-0.03762012	-0.06	-0.01667368	1.471225	
2.3552	-0.0374305	-0.06	-0.016682	1.471225	
2.3554	-0.03724187	-0.06	-0.01669062	1.471225	
2.3556	-0.03705456	-0.06	-0.01669955	1.471225	
2.3558	-0.03686888	-0.06	-0.01670874	1.471225	
2.356	-0.03668509	-0.06	-0.0167182	1.471893	
2.3562	-0.03650343	-0.06	-0.01672789	1.471893	
2.3564	-0.03632411	-0.06	-0.01673781	1.471893	
2.3566	-0.03614731	-0.06	-0.01674794	1.471893	
2.3568	-0.0359732	-0.06	-0.01675826	1.471893	
2.357	-0.03580192	-0.06	-0.01676877	1.47256	
2.3572	-0.03563359	-0.06	-0.01677945	1.47256	
2.3574	-0.03546831	-0.06	-0.01679029	1.47256	
2.3576	-0.03530618	-0.06	-0.01680128	1.47256	
2.3578	-0.03514726	-0.06	-0.0168124	1.47256	
2.358	-0.03499161	-0.06	-0.01682366	1.473226	
2.3582	-0.03483928	-0.06	-0.01683505	1.473226	
2.3584	-0.03469029	-0.06	-0.01684654	1.473226	
2.3586	-0.03454467	-0.06	-0.01685814	1.473226	
2.3588	-0.03440244	-0.06	-0.01686984	1.473226	
2.359	-0.0342636	-0.06	-0.01688164	1.473891	
2.3592	-0.03412815	-0.06	-0.01689352	1.473891	
2.3594	-0.03399608	-0.06	-0.01690548	1.473891	
2.3596	-0.03386736	-0.06	-0.01691752	1.473891	
2.3598	-0.03374198	-0.06	-0.01692962	1.473891	
2.36	-0.0336199	-0.06	-0.0169418	1.474555	
2.3602	-0.0335011	-0.06	-0.01695403	1.474555	
2.3604	-0.03338553	-0.06	-0.01696632	1.474555	
2.3606	-0.03327316	-0.06	-0.01697866	1.474555	
2.3608	-0.03316394	-0.06	-0.01699106	1.474555	
2.361	-0.03305782	-0.06	-0.0170035	1.475217	
2.3612	-0.03295475	-0.06	-0.01701599	1.475217	
2.3614	0	-0.06	-0.01702851	1.475217	
2.3616	-0.03418711	-0.06	-0.01697974	1.475217	
2.3618	-0.03532839	-0.06	-0.01693538	1.475217	
2.362	-0.0363041	-0.06	-0.01689507	1.475879	
2.3622	-0.03713589	-0.06	-0.01685851	1.475879	
2.3624	-0.03784219	-0.06	-0.01682542	1.475879	
2.3626	-0.03843874	-0.06	-0.01679553	1.475879	
2.3628	-0.03893906	-0.06	-0.01676859	1.475879	
2.363	-0.0393548	-0.06	-0.01674441	1.47654	
2.3632	-0.03969604	-0.06	-0.01672277	1.47654	
2.3634	-0.03997154	-0.06	-0.01670349	1.47654	
2.3636	-0.04018896	-0.06	-0.0166864	1.47654	
2.3638	-0.04035497	-0.06	-0.01667135	1.47654	
2.364	-0.04047547	-0.06	-0.0166582	1.4772	
2.3642	-0.04055561	-0.06	-0.01664679	1.4772	
2.3644	-0.04059998	-0.06	-0.01663703	1.4772	
2.3646	-0.04061265	-0.06	-0.01662879	1.4772	
2.3648	-0.04059722	-0.06	-0.01662197	1.4772	
2.365	-0.04055692	-0.06	-0.01661647	1.477864	
2.3652	-0.0404946	-0.06	-0.0166122	1.477864	
2.3654	-0.04041286	-0.06	-0.01660907	1.477864	
2.3656	-0.040314	-0.06	-0.01660702	1.477864	
2.3658	-0.0402001	-0.06	-0.01660596	1.477864	
2.366	-0.04007304	-0.06	-0.01660584	1.478531	
2.3662	-0.03993449	-0.06	-0.01660658	1.478531	
2.3664	-0.03978598	-0.06	-0.01660814	1.478531	
2.3666	-0.0396289	-0.06	-0.01661045	1.478531	
2.3668	-0.03946448	-0.06	-0.01661346	1.478531	
2.367	-0.03929387	-0.06	-0.01661714	1.479198	
2.3672	-0.03911807	-0.06	-0.01662144	1.479198	
2.3674	-0.03893803	-0.06	-0.01662631	1.479198	
2.3676	-0.03875457	-0.06	-0.01663172	1.479198	
2.3678	-0.03856846	-0.06	-0.01663763	1.479198	
2.368	-0.03838039	-0.06	-0.01664402	1.479866	
2.3682	-0.03819098	-0.06	-0.01665084	1.479866	
2.3684	-0.0380008	-0.06	-0.01665808	1.479866	
2.3686	-0.03781036	-0.06	-0.0166657	1.479866	
2.3688	-0.03762012	-0.06	-0.01667368	1.479866	
2.369	-0.0374305	-0.06	-0.016682	1.480534	
2.3692	-0.03724187	-0.06	-0.01669062	1.480534	
2.3694	-0.03705456	-0.06	-0.01669955	1.480534	
2.3696	-0.03686888	-0.06	-0.01670874	1.480534	
2.3698	-0.03668509	-0.06	-0.0167182	1.480534	
2.37	-0.03650343	-0.06	-0.01672789	1.481201	
2.3702	-0.03632411	-0.06	-0.01673781	1.481201	
2.3704	-0.03614731	-0.06	-0.01674794	1.481201	
2.3706	-0.0359732	-0.06	-0.01675826	1.481201	
2.3708	-0.03580192	-0.06	-0.01676877	1.481201	
2.371	-0.03563359	-0.06	-0.01677945	1.481868	
2.3712	-0.03546831	-0.06	-0.01679029	1.481868	
2.3714	-0.03530618	-0.06	-0.01680128	1.481868	
2.3716	-0.03514726	-0.06	-0.0168124	1.481868	
2.3718	-0.03499161	-0.06	-0.01682366	1.481868	
2.372	-0.03483928	-0.06	-0.01683505	1.482534	
2.3722	-0.03469029	-0.06	-0.01684654	1.482534	
2.3724	-0.03454467	-0.06	-0.01685814	1.482534	
2.3726	-0.03440244	-0.06	-0.01686984	1.482534	
2.3728	-0.0342636	-0.06	-0.01688164	1.482534	
2.373	-0.03412815	-0.06	-0.01689352	1.483199	
2.3732	-0.03399608	-0.06	-0.01690548	1.483199	
2.3734	-0.03386736	-0.06	-0.01691752	1.483199	
2.3736	-0.03374198	-0.06	-0.01692962	1.483199	
2.3738	-0.0336199	-0.06	-0.0169418	1.483199	
2.374	-0.0335011	-0.06	-0.01695403	1.483862	
2.3742	-0.03338553	-0.06	-0.01696632	1.483862	
2.3744	-0.03327316	-0.06	-0.01697866	1.483862	
2.3746	-0.03316394	-0.06	-0.01699106	1.483862	
2.3748	-0.03305782	-0.06	-0.0170035	1.483862	
2.375	-0.03295475	-0.06	-0.01701599	1.484525	
2.3752	0	-0.06	-0.01702851	1.484525	
2.3754	-0.03418711	-0.06	-0.01697974	1.484525	
2.3756	-0.03532839	-0.06	-0.01693538	1.484525	
2.3758	-0.0363041	-0.06	-0.01689507	1.484525	
2.376	-0.03713589	-0.06	-0.01685851	1.485187	
2.3762	-0.03784219	-0.06	-0.01682542	1.485187	
2.3764	-0.03843874	-0.06	-0.01679553	1.485187	
2.3766	-0.03893906	-0.06	-0.01676859	1.485187	
2.3768	-0.0393548	-0.06	-0.01674441	1.485187	
2.377	-0.03969604	-0.06	-0.01672277	1.485847	
2.3772	-0.03997154	-0.06	-0.01670349	1.485847	
2.3774	-0.04018896	-0.06	-0.0166864	1.485847	
2.3776	-0.04035497	-0.06	-0.01667135	1.485847	
2.3778	-0.04047547	-0.06	-0.0166582	1.485847	
2.378	-0.04055561	-0.06	-0.01664679	1.486508	
2.3782	-0.04059998	-0.06	-0.01663703	1.486508	
2.3784	-0.04061265	-0.06	-0.01662879	1.486508	
2.3786	-0.04059722	-0.06	-0.01662197	1.486508	
2.3788	-0.04055692	-0.06	-0.01661647	1.486508	
2.379	-0.0404946	-0.06	-0.0166122	1.487173	
2.3792	-0.04041286	-0.06	-0.01660907	1.487173	
2.3794	-0.040314	-0.06	-0.01660702	1.487173	
2.3796	-0.0402001	-0.06	-0.01660596	1.487173	
2.3798	-0.04007304	-0.06	-0.01660584	1.487173	
2.38	-0.03993449	-0.06	-0.01660658	1.487839	
2.3802	-0.03978598	-0.06	-0.01660814	1.487839	
2.3804	-0.0396289	-0.06	-0.01661045	1.487839	
2.3806	-0.03946448	-0.06	-0.01661346	1.487839	
2.3808	-0.03929387	-0.06	-0.01661714	1.487839	
2.381	-0.03911807	-0.06	-0.01662144	1.488507	
2.3812	-0.03893803	-0.06	-0.01662631	1.488507	
2.3814	-0.03875457	-0.06	-0.01663172	1.488507	
2.3816	-0.03856846	-0.06	-0.01663763	1.488507	
2.3818	-0.03838039	-0.06	-0.01664402	1.488507	
2.382	-0.03819098	-0.06	-0.01665084	1.489175	
2.3822	-0.0380008	-0.06	-0.01665808	1.489175	
2.3824	-0.03781036	-0.06	-0.0166657	1.489175	
2.3826	-0.03762012	-0.06	-0.01667368	1.489175	
2.3828	-0.0374305	-0.06	-0.016682	1.489175	
2.383	-0.03724187	-0.06	-0.01669062	1.489843	
2.3832	-0.03705456	-0.06	-0.01669955	1.489843	
2.3834	-0.03686888	-0.06	-0.01670874	1.489843	
2.3836	-0.03668509	-0.06	-0.0167182	1.489843	
2.3838	-0.03650343	-0.06	-0.01672789	1.489843	
2.384	-0.03632411	-0.06	-0.01673781	1.49051	
2.3842	-0.03614731	-0.06	-0.01674794	1.49051	
2.3844	-0.0359732	-0.06	-0.01675826	1.49051	
2.3846	-0.03580192	-0.06	-0.01676877	1.49051	
2.3848	-0.03563359	-0.06	-0.01677945	1.49051	
2.385	-0.03546831	-0.06	-0.01679029	1.491177	
2.3852	-0.03530618	-0.06	-0.01680128	1.491177	
2.3854	-0.03514726	-0.06	-0.0168124	1.491177	
2.3856	-0.03499161	-0.06	-0.01682366	1.491177	
2.3858	-0.03483928	-0.06	-0.01683505	1.491177	
2.386	-0.03469029	-0.06	-0.01684654	1.491842	
2.3862	-0.03454467	-0.06	-0.01685814	1.491842	
2.3864	-0.03440244	-0.06	-0.01686984	1.491842	
2.3866	-0.0342636	-0.06	-0.01688164	1.491842	
2.3868	-0.03412815	-0.06	-0.01689352	1.491842	
2.387	-0.03399608	-0.06	-0.01690548	1.492507	
2.3872	-0.03386736	-0.06	-0.01691752	1.492507	
2.3874	-0.03374198	-0.06	-0.01692962	1.492507	
2.3876	-0.0336199	-0.06	-0.0169418	1.492507	
2.3878	-0.0335011	-0.06	-0.01695403	1.492507	
2.388	-0.03338553	-0.06	-0.01696632	1.49317	
2.3882	-0.03327316	-0.06	-0.01697866	1.49317	
2.3884	-0.03316394	-0.06	-0.01699106	1.49317	
2.3886	-0.03305782	-0.06	-0.0170035	1.49317	
2.3888	-0.03295475	-0.06	-0.01701599	1.49317	
2.389	0	-0.06	-0.01702851	1.493833	
2.3892	-0.03418711	-0.06	-0.01697974	1.493833	
2.3894	-0.03532839	-0.06	-0.01693538	1.493833	
2.3896	-0.0363041	-0.06	-0.01689507	1.493833	
2.3898	-0.03713589	-0.06	-0.01685851	1.493833	
2.39	-0.03784219	-0.06	-0.01682542	1.494494	
2.3902	-0.03843874	-0.06	-0.01679553	1.494494	
2.3904	-0.03893906	-0.06	-0.01676859	1.494494	
2.3906	-0.0393548	-0.06	-0.01674441	1.494494	
2.3908	-0.03969604	-0.06	-0.01672277	1.494494	
2.391	-0.03997154	-0.06	-0.01670349	1.495154	
2.3912	-0.04018896	-0.06	-0.0166864	1.495154	
2.3914	-0.04035497	-0.06	-0.01667135	1.495154	
2.3916	-0.04047547	-0.06	-0.0166582	1.495154	
2.3918	-0.04055561	-0.06	-0.01664679	1.495154	
2.392	-0.04059998	-0.06	-0.01663703	1.495816	
2.3922	-0.04061265	-0.06	-0.01662879	1.495816	
2.3924	-0.04059722	-0.06	-0.01662197	1.495816	
2.3926	-0.04055692	-0.06	-0.01661647	1.495816	
2.3928	-0.0404946	-0.06	-0.0166122	1.495816	
2.393	-0.04041286	-0.06	-0.01660907	1.496481	
2.3932	-0.040314	-0.06	-0.01660702	1.496481	
2.3934	-0.0402001	-0.06	-0.01660596	1.496481	
2.3936	-0.04007304	-0.06	-0.01660584	1.496481	
2.3938	-0.03993449	-0.06	-0.01660658	1.496481	
2.394	-0.03978598	-0.06	-0.01660814	1.497148	
2.3942	-0.0396289	-0.06	-0.01661045	1.497148	
2.3944	-0.03946448	-0.06	-0.01661346	1.497148	
2.3946	-0.03929387	-0.06	-0.01661714	1.497148	
2.3948	-0.03911807	-0.06	-0.01662144	1.497148	
2.395	-0.03893803	-0.06	-0.01662631	1.497816	
2.3952	-0.03875457	-0.06	-0.01663172	1.497816	
2.3954	-0.03856846	-0.06	-0.01663763	1.497816	
2.3956	-0.03838039	-0.06	-0.01664402	1.497816	
2.3958	-0.03819098	-0.06	-0.01665084	1.497816	
2.396	-0.0380008	-0.06	-0.01665808	1.498484	
2.3962	-0.03781036	-0.06	-0.0166657	1.498484	
2.3964	-0.03762012	-0.06	-0.01667368	1.498484	
2.3966	-0.0374305	-0.06	-0.016682	1.498484	
2.3968	-0.03724187	-0.06	-0.01669062	1.498484	
2.397	-0.03705456	-0.06	-0.01669955	1.499152	
2.3972	-0.03686888	-0.06	-0.01670874	1.499152	
2.3974	-0.03668509	-0.06	-0.0167182	1.499152	
2.3976	-0.03650343	-0.06	-0.01672789	1.499152	
2.3978	-0.03632411	-0.06	-0.01673781	1.499152	
2.398	-0.03614731	-0.06	-0.01674794	1.499819	
2.3982	-0.0359732	-0.06	-0.01675826	1.499819	
2.3984	-0.03580192	-0.06	-0.01676877	1.499819	
2.3986	-0.03563359	-0.06	-0.01677945	1.499819	
2.3988	-0.03546831	-0.06	-0.01679029	1.499819	
2.399	-0.03530618	-0.06	-0.01680128	1.500485	
2.3992	-0.03514726	-0.06	-0.0168124	1.500485	
2.3994	-0.03499161	-0.06	-0.01682366	1.500485	
2.3996	-0.03483928	-0.06	-0.01683505	1.500485	
2.3998	-0.03469029	-0.06	-0.01684654	1.500485	
2.4	-0.03454467	-0.06	-0.01685814	1.501151	
2.4002	-0.03440244	-0.06	-0.01686984	1.501151	
2.4004	-0.0342636	-0.06	-0.01688164	1.501151	
2.4006	-0.03412815	-0.06	-0.01689352	1.501151	
2.4008	-0.03399608	-0.06	-0.01690548	1.501151	
2.401	-0.03386736	-0.06	-0.01691752	1.501815	
2.4012	-0.03374198	-0.06	-0.01692962	1.501815	
2.4014	-0.0336199	-0.06	-0.0169418	1.501815	
2.4016	-0.0335011	-0.06	-0.01695403	1.501815	
2.4018	-0.03338553	-0.06	-0.01696632	1.501815	
2.402	-0.03327316	-0.06	-0.01697866	1.502479	
2.4022	-0.03316394	-0.06	-0.01699106	1.502479	
2.4024	-0.03305782	-0.06	-0.0170035	1.502479	
2.4026	-0.03295475	-0.06	-0.01701599	1.502479	
2.4028	0	-0.06	-0.01702851	1.502479	
2.403	-0.03418711	-0.06	-0.01697974	1.503141	
2.4032	-0.03532839	-0.06	-0.01693538	1.503141	
2.4034	-0.0363041	-0.06	-0.01689507	1.503141	
2.4036	-0.03713589	-0.06	-0.01685851	1.503141	
2.4038	-0.03784219	-0.06	-0.01682542	1.503141	
2.404	-0.03843874	-0.06	-0.01679553	1.503802	
2.4042	-0.03893906	-0.06	-0.01676859	1.503802	
2.4044	-0.0393548	-0.06	-0.01674441	1.503802	
2.4046	-0.03969604	-0.06	-0.01672277	1.503802	
2.4048	-0.03997154	-0.06	-0.01670349	1.503802	
