Time	1	2	3	
0	-0.05975977	-0.05951447	-0.05953025	
0.0002	-0.05963961	-0.05936753	-0.05936142	
0.0004	-0.05931297	-0.05919682	-0.0589422	
0.0006	-0.05884369	-0.05890179	-0.05863178	
0.0008	-0.05851407	-0.05844536	-0.05838697	
0.0009999999	-0.05830909	-0.05802312	-0.05803696	
0.0012	-0.05796261	-0.05772552	-0.05793826	
0.0014	-0.05791811	-0.05734408	-0.05752089	
0.0016	-0.05784348	-0.05733119	-0.05738782	
0.0018	-0.05749144	-0.05716265	-0.05725708	
0.002	-0.05715219	-0.05689765	-0.05700011	
0.0022	-0.05692761	-0.05654244	-0.05665518	
0.0024	-0.0566774	-0.05627485	-0.05665246	
0.0026	-0.05632167	-0.05598474	-0.05638305	
0.0028	-0.05622199	-0.05584145	-0.05626558	
0.003	-0.05620472	-0.05561445	-0.05612246	
0.0032	-0.05584224	-0.05538085	-0.05582774	
0.0034	-0.0555967	-0.05532095	-0.0556069	
0.0036	-0.05558731	-0.0550744	-0.05542677	
0.0038	-0.05532866	-0.05500837	-0.05548167	
0.004	-0.05503665	0	-0.05526577	
0.0042	0	-0.05512047	-0.05589677	
0.0044	-0.05522721	-0.05610663	-0.05615332	
0.0046	-0.05545913	-0.05679335	-0.05648144	
0.0048	-0.0556847	-0.05772739	-0.05675767	
0.005	-0.05613689	-0.05852139	-0.05694513	
0.0052	-0.05630877	-0.05905474	-0.05729118	
0.0054	-0.05658102	-0.05943679	-0.05772166	
0.0056	-0.05690819	-0.05995678	-0.05798929	
0.0058	-0.05699708	-0.06024209	-0.05821308	
0.006	-0.05708507	-0.06055769	-0.05838182	
0.0062	-0.05707157	-0.06073628	-0.05868728	
0.0064	-0.05734356	-0.0609509	-0.05902895	
0.0066	-0.05749898	-0.06101161	-0.05904517	
0.0068	-0.05754181	-0.06102009	-0.05924597	
0.007	-0.05763905	-0.06138682	-0.05948913	
0.0072	-0.05774324	-0.06151631	-0.05947706	
