Time	Hinge	Left	Mll	Mlt	Mrl	Mrt	Right	Sll	Slt	Srl	Srt	
0.09900001	0.00725593	0.6358304	1.989116	2.014842	0	0	0	0	0	0	0	
0.1	0.007537035	0.6358304	1.988695	2.036526	0	0	0	0	0	0	0	
0.101	0.00782538	0.6431138	1.988262	2.057982	0	0	0	0	0	0	0	
0.102	0.008121045	0.6431138	1.987819	2.079087	0	0	0	0	0	0	0	
0.103	0.008424105	0.6502515	1.987364	2.099956	0	0	0	0	0	0	0	
0.104	0.008734641	0.6502515	1.986898	2.120478	0	0	0	0	0	0	0	
0.105	0.00905272	0.6572465	1.986421	2.140759	0	0	0	0	0	0	0	
0.106	0.009378423	0.6572465	1.985933	2.160696	0	0	0	0	0	0	0	
0.107	0.00971182	0.6641015	1.985433	2.180387	0	0	0	0	0	0	0	
0.108	0.01005298	0.6641015	1.984921	2.199738	0	0	0	0	0	0	0	
0.109	0.01040198	0.6708195	1.984397	2.21884	0	0	0	0	0	0	0	
0.11	0.01075889	0.6708195	1.983862	2.237604	0	0	0	0	0	0	0	
0.111	0.01112377	0.6774032	1.983315	2.256116	0	0	0	0	0	0	0	
0.112	0.01149669	0.6774032	1.982755	2.274296	0	0	0	0	0	0	0	
0.113	0.01187772	0.6838551	1.982184	2.292221	0	0	0	0	0	0	0	
0.114	0.01226692	0.6838551	1.9816	2.309816	0	0	0	0	0	0	0	
0.115	0.01266436	0.690178	1.981004	2.327155	0	0	0	0	0	0	0	
0.116	0.01307011	0.690178	1.980395	2.344169	0	0	0	0	0	0	0	
0.117	0.01348421	0.6963744	1.979774	2.360923	0	0	0	0	0	0	0	
0.118	0.01390674	0.6963744	1.979141	2.377358	0	0	0	0	0	0	0	
0.119	0.01433776	0.7024469	1.978494	2.393532	0	0	0	0	0	0	0	
0.12	0.01477732	0.7024469	1.977835	2.40939	0	0	0	0	0	0	0	
0.121	0.01522548	0.708398	1.977163	2.424988	0	0	0	0	0	0	0	
0.122	0.01568231	0.708398	1.976478	2.440273	0	0	0	0	0	0	0	
0.123	0.01614784	0.71423	1.975779	2.455297	0	0	0	0	0	0	0	
0.124	0.01662215	0.71423	1.975068	2.470014	0	0	0	0	0	0	0	
0.125	0.01710528	0.7199454	1.974343	2.484468	0	0	0	0	0	0	0	
0.126	0.01759729	0.7199454	1.973605	2.498619	0	0	0	0	0	0	0	
0.127	0.01809822	0.7255465	1.972854	2.51251	0	0	0	0	0	0	0	
0.128	0.01860814	0.7255465	1.972089	2.5261	0	0	0	0	0	0	0	
0.129	0.01912708	0.7310356	1.971311	2.539431	0	0	0	0	0	0	0	
0.13	0.0196551	0.7310356	1.970519	2.552466	0	0	0	0	0	0	0	
0.131	0.02019225	0.7364149	1.969714	2.565242	0	0	0	0	0	0	0	
0.132	0.02073857	0.7364149	1.968894	2.577725	0	0	0	0	0	0	0	
0.133	0.02129411	0.7416867	1.968061	2.589951	0	0	0	0	0	0	0	
0.134	0.02185891	0.7416867	1.967214	2.601888	0	0	0	0	0	0	0	
0.135	0.02243301	0.7468529	1.966353	2.613569	0	0	0	0	0	0	0	
0.136	0.02301647	0.7468529	1.965478	2.624966	0	0	0	0	0	0	0	
0.137	0.02360932	0.7519159	1.964589	2.636108	0	0	0	0	0	0	0	
0.138	0.0242116	0.7519159	1.963686	2.646968	0	0	0	0	0	0	0	
0.139	0.02482336	0.7568776	1.962769	2.657577	0	0	0	0	0	0	0	
0.14	0.02544462	0.7568776	1.961837	2.667907	0	0	0	0	0	0	0	
0.141	0.02607543	0.7617401	1.960891	2.677985	0	0	0	0	0	0	0	
0.142	0.02671583	0.7617401	1.959931	2.68779	0	0	0	0	0	0	0	
0.143	0.02736585	0.7665052	1.958956	2.697348	0	0	0	0	0	0	0	
0.144	0.02802553	0.7665052	1.957967	2.706631	0	0	0	0	0	0	0	
0.145	0.0286949	0.7711751	1.956964	2.715672	0	0	0	0	0	0	0	
0.146	0.029374	0.7711751	1.955945	2.724444	0	0	0	0	0	0	0	
0.147	0.03006285	0.7757516	1.954913	2.73297	0	0	0	0	0	0	0	
0.148	0.03076149	0.7757516	1.953865	2.741233	0	0	0	0	0	0	0	
0.149	0.03146994	0.7802366	1.952803	2.749253	0	0	0	0	0	0	0	
0.15	0.03218825	0.7802366	1.951726	2.757013	0	0	0	0	0	0	0	
0.151	0.03291643	0.7846318	1.950634	2.764532	0	0	0	0	0	0	0	
0.152	0.03365451	0.7846318	1.949528	2.771796	0	0	0	0	0	0	0	
0.153	0.03440252	0.7889391	1.948407	2.77882	0	0	0	0	0	0	0	
0.154	0.03516049	0.7889391	1.94727	2.78559	0	0	0	0	0	0	0	
0.155	0.03592844	0.7931603	1.946119	2.792124	0	0	0	0	0	0	0	
0.156	0.0367064	0.7931603	1.944953	2.798407	0	0	0	0	0	0	0	
0.157	0.03749439	0.7972971	1.943772	2.804458	0	0	0	0	0	0	0	
