Time	Hinge	Left	Mll	Mlt	Mrl	Mrt	Right	Sll	Slt	Srl	Srt	
0.294	0.06556437	0	0	0	0	0	0	1.901727	9.96896	2.098279	10.03196	
0.295	0.06558065	0	0	0	0	0	0	1.901702	9.96958	2.098303	10.03134	
0.296	0.0655967	0	0	0	0	0	0	1.901678	9.970034	2.098327	10.0307	
0.297	0.06561253	0	0	0	0	0	0	1.901655	9.970724	2.098351	10.02998	
0.298	0.06562812	0	0	0	0	0	0	1.901631	9.970867	2.098374	10.02965	
0.299	0.0656435	0	0	0	0	0	0	1.901608	9.971428	2.098397	10.02932	
0.3	0.06565866	0	0	0	0	0	0	1.901585	9.97163	2.09842	10.02891	
0.301	0.0656736	0	0	0	0	0	0	1.901563	9.972262	2.098442	10.02808	
0.302	0.06568833	0	0	0	0	0	0	1.901541	9.972536	2.098464	10.02798	
0.303	0.06570286	0	0	0	0	0	0	1.901519	9.972835	2.098486	10.02748	
0.304	0.06571718	0	0	0	0	0	0	1.901498	9.973372	2.098507	10.02657	
0.305	0.06573129	0	0	0	0	0	0	1.901477	9.973728	2.098529	10.02681	
0.306	0.06574521	0	0	0	0	0	0	1.901456	9.974134	2.098549	10.02619	
0.307	0.06575893	0	0	0	0	0	0	1.901435	9.97436	2.09857	10.02636	
0.308	0.06577246	0	0	0	0	0	0	1.901415	9.975016	2.09859	10.02569	
0.309	0.0657858	0	0	0	0	0	0	1.901395	9.975111	2.09861	10.02581	
0.31	0.06579893	0	0	0	0	0	0	1.901376	9.975624	2.09863	10.02471	
0.311	0.06581189	0	0	0	0	0	0	1.901356	9.975982	2.098649	10.02514	
0.312	0.06582464	0	0	0	0	0	0	1.901337	9.976351	2.098668	10.02438	
0.313	0.06583723	0	0	0	0	0	0	1.901318	9.976566	2.098687	10.02395	
0.314	0.06584962	0	0	0	0	0	0	1.9013	9.977198	2.098706	10.02314	
0.315	0.06586184	0	0	0	0	0	0	1.901281	9.97746	2.098724	10.02307	
0.316	0.06587389	0	0	0	0	0	0	1.901263	9.977758	2.098742	10.02219	
0.317	0.06588577	0	0	0	0	0	0	1.901246	9.978271	2.09876	10.02247	
0.318	0.06589747	0	0	0	0	0	0	1.901228	9.978617	2.098777	10.02231	
0.319	0.06590903	0	0	0	0	0	0	1.901211	9.978795	2.098795	10.02214	
0.32	0.06592042	0	0	0	0	0	0	1.901194	9.979391	2.098812	10.02154	
0.321	0.06593164	0	0	0	0	0	0	1.901177	9.979618	2.098828	10.02131	
