Time	Hinge	Left	Mll	Mlt	Mrl	Mrt	Right	Sll	Slt	Srl	Srt	
0.022	5.746931E-06	0.1992686	1.999989	0.1277459	2.000011	0.04667311	0	0	0	0	0	
0.023	7.303428E-06	0.2152833	1.999986	0.1396884	2.000014	0.04855975	0	0	0	0	0	
0.024	9.151322E-06	0.2152833	1.999983	0.1514936	2.000017	0.05042805	0	0	0	0	0	
0.025	1.132676E-05	0.2309776	1.999979	0.1647914	2.000021	0.05228299	0	0	0	0	0	
0.026	1.386544E-05	0.2309776	1.999975	0.1779357	2.000025	0.05412472	0	0	0	0	0	
0.027	1.680851E-05	0.2463581	1.99997	0.192626	2.00003	0.05595101	0	0	0	0	0	
0.028	2.019659E-05	0.2463581	1.999964	0.2071475	2.000036	0.05776443	0	0	0	0	0	
0.029	2.407592E-05	0.2614309	1.999957	0.2232528	2.000043	0.0595675	0	0	0	0	0	
0.03	2.849216E-05	0.2614309	1.99995	0.2391736	2.00005	0.06136034	0	0	0	0	0	
0.031	3.349673E-05	0.2762023	1.999941	0.2566952	2.000059	0.06314071	0	0	0	0	0	
0.032	3.91404E-05	0.2762023	1.999932	0.2740133	2.000068	0.0649135	0	0	0	0	0	
0.033	4.547976E-05	0.2906783	1.999921	0.2929315	2.000079	0.06667883	0	0	0	0	0	
0.034	5.257067E-05	0.2906783	1.999909	0.3116283	2.000091	0.06843439	0	0	0	0	0	
0.035	6.047479E-05	0.3048647	1.999896	0.3319039	2.000104	0.07018746	0	0	0	0	0	
0.036	6.925302E-05	0.3048647	1.999882	0.3519408	2.000118	0.07193331	0	0	0	0	0	
0.037	7.897191E-05	0.3187674	1.999865	0.3735151	2.000134	0.07367442	0	0	0	0	0	
0.038	8.969723E-05	0.3187674	1.999848	0.3948365	2.000152	0.07541563	0	0	0	0	0	
0.039	0.0001015002	0.332392	1.999828	0.4176363	2.000172	0.07715219	0	0	0	0	0	
0.04	0.0001144513	0.332392	1.999807	0.4401672	2.000193	0.07888893	0	0	0	0	0	
0.041	0.0001286262	0.3457442	1.999784	0.4641047	2.000216	0.08062826	0	0	0	0	0	
0.042	0.0001440996	0.3457442	1.999759	0.4877584	2.000242	0.08236779	0	0	0	0	0	
0.043	0.0001609513	0.3588293	1.999731	0.5127354	2.000269	0.0841099	0	0	0	0	0	
0.044	0.0001792601	0.3588293	1.999701	0.5374158	2.000299	0.085857	0	0	0	0	0	
0.045	0.0001991095	0.3716527	1.999669	0.5633265	2.000331	0.08760904	0	0	0	0	0	
0.046	0.0002205819	0.3716527	1.999634	0.588928	2.000366	0.08936838	0	0	0	0	0	
0.047	0.0002437641	0.3842196	1.999597	0.6156624	2.000403	0.09113497	0	0	0	0	0	
0.048	0.0002687419	0.3842196	1.999557	0.6420748	2.000443	0.09291114	0	0	0	0	0	
0.049	0.000295605	0.3965353	1.999513	0.6695219	2.000487	0.09469681	0	0	0	0	0	
0.05	0.0003244418	0.3965353	1.999467	0.6966345	2.000533	0.09649669	0	0	0	0	0	
0.051	0.0003553448	0.4086046	1.999417	0.7246794	2.000583	0.09830825	0	0	0	0	0	
0.052	0.0003884048	0.4086046	1.999364	0.7523806	2.000636	0.1001338	0	0	0	0	0	
0.053	0.0004237161	0.4204325	1.999308	0.7809154	2.000692	0.1019756	0	0	0	0	0	
0.054	0.0004613718	0.4204325	1.999248	0.8090976	2.000752	0.1038335	0	0	0	0	0	
0.055	0.0005014677	0.4320239	1.999184	0.838015	2.000816	0.1057097	0	0	0	0	0	
0.056	0.0005440986	0.4320239	1.999116	0.866573	2.000884	0.1076065	0	0	0	0	0	
0.057	0.0005893615	0.4433834	1.999044	0.8957721	2.000956	0.1095237	0	0	0	0	0	
0.058	0.0006373524	0.4433834	1.998968	0.9246075	2.001032	0.1114635	0	0	0	0	0	
0.059	0.0006881692	0.4545157	1.998887	0.9539946	2.001113	0.1134257	0	0	0	0	0	
0.06	0.0007419087	0.4545157	1.998802	0.9830111	2.001198	0.1154124	0	0	0	0	0	
0.061	0.0007986694	0.4654254	1.998712	1.012498	2.001288	0.1174259	0	0	0	0	0	
0.062	0.0008585484	0.4654254	1.998618	1.04161	2.001382	0.1194634	0	0	0	0	0	
0.063	0.0009216445	0.4761169	1.998518	1.071114	2.001482	0.121532	0	0	0	0	0	
0.064	0.0009880551	0.4761169	1.998413	1.100242	2.001587	0.1236314	0	0	0	0	0	
0.06500001	0.001057879	0.4865946	1.998303	1.12969	2.001697	0.1257588	0	0	0	0	0	
0.066	0.001131212	0.4865946	1.998188	1.158759	2.001812	0.1279188	0	0	0	0	0	
0.067	0.001208155	0.4968627	1.998067	1.188082	2.001933	0.1301111	0	0	0	0	0	
0.068	0.001288802	0.4968627	1.99794	1.217024	2.00206	0.1323401	0	0	0	0	0	
0.06900001	0.001373252	0.5069255	1.997808	1.246163	2.002192	0.1346031	0	0	0	0	0	
0.07	0.0014616	0.5069255	1.997669	1.27492	2.002331	0.1369023	0	0	0	0	0	
0.071	0.001553944	0.5167869	1.997524	1.303817	2.002476	0.1392372	0	0	0	0	0	
0.072	0.001650378	0.5167869	1.997373	1.332332	2.002626	0.1416123	0	0	0	0	0	
0.07300001	0.001750998	0.5264512	1.997216	1.360941	2.002784	0.1440272	0	0	0	0	0	
0.074	0.001855897	0.5264512	1.997052	1.389167	2.002948	0.1464839	0	0	0	0	0	
0.075	0.001965171	0.5359222	1.996882	1.417442	2.003118	0.1489797	0	0	0	0	0	
0.07600001	0.002078911	0.5359222	1.996704	1.445337	2.003296	0.1515213	0	0	0	0	0	
0.07700001	0.00219721	0.5452037	1.99652	1.473241	2.00348	0.1541036	0	0	0	0	0	
0.078	0.002320159	0.5452037	1.996328	1.500765	2.003672	0.1567332	0	0	0	0	0	
0.079	0.00244785	0.5542997	1.996129	1.528263	2.00387	0.1594051	0	0	0	0	0	
0.08000001	0.002580371	0.5542997	1.995923	1.555383	2.004077	0.1621259	0	0	0	0	0	
0.081	0.002717813	0.5632137	1.99571	1.582448	2.00429	0.1648929	0	0	0	0	0	
0.082	0.002860262	0.5632137	1.995488	1.609134	2.004512	0.1677078	0	0	0	0	0	
0.083	0.003007806	0.5719494	1.995259	1.635737	2.004741	0.1705728	0	0	0	0	0	
0.08400001	0.003160531	0.5719494	1.995022	1.661967	2.004978	0.1734873	0	0	0	0	0	
0.085	0.003318522	0.5805104	1.994777	1.688088	2.005223	0.1764532	0	0	0	0	0	
0.086	0.003481863	0.5805104	1.994524	1.713836	2.005476	0.1794701	0	0	0	0	0	
0.087	0.003650638	0.5889002	1.994263	1.739456	2.005737	0.1825374	0	0	0	0	0	
0.08800001	0.003824927	0.5889002	1.993993	1.764707	2.006007	0.1856596	0	0	0	0	0	
0.089	0.004004811	0.5971223	1.993714	1.789809	2.006285	0.1888335	0	0	0	0	0	
0.09	0.004190372	0.5971223	1.993428	1.814545	2.006572	0.1920637	0	0	0	0	0	
0.09100001	0.004381687	0.6051798	1.993132	1.839115	2.006868	0.195347	0	0	0	0	0	
0.09200001	0.004578833	0.6051798	1.992827	1.863323	2.007173	0.1986879	0	0	0	0	0	
0.093	0.004781887	0.6130762	1.992514	1.887352	2.007486	0.2020833	0	0	0	0	0	
0.094	0.004990925	0.6130762	1.992191	1.911021	2.007809	0.2055352	0	0	0	0	0	
0.09500001	0.005206019	0.6208146	1.991859	1.9345	2.008141	0.2090453	0	0	0	0	0	
0.096	0.005427244	0.6208146	1.991518	1.957621	2.008482	0.2126132	0	0	0	0	0	
0.097	0.005654669	0.6283984	1.991168	1.980541	2.008832	0.2162383	0	0	0	0	0	
0.098	0.005888368	0.6283984	1.990807	2.003107	2.009192	0.2199225	0	0	0	0	0	
0.09900001	0.006128407	0.6358304	1.990438	2.025462	2.009562	0.2236675	0	0	0	0	0	
0.1	0.006374855	0.6358304	1.990058	2.04747	2.009942	0.2274705	0	0	0	0	0	
0.101	0.006627779	0.6431138	1.989669	2.069257	2.010331	0.2313332	0	0	0	0	0	
0.102	0.006887245	0.6431138	1.98927	2.0907	2.01073	0.2352575	0	0	0	0	0	
0.103	0.007153316	0.6502515	1.988861	2.111916	2.011139	0.2392428	0	0	0	0	0	
0.104	0.007426056	0.6502515	1.988442	2.132793	2.011558	0.2432909	0	0	0	0	0	
0.105	0.007705527	0.6572465	1.988012	2.153437	2.011987	0.2473965	0	0	0	0	0	
0.106	0.007991789	0.6572465	1.987573	2.173746	2.012427	0.2515661	0	0	0	0	0	
0.107	0.008284901	0.6641015	1.987123	2.193817	2.012877	0.2557992	0	0	0	0	0	
0.108	0.008584922	0.6641015	1.986662	2.213557	2.013338	0.2600927	0	0	0	0	0	
0.109	0.008891909	0.6708195	1.986191	2.233056	2.013809	0.264451	0	0	0	0	0	
0.11	0.009205917	0.6708195	1.98571	2.252228	2.01429	0.2688709	0	0	0	0	0	
0.111	0.009527	0.6774032	1.985217	2.271158	2.014783	0.2733544	0	0	0	0	0	
0.112	0.009855211	0.6774032	1.984714	2.289763	2.015286	0.2779007	0	0	0	0	0	
0.113	0.0101906	0.6838551	1.9842	2.308122	2.0158	0.2825094	0	0	0	0	0	
0.114	0.01053322	0.6838551	1.983676	2.326163	2.016324	0.2871822	0	0	0	0	0	
0.115	0.01088313	0.690178	1.98314	2.343957	2.01686	0.2919208	0	0	0	0	0	
0.116	0.01124036	0.690178	1.982593	2.361435	2.017407	0.29672	0	0	0	0	0	
0.117	0.01160496	0.6963744	1.982035	2.378665	2.017965	0.3015863	0	0	0	0	0	
0.118	0.01197699	0.6963744	1.981466	2.395585	2.018534	0.3065142	0	0	0	0	0	
0.119	0.01235648	0.7024469	1.980885	2.412257	2.019115	0.3115081	0	0	0	0	0	
0.12	0.01274348	0.7024469	1.980294	2.428622	2.019706	0.3165649	0	0	0	0	0	
0.121	0.01313803	0.708398	1.97969	2.444738	2.02031	0.3216863	0	0	0	0	0	
0.122	0.01354017	0.708398	1.979076	2.460554	2.020924	0.3268718	0	0	0	0	0	
0.123	0.01394994	0.71423	1.97845	2.47612	2.02155	0.3321209	0	0	0	0	0	
0.124	0.01436738	0.71423	1.977812	2.491389	2.022188	0.3374328	0	0	0	0	0	
0.125	0.01479252	0.7199454	1.977163	2.506409	2.022837	0.3428094	0	0	0	0	0	
0.126	0.0152254	0.7199454	1.976502	2.521137	2.023498	0.3482501	0	0	0	0	0	
0.127	0.01566606	0.7255465	1.975829	2.535618	2.024171	0.3537543	0	0	0	0	0	
0.128	0.01611453	0.7255465	1.975145	2.54981	2.024855	0.3593237	0	0	0	0	0	
0.129	0.01657084	0.7310356	1.974449	2.563756	2.025551	0.3649555	0	0	0	0	0	
0.13	0.01703502	0.7310356	1.973741	2.577419	2.026259	0.3706514	0	0	0	0	0	
0.131	0.01750711	0.7364149	1.973021	2.590836	2.026979	0.3764084	0	0	0	0	0	
0.132	0.01798712	0.7364149	1.972289	2.603974	2.027711	0.3822307	0	0	0	0	0	
0.133	0.0184751	0.7416867	1.971545	2.616867	2.028455	0.3881129	0	0	0	0	0	
0.134	0.01897105	0.7416867	1.970789	2.629487	2.029211	0.3940593	0	0	0	0	0	
0.135	0.01947502	0.7468529	1.970021	2.641865	2.029979	0.4000693	0	0	0	0	0	
0.136	0.01998702	0.7468529	1.969241	2.65397	2.030758	0.4061398	0	0	0	0	0	
0.137	0.02050707	0.7519159	1.968449	2.665837	2.03155	0.4122728	0	0	0	0	0	
0.138	0.0210352	0.7519159	1.967646	2.67744	2.032355	0.4184676	0	0	0	0	0	
0.139	0.02157143	0.7568776	1.966829	2.688801	2.033171	0.4247237	0	0	0	0	0	
0.14	0.02211578	0.7568776	1.966001	2.699902	2.033999	0.4310404	0	0	0	0	0	
0.141	0.02266826	0.7617401	1.96516	2.710766	2.03484	0.4374173	0	0	0	0	0	
0.142	0.0232289	0.7617401	1.964307	2.721374	2.035693	0.4438561	0	0	0	0	0	
0.143	0.02379771	0.7665052	1.963442	2.731748	2.036558	0.450354	0	0	0	0	0	
0.144	0.02437469	0.7665052	1.962564	2.741867	2.037436	0.4569127	0	0	0	0	0	
0.145	0.02495988	0.7711751	1.961674	2.751757	2.038326	0.4635293	0	0	0	0	0	
0.146	0.02555327	0.7711751	1.960772	2.761395	2.039228	0.4702057	0	0	0	0	0	
0.147	0.02615489	0.7757516	1.959858	2.770808	2.040142	0.4769389	0	0	0	0	0	
0.148	0.02676474	0.7757516	1.958931	2.779971	2.041069	0.4837308	0	0	0	0	0	
0.149	0.02738283	0.7802366	1.957992	2.788912	2.042008	0.4905832	0	0	0	0	0	
0.15	0.02800917	0.7802366	1.95704	2.797609	2.04296	0.4974884	0	0	0	0	0	
0.151	0.02864377	0.7846318	1.956077	2.806085	2.043924	0.5044531	0	0	0	0	0	
0.152	0.02928664	0.7846318	1.9551	2.814321	2.0449	0.5114768	0	0	0	0	0	
0.153	0.02993777	0.7889391	1.954112	2.822339	2.045889	0.5185516	0	0	0	0	0	
0.154	0.03059717	0.7889391	1.95311	2.83012	2.04689	0.5256845	0	0	0	0	0	
0.155	0.03126485	0.7931603	1.952097	2.837686	2.047903	0.5328699	0	0	0	0	0	
0.156	0.03194081	0.7931603	1.951071	2.845021	2.048929	0.5401147	0	0	0	0	0	
0.157	0.03262505	0.7972971	1.950033	2.852141	2.049967	0.5474087	0	0	0	0	0	
0.158	0.03331757	0.7972971	1.948982	2.859035	2.051018	0.5547587	0	0	0	0	0	
0.159	0.03401837	0.8013512	1.947919	2.865717	2.052081	0.5621592	0	0	0	0	0	
0.16	0.03472745	0.8013512	1.946844	2.872176	2.053156	0.5696148	0	0	0	0	0	
0.161	0.0354448	0.8053242	1.945756	2.878426	2.054244	0.57712	0	0	0	0	0	
0.162	0.03617042	0.8053242	1.944656	2.884457	2.055344	0.5846769	0	0	0	0	0	
0.163	0.0369043	0.8092177	1.943544	2.890282	2.056457	0.5922849	0	0	0	0	0	
0.164	0.03764645	0.8092177	1.942419	2.895891	2.057581	0.5999436	0	0	0	0	0	
0.165	0.03839685	0.8130333	1.941282	2.901297	2.058719	0.6076526	0	0	0	0	0	
0.166	0.03915549	0.8130333	1.940133	2.906489	2.059868	0.6154066	0	0	0	0	0	
0.167	0.03992238	0.8167726	1.938971	2.911481	2.06103	0.6232123	0	0	0	0	0	
0.168	0.04069749	0.8167726	1.937797	2.916266	2.062204	0.6310645	0	0	0	0	0	
0.169	0.04148082	0.8204372	1.936611	2.920853	2.06339	0.6389652	0	0	0	0	0	
0.17	0.04227235	0.8204372	1.935412	2.925233	2.064589	0.6469116	0	0	0	0	0	
0.171	0.04307208	0.8240285	1.934202	2.92942	2.065799	0.6549032	0	0	0	0	0	
0.172	0.04387999	0.8240285	1.932979	2.933403	2.067022	0.6629421	0	0	0	0	0	
0.173	0.04469606	0.8275479	1.931744	2.937196	2.068258	0.6710254	0	0	0	0	0	
0.174	0.04552029	0.8275479	1.930497	2.940789	2.069504	0.6791479	0	0	0	0	0	
0.175	0.04635265	0.8309969	1.929237	2.944193	2.070764	0.6873189	0	0	0	0	0	
0.176	0.04719314	0.8309969	1.927966	2.947403	2.072036	0.6955307	0	0	0	0	0	
0.177	0.04804173	0.8343769	1.926682	2.950424	2.073319	0.7037854	0	0	0	0	0	
0.178	0.0488984	0.8343769	1.925387	2.953252	2.074615	0.7120779	0	0	0	0	0	
0.179	0.04976313	0.8376894	1.92408	2.955899	2.075922	0.7204172	0	0	0	0	0	
0.18	0.05063591	0.8376894	1.92276	2.958355	2.077242	0.7287911	0	0	0	0	0	
0.181	0.05151672	0.8409356	1.921429	2.960631	2.078573	0.7372041	0	0	0	0	0	
0.182	0.05240552	0.8409356	1.920086	2.962719	2.079917	0.7456581	0	0	0	0	0	
0.183	0.05330231	0.8441169	1.91873	2.96463	2.081272	0.7541481	0	0	0	0	0	
0.184	0.05420705	0.8441169	1.917364	2.966357	2.082639	0.7626761	0	0	0	0	0	
0.185	0.05511972	0.8472347	1.915985	2.967909	2.084018	0.7712417	0	0	0	0	0	
0.186	0.05604031	0.8472347	1.914595	2.96928	2.085408	0.77984	0	0	0	0	0	
0.187	0.05696877	0.85029	1.913193	2.970477	2.086811	0.7884729	0	0	0	0	0	
0.188	0.05790509	0.85029	1.911779	2.971497	2.088225	0.7971426	0	0	0	0	0	
0.189	0.05884924	0.8532841	1.910354	2.972347	2.08965	0.8058415	0	0	0	0	0	
0.19	0.05980119	0.8532841	1.908917	2.973021	2.091087	0.8145766	0	0	0	0	0	
0.191	0.06076091	0.8562185	1.907468	2.973527	2.092536	0.8233429	0	0	0	0	0	
0.192	0.06172837	0.8562185	1.906009	2.973862	2.093996	0.8321399	0	0	0	0	0	
0.193	0.06270355	0.8590941	1.904537	2.97403	2.095467	0.8409651	0	0	0	0	0	
0.194	0.06368641	0.8590941	1.903055	2.97403	2.09695	0.849823	0	0	0	0	0	
0.195	0.06467691	0.8619123	1.901561	2.973866	2.098444	0.8587086	0	0	0	0	0	
0.196	0.06567504	0.8619123	1.900056	2.973536	2.09995	0.8676215	0	0	0	0	0	
0.197	0.06668074	0.864674	1.89854	2.973045	2.101466	0.876564	0	0	0	0	0	
0.198	0.06769401	0.864674	1.897012	2.972388	2.102994	0.8855286	0	0	0	0	0	
0.199	0.06871478	0.8673805	1.895474	2.971574	2.104533	0.8945248	0	0	0	0	0	
0.2	0.06974304	0.8673805	1.893924	2.970597	2.106083	0.9035402	0	0	0	0	0	
0.201	0.07077874	0.8700329	1.892364	2.969465	2.107644	0.9125795	0	0	0	0	0	
0.202	0.07182185	0.8700329	1.890792	2.968173	2.109215	0.921645	0	0	0	0	0	
0.203	0.07287234	0.8726323	1.88921	2.966726	2.110798	0.9307315	0	0	0	0	0	
0.204	0.07393016	0.8726323	1.887617	2.965125	2.112392	0.9398414	0	0	0	0	0	
0.205	0.07499527	0.8751796	1.886014	2.96337	2.113996	0.948972	0	0	0	0	0	
0.206	0.07606764	0.8751796	1.884399	2.961462	2.115611	0.9581208	0	0	0	0	0	
0.207	0.07714723	0.877676	1.882774	2.959403	2.117236	0.9672899	0	0	0	0	0	
0.208	0.07823399	0.877676	1.881139	2.957192	2.118872	0.976477	0	0	0	0	0	
0.209	0.0793279	0.8801225	1.879493	2.954835	2.120519	0.9856793	0	0	0	0	0	
0.21	0.08042889	0.8801225	1.877837	2.952325	2.122176	0.9949017	0	0	0	0	0	
0.211	0.08153693	0.88252	1.87617	2.949673	2.123843	1.004141	0	0	0	0	0	
0.212	0.08265199	0.88252	1.874493	2.946871	2.12552	1.013391	0	0	0	0	0	
0.213	0.08377401	0.8848696	1.872806	2.943926	2.127208	1.022658	0	0	0	0	0	
0.214	0.08490295	0.8848696	1.871109	2.940835	2.128906	1.03194	0	0	0	0	0	
0.215	0.08603877	0.8871722	1.869402	2.937603	2.130614	1.041234	0	0	0	0	0	
0.216	0.08718142	0.8871722	1.867685	2.934227	2.132332	1.050538	0	0	0	0	0	
0.217	0.08833086	0.8894288	1.865958	2.930713	2.13406	1.059854	0	0	0	0	0	
0.218	0.08948704	0.8894288	1.864221	2.927056	2.135798	1.069179	0	0	0	0	0	
0.219	0.09064991	0.8916402	1.862475	2.923262	2.137545	1.078514	0	0	0	0	0	
0.22	0.09181942	0.8916402	1.860719	2.919327	2.139302	1.087858	0	0	0	0	0	
0.221	0.09299554	0.8938074	1.858953	2.915258	2.141069	1.09721	0	0	0	0	0	
0.222	0.09417821	0.8938074	1.857178	2.911052	2.142845	1.10657	0	0	0	0	0	
0.223	0.09536737	0.8959312	1.855394	2.90671	2.144631	1.115933	0	0	0	0	0	
0.224	0.09656299	0.8959312	1.8536	2.902233	2.146426	1.125305	0	0	0	0	0	
0.225	0.09776501	0.8980126	1.851797	2.897625	2.14823	1.134679	0	0	0	0	0	
0.226	0.09897338	0.8980126	1.849985	2.892882	2.150044	1.144057	0	0	0	0	0	
0.227	0.100188	0.9000524	1.848163	2.88801	2.151867	1.153438	0	0	0	0	0	
0.228	0.101409	0.9000524	1.846333	2.883004	2.153698	1.16282	0	0	0	0	0	
0.229	0.1026361	0.9020513	1.844494	2.87787	2.155539	1.172203	0	0	0	0	0	
0.23	0.1038693	0.9020513	1.842646	2.872605	2.157389	1.181589	0	0	0	0	0	
0.231	0.1051087	0.9040103	1.840789	2.867215	2.159247	1.190971	0	0	0	0	0	
0.232	0.1063541	0.9040103	1.838924	2.861696	2.161114	1.200352	0	0	0	0	0	
0.233	0.1076054	0.9059301	1.83705	2.85605	2.16299	1.209731	0	0	0	0	0	
0.234	0.1088628	0.9059301	1.835167	2.850277	2.164874	1.219109	0	0	0	0	0	
0.235	0.1101259	0.9078115	1.833277	2.844381	2.166767	1.228481	0	0	0	0	0	
0.236	0.1113949	0.9078115	1.831378	2.83836	2.168668	1.237852	0	0	0	0	0	
0.237	0.1126697	0.9096553	1.82947	2.832217	2.170577	1.247211	0	0	0	0	0	
0.238	0.1139501	0.9096553	1.827555	2.825949	2.172495	1.256568	0	0	0	0	0	
0.239	0.1152363	0.9114622	1.825632	2.819562	2.174421	1.265918	0	0	0	0	0	
0.24	0.116528	0.9114622	1.823701	2.813053	2.176354	1.275256	0	0	0	0	0	
0.241	0.1178252	0.913233	1.821761	2.806422	2.178296	1.28459	0	0	0	0	0	
0.242	0.119128	0.913233	1.819815	2.799673	2.180245	1.293912	0	0	0	0	0	
0.243	0.1204361	0.9149683	1.81786	2.792805	2.182202	1.303226	0	0	0	0	0	
0.244	0.1217496	0.9149683	1.815898	2.78582	2.184167	1.312526	0	0	0	0	0	
0.245	0.1230684	0.916669	1.813929	2.778718	2.186139	1.321812	0	0	0	0	0	
0.246	0.1243925	0.916669	1.811952	2.771497	2.188118	1.331087	0	0	0	0	0	
0.247	0.1257218	0.9183356	1.809969	2.764161	2.190105	1.340349	0	0	0	0	0	
0.248	0.1270561	0.9183356	1.807977	2.756709	2.192099	1.349596	0	0	0	0	0	
0.249	0.1283956	0.919969	1.805979	2.749145	2.194101	1.35883	0	0	0	0	0	
0.25	0.12974	0.919969	1.803975	2.741465	2.196109	1.368044	0	0	0	0	0	
0.251	0.1310894	0.9215695	1.801963	2.733674	2.198124	1.377243	0	0	0	0	0	
0.252	0.1324437	0.9215695	1.799944	2.725768	2.200146	1.386422	0	0	0	0	0	
0.253	0.1338027	0.9231382	1.797919	2.717752	2.202176	1.395587	0	0	0	0	0	
0.254	0.1351666	0.9231382	1.795887	2.709625	2.204211	1.404731	0	0	0	0	0	
0.255	0.1365351	0.9246754	1.793849	2.701387	2.206253	1.413853	0	0	0	0	0	
0.256	0.1379083	0.9246754	1.791805	2.693039	2.208302	1.422956	0	0	0	0	0	
0.257	0.139286	0.9261819	1.789754	2.684583	2.210357	1.432034	0	0	0	0	0	
0.258	0.1406682	0.9261819	1.787697	2.676018	2.212418	1.441096	0	0	0	0	0	
0.259	0.1420549	0.9276582	1.785635	2.667346	2.214485	1.450128	0	0	0	0	0	
0.26	0.143446	0.9276582	1.783566	2.658564	2.216559	1.459137	0	0	0	0	0	
0.261	0.1448414	0.929105	1.781492	2.649678	2.218638	1.468127	0	0	0	0	0	
0.262	0.146241	0.929105	1.779411	2.640685	2.220723	1.477085	0	0	0	0	0	
0.263	0.1476448	0.930523	1.777326	2.631587	2.222814	1.486019	0	0	0	0	0	
0.264	0.1490527	0.930523	1.775235	2.622384	2.224911	1.494924	0	0	0	0	0	
0.265	0.1504647	0.9319125	1.773138	2.613078	2.227013	1.503805	0	0	0	0	0	
0.266	0.1518806	0.9319125	1.771036	2.603667	2.22912	1.512654	0	0	0	0	0	
0.267	0.1533005	0.9332743	1.768929	2.594154	2.231233	1.521475	0	0	0	0	0	
0.268	0.1547242	0.9332743	1.766817	2.584539	2.233351	1.530266	0	0	0	0	0	
0.269	0.1561518	0.9346088	1.7647	2.574822	2.235475	1.539025	0	0	0	0	0	
0.27	0.157583	0.9346088	1.762579	2.565004	2.237603	1.547755	0	0	0	0	0	
0.271	0.1590179	0.9359166	1.760452	2.555085	2.239736	1.556451	0	0	0	0	0	
0.272	0.1604564	0.9359166	1.758321	2.545069	2.241874	1.565114	0	0	0	0	0	
0.273	0.1618984	0.9371983	1.756186	2.53495	2.244017	1.573743	0	0	0	0	0	
0.274	0.1633438	0.9371983	1.754046	2.524734	2.246164	1.582335	0	0	0	0	0	
0.275	0.1647927	0.9384543	1.751902	2.51442	2.248315	1.590895	0	0	0	0	0	
0.276	0.1662448	0.9384543	1.749754	2.504009	2.250471	1.599418	0	0	0	0	0	
0.277	0.1677002	0.9396852	1.747601	2.4935	2.252632	1.607905	0	0	0	0	0	
0.278	0.1691588	0.9396852	1.745445	2.482896	2.254796	1.616354	0	0	0	0	0	
0.279	0.1706205	0.9408915	1.743285	2.472195	2.256964	1.624764	0	0	0	0	0	
0.28	0.1720852	0.9408915	1.741121	2.461398	2.259137	1.633137	0	0	0	0	0	
0.281	0.1735529	0.9420737	1.738954	2.450509	2.261313	1.641467	0	0	0	0	0	
0.282	0.1750235	0.9420737	1.736783	2.439524	2.263493	1.649761	0	0	0	0	0	
0.283	0.176497	0.9432322	1.734609	2.428448	2.265676	1.658009	0	0	0	0	0	
0.284	0.1779732	0.9432322	1.732432	2.417276	2.267864	1.666223	0	0	0	0	0	
0.285	0.179452	0.9443675	1.730251	2.406015	2.270054	1.674389	0	0	0	0	0	
0.286	0.1809336	0.9443675	1.728068	2.394659	2.272248	1.682513	0	0	0	0	0	
0.287	0.1824176	0.9454802	1.725881	2.383212	2.274445	1.690593	0	0	0	0	0	
0.288	0.1839042	0.9454802	1.723692	2.371677	2.276644	1.698629	0	0	0	0	0	
0.289	0.1853931	0.9465706	1.7215	2.360051	2.278847	1.706622	0	0	0	0	0	
0.29	0.1868844	0.9465706	1.719306	2.348336	2.281053	1.714569	0	0	0	0	0	
0.291	0.188378	0.9476391	1.717109	2.336531	2.283261	1.722464	0	0	0	0	0	
