Time	Root2_Y	Root_Y	
0	-1	0	
0.0005	-0.999998	0	
0.001	-0.9999941	0	
0.0015	-0.9999883	0	
0.002	-0.9999804	0	
0.0025	-0.9999706	0	
0.003	-0.9999588	0	
0.0035	-0.9999451	0	
0.004	-0.9999294	0	
0.0045	-0.9999117	0	
0.005	-0.9998922	0	
0.0055	-0.9998706	0	
0.006000001	-0.9998471	0	
0.006500001	-0.9998216	0	
0.007000001	-0.9997941	0	
0.007500001	-0.9997647	0	
0.008	-0.9997334	0	
0.0085	-0.9997001	0	
0.009000001	-0.9996648	0	
0.009500001	-0.9996276	0	
0.01	-0.9995884	0	
0.0105	-0.9995473	0	
0.011	-0.9995043	0	
0.0115	-0.9994593	0	
0.012	-0.9994124	0	
0.0125	-0.9993635	0	
0.013	-0.9993127	0	
0.0135	-0.9992599	0	
0.014	-0.9992052	0	
0.0145	-0.9991485	0	
0.015	-0.99909	0	
0.0155	-0.9990296	0	
0.016	-0.9989671	0	
0.0165	-0.9989027	0	
0.017	-0.9988365	0	
0.0175	-0.9987683	0	
0.018	-0.9986982	0	
0.0185	-0.9986261	0	
0.019	-0.9985521	0	
0.01949999	-0.9984763	0	
0.01999999	-0.9983985	0	
0.02049999	-0.9983188	0	
0.02099999	-0.9982373	0	
0.02149999	-0.9981537	0	
0.02199999	-0.9980683	0	
0.02249999	-0.9979811	0	
0.02299999	-0.9978919	0	
0.02349999	-0.9978008	0	
0.02399999	-0.9977078	0	
0.02449999	-0.9976131	0	
0.02499999	-0.9975163	0	
0.02549998	-0.9974176	0	
0.02599998	-0.9973173	0	
0.02649998	-0.9972149	0	
0.02699998	-0.9971107	0	
0.02749998	-0.9970046	0	
0.02799998	-0.9968967	0	
0.02849998	-0.9967869	0	
0.02899998	-0.9966752	0	
0.02949998	-0.9965617	0	
0.02999998	-0.9964463	0	
0.03049998	-0.9963291	0	
0.03099998	-0.9962101	0	
0.03149997	-0.9960893	0	
0.03199998	-0.9959666	0	
0.03249998	-0.9958421	0	
0.03299998	-0.9957157	0	
0.03349998	-0.9955875	0	
0.03399998	-0.9954576	0	
0.03449998	-0.9953259	0	
0.03499998	-0.9951922	0	
0.03549998	-0.9950568	0	
0.03599998	-0.9949197	0	
0.03649998	-0.9947807	0	
0.03699999	-0.9946399	0	
0.03749999	-0.9944974	0	
0.03799999	-0.994353	0	
0.03849999	-0.9942069	0	
0.03899999	-0.9940591	0	
0.03949999	-0.9939094	0	
0.03999999	-0.993758	0	
0.04049999	-0.9936048	0	
0.04099999	-0.99345	0	
0.04149999	-0.9932933	0	
0.042	-0.9931349	0	
0.0425	-0.9929748	0	
0.043	-0.9928129	0	
0.0435	-0.9926493	0	
0.044	-0.992484	0	
0.0445	-0.992317	0	
0.045	-0.9921482	0	
0.0455	-0.9919778	0	
0.046	-0.9918057	0	
0.0465	-0.9916318	0	
0.04700001	-0.9914563	0	
0.04750001	-0.9912791	0	
0.04800001	-0.9911003	0	
0.04850001	-0.9909196	0	
0.04900001	-0.9907374	0	
0.04950001	-0.9905535	0	
0.05000001	-0.990368	0	
0.05050001	-0.9901808	0	
0.05100001	-0.9899918	0	
0.05150001	-0.9898014	0	
0.05200002	-0.9896092	0	
0.05250002	-0.9894155	0	
0.05300002	-0.9892201	0	
0.05350002	-0.9890231	0	
0.05400002	-0.9888245	0	
0.05450002	-0.9886243	0	
0.05500002	-0.9884225	0	
0.05550002	-0.9882191	0	
0.05600002	-0.988014	0	
0.05650003	-0.9878075	0	
0.05700003	-0.9875993	0	
0.05750003	-0.9873896	0	
0.05800003	-0.9871783	0	
0.05850003	-0.9869654	0	
0.05900003	-0.9867509	0	
0.05950003	-0.986535	0	
0.06000003	-0.9863175	0	
0.06050003	-0.9860984	0	
0.06100003	-0.9858778	0	
0.06150004	-0.9856557	0	
0.06200004	-0.9854321	0	
0.06250004	-0.985207	0	
0.06300004	-0.9849803	0	
0.06350004	-0.9847522	0	
0.06400004	-0.9845225	0	
0.06450004	-0.9842915	0	
0.06500004	-0.9840589	0	
0.06550004	-0.9838247	0	
0.06600004	-0.9835892	0	
0.06650005	-0.9833522	0	
0.06700005	-0.9831138	0	
0.06750005	-0.9828739	0	
0.06800005	-0.9826325	0	
0.06850005	-0.9823896	0	
0.06900005	-0.9821454	0	
0.06950005	-0.9818999	0	
0.07000005	-0.9816527	0	
0.07050005	-0.9814042	0	
0.07100005	-0.9811544	0	
0.07150006	-0.9809031	0	
0.07200006	-0.9806504	0	
0.07250006	-0.9803963	0	
0.07300006	-0.9801409	0	
0.07350006	-0.9798841	0	
0.07400006	-0.9796258	0	
0.07450006	-0.9793663	0	
0.07500006	-0.9791054	0	
0.07550006	-0.9788432	0	
0.07600006	-0.9785795	0	
0.07650007	-0.9783146	0	
0.07700007	-0.9780483	0	
0.07750007	-0.9777808	0	
0.07800007	-0.9775118	0	
0.07850007	-0.9772415	0	
0.07900007	-0.97697	0	
0.07950007	-0.9766971	0	
0.08000007	-0.9764231	0	
0.08050007	-0.9761477	0	
0.08100007	-0.975871	0	
0.08150008	-0.975593	0	
0.08200008	-0.9753138	0	
0.08250008	-0.9750333	0	
0.08300008	-0.9747516	0	
0.08350008	-0.9744686	0	
0.08400008	-0.9741843	0	
0.08450008	-0.9738989	0	
0.08500008	-0.9736122	0	
0.08550008	-0.9733243	0	
0.08600008	-0.9730352	0	
0.08650009	-0.9727449	0	
0.08700009	-0.9724533	0	
0.08750009	-0.9721605	0	
0.08800009	-0.9718666	0	
0.08850009	-0.9715716	0	
0.08900009	-0.9712753	0	
0.08950009	-0.9709778	0	
0.09000009	-0.9706791	0	
0.09050009	-0.9703794	0	
0.0910001	-0.9700784	0	
0.0915001	-0.9697763	0	
0.0920001	-0.9694731	0	
0.0925001	-0.9691687	0	
0.0930001	-0.9688632	0	
0.0935001	-0.9685566	0	
0.0940001	-0.9682488	0	
0.0945001	-0.96794	0	
0.0950001	-0.9676301	0	
0.0955001	-0.967319	0	
0.09600011	-0.9670069	0	
0.09650011	-0.9666937	0	
0.09700011	-0.9663793	0	
0.09750011	-0.966064	0	
0.09800011	-0.9657475	0	
0.09850011	-0.9654301	0	
0.09900011	-0.9651116	0	
0.09950011	-0.9647919	0	
0.1000001	-0.9644713	0	
0.1005001	-0.9641496	0	
0.1010001	-0.9638268	0	
0.1015001	-0.9635032	0	
0.1020001	-0.9631783	0	
0.1025001	-0.9628526	0	
0.1030001	-0.9625258	0	
0.1035001	-0.9621981	0	
0.1040001	-0.9618694	0	
0.1045001	-0.9615396	0	
0.1050001	-0.9612088	0	
0.1055001	-0.9608771	0	
0.1060001	-0.9605444	0	
0.1065001	-0.9602107	0	
0.1070001	-0.9598761	0	
0.1075001	-0.9595405	0	
0.1080001	-0.959204	0	
0.1085001	-0.9588666	0	
0.1090001	-0.9585282	0	
0.1095001	-0.9581888	0	
0.1100001	-0.9578485	0	
0.1105001	-0.9575074	0	
0.1110001	-0.9571652	0	
0.1115001	-0.9568223	0	
0.1120001	-0.9564784	0	
0.1125001	-0.9561335	0	
0.1130001	-0.9557878	0	
0.1135001	-0.9554413	0	
0.1140001	-0.9550939	0	
0.1145001	-0.9547455	0	
0.1150001	-0.9543964	0	
0.1155001	-0.9540462	0	
0.1160001	-0.9536953	0	
0.1165001	-0.9533435	0	
0.1170001	-0.9529909	0	
0.1175001	-0.9526374	0	
0.1180001	-0.9522831	0	
0.1185002	-0.951928	0	
0.1190002	-0.9515719	0	
0.1195002	-0.9512152	0	
0.1200002	-0.9508576	0	
0.1205002	-0.9504992	0	
0.1210002	-0.9501399	0	
0.1215002	-0.9497799	0	
0.1220002	-0.9494191	0	
0.1225002	-0.9490575	0	
0.1230002	-0.9486951	0	
0.1235002	-0.948332	0	
0.1240002	-0.9479679	0	
0.1245002	-0.9476032	0	
0.1250002	-0.9472378	0	
0.1255002	-0.9468715	0	
0.1260002	-0.9465045	0	
0.1265001	-0.9461368	0	
0.1270001	-0.9457683	0	
0.1275001	-0.945399	0	
0.1280001	-0.9450291	0	
0.1285001	-0.9446584	0	
0.1290001	-0.9442869	0	
0.1295001	-0.9439148	0	
0.1300001	-0.9435419	0	
0.1305001	-0.9431683	0	
0.1310001	-0.942794	0	
0.1315001	-0.9424191	0	
0.1320001	-0.9420434	0	
0.1325001	-0.941667	0	
0.1330001	-0.94129	0	
0.1335001	-0.9409122	0	
0.134	-0.9405338	0	
0.1345	-0.9401547	0	
0.135	-0.939775	0	
0.1355	-0.9393946	0	
0.136	-0.9390135	0	
0.1365	-0.9386317	0	
0.137	-0.9382493	0	
0.1375	-0.9378663	0	
0.138	-0.9374827	0	
0.1385	-0.9370983	0	
0.139	-0.9367134	0	
0.1395	-0.9363279	0	
0.14	-0.9359416	0	
0.1405	-0.9355548	0	
0.141	-0.9351673	0	
0.1415	-0.9347793	0	
0.1419999	-0.9343907	0	
0.1424999	-0.9340014	0	
0.1429999	-0.9336116	0	
0.1434999	-0.9332212	0	
0.1439999	-0.93283	0	
0.1444999	-0.9324385	0	
0.1449999	-0.9320462	0	
0.1454999	-0.9316535	0	
0.1459999	-0.9312601	0	
0.1464999	-0.9308662	0	
0.1469999	-0.9304717	0	
0.1474999	-0.9300767	0	
0.1479999	-0.929681	0	
0.1484999	-0.9292849	0	
0.1489999	-0.9288883	0	
0.1494998	-0.9284909	0	
0.1499998	-0.9280931	0	
0.1504998	-0.9276948	0	
0.1509998	-0.9272959	0	
0.1514998	-0.9268965	0	
0.1519998	-0.9264966	0	
0.1524998	-0.9260961	0	
0.1529998	-0.9256952	0	
0.1534998	-0.9252937	0	
0.1539998	-0.9248917	0	
0.1544998	-0.9244892	0	
0.1549998	-0.9240862	0	
0.1554998	-0.9236827	0	
0.1559998	-0.9232787	0	
0.1564998	-0.9228742	0	
0.1569998	-0.9224693	0	
0.1574997	-0.9220638	0	
0.1579997	-0.9216577	0	
0.1584997	-0.9212514	0	
0.1589997	-0.9208445	0	
0.1594997	-0.920437	0	
0.1599997	-0.9200293	0	
0.1604997	-0.9196209	0	
0.1609997	-0.9192122	0	
0.1614997	-0.9188029	0	
0.1619997	-0.9183933	0	
0.1624997	-0.9179831	0	
0.1629997	-0.9175725	0	
0.1634997	-0.9171615	0	
0.1639997	-0.91675	0	
0.1644997	-0.9163381	0	
0.1649996	-0.9159258	0	
0.1654996	-0.915513	0	
0.1659996	-0.9150997	0	
0.1664996	-0.9146861	0	
0.1669996	-0.9142721	0	
0.1674996	-0.9138576	0	
0.1679996	-0.9134427	0	
0.1684996	-0.9130274	0	
0.1689996	-0.9126117	0	
0.1694996	-0.9121956	0	
0.1699996	-0.911779	0	
0.1704996	-0.9113622	0	
0.1709996	-0.9109449	0	
0.1714996	-0.9105272	0	
0.1719996	-0.910109	0	
0.1724996	-0.9096905	0	
0.1729995	-0.9092717	0	
0.1734995	-0.9088524	0	
0.1739995	-0.9084328	0	
0.1744995	-0.9080127	0	
0.1749995	-0.9075923	0	
0.1754995	-0.9071715	0	
0.1759995	-0.9067504	0	
0.1764995	-0.906329	0	
0.1769995	-0.9059071	0	
0.1774995	-0.9054849	0	
0.1779995	-0.9050623	0	
0.1784995	-0.9046394	0	
0.1789995	-0.904216	0	
0.1794995	-0.9037924	0	
0.1799995	-0.9033684	0	
