Time	Root2_Y	Root_Y	
0	-1.4	-0.3261064	
0.0005	-1.4	-0.3261064	
0.001	-1.400001	-0.3261064	
0.0015	-1.400003	-0.3261064	
0.002	-1.400005	-0.3261064	
0.0025	-1.400007	-0.3261064	
0.003	-1.400009	-0.3261064	
0.0035	-1.400012	-0.3261064	
0.004	-1.400016	-0.3261064	
0.0045	-1.40002	-0.3261064	
0.005	-1.400025	-0.3261064	
0.0055	-1.40003	-0.3261064	
0.006000001	-1.400035	-0.3261064	
0.006500001	-1.400041	-0.3261064	
0.007000001	-1.400047	-0.3261064	
0.007500001	-1.400054	-0.3261064	
0.008	-1.400061	-0.3261064	
0.0085	-1.400068	-0.3261064	
0.009000001	-1.400076	-0.3261064	
0.009500001	-1.400085	-0.3261064	
0.01	-1.400094	-0.3261064	
0.0105	-1.400103	-0.3261064	
0.011	-1.400113	-0.3261064	
0.0115	-1.400123	-0.3261064	
0.012	-1.400134	-0.3261064	
0.0125	-1.400145	-0.3261064	
0.013	-1.400156	-0.3261064	
0.0135	-1.400169	-0.3261064	
0.014	-1.400181	-0.3261064	
0.0145	-1.400194	-0.3261064	
0.015	-1.400207	-0.3261064	
0.0155	-1.400221	-0.3261064	
0.016	-1.400235	-0.3261064	
0.0165	-1.40025	-0.3261064	
0.017	-1.400265	-0.3261064	
0.0175	-1.400281	-0.3261064	
0.018	-1.400297	-0.3261064	
0.0185	-1.400313	-0.3261064	
0.019	-1.40033	-0.3261064	
0.01949999	-1.400348	-0.3261064	
0.01999999	-1.400365	-0.3261064	
0.02049999	-1.400384	-0.3261064	
0.02099999	-1.400402	-0.3261064	
0.02149999	-1.400422	-0.3261064	
0.02199999	-1.400441	-0.3261064	
0.02249999	-1.400461	-0.3261064	
0.02299999	-1.400482	-0.3261064	
0.02349999	-1.400503	-0.3261064	
0.02399999	-1.400524	-0.3261064	
0.02449999	-1.400546	-0.3261064	
0.02499999	-1.400568	-0.3261064	
0.02549998	-1.400591	-0.3261064	
0.02599998	-1.400614	-0.3261064	
0.02649998	-1.400638	-0.3261064	
0.02699998	-1.400662	-0.3261064	
0.02749998	-1.400686	-0.3261064	
0.02799998	-1.400711	-0.3261064	
0.02849998	-1.400736	-0.3261064	
0.02899998	-1.400762	-0.3261064	
0.02949998	-1.400788	-0.3261064	
0.02999998	-1.400815	-0.3261064	
0.03049998	-1.400842	-0.3261064	
0.03099998	-1.40087	-0.3261064	
0.03149997	-1.400898	-0.3261064	
0.03199998	-1.400926	-0.3261064	
0.03249998	-1.400955	-0.3261064	
0.03299998	-1.400985	-0.3261064	
0.03349998	-1.401014	-0.3261064	
0.03399998	-1.401045	-0.3261064	
0.03449998	-1.401075	-0.3261064	
0.03499998	-1.401106	-0.3261064	
0.03549998	-1.401138	-0.3261064	
