Time	Root2_Y	Root_Y	
0	-1.4	0	
0.0005	-1.4	0	
0.001	-1.4	0	
0.0015	-1.400001	0	
0.002	-1.400003	0	
0.0025	-1.400005	0	
0.003	-1.400007	0	
0.0035	-1.400009	0	
0.004	-1.400012	0	
0.0045	-1.400016	0	
0.005	-1.40002	0	
0.0055	-1.400025	0	
0.006	-1.400029	0	
0.0065	-1.400035	0	
0.007	-1.400041	0	
0.0075	-1.400047	0	
0.008	-1.400053	0	
0.0085	-1.400061	0	
0.009000001	-1.400068	0	
0.009500001	-1.400076	0	
0.01	-1.400085	0	
0.0105	-1.400093	0	
0.011	-1.400103	0	
0.0115	-1.400113	0	
0.012	-1.400123	0	
0.0125	-1.400134	0	
0.013	-1.400145	0	
0.0135	-1.400156	0	
0.014	-1.400168	0	
0.0145	-1.400181	0	
0.015	-1.400194	0	
0.0155	-1.400207	0	
0.016	-1.400221	0	
0.0165	-1.400235	0	
0.017	-1.40025	0	
0.0175	-1.400265	0	
0.018	-1.400281	0	
0.0185	-1.400297	0	
0.019	-1.400313	0	
0.0195	-1.40033	0	
0.02	-1.400348	0	
0.0205	-1.400366	0	
0.021	-1.400384	0	
0.0215	-1.400403	0	
0.022	-1.400422	0	
0.0225	-1.400441	0	
0.023	-1.400461	0	
0.0235	-1.400482	0	
0.024	-1.400503	0	
0.0245	-1.400524	0	
0.025	-1.400546	0	
0.0255	-1.400568	0	
0.026	-1.400591	0	
0.0265	-1.400614	0	
0.027	-1.400638	0	
0.0275	-1.400662	0	
0.028	-1.400686	0	
0.0285	-1.400711	0	
0.029	-1.400736	0	
0.0295	-1.400762	0	
0.03	-1.400788	0	
0.0305	-1.400815	0	
0.031	-1.400842	0	
0.0315	-1.40087	0	
0.032	-1.400898	0	
0.0325	-1.400926	0	
0.033	-1.400955	0	
0.0335	-1.400985	0	
0.034	-1.401014	0	
0.0345	-1.401045	0	
0.035	-1.401075	0	
0.0355	-1.401106	0	
0.036	-1.401138	0	
0.0365	-1.40117	0	
0.037	-1.401203	0	
0.0375	-1.401235	0	
0.038	-1.401269	0	
0.0385	-1.401303	0	
0.039	-1.401337	0	
0.0395	-1.401371	0	
0.04	-1.401407	0	
0.0405	-1.401442	0	
0.041	-1.401478	0	
0.0415	-1.401514	0	
0.042	-1.401551	0	
0.0425	-1.401589	0	
0.043	-1.401626	0	
0.0435	-1.401664	0	
0.044	-1.401703	0	
0.0445	-1.401742	0	
0.045	-1.401782	0	
0.0455	-1.401822	0	
0.046	-1.401862	0	
0.0465	-1.401903	0	
0.047	-1.401944	0	
0.0475	-1.401986	0	
0.048	-1.402028	0	
0.0485	-1.40207	0	
0.049	-1.402113	0	
0.0495	-1.402157	0	
0.05	-1.402201	0	
0.0505	-1.402245	0	
0.051	-1.40229	0	
0.0515	-1.402335	0	
0.052	-1.402381	0	
0.0525	-1.402427	0	
0.053	-1.402473	0	
0.0535	-1.40252	0	
0.054	-1.402568	0	
0.0545	-1.402615	0	
0.055	-1.402664	0	
0.0555	-1.402712	0	
0.056	-1.402762	0	
0.0565	-1.402811	0	
0.057	-1.402861	0	
0.0575	-1.402912	0	
0.058	-1.402962	0	
0.0585	-1.403014	0	
0.059	-1.403066	0	
0.0595	-1.403118	0	
0.06	-1.40317	0	
0.0605	-1.403223	0	
0.061	-1.403277	0	
0.0615	-1.403331	0	
0.062	-1.403385	0	
0.0625	-1.40344	0	
0.063	-1.403495	0	
0.0635	-1.403551	0	
0.064	-1.403607	0	
0.0645	-1.403663	0	
0.06500001	-1.40372	0	
0.06550001	-1.403778	0	
0.066	-1.403836	0	
0.0665	-1.403894	0	
0.067	-1.403952	0	
0.0675	-1.404012	0	
0.068	-1.404071	0	
0.0685	-1.404131	0	
0.06900001	-1.404191	0	
0.06950001	-1.404252	0	
0.07	-1.404313	0	
0.0705	-1.404375	0	
0.071	-1.404437	0	
0.0715	-1.4045	0	
0.072	-1.404563	0	
0.07250001	-1.404626	0	
0.07300001	-1.40469	0	
0.0735	-1.404755	0	
0.074	-1.404819	0	
0.0745	-1.404884	0	
0.075	-1.40495	0	
0.0755	-1.405016	0	
0.07600001	-1.405082	0	
0.07650001	-1.405149	0	
0.07700001	-1.405216	0	
0.0775	-1.405284	0	
0.078	-1.405352	0	
0.0785	-1.405421	0	
0.079	-1.40549	0	
0.0795	-1.405559	0	
0.08000001	-1.405629	0	
0.08050001	-1.405699	0	
0.081	-1.40577	0	
0.0815	-1.405841	0	
0.082	-1.405913	0	
0.0825	-1.405985	0	
0.083	-1.406057	0	
0.08350001	-1.40613	0	
0.08400001	-1.406203	0	
0.08450001	-1.406277	0	
0.085	-1.406351	0	
0.0855	-1.406425	0	
0.086	-1.4065	0	
0.0865	-1.406576	0	
0.087	-1.406651	0	
0.08750001	-1.406728	0	
0.08800001	-1.406804	0	
0.0885	-1.406881	0	
0.089	-1.406959	0	
0.0895	-1.407037	0	
0.09	-1.407115	0	
0.0905	-1.407194	0	
0.09100001	-1.407273	0	
0.09150001	-1.407352	0	
0.09200001	-1.407432	0	
0.0925	-1.407513	0	
0.093	-1.407594	0	
0.0935	-1.407675	0	
0.094	-1.407757	0	
0.09450001	-1.407839	0	
0.09500001	-1.407921	0	
0.09550001	-1.408004	0	
0.096	-1.408087	0	
0.0965	-1.408171	0	
0.097	-1.408255	0	
0.0975	-1.40834	0	
0.098	-1.408425	0	
0.09850001	-1.40851	0	
0.09900001	-1.408596	0	
0.09950001	-1.408682	0	
