Time	1	2	
0	-0.06	-0.06	
0.0005	-0.06	-0.06	
0.0009999999	-0.06	-0.06	
0.0015	-0.06	-0.06	
0.002	-0.06	-0.06	
0.0025	-0.06	-0.06	
0.003	-0.06	-0.06	
0.0035	-0.06	-0.06	
0.004	-0.06	-0.06	
0.0045	-0.06	-0.06	
0.005	-0.06	-0.06	
0.0055	-0.06	-0.06	
0.006	-0.06	-0.06	
0.0065	-0.06	-0.06	
0.007	-0.06	-0.06	
0.0075	-0.06	-0.06	
0.007999999	-0.06	-0.06	
0.0085	-0.06	-0.06	
0.009	-0.06	-0.06	
0.0095	-0.06	-0.06	
0.01	-0.06	-0.06	
0.0105	-0.06	-0.06	
0.011	-0.06	-0.06	
0.0115	-0.06	-0.06	
0.012	-0.06	-0.06	
0.0125	-0.06	-0.06	
0.013	-0.06	-0.06	
0.0135	-0.06	-0.06	
0.014	-0.06	-0.06	
0.0145	-0.06	-0.06	
0.015	-0.06	-0.06	
0.0155	-0.06	-0.06	
0.016	-0.06	-0.06	
0.0165	-0.06	-0.06	
0.017	-0.06	-0.06	
0.0175	-0.06	-0.06	
0.018	-0.06	-0.06	
0.0185	-0.06	-0.06	
0.019	-0.06	-0.06	
0.0195	-0.06	-0.06	
0.02	-0.06	-0.06	
0.0205	-0.06	-0.06	
0.021	-0.06	-0.06	
0.0215	-0.06	-0.06	
0.022	-0.06	-0.06	
0.0225	-0.06	-0.06	
0.023	-0.06	-0.06	
0.0235	-0.06	-0.06	
0.024	-0.06	-0.06	
0.0245	-0.06	-0.06	
0.025	-0.06	-0.06	
0.0255	-0.06	-0.06	
0.026	-0.06	-0.06	
0.0265	-0.06	-0.06	
0.027	-0.06	-0.06	
0.0275	-0.06	-0.06	
0.028	-0.06	-0.06	
0.0285	-0.06	-0.06	
0.029	-0.06	-0.06	
0.0295	-0.06	-0.06	
0.03	-0.06	-0.06	
0.0305	-0.06	-0.06	
0.031	-0.06	-0.06	
0.0315	-0.06	-0.06	
0.032	-0.06	-0.06	
0.0325	-0.06	-0.06	
0.033	-0.06	-0.06	
