Time	1	Ica	
0.0214	-0.03286723	4.308158E-08	
0.0216	-0.03238222	4.415153E-08	
0.0218	-0.03188045	4.526714E-08	
0.022	-0.03136121	4.643071E-08	
0.0222	-0.03082371	4.764463E-08	
0.0224	-0.03026718	4.891139E-08	
0.0226	-0.0296908	5.023353E-08	
0.0228	-0.02909372	5.161375E-08	
0.023	-0.02847506	5.305478E-08	
0.0232	-0.02783393	5.455942E-08	
0.0234	-0.02716941	5.613053E-08	
0.0236	-0.02648056	5.777102E-08	
0.0238	-0.02576643	5.948377E-08	
0.024	-0.02502606	6.127167E-08	
0.0242	-0.02425847	6.313752E-08	
0.0244	-0.02346271	6.508404E-08	
0.0246	-0.02263784	6.711374E-08	
0.0248	-0.02178293	6.922892E-08	
0.025	-0.02089711	7.143152E-08	
0.0252	-0.01997956	7.372304E-08	
0.0254	-0.01902955	7.610443E-08	
0.0256	-0.01804643	7.857592E-08	
0.0258	-0.0170297	8.113681E-08	
0.026	-0.01597902	8.378539E-08	
0.0262	-0.01489423	8.651858E-08	
0.0264	-0.01377543	8.933176E-08	
0.0266	-0.01262299	9.221844E-08	
0.0268	-0.01143762	9.516994E-08	
0.027	-0.01022043	9.817519E-08	
0.0272	-0.008972973	1.012202E-07	
0.0274	-0.007697304	1.042881E-07	
0.0276	-0.006396057	1.073585E-07	
0.0278	-0.005072487	1.104076E-07	
0.028	-0.003730522	1.13408E-07	
0.0282	-0.002374802	1.163292E-07	
0.0284	-0.001010685	1.191375E-07	
0.0286	0.0003557587	1.217971E-07	
0.0288	0.001717792	1.24271E-07	
0.029	0.003068089	1.265222E-07	
0.0292	0.004398865	1.285157E-07	
0.0294	0.005702049	1.302201E-07	
0.0296	0.006969475	1.316097E-07	
0.0298	0.008193146	1.32666E-07	
0.03	0.009365455	1.333796E-07	
0.0302	0.01047945	1.337504E-07	
0.0304	0.01152901	1.33788E-07	
0.0306	0.0125091	1.335107E-07	
0.0308	0.01341579	1.329441E-07	
0.031	0.01424637	1.321189E-07	
0.0312	0.01499926	1.31069E-07	
0.0314	0.01567399	1.298287E-07	
0.0316	0.01627106	1.284317E-07	
0.0318	0.01679177	1.269089E-07	
0.032	0.01723811	1.252884E-07	
0.0322	0.01761255	1.235943E-07	
0.0324	0.01791798	1.218475E-07	
0.0326	0.01815753	1.200655E-07	
0.0328	0.01833453	1.182629E-07	
0.033	0.01845236	1.16452E-07	
0.0332	0.01851448	1.146429E-07	
0.0334	0.01852432	1.12844E-07	
0.0336	0.01848525	1.110624E-07	
0.0338	0.01840062	1.09304E-07	
0.034	0.01827365	1.075736E-07	
0.0342	0.01810748	1.058752E-07	
0.0344	0.0179051	1.042119E-07	
0.0346	0.01766946	1.025865E-07	
0.0348	0.01740329	1.010008E-07	
0.035	0.01710927	9.945625E-08	
0.0352	0.01678991	9.795396E-08	
0.0354	0.01644759	9.649451E-08	
0.0356	0.01608459	9.507814E-08	
0.0358	0.01570304	9.370484E-08	
0.036	0.01530493	9.23743E-08	
0.0362	0.01489216	9.108602E-08	
0.0364	0.01446648	8.983928E-08	
0.0366	0.01402956	8.863325E-08	
0.0368	0.01358292	8.746697E-08	
0.037	0.01312801	8.633938E-08	
0.0372	0.01266615	8.524935E-08	
0.0374	0.01219856	8.419568E-08	
0.0376	0.01172639	8.317713E-08	
0.0378	0.01125069	8.219249E-08	
0.038	0.01077242	8.124047E-08	
0.0382	0.01029246	8.031982E-08	
0.0384	0.00981163	7.942933E-08	
0.0386	0.009330666	7.856771E-08	
0.0388	0.00885025	7.773379E-08	
0.039	0.008370987	7.692638E-08	
0.0392	0.007893448	7.614436E-08	
0.0394	0.007418114	7.538657E-08	
0.0396	0.00694545	7.465196E-08	
0.0398	0.006475853	7.39395E-08	
0.04	0.00600969	7.324816E-08	
0.0402	0.005547264	7.2577E-08	
0.0404	0.005088875	7.19251E-08	
0.0406	0.004634765	7.129157E-08	
0.0408	0.004185142	7.067555E-08	
0.041	0.003740204	7.007623E-08	
0.0412	0.003300098	6.949286E-08	
0.0414	0.002864964	6.892469E-08	
0.0416	0.002434906	6.837102E-08	
0.0418	0.002010021	6.783119E-08	
0.042	0.001590374	6.730455E-08	
0.0422	0.00117601	6.679051E-08	
0.0424	0.0007669754	6.628846E-08	
0.0426	0.0003632851	6.57979E-08	
0.0428	-3.505325E-05	6.531828E-08	
0.043	-0.0004280434	6.48491E-08	
0.0432	-0.0008156967	6.438991E-08	
0.0434	-0.001198048	6.394026E-08	
0.0436	-0.001575127	6.349971E-08	
0.0438	-0.001946972	6.306789E-08	
0.044	-0.002313633	6.264438E-08	
0.0442	-0.002675167	6.222885E-08	
0.0444	-0.003031635	6.182094E-08	
0.0446	-0.003383106	6.142032E-08	
0.0448	-0.003729645	6.10267E-08	
0.045	-0.004071331	6.063976E-08	
0.0452	-0.004408234	6.025923E-08	
0.0454	-0.00474044	5.988485E-08	
0.0456	-0.005068027	5.951636E-08	
0.0458	-0.005391083	5.915352E-08	
0.046	-0.005709686	5.87961E-08	
0.0462	-0.006023929	5.844388E-08	
0.0464	-0.006333896	5.809666E-08	
0.0466	-0.006639675	5.775424E-08	
0.0468	-0.006941353	5.741643E-08	
0.047	-0.007239021	5.708306E-08	
0.0472	-0.007532764	5.675395E-08	
0.0474	-0.00782267	5.642894E-08	
0.0476	-0.008108825	5.610788E-08	
0.0478	-0.008391323	5.579061E-08	
0.048	-0.008670243	5.547701E-08	
0.0482	-0.008945671	5.516693E-08	
0.0484	-0.009217693	5.486025E-08	
0.0486	-0.009486389	5.455683E-08	
0.0488	-0.00975185	5.425657E-08	
0.049	-0.01001414	5.395935E-08	
0.0492	-0.01027337	5.366507E-08	
0.0494	-0.01052958	5.337363E-08	
0.0496	-0.01078287	5.308491E-08	
0.0498	-0.01103331	5.279884E-08	
0.05	-0.01128098	5.251531E-08	
0.0502	-0.01152595	5.223424E-08	
0.0504	-0.01176829	5.195554E-08	
0.0506	-0.01200807	5.167914E-08	
0.0508	-0.01224536	5.140496E-08	
0.051	-0.01248023	5.113291E-08	
0.0512	-0.01271275	5.086294E-08	
0.0514	-0.01294297	5.059497E-08	
0.0516	-0.01317097	5.032894E-08	
0.0518	-0.0133968	5.006477E-08	
0.052	-0.01362053	4.980241E-08	
0.0522	-0.01384221	4.954179E-08	
0.0524	-0.0140619	4.928286E-08	
0.0526	-0.01427967	4.902557E-08	
0.0528	-0.01449557	4.876985E-08	
0.053	-0.01470964	4.851565E-08	
0.0532	-0.01492195	4.826293E-08	
0.0534	-0.01513254	4.801162E-08	
0.0536	-0.01534147	4.776169E-08	
0.0538	-0.01554879	4.751309E-08	
0.054	-0.01575454	4.726576E-08	
0.0542	-0.01595877	4.701968E-08	
0.0544	-0.01616154	4.677477E-08	
0.0546	-0.01636287	4.653103E-08	
0.0548	-0.01656283	4.628838E-08	
0.055	-0.01676144	4.604681E-08	
0.0552	-0.01695877	4.580627E-08	
0.0554	-0.01715483	4.556671E-08	
0.0556	-0.01734969	4.532811E-08	
0.0558	-0.01754337	4.509042E-08	
0.056	-0.01773591	4.485361E-08	
0.0562	-0.01792736	4.461765E-08	
0.0564	-0.01811774	4.438251E-08	
0.0566	-0.01830711	4.414813E-08	
0.0568	-0.01849549	4.391451E-08	
0.057	-0.01868291	4.368159E-08	
0.0572	-0.01886942	4.344936E-08	
0.0574	-0.01905504	4.321777E-08	
0.0576	-0.01923981	4.298681E-08	
0.0578	-0.01942376	4.275643E-08	
0.058	-0.01960692	4.25266E-08	
0.0582	-0.01978933	4.229731E-08	
0.0584	-0.01997101	4.206852E-08	
0.0586	-0.02015199	4.18402E-08	
0.0588	-0.02033231	4.161233E-08	
0.059	-0.02051199	4.138488E-08	
0.0592	-0.02069105	4.115781E-08	
0.0594	-0.02086953	4.093111E-08	
0.0596	-0.02104746	4.070475E-08	
0.0598	-0.02122486	4.04787E-08	
0.06	-0.02140176	4.025294E-08	
0.0602	-0.02157817	4.002743E-08	
0.0604	-0.02175415	3.980217E-08	
0.0606	-0.02192969	3.957712E-08	
0.0608	-0.02210483	3.935227E-08	
0.061	-0.0222796	3.912757E-08	
0.0612	-0.02245401	3.890301E-08	
0.0614	-0.02262809	3.867858E-08	
0.0616	-0.02280187	3.845424E-08	
0.0618	-0.02297537	3.822997E-08	
0.062	-0.02314861	3.800575E-08	
0.0622	-0.02332161	3.778157E-08	
0.0624	-0.02349439	3.755739E-08	
0.0626	-0.02366698	3.73332E-08	
0.0628	-0.0238394	3.710897E-08	
0.063	-0.02401167	3.688469E-08	
0.0632	-0.02418381	3.666032E-08	
0.0634	-0.02435583	3.643586E-08	
0.0636	-0.02452778	3.621129E-08	
0.0638	-0.02469965	3.598657E-08	
0.064	-0.02487147	3.57617E-08	
0.0642	-0.02504326	3.553665E-08	
0.06439999	-0.02521504	3.531141E-08	
0.0646	-0.02538684	3.508595E-08	
0.0648	-0.02555866	3.486026E-08	
0.065	-0.02573053	3.463432E-08	
0.0652	-0.02590247	3.440811E-08	
0.0654	-0.02607449	3.418161E-08	
0.0656	-0.02624662	3.395482E-08	
0.0658	-0.02641886	3.372769E-08	
0.066	-0.02659125	3.350024E-08	
0.0662	-0.0267638	3.327243E-08	
0.0664	-0.02693652	3.304425E-08	
0.06659999	-0.02710943	3.281569E-08	
0.0668	-0.02728255	3.258673E-08	
0.067	-0.02745589	3.235735E-08	
0.0672	-0.02762948	3.212755E-08	
0.0674	-0.02780333	3.18973E-08	
0.0676	-0.02797745	3.166659E-08	
0.0678	-0.02815186	3.143542E-08	
0.068	-0.02832659	3.120376E-08	
0.0682	-0.02850163	3.097161E-08	
0.0684	-0.02867701	3.073895E-08	
0.0686	-0.02885275	3.050578E-08	
0.06879999	-0.02902886	3.027207E-08	
0.069	-0.02920535	3.003783E-08	
0.0692	-0.02938224	2.980304E-08	
0.0694	-0.02955954	2.95677E-08	
0.0696	-0.02973726	2.933179E-08	
0.0698	-0.02991543	2.909531E-08	
0.07	-0.03009406	2.885824E-08	
0.0702	-0.03027314	2.86206E-08	
0.0704	-0.03045272	2.838236E-08	
0.0706	-0.03063278	2.814352E-08	
0.0708	-0.03081335	2.790409E-08	
0.07099999	-0.03099443	2.766405E-08	
0.0712	-0.03117605	2.742341E-08	
0.0714	-0.0313582	2.718216E-08	
0.0716	-0.03154092	2.69403E-08	
0.0718	-0.03172418	2.669784E-08	
0.072	-0.03190803	2.645477E-08	
0.0722	-0.03209245	2.621109E-08	
0.0724	-0.03227747	2.596682E-08	
0.0726	-0.03246309	2.572195E-08	
0.0728	-0.03264932	2.547649E-08	
0.073	-0.03283616	2.523045E-08	
0.07319999	-0.03302363	2.498383E-08	
0.0734	-0.03321173	2.473664E-08	
0.0736	-0.03340047	2.44889E-08	
0.0738	-0.03358985	2.424062E-08	
0.074	-0.03377989	2.39918E-08	
0.0742	-0.03397057	2.374247E-08	
0.0744	-0.03416192	2.349263E-08	
0.0746	-0.03435393	2.324231E-08	
0.0748	-0.0345466	2.299153E-08	
0.075	-0.03473994	2.27403E-08	
0.0752	-0.03493394	2.248865E-08	
0.07539999	-0.03512861	2.22366E-08	
0.0756	-0.03532395	2.198418E-08	
0.0758	-0.03551996	2.17314E-08	
0.076	-0.03571663	2.147831E-08	
0.0762	-0.03591396	2.122493E-08	
0.0764	-0.03611195	2.097129E-08	
0.0766	-0.0363106	2.071743E-08	
0.0768	-0.03650989	2.046338E-08	
0.077	-0.03670982	2.020918E-08	
0.0772	-0.03691038	1.995487E-08	
0.0774	-0.03711157	1.970048E-08	
0.07759999	-0.03731336	1.944607E-08	
0.0778	-0.03751577	1.919168E-08	
0.078	-0.03771877	1.893735E-08	
0.0782	-0.03792234	1.868313E-08	
0.0784	-0.03812648	1.842908E-08	
0.0786	-0.03833116	1.817523E-08	
0.0788	-0.03853638	1.792166E-08	
0.079	-0.0387421	1.766841E-08	
0.0792	-0.03894832	1.741555E-08	
0.0794	-0.03915501	1.716313E-08	
0.0796	-0.03936215	1.691121E-08	
0.07979999	-0.03956972	1.665986E-08	
0.08	-0.03977769	1.640915E-08	
0.0802	-0.03998603	1.615913E-08	
0.0804	-0.04019472	1.590987E-08	
0.0806	-0.04040373	1.566146E-08	
0.0808	-0.04061303	1.541394E-08	
0.081	-0.04082259	1.516741E-08	
0.0812	-0.04103236	1.492194E-08	
0.0814	-0.04124233	1.467758E-08	
0.0816	-0.04145245	1.443444E-08	
0.0818	-0.04166268	1.419257E-08	
0.08199999	-0.04187299	1.395206E-08	
0.0822	-0.04208333	1.371298E-08	
0.0824	-0.04229368	1.347542E-08	
0.0826	-0.04250396	1.323945E-08	
0.0828	-0.04271416	1.300515E-08	
0.083	-0.04292422	1.27726E-08	
0.0832	-0.04313409	1.254189E-08	
0.0834	-0.04334373	1.231309E-08	
0.0836	-0.04355309	1.208627E-08	
0.0838	-0.04376211	1.186153E-08	
0.084	-0.04397076	1.163893E-08	
0.08419999	-0.04417897	1.141855E-08	
0.0844	-0.04438669	1.120047E-08	
0.0846	-0.04459387	1.098476E-08	
0.0848	-0.04480045	1.07715E-08	
0.085	-0.04500638	1.056075E-08	
0.0852	-0.0452116	1.035259E-08	
0.0854	-0.04541606	1.014709E-08	
0.0856	-0.0456197	9.944303E-09	
0.0858	-0.04582246	9.744298E-09	
0.086	-0.04602429	9.547136E-09	
0.0862	-0.04622512	9.352873E-09	
0.08639999	-0.04642491	9.161565E-09	
0.0866	-0.04662358	8.973263E-09	
0.08679999	-0.04682109	8.788018E-09	
0.087	-0.04701738	8.605873E-09	
0.0872	-0.04721239	8.426872E-09	
0.0874	-0.04740606	8.25105E-09	
0.0876	-0.04759834	8.078444E-09	
0.0878	-0.04778917	7.909087E-09	
0.088	-0.04797851	7.743002E-09	
0.0882	-0.04816629	7.580216E-09	
0.0884	-0.04835246	7.420748E-09	
0.08859999	-0.04853697	7.264615E-09	
0.0888	-0.04871978	7.111825E-09	
0.08899999	-0.04890083	6.96239E-09	
0.0892	-0.04908008	6.816312E-09	
0.0894	-0.04925748	6.67359E-09	
0.0896	-0.04943299	6.534221E-09	
0.0898	-0.04960657	6.398199E-09	
0.09	-0.04977816	6.265511E-09	
0.0902	-0.04994774	6.136142E-09	
0.0904	-0.05011527	6.010075E-09	
0.0906	-0.05028072	5.887288E-09	
0.09079999	-0.05044404	5.767753E-09	
0.091	-0.05060521	5.651445E-09	
0.09119999	-0.05076421	5.538329E-09	
0.0914	-0.05092099	5.428372E-09	
0.0916	-0.05107555	5.321538E-09	
0.0918	-0.05122785	5.217785E-09	
0.092	-0.05137788	5.117073E-09	
0.0922	-0.05152562	5.019354E-09	
0.0924	-0.05167104	4.924585E-09	
0.0926	-0.05181415	4.832715E-09	
0.0928	-0.05195493	4.743695E-09	
0.09299999	-0.05209336	4.657473E-09	
0.0932	-0.05222944	4.573995E-09	
0.09339999	-0.05236317	4.493208E-09	
0.0936	-0.05249453	4.415054E-09	
0.0938	-0.05262354	4.339478E-09	
0.094	-0.0527502	4.266423E-09	
0.0942	-0.05287449	4.195831E-09	
0.0944	-0.05299643	4.127644E-09	
0.0946	-0.05311603	4.061804E-09	
0.0948	-0.0532333	3.998251E-09	
0.095	-0.05334824	3.936929E-09	
0.09519999	-0.05346087	3.877779E-09	
0.0954	-0.05357119	3.820742E-09	
0.09559999	-0.05367923	3.76576E-09	
0.0958	-0.053785	3.712778E-09	
0.096	-0.05388852	3.661737E-09	
0.0962	-0.0539898	3.612582E-09	
0.0964	-0.05408888	3.565257E-09	
0.0966	-0.05418575	3.519709E-09	
0.0968	-0.05428046	3.475884E-09	
0.097	-0.05437303	3.433729E-09	
0.0972	-0.05446348	3.393193E-09	
0.09739999	-0.05455182	3.354225E-09	
0.0976	-0.0546381	3.316775E-09	
0.09779999	-0.05472233	3.280796E-09	
0.098	-0.05480455	3.246241E-09	
0.0982	-0.05488478	3.213062E-09	
0.0984	-0.05496305	3.181216E-09	
0.0986	-0.05503938	3.150659E-09	
0.0988	-0.05511382	3.121347E-09	
0.099	-0.05518638	3.09324E-09	
0.0992	-0.0552571	3.066298E-09	
0.0994	-0.05532601	3.040482E-09	
0.09959999	-0.05539315	3.015753E-09	
0.0998	-0.05545853	2.992076E-09	
0.09999999	-0.05552218	2.969414E-09	
0.1002	-0.05558416	2.947734E-09	
0.1004	-0.05564447	2.927002E-09	
0.1006	-0.05570316	2.907186E-09	
0.1008	-0.05576025	2.888256E-09	
0.101	-0.05581577	2.87018E-09	
0.1012	-0.05586976	2.852931E-09	
0.1014	-0.05592225	2.836479E-09	
0.1016	-0.05597326	2.820799E-09	
0.1018	-0.05602282	2.805864E-09	
0.102	-0.05607097	2.791649E-09	
0.1022	-0.05611774	2.778128E-09	
0.1024	-0.05616314	2.76528E-09	
0.1026	-0.05620722	2.753082E-09	
0.1028	-0.05625	2.741513E-09	
0.103	-0.05629151	2.73055E-09	
0.1032	-0.05633177	2.720175E-09	
0.1034	-0.05637082	2.710367E-09	
0.1036	-0.05640868	2.701106E-09	
0.1038	-0.05644538	2.692378E-09	
0.104	-0.05648094	2.684163E-09	
0.1042	-0.0565154	2.676445E-09	
0.1044	-0.05654876	2.669207E-09	
0.1046	-0.05658107	2.662434E-09	
0.1048	-0.05661234	2.656112E-09	
0.105	-0.0566426	2.650225E-09	
0.1052	-0.05667188	2.64476E-09	
0.1054	-0.0567002	2.639704E-09	
0.1056	-0.05672757	2.635044E-09	
0.1058	-0.05675402	2.630767E-09	
0.106	-0.05677958	2.626861E-09	
0.1062	-0.05680426	2.623315E-09	
0.1064	-0.05682809	2.620117E-09	
0.1066	-0.05685108	2.617258E-09	
0.1068	-0.05687327	2.614727E-09	
0.107	-0.05689465	2.612513E-09	
0.1072	-0.05691527	2.610608E-09	
0.1074	-0.05693514	2.609003E-09	
0.1076	-0.05695426	2.607687E-09	
0.1078	-0.05697267	2.606653E-09	
0.108	-0.05699038	2.605893E-09	
0.1082	-0.05700741	2.605397E-09	
0.1084	-0.05702378	2.605159E-09	
0.1086	-0.05703949	2.605171E-09	
0.1088	-0.05705458	2.605427E-09	
0.109	-0.05706904	2.605918E-09	
0.1092	-0.05708291	2.606639E-09	
0.1094	-0.05709619	2.607584E-09	
0.1096	-0.0571089	2.608745E-09	
0.1098	-0.05712105	2.610116E-09	
0.11	-0.05713267	2.611693E-09	
0.1102	-0.05714374	2.613469E-09	
0.1104	-0.05715431	2.615439E-09	
0.1106	-0.05716437	2.617597E-09	
0.1108	-0.05717395	2.619939E-09	
0.111	-0.05718305	2.622459E-09	
0.1112	-0.05719168	2.625153E-09	
0.1114	-0.05719986	2.628016E-09	
0.1116	-0.0572076	2.631044E-09	
0.1118	-0.05721491	2.634233E-09	
0.112	-0.0572218	2.637578E-09	
0.1122	-0.05722828	2.641075E-09	
0.1124	-0.05723437	2.644721E-09	
0.1126	-0.05724006	2.648512E-09	
0.1128	-0.05724538	2.652443E-09	
0.113	-0.05725033	2.656511E-09	
0.1132	-0.05725492	2.660714E-09	
0.1134	-0.05725916	2.665048E-09	
0.1136	-0.05726306	2.669508E-09	
0.1138	-0.05726662	2.674093E-09	
0.114	-0.05726987	2.6788E-09	
0.1142	-0.0572728	2.683625E-09	
0.1144	-0.05727542	2.688566E-09	
0.1146	-0.05727774	2.69362E-09	
0.1148	-0.05727977	2.698783E-09	
0.115	-0.05728151	2.704054E-09	
0.1152	-0.05728297	2.70943E-09	
0.1154	-0.05728417	2.71491E-09	
0.1156	-0.0572851	2.720489E-09	
0.1158	-0.05728577	2.726166E-09	
0.116	-0.0572862	2.73194E-09	
0.1162	-0.05728638	2.737806E-09	
0.1164	-0.05728631	2.743765E-09	
0.1166	-0.05728603	2.749813E-09	
0.1168	-0.05728551	2.755948E-09	
0.117	-0.05728477	2.762169E-09	
0.1172	-0.05728381	2.768475E-09	
0.1174	-0.05728265	2.774863E-09	
0.1176	-0.05728128	2.78133E-09	
0.1178	-0.05727971	2.787876E-09	
0.118	-0.05727795	2.7945E-09	
0.1182	-0.057276	2.801199E-09	
0.1184	-0.05727386	2.807972E-09	
0.1186	-0.05727154	2.814816E-09	
0.1188	-0.05726904	2.821733E-09	
0.119	-0.05726638	2.828719E-09	
0.1192	-0.05726354	2.835772E-09	
0.1194	-0.05726054	2.842892E-09	
0.1196	-0.05725738	2.850079E-09	
0.1198	-0.05725407	2.857329E-09	
0.12	-0.0572506	2.864641E-09	
0.1202	-0.05724699	2.872016E-09	
0.1204	-0.05724322	2.87945E-09	
0.1206	-0.05723932	2.886945E-09	
0.1208	-0.05723528	2.894498E-09	
0.121	-0.05723111	2.902109E-09	
0.1212	-0.0572268	2.909776E-09	
0.1214	-0.05722236	2.917498E-09	
0.1216	-0.0572178	2.925274E-09	
0.1218	-0.05721312	2.933104E-09	
0.122	-0.05720831	2.940987E-09	
0.1222	-0.05720339	2.948921E-09	
0.1224	-0.05719835	2.956906E-09	
0.1226	-0.0571932	2.964941E-09	
0.1228	-0.05718794	2.973025E-09	
0.123	-0.05718258	2.981157E-09	
0.1232	-0.05717711	2.989336E-09	
0.1234	-0.05717154	2.997563E-09	
0.1236	-0.05716587	3.005835E-09	
0.1238	-0.0571601	3.014153E-09	
0.124	-0.05715423	3.022515E-09	
0.1242	-0.05714828	3.030921E-09	
0.1244	-0.05714223	3.039371E-09	
0.1246	-0.05713609	3.047863E-09	
0.1248	-0.05712986	3.056396E-09	
0.125	-0.05712355	3.064972E-09	
0.1252	-0.05711716	3.073589E-09	
0.1254	-0.05711068	3.082246E-09	
0.1256	-0.05710412	3.090943E-09	
0.1258	-0.05709749	3.099678E-09	
0.126	-0.05709077	3.108453E-09	
0.1262	-0.05708398	3.117266E-09	
0.1264	-0.05707712	3.126116E-09	
0.1266	-0.05707019	3.135004E-09	
0.1268	-0.05706318	3.143929E-09	
0.127	-0.05705611	3.15289E-09	
0.1272	-0.05704897	3.161888E-09	
0.1274	-0.05704176	3.17092E-09	
0.1276	-0.05703448	3.179988E-09	
0.1278	-0.05702714	3.189091E-09	
0.128	-0.05701974	3.198227E-09	
0.1282	-0.05701228	3.207397E-09	
0.1284	-0.05700476	3.2166E-09	
0.1286	-0.05699717	3.225837E-09	
0.1288	-0.05698953	3.235107E-09	
0.129	-0.05698184	3.244408E-09	
0.1292	-0.05697408	3.253743E-09	
0.1294	-0.05696627	3.263109E-09	
0.1296	-0.05695841	3.272507E-09	
0.1298	-0.05695049	3.281935E-09	
0.13	-0.05694252	3.291395E-09	
0.1302	-0.05693451	3.300886E-09	
0.1304	-0.05692643	3.310407E-09	
0.1306	-0.05691831	3.319958E-09	
0.1308	-0.05691015	3.32954E-09	
0.131	-0.05690193	3.339151E-09	
0.1312	-0.05689367	3.34879E-09	
0.1314	-0.05688535	3.35846E-09	
0.1316	-0.056877	3.368159E-09	
0.1318	-0.0568686	3.377886E-09	
0.132	-0.05686015	3.387642E-09	
0.1322	-0.05685167	3.397426E-09	
0.1324	-0.05684313	3.407239E-09	
0.1326	-0.05683456	3.417079E-09	
0.1328	-0.05682594	3.426948E-09	
0.133	-0.05681729	3.436844E-09	
0.1332	-0.05680859	3.446768E-09	
0.1334	-0.05679986	3.456719E-09	
0.1336	-0.05679108	3.466698E-09	
0.1338	-0.05678226	3.476704E-09	
0.134	-0.05677341	3.486736E-09	
0.1342	-0.05676451	3.496795E-09	
0.1344	-0.05675559	3.506881E-09	
