Time	1	Ica	
0.0396	-0.05532536	4.755815E-09	
0.0398	-0.05532548	4.757069E-09	
0.04	-0.05532555	4.758356E-09	
0.0402	-0.05532556	4.759678E-09	
0.0404	-0.05532553	4.761033E-09	
0.0406	-0.05532544	4.762421E-09	
0.0408	-0.0553253	4.763842E-09	
0.041	-0.0553251	4.765294E-09	
0.0412	-0.05532486	4.766779E-09	
0.0414	-0.05532457	4.768294E-09	
0.0416	-0.05532423	4.76984E-09	
0.0418	-0.05532385	4.771416E-09	
0.042	-0.05532341	4.773022E-09	
0.0422	-0.05532294	4.774656E-09	
0.0424	-0.05532242	4.776319E-09	
0.0426	-0.05532185	4.77801E-09	
0.0428	-0.05532124	4.779729E-09	
0.043	-0.05532058	4.781475E-09	
0.0432	-0.05531989	4.783248E-09	
0.0434	-0.05531915	4.785047E-09	
0.0436	-0.05531837	4.786873E-09	
0.0438	-0.05531756	4.788724E-09	
0.044	-0.0553167	4.790601E-09	
0.0442	-0.0553158	4.792503E-09	
0.0444	-0.05531487	4.794429E-09	
0.0446	-0.0553139	4.796379E-09	
0.0448	-0.05531289	4.798353E-09	
0.045	-0.05531184	4.80035E-09	
0.0452	-0.05531076	4.80237E-09	
0.0454	-0.05530964	4.804414E-09	
0.0456	-0.05530849	4.806481E-09	
0.0458	-0.0553073	4.808568E-09	
0.046	-0.05530608	4.810678E-09	
0.0462	-0.05530483	4.812809E-09	
0.0464	-0.05530354	4.814961E-09	
0.0466	-0.05530222	4.817134E-09	
0.0468	-0.05530087	4.819328E-09	
0.047	-0.05529949	4.821542E-09	
0.0472	-0.05529808	4.823775E-09	
0.0474	-0.05529663	4.826029E-09	
0.0476	-0.05529516	4.828301E-09	
0.0478	-0.05529366	4.830593E-09	
0.048	-0.05529212	4.832903E-09	
0.0482	-0.05529056	4.835231E-09	
0.0484	-0.05528897	4.837579E-09	
0.0486	-0.05528736	4.839944E-09	
0.0488	-0.05528571	4.842326E-09	
0.049	-0.05528404	4.844726E-09	
0.0492	-0.05528235	4.847144E-09	
0.0494	-0.05528063	4.849579E-09	
0.0496	-0.05527888	4.852029E-09	
0.0498	-0.0552771	4.854497E-09	
0.05	-0.05527531	4.856981E-09	
0.0502	-0.05527348	4.859481E-09	
0.0504	-0.05527164	4.861996E-09	
0.0506	-0.05526977	4.864528E-09	
0.0508	-0.05526787	4.867073E-09	
0.051	-0.05526596	4.869634E-09	
0.0512	-0.05526402	4.872211E-09	
0.0514	-0.05526206	4.874803E-09	
0.0516	-0.05526008	4.877407E-09	
0.0518	-0.05525807	4.880028E-09	
0.052	-0.05525605	4.882661E-09	
0.0522	-0.055254	4.885309E-09	
0.0524	-0.05525193	4.887971E-09	
0.0526	-0.05524984	4.890645E-09	
0.0528	-0.05524774	4.893333E-09	
0.053	-0.0552456	4.896035E-09	
0.0532	-0.05524346	4.89875E-09	
0.0534	-0.05524129	4.901477E-09	
0.0536	-0.0552391	4.904216E-09	
0.0538	-0.0552369	4.906969E-09	
0.054	-0.05523468	4.909733E-09	
0.0542	-0.05523244	4.91251E-09	
0.0544	-0.05523018	4.915299E-09	
0.0546	-0.05522791	4.918099E-09	
0.0548	-0.05522561	4.920911E-09	
0.055	-0.0552233	4.923735E-09	
0.0552	-0.05522098	4.926569E-09	
0.0554	-0.05521864	4.929416E-09	
0.0556	-0.05521628	4.932273E-09	
0.0558	-0.0552139	4.935141E-09	
0.056	-0.05521151	4.93802E-09	
0.0562	-0.0552091	4.940909E-09	
0.0564	-0.05520668	4.943808E-09	
0.0566	-0.05520424	4.946718E-09	
0.0568	-0.05520179	4.949639E-09	
0.057	-0.05519932	4.952569E-09	
0.0572	-0.05519683	4.95551E-09	
0.0574	-0.05519434	4.958459E-09	
0.0576	-0.05519183	4.96142E-09	
0.0578	-0.0551893	4.964389E-09	
0.058	-0.05518677	4.967369E-09	
0.0582	-0.05518422	4.970357E-09	
0.0584	-0.05518165	4.973355E-09	
0.0586	-0.05517907	4.976361E-09	
0.0588	-0.05517648	4.979377E-09	
0.059	-0.05517387	4.982402E-09	
0.0592	-0.05517126	4.985435E-09	
0.0594	-0.05516863	4.988478E-09	
0.0596	-0.05516598	4.991529E-09	
0.0598	-0.05516333	4.994587E-09	
0.06	-0.05516066	4.997656E-09	
0.0602	-0.05515799	5.000731E-09	
0.0604	-0.0551553	5.003816E-09	
0.0606	-0.0551526	5.006909E-09	
0.0608	-0.05514988	5.010009E-09	
0.061	-0.05514716	5.013118E-09	
0.0612	-0.05514443	5.016235E-09	
0.0614	-0.05514168	5.019359E-09	
0.0616	-0.05513892	5.02249E-09	
0.0618	-0.05513616	5.025631E-09	
0.062	-0.05513338	5.028777E-09	
0.0622	-0.05513059	5.031931E-09	
0.0624	-0.05512779	5.035092E-09	
0.0626	-0.05512498	5.03826E-09	
0.0628	-0.05512217	5.041437E-09	
0.063	-0.05511934	5.04462E-09	
0.0632	-0.0551165	5.047811E-09	
0.0634	-0.05511365	5.051007E-09	
0.0636	-0.0551108	5.054211E-09	
0.0638	-0.05510793	5.057422E-09	
0.064	-0.05510506	5.060639E-09	
0.0642	-0.05510217	5.063863E-09	
0.06439999	-0.05509928	5.067094E-09	
0.0646	-0.05509638	5.070331E-09	
0.0648	-0.05509347	5.073574E-09	
0.065	-0.05509055	5.076824E-09	
0.0652	-0.05508762	5.08008E-09	
0.0654	-0.05508469	5.083343E-09	
0.0656	-0.05508174	5.086611E-09	
0.0658	-0.05507879	5.089885E-09	
0.066	-0.05507583	5.093166E-09	
0.0662	-0.05507286	5.096453E-09	
0.0664	-0.05506989	5.099746E-09	
0.06659999	-0.0550669	5.103044E-09	
0.0668	-0.05506391	5.106348E-09	
0.067	-0.0550609	5.109658E-09	
0.0672	-0.0550579	5.112974E-09	
0.0674	-0.05505488	5.116295E-09	
0.0676	-0.05505186	5.119622E-09	
0.0678	-0.05504883	5.122954E-09	
0.068	-0.05504579	5.126292E-09	
0.0682	-0.05504275	5.129636E-09	
0.0684	-0.0550397	5.132986E-09	
0.0686	-0.05503664	5.13634E-09	
0.06879999	-0.05503357	5.1397E-09	
0.069	-0.0550305	5.143065E-09	
0.0692	-0.05502742	5.146435E-09	
0.0694	-0.05502433	5.149811E-09	
0.0696	-0.05502124	5.153192E-09	
0.0698	-0.05501814	5.156577E-09	
0.07	-0.05501504	5.159969E-09	
0.0702	-0.05501192	5.163364E-09	
0.0704	-0.0550088	5.166766E-09	
0.0706	-0.05500568	5.170171E-09	
0.0708	-0.05500255	5.173582E-09	
0.07099999	-0.05499941	5.176997E-09	
0.0712	-0.05499627	5.180418E-09	
0.0714	-0.05499312	5.183844E-09	
0.0716	-0.05498996	5.187274E-09	
0.0718	-0.0549868	5.190709E-09	
0.072	-0.05498363	5.194149E-09	
0.0722	-0.05498046	5.197593E-09	
0.0724	-0.05497728	5.201042E-09	
0.0726	-0.0549741	5.204495E-09	
0.0728	-0.05497091	5.207954E-09	
0.073	-0.05496771	5.211415E-09	
0.07319999	-0.05496451	5.214882E-09	
0.0734	-0.05496131	5.218354E-09	
0.0736	-0.05495809	5.22183E-09	
0.0738	-0.05495488	5.22531E-09	
0.074	-0.05495165	5.228795E-09	
0.0742	-0.05494843	5.232284E-09	
0.0744	-0.05494519	5.235777E-09	
0.0746	-0.05494196	5.239274E-09	
0.0748	-0.05493871	5.242776E-09	
0.075	-0.05493547	5.246282E-09	
0.0752	-0.05493221	5.249792E-09	
0.07539999	-0.05492895	5.253306E-09	
0.0756	-0.0549257	5.256824E-09	
0.0758	-0.05492242	5.260346E-09	
0.076	-0.05491915	5.263873E-09	
0.0762	-0.05491588	5.267403E-09	
0.0764	-0.05491259	5.270938E-09	
0.0766	-0.0549093	5.274476E-09	
0.0768	-0.05490601	5.278018E-09	
0.077	-0.05490272	5.281566E-09	
0.0772	-0.05489942	5.285115E-09	
0.0774	-0.05489611	5.28867E-09	
0.07759999	-0.0548928	5.292228E-09	
0.0778	-0.05488949	5.29579E-09	
0.078	-0.05488617	5.299356E-09	
0.0782	-0.05488284	5.302926E-09	
0.0784	-0.05487952	5.306499E-09	
0.0786	-0.05487618	5.310077E-09	
0.0788	-0.05487284	5.313657E-09	
0.079	-0.0548695	5.317242E-09	
0.0792	-0.05486616	5.320831E-09	
0.0794	-0.05486281	5.324424E-09	
0.0796	-0.05485946	5.32802E-09	
0.07979999	-0.0548561	5.33162E-09	
0.08	-0.05485274	5.335224E-09	
0.0802	-0.05484937	5.33883E-09	
0.0804	-0.054846	5.342441E-09	
0.0806	-0.05484263	5.346055E-09	
0.0808	-0.05483925	5.349673E-09	
0.081	-0.05483587	5.353294E-09	
0.0812	-0.05483248	5.35692E-09	
0.0814	-0.05482909	5.360548E-09	
0.0816	-0.05482569	5.364181E-09	
0.0818	-0.0548223	5.367817E-09	
0.08199999	-0.05481889	5.371457E-09	
0.0822	-0.05481549	5.375099E-09	
0.0824	-0.05481208	5.378745E-09	
0.0826	-0.05480866	5.382396E-09	
0.0828	-0.05480525	5.386049E-09	
0.083	-0.05480183	5.389706E-09	
0.0832	-0.0547984	5.393366E-09	
0.0834	-0.05479497	5.39703E-09	
0.0836	-0.05479154	5.400697E-09	
0.0838	-0.05478811	5.404368E-09	
0.084	-0.05478467	5.408041E-09	
0.08419999	-0.05478123	5.411718E-09	
0.0844	-0.05477778	5.415399E-09	
0.0846	-0.05477433	5.419082E-09	
0.0848	-0.05477088	5.422769E-09	
0.085	-0.05476742	5.426459E-09	
0.0852	-0.05476396	5.430152E-09	
0.0854	-0.0547605	5.43385E-09	
0.0856	-0.05475703	5.43755E-09	
0.0858	-0.05475356	5.441253E-09	
0.086	-0.05475008	5.44496E-09	
0.0862	-0.05474661	5.44867E-09	
0.08639999	-0.05474312	5.452384E-09	
0.0866	-0.05473964	5.4561E-09	
0.08679999	-0.05473615	5.459821E-09	
0.087	-0.05473266	5.463544E-09	
0.0872	-0.05472917	5.46727E-09	
0.0874	-0.05472567	5.471E-09	
0.0876	-0.05472217	5.474732E-09	
0.0878	-0.05471866	5.478468E-09	
0.088	-0.05471515	5.482207E-09	
0.0882	-0.05471164	5.485949E-09	
0.0884	-0.05470813	5.489695E-09	
0.08859999	-0.05470461	5.493444E-09	
0.0888	-0.05470109	5.497196E-09	
0.08899999	-0.05469756	5.50095E-09	
0.0892	-0.05469403	5.504708E-09	
0.0894	-0.0546905	5.508471E-09	
0.0896	-0.05468697	5.512235E-09	
0.0898	-0.05468343	5.516003E-09	
0.09	-0.05467989	5.519774E-09	
0.0902	-0.05467635	5.523549E-09	
0.0904	-0.0546728	5.527327E-09	
0.0906	-0.05466925	5.531108E-09	
0.09079999	-0.0546657	5.534891E-09	
0.091	-0.05466214	5.538678E-09	
0.09119999	-0.05465858	5.542468E-09	
0.0914	-0.05465502	5.546261E-09	
0.0916	-0.05465145	5.550056E-09	
0.0918	-0.05464788	5.553856E-09	
0.092	-0.05464431	5.557658E-09	
0.0922	-0.05464074	5.561463E-09	
0.0924	-0.05463716	5.565272E-09	
0.0926	-0.05463358	5.569084E-09	
0.0928	-0.05462999	5.572899E-09	
0.09299999	-0.05462641	5.576716E-09	
0.0932	-0.05462281	5.580537E-09	
0.09339999	-0.05461922	5.584361E-09	
0.0936	-0.05461562	5.588188E-09	
0.0938	-0.05461202	5.592018E-09	
0.094	-0.05460842	5.59585E-09	
0.0942	-0.05460482	5.599687E-09	
0.0944	-0.05460121	5.603526E-09	
0.0946	-0.05459759	5.607368E-09	
0.0948	-0.05459398	5.611215E-09	
0.095	-0.05459036	5.615063E-09	
0.09519999	-0.05458674	5.618914E-09	
0.0954	-0.05458312	5.622769E-09	
0.09559999	-0.05457949	5.626627E-09	
0.0958	-0.05457586	5.630487E-09	
0.096	-0.05457223	5.634351E-09	
0.0962	-0.0545686	5.638218E-09	
0.0964	-0.05456496	5.642088E-09	
0.0966	-0.05456132	5.645961E-09	
0.0968	-0.05455767	5.649837E-09	
0.097	-0.05455403	5.653716E-09	
0.0972	-0.05455038	5.657598E-09	
0.09739999	-0.05454672	5.661482E-09	
0.0976	-0.05454307	5.665371E-09	
0.09779999	-0.05453941	5.669262E-09	
0.098	-0.05453575	5.673156E-09	
0.0982	-0.05453208	5.677053E-09	
0.0984	-0.05452842	5.680953E-09	
0.0986	-0.05452475	5.684857E-09	
0.0988	-0.05452107	5.688763E-09	
0.099	-0.0545174	5.692671E-09	
0.0992	-0.05451372	5.696584E-09	
0.0994	-0.05451003	5.700499E-09	
0.09959999	-0.05450635	5.704418E-09	
0.0998	-0.05450266	5.708339E-09	
0.09999999	-0.05449897	5.712264E-09	
0.1002	-0.05449528	5.716191E-09	
0.1004	-0.05449158	5.720121E-09	
0.1006	-0.05448788	5.724055E-09	
0.1008	-0.05448418	5.727993E-09	
0.101	-0.05448048	5.731932E-09	
0.1012	-0.05447677	5.735875E-09	
0.1014	-0.05447306	5.739822E-09	
0.1016	-0.05446935	5.743769E-09	
0.1018	-0.05446563	5.747722E-09	
0.102	-0.05446192	5.751676E-09	
0.1022	-0.05445819	5.755635E-09	
0.1024	-0.05445447	5.759596E-09	
0.1026	-0.05445074	5.76356E-09	
0.1028	-0.05444701	5.767528E-09	
0.103	-0.05444327	5.771498E-09	
0.1032	-0.05443954	5.775471E-09	
0.1034	-0.0544358	5.779447E-09	
0.1036	-0.05443206	5.783427E-09	
0.1038	-0.05442831	5.787409E-09	
0.104	-0.05442457	5.791395E-09	
0.1042	-0.05442082	5.795385E-09	
0.1044	-0.05441707	5.799376E-09	
0.1046	-0.05441331	5.803371E-09	
0.1048	-0.05440955	5.807369E-09	
0.105	-0.05440579	5.81137E-09	
0.1052	-0.05440202	5.815374E-09	
0.1054	-0.05439825	5.81938E-09	
0.1056	-0.05439449	5.823391E-09	
0.1058	-0.05439071	5.827404E-09	
0.106	-0.05438694	5.831421E-09	
0.1062	-0.05438316	5.835441E-09	
0.1064	-0.05437938	5.839464E-09	
0.1066	-0.0543756	5.84349E-09	
0.1068	-0.05437181	5.847518E-09	
0.107	-0.05436802	5.851549E-09	
0.1072	-0.05436423	5.855585E-09	
0.1074	-0.05436043	5.859622E-09	
0.1076	-0.05435663	5.863664E-09	
0.1078	-0.05435283	5.867708E-09	
0.108	-0.05434903	5.871756E-09	
0.1082	-0.05434522	5.875806E-09	
0.1084	-0.05434141	5.879859E-09	
0.1086	-0.0543376	5.883916E-09	
0.1088	-0.05433379	5.887976E-09	
0.109	-0.05432997	5.892039E-09	
0.1092	-0.05432615	5.896104E-09	
0.1094	-0.05432232	5.900174E-09	
0.1096	-0.0543185	5.904246E-09	
0.1098	-0.05431467	5.908322E-09	
0.11	-0.05431083	5.912401E-09	
0.1102	-0.054307	5.916484E-09	
0.1104	-0.05430316	5.920569E-09	
0.1106	-0.05429932	5.924657E-09	
0.1108	-0.05429548	5.928748E-09	
0.111	-0.05429163	5.932843E-09	
0.1112	-0.05428778	5.936941E-09	
0.1114	-0.05428393	5.941042E-09	
0.1116	-0.05428007	5.945146E-09	
0.1118	-0.05427621	5.949254E-09	
0.112	-0.05427235	5.953364E-09	
0.1122	-0.05426849	5.957478E-09	
0.1124	-0.05426462	5.961595E-09	
0.1126	-0.05426075	5.965715E-09	
0.1128	-0.05425688	5.969838E-09	
0.113	-0.054253	5.973966E-09	
0.1132	-0.05424913	5.978095E-09	
0.1134	-0.05424525	5.982228E-09	
0.1136	-0.05424136	5.986364E-09	
0.1138	-0.05423748	5.990504E-09	
0.114	-0.05423358	5.994647E-09	
0.1142	-0.05422969	5.998792E-09	
0.1144	-0.05422579	6.002942E-09	
0.1146	-0.0542219	6.007094E-09	
0.1148	-0.05421799	6.011251E-09	
0.115	-0.05421409	6.01541E-09	
0.1152	-0.05421018	6.019573E-09	
0.1154	-0.05420627	6.023739E-09	
0.1156	-0.05420236	6.027908E-09	
0.1158	-0.05419844	6.03208E-09	
0.116	-0.05419452	6.036255E-09	
0.1162	-0.0541906	6.040435E-09	
0.1164	-0.05418668	6.044617E-09	
0.1166	-0.05418275	6.048803E-09	
0.1168	-0.05417882	6.052992E-09	
0.117	-0.05417488	6.057184E-09	
0.1172	-0.05417094	6.06138E-09	
0.1174	-0.054167	6.065578E-09	
0.1176	-0.05416306	6.069781E-09	
0.1178	-0.05415912	6.073987E-09	
0.118	-0.05415517	6.078196E-09	
0.1182	-0.05415121	6.082407E-09	
0.1184	-0.05414726	6.086624E-09	
0.1186	-0.0541433	6.090843E-09	
0.1188	-0.05413934	6.095066E-09	
0.119	-0.05413537	6.099292E-09	
0.1192	-0.05413141	6.103521E-09	
0.1194	-0.05412744	6.107754E-09	
0.1196	-0.05412346	6.11199E-09	
0.1198	-0.05411949	6.11623E-09	
0.12	-0.05411551	6.120473E-09	
0.1202	-0.05411153	6.124719E-09	
0.1204	-0.05410754	6.128968E-09	
0.1206	-0.05410355	6.133221E-09	
0.1208	-0.05409956	6.137479E-09	
0.121	-0.05409557	6.141738E-09	
0.1212	-0.05409157	6.146002E-09	
0.1214	-0.05408757	6.150269E-09	
0.1216	-0.05408356	6.154539E-09	
0.1218	-0.05407956	6.158813E-09	
0.122	-0.05407555	6.163091E-09	
0.1222	-0.05407154	6.167372E-09	
0.1224	-0.05406752	6.171657E-09	
0.1226	-0.0540635	6.175945E-09	
0.1228	-0.05405948	6.180236E-09	
0.123	-0.05405546	6.184532E-09	
0.1232	-0.05405143	6.18883E-09	
0.1234	-0.05404739	6.193132E-09	
0.1236	-0.05404336	6.197438E-09	
0.1238	-0.05403932	6.201747E-09	
0.124	-0.05403528	6.206061E-09	
0.1242	-0.05403124	6.210376E-09	
0.1244	-0.05402719	6.214696E-09	
0.1246	-0.05402314	6.219019E-09	
0.1248	-0.05401909	6.223346E-09	
0.125	-0.05401503	6.227676E-09	
0.1252	-0.05401097	6.232011E-09	
0.1254	-0.05400691	6.236349E-09	
0.1256	-0.05400284	6.24069E-09	
0.1258	-0.05399877	6.245035E-09	
0.126	-0.0539947	6.249383E-09	
0.1262	-0.05399062	6.253736E-09	
0.1264	-0.05398655	6.258091E-09	
0.1266	-0.05398246	6.262451E-09	
0.1268	-0.05397838	6.266815E-09	
0.127	-0.05397429	6.271182E-09	
0.1272	-0.0539702	6.275552E-09	
0.1274	-0.0539661	6.279926E-09	
0.1276	-0.05396201	6.284304E-09	
0.1278	-0.05395791	6.288685E-09	
0.128	-0.0539538	6.293071E-09	
0.1282	-0.05394969	6.297459E-09	
0.1284	-0.05394558	6.301852E-09	
0.1286	-0.05394147	6.306249E-09	
0.1288	-0.05393735	6.310649E-09	
0.129	-0.05393323	6.315052E-09	
0.1292	-0.05392911	6.319461E-09	
0.1294	-0.05392498	6.323872E-09	
0.1296	-0.05392085	6.328287E-09	
0.1298	-0.05391671	6.332706E-09	
0.13	-0.05391258	6.337129E-09	
0.1302	-0.05390843	6.341556E-09	
0.1304	-0.05390429	6.345986E-09	
0.1306	-0.05390014	6.350421E-09	
0.1308	-0.05389599	6.354858E-09	
0.131	-0.05389184	6.3593E-09	
0.1312	-0.05388768	6.363745E-09	
0.1314	-0.05388352	6.368195E-09	
0.1316	-0.05387935	6.372648E-09	
0.1318	-0.05387519	6.377106E-09	
0.132	-0.05387102	6.381566E-09	
0.1322	-0.05386684	6.386031E-09	
0.1324	-0.05386267	6.3905E-09	
0.1326	-0.05385849	6.394973E-09	
0.1328	-0.0538543	6.399449E-09	
0.133	-0.05385011	6.40393E-09	
0.1332	-0.05384592	6.408413E-09	
0.1334	-0.05384172	6.412902E-09	
0.1336	-0.05383752	6.417395E-09	
0.1338	-0.05383332	6.421891E-09	
