Time	Arm_X	Arm_Y	Arm_Z	
0	0.125	-0.075	0.1257149	
0.0005	0.125	-0.07500222	0.1257149	
0.001	0.125	-0.07500665	0.1257149	
0.0015	0.125	-0.0750133	0.1257149	
0.002	0.125	-0.07502216	0.1257149	
0.0025	0.125	-0.07503324	0.1257149	
0.003	0.125	-0.07504654	0.1257149	
0.0035	0.125	-0.07506206	0.1257149	
0.004	0.125	-0.07507978	0.1257149	
0.0045	0.125	-0.07509973	0.1257149	
0.005	0.125	-0.07512189	0.1257149	
0.0055	0.1249999	-0.07514627	0.1257149	
0.006000001	0.1249999	-0.07517286	0.1257149	
0.006500001	0.1249999	-0.07520167	0.1257149	
0.007000001	0.1249998	-0.07523269	0.1257149	
0.007500001	0.1249997	-0.07526594	0.1257149	
0.008	0.1249997	-0.07530139	0.1257149	
0.0085	0.1249996	-0.07533907	0.1257149	
0.009000001	0.1249995	-0.07537895	0.1257149	
0.009500001	0.1249993	-0.07542106	0.1257149	
0.01	0.1249992	-0.07546538	0.1257149	
0.0105	0.124999	-0.07551192	0.1257149	
0.011	0.1249988	-0.07556068	0.1257149	
0.0115	0.1249986	-0.07561164	0.1257149	
0.012	0.1249983	-0.07566483	0.1257149	
0.0125	0.124998	-0.07572024	0.1257149	
0.013	0.1249977	-0.07577785	0.1257149	
0.0135	0.1249973	-0.07583769	0.1257149	
0.014	0.1249969	-0.07589974	0.1257149	
0.0145	0.1249964	-0.075964	0.1257149	
0.015	0.1249959	-0.07603049	0.1257149	
0.0155	0.1249954	-0.07609918	0.1257149	
0.016	0.1249947	-0.07617009	0.1257149	
0.0165	0.1249941	-0.07624321	0.1257149	
0.017	0.1249933	-0.07631856	0.1257149	
0.0175	0.1249925	-0.07639612	0.1257149	
0.018	0.1249916	-0.0764759	0.1257149	
0.0185	0.1249906	-0.07655788	0.1257149	
0.019	0.1249896	-0.07664209	0.1257149	
0.01949999	0.1249884	-0.07672851	0.1257149	
0.01999999	0.1249872	-0.07681715	0.1257149	
0.02049999	0.1249859	-0.07690799	0.1257149	
0.02099999	0.1249845	-0.07700106	0.1257149	
0.02149999	0.1249829	-0.07709634	0.1257149	
0.02199999	0.1249813	-0.07719383	0.1257149	
0.02249999	0.1249795	-0.07729354	0.1257149	
0.02299999	0.1249777	-0.07739545	0.1257149	
0.02349999	0.1249757	-0.07749959	0.1257149	
0.02399999	0.1249735	-0.07760593	0.1257149	
0.02449999	0.1249713	-0.0777145	0.1257149	
0.02499999	0.1249689	-0.07782527	0.1257149	
0.02549998	0.1249663	-0.07793825	0.1257149	
0.02599998	0.1249636	-0.07805345	0.1257149	
0.02649998	0.1249607	-0.07817086	0.1257149	
0.02699998	0.1249577	-0.07829048	0.1257149	
0.02749998	0.1249545	-0.07841232	0.1257149	
0.02799998	0.1249511	-0.07853637	0.1257149	
0.02849998	0.1249475	-0.07866263	0.1257149	
0.02899998	0.1249437	-0.07879109	0.1257149	
0.02949998	0.1249397	-0.07892177	0.1257149	
0.02999998	0.1249356	-0.07905465	0.1257149	
0.03049998	0.1249312	-0.07918975	0.1257149	
0.03099998	0.1249266	-0.07932705	0.1257149	
0.03149997	0.1249217	-0.07946657	0.1257149	
0.03199998	0.1249167	-0.07960828	0.1257149	
0.03249998	0.1249113	-0.07975222	0.1257149	
0.03299998	0.1249058	-0.07989835	0.1257149	
0.03349998	0.1248999	-0.08004669	0.1257149	
0.03399998	0.1248938	-0.08019724	0.1257149	
0.03449998	0.1248875	-0.08034999	0.1257149	
0.03499998	0.1248808	-0.08050495	0.1257149	
0.03549998	0.1248739	-0.0806621	0.1257149	
0.03599998	0.1248666	-0.08082146	0.1257149	
0.03649998	0.1248591	-0.08098303	0.1257149	
0.03699999	0.1248512	-0.08114679	0.1257149	
0.03749999	0.1248431	-0.08131275	0.1257149	
0.03799999	0.1248345	-0.08148091	0.1257149	
0.03849999	0.1248257	-0.08165127	0.1257149	
0.03899999	0.1248165	-0.08182383	0.1257149	
0.03949999	0.1248069	-0.08199859	0.1257149	
0.03999999	0.1247969	-0.08217554	0.1257149	
0.04049999	0.1247866	-0.08235469	0.1257149	
0.04099999	0.1247759	-0.08253602	0.1257149	
0.04149999	0.1247648	-0.08271956	0.1257149	
0.042	0.1247533	-0.08290528	0.1257149	
0.0425	0.1247414	-0.08309319	0.1257149	
0.043	0.124729	-0.08328328	0.1257149	
0.0435	0.1247162	-0.08347557	0.1257149	
0.044	0.124703	-0.08367004	0.1257149	
0.0445	0.1246893	-0.0838667	0.1257149	
0.045	0.1246751	-0.08406554	0.1257149	
0.0455	0.1246605	-0.08426656	0.1257149	
0.046	0.1246454	-0.08446976	0.1257149	
0.0465	0.1246298	-0.08467514	0.1257149	
0.04700001	0.1246136	-0.0848827	0.1257149	
0.04750001	0.1245969	-0.08509242	0.1257149	
0.04800001	0.1245798	-0.08530433	0.1257149	
0.04850001	0.124562	-0.0855184	0.1257149	
0.04900001	0.1245437	-0.08573464	0.1257149	
0.04950001	0.1245249	-0.08595306	0.1257149	
0.05000001	0.1245054	-0.08617363	0.1257149	
0.05050001	0.1244854	-0.08639637	0.1257149	
0.05100001	0.1244648	-0.08662128	0.1257149	
0.05150001	0.1244435	-0.08684833	0.1257149	
0.05200002	0.1244217	-0.08707755	0.1257149	
0.05250002	0.1243992	-0.08730892	0.1257149	
0.05300002	0.1243761	-0.08754244	0.1257149	
0.05350002	0.1243522	-0.08777811	0.1257149	
0.05400002	0.1243278	-0.08801594	0.1257149	
0.05450002	0.1243026	-0.0882559	0.1257149	
0.05500002	0.1242767	-0.088498	0.1257149	
0.05550002	0.1242502	-0.08874225	0.1257149	
0.05600002	0.1242229	-0.08898863	0.1257149	
0.05650003	0.1241948	-0.08923715	0.1257149	
0.05700003	0.1241661	-0.08948778	0.1257149	
0.05750003	0.1241365	-0.08974057	0.1257149	
0.05800003	0.1241062	-0.08999546	0.1257149	
0.05850003	0.1240751	-0.09025247	0.1257149	
0.05900003	0.1240432	-0.09051161	0.1257149	
0.05950003	0.1240105	-0.09077286	0.1257149	
0.06000003	0.1239769	-0.09103622	0.1257149	
0.06050003	0.1239425	-0.09130168	0.1257149	
0.06100003	0.1239073	-0.09156925	0.1257149	
0.06150004	0.1238711	-0.09183892	0.1257149	
0.06200004	0.1238341	-0.09211069	0.1257149	
0.06250004	0.1237962	-0.09238454	0.1257149	
0.06300004	0.1237574	-0.09266049	0.1257149	
0.06350004	0.1237177	-0.09293852	0.1257149	
0.06400004	0.123677	-0.09321863	0.1257149	
0.06450004	0.1236354	-0.09350082	0.1257149	
0.06500004	0.1235927	-0.09378507	0.1257149	
0.06550004	0.1235492	-0.0940714	0.1257149	
0.06600004	0.1235046	-0.09435978	0.1257149	
0.06650005	0.123459	-0.09465022	0.1257149	
0.06700005	0.1234123	-0.09494271	0.1257149	
0.06750005	0.1233646	-0.09523726	0.1257149	
0.06800005	0.1233159	-0.09553384	0.1257149	
0.06850005	0.1232661	-0.09583247	0.1257149	
0.06900005	0.1232152	-0.09613312	0.1257149	
0.06950005	0.1231632	-0.09643581	0.1257149	
0.07000005	0.1231101	-0.09674051	0.1257149	
0.07050005	0.1230558	-0.09704722	0.1257149	
0.07100005	0.1230004	-0.09735595	0.1257149	
0.07150006	0.1229439	-0.09766668	0.1257149	
0.07200006	0.1228861	-0.09797942	0.1257149	
0.07250006	0.1228272	-0.09829414	0.1257149	
0.07300006	0.122767	-0.09861085	0.1257149	
0.07350006	0.1227056	-0.09892954	0.1257149	
0.07400006	0.122643	-0.0992502	0.1257149	
0.07450006	0.1225791	-0.09957283	0.1257149	
0.07500006	0.1225139	-0.09989741	0.1257149	
0.07550006	0.1224474	-0.100224	0.1257149	
0.07600006	0.1223796	-0.1005525	0.1257149	
0.07650007	0.1223105	-0.1008829	0.1257149	
0.07700007	0.1222401	-0.1012152	0.1257149	
0.07750007	0.1221683	-0.1015495	0.1257149	
0.07800007	0.1220951	-0.1018857	0.1257149	
0.07850007	0.1220205	-0.1022238	0.1257149	
0.07900007	0.1219445	-0.1025639	0.1257149	
0.07950007	0.1218671	-0.1029058	0.1257149	
0.08000007	0.1217883	-0.1032495	0.1257149	
0.08050007	0.1217079	-0.1035952	0.1257149	
0.08100007	0.1216262	-0.1039428	0.1257149	
0.08150008	0.1215429	-0.1042922	0.1257149	
0.08200008	0.1214581	-0.1046434	0.1257149	
0.08250008	0.1213717	-0.1049965	0.1257149	
0.08300008	0.1212839	-0.1053514	0.1257149	
0.08350008	0.1211944	-0.1057082	0.1257149	
0.08400008	0.1211034	-0.1060668	0.1257149	
0.08450008	0.1210108	-0.1064272	0.1257149	
0.08500008	0.1209166	-0.1067893	0.1257149	
0.08550008	0.1208208	-0.1071533	0.1257149	
0.08600008	0.1207233	-0.107519	0.1257149	
0.08650009	0.1206241	-0.1078866	0.1257149	
0.08700009	0.1205233	-0.1082558	0.1257149	
0.08750009	0.1204207	-0.1086268	0.1257149	
0.08800009	0.1203165	-0.1089996	0.1257149	
0.08850009	0.1202105	-0.1093741	0.1257149	
0.08900009	0.1201027	-0.1097503	0.1257149	
0.08950009	0.1199932	-0.1101282	0.1257149	
0.09000009	0.1198819	-0.1105077	0.1257149	
0.09050009	0.1197688	-0.110889	0.1257149	
0.0910001	0.1196538	-0.111272	0.1257149	
0.0915001	0.119537	-0.1116565	0.1257149	
0.0920001	0.1194184	-0.1120428	0.1257149	
0.0925001	0.1192979	-0.1124307	0.1257149	
0.0930001	0.1191754	-0.1128202	0.1257149	
0.0935001	0.1190511	-0.1132113	0.1257149	
0.0940001	0.1189249	-0.113604	0.1257149	
0.0945001	0.1187967	-0.1139983	0.1257149	
0.0950001	0.1186665	-0.1143941	0.1257149	
0.0955001	0.1185343	-0.1147915	0.1257149	
0.09600011	0.1184002	-0.1151905	0.1257149	
0.09650011	0.118264	-0.115591	0.1257149	
0.09700011	0.1181258	-0.115993	0.1257149	
0.09750011	0.1179855	-0.1163965	0.1257149	
0.09800011	0.1178432	-0.1168015	0.1257149	
0.09850011	0.1176987	-0.117208	0.1257149	
0.09900011	0.1175522	-0.1176159	0.1257149	
0.09950011	0.1174035	-0.1180253	0.1257149	
0.1000001	0.1172527	-0.1184361	0.1257149	
0.1005001	0.1170997	-0.1188483	0.1257149	
0.1010001	0.1169446	-0.119262	0.1257149	
0.1015001	0.1167872	-0.119677	0.1257149	
0.1020001	0.1166277	-0.1200934	0.1257149	
0.1025001	0.1164659	-0.1205111	0.1257149	
0.1030001	0.1163018	-0.1209302	0.1257149	
0.1035001	0.1161355	-0.1213506	0.1257149	
0.1040001	0.1159669	-0.1217723	0.1257149	
0.1045001	0.115796	-0.1221953	0.1257149	
0.1050001	0.1156228	-0.1226195	0.1257149	
0.1055001	0.1154472	-0.123045	0.1257149	
0.1060001	0.1152693	-0.1234718	0.1257149	
0.1065001	0.1150891	-0.1238998	0.1257149	
0.1070001	0.1149064	-0.1243289	0.1257149	
0.1075001	0.1147213	-0.1247593	0.1257149	
0.1080001	0.1145338	-0.1251908	0.1257149	
0.1085001	0.1143439	-0.1256234	0.1257149	
0.1090001	0.1141515	-0.1260573	0.1257149	
0.1095001	0.1139566	-0.1264921	0.1257149	
0.1100001	0.1137593	-0.1269281	0.1257149	
0.1105001	0.1135594	-0.1273652	0.1257149	
0.1110001	0.113357	-0.1278033	0.1257149	
0.1115001	0.1131521	-0.1282425	0.1257149	
0.1120001	0.1129446	-0.1286826	0.1257149	
0.1125001	0.1127345	-0.1291238	0.1257149	
0.1130001	0.1125219	-0.1295659	0.1257149	
0.1135001	0.1123066	-0.130009	0.1257149	
0.1140001	0.1120887	-0.130453	0.1257149	
0.1145001	0.1118682	-0.1308979	0.1257149	
0.1150001	0.1116451	-0.1313438	0.1257149	
0.1155001	0.1114192	-0.1317904	0.1257149	
0.1160001	0.1111907	-0.132238	0.1257149	
0.1165001	0.1109595	-0.1326863	0.1257149	
0.1170001	0.1107255	-0.1331355	0.1257149	
0.1175001	0.1104888	-0.1335854	0.1257149	
0.1180001	0.1102494	-0.1340361	0.1257149	
0.1185002	0.1100072	-0.1344876	0.1257149	
0.1190002	0.1097623	-0.1349397	0.1257149	
0.1195002	0.1095145	-0.1353926	0.1257149	
0.1200002	0.1092639	-0.1358461	0.1257149	
0.1205002	0.1090106	-0.1363003	0.1257149	
0.1210002	0.1087544	-0.136755	0.1257149	
0.1215002	0.1084953	-0.1372104	0.1257149	
0.1220002	0.1082333	-0.1376664	0.1257149	
0.1225002	0.1079685	-0.1381229	0.1257149	
0.1230002	0.1077008	-0.1385799	0.1257149	
0.1235002	0.1074302	-0.1390374	0.1257149	
0.1240002	0.1071567	-0.1394954	0.1257149	
0.1245002	0.1068802	-0.1399539	0.1257149	
0.1250002	0.1066008	-0.1404127	0.1257149	
0.1255002	0.1063184	-0.140872	0.1257149	
0.1260002	0.1060331	-0.1413317	0.1257149	
0.1265001	0.1057448	-0.1417917	0.1257149	
0.1270001	0.1054534	-0.142252	0.1257149	
0.1275001	0.1051591	-0.1427126	0.1257149	
0.1280001	0.1048617	-0.1431735	0.1257149	
0.1285001	0.1045613	-0.1436347	0.1257149	
0.1290001	0.1042579	-0.144096	0.1257149	
0.1295001	0.1039514	-0.1445576	0.1257149	
0.1300001	0.1036418	-0.1450193	0.1257149	
0.1305001	0.1033292	-0.1454811	0.1257149	
0.1310001	0.1030135	-0.1459431	0.1257149	
0.1315001	0.1026946	-0.1464051	0.1257149	
0.1320001	0.1023727	-0.1468672	0.1257149	
0.1325001	0.1020476	-0.1473293	0.1257149	
0.1330001	0.1017194	-0.1477914	0.1257149	
0.1335001	0.1013881	-0.1482534	0.1257149	
0.134	0.1010536	-0.1487155	0.1257149	
0.1345	0.1007159	-0.1491774	0.1257149	
0.135	0.1003751	-0.1496392	0.1257149	
0.1355	0.1000311	-0.1501008	0.1257149	
0.136	0.0996839	-0.1505623	0.1257149	
