Time	Arm_X	Arm_Y	Arm_Z	
0	0.125	-0.075	0	
0.0005	0.125	-0.075	0	
0.001	0.125	-0.07500201	2.401739E-08	
0.0015	0.125	-0.075006	4.803609E-08	
0.002	0.125	-0.07501201	7.205735E-08	
0.0025	0.125	-0.07502001	9.608243E-08	
0.003	0.125	-0.07503001	1.201126E-07	
0.0035	0.125	-0.075042	1.44149E-07	
0.004	0.125	-0.07505601	1.681929E-07	
0.0045	0.125	-0.07507201	1.922455E-07	
0.005	0.125	-0.07509	2.16308E-07	
0.0055	0.125	-0.07511	2.403816E-07	
0.006	0.1249999	-0.07513199	2.644675E-07	
0.0065	0.1249999	-0.07515599	2.885668E-07	
0.007	0.1249999	-0.07518198	3.126809E-07	
0.0075	0.1249998	-0.07520998	3.368107E-07	
0.008	0.1249998	-0.07523997	3.609576E-07	
0.0085	0.1249997	-0.07527196	3.851226E-07	
0.009000001	0.1249996	-0.07530595	4.09307E-07	
0.009500001	0.1249995	-0.07534194	4.335119E-07	
0.01	0.1249994	-0.07537993	4.577385E-07	
0.0105	0.1249993	-0.07541993	4.81988E-07	
0.011	0.1249992	-0.07546192	5.062616E-07	
0.0115	0.124999	-0.0755059	5.305603E-07	
0.012	0.1249988	-0.07555189	5.548854E-07	
0.0125	0.1249986	-0.07559987	5.792381E-07	
0.013	0.1249984	-0.07564986	6.036194E-07	
0.0135	0.1249981	-0.07570185	6.280306E-07	
0.014	0.1249978	-0.07575583	6.524728E-07	
0.0145	0.1249974	-0.07581181	6.769472E-07	
0.015	0.124997	-0.07586979	7.014549E-07	
0.0155	0.1249966	-0.07592978	7.259971E-07	
0.016	0.1249961	-0.07599176	7.505749E-07	
0.0165	0.1249956	-0.07605574	7.751896E-07	
0.017	0.124995	-0.07612171	7.998421E-07	
0.0175	0.1249944	-0.07618969	8.245337E-07	
0.018	0.1249937	-0.07625967	8.492655E-07	
0.0185	0.124993	-0.07633164	8.740387E-07	
0.019	0.1249922	-0.07640561	8.988545E-07	
0.0195	0.1249913	-0.07648159	9.237137E-07	
0.02	0.1249904	-0.07655956	9.486179E-07	
0.0205	0.1249894	-0.07663953	9.73568E-07	
0.021	0.1249883	-0.07672149	9.98565E-07	
0.0215	0.1249871	-0.07680546	1.02361E-06	
0.022	0.1249858	-0.07689141	1.048705E-06	
0.0225	0.1249845	-0.07697938	1.07385E-06	
0.023	0.124983	-0.07706933	1.099046E-06	
0.0235	0.1249815	-0.0771613	1.124296E-06	
0.024	0.1249798	-0.07725525	1.149599E-06	
0.0245	0.124978	-0.07735121	1.174957E-06	
0.025	0.1249762	-0.07744915	1.20037E-06	
0.0255	0.1249742	-0.07754909	1.225841E-06	
0.026	0.1249721	-0.07765104	1.251371E-06	
0.0265	0.1249698	-0.07775497	1.276959E-06	
0.027	0.1249674	-0.07786091	1.302608E-06	
0.0275	0.1249649	-0.07796884	1.328319E-06	
0.028	0.1249623	-0.07807877	1.354092E-06	
0.0285	0.1249595	-0.0781907	1.379929E-06	
0.029	0.1249565	-0.07830461	1.40583E-06	
0.0295	0.1249534	-0.07842053	1.431798E-06	
0.03	0.1249501	-0.07853844	1.457832E-06	
0.0305	0.1249467	-0.07865833	1.483935E-06	
0.031	0.1249431	-0.07878023	1.510106E-06	
0.0315	0.1249393	-0.07890413	1.536348E-06	
0.032	0.1249353	-0.07903001	1.562661E-06	
0.0325	0.1249311	-0.07915789	1.589046E-06	
0.033	0.1249267	-0.07928776	1.615505E-06	
0.0335	0.1249221	-0.07941963	1.642038E-06	
0.034	0.1249174	-0.07955348	1.668647E-06	
0.0345	0.1249123	-0.07968932	1.695331E-06	
0.035	0.1249071	-0.07982716	1.722094E-06	
0.0355	0.1249016	-0.07996698	1.748935E-06	
0.036	0.1248959	-0.08010881	1.775856E-06	
0.0365	0.12489	-0.08025261	1.802857E-06	
0.037	0.1248838	-0.0803984	1.82994E-06	
0.0375	0.1248773	-0.08054619	1.857106E-06	
0.038	0.1248706	-0.08069596	1.884355E-06	
0.0385	0.1248636	-0.08084772	1.911689E-06	
0.039	0.1248563	-0.08100146	1.939109E-06	
0.0395	0.1248487	-0.08115719	1.966616E-06	
0.04	0.1248408	-0.08131491	1.99421E-06	
0.0405	0.1248327	-0.0814746	2.021893E-06	
0.041	0.1248242	-0.08163629	2.049665E-06	
0.0415	0.1248154	-0.08179995	2.077528E-06	
0.042	0.1248063	-0.0819656	2.105483E-06	
0.0425	0.1247968	-0.08213323	2.13353E-06	
0.043	0.124787	-0.08230283	2.161671E-06	
0.0435	0.1247769	-0.08247441	2.189907E-06	
0.044	0.1247664	-0.08264797	2.218238E-06	
0.0445	0.1247555	-0.08282351	2.246665E-06	
0.045	0.1247443	-0.08300103	2.27519E-06	
0.0455	0.1247326	-0.08318052	2.303813E-06	
0.046	0.1247206	-0.08336198	2.332535E-06	
0.0465	0.1247082	-0.08354542	2.361357E-06	
0.047	0.1246954	-0.08373083	2.39028E-06	
0.0475	0.1246821	-0.08391821	2.419306E-06	
0.048	0.1246684	-0.08410756	2.448434E-06	
0.0485	0.1246543	-0.08429887	2.477666E-06	
0.049	0.1246398	-0.08449215	2.507002E-06	
0.0495	0.1246248	-0.0846874	2.536444E-06	
0.05	0.1246093	-0.08488461	2.565993E-06	
0.0505	0.1245933	-0.08508378	2.595649E-06	
0.051	0.1245769	-0.0852849	2.625412E-06	
0.0515	0.12456	-0.08548799	2.655285E-06	
0.052	0.1245426	-0.08569304	2.685268E-06	
0.0525	0.1245247	-0.08590004	2.715361E-06	
0.053	0.1245062	-0.086109	2.745566E-06	
0.0535	0.1244872	-0.0863199	2.775884E-06	
0.054	0.1244677	-0.08653276	2.806314E-06	
0.0545	0.1244476	-0.08674756	2.836858E-06	
0.055	0.124427	-0.08696432	2.867517E-06	
0.0555	0.1244058	-0.08718301	2.898292E-06	
0.056	0.124384	-0.08740365	2.929183E-06	
0.0565	0.1243616	-0.08762623	2.960191E-06	
