Time	Arm_X	Arm_Y	Arm_Z	
0	0.125	-0.075	0	
0.0005	0.125	-0.075	0	
0.001	0.125	-0.075002	0	
0.0015	0.125	-0.075006	0	
0.002	0.125	-0.07501199	0	
0.0025	0.125	-0.07501999	0	
0.003	0.125	-0.07502999	0	
0.0035	0.125	-0.07504199	0	
0.004	0.125	-0.07505598	0	
0.0045	0.125	-0.07507198	0	
0.005	0.125	-0.07508997	0	
0.0055	0.125	-0.07510996	0	
0.006	0.1250001	-0.07513195	0	
0.0065	0.1250001	-0.07515594	0	
0.007	0.1250001	-0.07518194	0	
0.0075	0.1250002	-0.07520993	0	
0.008	0.1250002	-0.07523992	0	
0.0085	0.1250003	-0.0752719	0	
0.009000001	0.1250004	-0.07530589	0	
0.009500001	0.1250004	-0.07534188	0	
0.01	0.1250006	-0.07537987	0	
0.0105	0.1250007	-0.07541986	0	
0.011	0.1250008	-0.07546184	0	
0.0115	0.125001	-0.07550582	0	
0.012	0.1250012	-0.07555181	0	
0.0125	0.1250014	-0.07559979	0	
0.013	0.1250017	-0.07564978	0	
0.0135	0.1250019	-0.07570176	0	
0.014	0.1250023	-0.07575574	0	
0.0145	0.1250026	-0.07581171	0	
0.015	0.125003	-0.07586969	0	
0.0155	0.1250034	-0.07592967	0	
0.016	0.1250039	-0.07599165	0	
0.0165	0.1250044	-0.07605562	0	
0.017	0.125005	-0.0761216	0	
0.0175	0.1250056	-0.07618957	0	
0.018	0.1250063	-0.07625955	0	
0.0185	0.125007	-0.07633152	0	
0.019	0.1250078	-0.07640549	0	
0.0195	0.1250087	-0.07648145	0	
0.02	0.1250096	-0.07655942	0	
0.0205	0.1250106	-0.07663938	0	
0.021	0.1250117	-0.07672135	0	
0.0215	0.1250129	-0.07680531	0	
0.022	0.1250142	-0.07689127	0	
0.0225	0.1250155	-0.07697923	0	
0.023	0.125017	-0.07706919	0	
0.0235	0.1250185	-0.07716113	0	
0.024	0.1250202	-0.07725509	0	
0.0245	0.125022	-0.07735103	0	
0.025	0.1250238	-0.07744897	0	
0.0255	0.1250258	-0.07754891	0	
0.026	0.1250279	-0.07765086	0	
0.0265	0.1250302	-0.07775479	0	
0.027	0.1250325	-0.07786072	0	
0.0275	0.125035	-0.07796865	0	
0.028	0.1250377	-0.07807857	0	
0.0285	0.1250405	-0.07819049	0	
0.029	0.1250435	-0.0783044	0	
0.0295	0.1250466	-0.07842032	0	
0.03	0.1250499	-0.07853822	0	
0.0305	0.1250533	-0.07865813	0	
0.031	0.1250569	-0.07878002	0	
0.0315	0.1250607	-0.07890391	0	
0.032	0.1250647	-0.07902978	0	
0.0325	0.1250689	-0.07915766	0	
0.033	0.1250733	-0.07928752	0	
0.0335	0.1250778	-0.07941938	0	
0.034	0.1250826	-0.07955324	0	
0.0345	0.1250877	-0.07968908	0	
0.035	0.1250929	-0.07982691	0	
0.0355	0.1250984	-0.07996675	0	
0.036	0.1251041	-0.08010855	0	
0.0365	0.12511	-0.08025236	0	
0.037	0.1251162	-0.08039815	0	
0.0375	0.1251227	-0.08054592	0	
0.038	0.1251294	-0.0806957	0	
0.0385	0.1251364	-0.08084745	0	
0.039	0.1251437	-0.08100118	0	
0.0395	0.1251513	-0.08115692	0	
0.04	0.1251591	-0.08131462	0	
0.0405	0.1251673	-0.08147432	0	
0.041	0.1251758	-0.081636	0	
0.0415	0.1251846	-0.08179966	0	
0.042	0.1251937	-0.0819653	0	
0.0425	0.1252032	-0.08213292	0	
0.043	0.125213	-0.08230253	0	
0.0435	0.1252231	-0.08247411	0	
0.044	0.1252336	-0.08264767	0	
0.0445	0.1252445	-0.0828232	0	
0.045	0.1252557	-0.08300071	0	
0.0455	0.1252674	-0.0831802	0	
0.046	0.1252794	-0.08336166	0	
0.0465	0.1252918	-0.0835451	0	
0.047	0.1253046	-0.0837305	0	
0.0475	0.1253179	-0.08391788	0	
0.048	0.1253315	-0.08410721	0	
0.0485	0.1253456	-0.08429853	0	
0.049	0.1253602	-0.08449181	0	
0.0495	0.1253752	-0.08468705	0	
0.05	0.1253907	-0.08488425	0	
0.0505	0.1254066	-0.08508342	0	
0.051	0.1254231	-0.08528455	0	
0.0515	0.12544	-0.08548763	0	
0.052	0.1254574	-0.08569268	0	
0.0525	0.1254753	-0.08589968	0	
0.053	0.1254938	-0.08610863	0	
0.0535	0.1255127	-0.08631954	0	
0.054	0.1255323	-0.08653239	0	
0.0545	0.1255523	-0.08674719	0	
0.055	0.125573	-0.08696394	0	
0.0555	0.1255942	-0.08718263	0	
0.056	0.125616	-0.08740328	0	
0.0565	0.1256384	-0.08762585	0	
0.057	0.1256613	-0.08785036	0	
0.0575	0.1256849	-0.08807682	0	
0.058	0.1257091	-0.0883052	0	
0.0585	0.125734	-0.08853551	0	
0.059	0.1257595	-0.08876775	0	
0.0595	0.1257856	-0.08900192	0	
0.06	0.1258125	-0.08923801	0	
0.0605	0.12584	-0.08947603	0	
0.061	0.1258682	-0.08971597	0	
0.0615	0.125897	-0.08995782	0	
0.062	0.1259267	-0.09020158	0	
0.0625	0.125957	-0.09044725	0	
0.063	0.1259881	-0.09069484	0	
0.0635	0.1260199	-0.09094433	0	
0.064	0.1260524	-0.09119572	0	
0.0645	0.1260858	-0.09144901	0	
0.06500001	0.1261199	-0.09170419	0	
0.06550001	0.1261548	-0.09196126	0	
0.066	0.1261905	-0.09222023	0	
0.0665	0.1262271	-0.09248108	0	
0.067	0.1262644	-0.09274381	0	
0.0675	0.1263027	-0.09300842	0	
0.068	0.1263417	-0.09327491	0	
0.0685	0.1263817	-0.09354327	0	
0.06900001	0.1264225	-0.09381349	0	
0.06950001	0.1264642	-0.09408558	0	
0.07	0.1265068	-0.09435953	0	
0.0705	0.1265503	-0.09463533	0	
0.071	0.1265948	-0.09491299	0	
0.0715	0.1266402	-0.09519249	0	
0.072	0.1266866	-0.09547384	0	
0.07250001	0.1267339	-0.09575702	0	
0.07300001	0.1267822	-0.09604204	0	
