Time	FF	Vm	Ie	
0.8940001	0.0340602	0.00227068	0	
0.896	0.03178952	0.002119301	0	
0.8980001	0.02967022	0.001978015	0	
0.9	0.0276922	0.001846147	8E-09	
0.9020001	0.1058461	0.007056404	8E-09	
0.904	0.1787897	0.01191931	8E-09	
0.906	0.2468704	0.01645802	8E-09	
0.9080001	0.3104123	0.02069416	8E-09	
0.91	0.3697182	0.02464788	8E-09	
0.9120001	0.4250703	0.02833802	8E-09	
0.914	0.4767323	0.03178215	8E-09	
0.9160001	0.5249501	0.03499668	8E-09	
0.918	0.5699535	0.0379969	8E-09	
0.92	0.6119566	0.04079711	8E-09	
0.9220001	0.6511595	0.04341063	8E-09	
0.924	0.6877488	0.04584992	8E-09	
0.9260001	0.7218989	0.04812659	8E-09	
0.928	0.7537723	0.05025149	8E-09	
0.9300001	0.7835208	0.05223472	8E-09	
0.932	0.8112861	0.05408574	8E-09	
0.934	0.8372003	0.05581336	8E-09	
0.936	0.861387	0.0574258	8E-09	
0.938	0.8839612	0.05893075	8E-09	
0.9400001	0.9050305	0.06033536	8E-09	
0.942	0.9246951	0.06164634	8E-09	
0.9440001	0.9430487	0.06286991	8E-09	
0.946	0.9601787	0.06401192	8E-09	
0.9480001	0.9761668	0.06507779	8E-09	
0.95	0.9910891	0.06607261	8E-09	
0.952	1	0.0670011	8E-09	
0.9540001	1	0.06786769	8E-09	
0.956	1	0.06867651	8E-09	
0.9580001	1	0.06943141	8E-09	
0.96	1	0.07013598	8E-09	
0.9620001	1	0.07079358	8E-09	
0.964	1	0.07140735	8E-09	
0.966	1	0.07198019	8E-09	
0.9680001	1	0.07251485	8E-09	
0.97	1	0.07301386	8E-09	
0.9720001	1	0.0734796	8E-09	
0.974	1	0.0739143	8E-09	
0.9760001	1	0.07432001	8E-09	
0.978	1	0.07469868	8E-09	
0.98	1	0.0750521	8E-09	
0.9820001	1	0.07538196	8E-09	
0.984	1	0.07568983	8E-09	
0.9860001	1	0.07597718	8E-09	
0.988	1	0.07624537	8E-09	
0.9900001	1	0.07649568	8E-09	
0.992	1	0.0767293	8E-09	
0.994	1	0.07694735	8E-09	
0.9960001	1	0.07715086	8E-09	
0.998	1	0.0773408	8E-09	
1	1	0.07751808	0	
1.002	1	0.07235021	0	
1.004	1	0.06752686	0	
1.006	0.9453761	0.06302507	0	
1.008	0.882351	0.0588234	0	
1.01	0.8235276	0.05490184	0	
1.012	0.7686257	0.05124171	0	
1.014	0.717384	0.0478256	0	
1.016	0.6695584	0.04463723	0	
1.018	0.6249212	0.04166141	0	
1.02	0.5832598	0.03888398	0	
1.022	0.5443758	0.03629172	0	
1.024	0.5080841	0.03387227	0	
1.026	0.4742118	0.03161412	0	
1.028	0.4425976	0.02950651	0	
1.03	0.4130911	0.02753941	0	
1.032	0.3855517	0.02570345	0	
1.034	0.3598483	0.02398988	0	
1.036	0.3358584	0.02239056	0	
1.038	0.3134678	0.02089785	0	
1.04	0.29257	0.01950466	0	
1.042	0.2730653	0.01820435	0	
1.044	0.254861	0.01699073	0	
1.046	0.2378702	0.01585802	0	
1.048	0.2220122	0.01480081	0	
1.05	0.2072114	0.01381409	0	
1.052	0.1933973	0.01289315	0	
1.054	0.1805041	0.01203361	0	
1.056	0.1684705	0.01123137	0	
1.058	0.1572392	0.01048261	0	
1.06	0.1467565	0.00978377	0	
1.062	0.1369728	0.009131518	0	
1.064	0.1278412	0.00852275	0	
1.066	0.1193185	0.007954567	0	
1.068	0.1113639	0.007424262	0	
1.07	0.1039397	0.006929311	0	
1.072	0.09701036	0.006467357	0	
1.074	0.090543	0.0060362	0	
1.076	0.0845068	0.005633787	0	
1.078	0.07887302	0.005258201	0	
1.08	0.07361482	0.004907655	0	
1.082	0.06870717	0.004580478	0	
1.084	0.06412669	0.004275112	0	
1.086	0.05985157	0.003990105	0	
1.088	0.05586147	0.003724098	0	
1.09	0.05213737	0.003475825	0	
1.092	0.04866154	0.003244103	0	
1.094	0.04541744	0.003027829	0	
1.096	0.04238961	0.002825974	0	
1.098	0.03956363	0.002637576	0	
1.1	0.03692606	0.002461737	0	
1.102	0.03446432	0.002297621	0	
1.104	0.0321667	0.002144447	0	
1.106	0.03002225	0.002001483	0	
1.108	0.02802077	0.001868051	0	
1.11	0.02615272	0.001743514	0	
1.112	0.0244092	0.00162728	0	
1.114	0.02278192	0.001518795	0	
1.116	0.02126313	0.001417542	0	
1.118	0.01984558	0.001323039	0	
1.12	0.01852254	0.001234836	0	
1.122	0.01728771	0.001152514	0	
1.124	0.0161352	0.00107568	0	
1.126	0.01505952	0.001003968	0	
1.128	0.01405555	0.0009370365	0	
1.13	0.01311851	0.0008745674	0	
1.132	0.01224394	0.0008162629	0	
1.134	0.01142768	0.0007618454	0	
1.136	0.01066584	0.0007110557	0	
1.138	0.009954779	0.000663652	0	
1.14	0.009291127	0.0006194085	0	
1.142	0.008671719	0.0005781146	0	
1.144	0.008093604	0.0005395736	0	
1.146	0.007554031	0.000503602	0	
1.148	0.007050428	0.0004700285	0	
1.15	0.006580399	0.0004386933	0	
1.152	0.006141706	0.0004094471	0	
1.154	0.005732259	0.0003821506	0	
1.156	0.005350108	0.0003566739	0	
1.158	0.004993434	0.0003328956	0	
1.16	0.004660538	0.0003107026	0	
1.162	0.004349836	0.0002899891	0	
1.164	0.004059847	0.0002706565	0	
1.166	0.00378919	0.0002526127	0	
1.168	0.003536578	0.0002357718	0	
1.17	0.003300806	0.0002200537	0	
1.172	0.003080752	0.0002053835	0	
1.174	0.002875369	0.0001916912	0	
1.176	0.002683677	0.0001789118	0	
1.178	0.002504766	0.0001669844	0	
1.18	0.002337781	0.0001558521	0	
1.182	0.002181929	0.0001454619	0	
1.184	0.002036467	0.0001357645	0	
1.186	0.001900702	0.0001267135	0	
1.188	0.001773989	0.0001182659	0	
1.19	0.001655723	0.0001103815	0	
1.192	0.001545341	0.0001030228	0	
1.194	0.001442319	9.615457E-05	0	
1.196	0.001346164	8.974427E-05	0	
1.198	0.00125642	8.376131E-05	0	
1.2	0.001172658	7.817723E-05	0	
