Time	Arm_X	Arm_Y	Arm_Z	
0	0.125	-0.075	0	
0.0005	0.125	-0.07500222	0	
0.001	0.125	-0.07500665	0	
0.0015	0.125	-0.0750133	0	
0.002	0.125	-0.07502216	0	
0.0025	0.125	-0.07503324	0	
0.003	0.125	-0.07504654	0	
0.0035	0.125	-0.07506205	0	
0.004	0.125	-0.07507978	0	
0.0045	0.125	-0.07509973	0	
0.005	0.1250001	-0.07512189	0	
0.0055	0.1250001	-0.07514627	0	
0.006	0.1250001	-0.07517286	0	
0.0065	0.1250002	-0.07520167	0	
0.007	0.1250002	-0.07523269	0	
0.0075	0.1250003	-0.07526594	0	
0.008	0.1250003	-0.07530139	0	
0.0085	0.1250004	-0.07533907	0	
0.009000001	0.1250006	-0.07537895	0	
0.009500001	0.1250007	-0.07542106	0	
0.01	0.1250008	-0.07546538	0	
0.0105	0.125001	-0.07551192	0	
0.011	0.1250012	-0.07556068	0	
0.0115	0.1250015	-0.07561164	0	
0.012	0.1250017	-0.07566483	0	
0.0125	0.125002	-0.07572024	0	
0.013	0.1250024	-0.07577785	0	
0.0135	0.1250027	-0.07583769	0	
0.014	0.1250032	-0.07589974	0	
0.0145	0.1250037	-0.075964	0	
0.015	0.1250042	-0.07603049	0	
0.0155	0.1250048	-0.07609918	0	
0.016	0.1250054	-0.07617009	0	
0.0165	0.1250061	-0.07624321	0	
0.017	0.1250069	-0.07631856	0	
0.0175	0.1250077	-0.07639612	0	
0.018	0.1250086	-0.0764759	0	
0.0185	0.1250096	-0.07655788	0	
0.019	0.1250107	-0.07664209	0	
0.0195	0.1250118	-0.07672851	0	
0.02	0.1250131	-0.07681714	0	
0.0205	0.1250144	-0.07690798	0	
0.021	0.1250159	-0.07700105	0	
0.0215	0.1250174	-0.07709633	0	
0.022	0.1250191	-0.07719382	0	
0.0225	0.1250208	-0.07729353	0	
0.023	0.1250228	-0.07739545	0	
0.0235	0.1250248	-0.07749958	0	
0.024	0.1250269	-0.07760593	0	
0.0245	0.1250293	-0.07771449	0	
0.025	0.1250317	-0.07782526	0	
0.0255	0.1250343	-0.07793825	0	
0.026	0.125037	-0.07805344	0	
0.0265	0.12504	-0.07817086	0	
0.027	0.125043	-0.07829048	0	
0.0275	0.1250463	-0.07841232	0	
0.028	0.1250497	-0.07853635	0	
0.0285	0.1250533	-0.07866261	0	
0.029	0.1250572	-0.07879107	0	
0.0295	0.1250612	-0.07892176	0	
0.03	0.1250654	-0.07905465	0	
0.0305	0.1250699	-0.07918974	0	
0.031	0.1250745	-0.07932704	0	
0.0315	0.1250794	-0.07946655	0	
0.032	0.1250846	-0.07960827	0	
0.0325	0.1250899	-0.0797522	0	
0.033	0.1250956	-0.07989833	0	
0.0335	0.1251015	-0.08004667	0	
0.034	0.1251076	-0.08019722	0	
0.0345	0.1251141	-0.08034997	0	
0.035	0.1251208	-0.08050492	0	
0.0355	0.1251278	-0.08066207	0	
0.036	0.1251351	-0.08082143	0	
0.0365	0.1251427	-0.08098299	0	
0.037	0.1251507	-0.08114675	0	
0.0375	0.1251589	-0.08131271	0	
0.038	0.1251675	-0.08148088	0	
0.0385	0.1251765	-0.08165123	0	
0.039	0.1251858	-0.08182379	0	
0.0395	0.1251954	-0.08199854	0	
0.04	0.1252055	-0.08217549	0	
0.0405	0.1252159	-0.08235463	0	
0.041	0.1252267	-0.08253597	0	
0.0415	0.1252379	-0.0827195	0	
0.042	0.1252495	-0.08290521	0	
0.0425	0.1252615	-0.08309312	0	
0.043	0.125274	-0.08328321	0	
0.0435	0.1252869	-0.08347549	0	
0.044	0.1253002	-0.08366996	0	
0.0445	0.125314	-0.08386662	0	
0.045	0.1253283	-0.08406545	0	
0.0455	0.1253431	-0.08426647	0	
0.046	0.1253583	-0.08446966	0	
0.0465	0.1253741	-0.08467504	0	
0.047	0.1253903	-0.08488258	0	
0.0475	0.1254071	-0.08509231	0	
0.048	0.1254244	-0.08530421	0	
0.0485	0.1254423	-0.08551828	0	
0.049	0.1254607	-0.08573451	0	
0.0495	0.1254797	-0.08595292	0	
0.05	0.1254993	-0.08617349	0	
0.0505	0.1255195	-0.08639622	0	
0.051	0.1255403	-0.08662111	0	
0.0515	0.1255616	-0.08684816	0	
0.052	0.1255837	-0.08707737	0	
0.0525	0.1256063	-0.08730873	0	
0.053	0.1256296	-0.08754225	0	
0.0535	0.1256536	-0.08777791	0	
0.054	0.1256782	-0.08801573	0	
0.0545	0.1257036	-0.08825568	0	
0.055	0.1257296	-0.08849777	0	
0.0555	0.1257563	-0.08874201	0	
0.056	0.1257838	-0.08898838	0	
0.0565	0.125812	-0.08923688	0	
0.057	0.125841	-0.08948752	0	
0.0575	0.1258707	-0.08974027	0	
0.058	0.1259012	-0.08999516	0	
0.0585	0.1259325	-0.09025216	0	
0.059	0.1259646	-0.09051128	0	
0.0595	0.1259975	-0.09077252	0	
0.06	0.1260313	-0.09103587	0	
0.0605	0.1260659	-0.09130131	0	
0.061	0.1261014	-0.09156887	0	
0.0615	0.1261377	-0.09183852	0	
0.062	0.1261749	-0.09211027	0	
0.0625	0.126213	-0.09238411	0	
0.063	0.1262521	-0.09266005	0	
0.0635	0.126292	-0.09293806	0	
0.064	0.1263329	-0.09321815	0	
0.0645	0.1263748	-0.09350032	0	
0.06500001	0.1264176	-0.09378456	0	
0.06550001	0.1264615	-0.09407085	0	
0.066	0.1265063	-0.09435922	0	
0.0665	0.1265521	-0.09464964	0	
0.067	0.126599	-0.09494212	0	
0.0675	0.126647	-0.09523664	0	
0.068	0.1266959	-0.0955332	0	
0.0685	0.126746	-0.0958318	0	
0.06900001	0.1267972	-0.09613243	0	
0.06950001	0.1268494	-0.09643508	0	
0.07	0.1269028	-0.09673976	0	
