Time	Arm_X	Arm_Y	Arm_Z	
0	0.125	-0.075	0	
0.0005	0.125	-0.075	0	
0.001	0.125	-0.07500206	5.009412E-08	
0.0015	0.125	-0.07500612	1.001946E-07	
0.002	0.125	-0.07501217	1.503073E-07	
0.0025	0.125	-0.07502023	2.004384E-07	
0.003	0.125	-0.07503029	2.505935E-07	
0.0035	0.125	-0.07504234	3.007786E-07	
0.004	0.125	-0.0750564	3.509994E-07	
0.0045	0.125	-0.07507245	4.012616E-07	
0.005	0.125	-0.07509051	4.515709E-07	
0.0055	0.125	-0.07511055	5.01933E-07	
0.006	0.1249999	-0.07513261	5.523535E-07	
0.0065	0.1249999	-0.07515666	6.02838E-07	
0.007	0.1249999	-0.07518271	6.533921E-07	
0.0075	0.1249998	-0.07521077	7.040216E-07	
0.008	0.1249998	-0.07524081	7.547318E-07	
0.0085	0.1249997	-0.07527286	8.055285E-07	
0.009000001	0.1249996	-0.07530691	8.564173E-07	
0.009500001	0.1249995	-0.07534295	9.074037E-07	
0.01	0.1249994	-0.075381	9.584932E-07	
0.0105	0.1249993	-0.07542105	1.009691E-06	
0.011	0.1249992	-0.07546309	1.061004E-06	
0.0115	0.124999	-0.07550713	1.112437E-06	
0.012	0.1249988	-0.07555318	1.163994E-06	
0.0125	0.1249986	-0.07560122	1.215683E-06	
0.013	0.1249983	-0.07565127	1.267509E-06	
0.0135	0.1249981	-0.07570331	1.319476E-06	
0.014	0.1249978	-0.07575735	1.371591E-06	
0.0145	0.1249974	-0.07581338	1.423859E-06	
0.015	0.124997	-0.07587142	1.476286E-06	
0.0155	0.1249966	-0.07593146	1.528877E-06	
0.016	0.1249961	-0.0759935	1.581638E-06	
0.0165	0.1249956	-0.07605753	1.634574E-06	
0.017	0.124995	-0.07612357	1.687691E-06	
0.0175	0.1249944	-0.0761916	1.740994E-06	
0.018	0.1249937	-0.07626163	1.794488E-06	
0.0185	0.124993	-0.07633366	1.848181E-06	
0.019	0.1249922	-0.07640769	1.902075E-06	
0.0195	0.1249913	-0.07648372	1.956179E-06	
0.02	0.1249903	-0.07656174	2.010496E-06	
0.0205	0.1249893	-0.07664177	2.065032E-06	
0.021	0.1249882	-0.07672379	2.119793E-06	
0.0215	0.1249871	-0.07680781	2.174784E-06	
0.022	0.1249858	-0.07689383	2.230011E-06	
0.0225	0.1249844	-0.07698185	2.285479E-06	
0.023	0.124983	-0.07707187	2.341193E-06	
0.0235	0.1249814	-0.07716388	2.39716E-06	
0.024	0.1249798	-0.07725789	2.453384E-06	
0.0245	0.124978	-0.07735389	2.509871E-06	
0.025	0.1249761	-0.07745189	2.566627E-06	
0.0255	0.1249741	-0.07755189	2.623656E-06	
0.026	0.124972	-0.07765389	2.680965E-06	
0.0265	0.1249698	-0.07775789	2.738558E-06	
0.027	0.1249674	-0.07786387	2.796441E-06	
0.0275	0.1249649	-0.07797186	2.85462E-06	
0.028	0.1249622	-0.07808184	2.913099E-06	
0.0285	0.1249594	-0.07819382	2.971885E-06	
0.029	0.1249565	-0.0783078	3.030983E-06	
0.0295	0.1249533	-0.07842377	3.090397E-06	
0.03	0.1249501	-0.07854173	3.150134E-06	
0.0305	0.1249466	-0.0786617	3.210198E-06	
0.031	0.124943	-0.07878365	3.270596E-06	
0.0315	0.1249392	-0.07890759	3.331332E-06	
0.032	0.1249352	-0.07903353	3.392411E-06	
0.0325	0.124931	-0.07916147	3.453839E-06	
0.033	0.1249266	-0.0792914	3.515622E-06	
0.0335	0.124922	-0.07942331	3.577765E-06	
0.034	0.1249172	-0.07955722	3.640272E-06	
0.0345	0.1249122	-0.07969312	3.70315E-06	
0.035	0.124907	-0.07983102	3.766403E-06	
0.0355	0.1249015	-0.0799709	3.830037E-06	
0.036	0.1248958	-0.08011277	3.894057E-06	
0.0365	0.1248898	-0.08025663	3.958468E-06	
0.037	0.1248836	-0.08040249	4.023275E-06	
0.0375	0.1248771	-0.08055032	4.088484E-06	
0.038	0.1248704	-0.08070015	4.1541E-06	
0.0385	0.1248634	-0.08085196	4.220129E-06	
0.039	0.1248561	-0.08100576	4.286574E-06	
0.0395	0.1248485	-0.08116154	4.353442E-06	
0.04	0.1248406	-0.08131931	4.420737E-06	
0.0405	0.1248324	-0.08147907	4.488465E-06	
0.041	0.124824	-0.0816408	4.556632E-06	
0.0415	0.1248151	-0.08180452	4.62524E-06	
0.042	0.124806	-0.08197022	4.694297E-06	
0.0425	0.1247965	-0.08213791	4.763807E-06	
0.043	0.1247867	-0.08230757	4.833776E-06	
0.0435	0.1247766	-0.0824792	4.904208E-06	
0.044	0.1247661	-0.08265282	4.975107E-06	
0.0445	0.1247552	-0.08282842	5.046481E-06	
0.045	0.1247439	-0.08300599	5.118332E-06	
0.0455	0.1247323	-0.08318553	5.190668E-06	
0.046	0.1247203	-0.08336705	5.263491E-06	
0.0465	0.1247078	-0.08355054	5.336808E-06	
0.047	0.124695	-0.08373601	5.410623E-06	
0.0475	0.1246817	-0.08392344	5.484942E-06	
0.048	0.1246681	-0.08411285	5.559768E-06	
0.0485	0.1246539	-0.08430421	5.635107E-06	
0.049	0.1246394	-0.08449754	5.710965E-06	
0.0495	0.1246243	-0.08469284	5.787345E-06	
0.05	0.1246089	-0.0848901	5.864253E-06	
0.0505	0.1245929	-0.08508933	5.941693E-06	
0.051	0.1245764	-0.08529051	6.01967E-06	
0.0515	0.1245595	-0.08549365	6.098191E-06	
0.052	0.1245421	-0.08569875	6.177257E-06	
0.0525	0.1245242	-0.08590581	6.256875E-06	
0.053	0.1245057	-0.08611482	6.337049E-06	
0.0535	0.1244867	-0.08632579	6.417785E-06	
0.054	0.1244671	-0.08653869	6.499086E-06	
0.0545	0.1244471	-0.08675356	6.580958E-06	
0.055	0.1244264	-0.08697037	6.663405E-06	
0.0555	0.1244052	-0.08718912	6.746431E-06	
0.056	0.1243834	-0.08740981	6.830041E-06	
0.0565	0.124361	-0.08763244	6.914241E-06	
