Time	MV	Muscle2	Len	
0.092	-0.07674516	4.644059	-0.04831373	
0.0922	-0.07531042	4.644059	-0.04831373	
0.0924	-0.07400572	4.644059	-0.04831372	
0.0926	-0.0728182	4.644059	-0.04831371	
0.0928	-0.07173656	4.630545	-0.04831371	
0.09299999	-0.07075076	4.630545	-0.0483137	
0.0932	-0.06985189	4.630545	-0.04831369	
0.09339999	-0.06903204	4.630545	-0.04831368	
0.0936	-0.06828412	4.630545	-0.04831367	
0.0938	-0.0676018	4.637216	-0.04831367	
0.094	-0.06697941	4.637216	-0.04831366	
0.0942	-0.06641184	4.637216	-0.04831366	
0.0944	-0.06589448	4.637216	-0.04831365	
0.0946	-0.06542321	4.637216	-0.04831365	
0.0948	-0.06499424	4.678514	-0.04831365	
0.095	-0.06460419	4.678514	-0.04831365	
0.09519999	-0.06424996	4.678514	-0.04831365	
0.0954	-0.06392873	4.678514	-0.04831365	
0.09559999	-0.06363796	4.678514	-0.04831365	
0.0958	-0.06337531	4.756665	-0.04831365	
0.096	-0.06313863	4.756665	-0.04831367	
0.0962	-0.06292599	4.756665	-0.04831368	
0.0964	-0.06273557	4.756665	-0.04831369	
0.0966	-0.06256574	4.756665	-0.04831371	
0.0968	-0.062415	4.866582	-0.04831372	
0.097	-0.06228194	4.866582	-0.04831375	
0.0972	-0.0621653	4.866582	-0.04831377	
0.09739999	-0.06206389	4.866582	-0.0483138	
0.0976	-0.06197662	4.866582	-0.04831383	
0.09779999	-0.0619025	4.999504	-0.04831385	
0.098	-0.06184059	4.999504	-0.0483139	
0.0982	-0.06179003	4.999504	-0.04831394	
0.0984	-0.06175004	4.999504	-0.04831398	
0.0986	-0.06171985	4.999504	-0.04831402	
0.0988	-0.06169881	5.146134	-0.04831406	
0.099	-0.06168626	5.146134	-0.04831412	
0.0992	-0.06168162	5.146134	-0.04831418	
0.0994	-0.06168435	5.146134	-0.04831423	
0.09959999	-0.06169394	5.146134	-0.04831428	
0.0998	-0.0617099	5.298625	-0.04831433	
0.09999999	-0.06173181	5.298625	-0.0483144	
0.1002	-0.06175925	5.298625	-0.04831447	
0.1004	-0.06179184	5.298625	-0.04831454	
0.1006	-0.06182922	5.298625	-0.0483146	
0.1008	-0.06187106	5.450858	-0.04831467	
0.101	-0.06191705	5.450858	-0.04831475	
0.1012	-0.06196691	5.450858	-0.04831483	
0.1014	-0.06202036	5.450858	-0.04831491	
0.1016	-0.06207716	5.450858	-0.04831498	
0.1018	-0.06213707	5.598481	-0.04831505	
0.102	-0.06219986	5.598481	-0.04831515	
0.1022	-0.06226534	5.598481	-0.04831523	
0.1024	-0.06233332	5.598481	-0.04831532	
0.1026	-0.06240362	5.598481	-0.04831539	
0.1028	-0.06247605	5.738819	-0.04831547	
0.103	-0.06255049	5.738819	-0.04831557	
0.1032	-0.06262678	5.738819	-0.04831566	
0.1034	-0.06270477	5.738819	-0.04831575	
0.1036	-0.06278436	5.738819	-0.04831584	
0.1038	-0.0628654	5.870128	-0.04831592	
0.104	-0.06294779	5.870128	-0.04831602	
0.1042	-0.06303144	5.870128	-0.04831612	
0.1044	-0.06311624	5.870128	-0.04831621	
0.1046	-0.06320211	5.870128	-0.0483163	
0.1048	-0.06328894	5.991599	-0.04831638	
0.105	-0.06337667	5.991599	-0.04831648	
0.1052	-0.06346522	5.991599	-0.04831658	
0.1054	-0.06355452	5.991599	-0.04831667	
0.1056	-0.0636445	5.991599	-0.04831676	
0.1058	-0.06373511	6.102957	-0.04831684	
0.106	-0.06382629	6.102957	-0.04831694	
0.1062	-0.06391798	6.102957	-0.04831704	
0.1064	-0.06401013	6.102957	-0.04831713	
0.1066	-0.0641027	6.102957	-0.04831722	
0.1068	-0.06419564	6.204296	-0.0483173	
0.107	-0.06428891	6.204296	-0.0483174	
0.1072	-0.06438248	6.204296	-0.0483175	
0.1074	-0.0644763	6.204296	-0.04831759	
0.1076	-0.06457034	6.204296	-0.04831768	
0.1078	-0.06466457	6.295942	-0.04831776	
0.108	-0.06475896	6.295942	-0.04831786	
0.1082	-0.06485348	6.295942	-0.04831795	
0.1084	-0.06494812	6.295942	-0.04831804	
0.1086	-0.06504285	6.295942	-0.04831812	
0.1088	-0.06513763	6.378358	-0.0483182	
0.109	-0.06523246	6.378358	-0.04831829	
0.1092	-0.0653273	6.378358	-0.04831838	
0.1094	-0.06542215	6.378358	-0.04831846	
0.1096	-0.06551699	6.378358	-0.04831854	
0.1098	-0.06561179	6.452049	-0.04831862	
0.11	-0.06570654	6.452049	-0.0483187	
0.1102	-0.06580124	6.452049	-0.04831879	
0.1104	-0.06589586	6.452049	-0.04831887	
0.1106	-0.0659904	6.452049	-0.04831894	
0.1108	-0.06608485	6.517668	-0.04831902	
0.111	-0.06617919	6.517668	-0.04831909	
