Time	A	Length	MV	Tension	
3.04	12.8955	0.4062142	-0.05413	0.937808	
3.0402	12.8955	0.4062142	-0.05413	0.937808	
3.0404	12.8955	0.4062142	-0.05413	0.937808	
3.0406	12.8955	0.4062142	-0.05413	0.937808	
3.0408	12.8955	0.4062142	-0.05413	0.9378081	
3.041	12.8955	0.4062142	-0.05413	0.9378081	
3.0412	12.8955	0.4062142	-0.05413	0.9378081	
3.0414	12.8955	0.4062142	-0.05413	0.9378081	
3.0416	12.8955	0.4062142	-0.05413	0.9378081	
3.0418	12.8955	0.4062142	-0.05413	0.9378082	
3.042	12.8955	0.4062142	-0.05413	0.9378082	
3.0422	12.8955	0.4062142	-0.05413	0.9378082	
3.0424	12.8955	0.4062142	-0.05413	0.9378082	
3.0426	12.8955	0.4062142	-0.05413	0.9378082	
3.0428	12.8955	0.4062142	-0.05413	0.9378082	
3.043	12.8955	0.4062142	-0.05413	0.9378082	
3.0432	12.8955	0.4062142	-0.05413	0.9378082	
3.0434	12.8955	0.4062142	-0.05413	0.9378082	
3.0436	12.8955	0.4062142	-0.05413	0.9378082	
3.0438	12.8955	0.4062142	-0.05413	0.9378083	
3.044	12.8955	0.4062142	-0.05413	0.9378083	
3.0442	12.8955	0.4062142	-0.05413	0.9378083	
3.0444	12.8955	0.4062142	-0.05413	0.9378083	
3.0446	12.8955	0.4062142	-0.05413	0.9378083	
3.0448	12.8955	0.4062142	-0.05413	0.9378083	
3.045	12.8955	0.4062142	-0.05413	0.9378083	
3.0452	12.8955	0.4062142	-0.05413	0.9378083	
3.0454	12.8955	0.4062142	-0.05413	0.9378083	
3.0456	12.8955	0.4062142	-0.05413	0.9378083	
3.0458	12.8955	0.4062142	-0.05413	0.9378084	
3.046	12.8955	0.4062142	-0.05413	0.9378084	
3.0462	12.8955	0.4062142	-0.05413	0.9378084	
3.0464	12.8955	0.4062142	-0.05413	0.9378084	
3.0466	12.8955	0.4062142	-0.05413	0.9378084	
3.0468	12.8955	0.4062142	-0.05413	0.9378085	
3.047	12.8955	0.4062142	-0.05413	0.9378085	
3.0472	12.8955	0.4062142	-0.05413	0.9378085	
3.0474	12.8955	0.4062142	-0.05413	0.9378085	
3.0476	12.8955	0.4062142	-0.05413	0.9378085	
3.0478	12.8955	0.4062142	-0.05413	0.9378085	
3.048	12.8955	0.4062142	-0.05413	0.9378085	
3.0482	12.8955	0.4062142	-0.05413	0.9378085	
3.0484	12.8955	0.4062142	-0.05413	0.9378085	
3.0486	12.8955	0.4062142	-0.05413	0.9378085	
3.0488	12.8955	0.4062142	-0.05413	0.9378086	
3.049	12.8955	0.4062142	-0.05413	0.9378086	
3.0492	12.8955	0.4062142	-0.05413	0.9378086	
3.0494	12.8955	0.4062142	-0.05413	0.9378086	
3.0496	12.8955	0.4062142	-0.05413	0.9378086	
3.0498	12.8955	0.4062142	-0.05413	0.9378086	
3.05	12.8955	0.4062142	-0.05413	0.9378086	
3.0502	12.8955	0.4062142	-0.05413	0.9378086	
3.0504	12.8955	0.4062142	-0.05413	0.9378086	
3.0506	12.8955	0.4062142	-0.05413	0.9378086	
3.0508	12.8955	0.4062142	-0.05413	0.9378087	
3.051	12.8955	0.4062142	-0.05413	0.9378087	
3.0512	12.8955	0.4062142	-0.05413	0.9378087	
3.0514	12.8955	0.4062142	-0.05413	0.9378087	
3.0516	12.8955	0.4062142	-0.05413	0.9378087	
3.0518	12.8955	0.4062142	-0.05413	0.9378088	
3.052	12.8955	0.4062142	-0.05413	0.9378088	
3.0522	12.8955	0.4062142	-0.05413	0.9378088	
3.0524	12.8955	0.4062142	-0.05413	0.9378088	
3.0526	12.8955	0.4062142	-0.05413	0.9378088	
3.0528	12.8955	0.4062142	-0.05413	0.9378088	
3.053	12.8955	0.4062142	-0.05413	0.9378088	
3.0532	12.8955	0.4062142	-0.05413	0.9378088	
3.0534	12.8955	0.4062142	-0.05413	0.9378088	
3.0536	12.8955	0.4062142	-0.05413	0.9378088	
3.0538	12.8955	0.4062142	-0.05413	0.9378089	
3.054	12.8955	0.4062142	-0.05413	0.9378089	
3.0542	12.8955	0.4062142	-0.05413	0.9378089	
3.0544	12.8955	0.4062142	-0.05413	0.9378089	
3.0546	12.8955	0.4062142	-0.05413	0.9378089	
3.0548	12.8955	0.4062142	-0.05413	0.9378089	
3.055	12.8955	0.4062142	-0.05413	0.9378089	
3.0552	12.8955	0.4062142	-0.05413	0.9378089	
3.0554	12.8955	0.4062142	-0.05413	0.9378089	
3.0556	12.8955	0.4062142	-0.05413	0.9378089	
3.0558	12.8955	0.4062142	-0.05413	0.937809	
3.056	12.8955	0.4062142	-0.05413	0.937809	
3.0562	12.8955	0.4062142	-0.05413	0.937809	
3.0564	12.8955	0.4062142	-0.05413	0.937809	
3.0566	12.8955	0.4062142	-0.05413	0.937809	
3.0568	12.8955	0.4062142	-0.05413	0.9378091	
3.057	12.8955	0.4062142	-0.05413	0.9378091	
3.0572	12.8955	0.4062142	-0.05413	0.9378091	
3.0574	12.8955	0.4062142	-0.05413	0.9378091	
3.0576	12.8955	0.4062142	-0.05413	0.9378091	
3.0578	12.8955	0.4062142	-0.05413	0.9378091	
3.058	12.8955	0.4062142	-0.05413	0.9378091	
3.0582	12.8955	0.4062142	-0.05413	0.9378091	
3.0584	12.8955	0.4062142	-0.05413	0.9378091	
3.0586	12.8955	0.4062142	-0.05413	0.9378091	
3.0588	12.8955	0.4062142	-0.05413	0.9378092	
3.059	12.8955	0.4062142	-0.05413	0.9378092	
3.0592	12.8955	0.4062142	-0.05413	0.9378092	
3.0594	12.8955	0.4062142	-0.05413	0.9378092	
3.0596	12.8955	0.4062142	-0.05413	0.9378092	
3.0598	12.8955	0.4062142	-0.05413	0.9378092	
3.06	12.8955	0.4062142	-0.05413	0.9378092	
3.0602	12.8955	0.4062142	-0.05413	0.9378092	
3.0604	12.8955	0.4062142	-0.05413	0.9378092	
3.0606	12.8955	0.4062142	-0.05413	0.9378092	
3.0608	12.8955	0.4062142	-0.05413	0.9378093	
3.061	12.8955	0.4062142	-0.05413	0.9378093	
3.0612	12.8955	0.4062142	-0.05413	0.9378093	
3.0614	12.8955	0.4062142	-0.05413	0.9378093	
3.0616	12.8955	0.4062142	-0.05413	0.9378093	
3.0618	12.8955	0.4062142	-0.05413	0.9378093	
3.062	12.8955	0.4062142	-0.05413	0.9378093	
3.0622	12.8955	0.4062142	-0.05413	0.9378093	
3.0624	12.8955	0.4062142	-0.05413	0.9378093	
3.0626	12.8955	0.4062142	-0.05413	0.9378093	
3.0628	12.8955	0.4062142	-0.05413	0.9378094	
3.063	12.8955	0.4062142	-0.05413	0.9378094	
3.0632	12.8955	0.4062142	-0.05413	0.9378094	
3.0634	12.8955	0.4062142	-0.05413	0.9378094	
3.0636	12.8955	0.4062142	-0.05413	0.9378094	
3.0638	12.8955	0.4062142	-0.05413	0.9378095	
3.064	12.8955	0.4062142	-0.05413	0.9378095	
3.0642	12.8955	0.4062142	-0.05413	0.9378095	
3.0644	12.8955	0.4062142	-0.05413	0.9378095	
3.0646	12.8955	0.4062142	-0.05413	0.9378095	
3.0648	12.8955	0.4062142	-0.05413	0.9378095	
3.065	12.8955	0.4062142	-0.05413	0.9378095	
3.0652	12.8955	0.4062142	-0.05413	0.9378095	
3.0654	12.8955	0.4062142	-0.05413	0.9378095	
3.0656	12.8955	0.4062142	-0.05413	0.9378095	
3.0658	12.89551	0.4062142	-0.05413	0.9378096	
3.066	12.89551	0.4062142	-0.05413	0.9378096	
3.0662	12.89551	0.4062142	-0.05413	0.9378096	
3.0664	12.89551	0.4062142	-0.05413	0.9378096	
3.0666	12.89551	0.4062142	-0.05413	0.9378096	
3.0668	12.89551	0.4062142	-0.05413	0.9378096	
3.067	12.89551	0.4062142	-0.05413	0.9378096	
3.0672	12.89551	0.4062142	-0.05413	0.9378096	
3.0674	12.89551	0.4062142	-0.05413	0.9378096	
3.0676	12.89551	0.4062142	-0.05413	0.9378096	
3.0678	12.89551	0.4062142	-0.05413	0.9378097	
3.068	12.89551	0.4062142	-0.05413	0.9378097	
3.0682	12.89551	0.4062142	-0.05413	0.9378097	
3.0684	12.89551	0.4062142	-0.05413	0.9378097	
3.0686	12.89551	0.4062142	-0.05413	0.9378097	
3.0688	12.89551	0.4062142	-0.05413	0.9378098	
3.069	12.89551	0.4062142	-0.05413	0.9378098	
3.0692	12.89551	0.4062142	-0.05413	0.9378098	
3.0694	12.89551	0.4062142	-0.05413	0.9378098	
3.0696	12.89551	0.4062142	-0.05413	0.9378098	
3.0698	12.89551	0.4062142	-0.05413	0.9378098	
3.07	12.89551	0.4062142	-0.05413	0.9378098	
3.0702	12.89551	0.4062142	-0.05413	0.9378098	
3.0704	12.89551	0.4062142	-0.05413	0.9378098	
3.0706	12.89551	0.4062142	-0.05413	0.9378098	
3.0708	12.89551	0.4062142	-0.05413	0.9378099	
3.071	12.89551	0.4062142	-0.05413	0.9378099	
3.0712	12.89551	0.4062142	-0.05413	0.9378099	
3.0714	12.89551	0.4062142	-0.05413	0.9378099	
3.0716	12.89551	0.4062142	-0.05413	0.9378099	
3.0718	12.89551	0.4062142	-0.05413	0.9378099	
3.072	12.89551	0.4062142	-0.05413	0.9378099	
3.0722	12.89551	0.4062142	-0.05413	0.9378099	
3.0724	12.89551	0.4062142	-0.05413	0.9378099	
3.0726	12.89551	0.4062142	-0.05413	0.9378099	
3.0728	12.89551	0.4062142	-0.05413	0.93781	
3.073	12.89551	0.4062142	-0.05413	0.93781	
3.0732	12.89551	0.4062142	-0.05413	0.93781	
3.0734	12.89551	0.4062142	-0.05413	0.93781	
3.0736	12.89551	0.4062142	-0.05413	0.93781	
3.0738	12.89551	0.4062142	-0.05413	0.9378101	
3.074	12.89551	0.4062142	-0.05413	0.9378101	
3.0742	12.89551	0.4062142	-0.05413	0.9378101	
3.0744	12.89551	0.4062142	-0.05413	0.9378101	
3.0746	12.89551	0.4062142	-0.05413	0.9378101	
3.0748	12.89551	0.4062142	-0.05413	0.9378101	
3.075	12.89551	0.4062142	-0.05413	0.9378101	
3.0752	12.89551	0.4062142	-0.05413	0.9378101	
3.0754	12.89551	0.4062142	-0.05413	0.9378101	
3.0756	12.89551	0.4062142	-0.05413	0.9378101	
3.0758	12.89551	0.4062142	-0.05413	0.9378102	
3.076	12.89551	0.4062142	-0.05413	0.9378102	
3.0762	12.89551	0.4062142	-0.05413	0.9378102	
3.0764	12.89551	0.4062142	-0.05413	0.9378102	
3.0766	12.89551	0.4062142	-0.05413	0.9378102	
3.0768	12.89551	0.4062142	-0.05413	0.9378102	
3.077	12.89551	0.4062142	-0.05413	0.9378102	
3.0772	12.89551	0.4062142	-0.05413	0.9378102	
3.0774	12.89551	0.4062142	-0.05413	0.9378102	
3.0776	12.89551	0.4062142	-0.05413	0.9378102	
3.0778	12.89551	0.4062142	-0.05413	0.9378103	
3.078	12.89551	0.4062142	-0.05413	0.9378103	
3.0782	12.89551	0.4062142	-0.05413	0.9378103	
3.0784	12.89551	0.4062142	-0.05413	0.9378103	
3.0786	12.89551	0.4062142	-0.05413	0.9378103	
3.0788	12.89551	0.4062142	-0.05413	0.9378104	
3.079	12.89551	0.4062142	-0.05413	0.9378104	
3.0792	12.89551	0.4062142	-0.05413	0.9378104	
3.0794	12.89551	0.4062142	-0.05413	0.9378104	
3.0796	12.89551	0.4062142	-0.05413	0.9378104	
3.0798	12.89551	0.4062142	-0.05413	0.9378104	
3.08	12.89551	0.4062142	-0.05413	0.9378104	
3.0802	12.89551	0.4062142	-0.05413	0.9378104	
3.0804	12.89551	0.4062142	-0.05413	0.9378104	
3.0806	12.89551	0.4062142	-0.05413	0.9378104	
3.0808	12.89551	0.4062142	-0.05413	0.9378105	
3.081	12.89551	0.4062142	-0.05413	0.9378105	
3.0812	12.89551	0.4062142	-0.05413	0.9378105	
3.0814	12.89551	0.4062142	-0.05413	0.9378105	
3.0816	12.89551	0.4062142	-0.05413	0.9378105	
3.0818	12.89551	0.4062142	-0.05413	0.9378105	
3.082	12.89551	0.4062142	-0.05413	0.9378105	
3.0822	12.89551	0.4062142	-0.05413	0.9378105	
3.0824	12.89551	0.4062142	-0.05413	0.9378105	
3.0826	12.89551	0.4062142	-0.05413	0.9378105	
3.0828	12.89551	0.4062142	-0.05413	0.9378106	
3.083	12.89551	0.4062142	-0.05413	0.9378106	
3.0832	12.89551	0.4062142	-0.05413	0.9378106	
3.0834	12.89551	0.4062142	-0.05413	0.9378106	
3.0836	12.89551	0.4062142	-0.05413	0.9378106	
3.0838	12.89551	0.4062142	-0.05413	0.9378107	
3.084	12.89551	0.4062142	-0.05413	0.9378107	
3.0842	12.89551	0.4062142	-0.05413	0.9378107	
3.0844	12.89551	0.4062142	-0.05413	0.9378107	
3.0846	12.89551	0.4062142	-0.05413	0.9378107	
3.0848	12.89551	0.4062142	-0.05413	0.9378107	
3.085	12.89551	0.4062142	-0.05413	0.9378107	
3.0852	12.89551	0.4062142	-0.05413	0.9378107	
3.0854	12.89551	0.4062142	-0.05413	0.9378107	
3.0856	12.89551	0.4062142	-0.05413	0.9378107	
3.0858	12.89551	0.4062142	-0.05413	0.9378108	
3.086	12.89551	0.4062142	-0.05413	0.9378108	
3.0862	12.89551	0.4062142	-0.05413	0.9378108	
3.0864	12.89551	0.4062142	-0.05413	0.9378108	
3.0866	12.89551	0.4062142	-0.05413	0.9378108	
3.0868	12.89551	0.4062142	-0.05413	0.9378108	
3.087	12.89551	0.4062142	-0.05413	0.9378108	
3.0872	12.89551	0.4062142	-0.05413	0.9378108	
3.0874	12.89551	0.4062142	-0.05413	0.9378108	
3.0876	12.89551	0.4062142	-0.05413	0.9378108	
3.0878	12.89551	0.4062142	-0.05413	0.9378109	
3.088	12.89551	0.4062142	-0.05413	0.9378109	
3.0882	12.89551	0.4062142	-0.05413	0.9378109	
3.0884	12.89551	0.4062142	-0.05413	0.9378109	
3.0886	12.89551	0.4062142	-0.05413	0.9378109	
3.0888	12.89551	0.4062142	-0.05413	0.937811	
3.089	12.89551	0.4062142	-0.05413	0.937811	
3.0892	12.89551	0.4062142	-0.05413	0.937811	
3.0894	12.89551	0.4062142	-0.05413	0.937811	
3.0896	12.89551	0.4062142	-0.05413	0.937811	
3.0898	12.89551	0.4062142	-0.05413	0.937811	
3.09	12.89551	0.4062142	-0.05413	0.937811	
3.0902	12.89551	0.4062142	-0.05413	0.937811	
3.0904	12.89551	0.4062142	-0.05413	0.937811	
3.0906	12.89551	0.4062142	-0.05413	0.937811	
3.0908	12.89551	0.4062142	-0.05413	0.9378111	
3.091	12.89551	0.4062142	-0.05413	0.9378111	
3.0912	12.89551	0.4062142	-0.05413	0.9378111	
3.0914	12.89551	0.4062142	-0.05413	0.9378111	
3.0916	12.89551	0.4062142	-0.05413	0.9378111	
3.0918	12.89551	0.4062142	-0.05413	0.9378111	
3.092	12.89551	0.4062142	-0.05413	0.9378111	
3.0922	12.89551	0.4062142	-0.05413	0.9378111	
3.0924	12.89551	0.4062142	-0.05413	0.9378111	
3.0926	12.89551	0.4062142	-0.05413	0.9378111	
3.0928	12.89551	0.4062142	-0.05413	0.9378112	
3.093	12.89551	0.4062142	-0.05413	0.9378112	
3.0932	12.89551	0.4062142	-0.05413	0.9378112	
3.0934	12.89551	0.4062142	-0.05413	0.9378112	
3.0936	12.89551	0.4062142	-0.05413	0.9378112	
3.0938	12.89551	0.4062142	-0.05413	0.9378113	
3.094	12.89551	0.4062142	-0.05413	0.9378113	
3.0942	12.89551	0.4062142	-0.05413	0.9378113	
3.0944	12.89551	0.4062142	-0.05413	0.9378113	
3.0946	12.89551	0.4062142	-0.05413	0.9378113	
3.0948	12.89551	0.4062142	-0.05413	0.9378113	
3.095	12.89551	0.4062142	-0.05413	0.9378113	
3.0952	12.89551	0.4062142	-0.05413	0.9378113	
3.0954	12.89551	0.4062142	-0.05413	0.9378113	
3.0956	12.89551	0.4062142	-0.05413	0.9378113	
3.0958	12.89551	0.4062142	-0.05413	0.9378114	
3.096	12.89551	0.4062142	-0.05413	0.9378114	
3.0962	12.89551	0.4062142	-0.05413	0.9378114	
3.0964	12.89551	0.4062142	-0.05413	0.9378114	
3.0966	12.89551	0.4062142	-0.05413	0.9378114	
3.0968	12.89551	0.4062142	-0.05413	0.9378114	
3.097	12.89551	0.4062142	-0.05413	0.9378114	
3.0972	12.89551	0.4062142	-0.05413	0.9378114	
3.0974	12.89551	0.4062142	-0.05413	0.9378114	
3.0976	12.89551	0.4062142	-0.05413	0.9378114	
3.0978	12.89551	0.4062142	-0.05413	0.9378115	
3.098	12.89551	0.4062142	-0.05413	0.9378115	
3.0982	12.89551	0.4062142	-0.05413	0.9378115	
3.0984	12.89551	0.4062142	-0.05413	0.9378115	
3.0986	12.89551	0.4062142	-0.05413	0.9378115	
3.0988	12.89551	0.4062142	-0.05413	0.9378116	
3.099	12.89551	0.4062142	-0.05413	0.9378116	
3.0992	12.89551	0.4062142	-0.05413	0.9378116	
3.0994	12.89551	0.4062142	-0.05413	0.9378116	
3.0996	12.89551	0.4062142	-0.05413	0.9378116	
3.0998	12.89551	0.4062142	-0.05413	0.9378116	
3.1	12.89551	0.4062142	-0.05413	0.9378116	
3.1002	12.89551	0.4062142	-0.05413	0.9378116	
3.1004	12.89551	0.4062142	-0.05413	0.9378116	
3.1006	12.89551	0.4062142	-0.05413	0.9378116	
3.1008	12.89551	0.4062142	-0.05413	0.9378117	
3.101	12.89551	0.4062142	-0.05413	0.9378117	
3.1012	12.89551	0.4062142	-0.05413	0.9378117	
3.1014	12.89551	0.4062142	-0.05413	0.9378117	
3.1016	12.89551	0.4062142	-0.05413	0.9378117	
3.1018	12.89551	0.4062142	-0.05413	0.9378117	
3.102	12.89551	0.4062142	-0.05413	0.9378117	
3.1022	12.89551	0.4062142	-0.05413	0.9378117	
3.1024	12.89551	0.4062142	-0.05413	0.9378117	
3.1026	12.89551	0.4062142	-0.05413	0.9378117	
3.1028	12.89551	0.4062142	-0.05413	0.9378118	
3.103	12.89551	0.4062142	-0.05413	0.9378118	
3.1032	12.89551	0.4062142	-0.05413	0.9378118	
3.1034	12.89551	0.4062142	-0.05413	0.9378118	
3.1036	12.89551	0.4062142	-0.05413	0.9378118	
3.1038	12.89551	0.4062142	-0.05413	0.9378119	
3.104	12.89551	0.4062142	-0.05413	0.9378119	
3.1042	12.89551	0.4062142	-0.05413	0.9378119	
3.1044	12.89551	0.4062142	-0.05413	0.9378119	
3.1046	12.89551	0.4062142	-0.05413	0.9378119	
3.1048	12.89551	0.4062142	-0.05413	0.9378119	
3.105	12.89551	0.4062142	-0.05413	0.9378119	
3.1052	12.89551	0.4062142	-0.05413	0.9378119	
3.1054	12.89551	0.4062142	-0.05413	0.9378119	
3.1056	12.89551	0.4062142	-0.05413	0.9378119	
3.1058	12.89551	0.4062142	-0.05413	0.937812	
3.106	12.89551	0.4062142	-0.05413	0.937812	
3.1062	12.89551	0.4062142	-0.05413	0.937812	
3.1064	12.89551	0.4062142	-0.05413	0.937812	
3.1066	12.89551	0.4062142	-0.05413	0.937812	
3.1068	12.89551	0.4062142	-0.05413	0.937812	
3.107	12.89551	0.4062142	-0.05413	0.937812	
3.1072	12.89551	0.4062142	-0.05413	0.937812	
3.1074	12.89551	0.4062142	-0.05413	0.937812	
3.1076	12.89551	0.4062142	-0.05413	0.937812	
3.1078	12.89551	0.4062142	-0.05413	0.9378121	
3.108	12.89551	0.4062142	-0.05413	0.9378121	
3.1082	12.89551	0.4062142	-0.05413	0.9378121	
3.1084	12.89551	0.4062142	-0.05413	0.9378121	
3.1086	12.89551	0.4062142	-0.05413	0.9378121	
3.1088	12.89551	0.4062142	-0.05413	0.9378121	
3.109	12.89551	0.4062142	-0.05413	0.9378121	
3.1092	12.89551	0.4062142	-0.05413	0.9378121	
3.1094	12.89551	0.4062142	-0.05413	0.9378121	
3.1096	12.89551	0.4062142	-0.05413	0.9378121	
3.1098	12.89551	0.4062142	-0.05413	0.9378122	
3.11	12.89551	0.4062142	-0.05413	0.9378122	
3.1102	12.89551	0.4062142	-0.05413	0.9378122	
3.1104	12.89551	0.4062142	-0.05413	0.9378122	
3.1106	12.89551	0.4062142	-0.05413	0.9378122	
3.1108	12.89551	0.4062142	-0.05413	0.9378123	
3.111	12.89551	0.4062142	-0.05413	0.9378123	
3.1112	12.89551	0.4062142	-0.05413	0.9378123	
3.1114	12.89551	0.4062142	-0.05413	0.9378123	
3.1116	12.89551	0.4062142	-0.05413	0.9378123	
3.1118	12.89551	0.4062142	-0.05413	0.9378123	
3.112	12.89551	0.4062142	-0.05413	0.9378123	
3.1122	12.89551	0.4062142	-0.05413	0.9378123	
3.1124	12.89551	0.4062142	-0.05413	0.9378123	
3.1126	12.89551	0.4062142	-0.05413	0.9378123	
3.1128	12.89551	0.4062142	-0.05413	0.9378124	
3.113	12.89551	0.4062142	-0.05413	0.9378124	
3.1132	12.89551	0.4062142	-0.05413	0.9378124	
3.1134	12.89551	0.4062142	-0.05413	0.9378124	
3.1136	12.89551	0.4062142	-0.05413	0.9378124	
3.1138	12.89551	0.4062142	-0.05413	0.9378124	
3.114	12.89551	0.4062142	-0.05413	0.9378124	
3.1142	12.89551	0.4062142	-0.05413	0.9378124	
3.1144	12.89551	0.4062142	-0.05413	0.9378124	
3.1146	12.89551	0.4062142	-0.05413	0.9378124	
3.1148	12.89551	0.4062142	-0.05413	0.9378125	
3.115	12.89551	0.4062142	-0.05413	0.9378125	
3.1152	12.89551	0.4062142	-0.05413	0.9378125	
3.1154	12.89551	0.4062142	-0.05413	0.9378125	
3.1156	12.89551	0.4062142	-0.05413	0.9378125	
3.1158	12.89551	0.4062142	-0.05413	0.9378126	
3.116	12.89551	0.4062142	-0.05413	0.9378126	
3.1162	12.89551	0.4062142	-0.05413	0.9378126	
3.1164	12.89551	0.4062142	-0.05413	0.9378126	
3.1166	12.89551	0.4062142	-0.05413	0.9378126	
3.1168	12.89551	0.4062142	-0.05413	0.9378126	
3.117	12.89551	0.4062142	-0.05413	0.9378126	
3.1172	12.89551	0.4062142	-0.05413	0.9378126	
3.1174	12.89551	0.4062142	-0.05413	0.9378126	
3.1176	12.89551	0.4062142	-0.05413	0.9378126	
3.1178	12.89551	0.4062142	-0.05413	0.9378127	
3.118	12.89551	0.4062142	-0.05413	0.9378127	
3.1182	12.89551	0.4062142	-0.05413	0.9378127	
3.1184	12.89551	0.4062142	-0.05413	0.9378127	
3.1186	12.89551	0.4062142	-0.05413	0.9378127	
3.1188	12.89551	0.4062142	-0.05413	0.9378127	
3.119	12.89551	0.4062142	-0.05413	0.9378127	
3.1192	12.89551	0.4062142	-0.05413	0.9378127	
3.1194	12.89551	0.4062142	-0.05413	0.9378127	
3.1196	12.89551	0.4062142	-0.05413	0.9378127	
3.1198	12.89551	0.4062142	-0.05413	0.9378128	
3.12	12.89551	0.4062142	-0.05413	0.9378128	
3.1202	12.89551	0.4062142	-0.05413	0.9378128	
3.1204	12.89551	0.4062142	-0.05413	0.9378128	
3.1206	12.89551	0.4062142	-0.05413	0.9378128	
3.1208	12.89551	0.4062142	-0.05413	0.9378129	
3.121	12.89551	0.4062142	-0.05413	0.9378129	
3.1212	12.89551	0.4062142	-0.05413	0.9378129	
3.1214	12.89551	0.4062142	-0.05413	0.9378129	
3.1216	12.89551	0.4062142	-0.05413	0.9378129	
3.1218	12.89551	0.4062142	-0.05413	0.9378129	
3.122	12.89551	0.4062142	-0.05413	0.9378129	
3.1222	12.89551	0.4062142	-0.05413	0.9378129	
3.1224	12.89551	0.4062142	-0.05413	0.9378129	
3.1226	12.89551	0.4062142	-0.05413	0.9378129	
3.1228	12.89551	0.4062142	-0.05413	0.937813	
3.123	12.89551	0.4062142	-0.05413	0.937813	
3.1232	12.89551	0.4062142	-0.05413	0.937813	
3.1234	12.89551	0.4062142	-0.05413	0.937813	
3.1236	12.89551	0.4062142	-0.05413	0.937813	
3.1238	12.89551	0.4062142	-0.05413	0.937813	
3.124	12.89551	0.4062142	-0.05413	0.937813	
3.1242	12.89551	0.4062142	-0.05413	0.937813	
3.1244	12.89551	0.4062142	-0.05413	0.937813	
3.1246	12.89551	0.4062142	-0.05413	0.937813	
3.1248	12.89551	0.4062142	-0.05413	0.9378131	
3.125	12.89551	0.4062142	-0.05413	0.9378131	
3.1252	12.89551	0.4062142	-0.05413	0.9378131	
3.1254	12.89551	0.4062142	-0.05413	0.9378131	
3.1256	12.89551	0.4062142	-0.05413	0.9378131	
3.1258	12.89551	0.4062142	-0.05413	0.9378132	
3.126	12.89551	0.4062142	-0.05413	0.9378132	
3.1262	12.89551	0.4062142	-0.05413	0.9378132	
3.1264	12.89551	0.4062142	-0.05413	0.9378132	
3.1266	12.89551	0.4062142	-0.05413	0.9378132	
3.1268	12.89551	0.4062142	-0.05413	0.9378132	
3.127	12.89551	0.4062142	-0.05413	0.9378132	
3.1272	12.89551	0.4062142	-0.05413	0.9378132	
3.1274	12.89551	0.4062142	-0.05413	0.9378132	
3.1276	12.89551	0.4062142	-0.05413	0.9378132	
3.1278	12.89551	0.4062142	-0.05413	0.9378133	
3.128	12.89551	0.4062142	-0.05413	0.9378133	
3.1282	12.89551	0.4062142	-0.05413	0.9378133	
3.1284	12.89551	0.4062142	-0.05413	0.9378133	
3.1286	12.89551	0.4062142	-0.05413	0.9378133	
3.1288	12.89551	0.4062142	-0.05413	0.9378133	
3.129	12.89551	0.4062142	-0.05413	0.9378133	
3.1292	12.89551	0.4062142	-0.05413	0.9378133	
3.1294	12.89551	0.4062142	-0.05413	0.9378133	
3.1296	12.89551	0.4062142	-0.05413	0.9378133	
3.1298	12.89551	0.4062142	-0.05413	0.9378134	
3.13	12.89551	0.4062142	-0.05413	0.9378134	
3.1302	12.89551	0.4062142	-0.05413	0.9378134	
3.1304	12.89551	0.4062142	-0.05413	0.9378134	
3.1306	12.89551	0.4062142	-0.05413	0.9378134	
3.1308	12.89551	0.4062142	-0.05413	0.9378135	
3.131	12.89551	0.4062142	-0.05413	0.9378135	
3.1312	12.89551	0.4062142	-0.05413	0.9378135	
3.1314	12.89551	0.4062142	-0.05413	0.9378135	
3.1316	12.89551	0.4062142	-0.05413	0.9378135	
3.1318	12.89551	0.4062142	-0.05413	0.9378135	
3.132	12.89551	0.4062142	-0.05413	0.9378135	
3.1322	12.89551	0.4062142	-0.05413	0.9378135	
3.1324	12.89551	0.4062142	-0.05413	0.9378135	
3.1326	12.89551	0.4062142	-0.05413	0.9378135	
3.1328	12.89551	0.4062142	-0.05413	0.9378136	
3.133	12.89551	0.4062142	-0.05413	0.9378136	
3.1332	12.89551	0.4062142	-0.05413	0.9378136	
3.1334	12.89551	0.4062142	-0.05413	0.9378136	
3.1336	12.89551	0.4062142	-0.05413	0.9378136	
3.1338	12.89551	0.4062142	-0.05413	0.9378136	
3.134	12.89551	0.4062142	-0.05413	0.9378136	
3.1342	12.89551	0.4062142	-0.05413	0.9378136	
3.1344	12.89551	0.4062142	-0.05413	0.9378136	
3.1346	12.89551	0.4062142	-0.05413	0.9378136	
3.1348	12.89551	0.4062142	-0.05413	0.9378137	
3.135	12.89551	0.4062142	-0.05413	0.9378137	
3.1352	12.89551	0.4062142	-0.05413	0.9378137	
3.1354	12.89551	0.4062142	-0.05413	0.9378137	
3.1356	12.89551	0.4062142	-0.05413	0.9378137	
3.1358	12.89551	0.4062142	-0.05413	0.9378138	
3.136	12.89551	0.4062142	-0.05413	0.9378138	
3.1362	12.89551	0.4062142	-0.05413	0.9378138	
3.1364	12.89551	0.4062142	-0.05413	0.9378138	
3.1366	12.89551	0.4062142	-0.05413	0.9378138	
3.1368	12.89551	0.4062142	-0.05413	0.9378138	
3.137	12.89551	0.4062142	-0.05413	0.9378138	
3.1372	12.89551	0.4062142	-0.05413	0.9378138	
