Time	MV	Muscle2	Len	
0.022	-0.07009316	1.195943	-0.03094824	
0.0222	-0.07017604	1.195943	-0.03093386	
0.0224	-0.07025882	1.195943	-0.03092005	
0.0226	-0.07034151	1.195943	-0.03090678	
0.0228	-0.07042411	1.243423	-0.03089403	
0.023	-0.0705066	1.243423	-0.03088103	
0.0232	-0.07058898	1.243423	-0.03086855	
0.0234	-0.07067122	1.243423	-0.03085656	
0.0236	-0.07075335	1.243423	-0.03084503	
0.0238	-0.07083534	1.287325	-0.03083396	
0.024	-0.07091717	1.287325	-0.03082263	
0.0242	-0.07099887	1.287325	-0.03081175	
0.0244	-0.07108042	1.287325	-0.03080129	
0.0246	-0.07116181	1.287325	-0.03079125	
0.0248	-0.07124303	1.327824	-0.03078159	
0.025	-0.07132409	1.327824	-0.03077168	
0.0252	-0.07140499	1.327824	-0.03076216	
0.0254	-0.07148571	1.327824	-0.03075301	
0.0256	-0.07156625	1.327824	-0.03074423	
0.0258	-0.07164661	1.365209	-0.03073578	
0.026	-0.07172679	1.365209	-0.03072708	
0.0262	-0.0718068	1.365209	-0.03071872	
0.0264	-0.07188661	1.365209	-0.03071069	
0.0266	-0.07196623	1.365209	-0.03070297	
0.0268	-0.07204567	1.399632	-0.03069556	
0.027	-0.07212491	1.399632	-0.0306879	
0.0272	-0.07220396	1.399632	-0.03068053	
0.0274	-0.07228282	1.399632	-0.03067346	
0.0276	-0.07236148	1.399632	-0.03066666	
0.0278	-0.07243994	1.431385	-0.03066013	
0.028	-0.07251821	1.431385	-0.03065336	
0.0282	-0.07259627	1.431385	-0.03064686	
0.0284	-0.07267413	1.431385	-0.03064061	
0.0286	-0.07275178	1.431385	-0.0306346	
0.0288	-0.07282924	1.460537	-0.03062883	
0.029	-0.07290649	1.460537	-0.03062283	
0.0292	-0.07298354	1.460537	-0.03061706	
0.0294	-0.07306039	1.460537	-0.03061152	
0.0296	-0.07313704	1.460537	-0.0306062	
0.0298	-0.07321348	1.487324	-0.03060108	
0.03	-0.07328971	1.487324	-0.03059575	
0.0302	-0.07336574	1.487324	-0.03059063	
0.0304	-0.07344156	1.487324	-0.0305857	
0.0306	-0.07351717	1.487324	-0.03058097	
0.0308	-0.07359258	1.511968	-0.03057643	
0.031	-0.07366779	1.511968	-0.03057167	
0.0312	-0.07374278	1.511968	-0.03056711	
0.0314	-0.07381757	1.511968	-0.03056272	
0.0316	-0.07389216	1.511968	-0.0305585	
0.0318	-0.07396654	1.534501	-0.03055445	
0.032	-0.07404071	1.534501	-0.0305502	
0.0322	-0.07411469	1.534501	-0.03054613	
0.0324	-0.07418845	1.534501	-0.03054221	
0.0326	-0.07426201	1.534501	-0.03053844	
0.0328	-0.07433537	1.555183	-0.03053482	
0.033	-0.07440852	1.555183	-0.03053102	
0.0332	-0.07448146	1.555183	-0.03052737	
0.0334	-0.0745542	1.555183	-0.03052386	
0.0336	-0.07462674	1.555183	-0.0305205	
0.0338	-0.07469908	1.574024	-0.03051726	
0.034	-0.07477121	1.574024	-0.03051385	
0.0342	-0.07484314	1.574024	-0.03051058	
0.0344	-0.07491487	1.574024	-0.03050743	
0.0346	-0.0749864	1.574024	-0.03050441	
0.0348	-0.07505772	1.591234	-0.03050151	
0.035	-0.07512885	1.591234	-0.03049845	
0.0352	-0.07519977	1.591234	-0.03049551	
0.0354	-0.07527049	1.591234	-0.03049269	
0.0356	-0.07534102	1.591234	-0.03048998	
0.0358	-0.07541135	1.606865	-0.03048737	
0.036	-0.07548147	1.606865	-0.03048462	
0.0362	-0.07555141	1.606865	-0.03048198	
0.0364	-0.07562114	1.606865	-0.03047944	
0.0366	-0.07569067	1.606865	-0.030477	
0.0368	-0.07576001	1.62108	-0.03047466	
0.037	-0.07582915	1.62108	-0.03047218	
0.0372	-0.07589809	1.62108	-0.03046981	
0.0374	-0.07596684	1.62108	-0.03046752	
0.0376	-0.07603539	1.62108	-0.03046533	
0.0378	-0.07610375	1.633974	-0.03046322	
0.038	-0.0761719	1.633974	-0.03046099	
0.0382	-0.07623988	1.633974	-0.03045885	
0.0384	-0.07630765	1.633974	-0.03045679	
0.0386	-0.07637525	1.633974	-0.03045482	
0.0388	-0.07644264	1.645548	-0.03045292	
0.039	-0.07650983	1.645548	-0.03045091	
0.0392	-0.07657684	1.645548	-0.03044899	
0.0394	-0.07664366	1.645548	-0.03044714	
0.0396	-0.07671029	1.645548	-0.03044536	
0.0398	-0.07677673	1.656001	-0.03044365	
0.04	-0.07684297	1.656001	-0.03044184	
0.0402	-0.07690904	1.656001	-0.03044011	
0.0404	-0.07697491	1.656001	-0.03043844	
0.0406	-0.07545715	1.656001	-0.03043684	
0.0408	-0.07407823	1.665322	-0.0304353	
0.041	-0.07282424	1.665322	-0.03043367	
0.0412	-0.07168292	1.665322	-0.03043211	
0.0414	-0.07064342	1.665322	-0.03043061	
0.0416	-0.06969615	1.665322	-0.03042917	
0.0418	-0.0688326	1.678775	-0.03042778	
0.042	-0.06804515	1.678775	-0.03042624	
0.0422	-0.06732703	1.678775	-0.03042476	
0.0424	-0.06667215	1.678775	-0.03042334	
0.0426	-0.06607509	1.678775	-0.03042197	
0.0428	-0.06553091	1.725202	-0.03042066	
0.043	-0.06503522	1.725202	-0.03041867	
0.0432	-0.064584	1.725202	-0.03041676	
0.0434	-0.06417366	1.725202	-0.03041492	
0.0436	-0.06380091	1.725202	-0.03041316	
0.0438	-0.06346279	1.812013	-0.03041146	
0.044	-0.06315657	1.812013	-0.03040847	
0.0442	-0.0628798	1.812013	-0.0304056	
0.0444	-0.06263022	1.812013	-0.03040284	
0.0446	-0.06240577	1.812013	-0.03040018	
0.0448	-0.06220457	1.936956	-0.03039763	
0.045	-0.06202489	1.936956	-0.03039323	
0.0452	-0.06186514	1.936956	-0.03038899	
0.0454	-0.06172387	1.936956	-0.03038492	
0.0456	-0.06159972	1.936956	-0.03038101	
0.0458	-0.06149147	2.092037	-0.03037726	
0.046	-0.06139797	2.092037	-0.03037122	
0.0462	-0.06131818	2.092037	-0.03036541	
0.0464	-0.06125111	2.092037	-0.03035984	
0.0466	-0.06119588	2.092037	-0.03035448	
0.0468	-0.06115165	2.266891	-0.03034933	
0.047	-0.06111765	2.266891	-0.03034164	
0.0472	-0.06109316	2.266891	-0.03033425	
0.0474	-0.06107752	2.266891	-0.03032716	
0.0476	-0.06107013	2.266891	-0.03032034	
0.0478	-0.0610704	2.451829	-0.03031379	
0.048	-0.06107781	2.451829	-0.03030459	
0.0482	-0.06109187	2.451829	-0.03029576	
0.0484	-0.0611121	2.451829	-0.03028727	
0.0486	-0.0611381	2.451829	-0.03027911	
0.0488	-0.06116946	2.63938	-0.03027128	
0.049	-0.0612058	2.63938	-0.03026081	
0.0492	-0.06124679	2.63938	-0.03025075	
0.0494	-0.06129211	2.63938	-0.03024108	
0.0496	-0.06134144	2.63938	-0.0302318	
0.0498	-0.06139452	2.82372	-0.03022287	
0.05	-0.06145108	2.82372	-0.03021141	
0.0502	-0.06151088	2.82372	-0.0302004	
0.0504	-0.06157368	2.82372	-0.03018981	
0.0506	-0.06163929	2.82372	-0.03017965	
0.0508	-0.0617075	3.001092	-0.03016988	
0.051	-0.06177811	3.001092	-0.03015771	
0.0512	-0.06185097	3.001092	-0.03014602	
0.0514	-0.0619259	3.001092	-0.03013478	
0.0516	-0.06200277	3.001092	-0.03012399	
0.0518	-0.06208141	3.16916	-0.03011362	
0.052	-0.06216171	3.16916	-0.03010103	
0.0522	-0.06224354	3.16916	-0.03008892	
0.0524	-0.06232678	3.16916	-0.03007729	
0.0526	-0.06241133	3.16916	-0.03006612	
0.0528	-0.06249708	3.326529	-0.03005538	
0.053	-0.06258393	3.326529	-0.0300426	
0.0532	-0.06267181	3.326529	-0.03003032	
0.0534	-0.06276062	3.326529	-0.03001852	
0.0536	-0.0628503	3.326529	-0.03000718	
0.0538	-0.06294076	3.472701	-0.02999629	
0.054	-0.06303193	3.472701	-0.02998353	
0.0542	-0.06312377	3.472701	-0.02997127	
0.0544	-0.06321619	3.472701	-0.02995949	
0.0546	-0.06330916	3.472701	-0.02994817	
0.0548	-0.06340262	3.607675	-0.0299373	
0.055	-0.06349652	3.607675	-0.02992474	
0.0552	-0.0635908	3.607675	-0.02991267	
0.0554	-0.06368544	3.607675	-0.02990107	
0.0556	-0.06378039	3.607675	-0.02988993	
0.0558	-0.06387562	3.731507	-0.02987923	
0.056	-0.06397107	3.731507	-0.029867	
0.0562	-0.06406675	3.731507	-0.02985525	
0.0564	-0.06416258	3.731507	-0.02984396	
0.0566	-0.06425858	3.731507	-0.02983312	
0.0568	-0.06435468	3.844982	-0.0298227	
0.057	-0.06445088	3.844982	-0.02981091	
0.0572	-0.06454715	3.844982	-0.02979958	
0.0574	-0.06464347	3.844982	-0.0297887	
0.0576	-0.06473982	3.844982	-0.02977824	
0.0578	-0.06483618	3.948367	-0.02976819	
0.058	-0.06493253	3.948367	-0.02975691	
0.0582	-0.06502885	3.948367	-0.02974608	
0.0584	-0.06512514	3.948367	-0.02973567	
0.0586	-0.06522137	3.948367	-0.02972567	
0.0588	-0.06531753	4.042461	-0.02971607	
0.059	-0.06541362	4.042461	-0.02970536	
0.0592	-0.0655096	4.042461	-0.02969508	
0.0594	-0.06560548	4.042461	-0.02968519	
0.0596	-0.06570125	4.042461	-0.02967569	
0.0598	-0.06579689	4.127834	-0.02966657	
0.06	-0.0658924	4.127834	-0.02965646	
0.0602	-0.06598777	4.127834	-0.02964676	
0.0604	-0.06608298	4.127834	-0.02963743	
0.0606	-0.06617804	4.127834	-0.02962846	
0.0608	-0.06627294	4.20505	-0.02961985	
0.061	-0.06636766	4.20505	-0.02961037	
0.0612	-0.0664622	4.20505	-0.02960125	
0.0614	-0.06655657	4.20505	-0.0295925	
0.0616	-0.06665076	4.20505	-0.02958409	
0.0618	-0.06674475	4.274827	-0.02957601	
0.062	-0.06683855	4.274827	-0.02956715	
0.0622	-0.06693214	4.274827	-0.02955863	
0.0624	-0.06702553	4.274827	-0.02955046	
0.0626	-0.06711872	4.274827	-0.0295426	
0.0628	-0.0672117	4.337673	-0.02953505	
0.063	-0.06730446	4.337673	-0.02952681	
0.0632	-0.06739701	4.337673	-0.02951889	
0.0634	-0.06748933	4.337673	-0.02951129	
0.0636	-0.06758144	4.337673	-0.02950398	
0.0638	-0.06767333	4.394057	-0.02949696	
0.064	-0.067765	4.394057	-0.02948933	
0.0642	-0.06785644	4.394057	-0.029482	
0.06439999	-0.06794765	4.394057	-0.02947496	
0.0646	-0.06803863	4.394057	-0.02946819	
0.0648	-0.06812938	4.444656	-0.02946169	
0.065	-0.0682199	4.444656	-0.02945465	
0.0652	-0.06831019	4.444656	-0.02944788	
0.0654	-0.06840024	4.444656	-0.02944138	
0.0656	-0.06849006	4.444656	-0.02943514	
0.0658	-0.06857964	4.489717	-0.02942914	
0.066	-0.06866899	4.489717	-0.02942267	
0.0662	-0.0687581	4.489717	-0.02941645	
0.0664	-0.06884698	4.489717	-0.02941048	
0.06659999	-0.06893562	4.489717	-0.02940474	
0.0668	-0.06902402	4.529754	-0.02939923	
0.067	-0.06911218	4.529754	-0.0293933	
0.0672	-0.06920011	4.529754	-0.02938761	
0.0674	-0.06928779	4.529754	-0.02938214	
0.0676	-0.06937524	4.529754	-0.02937688	
0.0678	-0.06946245	4.565215	-0.02937183	
0.068	-0.06954943	4.565215	-0.02936642	
0.0682	-0.06963615	4.565215	-0.02936122	
0.0684	-0.06972264	4.565215	-0.02935623	
0.0686	-0.06980891	4.565215	-0.02935143	
0.06879999	-0.06989492	4.59634	-0.02934682	
0.069	-0.06998071	4.59634	-0.02934191	
0.0692	-0.07006625	4.59634	-0.02933718	
0.0694	-0.07015156	4.59634	-0.02933265	
0.0696	-0.07023662	4.59634	-0.02932828	
0.0698	-0.07032146	4.623547	-0.0293241	
0.07	-0.07040605	4.623547	-0.02931965	
0.0702	-0.07049041	4.623547	-0.02931537	
0.0704	-0.07057453	4.623547	-0.02931126	
0.0706	-0.07065842	4.623547	-0.02930731	
0.0708	-0.07074206	4.647109	-0.02930352	
0.07099999	-0.07082549	4.647109	-0.02929951	
0.0712	-0.07090867	4.647109	-0.02929565	
0.0714	-0.07099161	4.647109	-0.02929194	
0.0716	-0.07107434	4.647109	-0.02928838	
0.0718	-0.07115681	4.667305	-0.02928496	
0.072	-0.07123907	4.667305	-0.02928136	
0.0722	-0.07132109	4.667305	-0.0292779	
0.0724	-0.07140287	4.667305	-0.02927457	
0.0726	-0.07148443	4.667305	-0.02927138	
0.0728	-0.07156575	4.684389	-0.02926831	
0.073	-0.07164684	4.684389	-0.02926509	
0.07319999	-0.07172771	4.684389	-0.029262	
0.0734	-0.07180835	4.684389	-0.02925903	
0.0736	-0.07188874	4.684389	-0.02925617	
0.0738	-0.07196893	4.698597	-0.02925343	
0.074	-0.07204887	4.698597	-0.02925057	
0.0742	-0.0721286	4.698597	-0.02924783	
0.0744	-0.0722081	4.698597	-0.02924519	
0.0746	-0.07228737	4.698597	-0.02924266	
0.0748	-0.07236642	4.710145	-0.02924022	
0.075	-0.07244524	4.710145	-0.0292377	
0.0752	-0.07252384	4.710145	-0.02923528	
0.07539999	-0.07260222	4.710145	-0.02923296	
0.0756	-0.07268038	4.710145	-0.02923072	
0.0758	-0.07275831	4.71923	-0.02922857	
0.076	-0.07283602	4.71923	-0.02922637	
0.0762	-0.07291351	4.71923	-0.02922425	
0.0764	-0.07299078	4.71923	-0.02922221	
0.0766	-0.07306784	4.71923	-0.02922025	
0.0768	-0.07314467	4.726037	-0.02921837	
0.077	-0.07322128	4.726037	-0.02921646	
0.0772	-0.07329768	4.726037	-0.02921462	
0.0774	-0.07337385	4.726037	-0.02921285	
0.07759999	-0.07344981	4.726037	-0.02921116	
0.0778	-0.07352556	4.730793	-0.02920953	
0.078	-0.07360109	4.730793	-0.02920789	
0.0782	-0.0736764	4.730793	-0.02920631	
0.0784	-0.07375149	4.730793	-0.02920479	
0.0786	-0.07382638	4.730793	-0.02920334	
0.0788	-0.07390105	4.733534	-0.02920194	
0.079	-0.07397551	4.733534	-0.02920055	
0.0792	-0.07404976	4.733534	-0.02919922	
0.0794	-0.07412379	4.733534	-0.02919794	
0.0796	-0.07419762	4.733534	-0.02919671	
0.07979999	-0.07427122	4.734462	-0.02919553	
0.08	-0.07434463	4.734462	-0.02919438	
0.0802	-0.07441781	4.734462	-0.02919327	
0.0804	-0.0744908	4.734462	-0.02919221	
0.0806	-0.07456358	4.734462	-0.0291912	
0.0808	-0.07463615	4.73377	-0.02919022	
0.081	-0.07470851	4.73377	-0.02918929	
0.0812	-0.07478067	4.73377	-0.02918839	
0.0814	-0.07485262	4.73377	-0.02918753	
0.0816	-0.07492437	4.73377	-0.02918671	
0.0818	-0.07499591	4.73152	-0.02918591	
0.08199999	-0.07506724	4.73152	-0.02918519	
0.0822	-0.07513838	4.73152	-0.02918449	
0.0824	-0.07520931	4.73152	-0.02918382	
0.0826	-0.07528005	4.73152	-0.02918317	
0.0828	-0.07535057	4.727765	-0.02918256	
0.083	-0.0754209	4.727765	-0.02918202	
0.0832	-0.07549102	4.727765	-0.0291815	
0.0834	-0.07556094	4.727765	-0.02918101	
0.0836	-0.07563067	4.727765	-0.02918053	
0.0838	-0.07570019	4.722668	-0.02918008	
0.084	-0.07576952	4.722668	-0.02917972	
0.08419999	-0.07583866	4.722668	-0.02917938	
0.0844	-0.07590759	4.722668	-0.02917905	
0.0846	-0.07597632	4.722668	-0.02917873	
0.0848	-0.07604486	4.716386	-0.02917842	
0.085	-0.0761132	4.716386	-0.02917823	
0.0852	-0.07618136	4.716386	-0.02917804	
0.0854	-0.07624932	4.716386	-0.02917786	
0.0856	-0.07631708	4.716386	-0.02917768	
0.0858	-0.07638464	4.708949	-0.02917751	
0.086	-0.07645202	4.708949	-0.02917747	
0.0862	-0.07651921	4.708949	-0.02917743	
0.08639999	-0.07658619	4.708949	-0.0291774	
0.0866	-0.076653	4.708949	-0.02917736	
0.08679999	-0.07671961	4.700379	-0.02917732	
0.087	-0.07678603	4.700379	-0.02917742	
0.0872	-0.07685226	4.700379	-0.02917751	
0.0874	-0.0769183	4.700379	-0.02917761	
0.0876	-0.07698416	4.700379	-0.02917769	
0.0878	-0.07704983	4.690813	-0.02917778	
0.088	-0.07711531	4.690813	-0.02917801	
0.0882	-0.0771806	4.690813	-0.02917823	
0.0884	-0.07724571	4.690813	-0.02917845	
0.08859999	-0.07731063	4.690813	-0.02917865	
0.0888	-0.07737537	4.680382	-0.02917885	
0.08899999	-0.07743992	4.680382	-0.0291792	
0.0892	-0.07750428	4.680382	-0.02917954	
0.0894	-0.07756846	4.680382	-0.02917986	
0.0896	-0.07763246	4.680382	-0.02918017	
0.0898	-0.07769627	4.669093	-0.02918047	
0.09	-0.07775991	4.669093	-0.02918094	
0.0902	-0.07782336	4.669093	-0.02918139	
0.0904	-0.07788663	4.669093	-0.02918181	
0.0906	-0.07794973	4.669093	-0.02918223	
0.09079999	-0.07801264	4.656946	-0.02918262	
0.091	-0.07807536	4.656946	-0.0291832	
0.09119999	-0.07813792	4.656946	-0.02918374	
0.0914	-0.07820029	4.656946	-0.02918427	
0.0916	-0.07826248	4.656946	-0.02918478	
0.0918	-0.0783245	4.644059	-0.02918527	
0.092	-0.07674516	4.644059	-0.02918594	
0.0922	-0.07531042	4.644059	-0.02918658	
0.0924	-0.07400572	4.644059	-0.0291872	
0.0926	-0.0728182	4.644059	-0.02918779	
0.0928	-0.07173656	4.630545	-0.02918837	
0.09299999	-0.07075076	4.630545	-0.02918913	
0.0932	-0.06985189	4.630545	-0.02918986	
0.09339999	-0.06903204	4.630545	-0.02919056	
0.0936	-0.06828412	4.630545	-0.02919124	
0.0938	-0.0676018	4.637216	-0.02919188	
0.094	-0.06697941	4.637216	-0.0291924	
0.0942	-0.06641184	4.637216	-0.0291929	
0.0944	-0.06589448	4.637216	-0.02919338	
0.0946	-0.06542321	4.637216	-0.02919384	
0.0948	-0.06499424	4.678514	-0.02919428	
0.095	-0.06460419	4.678514	-0.02919405	
0.09519999	-0.06424996	4.678514	-0.02919384	
0.0954	-0.06392873	4.678514	-0.02919363	
0.09559999	-0.06363796	4.678514	-0.02919343	
0.0958	-0.06337531	4.756665	-0.02919325	
0.096	-0.06313863	4.756665	-0.02919184	
0.0962	-0.06292599	4.756665	-0.02919048	
0.0964	-0.06273557	4.756665	-0.02918918	
0.0966	-0.06256574	4.756665	-0.02918793	
0.0968	-0.062415	4.866582	-0.02918673	
0.097	-0.06228194	4.866582	-0.02918386	
0.0972	-0.0621653	4.866582	-0.02918109	
0.09739999	-0.06206389	4.866582	-0.02917843	
0.0976	-0.06197662	4.866582	-0.02917588	
0.09779999	-0.0619025	4.999504	-0.02917343	
0.098	-0.06184059	4.999504	-0.02916899	
0.0982	-0.06179003	4.999504	-0.02916472	
0.0984	-0.06175004	4.999504	-0.02916062	
0.0986	-0.06171985	4.999504	-0.02915668	
0.0988	-0.06169881	5.146134	-0.0291529	
0.099	-0.06168626	5.146134	-0.02914697	
0.0992	-0.06168162	5.146134	-0.02914127	
0.0994	-0.06168435	5.146134	-0.02913579	
0.09959999	-0.06169394	5.146134	-0.02913053	
0.0998	-0.0617099	5.298625	-0.02912547	
0.09999999	-0.06173181	5.298625	-0.02911822	
0.1002	-0.06175925	5.298625	-0.02911125	
0.1004	-0.06179184	5.298625	-0.02910456	
0.1006	-0.06182922	5.298625	-0.02909813	
0.1008	-0.06187106	5.450858	-0.02909195	
0.101	-0.06191705	5.450858	-0.02908363	
0.1012	-0.06196691	5.450858	-0.02907563	
0.1014	-0.06202036	5.450858	-0.02906795	
0.1016	-0.06207716	5.450858	-0.02906056	
0.1018	-0.06213707	5.598481	-0.02905347	
0.102	-0.06219986	5.598481	-0.02904434	
0.1022	-0.06226534	5.598481	-0.02903557	
0.1024	-0.06233332	5.598481	-0.02902714	
0.1026	-0.06240362	5.598481	-0.02901904	
0.1028	-0.06247605	5.738819	-0.02901126	
0.103	-0.06255049	5.738819	-0.02900158	
0.1032	-0.06262678	5.738819	-0.02899229	
0.1034	-0.06270477	5.738819	-0.02898336	
0.1036	-0.06278436	5.738819	-0.02897477	
0.1038	-0.0628654	5.870128	-0.02896653	
0.104	-0.06294779	5.870128	-0.02895655	
0.1042	-0.06303144	5.870128	-0.02894695	
0.1044	-0.06311624	5.870128	-0.02893774	
0.1046	-0.06320211	5.870128	-0.02892889	
0.1048	-0.06328894	5.991599	-0.02892038	
0.105	-0.06337667	5.991599	-0.0289103	
0.1052	-0.06346522	5.991599	-0.02890062	
0.1054	-0.06355452	5.991599	-0.02889131	
0.1056	-0.0636445	5.991599	-0.02888237	
0.1058	-0.06373511	6.102957	-0.02887378	
0.106	-0.06382629	6.102957	-0.02886379	
0.1062	-0.06391798	6.102957	-0.02885418	
0.1064	-0.06401013	6.102957	-0.02884495	
0.1066	-0.0641027	6.102957	-0.02883609	
0.1068	-0.06419564	6.204296	-0.02882757	
0.107	-0.06428891	6.204296	-0.0288178	
0.1072	-0.06438248	6.204296	-0.0288084	
0.1074	-0.0644763	6.204296	-0.02879938	
0.1076	-0.06457034	6.204296	-0.02879071	
0.1078	-0.06466457	6.295942	-0.02878238	
0.108	-0.06475896	6.295942	-0.02877294	
0.1082	-0.06485348	6.295942	-0.02876387	
0.1084	-0.06494812	6.295942	-0.02875516	
0.1086	-0.06504285	6.295942	-0.02874678	
0.1088	-0.06513763	6.378358	-0.02873874	
0.109	-0.06523246	6.378358	-0.02872972	
0.1092	-0.0653273	6.378358	-0.02872105	
0.1094	-0.06542215	6.378358	-0.02871272	
0.1096	-0.06551699	6.378358	-0.02870472	
0.1098	-0.06561179	6.452049	-0.02869703	
0.11	-0.06570654	6.452049	-0.02868849	
0.1102	-0.06580124	6.452049	-0.02868028	
0.1104	-0.06589586	6.452049	-0.0286724	
0.1106	-0.0659904	6.452049	-0.02866482	
0.1108	-0.06608485	6.517668	-0.02865754	
0.111	-0.06617919	6.517668	-0.02864952	
0.1112	-0.06627341	6.517668	-0.02864181	
0.1114	-0.06636751	6.517668	-0.0286344	
0.1116	-0.06646147	6.517668	-0.02862729	
