Time	3	AVm	ArmVisible	Rotation	
0.0294	-0.04718268	0.4353266	1	0.0005956603	
0.0296	-0.0471818	0.4353266	1	0.0005956603	
0.0298	-0.04718104	0.4579135	1	0.0006513466	
0.03	-0.04718041	0.4579135	1	0.0006513466	
0.0302	-0.04704361	0.4579135	1	0.0006513466	
0.0304	-0.04691622	0.4579135	1	0.0006513466	
0.0306	-0.04679757	0.4579135	1	0.0006513466	
0.0308	-0.04668706	0.4579135	1	0.0007073709	
0.031	-0.04658409	0.4579135	1	0.0007073709	
0.0312	-0.04648817	0.4579135	1	0.0007073709	
0.0314	-0.04639878	0.4579135	1	0.0007073709	
0.0316	-0.04631549	0.4579135	1	0.0007073709	
0.0318	-0.04623787	0.479597	1	0.0007636051	
0.032	-0.04616553	0.479597	1	0.0007636051	
0.0322	-0.04609812	0.479597	1	0.0007636051	
0.0324	-0.0460353	0.479597	1	0.0007636051	
0.0326	-0.04597676	0.479597	1	0.0007636051	
0.0328	-0.04592221	0.479597	1	0.0008199574	
0.033	-0.04587138	0.479597	1	0.0008199574	
0.0332	-0.04582401	0.479597	1	0.0008199574	
0.0334	-0.04577989	0.479597	1	0.0008199574	
0.0336	-0.04573879	0.479597	1	0.0008199574	
0.0338	-0.04570051	0.5004131	1	0.0008839936	
0.034	-0.04566487	0.5004131	1	0.0008839936	
0.0342	-0.04563167	0.5004131	1	0.0008839936	
0.0344	-0.04560078	0.5004131	1	0.0008839936	
0.0346	-0.04557203	0.5004131	1	0.0008839936	
0.0348	-0.04554528	0.5004131	1	0.0009576713	
0.035	-0.0455204	0.5004131	1	0.0009576713	
0.0352	-0.04549726	0.5004131	1	0.0009576713	
0.0354	-0.04547576	0.5004131	1	0.0009576713	
0.0356	-0.04545578	0.5004131	1	0.0009576713	
0.0358	-0.04543723	0.5203966	1	0.001038124	
0.036	-0.04542001	0.5203966	1	0.001038124	
0.0362	-0.04540402	0.5203966	1	0.001038124	
0.0364	-0.04538921	0.5203966	1	0.001038124	
0.0366	-0.04537548	0.5203966	1	0.001038124	
0.0368	-0.04536276	0.5203966	1	0.001123336	
0.037	-0.04535099	0.5203966	1	0.001123336	
0.0372	-0.04534012	0.5203966	1	0.001123336	
0.0374	-0.04533007	0.5203966	1	0.001123336	
0.0376	-0.04532079	0.5203966	1	0.001123336	
0.0378	-0.04531224	0.5395807	1	0.001211883	
0.038	-0.04530437	0.5395807	1	0.001211883	
0.0382	-0.04529713	0.5395807	1	0.001211883	
0.0384	-0.04529049	0.5395807	1	0.001211883	
0.0386	-0.04528439	0.5395807	1	0.001211883	
0.0388	-0.04527882	0.5395807	1	0.001302756	
0.039	-0.04527373	0.5395807	1	0.001302756	
0.0392	-0.0452691	0.5395807	1	0.001302756	
0.0394	-0.04526488	0.5395807	1	0.001302756	
0.0396	-0.04526107	0.5395807	1	0.001302756	
0.0398	-0.04525762	0.5579975	1	0.001395234	
0.04	-0.04525452	0.5579975	1	0.001395234	
0.0402	-0.04525175	0.5579975	1	0.001395234	
0.0404	-0.04524927	0.5579975	1	0.001395234	
0.0406	-0.04524708	0.5579975	1	0.001395234	
0.0408	-0.04524516	0.5579975	1	0.001488806	
0.041	-0.04524348	0.5579975	1	0.001488806	
0.0412	-0.04524203	0.5579975	1	0.001488806	
0.0414	-0.0452408	0.5579975	1	0.001488806	
0.0416	-0.04523978	0.5579975	1	0.001488806	
0.0418	-0.04523894	0.5756776	1	0.001583107	
0.042	-0.04523828	0.5756776	1	0.001583107	
0.0422	-0.04523779	0.5756776	1	0.001583107	
0.0424	-0.04523744	0.5756776	1	0.001583107	
0.0426	-0.04523725	0.5756776	1	0.001583107	
0.0428	-0.04523719	0.5756776	1	0.001677874	
0.043	-0.04523726	0.5756776	1	0.001677874	
0.0432	-0.04523744	0.5756776	1	0.001677874	
0.0434	-0.04508509	0.5756776	1	0.001677874	
0.0436	-0.04494335	0.5756776	1	0.001677874	
0.0438	-0.04481146	0.5926505	1	0.00177292	
0.044	-0.04468871	0.5926505	1	0.00177292	
0.0442	-0.04457447	0.5926505	1	0.00177292	
0.0444	-0.04446812	0.5926505	1	0.00177292	
0.0446	-0.04436911	0.5926505	1	0.00177292	
0.0448	-0.04427693	0.5926505	1	0.001868113	
0.045	-0.04419111	0.5926505	1	0.001868113	
0.0452	-0.04411121	0.5926505	1	0.001868113	
0.0454	-0.04403681	0.5926505	1	0.001868113	
0.0456	-0.04396755	0.5926505	1	0.001868113	
0.0458	-0.04390306	0.6089444	1	0.001963356	
0.046	-0.04384303	0.6089444	1	0.001963356	
0.0462	-0.04378716	0.6089444	1	0.001963356	
0.0464	-0.04373515	0.6089444	1	0.001963356	
0.0466	-0.04368676	0.6089444	1	0.001963356	
0.0468	-0.04364173	0.6089444	1	0.002064477	
0.047	-0.04359985	0.6089444	1	0.002064477	
0.0472	-0.0435609	0.6089444	1	0.002064477	
0.0474	-0.04352468	0.6089444	1	0.002064477	
0.0476	-0.04349102	0.6089444	1	0.002064477	
0.0478	-0.04345975	0.6245867	1	0.002177082	
0.048	-0.04343069	0.6245867	1	0.002177082	
0.0482	-0.04340372	0.6245867	1	0.002177082	
0.0484	-0.04337869	0.6245867	1	0.002177082	
0.0486	-0.04335547	0.6245867	1	0.002177082	
0.0488	-0.04333395	0.6245867	1	0.002297719	
0.049	-0.04331401	0.6245867	1	0.002297719	
0.0492	-0.04329554	0.6245867	1	0.002297719	
0.0494	-0.04327846	0.6245867	1	0.002297719	
0.0496	-0.04326267	0.6245867	1	0.002297719	
0.0498	-0.04324808	0.6396032	1	0.002423971	
0.05	-0.04323462	0.6396032	1	0.002423971	
0.0502	-0.04322222	0.6396032	1	0.002423971	
0.0504	-0.0432108	0.6396032	1	0.002423971	
0.0506	-0.0432003	0.6396032	1	0.002423971	
0.0508	-0.04319065	0.6396032	1	0.002554138	
0.051	-0.04318182	0.6396032	1	0.002554138	
0.0512	-0.04317373	0.6396032	1	0.002554138	
0.0514	-0.04316635	0.6396032	1	0.002554138	
0.0516	-0.04315963	0.6396032	1	0.002554138	
0.0518	-0.04315352	0.6540191	1	0.002687017	
0.052	-0.04314798	0.6540191	1	0.002687017	
0.0522	-0.04314299	0.6540191	1	0.002687017	
0.0524	-0.04313849	0.6540191	1	0.002687017	
0.0526	-0.04313446	0.6540191	1	0.002687017	
0.0528	-0.04313087	0.6540191	1	0.002821752	
0.053	-0.0431277	0.6540191	1	0.002821752	
0.0532	-0.0431249	0.6540191	1	0.002821752	
0.0534	-0.04312247	0.6540191	1	0.002821752	
0.0536	-0.04312037	0.6540191	1	0.002821752	
0.0538	-0.04311858	0.6678584	1	0.002957734	
0.054	-0.04311709	0.6678584	1	0.002957734	
0.0542	-0.04311587	0.6678584	1	0.002957734	
0.0544	-0.04311491	0.6678584	1	0.002957734	
0.0546	-0.04311419	0.6678584	1	0.002957734	
0.0548	-0.0431137	0.6678584	1	0.00309453	
0.055	-0.04311341	0.6678584	1	0.00309453	
0.0552	-0.04311332	0.6678584	1	0.00309453	
0.0554	-0.04311341	0.6678584	1	0.00309453	
0.0556	-0.04311368	0.6678584	1	0.00309453	
0.0558	-0.0431141	0.681144	1	0.003231829	
0.056	-0.04311468	0.681144	1	0.003231829	
0.0562	-0.0431154	0.681144	1	0.003231829	
0.0564	-0.04311624	0.681144	1	0.003231829	
0.0566	-0.04311721	0.681144	1	0.003231829	
0.0568	-0.04311829	0.681144	1	0.003369409	
0.057	-0.04295706	0.681144	1	0.003369409	
0.0572	-0.04280719	0.681144	1	0.003369409	
0.0574	-0.04266786	0.681144	1	0.003369409	
0.0576	-0.0425383	0.681144	1	0.003369409	
0.0578	-0.04241781	0.6938982	1	0.003507114	
0.058	-0.04230574	0.6938982	1	0.003507114	
0.0582	-0.0422015	0.6938982	1	0.003507114	
0.0584	-0.04210455	0.6938982	1	0.003507114	
0.0586	-0.04201435	0.6938982	1	0.003507114	
0.0588	-0.04193045	0.6938982	1	0.003644828	
0.059	-0.0418524	0.6938982	1	0.003644828	
0.0592	-0.04177981	0.6938982	1	0.003644828	
0.0594	-0.0417123	0.6938982	1	0.003644828	
0.0596	-0.04164951	0.6938982	1	0.003644828	
0.0598	-0.04159113	0.7061422	1	0.003782543	
0.06	-0.04153686	0.7061422	1	0.003782543	
0.0602	-0.04148641	0.7061422	1	0.003782543	
0.0604	-0.04143954	0.7061422	1	0.003782543	
0.0606	-0.04139599	0.7061422	1	0.003782543	
0.0608	-0.04135555	0.7061422	1	0.003931765	
0.061	-0.04131801	0.7061422	1	0.003931765	
0.0612	-0.04128317	0.7061422	1	0.003931765	
0.0614	-0.04125085	0.7061422	1	0.003931765	
0.0616	-0.04122089	0.7061422	1	0.003931765	
0.0618	-0.04119313	0.7178966	1	0.004091465	
0.062	-0.04116742	0.7178966	1	0.004091465	
0.0622	-0.04114363	0.7178966	1	0.004091465	
0.0624	-0.04112162	0.7178966	1	0.004091465	
0.0626	-0.0411013	0.7178966	1	0.004091465	
0.0628	-0.04108253	0.7178966	1	0.004258462	
0.063	-0.04106522	0.7178966	1	0.004258462	
0.0632	-0.04104928	0.7178966	1	0.004258462	
0.0634	-0.04103461	0.7178966	1	0.004258462	
0.0636	-0.04102113	0.7178966	1	0.004258462	
0.0638	-0.04100876	0.7291807	1	0.00443053	
0.064	-0.04099743	0.7291807	1	0.00443053	
0.0642	-0.04098708	0.7291807	1	0.00443053	
0.06439999	-0.04097763	0.7291807	1	0.00443053	
0.0646	-0.04096903	0.7291807	1	0.00443053	
0.0648	-0.04096123	0.7291807	1	0.0046061	
0.065	-0.04095417	0.7291807	1	0.0046061	
0.0652	-0.0409478	0.7291807	1	0.0046061	
0.0654	-0.04094208	0.7291807	1	0.0046061	
0.0656	-0.04093697	0.7291807	1	0.0046061	
0.0658	-0.04093242	0.7400135	1	0.004784063	
0.066	-0.0409284	0.7400135	1	0.004784063	
0.0662	-0.04092488	0.7400135	1	0.004784063	
0.0664	-0.04092182	0.7400135	1	0.004784063	
0.06659999	-0.0409192	0.7400135	1	0.004784063	
0.0668	-0.04091698	0.7400135	1	0.004963628	
0.067	-0.04091513	0.7400135	1	0.004963628	
0.0672	-0.04091365	0.7400135	1	0.004963628	
0.0674	-0.04091249	0.7400135	1	0.004963628	
0.0676	-0.04091164	0.7400135	1	0.004963628	
0.0678	-0.04091108	0.7504129	1	0.005144236	
0.068	-0.0409108	0.7504129	1	0.005144236	
0.0682	-0.04091076	0.7504129	1	0.005144236	
0.0684	-0.04091097	0.7504129	1	0.005144236	
0.0686	-0.04091139	0.7504129	1	0.005144236	
0.06879999	-0.04091202	0.7504129	1	0.005325484	
0.069	-0.04091284	0.7504129	1	0.005325484	
0.0692	-0.04091385	0.7504129	1	0.005325484	
0.0694	-0.04091502	0.7504129	1	0.005325484	
0.0696	-0.04091635	0.7504129	1	0.005325484	
0.0698	-0.04091784	0.7603964	1	0.005507089	
0.07	-0.04091945	0.7603964	1	0.005507089	
0.0702	-0.0409212	0.7603964	1	0.005507089	
0.0704	-0.04092307	0.7603964	1	0.005507089	
0.0706	-0.04092505	0.7603964	1	0.005507089	
0.0708	-0.04076024	0.7603964	1	0.005688844	
0.07099999	-0.04060717	0.7603964	1	0.005688844	
0.0712	-0.04046498	0.7603964	1	0.005688844	
0.0714	-0.04033287	0.7603964	1	0.005688844	
0.0716	-0.04021011	0.7603964	1	0.005688844	
0.0718	-0.04009603	0.7699805	1	0.005870604	
0.072	-0.03999001	0.7699805	1	0.005870604	
0.0722	-0.03989147	0.7699805	1	0.005870604	
0.0724	-0.0397999	0.7699805	1	0.005870604	
0.0726	-0.03971479	0.7699805	1	0.005870604	
0.0728	-0.0396357	0.7699805	1	0.006052365	
0.073	-0.0395622	0.7699805	1	0.006052365	
0.07319999	-0.03949391	0.7699805	1	0.006052365	
0.0734	-0.03943048	0.7699805	1	0.006052365	
0.0736	-0.03937156	0.7699805	1	0.006052365	
0.0738	-0.03931686	0.7791814	1	0.006233852	
0.074	-0.03926608	0.7791814	1	0.006233852	
0.0742	-0.03921895	0.7791814	1	0.006233852	
0.0744	-0.03917524	0.7791814	1	0.006233852	
0.0746	-0.03913471	0.7791814	1	0.006233852	
0.0748	-0.03909714	0.7791814	1	0.006429637	
0.075	-0.03906234	0.7791814	1	0.006429637	
0.0752	-0.03903011	0.7791814	1	0.006429637	
0.07539999	-0.0390003	0.7791814	1	0.006429637	
0.0756	-0.03897274	0.7791814	1	0.006429637	
0.0758	-0.03894728	0.7880141	1	0.006635329	
0.076	-0.03892378	0.7880141	1	0.006635329	
0.0762	-0.0389021	0.7880141	1	0.006635329	
0.0764	-0.03888214	0.7880141	1	0.006635329	
0.0766	-0.03886378	0.7880141	1	0.006635329	
0.0768	-0.03884691	0.7880141	1	0.006847885	
0.077	-0.03883142	0.7880141	1	0.006847885	
0.0772	-0.03881725	0.7880141	1	0.006847885	
0.0774	-0.03880429	0.7880141	1	0.006847885	
0.07759999	-0.03879246	0.7880141	1	0.006847885	
0.0778	-0.0387817	0.7964935	1	0.007065179	
0.078	-0.03877193	0.7964935	1	0.007065179	
0.0782	-0.03876308	0.7964935	1	0.007065179	
0.0784	-0.03875511	0.7964935	1	0.007065179	
0.0786	-0.03874794	0.7964935	1	0.007065179	
0.0788	-0.03874153	0.7964935	1	0.007285712	
0.079	-0.03873583	0.7964935	1	0.007285712	
0.0792	-0.0387308	0.7964935	1	0.007285712	
0.0794	-0.03872638	0.7964935	1	0.007285712	
0.0796	-0.03872254	0.7964935	1	0.007285712	
0.07979999	-0.03871924	0.8046338	1	0.007508425	
0.08	-0.03871645	0.8046338	1	0.007508425	
0.0802	-0.03871413	0.8046338	1	0.007508425	
0.0804	-0.03871224	0.8046338	1	0.007508425	
0.0806	-0.03871078	0.8046338	1	0.007508425	
0.0808	-0.0387097	0.8046338	1	0.007732563	
0.081	-0.03870898	0.8046338	1	0.007732563	
0.0812	-0.0387086	0.8046338	1	0.007732563	
0.0814	-0.03870854	0.8046338	1	0.007732563	
0.0816	-0.03870877	0.8046338	1	0.007732563	
0.0818	-0.03870928	0.8124484	1	0.007957593	
0.08199999	-0.03871005	0.8124484	1	0.007957593	
0.0822	-0.03871106	0.8124484	1	0.007957593	
0.0824	-0.03871229	0.8124484	1	0.007957593	
0.0826	-0.03871373	0.8124484	1	0.007957593	
0.0828	-0.03871537	0.8124484	1	0.00818313	
0.083	-0.0387172	0.8124484	1	0.00818313	
0.0832	-0.0387192	0.8124484	1	0.00818313	
0.0834	-0.03872136	0.8124484	1	0.00818313	
0.0836	-0.03872367	0.8124484	1	0.00818313	
0.0838	-0.03872612	0.8199505	1	0.008408902	
0.084	-0.0387287	0.8199505	1	0.008408902	
0.08419999	-0.03873141	0.8199505	1	0.008408902	
0.0844	-0.03873423	0.8199505	1	0.008408902	
0.0846	-0.03856976	0.8199505	1	0.008408902	
0.0848	-0.03841713	0.8199505	1	0.008634715	
0.085	-0.03827546	0.8199505	1	0.008634715	
0.0852	-0.03814394	0.8199505	1	0.008634715	
0.0854	-0.03802183	0.8199505	1	0.008634715	
0.0856	-0.03790845	0.8199505	1	0.008634715	
0.0858	-0.03780317	0.8271524	1	0.008860528	
0.086	-0.03770541	0.8271524	1	0.008860528	
0.0862	-0.03761463	0.8271524	1	0.008860528	
0.08639999	-0.03753034	0.8271524	1	0.008860528	
0.0866	-0.03745209	0.8271524	1	0.008860528	
0.08679999	-0.03737945	0.8271524	1	0.009086044	
0.087	-0.03731203	0.8271524	1	0.009086044	
0.0872	-0.03724948	0.8271524	1	0.009086044	
0.0874	-0.03719145	0.8271524	1	0.009086044	
0.0876	-0.03713764	0.8271524	1	0.009086044	
0.0878	-0.03708776	0.8340663	1	0.009314636	
0.088	-0.03704153	0.8340663	1	0.009314636	
0.0882	-0.03699872	0.8340663	1	0.009314636	
0.0884	-0.03695909	0.8340663	1	0.009314636	
0.08859999	-0.03692242	0.8340663	1	0.009314636	
0.0888	-0.03688852	0.8340663	1	0.009556454	
0.08899999	-0.03685721	0.8340663	1	0.009556454	
0.0892	-0.0368283	0.8340663	1	0.009556454	
0.0894	-0.03680164	0.8340663	1	0.009556454	
0.0896	-0.03677708	0.8340663	1	0.009556454	
0.0898	-0.03675447	0.8407037	1	0.009807399	
0.09	-0.0367337	0.8407037	1	0.009807399	
0.0902	-0.03671464	0.8407037	1	0.009807399	
0.0904	-0.03669716	0.8407037	1	0.009807399	
0.0906	-0.03668118	0.8407037	1	0.009807399	
0.09079999	-0.03666659	0.8407037	1	0.01006463	
0.091	-0.0366533	0.8407037	1	0.01006463	
0.09119999	-0.03664123	0.8407037	1	0.01006463	
0.0914	-0.03663029	0.8407037	1	0.01006463	
0.0916	-0.03662041	0.8407037	1	0.01006463	
0.0918	-0.03661152	0.8470756	1	0.01032617	
0.092	-0.03660356	0.8470756	1	0.01032617	
0.0922	-0.03659646	0.8470756	1	0.01032617	
0.0924	-0.03659017	0.8470756	1	0.01032617	
0.0926	-0.03658464	0.8470756	1	0.01032617	
0.0928	-0.03657981	0.8470756	1	0.01059062	
0.09299999	-0.03657565	0.8470756	1	0.01059062	
0.0932	-0.0365721	0.8470756	1	0.01059062	
0.09339999	-0.03656913	0.8470756	1	0.01059062	
0.0936	-0.0365667	0.8470756	1	0.01059062	
0.0938	-0.03656478	0.8531926	1	0.01085699	
0.094	-0.03656333	0.8531926	1	0.01085699	
0.0942	-0.03656231	0.8531926	1	0.01085699	
0.0944	-0.03656171	0.8531926	1	0.01085699	
0.0946	-0.0365615	0.8531926	1	0.01085699	
0.0948	-0.03656165	0.8531926	1	0.01112457	
0.095	-0.03656213	0.8531926	1	0.01112457	
0.09519999	-0.03656293	0.8531926	1	0.01112457	
0.0954	-0.03656402	0.8531926	1	0.01112457	
0.09559999	-0.03656539	0.8531926	1	0.01112457	
0.0958	-0.03656702	0.8590649	1	0.01139286	
0.096	-0.03656888	0.8590649	1	0.01139286	
0.0962	-0.03657098	0.8590649	1	0.01139286	
0.0964	-0.03657328	0.8590649	1	0.01139286	
0.0966	-0.03657578	0.8590649	1	0.01139286	
0.0968	-0.03657846	0.8590649	1	0.01166151	
0.097	-0.03658132	0.8590649	1	0.01166151	
0.0972	-0.03658433	0.8590649	1	0.01166151	
0.09739999	-0.0365875	0.8590649	1	0.01166151	
0.0976	-0.0365908	0.8590649	1	0.01166151	
0.09779999	-0.03659424	0.8647023	1	0.01193027	
0.098	-0.0365978	0.8647023	1	0.01193027	
0.0982	-0.03660148	0.8647023	1	0.01193027	
0.0984	-0.03644035	0.8647023	1	0.01193027	
0.0986	-0.03629094	0.8647023	1	0.01193027	
0.0988	-0.03615237	0.8647023	1	0.01219903	
0.099	-0.03602383	0.8647023	1	0.01219903	
0.0992	-0.03590458	0.8647023	1	0.01219903	
0.0994	-0.03579395	0.8647023	1	0.01219903	
0.09959999	-0.03569131	0.8647023	1	0.01219903	
0.0998	-0.03559609	0.8701142	1	0.0124675	
0.09999999	-0.03550775	0.8701142	1	0.0124675	
0.1002	-0.03542581	0.8701142	1	0.0124675	
0.1004	-0.03534982	0.8701142	1	0.0124675	
0.1006	-0.03527935	0.8701142	1	0.0124675	
0.1008	-0.03521403	0.8701142	1	0.01273568	
0.101	-0.03515349	0.8701142	1	0.01273568	
0.1012	-0.03509741	0.8701142	1	0.01273568	
0.1014	-0.03504547	0.8701142	1	0.01273568	
0.1016	-0.03499739	0.8701142	1	0.01273568	
0.1018	-0.03495292	0.8753096	1	0.01300984	
0.102	-0.03491179	0.8753096	1	0.01300984	
0.1022	-0.0348738	0.8753096	1	0.01300984	
0.1024	-0.03483872	0.8753096	1	0.01300984	
0.1026	-0.03480636	0.8753096	1	0.01300984	
0.1028	-0.03477653	0.8753096	1	0.01329601	
0.103	-0.03474907	0.8753096	1	0.01329601	
0.1032	-0.03472382	0.8753096	1	0.01329601	
