Time	3	AVm	Rotation	
1.6742	-0.01664693	0.9714922	-1.864246	
1.6744	-0.01663717	0.9714922	-1.864246	
1.6746	-0.01662892	0.9714922	-1.864246	
1.6748	-0.0166221	0.9714922	-1.847548	
1.675	-0.0166166	0.9714922	-1.847548	
1.6752	-0.01661233	0.9714922	-1.847548	
1.6754	-0.0166092	0.9714922	-1.847548	
1.6756	-0.01660715	0.9714922	-1.847548	
1.6758	-0.0166061	0.9726325	-1.830809	
1.676	-0.01660597	0.9726325	-1.830809	
1.6762	-0.01660672	0.9726325	-1.830809	
1.6764	-0.01660827	0.9726325	-1.830809	
1.6766	-0.01661058	0.9726325	-1.830809	
1.6768	-0.0166136	0.9726325	-1.814033	
1.677	-0.01661728	0.9726325	-1.814033	
1.6772	-0.01662158	0.9726325	-1.814033	
1.6774	-0.01662645	0.9726325	-1.814033	
1.6776	-0.01663186	0.9726325	-1.814033	
1.6778	-0.01663778	0.9737272	-1.797222	
1.678	-0.01664416	0.9737272	-1.797222	
1.6782	-0.01665099	0.9737272	-1.797222	
1.6784	-0.01665822	0.9737272	-1.797222	
1.6786	-0.01666584	0.9737272	-1.797222	
1.6788	-0.01667382	0.9737272	-1.780379	
1.679	-0.01668214	0.9737272	-1.780379	
1.6792	-0.01669077	0.9737272	-1.780379	
1.6794	-0.01669969	0.9737272	-1.780379	
1.6796	-0.01670889	0.9737272	-1.780379	
1.6798	-0.01671834	0.9747781	-1.763506	
1.68	-0.01672803	0.9747781	-1.763506	
1.6802	-0.01673795	0.9747781	-1.763506	
1.6804	-0.01674808	0.9747781	-1.763506	
1.6806	-0.0167584	0.9747781	-1.763506	
1.6808	-0.01676891	0.9747781	-1.746605	
1.681	-0.01677959	0.9747781	-1.746605	
1.6812	-0.01679043	0.9747781	-1.746605	
1.6814	-0.01680142	0.9747781	-1.746605	
1.6816	-0.01681255	0.9747781	-1.746605	
1.6818	-0.01682381	0.975787	-1.729678	
1.682	-0.01683519	0.975787	-1.729678	
1.6822	-0.01684668	0.975787	-1.729678	
1.6824	-0.01685829	0.975787	-1.729678	
1.6826	-0.01686999	0.975787	-1.729678	
1.6828	-0.01688178	0.975787	-1.712729	
1.683	-0.01689367	0.975787	-1.712729	
1.6832	-0.01690563	0.975787	-1.712729	
1.6834	-0.01691767	0.975787	-1.712729	
1.6836	-0.01692978	0.975787	-1.712729	
1.6838	-0.01694195	0.9767555	-1.695759	
1.684	-0.01695419	0.9767555	-1.695759	
1.6842	-0.01696648	0.9767555	-1.695759	
1.6844	-0.01697882	0.9767555	-1.695759	
1.6846	-0.01699122	0.9767555	-1.695759	
1.6848	-0.01700366	0.9767555	-1.678771	
1.685	-0.01701614	0.9767555	-1.678771	
1.6852	-0.01702867	0.9767555	-1.678771	
1.6854	-0.0169799	0.9767555	-1.678771	
1.6856	-0.01693553	0.9767555	-1.678771	
1.6858	-0.01689523	0.9776852	-1.661767	
1.686	-0.01685866	0.9776852	-1.661767	
1.6862	-0.01682557	0.9776852	-1.661767	
1.6864	-0.01679567	0.9776852	-1.661767	
1.6866	-0.01676874	0.9776852	-1.661767	
1.6868	-0.01674455	0.9776852	-1.64475	
1.687	-0.01672291	0.9776852	-1.64475	
1.6872	-0.01670363	0.9776852	-1.64475	
1.6874	-0.01668654	0.9776852	-1.64475	
1.6876	-0.01667149	0.9776852	-1.64475	
1.6878	-0.01665833	0.9785778	-1.627723	
1.688	-0.01664693	0.9785778	-1.627723	
1.6882	-0.01663717	0.9785778	-1.627723	
1.6884	-0.01662892	0.9785778	-1.627723	
1.6886	-0.0166221	0.9785778	-1.627723	
1.6888	-0.0166166	0.9785778	-1.610687	
1.689	-0.01661233	0.9785778	-1.610687	
1.6892	-0.0166092	0.9785778	-1.610687	
1.6894	-0.01660715	0.9785778	-1.610687	
1.6896	-0.0166061	0.9785778	-1.610687	
1.6898	-0.01660597	0.9794347	-1.593646	
1.69	-0.01660672	0.9794347	-1.593646	
1.6902	-0.01660827	0.9794347	-1.593646	
1.6904	-0.01661058	0.9794347	-1.593646	
1.6906	-0.0166136	0.9794347	-1.593646	
1.6908	-0.01661728	0.9794347	-1.576601	
1.691	-0.01662158	0.9794347	-1.576601	
1.6912	-0.01662645	0.9794347	-1.576601	
1.6914	-0.01663186	0.9794347	-1.576601	
1.6916	-0.01663778	0.9794347	-1.576601	
1.6918	-0.01664416	0.9802573	-1.559555	
1.692	-0.01665099	0.9802573	-1.559555	
1.6922	-0.01665822	0.9802573	-1.559555	
1.6924	-0.01666584	0.9802573	-1.559555	
1.6926	-0.01667382	0.9802573	-1.559555	
1.6928	-0.01668214	0.9802573	-1.542511	
1.693	-0.01669077	0.9802573	-1.542511	
1.6932	-0.01669969	0.9802573	-1.542511	
1.6934	-0.01670889	0.9802573	-1.542511	
1.6936	-0.01671834	0.9802573	-1.542511	
1.6938	-0.01672803	0.981047	-1.525472	
1.694	-0.01673795	0.981047	-1.525472	
1.6942	-0.01674808	0.981047	-1.525472	
1.6944	-0.0167584	0.981047	-1.525472	
1.6946	-0.01676891	0.981047	-1.525472	
1.6948	-0.01677959	0.981047	-1.508439	
1.695	-0.01679043	0.981047	-1.508439	
1.6952	-0.01680142	0.981047	-1.508439	
1.6954	-0.01681255	0.981047	-1.508439	
1.6956	-0.01682381	0.981047	-1.508439	
1.6958	-0.01683519	0.9818051	-1.491415	
1.696	-0.01684668	0.9818051	-1.491415	
1.6962	-0.01685829	0.9818051	-1.491415	
1.6964	-0.01686999	0.9818051	-1.491415	
1.6966	-0.01688178	0.9818051	-1.491415	
1.6968	-0.01689367	0.9818051	-1.474403	
1.697	-0.01690563	0.9818051	-1.474403	
1.6972	-0.01691767	0.9818051	-1.474403	
1.6974	-0.01692978	0.9818051	-1.474403	
1.6976	-0.01694195	0.9818051	-1.474403	
1.6978	-0.01695419	0.9825329	-1.457404	
1.698	-0.01696648	0.9825329	-1.457404	
1.6982	-0.01697882	0.9825329	-1.457404	
1.6984	-0.01699122	0.9825329	-1.457404	
1.6986	-0.01700366	0.9825329	-1.457404	
1.6988	-0.01701614	0.9825329	-1.440422	
1.699	-0.01702867	0.9825329	-1.440422	
1.6992	-0.0169799	0.9825329	-1.440422	
1.6994	-0.01693553	0.9825329	-1.440422	
1.6996	-0.01689523	0.9825329	-1.440422	
1.6998	-0.01685866	0.9832316	-1.423459	
1.7	-0.01682556	0.9832316	-1.423459	
1.7002	-0.01679567	0.9832316	-1.423459	
1.7004	-0.01676873	0.9832316	-1.423459	
1.7006	-0.01674455	0.9832316	-1.423459	
1.7008	-0.01672291	0.9832316	-1.406517	
1.701	-0.01670363	0.9832316	-1.406517	
1.7012	-0.01668654	0.9832316	-1.406517	
1.7014	-0.01667149	0.9832316	-1.406517	
1.7016	-0.01665833	0.9832316	-1.406517	
1.7018	-0.01664693	0.9839023	-1.389599	
1.702	-0.01663717	0.9839023	-1.389599	
1.7022	-0.01662892	0.9839023	-1.389599	
1.7024	-0.0166221	0.9839023	-1.389599	
1.7026	-0.0166166	0.9839023	-1.389599	
1.7028	-0.01661233	0.9839023	-1.372708	
1.703	-0.0166092	0.9839023	-1.372708	
1.7032	-0.01660715	0.9839023	-1.372708	
1.7034	-0.0166061	0.9839023	-1.372708	
1.7036	-0.01660597	0.9839023	-1.372708	
1.7038	-0.01660672	0.9845462	-1.355845	
1.704	-0.01660827	0.9845462	-1.355845	
1.7042	-0.01661058	0.9845462	-1.355845	
1.7044	-0.0166136	0.9845462	-1.355845	
1.7046	-0.01661728	0.9845462	-1.355845	
1.7048	-0.01662158	0.9845462	-1.339013	
1.705	-0.01662645	0.9845462	-1.339013	
1.7052	-0.01663186	0.9845462	-1.339013	
1.7054	-0.01663778	0.9845462	-1.339013	
1.7056	-0.01664416	0.9845462	-1.339013	
1.7058	-0.01665099	0.9851643	-1.322215	
1.706	-0.01665822	0.9851643	-1.322215	
1.7062	-0.01666584	0.9851643	-1.322215	
1.7064	-0.01667382	0.9851643	-1.322215	
1.7066	-0.01668214	0.9851643	-1.322215	
1.7068	-0.01669077	0.9851643	-1.305453	
1.707	-0.01669969	0.9851643	-1.305453	
1.7072	-0.01670888	0.9851643	-1.305453	
1.7074	-0.01671834	0.9851643	-1.305453	
1.7076	-0.01672803	0.9851643	-1.305453	
1.7078	-0.01673795	0.9857578	-1.288728	
1.708	-0.01674808	0.9857578	-1.288728	
1.7082	-0.0167584	0.9857578	-1.288728	
1.7084	-0.01676891	0.9857578	-1.288728	
1.7086	-0.01677959	0.9857578	-1.288728	
1.7088	-0.01679043	0.9857578	-1.272044	
1.709	-0.01680142	0.9857578	-1.272044	
1.7092	-0.01681255	0.9857578	-1.272044	
1.7094	-0.01682381	0.9857578	-1.272044	
1.7096	-0.01683519	0.9857578	-1.272044	
1.7098	-0.01684668	0.9863275	-1.255403	
1.71	-0.01685829	0.9863275	-1.255403	
1.7102	-0.01686999	0.9863275	-1.255403	
1.7104	-0.01688178	0.9863275	-1.255403	
1.7106	-0.01689367	0.9863275	-1.255403	
1.7108	-0.01690563	0.9863275	-1.238808	
1.711	-0.01691767	0.9863275	-1.238808	
1.7112	-0.01692978	0.9863275	-1.238808	
1.7114	-0.01694195	0.9863275	-1.238808	
1.7116	-0.01695419	0.9863275	-1.238808	
1.7118	-0.01696648	0.9868743	-1.222259	
1.712	-0.01697882	0.9868743	-1.222259	
1.7122	-0.01699122	0.9868743	-1.222259	
1.7124	-0.01700366	0.9868743	-1.222259	
1.7126	-0.01701614	0.9868743	-1.222259	
1.7128	-0.01702867	0.9868743	-1.20576	
1.713	-0.0169799	0.9868743	-1.20576	
1.7132	-0.01693553	0.9868743	-1.20576	
1.7134	-0.01689523	0.9868743	-1.20576	
1.7136	-0.01685866	0.9868743	-1.20576	
1.7138	-0.01682556	0.9873993	-1.189313	
1.714	-0.01679567	0.9873993	-1.189313	
1.7142	-0.01676873	0.9873993	-1.189313	
1.7144	-0.01674455	0.9873993	-1.189313	
1.7146	-0.01672291	0.9873993	-1.189313	
1.7148	-0.01670363	0.9873993	-1.172921	
1.715	-0.01668654	0.9873993	-1.172921	
1.7152	-0.01667149	0.9873993	-1.172921	
1.7154	-0.01665833	0.9873993	-1.172921	
1.7156	-0.01664693	0.9873993	-1.172921	
1.7158	-0.01663717	0.9879034	-1.156584	
1.716	-0.01662892	0.9879034	-1.156584	
1.7162	-0.0166221	0.9879034	-1.156584	
1.7164	-0.0166166	0.9879034	-1.156584	
1.7166	-0.01661233	0.9879034	-1.156584	
1.7168	-0.0166092	0.9879034	-1.140306	
1.717	-0.01660715	0.9879034	-1.140306	
1.7172	-0.0166061	0.9879034	-1.140306	
1.7174	-0.01660597	0.9879034	-1.140306	
1.7176	-0.01660672	0.9879034	-1.140306	
1.7178	-0.01660827	0.9883872	-1.124089	
1.718	-0.01661058	0.9883872	-1.124089	
1.7182	-0.0166136	0.9883872	-1.124089	
1.7184	-0.01661728	0.9883872	-1.124089	
1.7186	-0.01662158	0.9883872	-1.124089	
1.7188	-0.01662645	0.9883872	-1.107935	
1.719	-0.01663186	0.9883872	-1.107935	
1.7192	-0.01663778	0.9883872	-1.107935	
1.7194	-0.01664416	0.9883872	-1.107935	
1.7196	-0.01665099	0.9883872	-1.107935	
1.7198	-0.01665822	0.9888518	-1.091846	
1.72	-0.01666584	0.9888518	-1.091846	
1.7202	-0.01667382	0.9888518	-1.091846	
1.7204	-0.01668214	0.9888518	-1.091846	
1.7206	-0.01669076	0.9888518	-1.091846	
1.7208	-0.01669969	0.9888518	-1.075823	
1.721	-0.01670888	0.9888518	-1.075823	
1.7212	-0.01671834	0.9888518	-1.075823	
1.7214	-0.01672803	0.9888518	-1.075823	
1.7216	-0.01673795	0.9888518	-1.075823	
1.7218	-0.01674808	0.9892977	-1.05987	
1.722	-0.0167584	0.9892977	-1.05987	
1.7222	-0.01676891	0.9892977	-1.05987	
1.7224	-0.01677959	0.9892977	-1.05987	
1.7226	-0.01679043	0.9892977	-1.05987	
1.7228	-0.01680142	0.9892977	-1.043988	
1.723	-0.01681255	0.9892977	-1.043988	
1.7232	-0.01682381	0.9892977	-1.043988	
1.7234	-0.01683519	0.9892977	-1.043988	
1.7236	-0.01684668	0.9892977	-1.043988	
1.7238	-0.01685829	0.9897258	-1.028179	
1.724	-0.01686999	0.9897258	-1.028179	
1.7242	-0.01688178	0.9897258	-1.028179	
1.7244	-0.01689367	0.9897258	-1.028179	
1.7246	-0.01690563	0.9897258	-1.028179	
1.7248	-0.01691767	0.9897258	-1.012445	
1.725	-0.01692978	0.9897258	-1.012445	
1.7252	-0.01694195	0.9897258	-1.012445	
1.7254	-0.01695419	0.9897258	-1.012445	
1.7256	-0.01696648	0.9897258	-1.012445	
1.7258	-0.01697882	0.9901368	-0.9967887	
1.726	-0.01699122	0.9901368	-0.9967887	
1.7262	-0.01700366	0.9901368	-0.9967887	
1.7264	-0.01701614	0.9901368	-0.9967887	
1.7266	-0.01702867	0.9901368	-0.9967887	
1.7268	-0.0169799	0.9901368	-0.9812108	
1.727	-0.01693553	0.9901368	-0.9812108	
1.7272	-0.01689523	0.9901368	-0.9812108	
1.7274	-0.01685866	0.9901368	-0.9812108	
1.7276	-0.01682556	0.9901368	-0.9812108	
1.7278	-0.01679567	0.9905313	-0.9657139	
1.728	-0.01676873	0.9905313	-0.9657139	
1.7282	-0.01674455	0.9905313	-0.9657139	
1.7284	-0.01672291	0.9905313	-0.9657139	
1.7286	-0.01670363	0.9905313	-0.9657139	
1.7288	-0.01668654	0.9905313	-0.9502996	
1.729	-0.01667149	0.9905313	-0.9502996	
1.7292	-0.01665833	0.9905313	-0.9502996	
1.7294	-0.01664693	0.9905313	-0.9502996	
1.7296	-0.01663717	0.9905313	-0.9502996	
1.7298	-0.01662892	0.99091	-0.9349698	
1.73	-0.0166221	0.99091	-0.9349698	
1.7302	-0.0166166	0.99091	-0.9349698	
1.7304	-0.01661233	0.99091	-0.9349698	
1.7306	-0.0166092	0.99091	-0.9349698	
1.7308	-0.01660715	0.99091	-0.9197266	
1.731	-0.0166061	0.99091	-0.9197266	
1.7312	-0.01660597	0.99091	-0.9197266	
1.7314	-0.01660672	0.99091	-0.9197266	
1.7316	-0.01660827	0.99091	-0.9197266	
1.7318	-0.01661058	0.9912736	-0.9045714	
1.732	-0.0166136	0.9912736	-0.9045714	
1.7322	-0.01661728	0.9912736	-0.9045714	
1.7324	-0.01662158	0.9912736	-0.9045714	
1.7326	-0.01662645	0.9912736	-0.9045714	
1.7328	-0.01663186	0.9912736	-0.889506	
1.733	-0.01663778	0.9912736	-0.889506	
1.7332	-0.01664416	0.9912736	-0.889506	
1.7334	-0.01665099	0.9912736	-0.889506	
1.7336	-0.01665822	0.9912736	-0.889506	
1.7338	-0.01666584	0.9916227	-0.8745324	
1.734	-0.01667382	0.9916227	-0.8745324	
1.7342	-0.01668214	0.9916227	-0.8745324	
1.7344	-0.01669076	0.9916227	-0.8745324	
1.7346	-0.01669969	0.9916227	-0.8745324	
1.7348	-0.01670888	0.9916227	-0.8596519	
1.735	-0.01671834	0.9916227	-0.8596519	
1.7352	-0.01672803	0.9916227	-0.8596519	
1.7354	-0.01673795	0.9916227	-0.8596519	
1.7356	-0.01674808	0.9916227	-0.8596519	
1.7358	-0.0167584	0.9919578	-0.8448664	
1.736	-0.01676891	0.9919578	-0.8448664	
1.7362	-0.01677959	0.9919578	-0.8448664	
1.7364	-0.01679043	0.9919578	-0.8448664	
1.7366	-0.01680142	0.9919578	-0.8448664	
1.7368	-0.01681255	0.9919578	-0.8301775	
1.737	-0.01682381	0.9919578	-0.8301775	
1.7372	-0.01683519	0.9919578	-0.8301775	
1.7374	-0.01684668	0.9919578	-0.8301775	
1.7376	-0.01685829	0.9919578	-0.8301775	
1.7378	-0.01686999	0.9922795	-0.8155867	
1.738	-0.01688178	0.9922795	-0.8155867	
1.7382	-0.01689367	0.9922795	-0.8155867	
1.7384	-0.01690563	0.9922795	-0.8155867	
1.7386	-0.01691767	0.9922795	-0.8155867	
1.7388	-0.01692978	0.9922795	-0.8010957	
1.739	-0.01694195	0.9922795	-0.8010957	
1.7392	-0.01695419	0.9922795	-0.8010957	
1.7394	-0.01696648	0.9922795	-0.8010957	
1.7396	-0.01697882	0.9922795	-0.8010957	
1.7398	-0.01699122	0.9925883	-0.7867059	
1.74	-0.01700366	0.9925883	-0.7867059	
1.7402	-0.01701614	0.9925883	-0.7867059	
1.7404	-0.01702867	0.9925883	-0.7867059	
1.7406	-0.0169799	0.9925883	-0.7867059	
1.7408	-0.01693553	0.9925883	-0.7724187	
1.741	-0.01689523	0.9925883	-0.7724187	
1.7412	-0.01685866	0.9925883	-0.7724187	
1.7414	-0.01682556	0.9925883	-0.7724187	
1.7416	-0.01679567	0.9925883	-0.7724187	
1.7418	-0.01676873	0.9928848	-0.7582356	
1.742	-0.01674455	0.9928848	-0.7582356	
1.7422	-0.01672291	0.9928848	-0.7582356	
1.7424	-0.01670363	0.9928848	-0.7582356	
1.7426	-0.01668654	0.9928848	-0.7582356	
1.7428	-0.01667149	0.9928848	-0.7441583	
1.743	-0.01665833	0.9928848	-0.7441583	
1.7432	-0.01664693	0.9928848	-0.7441583	
1.7434	-0.01663717	0.9928848	-0.7441583	
1.7436	-0.01662892	0.9928848	-0.7441583	
1.7438	-0.0166221	0.9931694	-0.7301881	
1.744	-0.0166166	0.9931694	-0.7301881	
1.7442	-0.01661233	0.9931694	-0.7301881	
1.7444	-0.0166092	0.9931694	-0.7301881	
1.7446	-0.01660715	0.9931694	-0.7301881	
1.7448	-0.0166061	0.9931694	-0.716326	
1.745	-0.01660597	0.9931694	-0.716326	
1.7452	-0.01660671	0.9931694	-0.716326	
1.7454	-0.01660827	0.9931694	-0.716326	
1.7456	-0.01661058	0.9931694	-0.716326	
1.7458	-0.0166136	0.9934426	-0.7025738	
1.746	-0.01661728	0.9934426	-0.7025738	
1.7462	-0.01662158	0.9934426	-0.7025738	
1.7464	-0.01662645	0.9934426	-0.7025738	
1.7466	-0.01663186	0.9934426	-0.7025738	
1.7468	-0.01663778	0.9934426	-0.6889325	
1.747	-0.01664416	0.9934426	-0.6889325	
1.7472	-0.01665099	0.9934426	-0.6889325	
1.7474	-0.01665822	0.9934426	-0.6889325	
1.7476	-0.01666584	0.9934426	-0.6889325	
1.7478	-0.01667382	0.9937049	-0.6754034	
1.748	-0.01668214	0.9937049	-0.6754034	
1.7482	-0.01669076	0.9937049	-0.6754034	
1.7484	-0.01669969	0.9937049	-0.6754034	
1.7486	-0.01670888	0.9937049	-0.6754034	
1.7488	-0.01671834	0.9937049	-0.661988	
1.749	-0.01672803	0.9937049	-0.661988	
1.7492	-0.01673795	0.9937049	-0.661988	
1.7494	-0.01674808	0.9937049	-0.661988	
1.7496	-0.0167584	0.9937049	-0.661988	
1.7498	-0.01676891	0.9939567	-0.6486872	
1.75	-0.01677959	0.9939567	-0.6486872	
1.7502	-0.01679043	0.9939567	-0.6486872	
1.7504	-0.01680142	0.9939567	-0.6486872	
1.7506	-0.01681255	0.9939567	-0.6486872	
1.7508	-0.01682381	0.9939567	-0.6355025	
1.751	-0.01683519	0.9939567	-0.6355025	
1.7512	-0.01684668	0.9939567	-0.6355025	
1.7514	-0.01685829	0.9939567	-0.6355025	
1.7516	-0.01686999	0.9939567	-0.6355025	
1.7518	-0.01688178	0.9541985	-0.6224347	
1.752	-0.01689367	0.9541985	-0.6224347	
1.7522	-0.01690563	0.9541985	-0.6224347	
1.7524	-0.01691767	0.9541985	-0.6224347	
1.7526	-0.01692978	0.9541985	-0.6224347	
1.7528	-0.01694195	0.9541985	-0.6094851	
1.753	-0.01695419	0.9541985	-0.6094851	
1.7532	-0.01696648	0.9541985	-0.6094851	
1.7534	-0.01697882	0.9541985	-0.6094851	
1.7536	-0.01699122	0.9541985	-0.6094851	
1.7538	-0.01700366	0.9160305	-0.596655	
1.754	-0.01701614	0.9160305	-0.596655	
1.7542	-0.01702867	0.9160305	-0.596655	
1.7544	-0.0169799	0.9160305	-0.596655	
1.7546	-0.01693553	0.9160305	-0.596655	
1.7548	-0.01689523	0.9160305	-0.5839452	
1.755	-0.01685866	0.9160305	-0.5839452	
1.7552	-0.01682556	0.9160305	-0.5839452	
1.7554	-0.01679567	0.9160305	-0.5839452	
1.7556	-0.01676873	0.9160305	-0.5839452	
1.7558	-0.01674455	0.8793893	-0.5713566	
1.756	-0.01672291	0.8793893	-0.5713566	
1.7562	-0.01670363	0.8793893	-0.5713566	
1.7564	-0.01668654	0.8793893	-0.5713566	
1.7566	-0.01667149	0.8793893	-0.5713566	
1.7568	-0.01665833	0.8793893	-0.5588903	
1.757	-0.01664693	0.8793893	-0.5588903	
1.7572	-0.01663716	0.8793893	-0.5588903	
1.7574	-0.01662892	0.8793893	-0.5588903	
1.7576	-0.0166221	0.8793893	-0.5588903	
1.7578	-0.0166166	0.8442137	-0.5465476	
1.758	-0.01661233	0.8442137	-0.5465476	
1.7582	-0.0166092	0.8442137	-0.5465476	
1.7584	-0.01660715	0.8442137	-0.5465476	
1.7586	-0.0166061	0.8442137	-0.5465476	
1.7588	-0.01660597	0.8442137	-0.5343291	
1.759	-0.01660671	0.8442137	-0.5343291	
1.7592	-0.01660827	0.8442137	-0.5343291	
1.7594	-0.01661058	0.8442137	-0.5343291	
1.7596	-0.0166136	0.8442137	-0.5343291	
1.7598	-0.01661728	0.8104452	-0.5222358	
1.76	-0.01662158	0.8104452	-0.5222358	
1.7602	-0.01662645	0.8104452	-0.5222358	
1.7604	-0.01663186	0.8104452	-0.5222358	
1.7606	-0.01663778	0.8104452	-0.5222358	
1.7608	-0.01664416	0.8104452	-0.5102686	
1.761	-0.01665099	0.8104452	-0.5102686	
1.7612	-0.01665822	0.8104452	-0.5102686	
1.7614	-0.01666584	0.8104452	-0.5102686	
1.7616	-0.01667382	0.8104452	-0.5102686	
1.7618	-0.01668214	0.7780274	-0.4984284	
1.762	-0.01669076	0.7780274	-0.4984284	
1.7622	-0.01669969	0.7780274	-0.4984284	
1.7624	-0.01670888	0.7780274	-0.4984284	
1.7626	-0.01671834	0.7780274	-0.4984284	
1.7628	-0.01672803	0.7780274	-0.486716	
1.763	-0.01673795	0.7780274	-0.486716	
1.7632	-0.01674808	0.7780274	-0.486716	
1.7634	-0.0167584	0.7780274	-0.486716	
1.7636	-0.01676891	0.7780274	-0.486716	
1.7638	-0.01677959	0.7469063	-0.4751322	
1.764	-0.01679043	0.7469063	-0.4751322	
1.7642	-0.01680142	0.7469063	-0.4751322	
1.7644	-0.01681255	0.7469063	-0.4751322	
1.7646	-0.01682381	0.7469063	-0.4751322	
1.7648	-0.01683519	0.7469063	-0.4636778	
1.765	-0.01684668	0.7469063	-0.4636778	
1.7652	-0.01685829	0.7469063	-0.4636778	
1.7654	-0.01686999	0.7469063	-0.4636778	
1.7656	-0.01688178	0.7469063	-0.4636778	
1.7658	-0.01689367	0.7170301	-0.4523536	
1.766	-0.01690563	0.7170301	-0.4523536	
1.7662	-0.01691767	0.7170301	-0.4523536	
1.7664	-0.01692978	0.7170301	-0.4523536	
1.7666	-0.01694195	0.7170301	-0.4523536	
1.7668	-0.01695419	0.7170301	-0.4411602	
1.767	-0.01696648	0.7170301	-0.4411602	
1.7672	-0.01697882	0.7170301	-0.4411602	
1.7674	-0.01699122	0.7170301	-0.4411602	
1.7676	-0.01700366	0.7170301	-0.4411602	
1.7678	-0.01701614	0.6883489	-0.4300985	
1.768	-0.01702867	0.6883489	-0.4300985	
1.7682	-0.0169799	0.6883489	-0.4300985	
1.7684	-0.01693553	0.6883489	-0.4300985	
1.7686	-0.01689523	0.6883489	-0.4300985	
1.7688	-0.01685866	0.6883489	-0.419169	
1.769	-0.01682556	0.6883489	-0.419169	
1.7692	-0.01679567	0.6883489	-0.419169	
1.7694	-0.01676873	0.6883489	-0.419169	
1.7696	-0.01674455	0.6883489	-0.419169	
1.7698	-0.01672291	0.6608149	-0.4083725	
1.77	-0.01670363	0.6608149	-0.4083725	
1.7702	-0.01668654	0.6608149	-0.4083725	
1.7704	-0.01667149	0.6608149	-0.4083725	
1.7706	-0.01665833	0.6608149	-0.4083725	
1.7708	-0.01664693	0.6608149	-0.3977095	
1.771	-0.01663716	0.6608149	-0.3977095	
1.7712	-0.01662892	0.6608149	-0.3977095	
1.7714	-0.0166221	0.6608149	-0.3977095	
1.7716	-0.0166166	0.6608149	-0.3977095	
1.7718	-0.01661233	0.6343824	-0.3871807	
1.772	-0.0166092	0.6343824	-0.3871807	
1.7722	-0.01660715	0.6343824	-0.3871807	
1.7724	-0.0166061	0.6343824	-0.3871807	
1.7726	-0.01660597	0.6343824	-0.3871807	
1.7728	-0.01660671	0.6343824	-0.3767866	
1.773	-0.01660827	0.6343824	-0.3767866	
1.7732	-0.01661058	0.6343824	-0.3767866	
1.7734	-0.0166136	0.6343824	-0.3767866	
1.7736	-0.01661728	0.6343824	-0.3767866	
1.7738	-0.01662158	0.6090071	-0.3665279	
1.774	-0.01662645	0.6090071	-0.3665279	
1.7742	-0.01663186	0.6090071	-0.3665279	
1.7744	-0.01663778	0.6090071	-0.3665279	
1.7746	-0.01664416	0.6090071	-0.3665279	
1.7748	-0.01665099	0.6090071	-0.356405	
1.775	-0.01665822	0.6090071	-0.356405	
1.7752	-0.01666584	0.6090071	-0.356405	
1.7754	-0.01667382	0.6090071	-0.356405	
1.7756	-0.01668214	0.6090071	-0.356405	
1.7758	-0.01669076	0.5846468	-0.3464186	
1.776	-0.01669969	0.5846468	-0.3464186	
1.7762	-0.01670888	0.5846468	-0.3464186	
1.7764	-0.01671834	0.5846468	-0.3464186	
1.7766	-0.01672803	0.5846468	-0.3464186	
1.7768	-0.01673795	0.5846468	-0.3365691	
1.777	-0.01674808	0.5846468	-0.3365691	
1.7772	-0.0167584	0.5846468	-0.3365691	
1.7774	-0.01676891	0.5846468	-0.3365691	
1.7776	-0.01677959	0.5846468	-0.3365691	
1.7778	-0.01679043	0.5612609	-0.3268569	
1.778	-0.01680142	0.5612609	-0.3268569	
1.7782	-0.01681255	0.5612609	-0.3268569	
1.7784	-0.01682381	0.5612609	-0.3268569	
1.7786	-0.01683519	0.5612609	-0.3268569	
1.7788	-0.01684668	0.5612609	-0.3172826	
1.779	-0.01685829	0.5612609	-0.3172826	
1.7792	-0.01686999	0.5612609	-0.3172826	
1.7794	-0.01688178	0.5612609	-0.3172826	
1.7796	-0.01689367	0.5612609	-0.3172826	
1.7798	-0.01690563	0.5388105	-0.3078466	
1.78	-0.01691767	0.5388105	-0.3078466	
1.7802	-0.01692978	0.5388105	-0.3078466	
1.7804	-0.01694195	0.5388105	-0.3078466	
1.7806	-0.01695419	0.5388105	-0.3078466	
1.7808	-0.01696648	0.5388105	-0.2985494	
1.781	-0.01697882	0.5388105	-0.2985494	
1.7812	-0.01699122	0.5388105	-0.2985494	
1.7814	-0.01700366	0.5388105	-0.2985494	
1.7816	-0.01701614	0.5388105	-0.2985494	
1.7818	-0.01702867	0.5172581	-0.2893912	
1.782	-0.0169799	0.5172581	-0.2893912	
1.7822	-0.01693553	0.5172581	-0.2893912	
1.7824	-0.01689523	0.5172581	-0.2893912	
1.7826	-0.01685866	0.5172581	-0.2893912	
1.7828	-0.01682556	0.5172581	-0.2803726	
1.783	-0.01679567	0.5172581	-0.2803726	
1.7832	-0.01676873	0.5172581	-0.2803726	
1.7834	-0.01674455	0.5172581	-0.2803726	
1.7836	-0.01672291	0.5172581	-0.2803726	
1.7838	-0.01670363	0.4965678	-0.2714939	
1.784	-0.01668654	0.4965678	-0.2714939	
1.7842	-0.01667149	0.4965678	-0.2714939	
1.7844	-0.01665833	0.4965678	-0.2714939	
1.7846	-0.01664693	0.4965678	-0.2714939	
1.7848	-0.01663716	0.4965678	-0.2627554	
