Time	Hinge	Srt	Mrt	Mlt	Slt	Srl	Mrl	Mll	Sll	Left	Right	
0.093	0.04549625	10.6459	0	0	9.350761	2.068676	2	2	1.93129	0	0	
0.094	0.04581143	10.63738	0	0	9.359319	2.069141	2	2	1.930824	0	0	
0.09500001	0.04612203	10.62886	0	0	9.367833	2.0696	2	2	1.930366	0	0	
0.096	0.04642808	10.62044	0	0	9.376278	2.070052	2	2	1.929914	0	0	
0.097	0.04672967	10.61207	0	0	9.38466	2.070497	2	2	1.929469	0	0	
0.098	0.04702685	10.60374	0	0	9.392971	2.070936	2	2	1.92903	0	0	
0.09900001	0.04731968	10.59552	0	0	9.401222	2.071368	2	2	1.928597	0	0	
0.1	0.04760822	10.58734	0	0	9.409398	2.071794	2	2	1.928172	0	0	
0.101	0.04789254	10.57925	0	0	9.417509	2.072214	2	2	1.927752	0	0	
0.102	0.04817266	10.57122	0	0	9.425544	2.072627	2	2	1.927338	0	0	
0.103	0.04844869	10.56326	0	0	9.433498	2.073035	2	2	1.926931	0	0	
0.104	0.04872065	10.55539	0	0	9.441371	2.073436	2	2	1.926529	0	0	
0.105	0.0489886	10.54761	0	0	9.449161	2.073832	2	2	1.926134	0	0	
0.106	0.04925261	10.53992	0	0	9.456871	2.074222	2	2	1.925744	0	0	
0.107	0.04951273	10.53231	0	0	9.464502	2.074605	2	2	1.92536	0	0	
0.108	0.04976901	10.52474	0	0	9.472044	2.074984	2	2	1.924982	0	0	
0.109	0.05002151	10.51729	0	0	9.479518	2.075357	2	2	1.924609	0	0	
0.11	0.05027028	10.50993	0	0	9.486886	2.075724	2	2	1.924242	0	0	
0.111	0.05051538	10.50265	0	0	9.494181	2.076086	2	2	1.92388	0	0	
0.112	0.05075685	10.49544	0	0	9.501379	2.076442	2	2	1.923524	0	0	
0.113	0.05099475	10.48833	0	0	9.508505	2.076793	2	2	1.923173	0	0	
0.114	0.05122913	10.48131	0	0	9.51554	2.077139	2	2	1.922827	0	0	
0.115	0.05146004	10.47434	0	0	9.522496	2.07748	2	2	1.922486	0	0	
0.116	0.05168753	10.4675	0	0	9.529348	2.077816	2	2	1.922151	0	0	
0.117	0.05191165	10.46072	0	0	9.536127	2.078146	2	2	1.92182	0	0	
0.118	0.05213244	10.45405	0	0	9.54281	2.078472	2	2	1.921494	0	0	
0.119	0.05234996	10.44744	0	0	9.549417	2.078793	2	2	1.921173	0	0	
0.12	0.05256425	10.44094	0	0	9.555934	2.079109	2	2	1.920857	0	0	
0.121	0.05277537	10.43447	0	0	9.562374	2.079421	2	2	1.920545	0	0	
0.122	0.05298335	10.42813	0	0	9.568727	2.079728	2	2	1.920238	0	0	
0.123	0.05318824	10.42186	0	0	9.574996	2.08003	2	2	1.919936	0	0	
0.124	0.05339009	10.4157	0	0	9.581168	2.080328	2	2	1.919638	0	0	
0.125	0.05358894	10.40962	0	0	9.587277	2.080621	2	2	1.919345	0	0	
0.126	0.05378483	10.40359	0	0	9.593309	2.080911	2	2	1.919056	0	0	
0.127	0.05397782	10.39767	0	0	9.599243	2.081195	2	2	1.918771	0	0	
0.128	0.05416793	10.3918	0	0	9.605085	2.081476	2	2	1.918491	0	0	
0.129	0.05435521	10.38603	0	0	9.610872	2.081752	2	2	1.918214	0	0	
0.13	0.05453971	10.38034	0	0	9.616569	2.082024	2	2	1.917942	0	0	
0.131	0.05472146	10.37471	0	0	9.622185	2.082293	2	2	1.917674	0	0	
0.132	0.0549005	10.36917	0	0	9.627731	2.082557	2	2	1.91741	0	0	
0.133	0.05507688	10.3637	0	0	9.633204	2.082817	2	2	1.91715	0	0	
0.134	0.05525064	10.35833	0	0	9.638579	2.083073	2	2	1.916893	0	0	
0.135	0.05542181	10.35301	0	0	9.643898	2.083326	2	2	1.916641	0	0	
0.136	0.05559042	10.34779	0	0	9.649139	2.083575	2	2	1.916392	0	0	
0.137	0.05575652	10.34259	0	0	9.654301	2.08382	2	2	1.916147	0	0	
0.138	0.05592015	10.33753	0	0	9.659389	2.084061	2	2	1.915905	0	0	
0.139	0.05608135	10.33252	0	0	9.664407	2.084299	2	2	1.915668	0	0	
0.14	0.05624013	10.32757	0	0	9.669368	2.084533	2	2	1.915434	0	0	
0.141	0.05639656	10.3227	0	0	9.674246	2.084764	2	2	1.915203	0	0	
0.142	0.05655065	10.31789	0	0	9.679051	2.084991	2	2	1.914975	0	0	
0.143	0.05670244	10.31314	0	0	9.683777	2.085215	2	2	1.914752	0	0	
0.144	0.05685197	10.30846	0	0	9.688461	2.085436	2	2	1.914531	0	0	
0.145	0.05699927	10.30387	0	0	9.693057	2.085653	2	2	1.914314	0	0	
0.146	0.05714438	10.29933	0	0	9.697596	2.085867	2	2	1.9141	0	0	
0.147	0.05728731	10.29486	0	0	9.702075	2.086078	2	2	1.913889	0	0	
0.148	0.05742812	10.29044	0	0	9.706491	2.086286	2	2	1.913681	0	0	
0.149	0.05756683	10.28612	0	0	9.710828	2.086491	2	2	1.913476	0	0	
0.15	0.05770347	10.28183	0	0	9.715112	2.086692	2	2	1.913275	0	0	
0.151	0.05783806	10.2776	0	0	9.719327	2.086891	2	2	1.913076	0	0	
0.152	0.05797065	10.27345	0	0	9.723489	2.087086	2	2	1.912881	0	0	
0.153	0.05810127	10.26934	0	0	9.727585	2.087279	2	2	1.912688	0	0	
0.154	0.05822993	10.26533	0	0	9.731623	2.087469	2	2	1.912498	0	0	
0.155	0.05835667	10.26134	0	0	9.735599	2.087656	2	2	1.912311	0	0	
0.156	0.05848152	10.25744	0	0	9.739524	2.08784	2	2	1.912127	0	0	
0.157	0.05860451	10.25357	0	0	9.743385	2.088022	2	2	1.911946	0	0	
0.158	0.05872566	10.24976	0	0	9.747203	2.0882	2	2	1.911767	0	0	
0.159	0.05884501	10.24603	0	0	9.750953	2.088376	2	2	1.911591	0	0	
0.16	0.05896256	10.24232	0	0	9.754643	2.08855	2	2	1.911418	0	0	
0.161	0.05907837	10.23867	0	0	9.758279	2.088721	2	2	1.911247	0	0	
0.162	0.05919244	10.23509	0	0	9.761868	2.088889	2	2	1.911079	0	0	
0.163	0.05930481	10.23154	0	0	9.765408	2.089054	2	2	1.910913	0	0	
0.164	0.0594155	10.22805	0	0	9.768885	2.089218	2	2	1.91075	0	0	
0.165	0.05952455	10.22462	0	0	9.772334	2.089379	2	2	1.910589	0	0	
0.166	0.05963195	10.22125	0	0	9.775716	2.089537	2	2	1.910431	0	0	
0.167	0.05973776	10.21791	0	0	9.779047	2.089693	2	2	1.910275	0	0	
0.168	0.05984199	10.21463	0	0	9.782331	2.089847	2	2	1.910121	0	0	
0.169	0.05994466	10.2114	0	0	9.785561	2.089998	2	2	1.909969	0	0	
0.17	0.0600458	10.20821	0	0	9.788751	2.090147	2	2	1.90982	0	0	
0.171	0.06014542	10.20507	0	0	9.791881	2.090295	2	2	1.909673	0	0	
0.172	0.06024357	10.20199	0	0	9.794985	2.090439	2	2	1.909528	0	0	
0.173	0.06034023	10.19892	0	0	9.798034	2.090582	2	2	1.909386	0	0	
0.174	0.06043546	10.19594	0	0	9.801023	2.090722	2	2	1.909245	0	0	
0.175	0.06052926	10.19298	0	0	9.803993	2.090861	2	2	1.909107	0	0	
0.176	0.06062166	10.19006	0	0	9.806915	2.090997	2	2	1.908971	0	0	
0.177	0.06071269	10.18719	0	0	9.809776	2.091131	2	2	1.908837	0	0	
0.178	0.06080235	10.18436	0	0	9.812609	2.091264	2	2	1.908704	0	0	
0.179	0.06089067	10.18158	0	0	9.815399	2.091393	2	2	1.908574	0	0	
0.18	0.06097768	10.1788	0	0	9.818141	2.091522	2	2	1.908446	0	0	
0.181	0.06106339	10.17612	0	0	9.820845	2.091648	2	2	1.908319	0	0	
0.182	0.06114781	10.17344	0	0	9.823512	2.091773	2	2	1.908195	0	0	
0.183	0.06123097	10.17084	0	0	9.826131	2.091896	2	2	1.908072	0	0	
0.184	0.06131288	10.16824	0	0	9.828716	2.092016	2	2	1.907951	0	0	
0.185	0.06139358	10.1657	0	0	9.831271	2.092135	2	2	1.907833	0	0	
0.186	0.06147306	10.16318	0	0	9.833795	2.092253	2	2	1.907715	0	0	
0.187	0.06155136	10.16072	0	0	9.836258	2.092368	2	2	1.9076	0	0	
0.188	0.06162849	10.15827	0	0	9.838703	2.092482	2	2	1.907486	0	0	
0.189	0.06170448	10.15587	0	0	9.841092	2.092594	2	2	1.907374	0	0	
0.19	0.06177932	10.1535	0	0	9.843455	2.092704	2	2	1.907264	0	0	
0.191	0.06185303	10.15117	0	0	9.845791	2.092813	2	2	1.907155	0	0	
0.192	0.06192566	10.14888	0	0	9.848075	2.09292	2	2	1.907048	0	0	
0.193	0.06199719	10.14661	0	0	9.85034	2.093026	2	2	1.906942	0	0	
0.194	0.06206766	10.1444	0	0	9.852567	2.09313	2	2	1.906838	0	0	
0.195	0.06213707	10.14222	0	0	9.854758	2.093232	2	2	1.906736	0	0	
0.196	0.06220545	10.14005	0	0	9.856928	2.093333	2	2	1.906635	0	0	
0.197	0.0622728	10.13792	0	0	9.859056	2.093432	2	2	1.906536	0	0	
0.198	0.06233914	10.13579	0	0	9.861166	2.09353	2	2	1.906438	0	0	
0.199	0.0624045	10.13376	0	0	9.863228	2.093626	2	2	1.906342	0	0	
0.2	0.06246888	10.13172	0	0	9.865257	2.093721	2	2	1.906247	0	0	
0.201	0.0625323	10.1297	0	0	9.867266	2.093815	2	2	1.906153	0	0	
0.202	0.06259476	10.12774	0	0	9.869235	2.093907	2	2	1.906061	0	0	
0.203	0.0626563	10.12579	0	0	9.871189	2.093998	2	2	1.90597	0	0	
0.204	0.06271691	10.12386	0	0	9.873096	2.094087	2	2	1.905881	0	0	
0.205	0.06277662	10.12197	0	0	9.874994	2.094175	2	2	1.905793	0	0	
0.206	0.06283543	10.12013	0	0	9.87685	2.094262	2	2	1.905707	0	0	
0.207	0.06289336	10.11827	0	0	9.878699	2.094347	2	2	1.905621	0	0	
0.208	0.06295044	10.11649	0	0	9.880489	2.094432	2	2	1.905537	0	0	
0.209	0.06300664	10.11471	0	0	9.882279	2.094514	2	2	1.905454	0	0	
0.21	0.06306202	10.11294	0	0	9.884034	2.094596	2	2	1.905372	0	0	
0.211	0.06311658	10.11122	0	0	9.885734	2.094676	2	2	1.905292	0	0	
0.212	0.06317031	10.10951	0	0	9.887456	2.094756	2	2	1.905213	0	0	
0.213	0.06322323	10.10785	0	0	9.889127	2.094834	2	2	1.905135	0	0	
0.214	0.06327537	10.10619	0	0	9.890773	2.094911	2	2	1.905058	0	0	
0.215	0.06332673	10.10456	0	0	9.892393	2.094986	2	2	1.904982	0	0	
0.216	0.06337732	10.10296	0	0	9.893997	2.095061	2	2	1.904907	0	0	
0.217	0.06342715	10.10139	0	0	9.895572	2.095134	2	2	1.904834	0	0	
0.218	0.06347623	10.09983	0	0	9.89713	2.095207	2	2	1.904762	0	0	
0.219	0.06352459	10.09831	0	0	9.898662	2.095278	2	2	1.90469	0	0	
0.22	0.06357223	10.0968	0	0	9.900162	2.095349	2	2	1.90462	0	0	
0.221	0.06361915	10.09532	0	0	9.901648	2.095418	2	2	1.904551	0	0	
0.222	0.06366537	10.09385	0	0	9.903115	2.095486	2	2	1.904483	0	0	
0.223	0.06371088	10.09241	0	0	9.904564	2.095553	2	2	1.904416	0	0	
0.224	0.06375573	10.09098	0	0	9.905983	2.095619	2	2	1.904349	0	0	
0.225	0.06379991	10.08957	0	0	9.907376	2.095685	2	2	1.904284	0	0	
0.226	0.06384342	10.08823	0	0	9.908748	2.095748	2	2	1.90422	0	0	
0.227	0.06388628	10.08685	0	0	9.910118	2.095812	2	2	1.904157	0	0	
0.228	0.06392851	10.08553	0	0	9.911448	2.095874	2	2	1.904095	0	0	
0.229	0.06397009	10.08421	0	0	9.912754	2.095935	2	2	1.904033	0	0	
0.23	0.06401106	10.08289	0	0	9.914067	2.095996	2	2	1.903973	0	0	
0.231	0.06405142	10.08164	0	0	9.915342	2.096055	2	2	1.903913	0	0	
0.232	0.06409117	10.08037	0	0	9.916605	2.096114	2	2	1.903855	0	0	
0.233	0.06413034	10.07911	0	0	9.91784	2.096172	2	2	1.903797	0	0	
0.234	0.0641689	10.07791	0	0	9.919066	2.096229	2	2	1.90374	0	0	
0.235	0.06420689	10.07671	0	0	9.92027	2.096284	2	2	1.903684	0	0	
0.236	0.06424432	10.07551	0	0	9.921453	2.096339	2	2	1.903629	0	0	
0.237	0.0642812	10.07433	0	0	9.922619	2.096394	2	2	1.903575	0	0	
0.238	0.06431751	10.07318	0	0	9.923769	2.096448	2	2	1.903521	0	0	
0.239	0.06435329	10.07207	0	0	9.924908	2.0965	2	2	1.903468	0	0	
0.24	0.06438852	10.07093	0	0	9.926025	2.096552	2	2	1.903416	0	0	
0.241	0.06442323	10.06983	0	0	9.927111	2.096603	2	2	1.903365	0	0	
0.242	0.06445742	10.06876	0	0	9.928209	2.096654	2	2	1.903315	0	0	
0.243	0.0644911	10.0677	0	0	9.929265	2.096704	2	2	1.903265	0	0	
0.244	0.06452428	10.06664	0	0	9.930322	2.096753	2	2	1.903216	0	0	
0.245	0.06455696	10.06563	0	0	9.931352	2.096801	2	2	1.903168	0	0	
0.246	0.06458915	10.0646	0	0	9.932382	2.096848	2	2	1.903121	0	0	
0.247	0.06462086	10.06359	0	0	9.933379	2.096895	2	2	1.903074	0	0	
0.248	0.0646521	10.0626	0	0	9.93437	2.096941	2	2	1.903028	0	0	
0.249	0.06468286	10.06162	0	0	9.935348	2.096986	2	2	1.902983	0	0	
0.25	0.06471317	10.06065	0	0	9.936315	2.097031	2	2	1.902938	0	0	
0.251	0.06474302	10.05972	0	0	9.937259	2.097075	2	2	1.902894	0	0	
0.252	0.06477243	10.05877	0	0	9.938181	2.097118	2	2	1.902851	0	0	
0.253	0.0648014	10.05786	0	0	9.939108	2.097161	2	2	1.902808	0	0	
0.254	0.06482994	10.05695	0	0	9.940002	2.097203	2	2	1.902766	0	0	
0.255	0.06485804	10.05607	0	0	9.940906	2.097245	2	2	1.902724	0	0	
0.256	0.06488574	10.0552	0	0	9.941779	2.097286	2	2	1.902683	0	0	
0.257	0.06491301	10.05432	0	0	9.942636	2.097326	2	2	1.902643	0	0	
0.258	0.06493987	10.05348	0	0	9.943492	2.097365	2	2	1.902604	0	0	
0.259	0.06496634	10.05264	0	0	9.944334	2.097404	2	2	1.902565	0	0	
0.26	0.06499241	10.0518	0	0	9.945151	2.097443	2	2	1.902526	0	0	
0.261	0.06501809	10.051	0	0	9.94597	2.097481	2	2	1.902488	0	0	
0.262	0.06504337	10.0502	0	0	9.946767	2.097518	2	2	1.902451	0	0	
0.263	0.0650683	10.0494	0	0	9.947566	2.097555	2	2	1.902414	0	0	
0.264	0.06509284	10.04862	0	0	9.948334	2.097591	2	2	1.902378	0	0	
0.265	0.06511702	10.04786	0	0	9.949105	2.097626	2	2	1.902342	0	0	
0.266	0.06514084	10.04709	0	0	9.949861	2.097662	2	2	1.902307	0	0	
0.267	0.06516429	10.04636	0	0	9.950608	2.097696	2	2	1.902273	0	0	
0.268	0.06518739	10.04563	0	0	9.951331	2.09773	2	2	1.902239	0	0	
0.269	0.06521016	10.04491	0	0	9.952052	2.097764	2	2	1.902205	0	0	
0.27	0.06523258	10.04418	0	0	9.952778	2.097797	2	2	1.902172	0	0	
0.271	0.06525467	10.04349	0	0	9.953472	2.09783	2	2	1.90214	0	0	
0.272	0.06527641	10.04281	0	0	9.954162	2.097862	2	2	1.902107	0	0	
0.273	0.06529785	10.04212	0	0	9.95484	2.097893	2	2	1.902076	0	0	
0.274	0.06531896	10.04146	0	0	9.955508	2.097924	2	2	1.902045	0	0	
0.275	0.06533975	10.04079	0	0	9.956169	2.097955	2	2	1.902014	0	0	
0.276	0.06536025	10.04017	0	0	9.956822	2.097985	2	2	1.901984	0	0	
0.277	0.06538042	10.03951	0	0	9.957464	2.098015	2	2	1.901954	0	0	
0.278	0.06540029	10.03886	0	0	9.958089	2.098044	2	2	1.901925	0	0	
0.279	0.06541986	10.03825	0	0	9.958708	2.098073	2	2	1.901896	0	0	
0.28	0.06543914	10.03763	0	0	9.959318	2.098102	2	2	1.901868	0	0	
0.281	0.06545813	10.03705	0	0	9.959916	2.09813	2	2	1.901839	0	0	
0.282	0.06547685	10.03644	0	0	9.960509	2.098157	2	2	1.901812	0	0	
0.283	0.06549527	10.03589	0	0	9.9611	2.098184	2	2	1.901785	0	0	
0.284	0.06551343	10.03529	0	0	9.961662	2.098211	2	2	1.901758	0	0	
0.285	0.06553131	10.03474	0	0	9.962234	2.098238	2	2	1.901732	0	0	
0.286	0.06554893	10.03416	0	0	9.962809	2.098263	2	2	1.901706	0	0	
0.287	0.06556629	10.03359	0	0	9.963356	2.098289	2	2	1.90168	0	0	
0.288	0.06558338	10.03307	0	0	9.963894	2.098314	2	2	1.901655	0	0	
0.289	0.06560022	10.03252	0	0	9.964431	2.098339	2	2	1.90163	0	0	
0.29	0.06561681	10.03201	0	0	9.964962	2.098364	2	2	1.901606	0	0	
0.291	0.06563315	10.0315	0	0	9.965467	2.098388	2	2	1.901582	0	0	
0.292	0.06564924	10.03099	0	0	9.965979	2.098411	2	2	1.901558	0	0	
0.293	0.06566508	10.03048	0	0	9.966481	2.098435	2	2	1.901534	0	0	
0.294	0.06568071	10.02998	0	0	9.966977	2.098458	2	2	1.901511	0	0	
0.295	0.06569608	10.0295	0	0	9.967467	2.09848	2	2	1.901489	0	0	
0.296	0.06571123	10.02901	0	0	9.967948	2.098503	2	2	1.901466	0	0	
0.297	0.06572615	10.02853	0	0	9.968414	2.098525	2	2	1.901444	0	0	
0.298	0.06574085	10.02806	0	0	9.968888	2.098546	2	2	1.901423	0	0	
0.299	0.06575534	10.0276	0	0	9.969345	2.098568	2	2	1.901401	0	0	
0.3	0.06576961	10.02716	0	0	9.969798	2.098589	2	2	1.90138	0	0	
0.301	0.06578366	10.02673	0	0	9.970237	2.098609	2	2	1.90136	0	0	
0.302	0.0657975	10.02627	0	0	9.970686	2.09863	2	2	1.901339	0	0	
0.303	0.06581113	10.02584	0	0	9.971107	2.09865	2	2	1.901319	0	0	
0.304	0.06582458	10.02541	0	0	9.971539	2.09867	2	2	1.901299	0	0	
0.305	0.06583781	10.02499	0	0	9.97196	2.098689	2	2	1.90128	0	0	
0.306	0.06585084	10.02458	0	0	9.972367	2.098708	2	2	1.901261	0	0	
0.307	0.06586368	10.02416	0	0	9.972777	2.098727	2	2	1.901242	0	0	
0.308	0.06587631	10.02378	0	0	9.973175	2.098746	2	2	1.901223	0	0	
0.309	0.06588878	10.0234	0	0	9.973576	2.098764	2	2	1.901205	0	0	
0.31	0.06590104	10.02299	0	0	9.973967	2.098783	2	2	1.901187	0	0	
0.311	0.06591313	10.0226	0	0	9.974344	2.0988	2	2	1.901169	0	0	
0.312	0.06592502	10.02221	0	0	9.974728	2.098818	2	2	1.901151	0	0	
0.313	0.06593675	10.02187	0	0	9.975102	2.098835	2	2	1.901134	0	0	
0.314	0.06594829	10.02151	0	0	9.97547	2.098852	2	2	1.901117	0	0	
0.315	0.06595967	10.02114	0	0	9.975828	2.098869	2	2	1.9011	0	0	
0.316	0.06597088	10.02078	0	0	9.97619	2.098886	2	2	1.901084	0	0	
0.317	0.06598192	10.02044	0	0	9.976538	2.098902	2	2	1.901067	0	0	
0.318	0.06599279	10.02007	0	0	9.976887	2.098918	2	2	1.901051	0	0	
0.319	0.0660035	10.01972	0	0	9.977221	2.098934	2	2	1.901036	0	0	
0.32	0.06601406	10.01941	0	0	9.977559	2.098949	2	2	1.90102	0	0	
0.321	0.06602445	10.01907	0	0	9.977883	2.098964	2	2	1.901005	0	0	
0.322	0.06603468	10.01874	0	0	9.978214	2.09898	2	2	1.90099	0	0	
