Time	Hinge	Srt	Mrt	Mlt	Slt	Srl	Mrl	Mll	Sll	Left	Right	
0.101	-0.07186517	34.12532	0	0	35.86297	1.891602	2	2	2.10827	0	0	
0.102	-0.07228588	34.13741	0	0	35.8509	1.890982	2	2	2.108891	0	0	
0.103	-0.0727004	34.14941	0	0	35.83895	1.890371	2	2	2.109502	0	0	
0.104	-0.07310884	34.16127	0	0	35.82711	1.889769	2	2	2.110104	0	0	
0.105	-0.07351127	34.17302	0	0	35.8154	1.889176	2	2	2.110697	0	0	
0.106	-0.07390777	34.18466	0	0	35.8038	1.888592	2	2	2.111282	0	0	
0.107	-0.07429843	34.19617	0	0	35.79233	1.888016	2	2	2.111858	0	0	
0.108	-0.07468333	34.20754	0	0	35.78099	1.887449	2	2	2.112425	0	0	
0.109	-0.07506257	34.2188	0	0	35.76977	1.88689	2	2	2.112984	0	0	
0.11	-0.07543618	34.22993	0	0	35.75865	1.88634	2	2	2.113534	0	0	
0.111	-0.07580429	34.24093	0	0	35.74766	1.885797	2	2	2.114077	0	0	
0.112	-0.07616695	34.2518	0	0	35.73682	1.885263	2	2	2.114611	0	0	
0.113	-0.07652424	34.26254	0	0	35.72609	1.884737	2	2	2.115138	0	0	
0.114	-0.07687625	34.27316	0	0	35.7155	1.884218	2	2	2.115657	0	0	
0.115	-0.07722306	34.28365	0	0	35.70506	1.883707	2	2	2.116168	0	0	
0.116	-0.07756472	34.294	0	0	35.69472	1.883204	2	2	2.116671	0	0	
0.117	-0.07790131	34.30424	0	0	35.68449	1.882708	2	2	2.117167	0	0	
0.118	-0.07823291	34.31436	0	0	35.67442	1.88222	2	2	2.117656	0	0	
0.119	-0.0785596	34.32433	0	0	35.66446	1.881738	2	2	2.118137	0	0	
0.12	-0.07888144	34.33418	0	0	35.65465	1.881264	2	2	2.118611	0	0	
0.121	-0.0791985	34.34391	0	0	35.64493	1.880797	2	2	2.119078	0	0	
0.122	-0.07951086	34.3535	0	0	35.63534	1.880337	2	2	2.119538	0	0	
0.123	-0.07981858	34.36298	0	0	35.62587	1.879884	2	2	2.119992	0	0	
0.124	-0.08012172	34.37233	0	0	35.61656	1.879438	2	2	2.120438	0	0	
0.125	-0.08042035	34.38155	0	0	35.60734	1.878998	2	2	2.120878	0	0	
0.126	-0.08071454	34.39064	0	0	35.59828	1.878565	2	2	2.121312	0	0	
0.127	-0.08100436	34.39964	0	0	35.5893	1.878138	2	2	2.121738	0	0	
0.128	-0.08128987	34.40849	0	0	35.58043	1.877717	2	2	2.122159	0	0	
0.129	-0.08157112	34.41723	0	0	35.57172	1.877303	2	2	2.122573	0	0	
0.13	-0.0818482	34.42585	0	0	35.5631	1.876895	2	2	2.122982	0	0	
0.131	-0.08212114	34.43435	0	0	35.55463	1.876494	2	2	2.123384	0	0	
0.132	-0.08239002	34.44274	0	0	35.54624	1.876098	2	2	2.12378	0	0	
0.133	-0.08265489	34.45103	0	0	35.53798	1.875708	2	2	2.12417	0	0	
0.134	-0.08291582	34.45917	0	0	35.52983	1.875324	2	2	2.124554	0	0	
0.135	-0.08317285	34.46722	0	0	35.5218	1.874945	2	2	2.124933	0	0	
0.136	-0.08342605	34.47516	0	0	35.51389	1.874572	2	2	2.125305	0	0	
0.137	-0.08367548	34.48298	0	0	35.50607	1.874205	2	2	2.125673	0	0	
0.138	-0.08392119	34.4907	0	0	35.49837	1.873844	2	2	2.126035	0	0	
0.139	-0.08416323	34.49829	0	0	35.49078	1.873487	2	2	2.126391	0	0	
0.14	-0.08440167	34.50579	0	0	35.48329	1.873136	2	2	2.126742	0	0	
0.141	-0.08463654	34.5132	0	0	35.4759	1.872791	2	2	2.127088	0	0	
0.142	-0.0848679	34.52048	0	0	35.46865	1.87245	2	2	2.127429	0	0	
0.143	-0.08509582	34.52765	0	0	35.46144	1.872115	2	2	2.127764	0	0	
0.144	-0.08532034	34.53474	0	0	35.4544	1.871784	2	2	2.128095	0	0	
0.145	-0.08554151	34.54171	0	0	35.44741	1.871459	2	2	2.128421	0	0	
0.146	-0.08575936	34.5486	0	0	35.44054	1.871138	2	2	2.128742	0	0	
0.147	-0.08597397	34.55539	0	0	35.43375	1.870822	2	2	2.129058	0	0	
0.148	-0.08618538	34.56206	0	0	35.42708	1.870511	2	2	2.129369	0	0	
0.149	-0.08639362	34.56866	0	0	35.42049	1.870204	2	2	2.129675	0	0	
0.15	-0.08659875	34.57515	0	0	35.414	1.869902	2	2	2.129978	0	0	
0.151	-0.08680081	34.58155	0	0	35.40763	1.869605	2	2	2.130275	0	0	
0.152	-0.08699986	34.58787	0	0	35.4013	1.869312	2	2	2.130568	0	0	
0.153	-0.08719593	34.59409	0	0	35.39509	1.869024	2	2	2.130857	0	0	
0.154	-0.08738907	34.60021	0	0	35.38897	1.86874	2	2	2.131141	0	0	
0.155	-0.08757932	34.60627	0	0	35.38295	1.86846	2	2	2.131421	0	0	
0.156	-0.08776673	34.61221	0	0	35.37701	1.868184	2	2	2.131697	0	0	
0.157	-0.08795134	34.61807	0	0	35.37114	1.867912	2	2	2.131969	0	0	
0.158	-0.08813318	34.62387	0	0	35.36535	1.867645	2	2	2.132237	0	0	
0.159	-0.08831231	34.62956	0	0	35.35968	1.867381	2	2	2.1325	0	0	
0.16	-0.08848876	34.63517	0	0	35.35407	1.867121	2	2	2.13276	0	0	
0.161	-0.08866256	34.64071	0	0	35.34853	1.866866	2	2	2.133016	0	0	
0.162	-0.08883377	34.64615	0	0	35.34308	1.866614	2	2	2.133268	0	0	
0.163	-0.08900242	34.65152	0	0	35.33772	1.866366	2	2	2.133516	0	0	
0.164	-0.08916854	34.65682	0	0	35.33241	1.866121	2	2	2.133761	0	0	
0.165	-0.08933218	34.66203	0	0	35.32721	1.86588	2	2	2.134002	0	0	
0.166	-0.08949336	34.66718	0	0	35.32208	1.865643	2	2	2.134239	0	0	
0.167	-0.08965214	34.67224	0	0	35.31701	1.86541	2	2	2.134473	0	0	
0.168	-0.08980855	34.67723	0	0	35.31202	1.86518	2	2	2.134703	0	0	
0.169	-0.08996262	34.68215	0	0	35.30709	1.864953	2	2	2.13493	0	0	
0.17	-0.09011436	34.68699	0	0	35.30227	1.86473	2	2	2.135153	0	0	
0.171	-0.09026384	34.69176	0	0	35.29747	1.86451	2	2	2.135373	0	0	
0.172	-0.0904111	34.69647	0	0	35.29277	1.864293	2	2	2.13559	0	0	
0.173	-0.09055613	34.70111	0	0	35.28815	1.86408	2	2	2.135803	0	0	
0.174	-0.09069899	34.70567	0	0	35.28359	1.86387	2	2	2.136013	0	0	
0.175	-0.09083973	34.71017	0	0	35.27908	1.863663	2	2	2.136221	0	0	
0.176	-0.09097835	34.71462	0	0	35.27468	1.863459	2	2	2.136425	0	0	
0.177	-0.09111489	34.71899	0	0	35.27029	1.863258	2	2	2.136626	0	0	
0.178	-0.0912494	34.72328	0	0	35.266	1.86306	2	2	2.136823	0	0	
0.179	-0.09138189	34.72752	0	0	35.26174	1.862865	2	2	2.137019	0	0	
0.18	-0.09151238	34.73171	0	0	35.2576	1.862673	2	2	2.137211	0	0	
0.181	-0.09164093	34.73581	0	0	35.25346	1.862484	2	2	2.1374	0	0	
0.182	-0.09176754	34.73987	0	0	35.24941	1.862298	2	2	2.137586	0	0	
0.183	-0.09189227	34.74387	0	0	35.24541	1.862115	2	2	2.137769	0	0	
0.184	-0.09201512	34.7478	0	0	35.24146	1.861934	2	2	2.13795	0	0	
0.185	-0.09213614	34.75169	0	0	35.23759	1.861756	2	2	2.138129	0	0	
0.186	-0.09225535	34.7555	0	0	35.23378	1.86158	2	2	2.138304	0	0	
0.187	-0.09237275	34.75926	0	0	35.23002	1.861408	2	2	2.138477	0	0	
0.188	-0.09248842	34.76297	0	0	35.22629	1.861238	2	2	2.138647	0	0	
0.189	-0.09260233	34.76663	0	0	35.22267	1.86107	2	2	2.138814	0	0	
0.19	-0.09271455	34.77022	0	0	35.21904	1.860905	2	2	2.13898	0	0	
0.191	-0.09282508	34.77377	0	0	35.2155	1.860743	2	2	2.139142	0	0	
0.192	-0.09293395	34.77728	0	0	35.21201	1.860582	2	2	2.139302	0	0	
0.193	-0.09304121	34.78071	0	0	35.20856	1.860425	2	2	2.139461	0	0	
0.194	-0.09314685	34.78411	0	0	35.2052	1.860269	2	2	2.139616	0	0	
0.195	-0.0932509	34.78744	0	0	35.20186	1.860116	2	2	2.139769	0	0	
0.196	-0.09335339	34.79074	0	0	35.19857	1.859966	2	2	2.13992	0	0	
0.197	-0.09345436	34.79398	0	0	35.19531	1.859817	2	2	2.140068	0	0	
0.198	-0.09355381	34.79717	0	0	35.19212	1.859671	2	2	2.140215	0	0	
0.199	-0.09365176	34.80032	0	0	35.18897	1.859527	2	2	2.140359	0	0	
0.2	-0.09374826	34.80343	0	0	35.18586	1.859385	2	2	2.140501	0	0	
0.201	-0.09384329	34.80648	0	0	35.18282	1.859245	2	2	2.140641	0	0	
0.202	-0.09393691	34.80948	0	0	35.17982	1.859108	2	2	2.140778	0	0	
0.203	-0.09402912	34.81245	0	0	35.17684	1.858972	2	2	2.140914	0	0	
0.204	-0.09411994	34.81537	0	0	35.17392	1.858838	2	2	2.141048	0	0	
0.205	-0.0942094	34.81825	0	0	35.17107	1.858707	2	2	2.14118	0	0	
0.206	-0.09429753	34.82109	0	0	35.16823	1.858577	2	2	2.141309	0	0	
0.207	-0.09438432	34.82388	0	0	35.1654	1.85845	2	2	2.141437	0	0	
0.208	-0.09446983	34.82663	0	0	35.16268	1.858324	2	2	2.141562	0	0	
0.209	-0.09455404	34.82934	0	0	35.15995	1.8582	2	2	2.141686	0	0	
0.21	-0.094637	34.83202	0	0	35.15729	1.858078	2	2	2.141809	0	0	
0.211	-0.0947187	34.83464	0	0	35.15466	1.857958	2	2	2.141929	0	0	
0.212	-0.09479919	34.83724	0	0	35.15207	1.85784	2	2	2.142047	0	0	
0.213	-0.09487846	34.83979	0	0	35.14952	1.857723	2	2	2.142164	0	0	
0.214	-0.09495655	34.8423	0	0	35.14699	1.857608	2	2	2.142279	0	0	
0.215	-0.09503347	34.84477	0	0	35.14452	1.857495	2	2	2.142392	0	0	
0.216	-0.09510923	34.84723	0	0	35.14209	1.857384	2	2	2.142503	0	0	
0.217	-0.09518386	34.84962	0	0	35.13968	1.857274	2	2	2.142613	0	0	
0.218	-0.09525736	34.85199	0	0	35.1373	1.857166	2	2	2.142721	0	0	
0.219	-0.09532977	34.85431	0	0	35.13497	1.85706	2	2	2.142828	0	0	
0.22	-0.09540109	34.85662	0	0	35.13267	1.856955	2	2	2.142933	0	0	
0.221	-0.09547134	34.85889	0	0	35.13043	1.856851	2	2	2.143036	0	0	
0.222	-0.09554054	34.86112	0	0	35.12819	1.85675	2	2	2.143138	0	0	
0.223	-0.09560868	34.86331	0	0	35.126	1.85665	2	2	2.143238	0	0	
0.224	-0.09567582	34.86548	0	0	35.12381	1.856551	2	2	2.143337	0	0	
0.225	-0.09574194	34.86759	0	0	35.12168	1.856454	2	2	2.143434	0	0	
0.226	-0.09580708	34.86971	0	0	35.11958	1.856358	2	2	2.14353	0	0	
0.227	-0.09587123	34.87178	0	0	35.11751	1.856264	2	2	2.143625	0	0	
0.228	-0.09593442	34.87382	0	0	35.11549	1.856171	2	2	2.143717	0	0	
0.229	-0.09599666	34.87583	0	0	35.11346	1.856079	2	2	2.143809	0	0	
0.23	-0.09605799	34.8778	0	0	35.11147	1.855989	2	2	2.143899	0	0	
0.231	-0.09611838	34.87976	0	0	35.10955	1.8559	2	2	2.143988	0	0	
0.232	-0.09617786	34.88165	0	0	35.10763	1.855813	2	2	2.144075	0	0	
0.233	-0.09623646	34.88356	0	0	35.10574	1.855727	2	2	2.144161	0	0	
0.234	-0.09629416	34.88542	0	0	35.10386	1.855642	2	2	2.144246	0	0	
0.235	-0.09635101	34.88725	0	0	35.10202	1.855558	2	2	2.14433	0	0	
0.236	-0.09640701	34.88906	0	0	35.10022	1.855476	2	2	2.144413	0	0	
0.237	-0.09646217	34.89085	0	0	35.09845	1.855395	2	2	2.144494	0	0	
0.238	-0.09651649	34.89259	0	0	35.0967	1.855315	2	2	2.144574	0	0	
0.239	-0.09657001	34.89434	0	0	35.09499	1.855236	2	2	2.144652	0	0	
0.24	-0.09662271	34.89602	0	0	35.09328	1.855159	2	2	2.14473	0	0	
0.241	-0.09667462	34.8977	0	0	35.0916	1.855082	2	2	2.144806	0	0	
0.242	-0.09672576	34.89935	0	0	35.08994	1.855007	2	2	2.144881	0	0	
0.243	-0.09677612	34.90099	0	0	35.08833	1.854933	2	2	2.144955	0	0	
0.244	-0.09682573	34.90258	0	0	35.0867	1.85486	2	2	2.145029	0	0	
0.245	-0.0968746	34.90415	0	0	35.08515	1.854789	2	2	2.145101	0	0	
0.246	-0.09692274	34.90572	0	0	35.0836	1.854718	2	2	2.145171	0	0	
0.247	-0.09697015	34.90726	0	0	35.08207	1.854648	2	2	2.145241	0	0	
0.248	-0.09701685	34.90876	0	0	35.08053	1.854579	2	2	2.145309	0	0	
0.249	-0.09706285	34.91024	0	0	35.07904	1.854512	2	2	2.145377	0	0	
0.25	-0.09710815	34.91169	0	0	35.0776	1.854445	2	2	2.145444	0	0	
0.251	-0.09715278	34.91313	0	0	35.07614	1.85438	2	2	2.145509	0	0	
0.252	-0.09719674	34.91455	0	0	35.07471	1.854315	2	2	2.145574	0	0	
0.253	-0.09724005	34.91597	0	0	35.07333	1.854251	2	2	2.145638	0	0	
0.254	-0.09728269	34.91735	0	0	35.07195	1.854189	2	2	2.145701	0	0	
0.255	-0.09732469	34.91871	0	0	35.07061	1.854127	2	2	2.145762	0	0	
0.256	-0.09736606	34.92004	0	0	35.06926	1.854066	2	2	2.145823	0	0	
0.257	-0.09740682	34.92136	0	0	35.06795	1.854006	2	2	2.145883	0	0	
0.258	-0.09744695	34.92264	0	0	35.06662	1.853947	2	2	2.145942	0	0	
0.259	-0.0974865	34.92392	0	0	35.06535	1.853889	2	2	2.146	0	0	
0.26	-0.09752544	34.92518	0	0	35.06409	1.853832	2	2	2.146058	0	0	
0.261	-0.09756381	34.92643	0	0	35.06286	1.853775	2	2	2.146114	0	0	
0.262	-0.09760159	34.92765	0	0	35.06164	1.85372	2	2	2.14617	0	0	
0.263	-0.0976388	34.92886	0	0	35.06042	1.853665	2	2	2.146224	0	0	
0.264	-0.09767546	34.93004	0	0	35.05924	1.853611	2	2	2.146278	0	0	
0.265	-0.09771158	34.93121	0	0	35.05806	1.853558	2	2	2.146332	0	0	
0.266	-0.09774715	34.93236	0	0	35.05692	1.853506	2	2	2.146384	0	0	
0.267	-0.09778216	34.93349	0	0	35.05578	1.853454	2	2	2.146435	0	0	
0.268	-0.09781668	34.93461	0	0	35.05468	1.853404	2	2	2.146486	0	0	
0.269	-0.09785066	34.93573	0	0	35.05356	1.853354	2	2	2.146536	0	0	
0.27	-0.09788414	34.93679	0	0	35.05249	1.853305	2	2	2.146585	0	0	
0.271	-0.09791712	34.93786	0	0	35.05142	1.853256	2	2	2.146634	0	0	
0.272	-0.09794959	34.93891	0	0	35.05034	1.853208	2	2	2.146682	0	0	
0.273	-0.09798159	34.93995	0	0	35.04934	1.853161	2	2	2.146729	0	0	
0.274	-0.0980131	34.94098	0	0	35.04832	1.853115	2	2	2.146775	0	0	
0.275	-0.09804413	34.94196	0	0	35.04729	1.853069	2	2	2.146821	0	0	
0.276	-0.0980747	34.94295	0	0	35.04633	1.853024	2	2	2.146866	0	0	
0.277	-0.09810482	34.94394	0	0	35.04533	1.85298	2	2	2.14691	0	0	
0.278	-0.09813448	34.94489	0	0	35.04438	1.852937	2	2	2.146954	0	0	
0.279	-0.09816369	34.94585	0	0	35.04343	1.852894	2	2	2.146996	0	0	
0.28	-0.09819248	34.94677	0	0	35.0425	1.852851	2	2	2.147039	0	0	
0.281	-0.09822082	34.94769	0	0	35.0416	1.85281	2	2	2.14708	0	0	
0.282	-0.09824874	34.9486	0	0	35.04068	1.852769	2	2	2.147122	0	0	
0.283	-0.09827623	34.9495	0	0	35.03979	1.852728	2	2	2.147162	0	0	
0.284	-0.09830331	34.95036	0	0	35.03891	1.852688	2	2	2.147202	0	0	
0.285	-0.09832999	34.95122	0	0	35.03804	1.852649	2	2	2.147241	0	0	
0.286	-0.09835628	34.95206	0	0	35.0372	1.852611	2	2	2.14728	0	0	
0.287	-0.09838215	34.9529	0	0	35.03636	1.852573	2	2	2.147318	0	0	
0.288	-0.09840766	34.95374	0	0	35.03552	1.852535	2	2	2.147355	0	0	
0.289	-0.09843276	34.95455	0	0	35.03473	1.852498	2	2	2.147393	0	0	
0.29	-0.09845749	34.95535	0	0	35.03395	1.852462	2	2	2.147429	0	0	
0.291	-0.09848186	34.95614	0	0	35.03312	1.852426	2	2	2.147465	0	0	
0.292	-0.09850585	34.95692	0	0	35.03236	1.852391	2	2	2.1475	0	0	
0.293	-0.0985295	34.95769	0	0	35.03159	1.852356	2	2	2.147535	0	0	
0.294	-0.09855279	34.95844	0	0	35.03084	1.852322	2	2	2.147569	0	0	
0.295	-0.09857571	34.95918	0	0	35.0301	1.852288	2	2	2.147603	0	0	
0.296	-0.09859829	34.95991	0	0	35.02936	1.852255	2	2	2.147635	0	0	
0.297	-0.09862054	34.96064	0	0	35.02861	1.852222	2	2	2.147669	0	0	
0.298	-0.09864245	34.96135	0	0	35.02794	1.85219	2	2	2.147701	0	0	
0.299	-0.09866405	34.96203	0	0	35.02723	1.852158	2	2	2.147732	0	0	
0.3	-0.0986853	34.96272	0	0	35.02654	1.852127	2	2	2.147764	0	0	
0.301	-0.09870625	34.9634	0	0	35.02586	1.852096	2	2	2.147794	0	0	
0.302	-0.09872688	34.96409	0	0	35.02519	1.852066	2	2	2.147825	0	0	
0.303	-0.09874719	34.96473	0	0	35.02452	1.852036	2	2	2.147855	0	0	
0.304	-0.09876721	34.96538	0	0	35.0239	1.852007	2	2	2.147884	0	0	
0.305	-0.09878691	34.96601	0	0	35.02324	1.851978	2	2	2.147913	0	0	
0.306	-0.09880633	34.96664	0	0	35.02262	1.851949	2	2	2.147942	0	0	
0.307	-0.09882545	34.96725	0	0	35.02199	1.851921	2	2	2.14797	0	0	
0.308	-0.09884429	34.96786	0	0	35.02137	1.851893	2	2	2.147997	0	0	
0.309	-0.09886284	34.96848	0	0	35.02077	1.851866	2	2	2.148025	0	0	
0.31	-0.09888112	34.96906	0	0	35.02021	1.851839	2	2	2.148052	0	0	
0.311	-0.09889912	34.96965	0	0	35.01959	1.851813	2	2	2.148078	0	0	
0.312	-0.09891685	34.97023	0	0	35.01904	1.851787	2	2	2.148104	0	0	
0.313	-0.09893431	34.97079	0	0	35.01849	1.851761	2	2	2.14813	0	0	
0.314	-0.09895151	34.97136	0	0	35.01793	1.851736	2	2	2.148155	0	0	
