Time	Hinge	Srt	Mrt	Mlt	Slt	Srl	Mrl	Mll	Sll	Left	Right	
0.044	0	0	0.5402113	0.5402113	0	0	2.000001	2.000001	0	0.3588293	0.3588293	
0.045	0	0	0.5664177	0.5664177	0	0	2.000001	2.000001	0	0.3716527	0.3716527	
0.046	0	0	0.5923358	0.5923358	0	0	2.000001	2.000001	0	0.3716527	0.3716527	
0.047	0	0	0.6194122	0.6194122	0	0	2.000001	2.000001	0	0.3842196	0.3842196	
0.048	0	0	0.6461908	0.6461908	0	0	2.000001	2.000001	0	0.3842196	0.3842196	
0.049	0	0	0.6740291	0.6740291	0	0	2.000001	2.000001	0	0.3965353	0.3965353	
0.05	0	0	0.7015612	0.7015612	0	0	2.000001	2.000001	0	0.3965353	0.3965353	
0.051	0	0	0.7300536	0.7300536	0	0	2.000001	2.000001	0	0.4086046	0.4086046	
0.052	0	0	0.7582327	0.7582327	0	0	2.000001	2.000001	0	0.4086046	0.4086046	
0.053	0	0	0.7872716	0.7872716	0	0	2.000001	2.000001	0	0.4204325	0.4204325	
0.054	0	0	0.8159934	0.8159934	0	0	2.000001	2.000001	0	0.4204325	0.4204325	
0.055	0	0	0.8454822	0.8454822	0	0	2.000001	2.000001	0	0.4320239	0.4320239	
0.056	0	0	0.8746465	0.8746465	0	0	2.000001	2.000001	0	0.4320239	0.4320239	
0.057	0	0	0.9044865	0.9044865	0	0	2.000001	2.000001	0	0.4433834	0.4433834	
0.058	0	0	0.9339983	0.9339983	0	0	2.000001	2.000001	0	0.4433834	0.4433834	
0.059	0	0	0.9640992	0.9640992	0	0	2.000001	2.000001	0	0.4545157	0.4545157	
0.06	0	0	0.9938667	0.9938667	0	0	2.000001	2.000001	0	0.4545157	0.4545157	
0.061	0	0	1.024145	1.024145	0	0	2.000001	2.000001	0	0.4654254	0.4654254	
0.062	0	0	1.05409	1.05409	0	0	2.000001	2.000001	0	0.4654254	0.4654254	
0.063	0	0	1.084468	1.084468	0	0	2.000001	2.000001	0	0.4761169	0.4761169	
0.064	0	0	1.114512	1.114512	0	0	2.000001	2.000001	0	0.4761169	0.4761169	
0.06500001	0	0	1.14492	1.14492	0	0	2.000001	2.000001	0	0.4865946	0.4865946	
0.066	0	0	1.174991	1.174991	0	0	2	2	0	0.4865946	0.4865946	
0.067	0	0	1.205366	1.205366	0	0	2	2	0	0.4968627	0.4968627	
0.068	0	0	1.235406	1.235406	0	0	2	2	0	0.4968627	0.4968627	
0.06900001	0	0	1.26569	1.26569	0	0	2	2	0	0.5069255	0.5069255	
0.07	0	0	1.295641	1.295641	0	0	2	2	0	0.5069255	0.5069255	
0.071	0	0	1.32578	1.32578	0	0	2	2	0	0.5167869	0.5167869	
0.072	0	0	1.355591	1.355591	0	0	2	2	0	0.5167869	0.5167869	
0.07300001	0	0	1.385545	1.385545	0	0	2	2	0	0.5264512	0.5264512	
0.074	0	0	1.415171	1.415171	0	0	2	2	0	0.5264512	0.5264512	
0.075	0	0	1.444899	1.444899	0	0	2	2	0	0.5359222	0.5359222	
0.07600001	0	0	1.474297	1.474297	0	0	2	2	0	0.5359222	0.5359222	
0.07700001	0	0	1.503763	1.503763	0	0	2	2	0	0.5452037	0.5452037	
0.078	0	0	1.532905	1.532905	0	0	2	2	0	0.5452037	0.5452037	
0.079	0	0	1.562077	1.562077	0	0	2	2	0	0.5542997	0.5542997	
0.08000001	0	0	1.59093	1.59093	0	0	2	2	0	0.5542997	0.5542997	
0.081	0	0	1.619784	1.619784	0	0	2	2	0	0.5632137	0.5632137	
0.082	0	0	1.648321	1.648321	0	0	2	2	0	0.5632137	0.5632137	
0.083	0	0	1.676835	1.676835	0	0	2	2	0	0.5719494	0.5719494	
0.08400001	0	0	1.705033	1.705033	0	0	2	2	0	0.5719494	0.5719494	
0.085	0	0	1.733186	1.733186	0	0	2	2	0	0.5805104	0.5805104	
0.086	0	0	1.761028	1.761028	0	0	2	2	0	0.5805104	0.5805104	
0.087	0	0	1.788805	1.788805	0	0	2	2	0	0.5889002	0.5889002	
0.08800001	0	0	1.816274	1.816274	0	0	1.999999	1.999999	0	0.5889002	0.5889002	
0.089	0	0	1.84366	1.84366	0	0	1.999999	1.999999	0	0.5971223	0.5971223	
0.09	0	0	1.870744	1.870744	0	0	1.999999	1.999999	0	0.5971223	0.5971223	
0.09100001	0	0	1.897728	1.897728	0	0	1.999999	1.999999	0	0.6051798	0.6051798	
0.09200001	0	0	1.924416	1.924416	0	0	1.999999	1.999999	0	0.6051798	0.6051798	
0.093	0	0	1.950989	1.950989	0	0	1.999999	1.999999	0	0.6130762	0.6130762	
0.094	0	0	1.977271	1.977271	0	0	1.999999	1.999999	0	0.6130762	0.6130762	
0.09500001	0	0	2.003428	2.003428	0	0	1.999999	1.999999	0	0.6208146	0.6208146	
0.096	0	0	2.029297	2.029297	0	0	1.999999	1.999999	0	0.6208146	0.6208146	
0.097	0	0	2.05503	2.05503	0	0	1.999999	1.999999	0	0.6283984	0.6283984	
0.098	0	0	2.080482	2.080482	0	0	1.999999	1.999999	0	0.6283984	0.6283984	
0.09900001	0	0	2.105789	2.105789	0	0	1.999999	1.999999	0	0.6358304	0.6358304	
0.1	0	0	2.130819	2.130819	0	0	1.999999	1.999999	0	0.6358304	0.6358304	
0.101	0	0	2.155699	2.155699	0	0	1.999999	1.999999	0	0.6431138	0.6431138	
0.102	0	0	2.180304	2.180304	0	0	1.999999	1.999999	0	0.6431138	0.6431138	
0.103	0	0	2.204754	2.204754	0	0	1.999999	1.999999	0	0.6502515	0.6502515	
0.104	0	0	2.228933	2.228933	0	0	1.999999	1.999999	0	0.6502515	0.6502515	
0.105	0	0	2.252953	2.252953	0	0	1.999999	1.999999	0	0.6572465	0.6572465	
0.106	0	0	2.276707	2.276707	0	0	1.999998	1.999998	0	0.6572465	0.6572465	
0.107	0	0	2.300298	2.300298	0	0	1.999998	1.999998	0	0.6641015	0.6641015	
0.108	0	0	2.323628	2.323628	0	0	1.999998	1.999998	0	0.6641015	0.6641015	
0.109	0	0	2.34679	2.34679	0	0	1.999998	1.999998	0	0.6708195	0.6708195	
0.11	0	0	2.369697	2.369697	0	0	1.999998	1.999998	0	0.6708195	0.6708195	
0.111	0	0	2.392432	2.392432	0	0	1.999998	1.999998	0	0.6774032	0.6774032	
0.112	0	0	2.414919	2.414919	0	0	1.999998	1.999998	0	0.6774032	0.6774032	
0.113	0	0	2.437231	2.437231	0	0	1.999998	1.999998	0	0.6838551	0.6838551	
0.114	0	0	2.4593	2.4593	0	0	1.999998	1.999998	0	0.6838551	0.6838551	
0.115	0	0	2.481194	2.481194	0	0	1.999998	1.999998	0	0.690178	0.690178	
0.116	0	0	2.502846	2.502846	0	0	1.999998	1.999998	0	0.690178	0.690178	
0.117	0	0	2.524324	2.524324	0	0	1.999998	1.999998	0	0.6963744	0.6963744	
0.118	0	0	2.545565	2.545565	0	0	1.999998	1.999998	0	0.6963744	0.6963744	
0.119	0	0	2.566632	2.566632	0	0	1.999998	1.999998	0	0.7024469	0.7024469	
0.12	0	0	2.587466	2.587466	0	0	1.999998	1.999998	0	0.7024469	0.7024469	
0.121	0	0	2.608126	2.608126	0	0	1.999998	1.999998	0	0.708398	0.708398	
0.122	0	0	2.628559	2.628559	0	0	1.999998	1.999998	0	0.708398	0.708398	
0.123	0	0	2.648815	2.648815	0	0	1.999998	1.999998	0	0.71423	0.71423	
0.124	0	0	2.66885	2.66885	0	0	1.999998	1.999998	0	0.71423	0.71423	
0.125	0	0	2.688711	2.688711	0	0	1.999998	1.999998	0	0.7199454	0.7199454	
0.126	0	0	2.708352	2.708352	0	0	1.999997	1.999997	0	0.7199454	0.7199454	
0.127	0	0	2.727821	2.727821	0	0	1.999997	1.999997	0	0.7255465	0.7255465	
0.128	0	0	2.747075	2.747075	0	0	1.999997	1.999997	0	0.7255465	0.7255465	
0.129	0	0	2.766158	2.766158	0	0	1.999997	1.999997	0	0.7310356	0.7310356	
0.13	0	0	2.78503	2.78503	0	0	1.999997	1.999997	0	0.7310356	0.7310356	
0.131	0	0	2.803731	2.803731	0	0	1.999997	1.999997	0	0.7364149	0.7364149	
0.132	0	0	2.822227	2.822227	0	0	1.999997	1.999997	0	0.7364149	0.7364149	
0.133	0	0	2.840554	2.840554	0	0	1.999997	1.999997	0	0.7416867	0.7416867	
0.134	0	0	2.858679	2.858679	0	0	1.999997	1.999997	0	0.7416867	0.7416867	
0.135	0	0	2.876637	2.876637	0	0	1.999997	1.999997	0	0.7468529	0.7468529	
0.136	0	0	2.894397	2.894397	0	0	1.999997	1.999997	0	0.7468529	0.7468529	
0.137	0	0	2.911991	2.911991	0	0	1.999997	1.999997	0	0.7519159	0.7519159	
0.138	0	0	2.929393	2.929393	0	0	1.999997	1.999997	0	0.7519159	0.7519159	
0.139	0	0	2.946629	2.946629	0	0	1.999997	1.999997	0	0.7568776	0.7568776	
0.14	0	0	2.963677	2.963677	0	0	1.999997	1.999997	0	0.7568776	0.7568776	
0.141	0	0	2.980564	2.980564	0	0	1.999997	1.999997	0	0.7617401	0.7617401	
0.142	0	0	2.997263	2.997263	0	0	1.999997	1.999997	0	0.7617401	0.7617401	
0.143	0	0	3.013804	3.013804	0	0	1.999997	1.999997	0	0.7665052	0.7665052	
0.144	0	0	3.030163	3.030163	0	0	1.999997	1.999997	0	0.7665052	0.7665052	
0.145	0	0	3.046364	3.046364	0	0	1.999997	1.999997	0	0.7711751	0.7711751	
0.146	0	0	3.062387	3.062387	0	0	1.999997	1.999997	0	0.7711751	0.7711751	
0.147	0	0	3.078255	3.078255	0	0	1.999997	1.999997	0	0.7757516	0.7757516	
0.148	0	0	3.093948	3.093948	0	0	1.999997	1.999997	0	0.7757516	0.7757516	
0.149	0	0	3.109488	3.109488	0	0	1.999997	1.999997	0	0.7802366	0.7802366	
0.15	0	0	3.124858	3.124858	0	0	1.999997	1.999997	0	0.7802366	0.7802366	
0.151	0	0	3.140077	3.140077	0	0	1.999996	1.999996	0	0.7846318	0.7846318	
0.152	0	0	3.155128	3.155128	0	0	1.999996	1.999996	0	0.7846318	0.7846318	
0.153	0	0	3.170032	3.170032	0	0	1.999996	1.999996	0	0.7889391	0.7889391	
0.154	0	0	3.184771	3.184771	0	0	1.999996	1.999996	0	0.7889391	0.7889391	
0.155	0	0	3.199365	3.199365	0	0	1.999996	1.999996	0	0.7931603	0.7931603	
0.156	0	0	3.213798	3.213798	0	0	1.999996	1.999996	0	0.7931603	0.7931603	
0.157	0	0	3.228088	3.228088	0	0	1.999996	1.999996	0	0.7972971	0.7972971	
0.158	0	0	3.24222	3.24222	0	0	1.999996	1.999996	0	0.7972971	0.7972971	
0.159	0	0	3.256212	3.256212	0	0	1.999996	1.999996	0	0.8013512	0.8013512	
0.16	0	0	3.27005	3.27005	0	0	1.999996	1.999996	0	0.8013512	0.8013512	
0.161	0	0	3.283748	3.283748	0	0	1.999996	1.999996	0	0.8053242	0.8053242	
0.162	0	0	3.297296	3.297296	0	0	1.999996	1.999996	0	0.8053242	0.8053242	
0.163	0	0	3.310709	3.310709	0	0	1.999996	1.999996	0	0.8092177	0.8092177	
0.164	0	0	3.323973	3.323973	0	0	1.999996	1.999996	0	0.8092177	0.8092177	
0.165	0	0	3.337103	3.337103	0	0	1.999996	1.999996	0	0.8130333	0.8130333	
0.166	0	0	3.350089	3.350089	0	0	1.999996	1.999996	0	0.8130333	0.8130333	
0.167	0	0	3.362944	3.362944	0	0	1.999996	1.999996	0	0.8167726	0.8167726	
0.168	0	0	3.375657	3.375657	0	0	1.999996	1.999996	0	0.8167726	0.8167726	
0.169	0	0	3.388241	3.388241	0	0	1.999996	1.999996	0	0.8204372	0.8204372	
0.17	0	0	3.400687	3.400687	0	0	1.999996	1.999996	0	0.8204372	0.8204372	
0.171	0	0	3.413007	3.413007	0	0	1.999996	1.999996	0	0.8240285	0.8240285	
0.172	0	0	3.425189	3.425189	0	0	1.999996	1.999996	0	0.8240285	0.8240285	
0.173	0	0	3.437248	3.437248	0	0	1.999996	1.999996	0	0.8275479	0.8275479	
0.174	0	0	3.449175	3.449175	0	0	1.999996	1.999996	0	0.8275479	0.8275479	
0.175	0	0	3.46098	3.46098	0	0	1.999996	1.999996	0	0.8309969	0.8309969	
0.176	0	0	3.472653	3.472653	0	0	1.999996	1.999996	0	0.8309969	0.8309969	
0.177	0	0	3.484208	3.484208	0	0	1.999996	1.999996	0	0.8343769	0.8343769	
0.178	0	0	3.495636	3.495636	0	0	1.999996	1.999996	0	0.8343769	0.8343769	
0.179	0	0	3.506946	3.506946	0	0	1.999996	1.999996	0	0.8376894	0.8376894	
0.18	0	0	3.518131	3.518131	0	0	1.999995	1.999995	0	0.8376894	0.8376894	
0.181	0	0	3.529201	3.529201	0	0	1.999995	1.999995	0	0.8409356	0.8409356	
0.182	0	0	3.54015	3.54015	0	0	1.999995	1.999995	0	0.8409356	0.8409356	
0.183	0	0	3.550986	3.550986	0	0	1.999995	1.999995	0	0.8441169	0.8441169	
0.184	0	0	3.561701	3.561701	0	0	1.999995	1.999995	0	0.8441169	0.8441169	
0.185	0	0	3.572306	3.572306	0	0	1.999995	1.999995	0	0.8472347	0.8472347	
0.186	0	0	3.582795	3.582795	0	0	1.999995	1.999995	0	0.8472347	0.8472347	
0.187	0	0	3.593175	3.593175	0	0	1.999995	1.999995	0	0.85029	0.85029	
0.188	0	0	3.603441	3.603441	0	0	1.999995	1.999995	0	0.85029	0.85029	
0.189	0	0	3.613599	3.613599	0	0	1.999995	1.999995	0	0.8532841	0.8532841	
0.19	0	0	3.623646	3.623646	0	0	1.999995	1.999995	0	0.8532841	0.8532841	
0.191	0	0	3.633589	3.633589	0	0	1.999995	1.999995	0	0.8562185	0.8562185	
0.192	0	0	3.643423	3.643423	0	0	1.999995	1.999995	0	0.8562185	0.8562185	
0.193	0	0	3.653154	3.653154	0	0	1.999995	1.999995	0	0.8590941	0.8590941	
0.194	0	0	3.662777	3.662777	0	0	1.999995	1.999995	0	0.8590941	0.8590941	
0.195	0	0	3.6723	3.6723	0	0	1.999995	1.999995	0	0.8619123	0.8619123	
0.196	0	0	3.681719	3.681719	0	0	1.999995	1.999995	0	0.8619123	0.8619123	
0.197	0	0	3.691039	3.691039	0	0	1.999995	1.999995	0	0.864674	0.864674	
0.198	0	0	3.700256	3.700256	0	0	1.999995	1.999995	0	0.864674	0.864674	
0.199	0	0	3.709377	3.709377	0	0	1.999995	1.999995	0	0.8673805	0.8673805	
0.2	0	0	3.718398	3.718398	0	0	1.999995	1.999995	0	0.8673805	0.8673805	
0.201	0	0	3.727325	3.727325	0	0	1.999995	1.999995	0	0.8700329	0.8700329	
0.202	0	0	3.736153	3.736153	0	0	1.999995	1.999995	0	0.8700329	0.8700329	
0.203	0	0	3.744889	3.744889	0	0	1.999995	1.999995	0	0.8726323	0.8726323	
0.204	0	0	3.753527	3.753527	0	0	1.999995	1.999995	0	0.8726323	0.8726323	
0.205	0	0	3.762076	3.762076	0	0	1.999995	1.999995	0	0.8751796	0.8751796	
0.206	0	0	3.77053	3.77053	0	0	1.999995	1.999995	0	0.8751796	0.8751796	
0.207	0	0	3.778896	3.778896	0	0	1.999995	1.999995	0	0.877676	0.877676	
0.208	0	0	3.78717	3.78717	0	0	1.999995	1.999995	0	0.877676	0.877676	
0.209	0	0	3.795356	3.795356	0	0	1.999995	1.999995	0	0.8801225	0.8801225	
0.21	0	0	3.803452	3.803452	0	0	1.999995	1.999995	0	0.8801225	0.8801225	
0.211	0	0	3.811464	3.811464	0	0	1.999995	1.999995	0	0.88252	0.88252	
0.212	0	0	3.819387	3.819387	0	0	1.999995	1.999995	0	0.88252	0.88252	
0.213	0	0	3.827226	3.827226	0	0	1.999995	1.999995	0	0.8848696	0.8848696	
0.214	0	0	3.83498	3.83498	0	0	1.999995	1.999995	0	0.8848696	0.8848696	
0.215	0	0	3.84265	3.84265	0	0	1.999995	1.999995	0	0.8871722	0.8871722	
0.216	0	0	3.850237	3.850237	0	0	1.999995	1.999995	0	0.8871722	0.8871722	
0.217	0	0	3.857744	3.857744	0	0	1.999995	1.999995	0	0.8894288	0.8894288	
0.218	0	0	3.865168	3.865168	0	0	1.999995	1.999995	0	0.8894288	0.8894288	
0.219	0	0	3.872514	3.872514	0	0	1.999995	1.999995	0	0.8916402	0.8916402	
0.22	0	0	3.879778	3.879778	0	0	1.999995	1.999995	0	0.8916402	0.8916402	
0.221	0	0	3.886965	3.886965	0	0	1.999995	1.999995	0	0.8938074	0.8938074	
0.222	0	0	3.894074	3.894074	0	0	1.999995	1.999995	0	0.8938074	0.8938074	
0.223	0	0	3.901108	3.901108	0	0	1.999995	1.999995	0	0.8959312	0.8959312	
0.224	0	0	3.908064	3.908064	0	0	1.999995	1.999995	0	0.8959312	0.8959312	
0.225	0	0	3.914947	3.914947	0	0	1.999995	1.999995	0	0.8980126	0.8980126	
0.226	0	0	3.921753	3.921753	0	0	1.999995	1.999995	0	0.8980126	0.8980126	
0.227	0	0	3.928488	3.928488	0	0	1.999995	1.999995	0	0.9000524	0.9000524	
0.228	0	0	3.935147	3.935147	0	0	1.999994	1.999994	0	0.9000524	0.9000524	
0.229	0	0	3.941737	3.941737	0	0	1.999994	1.999994	0	0.9020513	0.9020513	
0.23	0	0	3.948254	3.948254	0	0	1.999994	1.999994	0	0.9020513	0.9020513	
0.231	0	0	3.954702	3.954702	0	0	1.999994	1.999994	0	0.9040103	0.9040103	
0.232	0	0	3.961079	3.961079	0	0	1.999994	1.999994	0	0.9040103	0.9040103	
0.233	0	0	3.967388	3.967388	0	0	1.999994	1.999994	0	0.9059301	0.9059301	
0.234	0	0	3.973628	3.973628	0	0	1.999994	1.999994	0	0.9059301	0.9059301	
0.235	0	0	3.979801	3.979801	0	0	1.999994	1.999994	0	0.9078115	0.9078115	
0.236	0	0	3.985906	3.985906	0	0	1.999994	1.999994	0	0.9078115	0.9078115	
0.237	0	0	3.991947	3.991947	0	0	1.999994	1.999994	0	0.9096553	0.9096553	
0.238	0	0	3.997921	3.997921	0	0	1.999994	1.999994	0	0.9096553	0.9096553	
0.239	0	0	4.003831	4.003831	0	0	1.999994	1.999994	0	0.9114622	0.9114622	
0.24	0	0	4.009677	4.009677	0	0	1.999994	1.999994	0	0.9114622	0.9114622	
0.241	0	0	4.01546	4.01546	0	0	1.999994	1.999994	0	0.913233	0.913233	
0.242	0	0	4.02118	4.02118	0	0	1.999994	1.999994	0	0.913233	0.913233	
0.243	0	0	4.026837	4.026837	0	0	1.999994	1.999994	0	0.9149683	0.9149683	
0.244	0	0	4.032433	4.032433	0	0	1.999994	1.999994	0	0.9149683	0.9149683	
0.245	0	0	4.03797	4.03797	0	0	1.999994	1.999994	0	0.916669	0.916669	
0.246	0	0	4.043446	4.043446	0	0	1.999994	1.999994	0	0.916669	0.916669	
0.247	0	0	4.048863	4.048863	0	0	1.999994	1.999994	0	0.9183356	0.9183356	
0.248	0	0	4.054221	4.054221	0	0	1.999994	1.999994	0	0.9183356	0.9183356	
0.249	0	0	4.059521	4.059521	0	0	1.999994	1.999994	0	0.919969	0.919969	
0.25	0	0	4.064764	4.064764	0	0	1.999994	1.999994	0	0.919969	0.919969	
0.251	0	0	4.06995	4.06995	0	0	1.999994	1.999994	0	0.9215695	0.9215695	
0.252	0	0	4.075078	4.075078	0	0	1.999994	1.999994	0	0.9215695	0.9215695	
0.253	0	0	4.080152	4.080152	0	0	1.999994	1.999994	0	0.9231382	0.9231382	
0.254	0	0	4.085171	4.085171	0	0	1.999994	1.999994	0	0.9231382	0.9231382	
0.255	0	0	4.090136	4.090136	0	0	1.999994	1.999994	0	0.9246754	0.9246754	
0.256	0	0	4.095046	4.095046	0	0	1.999994	1.999994	0	0.9246754	0.9246754	
0.257	0	0	4.099904	4.099904	0	0	1.999994	1.999994	0	0.9261819	0.9261819	
0.258	0	0	4.104708	4.104708	0	0	1.999994	1.999994	0	0.9261819	0.9261819	
0.259	0	0	4.109461	4.109461	0	0	1.999994	1.999994	0	0.9276582	0.9276582	
0.26	0	0	4.114162	4.114162	0	0	1.999994	1.999994	0	0.9276582	0.9276582	
0.261	0	0	4.118811	4.118811	0	0	1.999994	1.999994	0	0.929105	0.929105	
0.262	0	0	4.12341	4.12341	0	0	1.999994	1.999994	0	0.929105	0.929105	
0.263	0	0	4.12796	4.12796	0	0	1.999994	1.999994	0	0.930523	0.930523	
0.264	0	0	4.13246	4.13246	0	0	1.999994	1.999994	0	0.930523	0.930523	
0.265	0	0	4.136912	4.136912	0	0	1.999994	1.999994	0	0.9319125	0.9319125	
0.266	0	0	4.141315	4.141315	0	0	1.999994	1.999994	0	0.9319125	0.9319125	
0.267	0	0	4.14567	4.14567	0	0	1.999994	1.999994	0	0.9332743	0.9332743	
0.268	0	0	4.149978	4.149978	0	0	1.999994	1.999994	0	0.9332743	0.9332743	
0.269	0	0	4.154239	4.154239	0	0	1.999994	1.999994	0	0.9346088	0.9346088	
0.27	0	0	4.158454	4.158454	0	0	1.999994	1.999994	0	0.9346088	0.9346088	
0.271	0	0	4.162623	4.162623	0	0	1.999994	1.999994	0	0.9359166	0.9359166	
0.272	0	0	4.166746	4.166746	0	0	1.999994	1.999994	0	0.9359166	0.9359166	
0.273	0	0	4.170825	4.170825	0	0	1.999994	1.999994	0	0.9371983	0.9371983	
0.274	0	0	4.17486	4.17486	0	0	1.999994	1.999994	0	0.9371983	0.9371983	
0.275	0	0	4.178851	4.178851	0	0	1.999994	1.999994	0	0.9384543	0.9384543	
0.276	0	0	4.182798	4.182798	0	0	1.999994	1.999994	0	0.9384543	0.9384543	
0.277	0	0	4.186703	4.186703	0	0	1.999994	1.999994	0	0.9396852	0.9396852	
0.278	0	0	4.190565	4.190565	0	0	1.999994	1.999994	0	0.9396852	0.9396852	
0.279	0	0	4.194385	4.194385	0	0	1.999994	1.999994	0	0.9408915	0.9408915	
0.28	0	0	4.198164	4.198164	0	0	1.999994	1.999994	0	0.9408915	0.9408915	
0.281	0	0	4.201901	4.201901	0	0	1.999994	1.999994	0	0.9420737	0.9420737	
0.282	0	0	4.205598	4.205598	0	0	1.999994	1.999994	0	0.9420737	0.9420737	
0.283	0	0	4.209254	4.209254	0	0	1.999994	1.999994	0	0.9432322	0.9432322	
0.284	0	0	4.212871	4.212871	0	0	1.999994	1.999994	0	0.9432322	0.9432322	
0.285	0	0	4.216449	4.216449	0	0	1.999994	1.999994	0	0.9443676	0.9443676	
0.286	0	0	4.219988	4.219988	0	0	1.999994	1.999994	0	0.9443676	0.9443676	
0.287	0	0	4.223488	4.223488	0	0	1.999994	1.999994	0	0.9454802	0.9454802	
0.288	0	0	4.226951	4.226951	0	0	1.999994	1.999994	0	0.9454802	0.9454802	
0.289	0	0	4.230376	4.230376	0	0	1.999994	1.999994	0	0.9465706	0.9465706	
0.29	0	0	4.233763	4.233763	0	0	1.999994	1.999994	0	0.9465706	0.9465706	
0.291	0	0	4.237114	4.237114	0	0	1.999994	1.999994	0	0.9476392	0.9476392	
0.292	0	0	4.240428	4.240428	0	0	1.999994	1.999994	0	0.9476392	0.9476392	
0.293	0	0	4.243706	4.243706	0	0	1.999994	1.999994	0	0.9486864	0.9486864	
0.294	0	0	4.246949	4.246949	0	0	1.999994	1.999994	0	0.9486864	0.9486864	
0.295	0	0	4.250156	4.250156	0	0	1.999994	1.999994	0	0.9497126	0.9497126	
0.296	0	0	4.253329	4.253329	0	0	1.999994	1.999994	0	0.9497126	0.9497126	
0.297	0	0	4.256465	4.256465	0	0	1.999994	1.999994	0	0.9507184	0.9507184	
