Time	A1	A2	A3	A4	A5	A6	
3.362	0.003808547	0.0003398969	0.04927648	0.5822066	0.04958894	0.003860427	
3.364	0.003803471	0.0003394443	0.04921105	0.5814332	0.0495231	0.003855281	
3.366	0.003798403	0.0003389919	0.04914571	0.5806606	0.04945735	0.003850143	
3.368	0.00379334	0.0003385402	0.04908045	0.5798891	0.04939167	0.00384501	
3.37	0.003788285	0.0003380892	0.04901528	0.5791185	0.04932608	0.003839886	
3.372	0.003783237	0.0003376384	0.04895018	0.578349	0.04926056	0.003834769	
3.374	0.003778197	0.0003371886	0.04888517	0.5775803	0.04919514	0.003829658	
3.376	0.003773164	0.0003367397	0.04882023	0.5768127	0.0491298	0.003824554	
3.378	0.003768135	0.0003362913	0.04875539	0.5760461	0.04906454	0.003819458	
3.38	0.003763111	0.0003358433	0.04869062	0.5752804	0.04899937	0.003814368	
3.382	0.003758097	0.000335396	0.04862593	0.5745158	0.04893427	0.003809284	
3.384	0.003753088	0.0003349492	0.04856133	0.573752	0.04886926	0.003804211	
3.386	0.003748087	0.0003345031	0.04849682	0.5729893	0.04880433	0.00379914	
3.388	0.003743093	0.0003340575	0.04843238	0.5722276	0.04873949	0.00379408	
3.39	0.003738105	0.0003336126	0.04836803	0.5714669	0.04867472	0.003789023	
3.392	0.003733125	0.0003331681	0.04830376	0.5707072	0.04861004	0.003783971	
3.394	0.003728149	0.0003327243	0.04823957	0.5699484	0.04854545	0.003778929	
3.396	0.003723182	0.000332281	0.04817546	0.5691906	0.04848093	0.003773892	
3.398	0.00371822	0.0003318384	0.04811144	0.5684337	0.0484165	0.003768863	
3.4	0.003713265	0.0003313962	0.04804749	0.5676779	0.04835215	0.003763841	
3.402	0.003708318	0.0003309548	0.04798363	0.5669231	0.04828788	0.003758825	
3.404	0.003703376	0.0003305138	0.04791986	0.5661692	0.04822371	0.003753819	
3.406	0.00369844	0.0003300735	0.04785616	0.5654163	0.04815961	0.003748816	
3.408	0.003693512	0.0003296337	0.04779255	0.5646644	0.04809558	0.003743818	
3.41	0.003688589	0.0003291946	0.04772901	0.5639133	0.04803165	0.003738828	
3.412	0.003683675	0.0003287559	0.04766557	0.5631633	0.0479678	0.003733845	
3.414	0.003678767	0.000328318	0.0476022	0.5624143	0.04790402	0.00372887	
3.416	0.003673863	0.0003278805	0.0475389	0.5616662	0.04784033	0.003723901	
3.418	0.003668968	0.0003274437	0.0474757	0.560919	0.04777673	0.003718941	
3.42	0.003664076	0.0003270074	0.04741257	0.5601729	0.04771319	0.003713984	
3.422	0.003659194	0.0003265718	0.04734952	0.5594278	0.04764976	0.003709033	
3.424	0.00365432	0.0003261366	0.04728656	0.5586835	0.0475864	0.00370409	
3.426	0.003649449	0.0003257021	0.04722368	0.5579403	0.04752311	0.003699154	
3.428	0.003644586	0.0003252681	0.04716088	0.5571981	0.04745991	0.003694225	
3.43	0.003639728	0.0003248348	0.04709816	0.5564567	0.04739679	0.003689304	
3.432	0.003634878	0.000324402	0.04703552	0.5557164	0.04733375	0.003684387	
3.434	0.003630035	0.0003239699	0.04697296	0.5549771	0.04727079	0.003679475	
3.436	0.003625197	0.0003235382	0.04691048	0.5542387	0.04720791	0.003674572	
3.438	0.003620366	0.0003231072	0.04684809	0.5535012	0.04714512	0.003669675	
3.44	0.003615541	0.0003226767	0.04678578	0.5527648	0.04708241	0.003664786	
3.442	0.003610725	0.0003222469	0.04672354	0.5520293	0.04701978	0.0036599	
3.444	0.003605912	0.0003218176	0.04666138	0.5512947	0.04695722	0.003655024	
3.446	0.003601106	0.0003213889	0.04659931	0.5505612	0.04689475	0.003650153	
3.448	0.003596308	0.0003209608	0.04653732	0.5498285	0.04683237	0.00364529	
3.45	0.003591515	0.0003205333	0.04647541	0.5490968	0.04677006	0.003640432	
3.452	0.003586728	0.0003201063	0.04641357	0.5483661	0.04670784	0.00363558	
3.454	0.003581949	0.00031968	0.04635183	0.5476363	0.0466457	0.003630735	
3.456	0.003577176	0.0003192541	0.04629015	0.5469075	0.04658364	0.003625896	
3.458	0.00357241	0.000318829	0.04622857	0.5461797	0.04652166	0.003621064	
3.46	0.003567647	0.0003184043	0.04616706	0.5454528	0.04645976	0.003616238	
3.462	0.003562894	0.0003179803	0.04610563	0.5447268	0.04639794	0.003611419	
3.464	0.003558146	0.0003175566	0.04604428	0.5440018	0.04633621	0.003606606	
3.466	0.003553405	0.0003171333	0.04598301	0.5432777	0.04627455	0.003601801	
3.468	0.003548671	0.0003167109	0.04592182	0.5425546	0.04621297	0.003596999	
3.47	0.003543941	0.0003162888	0.04586073	0.5418324	0.04615148	0.003592206	
3.472	0.003539219	0.0003158674	0.0457997	0.5411112	0.04609006	0.003587419	
3.474	0.003534503	0.0003154466	0.04573875	0.5403908	0.04602872	0.003582638	
3.476	0.003529793	0.0003150261	0.04567789	0.5396716	0.04596746	0.003577864	
3.478	0.003525089	0.0003146066	0.0456171	0.5389533	0.04590629	0.003573095	
3.48	0.00352039	0.0003141875	0.04555639	0.5382358	0.0458452	0.003568333	
3.482	0.003515698	0.0003137689	0.04549576	0.5375193	0.04578418	0.003563579	
3.484	0.003511015	0.0003133512	0.04543521	0.5368037	0.04572325	0.003558829	
3.486	0.003506334	0.0003129337	0.04537474	0.5360891	0.0456624	0.003554087	
3.488	0.003501661	0.0003125169	0.04531433	0.5353755	0.04560162	0.00354935	
3.49	0.003496995	0.0003121004	0.04525402	0.5346627	0.04554093	0.003544621	
3.492	0.003492337	0.0003116846	0.04519379	0.5339509	0.04548031	0.003539898	
3.494	0.003487682	0.0003112692	0.04513363	0.53324	0.04541977	0.003535181	
3.496	0.003483035	0.0003108545	0.04507356	0.5325301	0.04535932	0.003530471	
3.498	0.003478393	0.0003104403	0.04501357	0.5318211	0.04529895	0.003525766	
3.5	0.003473757	0.0003100268	0.04495366	0.531113	0.04523864	0.003521066	
3.502	0.003469128	0.0003096138	0.04489381	0.5304059	0.04517843	0.003516376	
3.504	0.003464505	0.0003092014	0.04483404	0.5296997	0.04511829	0.003511688	
3.506	0.003459888	0.0003087895	0.04477436	0.5289944	0.04505822	0.003507009	
3.508	0.003455278	0.0003083784	0.04471476	0.5282902	0.04499823	0.003502335	
3.51	0.003450671	0.0003079674	0.04465523	0.5275867	0.04493833	0.003497668	
3.512	0.003446072	0.0003075569	0.04459578	0.5268843	0.04487851	0.003493005	
3.514	0.003441483	0.0003071472	0.04453642	0.5261827	0.04481876	0.003488351	
3.516	0.003436895	0.0003067381	0.04447712	0.5254822	0.04475909	0.003483701	
3.518	0.003432315	0.0003063295	0.0444179	0.5247824	0.04469949	0.00347906	
3.52	0.003427742	0.0003059215	0.04435877	0.5240836	0.04463997	0.003474424	
3.522	0.003423175	0.0003055141	0.0442997	0.5233858	0.04458054	0.003469793	
3.524	0.003418613	0.0003051071	0.04424072	0.5226889	0.04452118	0.003465168	
3.526	0.003414057	0.0003047006	0.04418182	0.5219928	0.0444619	0.003460553	
3.528	0.003409507	0.0003042945	0.04412299	0.5212978	0.0444027	0.003455939	
3.53	0.003404964	0.0003038892	0.04406424	0.5206037	0.04434358	0.003451334	
3.532	0.003400426	0.0003034843	0.04400557	0.5199105	0.04428454	0.003446735	
3.534	0.003395896	0.0003030801	0.04394698	0.519218	0.04422558	0.003442142	
3.536	0.00339137	0.0003026763	0.04388847	0.5185266	0.04416669	0.003437554	
3.538	0.003386851	0.0003022733	0.04383001	0.5178361	0.04410788	0.003432972	
3.54	0.003382338	0.0003018705	0.04377166	0.5171465	0.04404914	0.003428398	
3.542	0.003377831	0.0003014682	0.04371336	0.5164577	0.04399048	0.003423829	
3.544	0.00337333	0.0003010666	0.04365516	0.51577	0.0439319	0.003419265	
3.546	0.003368834	0.0003006656	0.04359702	0.5150831	0.0438734	0.003414709	
3.548	0.003364345	0.0003002652	0.04353897	0.5143971	0.04381498	0.003410161	
3.55	0.003359862	0.0002998651	0.04348098	0.5137121	0.04375663	0.003405616	
3.552	0.003355384	0.0002994656	0.04342309	0.513028	0.04369836	0.003401078	
3.554	0.003350914	0.0002990665	0.04336526	0.5123447	0.04364017	0.003396545	
3.556	0.003346447	0.0002986682	0.04330752	0.5116624	0.04358206	0.003392018	
3.558	0.003341988	0.0002982703	0.04324985	0.5109808	0.04352402	0.0033875	
3.56	0.003337534	0.000297873	0.04319225	0.5103003	0.04346606	0.003382985	
3.562	0.003333088	0.0002974763	0.04313473	0.5096205	0.04340816	0.003378477	
3.564	0.003328646	0.00029708	0.04307728	0.5089419	0.04335035	0.003373973	
3.566	0.003324211	0.0002966842	0.04301991	0.5082639	0.04329262	0.003369477	
3.568	0.003319779	0.0002962889	0.04296261	0.5075871	0.04323496	0.003364986	
3.57	0.003315356	0.0002958942	0.04290539	0.5069109	0.04317738	0.003360502	
3.572	0.003310936	0.0002955003	0.04284825	0.5062358	0.04311987	0.003356025	
3.574	0.003306523	0.0002951066	0.04279118	0.5055615	0.04306244	0.003351552	
3.576	0.00330212	0.0002947133	0.04273419	0.5048882	0.04300509	0.003347086	
3.578	0.003297718	0.0002943205	0.04267728	0.5042157	0.04294781	0.003342625	
3.58	0.003293324	0.0002939287	0.04262044	0.503544	0.04289062	0.003338171	
3.582	0.003288936	0.0002935373	0.04256368	0.5028733	0.0428335	0.003333721	
3.584	0.003284555	0.0002931461	0.04250699	0.5022034	0.04277645	0.003329279	
3.586	0.003280178	0.0002927554	0.04245038	0.5015345	0.04271948	0.003324842	
3.588	0.003275806	0.0002923654	0.04239385	0.5008664	0.04266258	0.003320411	
3.59	0.003271442	0.0002919759	0.04233738	0.5001993	0.04260577	0.003315987	
3.592	0.003267083	0.0002915871	0.04228099	0.4995331	0.04254903	0.003311567	
3.594	0.003262728	0.0002911987	0.04222468	0.4988676	0.04249234	0.003307156	
3.596	0.003258381	0.0002908108	0.04216843	0.4982031	0.04243575	0.003302749	
3.598	0.003254039	0.0002904234	0.04211227	0.4975395	0.04237922	0.003298348	
3.6	0.003249705	0.0002900364	0.04205617	0.4968767	0.04232277	0.003293952	
3.602	0.003245372	0.0002896499	0.04200016	0.4962149	0.04226639	0.003289564	
3.604	0.003241049	0.0002892641	0.04194421	0.4955539	0.0422101	0.003285179	
3.606	0.00323673	0.0002888788	0.04188835	0.4948938	0.04215387	0.003280802	
3.608	0.003232416	0.0002884942	0.04183254	0.4942346	0.04209772	0.00327643	
3.61	0.003228109	0.0002881095	0.04177683	0.4935762	0.04204164	0.003272064	
3.612	0.003223807	0.0002877258	0.04172118	0.4929186	0.04198565	0.003267702	
3.614	0.003219511	0.0002873424	0.04166561	0.4922619	0.04192972	0.003263349	
3.616	0.00321522	0.0002869598	0.04161011	0.4916062	0.04187387	0.003258999	
3.618	0.003210936	0.0002865773	0.04155469	0.4909513	0.04181809	0.003254658	
3.62	0.003206655	0.0002861954	0.04149933	0.4902972	0.04176239	0.00325032	
3.622	0.003202382	0.0002858143	0.04144406	0.4896441	0.04170676	0.003245989	
3.624	0.003198115	0.0002854334	0.04138885	0.4889918	0.04165121	0.003241662	
3.626	0.003193855	0.0002850532	0.04133372	0.4883404	0.04159573	0.003237344	
3.628	0.003189599	0.0002846734	0.04127866	0.4876898	0.04154033	0.00323303	
3.63	0.003185347	0.0002842941	0.04122368	0.4870401	0.04148499	0.003228722	
3.632	0.003181104	0.0002839153	0.04116877	0.4863913	0.04142974	0.003224419	
3.634	0.003176862	0.0002835372	0.04111394	0.4857433	0.04137455	0.003220122	
3.636	0.00317263	0.0002831593	0.04105917	0.4850962	0.04131944	0.003215831	
3.638	0.003168402	0.0002827821	0.04100448	0.48445	0.0412644	0.003211543	
3.64	0.00316418	0.0002824056	0.04094986	0.4838047	0.04120944	0.003207264	
3.642	0.003159964	0.0002820292	0.04089531	0.4831601	0.04115454	0.00320299	
3.644	0.003155753	0.0002816536	0.04084083	0.4825165	0.04109971	0.003198722	
3.646	0.003151547	0.0002812783	0.04078642	0.4818737	0.04104496	0.003194459	
3.648	0.003147347	0.0002809034	0.04073208	0.4812318	0.04099028	0.003190203	
3.65	0.003143154	0.0002805293	0.04067782	0.4805907	0.04093567	0.00318595	
3.652	0.003138965	0.0002801556	0.04062363	0.4799504	0.04088113	0.003181703	
3.654	0.003134781	0.0002797823	0.04056951	0.4793111	0.04082667	0.003177464	
3.656	0.003130604	0.0002794096	0.04051545	0.4786726	0.04077229	0.003173228	
3.658	0.003126431	0.0002790373	0.04046148	0.4780349	0.04071796	0.003169	
3.66	0.003122266	0.0002786657	0.04040758	0.477398	0.04066372	0.003164778	
3.662	0.003118105	0.0002782943	0.04035375	0.4767619	0.04060954	0.003160561	
3.664	0.00311395	0.0002779237	0.04029998	0.4761268	0.04055544	0.003156349	
3.666	0.003109802	0.0002775535	0.0402463	0.4754924	0.04050141	0.003152141	
3.668	0.003105655	0.0002771837	0.04019269	0.4748589	0.04044745	0.003147941	
3.67	0.003101517	0.0002768144	0.04013914	0.4742263	0.04039357	0.003143746	
3.672	0.003097383	0.0002764456	0.04008566	0.4735945	0.04033976	0.003139557	
3.674	0.003093256	0.0002760775	0.04003227	0.4729635	0.04028602	0.003135374	
3.676	0.003089134	0.0002757097	0.03997893	0.4723333	0.04023235	0.003131194	
3.678	0.003085017	0.0002753423	0.03992567	0.471704	0.04017875	0.003127022	
3.68	0.003080906	0.0002749756	0.03987248	0.4710755	0.04012522	0.003122855	
3.682	0.003076801	0.0002746091	0.03981936	0.4704479	0.04007177	0.003118694	
3.684	0.003072701	0.0002742433	0.03976632	0.4698211	0.04001838	0.003114536	
3.686	0.003068605	0.000273878	0.03971334	0.4691952	0.03996508	0.003110386	
3.688	0.003064517	0.0002735131	0.03966042	0.4685701	0.03991183	0.003106242	
3.69	0.003060434	0.0002731488	0.0396076	0.4679458	0.03985866	0.003102101	
3.692	0.003056355	0.0002727851	0.03955483	0.4673223	0.03980556	0.003097966	
3.694	0.003052283	0.0002724214	0.03950214	0.4666997	0.03975253	0.003093839	
3.696	0.003048215	0.0002720586	0.03944951	0.4660779	0.03969957	0.003089715	
3.698	0.003044151	0.0002716961	0.03939695	0.465457	0.03964668	0.003085598	
3.7	0.003040096	0.0002713341	0.03934447	0.4648368	0.03959386	0.003081487	
3.702	0.003036045	0.0002709727	0.03929206	0.4642175	0.03954113	0.00307738	
3.704	0.003031999	0.0002706118	0.03923971	0.463599	0.03948845	0.003073279	
3.706	0.003027959	0.0002702512	0.03918744	0.4629814	0.03943584	0.003069185	
3.708	0.003023922	0.0002698912	0.03913523	0.4623646	0.0393833	0.003065094	
3.71	0.003019894	0.0002695317	0.0390831	0.4617485	0.03933083	0.00306101	
3.712	0.00301587	0.0002691725	0.03903103	0.4611334	0.03927844	0.00305693	
3.714	0.003011851	0.0002688139	0.03897903	0.460519	0.03922611	0.003052857	
3.716	0.003007837	0.0002684561	0.03892711	0.4599054	0.03917386	0.003048789	
3.718	0.003003828	0.0002680984	0.03887525	0.4592927	0.03912168	0.003044724	
3.72	0.002999825	0.0002677413	0.03882346	0.4586808	0.03906956	0.003040668	
3.722	0.002995828	0.0002673843	0.03877174	0.4580697	0.03901751	0.003036616	
3.724	0.002991835	0.0002670281	0.03872009	0.4574594	0.03896553	0.003032569	
3.726	0.002987849	0.0002666726	0.03866851	0.4568499	0.03891362	0.003028527	
3.728	0.002983868	0.0002663173	0.03861699	0.4562413	0.03886178	0.003024492	
3.73	0.00297989	0.0002659624	0.03856554	0.4556334	0.03881	0.003020462	
3.732	0.002975918	0.0002656083	0.03851417	0.4550263	0.0387583	0.003016436	
3.734	0.002971953	0.0002652544	0.03846286	0.4544202	0.03870668	0.003012415	
3.736	0.002967993	0.000264901	0.03841162	0.4538147	0.03865511	0.003008401	
3.738	0.002964037	0.000264548	0.03836045	0.4532101	0.03860361	0.003004393	
3.74	0.002960088	0.0002641955	0.03830935	0.4526063	0.03855218	0.003000388	
3.742	0.002956145	0.0002638437	0.0382583	0.4520032	0.03850081	0.002996389	
3.744	0.002952205	0.0002634921	0.03820732	0.4514011	0.03844951	0.002992397	
3.746	0.002948269	0.0002631412	0.03815641	0.4507997	0.03839829	0.002988409	
3.748	0.002944343	0.0002627906	0.03810557	0.4501991	0.03834713	0.002984427	
3.75	0.002940418	0.0002624406	0.0380548	0.4495993	0.03829603	0.00298045	
3.752	0.002936501	0.0002620912	0.0380041	0.4490003	0.038245	0.002976477	
3.754	0.002932586	0.0002617419	0.03795346	0.4484021	0.03819404	0.00297251	
3.756	0.00292868	0.0002613931	0.03790289	0.4478047	0.03814315	0.00296855	
3.758	0.002924778	0.0002610451	0.03785239	0.447208	0.03809233	0.002964593	
3.76	0.002920879	0.0002606972	0.03780195	0.4466122	0.03804157	0.002960643	
3.762	0.002916986	0.0002603501	0.03775158	0.4460171	0.03799088	0.002956696	
3.764	0.002913099	0.0002600031	0.03770128	0.4454228	0.03794026	0.002952758	
3.766	0.002909217	0.0002596567	0.03765105	0.4448293	0.03788971	0.002948822	
3.768	0.002905341	0.0002593107	0.03760088	0.4442366	0.03783922	0.002944892	
3.77	0.002901468	0.0002589652	0.03755078	0.4436446	0.0377888	0.002940968	
3.772	0.002897602	0.0002586204	0.03750074	0.4430535	0.03773845	0.002937049	
3.774	0.00289374	0.0002582758	0.03745078	0.4424632	0.03768817	0.002933133	
3.776	0.002889885	0.0002579319	0.03740088	0.4418736	0.03763796	0.002929226	
3.778	0.002886035	0.0002575882	0.03735104	0.4412848	0.0375878	0.002925321	
3.78	0.002882188	0.000257245	0.03730127	0.4406968	0.03753772	0.002921423	
3.782	0.002878346	0.0002569023	0.03725157	0.4401096	0.0374877	0.00291753	
3.784	0.002874512	0.00025656	0.03720194	0.4395232	0.03743775	0.002913643	
3.786	0.002870681	0.0002562185	0.03715237	0.4389375	0.03738787	0.002909757	
3.788	0.002866857	0.0002558772	0.03710286	0.4383526	0.03733806	0.002905881	
3.79	0.002863035	0.0002555363	0.03705342	0.4377686	0.0372883	0.002902009	
3.792	0.00285922	0.0002551957	0.03700405	0.4371852	0.03723862	0.002898142	
3.794	0.002855407	0.0002548557	0.03695475	0.4366027	0.037189	0.002894279	
3.796	0.002851604	0.0002545163	0.03690551	0.436021	0.03713945	0.002890421	
3.798	0.002847804	0.0002541773	0.03685634	0.43544	0.03708997	0.002886571	
3.8	0.002844008	0.0002538387	0.03680723	0.4348598	0.03704054	0.002882725	
3.802	0.002840217	0.0002535004	0.03675818	0.4342803	0.03699119	0.002878882	
3.804	0.002836432	0.0002531628	0.03670921	0.4337017	0.0369419	0.002875045	
3.806	0.002832653	0.0002528254	0.03666029	0.4331238	0.03689268	0.002871213	
3.808	0.002828879	0.0002524888	0.03661145	0.4325467	0.03684352	0.002867388	
3.81	0.002825109	0.0002521523	0.03656267	0.4319704	0.03679443	0.002863567	
3.812	0.002821345	0.0002518166	0.03651395	0.4313948	0.03674541	0.002859751	
3.814	0.002817584	0.0002514811	0.03646529	0.4308199	0.03669645	0.00285594	
3.816	0.002813829	0.000251146	0.03641671	0.4302459	0.03664755	0.002852133	
3.818	0.002810078	0.0002508112	0.03636818	0.4296726	0.03659872	0.002848333	
3.82	0.002806334	0.0002504771	0.03631973	0.4291	0.03654996	0.002844539	
3.822	0.002802595	0.0002501437	0.03627134	0.4285282	0.03650126	0.002840746	
3.824	0.002798859	0.0002498103	0.03622301	0.4279572	0.03645263	0.002836961	
3.826	0.00279513	0.0002494778	0.03617474	0.427387	0.03640406	0.00283318	
3.828	0.002791405	0.0002491453	0.03612654	0.4268175	0.03635555	0.002829403	
3.83	0.002787683	0.0002488135	0.0360784	0.4262488	0.03630711	0.002825635	
3.832	0.002783969	0.0002484822	0.03603033	0.4256809	0.03625873	0.00282187	
3.834	0.002780259	0.0002481511	0.03598233	0.4251137	0.03621042	0.002818109	
3.836	0.002776556	0.0002478205	0.03593438	0.4245473	0.03616217	0.002814353	
3.838	0.002772855	0.0002474906	0.0358865	0.4239815	0.03611399	0.002810603	
3.84	0.002769161	0.0002471607	0.03583869	0.4234166	0.03606587	0.002806857	
3.842	0.002765469	0.0002468317	0.03579094	0.4228524	0.03601781	0.002803115	
3.844	0.002761785	0.0002465027	0.03574324	0.422289	0.03596982	0.002799381	
3.846	0.002758102	0.0002461744	0.03569562	0.4217263	0.03592189	0.00279565	
3.848	0.002754427	0.0002458466	0.03564806	0.4211644	0.03587403	0.002791924	
3.85	0.002750754	0.000245519	0.03560056	0.4206032	0.03582623	0.002788205	
3.852	0.002747091	0.0002451919	0.03555312	0.4200428	0.03577849	0.002784489	
3.854	0.00274343	0.0002448654	0.03550575	0.4194831	0.03573082	0.002780776	
3.856	0.002739774	0.000244539	0.03545844	0.4189242	0.03568321	0.00277707	
3.858	0.002736123	0.0002442135	0.03541119	0.418366	0.03563567	0.002773369	
3.86	0.002732478	0.000243888	0.03536402	0.4178085	0.03558818	0.002769673	
3.862	0.002728837	0.0002435632	0.0353169	0.4172518	0.03554077	0.002765983	
3.864	0.002725199	0.0002432389	0.03526984	0.4166958	0.03549341	0.002762297	
3.866	0.002721567	0.0002429148	0.03522284	0.4161406	0.03544611	0.002758617	
3.868	0.00271794	0.0002425911	0.03517591	0.4155861	0.03539889	0.00275494	
3.87	0.002714317	0.0002422682	0.03512904	0.4150323	0.03535172	0.002751268	
3.872	0.002710698	0.0002419453	0.03508224	0.4144793	0.03530462	0.002747601	
3.874	0.002707085	0.0002416233	0.03503549	0.413927	0.03525758	0.002743939	
3.876	0.002703479	0.0002413013	0.03498881	0.4133755	0.0352106	0.002740281	
3.878	0.002699876	0.0002409799	0.03494219	0.4128247	0.03516368	0.00273663	
3.88	0.002696279	0.0002406591	0.03489563	0.4122746	0.03511683	0.002732985	
3.882	0.002692686	0.0002403383	0.03484913	0.4117253	0.03507004	0.002729341	
3.884	0.002689099	0.0002400181	0.0348027	0.4111767	0.03502331	0.002725706	
3.886	0.002685515	0.0002396982	0.03475633	0.4106288	0.03497665	0.002722073	
3.888	0.002681937	0.000239379	0.03471002	0.4100816	0.03493004	0.002718445	
3.89	0.002678363	0.00023906	0.03466377	0.4095352	0.0348835	0.002714824	
3.892	0.002674794	0.0002387415	0.03461758	0.4089895	0.03483702	0.002711205	
3.894	0.002671229	0.0002384235	0.03457145	0.4084446	0.03479061	0.002707591	
3.896	0.002667669	0.0002381059	0.03452539	0.4079003	0.03474425	0.002703983	
3.898	0.002664113	0.0002377888	0.03447939	0.4073568	0.03469795	0.002700377	
3.9	0.002660563	0.0002374721	0.03443345	0.406814	0.03465172	0.002696779	
3.902	0.002657017	0.0002371557	0.03438757	0.406272	0.03460555	0.002693184	
3.904	0.002653476	0.0002368398	0.03434175	0.4057306	0.03455944	0.002689593	
3.906	0.002649939	0.0002365243	0.03429599	0.40519	0.03451339	0.002686011	
3.908	0.002646407	0.000236209	0.03425029	0.4046501	0.0344674	0.002682433	
3.91	0.002642879	0.0002358945	0.03420466	0.4041109	0.03442148	0.002678858	
3.912	0.002639357	0.0002355801	0.03415908	0.4035724	0.03437562	0.002675287	
3.914	0.002635838	0.0002352663	0.03411357	0.4030347	0.03432981	0.002671724	
3.916	0.002632326	0.0002349529	0.03406812	0.4024976	0.03428407	0.002668165	
3.918	0.002628816	0.00023464	0.03402273	0.4019613	0.03423839	0.002664609	
3.92	0.002625313	0.0002343275	0.03397739	0.4014257	0.03419277	0.002661057	
3.922	0.002621813	0.0002340151	0.03393212	0.4008909	0.03414721	0.002657512	
3.924	0.002618318	0.0002337035	0.03388691	0.4003567	0.03410171	0.002653971	
3.926	0.002614828	0.000233392	0.03384176	0.3998232	0.03405627	0.002650434	
3.928	0.002611343	0.0002330812	0.03379667	0.3992905	0.03401089	0.002646901	
3.93	0.002607862	0.0002327708	0.03375164	0.3987584	0.03396557	0.002643375	
3.932	0.002604386	0.0002324607	0.03370667	0.3982271	0.03392031	0.002639852	
3.934	0.002600914	0.000232151	0.03366175	0.3976965	0.03387512	0.002636334	
3.936	0.002597447	0.0002318418	0.0336169	0.3971666	0.03382998	0.002632819	
3.938	0.002593985	0.0002315328	0.03357211	0.3966373	0.0337849	0.002629312	
3.94	0.002590528	0.0002312243	0.03352738	0.3961088	0.03373989	0.002625808	
3.942	0.002587074	0.0002309165	0.03348271	0.395581	0.03369493	0.002622308	
3.944	0.002583627	0.0002306087	0.03343809	0.3950539	0.03365004	0.002618812	
3.946	0.002580183	0.0002303014	0.03339354	0.3945276	0.0336052	0.002615323	
3.948	0.002576744	0.0002299948	0.03334904	0.3940018	0.03356043	0.002611838	
3.95	0.002573309	0.0002296884	0.03330461	0.3934768	0.03351571	0.002608357	
3.952	0.00256988	0.0002293824	0.03326023	0.3929526	0.03347105	0.002604879	
3.954	0.002566455	0.0002290767	0.03321591	0.392429	0.03342645	0.002601409	
3.956	0.002563035	0.0002287715	0.03317166	0.3919061	0.03338191	0.002597943	
3.958	0.002559619	0.0002284667	0.03312746	0.3913839	0.03333743	0.00259448	
3.96	0.002556209	0.0002281624	0.03308332	0.3908624	0.03329301	0.002591021	
3.962	0.002552802	0.0002278585	0.03303924	0.3903416	0.03324866	0.00258757	
3.964	0.002549401	0.0002275549	0.03299522	0.3898215	0.03320435	0.002584122	
3.966	0.002546003	0.0002272518	0.03295125	0.389302	0.03316011	0.002580678	
3.968	0.002542611	0.0002269491	0.03290734	0.3887833	0.03311593	0.002577238	
3.97	0.002539223	0.0002266467	0.0328635	0.3882653	0.0330718	0.002573805	
3.972	0.00253584	0.0002263449	0.03281971	0.3877479	0.03302773	0.002570376	
3.974	0.002532462	0.0002260434	0.03277598	0.3872313	0.03298373	0.00256695	
3.976	0.002529087	0.0002257421	0.03273231	0.3867153	0.03293978	0.002563529	
3.978	0.002525715	0.0002254415	0.0326887	0.3862	0.03289589	0.002560114	
3.98	0.002522347	0.0002251412	0.03264514	0.3856854	0.03285206	0.002556704	
3.982	0.002518985	0.0002248411	0.03260165	0.3851715	0.03280829	0.002553297	
3.984	0.002515629	0.0002245416	0.03255821	0.3846583	0.03276457	0.002549894	
3.986	0.002512276	0.0002242425	0.03251483	0.3841457	0.03272092	0.002546497	
3.988	0.002508927	0.0002239437	0.0324715	0.3836339	0.03267732	0.002543101	
3.99	0.002505584	0.0002236455	0.03242823	0.3831227	0.03263378	0.002539711	
3.992	0.002502246	0.0002233475	0.03238503	0.3826122	0.03259029	0.002536327	
3.994	0.002498912	0.0002230501	0.03234188	0.3821024	0.03254687	0.002532944	
3.996	0.002495581	0.0002227528	0.03229878	0.3815933	0.0325035	0.002529569	
3.998	0.002492256	0.0002224559	0.03225575	0.3810848	0.0324602	0.002526198	
4	0.002488937	0.0002221598	0.03221276	0.380577	0.03241695	0.00252283	
4.002	0.002485618	0.0002218636	0.03216984	0.3800699	0.03237375	0.00251947	
4.004	0.002482306	0.0002215684	0.03212698	0.3795635	0.03233062	0.002516111	
4.006	0.002478998	0.0002212732	0.03208417	0.3790578	0.03228754	0.002512759	
4.008	0.002475694	0.0002209784	0.03204142	0.3785527	0.03224452	0.002509411	
4.01	0.002472393	0.0002206841	0.03199873	0.3780483	0.03220155	0.002506066	
4.012	0.0024691	0.0002203903	0.0319561	0.3775445	0.03215865	0.002502728	
4.014	0.002465811	0.0002200964	0.03191352	0.3770415	0.0321158	0.002499392	
4.016	0.002462525	0.0002198035	0.03187099	0.3765391	0.03207301	0.00249606	
4.018	0.002459243	0.0002195106	0.03182853	0.3760374	0.03203027	0.002492733	
4.02	0.002455965	0.0002192182	0.03178612	0.3755363	0.03198759	0.00248941	
4.022	0.002452692	0.0002189262	0.03174377	0.3750359	0.03194497	0.002486091	
4.024	0.002449423	0.0002186347	0.03170147	0.3745363	0.0319024	0.002482779	
4.026	0.00244616	0.0002183432	0.03165923	0.3740372	0.0318599	0.002479471	
4.028	0.0024429	0.0002180526	0.03161705	0.3735389	0.03181745	0.002476167	
