Time	MeshX	MeshY	
0	0	-0.3	
0.001	0	-0.3	
0.002	-0.0003312964	-0.2999989	
0.003	-0.000697299	-0.2999987	
0.004	-0.001094601	-0.2999979	
0.005	-0.001520324	-0.2999963	
0.006	-0.001970346	-0.299994	
0.007	-0.002441142	-0.2999908	
0.008	-0.002929723	-0.2999867	
0.009000001	-0.003433552	-0.2999816	
0.01	-0.003950469	-0.2999754	
0.011	-0.004478679	-0.2999682	
0.012	-0.005016598	-0.2999598	
0.013	-0.005562874	-0.2999503	
0.014	-0.00611635	-0.2999397	
0.015	-0.006676033	-0.2999279	
0.016	-0.007241073	-0.2999149	
0.017	-0.007810736	-0.2999007	
0.018	-0.008384394	-0.2998852	
0.019	-0.008961502	-0.2998686	
0.02	-0.009541595	-0.2998508	
0.021	-0.01012427	-0.2998317	
0.022	-0.01070917	-0.2998115	
0.023	-0.011296	-0.29979	
0.024	-0.01188449	-0.2997673	
0.025	-0.01247443	-0.2997433	
0.026	-0.01306561	-0.2997182	
0.027	-0.01365786	-0.2996918	
0.028	-0.01425103	-0.2996642	
0.029	-0.014845	-0.2996354	
0.03	-0.01543965	-0.2996053	
0.031	-0.01603489	-0.2995741	
0.032	-0.01663063	-0.2995416	
0.033	-0.01722679	-0.2995079	
0.034	-0.01782332	-0.299473	
0.035	-0.01842015	-0.2994369	
0.036	-0.01901724	-0.2993996	
0.037	-0.01961454	-0.2993611	
0.038	-0.02021201	-0.2993213	
0.039	-0.02080963	-0.2992804	
0.04	-0.02140735	-0.2992382	
0.041	-0.02200516	-0.2991949	
0.042	-0.02260304	-0.2991503	
0.043	-0.02320096	-0.2991045	
0.044	-0.02379891	-0.2990575	
0.045	-0.02439686	-0.2990094	
0.046	-0.02499481	-0.29896	
0.047	-0.02559274	-0.2989094	
0.048	-0.02619064	-0.2988576	
0.049	-0.02678851	-0.2988046	
0.05	-0.02738633	-0.2987504	
0.051	-0.0279841	-0.298695	
0.052	-0.0285818	-0.2986384	
0.053	-0.02917942	-0.2985806	
0.054	-0.02977698	-0.2985216	
0.055	-0.03037445	-0.2984614	
0.056	-0.03097183	-0.2984	
0.057	-0.03156913	-0.2983374	
0.058	-0.03216632	-0.2982736	
0.059	-0.03276341	-0.2982086	
0.06	-0.0333604	-0.2981424	
0.061	-0.03395727	-0.298075	
0.062	-0.03455403	-0.2980064	
0.063	-0.03515068	-0.2979366	
0.064	-0.0357472	-0.2978657	
0.06500001	-0.03634359	-0.2977935	
0.066	-0.03693986	-0.2977201	
0.067	-0.03753599	-0.2976455	
0.068	-0.03813199	-0.2975698	
0.06900001	-0.03872784	-0.2974928	
0.07	-0.03932355	-0.2974147	
0.071	-0.03991912	-0.2973354	
0.072	-0.04051454	-0.2972548	
0.07300001	-0.0411098	-0.2971731	
0.074	-0.0417049	-0.2970901	
0.075	-0.04229985	-0.297006	
0.07600001	-0.04289462	-0.2969207	
0.07700001	-0.04348923	-0.2968343	
0.078	-0.04408367	-0.2967466	
0.079	-0.04467792	-0.2966577	
0.08000001	-0.045272	-0.2965677	
0.081	-0.04586589	-0.2964765	
0.082	-0.0464596	-0.296384	
0.083	-0.04705311	-0.2962904	
0.08400001	-0.04764641	-0.2961956	
0.085	-0.04823953	-0.2960996	
0.086	-0.04883243	-0.2960025	
0.087	-0.04942512	-0.2959041	
0.08800001	-0.0500176	-0.2958046	
0.089	-0.05060985	-0.2957039	
0.09	-0.05120188	-0.295602	
0.09100001	-0.05179368	-0.2954989	
0.09200001	-0.05238525	-0.2953947	
0.093	-0.05297659	-0.2952893	
0.094	-0.05356767	-0.2951827	
0.09500001	-0.05415851	-0.2950749	
0.096	-0.05474909	-0.294966	
0.097	-0.05533941	-0.2948559	
0.098	-0.05592948	-0.2947446	
0.09900001	-0.05651927	-0.2946322	
0.1	-0.05710879	-0.2945186	
