Time	B	A	C	D	E	F	
0.3204	-0.02950923	-0.04828807	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3206	-0.02849554	-0.04871299	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3208	-0.02771859	-0.04906032	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.321	-0.02713339	-0.04934004	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3212	-0.02670476	-0.04956071	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3214	-0.02640496	-0.04972968	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3216	-0.02621196	-0.04985331	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3218	-0.02610809	-0.0499371	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.322	-0.02607908	-0.04998583	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3222	-0.02611331	-0.05000371	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3224	-0.02620124	-0.0499944	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3226	-0.02633499	-0.04996114	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3228	-0.02650799	-0.0499068	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.323	-0.02671471	-0.0498339	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3232	-0.02695049	-0.0497447	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3234	-0.02721135	-0.04964121	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3236	-0.02749387	-0.04952522	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3238	-0.0277951	-0.04939833	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.324	-0.02811248	-0.04926199	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3242	-0.02844375	-0.04911751	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3244	-0.02878691	-0.04896604	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3246	-0.02914022	-0.04880863	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3248	-0.02950209	-0.04864626	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.325	-0.02987111	-0.04847977	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3252	-0.03024602	-0.04830995	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3254	-0.03062566	-0.0481375	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3256	-0.03100899	-0.04796307	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3258	-0.03139506	-0.04778722	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.326	-0.03178298	-0.0476105	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3262	-0.03217199	-0.04743336	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3264	-0.03256133	-0.04725624	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3266	-0.03295034	-0.04707952	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3268	-0.03333839	-0.04690356	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.327	-0.03372493	-0.04672867	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3272	-0.03410944	0	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3274	-0.03196013	-0.04728619	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3276	-0.03028833	-0.04789801	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3278	-0.02899138	-0.04840701	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.328	-0.02799161	-0.04882699	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3282	-0.02722961	-0.04916967	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3284	-0.02665954	-0.04944504	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3286	-0.02624574	-0.04966161	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3288	-0.02596016	-0.04982673	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.329	-0.02578061	-0.04994673	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3292	-0.02568936	-0.05002708	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3294	-0.02567211	-0.05007257	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3296	-0.02571728	-0.05008737	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3298	-0.02581538	-0.05007514	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.33	-0.02595857	-0.05003911	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3302	-0.02614035	-0.04998213	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3304	-0.02635527	-0.04990671	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3306	-0.02659871	-0.04981511	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3308	-0.02686678	-0.04970931	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.331	-0.02715609	-0.04959111	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3312	-0.02746376	-0.04946211	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3314	-0.02778726	-0.04932374	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3316	-0.02812438	-0.0491773	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3318	-0.02847317	-0.04902394	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.332	-0.02883191	-0.04886473	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3322	-0.02919905	-0.04870061	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3324	-0.0295732	-0.04853243	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3326	-0.02995313	-0.04836098	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3328	-0.03033769	-0.04818695	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.333	-0.03072586	-0.04801099	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3332	-0.03111671	-0.04783366	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3334	-0.03150938	-0.0476555	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3336	-0.03190308	-0.04747697	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3338	-0.03229709	-0.0472985	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.334	-0.03269074	-0.04712048	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3342	-0.03308342	-0.04694325	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3344	-0.03347457	-0.04676713	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3346	-0.03386367	-0.04659239	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3348	-0.03425024	0	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.335	-0.03203469	-0.04715636	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3352	-0.03031343	-0.04777381	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3354	-0.02897927	-0.04828807	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3356	-0.02795128	-0.04871299	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3358	-0.02716774	-0.04906032	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.336	-0.02658112	-0.04934004	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3362	-0.02615451	-0.04956071	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3364	-0.02585898	-0.04972968	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3366	-0.02567165	-0.04985331	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3368	-0.0255743	-0.0499371	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.337	-0.02555227	-0.04998583	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3372	-0.02559367	-0.05000371	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3374	-0.02568881	-0.0499944	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3376	-0.0258297	-0.04996114	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3378	-0.0260097	-0.0499068	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.338	-0.02622326	-0.0498339	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3382	-0.02646571	-0.0497447	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3384	-0.02673307	-0.04964121	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3386	-0.02702194	-0.04952522	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3388	-0.02732939	-0.04939833	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.339	-0.02765286	-0.04926199	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3392	-0.02799013	-0.04911751	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3394	-0.02833922	-0.04896604	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3396	-0.02869839	-0.04880863	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3398	-0.0290661	-0.04864626	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.34	-0.02944094	-0.04847977	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3402	-0.02982166	-0.04830995	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3404	-0.03020713	-0.0481375	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3406	-0.0305963	-0.04796307	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3408	-0.03098824	-0.04778722	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.341	-0.03138209	-0.0476105	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3412	-0.03177704	-0.04743336	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3414	-0.03217238	-0.04725624	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3416	-0.03256743	-0.04707952	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3418	-0.03296158	-0.04690356	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.342	-0.03335427	-0.04672867	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3422	-0.03374496	0	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3424	-0.03153679	-0.04728619	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3426	-0.02982821	-0.04789801	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3428	-0.02850946	-0.04840701	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.343	-0.02749801	-0.04882699	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3432	-0.02673113	-0.04916967	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3434	-0.02616071	-0.04944504	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3436	-0.02574949	-0.04966161	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3438	-0.02546838	-0.04982673	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.344	-0.02529444	-0.04994673	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3442	-0.02520944	-0.05002708	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3444	-0.02519876	-0.05007257	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3446	-0.02525059	-0.05008737	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3448	-0.0253553	-0.05007514	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.345	-0.02550498	-0.05003911	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3452	-0.02569308	-0.04998213	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3454	-0.02591413	-0.04990671	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3456	-0.02616352	-0.04981511	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3458	-0.02643735	-0.04970931	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.346	-0.02673226	-0.04959111	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3462	-0.0270454	-0.04946211	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3464	-0.02737424	-0.04932374	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3466	-0.0277166	-0.0491773	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3468	-0.02807057	-0.04902394	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.347	-0.02843443	-0.04886473	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3472	-0.02880665	-0.04870061	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3474	-0.02918587	-0.04853243	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3476	-0.02957086	-0.04836098	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3478	-0.0299605	-0.04818695	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.348	-0.03035378	-0.04801099	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3482	-0.03074975	-0.04783366	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3484	-0.03114759	-0.0476555	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3486	-0.0315465	-0.04747697	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3488	-0.03194576	-0.0472985	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.349	-0.03234472	-0.04712048	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3492	-0.03274276	-0.04694325	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3494	-0.03313932	-0.04676713	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3496	-0.03353387	-0.04659239	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3498	-0.03392595	0	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.35	-0.03165437	-0.04715636	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3502	-0.0298981	-0.04777381	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3504	-0.02854315	-0.04828807	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3506	-0.02750396	-0.04871299	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3508	-0.02671565	-0.04906032	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.351	-0.02612852	-0.04934004	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3512	-0.02570419	-0.04956071	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3514	-0.02541269	-0.04972968	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3516	-0.02523047	-0.04985331	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3518	-0.02513882	-0.0499371	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.352	-0.02512278	-0.04998583	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3522	-0.02517026	-0.05000371	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3524	-0.02527143	-0.0499944	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3526	-0.02541823	-0.04996114	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3528	-0.02560398	-0.0499068	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.353	-0.02582311	-0.0498339	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3532	-0.02607096	-0.0497447	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3534	-0.02634354	-0.04964121	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3536	-0.02663748	-0.04952522	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3538	-0.02694986	-0.04939833	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.354	-0.02727815	-0.04926199	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3542	-0.02762014	-0.04911751	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3544	-0.02797389	-0.04896604	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3546	-0.02833767	-0.04880863	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3548	-0.02870995	-0.04864626	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.355	-0.02908935	-0.04847977	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3552	-0.02947462	-0.04830995	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3554	-0.02986464	-0.0481375	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3556	-0.0302584	-0.04796307	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3558	-0.03065494	-0.04778722	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.356	-0.03105343	-0.0476105	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3562	-0.03145306	-0.04743336	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3564	-0.03185312	-0.04725624	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3566	-0.03225295	-0.04707952	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3568	-0.03265192	-0.04690356	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.357	-0.03304948	-0.04672867	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3572	-0.03344508	0	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3574	-0.03118723	-0.04728619	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3576	-0.02944808	-0.04789801	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3578	-0.02811161	-0.04840701	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.358	-0.02709101	-0.04882699	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3582	-0.02632067	-0.04916967	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3584	-0.0257505	-0.04944504	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3586	-0.02534193	-0.04966161	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3588	-0.02506494	-0.04982673	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.359	-0.02489598	-0.04994673	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3592	-0.02481641	-0.05002708	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3594	-0.02481134	-0.05007257	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3596	-0.0248688	-0.05008737	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3598	-0.02497905	-0.05007514	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.36	-0.02513411	-0.05003911	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3602	-0.0253274	-0.04998213	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3604	-0.02555346	-0.04990671	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3606	-0.02580766	-0.04981511	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3608	-0.02608613	-0.04970931	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.361	-0.02638553	-0.04959111	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3612	-0.02670302	-0.04946211	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3614	-0.0270361	-0.04932374	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3616	-0.02738262	-0.0491773	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3618	-0.02774066	-0.04902394	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.362	-0.02810855	-0.04886473	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3622	-0.02848477	-0.04870061	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3624	-0.02886798	-0.04853243	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3626	-0.02925695	-0.04836098	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3628	-0.02965059	-0.04818695	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.363	-0.03004787	-0.04801099	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3632	-0.03044789	-0.04783366	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3634	-0.03084981	-0.0476555	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3636	-0.03125283	-0.04747697	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3638	-0.03165626	-0.0472985	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.364	-0.03205942	-0.04712048	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3642	-0.03246173	-0.04694325	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3644	-0.03286259	-0.04676713	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3646	-0.0332615	-0.04659239	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3648	-0.03365798	0	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.365	-0.031339	-0.04715636	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3652	-0.02955354	-0.04777381	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3654	-0.0281816	-0.04828807	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3656	-0.02713355	-0.04871299	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3658	-0.02634178	-0.04906032	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.366	-0.02575471	-0.04934004	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3662	-0.0253327	-0.04956071	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3664	-0.02504492	-0.04972968	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3666	-0.02486724	-0.04985331	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3668	-0.02478056	-0.0499371	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.367	-0.02476966	-0.04998583	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3672	-0.0248223	-0.05000371	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3674	-0.02492854	-0.0499944	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3676	-0.02508026	-0.04996114	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3678	-0.02527076	-0.0499068	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.368	-0.02549446	-0.0498339	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3682	-0.0257467	-0.0497447	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3684	-0.02602352	-0.04964121	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3686	-0.02632154	-0.04952522	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3688	-0.02663788	-0.04939833	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.369	-0.02697002	-0.04926199	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3692	-0.02731578	-0.04911751	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3694	-0.02767324	-0.04896604	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3696	-0.02804067	-0.04880863	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3698	-0.02841657	-0.04864626	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.37	-0.02879957	-0.04847977	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3702	-0.02918845	-0.04830995	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3704	-0.02958209	-0.0481375	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3706	-0.02997947	-0.04796307	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3708	-0.03037968	-0.04778722	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.371	-0.03078185	-0.0476105	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3712	-0.03118521	-0.04743336	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3714	-0.03158904	-0.04725624	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3716	-0.03199268	-0.04707952	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3718	-0.03239551	-0.04690356	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.372	-0.03279696	-0.04672867	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3722	-0.03319651	0	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3724	-0.03089659	-0.04728619	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3726	-0.02913194	-0.04789801	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3728	-0.02778095	-0.04840701	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.373	-0.02675311	-0.04882699	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3732	-0.0259803	-0.04916967	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3734	-0.02541076	-0.04944504	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3736	-0.02500474	-0.04966161	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3738	-0.02473148	-0.04982673	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.374	-0.02456691	-0.04994673	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3742	-0.02449205	-0.05002708	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3744	-0.02449179	-0.05007257	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3746	-0.02455402	-0.05008737	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3748	-0.02466891	-0.05007514	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.375	-0.02482845	-0.05003911	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3752	-0.02502604	-0.04998213	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3754	-0.0252562	-0.04990671	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3756	-0.02551434	-0.04981511	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3758	-0.02579657	-0.04970931	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.376	-0.0260996	-0.04959111	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3762	-0.02642059	-0.04946211	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3764	-0.02675707	-0.04932374	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3766	-0.02710691	-0.0491773	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3768	-0.02746821	-0.04902394	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.377	-0.02783931	-0.04886473	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3772	-0.02821871	-0.04870061	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3774	-0.02860509	-0.04853243	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3776	-0.02899723	-0.04836098	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3778	-0.02939404	-0.04818695	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.378	-0.02979452	-0.04801099	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3782	-0.03019777	-0.04783366	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3784	-0.03060293	-0.0476555	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3786	-0.03100925	-0.04747697	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
0.3788	-0.03141601	-0.0472985	-0.04000007	-0.04130441	-0.0408334	-0.04916672	
