Time	1Vm	Delayed_Rect_K	Fast_Na	1It	
0.000134	-0.07036043	-4.291555E-11	6.872473E-12	-3.604307E-11	
0.000135	-0.07036042	-4.291212E-11	6.870303E-12	-3.604182E-11	
0.000136	-0.07036041	-4.290867E-11	6.868161E-12	-3.604051E-11	
0.000137	-0.07036039	-4.290525E-11	6.866049E-12	-3.60392E-11	
0.000138	-0.07036038	-4.290182E-11	6.863965E-12	-3.603786E-11	
0.000139	-0.07036037	-4.289837E-11	6.861909E-12	-3.603646E-11	
0.00014	-0.07036036	-4.289497E-11	6.85988E-12	-3.603508E-11	
0.000141	-0.07036033	-4.289156E-11	6.857879E-12	-3.603368E-11	
0.000142	-0.07036032	-4.288815E-11	6.855904E-12	-3.603225E-11	
0.000143	-0.0703603	-4.288474E-11	6.853955E-12	-3.603079E-11	
0.000144	-0.07036029	-4.288134E-11	6.852033E-12	-3.602931E-11	
0.000145	-0.07036027	-4.287793E-11	6.850136E-12	-3.60278E-11	
0.000146	-0.07036026	-4.287453E-11	6.848265E-12	-3.602627E-11	
0.000147	-0.07036024	-4.287112E-11	6.846418E-12	-3.60247E-11	
0.000148	-0.07036023	-4.286772E-11	6.844597E-12	-3.602312E-11	
0.000149	-0.07036021	-4.286432E-11	6.842799E-12	-3.602152E-11	
0.00015	-0.0703602	-4.286091E-11	6.841026E-12	-3.601988E-11	
0.000151	-0.07036018	-4.285754E-11	6.839277E-12	-3.601826E-11	
0.000152	-0.07036017	-4.285414E-11	6.837551E-12	-3.601659E-11	
0.000153	-0.07036015	-4.285073E-11	6.835847E-12	-3.601489E-11	
0.000154	-0.07036013	-4.284736E-11	6.834166E-12	-3.60132E-11	
0.000155	-0.07036012	-4.284397E-11	6.832509E-12	-3.601146E-11	
0.000156	-0.0703601	-4.284058E-11	6.830872E-12	-3.600971E-11	
0.000157	-0.07036008	-4.28372E-11	6.829258E-12	-3.600794E-11	
0.000158	-0.07036006	-4.283384E-11	6.827665E-12	-3.600618E-11	
0.000159	-0.07036005	-4.283045E-11	6.826095E-12	-3.600436E-11	
0.00016	-0.07036002	-4.282706E-11	6.824545E-12	-3.600252E-11	
0.000161	-0.07036	-4.282371E-11	6.823016E-12	-3.60007E-11	
0.000162	-0.07035998	-4.282032E-11	6.821506E-12	-3.599882E-11	
0.000163	-0.07035997	-4.281697E-11	6.820015E-12	-3.599695E-11	
0.000164	-0.07035995	-4.281358E-11	6.818546E-12	-3.599504E-11	
0.000165	-0.07035993	-4.281023E-11	6.817097E-12	-3.599313E-11	
0.000166	-0.07035991	-4.280684E-11	6.815667E-12	-3.599118E-11	
0.000167	-0.07035989	-4.280349E-11	6.814255E-12	-3.598923E-11	
0.000168	-0.07035987	-4.28001E-11	6.812861E-12	-3.598724E-11	
0.000169	-0.07035986	-4.279678E-11	6.811488E-12	-3.598529E-11	
0.00017	-0.07035983	-4.279339E-11	6.810132E-12	-3.598326E-11	
0.000171	-0.07035981	-4.279006E-11	6.808797E-12	-3.598126E-11	
0.000172	-0.0703598	-4.278672E-11	6.807475E-12	-3.597925E-11	
0.000173	-0.07035977	-4.278335E-11	6.806174E-12	-3.597718E-11	
0.000174	-0.07035975	-4.278001E-11	6.80489E-12	-3.597512E-11	
0.000175	-0.07035974	-4.277667E-11	6.803621E-12	-3.597305E-11	
0.000176	-0.07035971	-4.277331E-11	6.80237E-12	-3.597093E-11	
0.000177	-0.07035968	-4.276997E-11	6.801136E-12	-3.596883E-11	
0.000178	-0.07035966	-4.276663E-11	6.799918E-12	-3.596672E-11	
0.000179	-0.07035964	-4.27633E-11	6.798716E-12	-3.596458E-11	
0.00018	-0.07035962	-4.275996E-11	6.797531E-12	-3.596243E-11	
0.000181	-0.0703596	-4.275659E-11	6.796361E-12	-3.596023E-11	
0.000182	-0.07035958	-4.275326E-11	6.795207E-12	-3.595805E-11	
0.000183	-0.07035956	-4.274992E-11	6.794069E-12	-3.595585E-11	
0.000184	-0.07035954	-4.274662E-11	6.792946E-12	-3.595367E-11	
0.000185	-0.07035951	-4.274328E-11	6.791837E-12	-3.595144E-11	
0.000186	-0.07035949	-4.273996E-11	6.790742E-12	-3.594922E-11	
0.000187	-0.07035947	-4.273664E-11	6.789664E-12	-3.594698E-11	
0.000188	-0.07035945	-4.273332E-11	6.788599E-12	-3.594472E-11	
0.000189	-0.07035942	-4.273E-11	6.787548E-12	-3.594245E-11	
0.00019	-0.0703594	-4.272668E-11	6.786511E-12	-3.594017E-11	
0.000191	-0.07035937	-4.272336E-11	6.785489E-12	-3.593787E-11	
0.000192	-0.07035935	-4.272004E-11	6.784481E-12	-3.593556E-11	
0.000193	-0.07035933	-4.271672E-11	6.783484E-12	-3.593324E-11	
0.000194	-0.0703593	-4.27134E-11	6.782501E-12	-3.59309E-11	
0.000195	-0.07035928	-4.271009E-11	6.781533E-12	-3.592855E-11	
0.000196	-0.07035926	-4.270677E-11	6.780577E-12	-3.592619E-11	
0.000197	-0.07035924	-4.270344E-11	6.779633E-12	-3.592381E-11	
0.000198	-0.07035922	-4.270017E-11	6.778702E-12	-3.592146E-11	
0.000199	-0.07035919	-4.269684E-11	6.777783E-12	-3.591906E-11	
0.0002	-0.07035917	-4.269353E-11	6.776878E-12	-3.591665E-11	
0.000201	-0.07035915	-4.269023E-11	6.775983E-12	-3.591424E-11	
0.000202	-0.07035912	-4.268692E-11	6.7751E-12	-3.591182E-11	
0.000203	-0.0703591	-4.268365E-11	6.77423E-12	-3.590942E-11	
0.000204	-0.07035907	-4.268035E-11	6.773371E-12	-3.590698E-11	
0.000205	-0.07035904	-4.267705E-11	6.772525E-12	-3.590452E-11	
0.000206	-0.07035902	-4.267374E-11	6.77169E-12	-3.590205E-11	
0.000207	-0.07035899	-4.267044E-11	6.770864E-12	-3.589958E-11	
0.000208	-0.07035897	-4.266718E-11	6.770049E-12	-3.589713E-11	
0.000209	-0.07035895	-4.266387E-11	6.769245E-12	-3.589463E-11	
0.00021	-0.07035892	-4.266057E-11	6.768454E-12	-3.589212E-11	
0.000211	-0.07035889	-4.26573E-11	6.767671E-12	-3.588963E-11	
0.000212	-0.07035887	-4.265403E-11	6.766899E-12	-3.588713E-11	
0.000213	-0.07035885	-4.265073E-11	6.766139E-12	-3.588459E-11	
0.000214	-0.07035882	-4.264743E-11	6.765388E-12	-3.588205E-11	
0.000215	-0.0703588	-4.264417E-11	6.764647E-12	-3.587952E-11	
0.000216	-0.07035878	-4.264086E-11	6.763917E-12	-3.587695E-11	
0.000217	-0.07035874	-4.263758E-11	6.763196E-12	-3.587439E-11	
0.000218	-0.07035872	-4.263433E-11	6.762483E-12	-3.587184E-11	
0.000219	-0.07035869	-4.263104E-11	6.761782E-12	-3.586926E-11	
0.00022	-0.07035866	-4.262776E-11	6.76109E-12	-3.586667E-11	
0.000221	-0.07035864	-4.262451E-11	6.760406E-12	-3.58641E-11	
0.000222	-0.07035861	-4.262122E-11	6.759733E-12	-3.586149E-11	
0.000223	-0.07035859	-4.261797E-11	6.759067E-12	-3.58589E-11	
0.000224	-0.07035857	-4.261472E-11	6.758411E-12	-3.585631E-11	
0.000225	-0.07035854	-4.261144E-11	6.757764E-12	-3.585367E-11	
0.000226	-0.07035851	-4.260818E-11	6.757124E-12	-3.585106E-11	
0.000227	-0.07035848	-4.26049E-11	6.756493E-12	-3.58484E-11	
0.000228	-0.07035846	-4.260165E-11	6.755871E-12	-3.584578E-11	
0.000229	-0.07035843	-4.259837E-11	6.755259E-12	-3.584311E-11	
0.00023	-0.0703584	-4.259512E-11	6.754652E-12	-3.584047E-11	
0.000231	-0.07035837	-4.259183E-11	6.754056E-12	-3.583777E-11	
0.000232	-0.07035835	-4.25886E-11	6.753465E-12	-3.583514E-11	
0.000233	-0.07035832	-4.258533E-11	6.752884E-12	-3.583245E-11	
0.000234	-0.0703583	-4.25821E-11	6.752309E-12	-3.582979E-11	
0.000235	-0.07035827	-4.257883E-11	6.751744E-12	-3.582708E-11	
0.000236	-0.07035825	-4.257563E-11	6.751185E-12	-3.582444E-11	
0.000237	-0.07035822	-4.257236E-11	6.750633E-12	-3.582173E-11	
0.000238	-0.07035819	-4.256913E-11	6.75009E-12	-3.581904E-11	
0.000239	-0.07035816	-4.256586E-11	6.749555E-12	-3.58163E-11	
0.00024	-0.07035814	-4.256263E-11	6.749025E-12	-3.58136E-11	
0.000241	-0.07035811	-4.255936E-11	6.748503E-12	-3.581085E-11	
0.000242	-0.07035808	-4.255613E-11	6.747988E-12	-3.580814E-11	
0.000243	-0.07035805	-4.255289E-11	6.747478E-12	-3.580541E-11	
0.000244	-0.07035802	-4.254963E-11	6.746976E-12	-3.580265E-11	
0.000245	-0.070358	-4.25464E-11	6.746481E-12	-3.579992E-11	
0.000246	-0.07035797	-4.254313E-11	6.745992E-12	-3.579714E-11	
0.000247	-0.07035794	-4.253994E-11	6.74551E-12	-3.579443E-11	
0.000248	-0.07035792	-4.253672E-11	6.745035E-12	-3.579169E-11	
0.000249	-0.07035789	-4.253347E-11	6.744567E-12	-3.578891E-11	
0.00025	-0.07035787	-4.253026E-11	6.744106E-12	-3.578615E-11	
0.000251	-0.07035784	-4.252701E-11	6.743649E-12	-3.578336E-11	
0.000252	-0.07035781	-4.252379E-11	6.743198E-12	-3.578059E-11	
0.000253	-0.07035778	-4.252057E-11	6.742755E-12	-3.577782E-11	
0.000254	-0.07035775	-4.251732E-11	6.742316E-12	-3.577501E-11	
0.000255	-0.07035772	-4.251411E-11	6.741884E-12	-3.577223E-11	
0.000256	-0.0703577	-4.251089E-11	6.741456E-12	-3.576944E-11	
0.000257	-0.07035767	-4.250764E-11	6.741036E-12	-3.576661E-11	
0.000258	-0.07035764	-4.250442E-11	6.740619E-12	-3.576381E-11	
0.000259	-0.07035761	-4.250124E-11	6.74021E-12	-3.576103E-11	
0.00026	-0.07035758	-4.249799E-11	6.739805E-12	-3.575819E-11	
0.000261	-0.07035755	-4.249478E-11	6.739406E-12	-3.575537E-11	
0.000262	-0.07035753	-4.249157E-11	6.739013E-12	-3.575255E-11	
0.000263	-0.0703575	-4.248833E-11	6.738624E-12	-3.574971E-11	
0.000264	-0.07035746	-4.248513E-11	6.738241E-12	-3.574688E-11	
0.000265	-0.07035743	-4.248193E-11	6.737862E-12	-3.574407E-11	
0.000266	-0.07035741	-4.247873E-11	6.737489E-12	-3.574124E-11	
0.000267	-0.07035738	-4.24755E-11	6.737122E-12	-3.573838E-11	
0.000268	-0.07035735	-4.24723E-11	6.736761E-12	-3.573554E-11	
0.000269	-0.07035733	-4.24691E-11	6.736403E-12	-3.573269E-11	
0.00027	-0.0703573	-4.24659E-11	6.73605E-12	-3.572985E-11	
0.000271	-0.07035727	-4.24627E-11	6.735702E-12	-3.572699E-11	
0.000272	-0.07035724	-4.24595E-11	6.735358E-12	-3.572414E-11	
0.000273	-0.07035722	-4.24563E-11	6.73502E-12	-3.572128E-11	
0.000274	-0.07035719	-4.245307E-11	6.734685E-12	-3.571838E-11	
0.000275	-0.07035715	-4.244987E-11	6.734355E-12	-3.571551E-11	
0.000276	-0.07035712	-4.244667E-11	6.73403E-12	-3.571264E-11	
0.000277	-0.0703571	-4.244348E-11	6.733708E-12	-3.570977E-11	
0.000278	-0.07035707	-4.244024E-11	6.733392E-12	-3.570685E-11	
0.000279	-0.07035704	-4.243706E-11	6.73308E-12	-3.570398E-11	
0.00028	-0.07035701	-4.243388E-11	6.732773E-12	-3.57011E-11	
0.000281	-0.07035698	-4.243073E-11	6.73247E-12	-3.569826E-11	
0.000282	-0.07035696	-4.242754E-11	6.732171E-12	-3.569537E-11	
0.000283	-0.07035693	-4.242433E-11	6.731875E-12	-3.569245E-11	
0.000284	-0.0703569	-4.242115E-11	6.731583E-12	-3.568956E-11	
0.000285	-0.07035687	-4.241796E-11	6.731297E-12	-3.568667E-11	
0.000286	-0.07035683	-4.241478E-11	6.731014E-12	-3.568377E-11	
0.000287	-0.07035681	-4.24116E-11	6.730733E-12	-3.568086E-11	
0.000288	-0.07035678	-4.240839E-11	6.730458E-12	-3.567793E-11	
0.000289	-0.07035675	-4.24052E-11	6.730185E-12	-3.567502E-11	
0.00029	-0.07035672	-4.240202E-11	6.729917E-12	-3.56721E-11	
0.000291	-0.07035669	-4.239884E-11	6.729652E-12	-3.566919E-11	
0.000292	-0.07035667	-4.239569E-11	6.729391E-12	-3.56663E-11	
0.000293	-0.07035664	-4.239248E-11	6.729134E-12	-3.566335E-11	
0.000294	-0.07035661	-4.238931E-11	6.72888E-12	-3.566043E-11	
0.000295	-0.07035658	-4.238615E-11	6.728629E-12	-3.565752E-11	
0.000296	-0.07035655	-4.238298E-11	6.728383E-12	-3.56546E-11	
0.000297	-0.07035651	-4.237982E-11	6.728138E-12	-3.565168E-11	
0.000298	-0.07035649	-4.237665E-11	6.727898E-12	-3.564875E-11	
0.000299	-0.07035646	-4.237346E-11	6.727661E-12	-3.56458E-11	
0.0003	-0.07035643	-4.237029E-11	6.727428E-12	-3.564286E-11	
0.000301	-0.0703564	-4.236712E-11	6.727197E-12	-3.563993E-11	
0.000302	-0.07035637	-4.236396E-11	6.726968E-12	-3.563699E-11	
0.000303	-0.07035634	-4.236083E-11	6.726743E-12	-3.563409E-11	
0.000304	-0.07035631	-4.235766E-11	6.726521E-12	-3.563114E-11	
0.000305	-0.07035629	-4.23545E-11	6.726301E-12	-3.56282E-11	
0.000306	-0.07035626	-4.23513E-11	6.726087E-12	-3.562521E-11	
0.000307	-0.07035623	-4.234814E-11	6.725874E-12	-3.562227E-11	
0.000308	-0.07035619	-4.234497E-11	6.725663E-12	-3.561931E-11	
0.000309	-0.07035616	-4.234181E-11	6.725457E-12	-3.561636E-11	
0.00031	-0.07035613	-4.233866E-11	6.725253E-12	-3.561341E-11	
0.000311	-0.0703561	-4.233552E-11	6.725051E-12	-3.561047E-11	
0.000312	-0.07035607	-4.233237E-11	6.724852E-12	-3.560751E-11	
0.000313	-0.07035605	-4.232922E-11	6.724657E-12	-3.560456E-11	
0.000314	-0.07035602	-4.232607E-11	6.724464E-12	-3.560161E-11	
0.000315	-0.07035599	-4.232292E-11	6.724273E-12	-3.559865E-11	
0.000316	-0.07035596	-4.231978E-11	6.724086E-12	-3.559569E-11	
0.000317	-0.07035593	-4.231663E-11	6.723899E-12	-3.559273E-11	
0.000318	-0.0703559	-4.231348E-11	6.723716E-12	-3.558976E-11	
0.000319	-0.07035586	-4.231033E-11	6.723535E-12	-3.55868E-11	
0.00032	-0.07035583	-4.230719E-11	6.723358E-12	-3.558383E-11	
0.000321	-0.07035581	-4.230404E-11	6.723183E-12	-3.558085E-11	
0.000322	-0.07035578	-4.230086E-11	6.723011E-12	-3.557785E-11	
0.000323	-0.07035575	-4.229771E-11	6.722841E-12	-3.557487E-11	
0.000324	-0.07035572	-4.229457E-11	6.722673E-12	-3.557189E-11	
0.000325	-0.07035569	-4.229147E-11	6.722507E-12	-3.556896E-11	
0.000326	-0.07035566	-4.228834E-11	6.722343E-12	-3.556599E-11	
0.000327	-0.07035563	-4.22852E-11	6.722182E-12	-3.556302E-11	
0.000328	-0.0703556	-4.228208E-11	6.722023E-12	-3.556005E-11	
0.000329	-0.07035556	-4.227894E-11	6.721866E-12	-3.555707E-11	
0.00033	-0.07035553	-4.227581E-11	6.721713E-12	-3.55541E-11	
0.000331	-0.07035551	-4.227268E-11	6.72156E-12	-3.555112E-11	
0.000332	-0.07035548	-4.226951E-11	6.72141E-12	-3.554811E-11	
0.000333	-0.07035545	-4.226639E-11	6.721262E-12	-3.554513E-11	
0.000334	-0.07035542	-4.226326E-11	6.721115E-12	-3.554215E-11	
0.000335	-0.07035539	-4.226016E-11	6.720969E-12	-3.55392E-11	
0.000336	-0.07035536	-4.225703E-11	6.720826E-12	-3.55362E-11	
0.000337	-0.07035533	-4.22539E-11	6.720684E-12	-3.553322E-11	
0.000338	-0.0703553	-4.225077E-11	6.720546E-12	-3.553022E-11	
0.000339	-0.07035527	-4.224764E-11	6.720409E-12	-3.552723E-11	
0.00034	-0.07035524	-4.224451E-11	6.720275E-12	-3.552424E-11	
0.000341	-0.07035521	-4.22414E-11	6.720144E-12	-3.552125E-11	
0.000342	-0.07035518	-4.223828E-11	6.720011E-12	-3.551827E-11	
0.000343	-0.07035515	-4.223514E-11	6.719882E-12	-3.551525E-11	
0.000344	-0.07035512	-4.223202E-11	6.719755E-12	-3.551227E-11	
0.000345	-0.07035509	-4.222891E-11	6.71963E-12	-3.550928E-11	
0.000346	-0.07035507	-4.222582E-11	6.719506E-12	-3.550632E-11	
0.000347	-0.07035504	-4.222271E-11	6.719382E-12	-3.550333E-11	
0.000348	-0.07035501	-4.22196E-11	6.719262E-12	-3.550034E-11	
0.000349	-0.07035498	-4.221648E-11	6.719143E-12	-3.549734E-11	
0.00035	-0.07035495	-4.221337E-11	6.719027E-12	-3.549434E-11	
0.000351	-0.07035491	-4.221026E-11	6.718911E-12	-3.549135E-11	
0.000352	-0.07035488	-4.220715E-11	6.718797E-12	-3.548835E-11	
