Time	1Vm	Delayed_Rect_K	Fast_Na	1It	
7.8E-05	-0.07008008	-1.541E-11	7.401932E-12	-8.008066E-12	
7.9E-05	-0.07008008	-1.540729E-11	7.399813E-12	-8.00748E-12	
8E-05	-0.07008007	-1.540458E-11	7.397724E-12	-8.006853E-12	
8.1E-05	-0.07008006	-1.540188E-11	7.395661E-12	-8.006218E-12	
8.2E-05	-0.07008006	-1.539918E-11	7.393626E-12	-8.005556E-12	
8.3E-05	-0.07008005	-1.539648E-11	7.391616E-12	-8.004867E-12	
8.4E-05	-0.07008004	-1.539379E-11	7.389632E-12	-8.004153E-12	
8.5E-05	-0.07008003	-1.539109E-11	7.387674E-12	-8.003416E-12	
8.6E-05	-0.07008003	-1.53884E-11	7.385742E-12	-8.002658E-12	
8.7E-05	-0.07008002	-1.538571E-11	7.383834E-12	-8.001876E-12	
8.8E-05	-0.07008001	-1.538302E-11	7.381954E-12	-8.001068E-12	
8.9E-05	-0.07008	-1.538033E-11	7.380097E-12	-8.000238E-12	
9E-05	-0.07008	-1.537765E-11	7.378263E-12	-7.999388E-12	
9.1E-05	-0.07007999	-1.537497E-11	7.376453E-12	-7.998518E-12	
9.2E-05	-0.07007998	-1.537229E-11	7.374666E-12	-7.997623E-12	
9.3E-05	-0.07007997	-1.536961E-11	7.372904E-12	-7.996705E-12	
9.4E-05	-0.07007995	-1.536694E-11	7.371163E-12	-7.995776E-12	
9.5E-05	-0.07007995	-1.536427E-11	7.369445E-12	-7.994822E-12	
9.6E-05	-0.07007994	-1.536159E-11	7.367751E-12	-7.993843E-12	
9.7E-05	-0.07007992	-1.535892E-11	7.366078E-12	-7.992842E-12	
9.8E-05	-0.07007992	-1.535626E-11	7.364427E-12	-7.991833E-12	
9.9E-05	-0.07007991	-1.53536E-11	7.362796E-12	-7.990799E-12	
0.0001	-0.07007989	-1.535093E-11	7.361189E-12	-7.989742E-12	
0.000101	-0.07007989	-1.534828E-11	7.3596E-12	-7.988678E-12	
0.000102	-0.07007987	-1.534561E-11	7.358033E-12	-7.987581E-12	
0.000103	-0.07007986	-1.534296E-11	7.356484E-12	-7.986477E-12	
0.000104	-0.07007986	-1.53403E-11	7.354959E-12	-7.985345E-12	
0.000105	-0.07007984	-1.533765E-11	7.353452E-12	-7.984196E-12	
0.000106	-0.07007983	-1.5335E-11	7.351965E-12	-7.983039E-12	
0.000107	-0.07007982	-1.533235E-11	7.350496E-12	-7.98185E-12	
0.000108	-0.0700798	-1.532972E-11	7.349046E-12	-7.980676E-12	
0.000109	-0.0700798	-1.532709E-11	7.347616E-12	-7.979469E-12	
0.00011	-0.07007978	-1.532444E-11	7.346204E-12	-7.978233E-12	
0.000111	-0.07007977	-1.53218E-11	7.34481E-12	-7.976991E-12	
0.000112	-0.07007976	-1.531915E-11	7.343434E-12	-7.97572E-12	
0.000113	-0.07007974	-1.531652E-11	7.342075E-12	-7.974449E-12	
0.000114	-0.07007974	-1.53139E-11	7.340734E-12	-7.973162E-12	
0.000115	-0.07007972	-1.531126E-11	7.33941E-12	-7.971847E-12	
0.000116	-0.07007971	-1.530863E-11	7.338106E-12	-7.970522E-12	
0.000117	-0.07007969	-1.530601E-11	7.336818E-12	-7.969189E-12	
0.000118	-0.07007968	-1.530339E-11	7.335544E-12	-7.967843E-12	
0.000119	-0.07007967	-1.530076E-11	7.334288E-12	-7.966468E-12	
0.00012	-0.07007965	-1.529814E-11	7.333046E-12	-7.96509E-12	
0.000121	-0.07007963	-1.529551E-11	7.331824E-12	-7.963691E-12	
0.000122	-0.07007962	-1.52929E-11	7.330615E-12	-7.962287E-12	
0.000123	-0.0700796	-1.529029E-11	7.329424E-12	-7.960868E-12	
0.000124	-0.07007959	-1.528768E-11	7.328246E-12	-7.959433E-12	
0.000125	-0.07007958	-1.528506E-11	7.327083E-12	-7.957974E-12	
0.000126	-0.07007957	-1.528245E-11	7.325937E-12	-7.956509E-12	
0.000127	-0.07007955	-1.527984E-11	7.324804E-12	-7.955036E-12	
0.000128	-0.07007954	-1.527724E-11	7.323686E-12	-7.95355E-12	
0.000129	-0.07007952	-1.527463E-11	7.322582E-12	-7.95205E-12	
0.00013	-0.07007951	-1.527203E-11	7.321493E-12	-7.950537E-12	
0.000131	-0.07007949	-1.526943E-11	7.320419E-12	-7.949015E-12	
0.000132	-0.07007948	-1.526685E-11	7.319359E-12	-7.94749E-12	
0.000133	-0.07007946	-1.526425E-11	7.31831E-12	-7.945943E-12	
0.000134	-0.07007945	-1.526166E-11	7.317276E-12	-7.944382E-12	
0.000135	-0.07007943	-1.525906E-11	7.316256E-12	-7.942807E-12	
0.000136	-0.07007942	-1.525647E-11	7.315249E-12	-7.941226E-12	
0.000137	-0.0700794	-1.525389E-11	7.314253E-12	-7.939633E-12	
0.000138	-0.07007939	-1.52513E-11	7.313272E-12	-7.938029E-12	
0.000139	-0.07007936	-1.524871E-11	7.312303E-12	-7.936409E-12	
0.00014	-0.07007935	-1.524614E-11	7.311345E-12	-7.934798E-12	
0.000141	-0.07007933	-1.524356E-11	7.3104E-12	-7.933164E-12	
0.000142	-0.07007931	-1.524098E-11	7.309466E-12	-7.931518E-12	
0.000143	-0.0700793	-1.523841E-11	7.308544E-12	-7.929862E-12	
0.000144	-0.07007928	-1.523583E-11	7.307635E-12	-7.928194E-12	
0.000145	-0.07007926	-1.523325E-11	7.306737E-12	-7.926517E-12	
0.000146	-0.07007924	-1.523069E-11	7.30585E-12	-7.924843E-12	
0.000147	-0.07007923	-1.522812E-11	7.304978E-12	-7.923147E-12	
0.000148	-0.07007921	-1.522555E-11	7.304113E-12	-7.921439E-12	
0.000149	-0.0700792	-1.522298E-11	7.30326E-12	-7.919722E-12	
0.00015	-0.07007918	-1.522042E-11	7.302421E-12	-7.917998E-12	
0.000151	-0.07007916	-1.521788E-11	7.301589E-12	-7.91629E-12	
0.000152	-0.07007915	-1.521532E-11	7.300769E-12	-7.914546E-12	
0.000153	-0.07007913	-1.521275E-11	7.299961E-12	-7.91279E-12	
0.000154	-0.07007911	-1.521021E-11	7.29916E-12	-7.911048E-12	
