Time	BodyX	BodyY	BodyZ	
0	0	-0.25	0	
0.0001	0	-0.25	0	
0.0002	1.321468E-08	-0.25	1.310221E-08	
0.0003	3.720018E-08	-0.25	3.697524E-08	
0.0004	7.195648E-08	-0.25	7.161908E-08	
0.0005	1.174836E-07	-0.25	1.170337E-07	
0.0006	1.737814E-07	-0.25	1.732192E-07	
0.0007	2.4085E-07	-0.25	2.401754E-07	
0.0008	3.186893E-07	-0.25	3.179024E-07	
0.0009	4.072992E-07	-0.25	4.064E-07	
0.0009999999	5.066798E-07	-0.25	5.056684E-07	
0.0011	6.168308E-07	-0.25	6.157074E-07	
0.0012	7.377525E-07	-0.25	7.365172E-07	
0.0013	8.694445E-07	-0.25	8.680974E-07	
0.0014	1.011907E-06	-0.25	1.010448E-06	
0.0015	1.165139E-06	-0.25	1.16357E-06	
0.0016	1.329142E-06	-0.25	1.327461E-06	
0.0017	1.503915E-06	-0.25	1.502124E-06	
0.0018	1.689458E-06	-0.25	1.687556E-06	
0.0019	1.885771E-06	-0.25	1.883759E-06	
0.002	2.092853E-06	-0.25	2.090732E-06	
0.0021	2.310705E-06	-0.25	2.308476E-06	
0.0022	2.539327E-06	-0.25	2.536989E-06	
0.0023	2.778718E-06	-0.25	2.776272E-06	
0.0024	3.028878E-06	-0.25	3.026326E-06	
0.0025	3.289808E-06	-0.25	3.287149E-06	
0.0026	3.561506E-06	-0.25	3.558742E-06	
0.0027	3.843973E-06	-0.25	3.841105E-06	
0.0028	4.137209E-06	-0.25	4.134237E-06	
0.0029	4.441214E-06	-0.25	4.438139E-06	
0.003	4.755987E-06	-0.25	4.75281E-06	
0.0031	5.081527E-06	-0.25	5.078251E-06	
0.0032	5.417836E-06	-0.25	5.414461E-06	
0.0033	5.764913E-06	-0.25	5.761439E-06	
0.0034	6.122757E-06	-0.25	6.119187E-06	
0.0035	6.491369E-06	-0.25	6.487704E-06	
0.0036	6.870747E-06	-0.25	6.86699E-06	
0.0037	7.260893E-06	-0.25	7.257045E-06	
0.0038	7.661805E-06	-0.25	7.657868E-06	
0.0039	8.073484E-06	-0.25	8.069459E-06	
0.004	8.495929E-06	-0.25	8.491818E-06	
0.0041	8.929141E-06	-0.25	8.924946E-06	
0.0042	9.373117E-06	-0.25	9.368842E-06	
0.0043	9.82786E-06	-0.25	9.823506E-06	
0.0044	1.029337E-05	-0.25	1.028894E-05	
0.0045	1.076964E-05	-0.25	1.076514E-05	
0.0046	1.125668E-05	-0.25	1.12521E-05	
0.0047	1.175448E-05	-0.25	1.174984E-05	
0.0048	1.226305E-05	-0.25	1.225834E-05	
0.0049	1.278238E-05	-0.25	1.27776E-05	
0.005	1.331247E-05	-0.25	1.330764E-05	
0.0051	1.385333E-05	-0.25	1.384844E-05	
0.0052	1.440495E-05	-0.25	1.440001E-05	
0.0053	1.496733E-05	-0.25	1.496234E-05	
0.0054	1.554047E-05	-0.25	1.553544E-05	
0.0055	1.612438E-05	-0.25	1.611931E-05	
0.0056	1.671905E-05	-0.25	1.671394E-05	
0.0057	1.732448E-05	-0.25	1.731934E-05	
0.0058	1.794067E-05	-0.25	1.79355E-05	
0.0059	1.856762E-05	-0.25	1.856243E-05	
0.006	1.920534E-05	-0.25	1.920012E-05	
0.0061	1.985381E-05	-0.25	1.984858E-05	
0.0062	2.051304E-05	-0.25	2.05078E-05	
0.0063	2.118303E-05	-0.25	2.117779E-05	
0.0064	2.186378E-05	-0.25	2.185854E-05	
0.0065	2.255529E-05	-0.25	2.255006E-05	
0.0066	2.325756E-05	-0.25	2.325233E-05	
0.0067	2.397058E-05	-0.25	2.396538E-05	
0.0068	2.469436E-05	-0.25	2.468918E-05	
0.0069	2.54289E-05	-0.25	2.542375E-05	
0.007	2.617419E-05	-0.25	2.616908E-05	
0.0071	2.693024E-05	-0.25	2.692518E-05	
0.0072	2.769705E-05	-0.25	2.769203E-05	
0.0073	2.847461E-05	-0.25	2.846965E-05	
0.0074	2.926293E-05	-0.25	2.925803E-05	
0.0075	3.0062E-05	-0.25	3.005717E-05	
0.0076	3.087182E-05	-0.25	3.086708E-05	
0.0077	3.169239E-05	-0.25	3.168774E-05	
0.0078	3.252373E-05	-0.25	3.251916E-05	
0.0079	3.336581E-05	-0.25	3.336135E-05	
0.007999999	3.421864E-05	-0.25	3.42143E-05	
0.0081	3.508223E-05	-0.25	3.5078E-05	
0.0082	3.595657E-05	-0.25	3.595247E-05	
0.0083	3.684165E-05	-0.25	3.683769E-05	
0.0084	3.773749E-05	-0.25	3.773368E-05	
0.0085	3.864408E-05	-0.25	3.864042E-05	
0.008599999	3.956142E-05	-0.25	3.955792E-05	
0.0087	4.04895E-05	-0.25	4.048619E-05	
0.0088	4.142833E-05	-0.25	4.14252E-05	
0.0089	4.237791E-05	-0.25	4.237498E-05	
0.009	4.333823E-05	-0.25	4.333551E-05	
0.009099999	4.430931E-05	-0.25	4.430681E-05	
0.0092	4.529113E-05	-0.25	4.528885E-05	
0.0093	4.628369E-05	-0.25	4.628166E-05	
0.0094	4.7287E-05	-0.25	4.728522E-05	
0.0095	4.830105E-05	-0.25	4.829953E-05	
0.0096	4.932585E-05	-0.25	4.932461E-05	
0.009699999	5.036138E-05	-0.25	5.036044E-05	
0.0098	5.140767E-05	-0.25	5.140702E-05	
0.0099	5.246469E-05	-0.25	5.246436E-05	
0.01	5.353245E-05	-0.25	5.353245E-05	
0.0101	5.461096E-05	-0.25	5.46113E-05	
0.0102	5.57002E-05	-0.25	5.57009E-05	
0.0103	5.680019E-05	-0.25	5.680125E-05	
0.0104	5.791091E-05	-0.25	5.791236E-05	
0.0105	5.903237E-05	-0.25	5.903422E-05	
0.0106	6.016457E-05	-0.25	6.016683E-05	
0.0107	6.13075E-05	-0.25	6.131019E-05	
0.0108	6.246118E-05	-0.25	6.24643E-05	
0.0109	6.362558E-05	-0.25	6.362917E-05	
0.011	6.480072E-05	-0.25	6.480478E-05	
0.0111	6.59866E-05	-0.25	6.599115E-05	
0.0112	6.718321E-05	-0.25	6.718826E-05	
0.0113	6.839055E-05	-0.25	6.839613E-05	
0.0114	6.960861E-05	-0.25	6.961475E-05	
0.0115	7.083742E-05	-0.25	7.084411E-05	
0.0116	7.207695E-05	-0.25	7.208422E-05	
0.0117	7.332722E-05	-0.25	7.333508E-05	
0.0118	7.458821E-05	-0.25	7.459669E-05	
0.0119	7.585993E-05	-0.25	7.586905E-05	
0.012	7.714238E-05	-0.25	7.715215E-05	
0.0121	7.843556E-05	-0.25	7.8446E-05	
0.0122	7.973946E-05	-0.25	7.97506E-05	
0.0123	8.105409E-05	-0.25	8.106594E-05	
0.0124	8.237944E-05	-0.25	8.239203E-05	
0.0125	8.371552E-05	-0.25	8.372886E-05	
0.0126	8.506232E-05	-0.25	8.507643E-05	
0.0127	8.641984E-05	-0.25	8.643475E-05	
0.0128	8.77881E-05	-0.25	8.78038E-05	
