Time	BodyX	BodyY	BodyZ	
0	0	-0.25	0	
0.0001	0	-0.25	0	
0.0002	0	-0.25	1.077083E-08	
0.0003	0	-0.25	3.231248E-08	
0.0004	0	-0.25	6.462494E-08	
0.0005	0	-0.25	1.077082E-07	
0.0006	0	-0.25	1.615623E-07	
0.0007	0	-0.25	2.261871E-07	
0.0008	0	-0.25	3.015826E-07	
0.0009	0	-0.25	3.877488E-07	
0.0009999999	0	-0.25	4.846857E-07	
0.0011	0	-0.25	5.923932E-07	
0.0012	0	-0.25	7.108712E-07	
0.0013	0	-0.25	8.401198E-07	
0.0014	0	-0.25	9.801388E-07	
0.0015	0	-0.25	1.130928E-06	
0.0016	0	-0.25	1.292488E-06	
0.0017	0	-0.25	1.464818E-06	
0.0018	0	-0.25	1.647918E-06	
0.0019	0	-0.25	1.841789E-06	
0.002	0	-0.25	2.046429E-06	
0.0021	0	-0.25	2.261839E-06	
0.0022	0	-0.25	2.488019E-06	
0.0023	0	-0.25	2.724969E-06	
0.0024	0	-0.25	2.972689E-06	
0.0025	0	-0.25	3.231178E-06	
0.0026	0	-0.25	3.500436E-06	
0.0027	0	-0.25	3.780464E-06	
0.0028	0	-0.25	4.071261E-06	
0.0029	0	-0.25	4.372826E-06	
0.003	0	-0.25	4.685161E-06	
0.0031	0	-0.25	5.008265E-06	
0.0032	0	-0.25	5.342137E-06	
0.0033	0	-0.25	5.686778E-06	
0.0034	0	-0.25	6.042188E-06	
0.0035	0	-0.25	6.408365E-06	
0.0036	0	-0.25	6.78531E-06	
0.0037	0	-0.25	7.173023E-06	
0.0038	0	-0.25	7.571504E-06	
0.0039	0	-0.25	7.980752E-06	
0.004	0	-0.25	8.400768E-06	
0.0041	0	-0.25	8.83155E-06	
0.0042	0	-0.25	9.2731E-06	
0.0043	0	-0.25	9.725416E-06	
0.0044	0	-0.25	1.01885E-05	
0.0045	0	-0.25	1.066235E-05	
0.0046	0	-0.25	1.114696E-05	
0.0047	0	-0.25	1.164235E-05	
0.0048	0	-0.25	1.214849E-05	
0.0049	0	-0.25	1.26654E-05	
0.005	0	-0.25	1.319308E-05	
0.0051	0	-0.25	1.373152E-05	
0.0052	0	-0.25	1.428073E-05	
0.0053	0	-0.25	1.484071E-05	
0.0054	0	-0.25	1.541144E-05	
0.0055	0	-0.25	1.599294E-05	
0.0056	0	-0.25	1.658521E-05	
0.0057	0	-0.25	1.718823E-05	
0.0058	0	-0.25	1.780203E-05	
0.0059	0	-0.25	1.842658E-05	
0.006	0	-0.25	1.906189E-05	
0.0061	0	-0.25	1.970797E-05	
0.0062	0	-0.25	2.036481E-05	
0.0063	0	-0.25	2.103242E-05	
0.0064	0	-0.25	2.171078E-05	
0.0065	0	-0.25	2.239991E-05	
0.0066	0	-0.25	2.30998E-05	
0.0067	0	-0.25	2.381044E-05	
0.0068	0	-0.25	2.453185E-05	
0.0069	0	-0.25	2.526402E-05	
0.007	0	-0.25	2.600695E-05	
0.0071	0	-0.25	2.676064E-05	
0.0072	0	-0.25	2.752508E-05	
0.0073	0	-0.25	2.830029E-05	
0.0074	0	-0.25	2.908625E-05	
0.0075	0	-0.25	2.988297E-05	
0.0076	0	-0.25	3.069045E-05	
0.0077	0	-0.25	3.150869E-05	
0.0078	0	-0.25	3.233768E-05	
0.0079	0	-0.25	3.317743E-05	
0.007999999	0	-0.25	3.402794E-05	
0.0081	0	-0.25	3.48892E-05	
0.0082	0	-0.25	3.576122E-05	
0.0083	0	-0.25	3.664399E-05	
0.0084	0	-0.25	3.753752E-05	
0.0085	0	-0.25	3.84418E-05	
0.008599999	0	-0.25	3.935683E-05	
0.0087	0	-0.25	4.028262E-05	
0.0088	0	-0.25	4.121917E-05	
0.0089	0	-0.25	4.216646E-05	
0.009	0	-0.25	4.312451E-05	
0.009099999	0	-0.25	4.40933E-05	
0.0092	0	-0.25	4.507285E-05	
0.0093	0	-0.25	4.606316E-05	
0.0094	0	-0.25	4.706421E-05	
0.0095	0	-0.25	4.807601E-05	
0.0096	0	-0.25	4.909856E-05	
0.009699999	0	-0.25	5.013186E-05	
0.0098	0	-0.25	5.117591E-05	
0.0099	0	-0.25	5.223071E-05	
0.01	0	-0.25	5.329625E-05	
0.0101	0	-0.25	5.437254E-05	
0.0102	0	-0.25	5.545959E-05	
0.0103	0	-0.25	5.655737E-05	
0.0104	0	-0.25	5.76659E-05	
0.0105	0	-0.25	5.878518E-05	
0.0106	0	-0.25	5.991519E-05	
0.0107	0	-0.25	6.105596E-05	
0.0108	0	-0.25	6.220747E-05	
0.0109	0	-0.25	6.336973E-05	
0.011	0	-0.25	6.454272E-05	
0.0111	0	-0.25	6.572646E-05	
0.0112	0	-0.25	6.692094E-05	
0.0113	0	-0.25	6.812617E-05	
0.0114	0	-0.25	6.934213E-05	
0.0115	0	-0.25	7.056884E-05	
0.0116	0	-0.25	7.180627E-05	
0.0117	0	-0.25	7.305446E-05	
0.0118	0	-0.25	7.431338E-05	
0.0119	0	-0.25	7.558304E-05	
0.012	0	-0.25	7.686343E-05	
0.0121	0	-0.25	7.815457E-05	
0.0122	0	-0.25	7.945644E-05	
0.0123	0	-0.25	8.076904E-05	
0.0124	0	-0.25	8.209238E-05	
0.0125	0	-0.25	8.342646E-05	
0.0126	0	-0.25	8.477127E-05	
0.0127	0	-0.25	8.612682E-05	
0.0128	0	-0.25	8.74931E-05	
0.0129	0	-0.25	8.887011E-05	
0.013	0	-0.25	9.025785E-05	
0.0131	0	-0.25	9.165633E-05	
0.0132	0	-0.25	9.306553E-05	
0.0133	0	-0.25	9.448546E-05	
0.0134	0	-0.25	9.591613E-05	
0.0135	0	-0.25	9.735752E-05	
0.0136	0	-0.25	9.880964E-05	
0.0137	0	-0.25	0.0001002725	
0.0138	0	-0.25	0.0001017461	
0.0139	0	-0.25	0.0001032303	
0.014	0	-0.25	0.0001047254	
0.0141	0	-0.25	0.0001062311	
0.0142	0	-0.25	0.0001077476	
0.0143	0	-0.25	0.0001092748	
0.0144	0	-0.25	0.0001108127	
0.0145	0	-0.25	0.0001123613	
0.0146	0	-0.25	0.0001139207	
0.0147	0	-0.25	0.0001154908	
0.0148	0	-0.25	0.0001170716	
0.0149	0	-0.25	0.0001186631	
0.015	0	-0.25	0.0001202653	
0.0151	0	-0.25	0.0001218783	
0.0152	0	-0.25	0.000123502	
0.0153	0	-0.25	0.0001251363	
0.0154	0	-0.25	0.0001267815	
0.0155	0	-0.25	0.0001284373	
0.0156	0	-0.25	0.0001301038	
0.0157	0	-0.25	0.000131781	
0.0158	0	-0.25	0.000133469	
0.0159	0	-0.25	0.0001351677	
0.016	0	-0.25	0.000136877	
0.0161	0	-0.25	0.0001385971	
0.0162	0	-0.25	0.0001403279	
0.0163	0	-0.25	0.0001420695	
0.0164	0	-0.25	0.0001438217	
0.0165	0	-0.25	0.0001455846	
0.0166	0	-0.25	0.0001473582	
