Time	BodyX	BodyY	BodyZ	
0	0	-0.25	0	
0.0001	0	-0.25	0	
0.0002	1.077083E-08	-0.25	1.193965E-08	
0.0003	3.231248E-08	-0.25	3.465012E-08	
0.0004	6.462494E-08	-0.25	6.81314E-08	
0.0005	1.077082E-07	-0.25	1.123835E-07	
0.0006	1.615623E-07	-0.25	1.674063E-07	
0.0007	2.261871E-07	-0.25	2.331999E-07	
0.0008	3.015826E-07	-0.25	3.097643E-07	
0.0009	3.877488E-07	-0.25	3.970993E-07	
0.0009999999	4.846858E-07	-0.25	4.95205E-07	
0.0011	5.923932E-07	-0.25	6.040812E-07	
0.0012	7.108713E-07	-0.25	7.237281E-07	
0.0013	8.401199E-07	-0.25	8.541454E-07	
0.0014	9.80139E-07	-0.25	9.953332E-07	
0.0015	1.130928E-06	-0.25	1.147291E-06	
0.0016	1.292488E-06	-0.25	1.31002E-06	
0.0017	1.464818E-06	-0.25	1.483519E-06	
0.0018	1.647919E-06	-0.25	1.667788E-06	
0.0019	1.841789E-06	-0.25	1.862826E-06	
0.002	2.046429E-06	-0.25	2.068635E-06	
0.0021	2.26184E-06	-0.25	2.285214E-06	
0.0022	2.48802E-06	-0.25	2.512563E-06	
0.0023	2.72497E-06	-0.25	2.750682E-06	
0.0024	2.97269E-06	-0.25	2.99957E-06	
0.0025	3.231179E-06	-0.25	3.259227E-06	
0.0026	3.500437E-06	-0.25	3.529654E-06	
0.0027	3.780465E-06	-0.25	3.810851E-06	
0.0028	4.071262E-06	-0.25	4.102816E-06	
0.0029	4.372828E-06	-0.25	4.40555E-06	
0.003	4.685163E-06	-0.25	4.719053E-06	
0.0031	5.008267E-06	-0.25	5.043325E-06	
0.0032	5.342139E-06	-0.25	5.378366E-06	
0.0033	5.68678E-06	-0.25	5.724175E-06	
0.0034	6.042189E-06	-0.25	6.080752E-06	
0.0035	6.408367E-06	-0.25	6.448098E-06	
0.0036	6.785312E-06	-0.25	6.826211E-06	
0.0037	7.173026E-06	-0.25	7.215092E-06	
0.0038	7.571507E-06	-0.25	7.614741E-06	
0.0039	7.980755E-06	-0.25	8.025158E-06	
0.004	8.40077E-06	-0.25	8.446341E-06	
0.0041	8.831553E-06	-0.25	8.878292E-06	
0.0042	9.273102E-06	-0.25	9.32101E-06	
0.0043	9.725419E-06	-0.25	9.774494E-06	
0.0044	1.01885E-05	-0.25	1.023874E-05	
0.0045	1.066235E-05	-0.25	1.071376E-05	
0.0046	1.114697E-05	-0.25	1.119955E-05	
0.0047	1.164235E-05	-0.25	1.16961E-05	
0.0048	1.21485E-05	-0.25	1.220341E-05	
0.0049	1.266541E-05	-0.25	1.272149E-05	
0.005	1.319309E-05	-0.25	1.325034E-05	
0.0051	1.373153E-05	-0.25	1.378995E-05	
0.0052	1.428074E-05	-0.25	1.434032E-05	
0.0053	1.484071E-05	-0.25	1.490146E-05	
0.0054	1.541145E-05	-0.25	1.547336E-05	
0.0055	1.599295E-05	-0.25	1.605603E-05	
0.0056	1.658521E-05	-0.25	1.664946E-05	
0.0057	1.718824E-05	-0.25	1.725366E-05	
0.0058	1.780203E-05	-0.25	1.786862E-05	
0.0059	1.842659E-05	-0.25	1.849434E-05	
0.006	1.90619E-05	-0.25	1.913082E-05	
0.0061	1.970798E-05	-0.25	1.977807E-05	
0.0062	2.036483E-05	-0.25	2.043608E-05	
0.0063	2.103243E-05	-0.25	2.110485E-05	
0.0064	2.17108E-05	-0.25	2.178438E-05	
0.0065	2.239992E-05	-0.25	2.247467E-05	
0.0066	2.309981E-05	-0.25	2.317573E-05	
0.0067	2.381046E-05	-0.25	2.388754E-05	
0.0068	2.453187E-05	-0.25	2.461012E-05	
0.0069	2.526403E-05	-0.25	2.534345E-05	
0.007	2.600696E-05	-0.25	2.608755E-05	
0.0071	2.676065E-05	-0.25	2.68424E-05	
0.0072	2.75251E-05	-0.25	2.760801E-05	
0.0073	2.83003E-05	-0.25	2.838438E-05	
0.0074	2.908627E-05	-0.25	2.917152E-05	
0.0075	2.988299E-05	-0.25	2.99694E-05	
0.0076	3.069047E-05	-0.25	3.077805E-05	
0.0077	3.150871E-05	-0.25	3.159745E-05	
0.0078	3.23377E-05	-0.25	3.242761E-05	
0.0079	3.317745E-05	-0.25	3.326853E-05	
0.007999999	3.402796E-05	-0.25	3.41202E-05	
0.0081	3.488922E-05	-0.25	3.498263E-05	
0.0082	3.576124E-05	-0.25	3.585581E-05	
0.0083	3.664401E-05	-0.25	3.673975E-05	
0.0084	3.753754E-05	-0.25	3.763444E-05	
0.0085	3.844182E-05	-0.25	3.853989E-05	
0.008599999	3.935686E-05	-0.25	3.945609E-05	
0.0087	4.028265E-05	-0.25	4.038304E-05	
0.0088	4.121919E-05	-0.25	4.132075E-05	
0.0089	4.216649E-05	-0.25	4.226921E-05	
0.009	4.312454E-05	-0.25	4.322842E-05	
0.009099999	4.409334E-05	-0.25	4.419838E-05	
0.0092	4.507289E-05	-0.25	4.51791E-05	
0.0093	4.606319E-05	-0.25	4.617056E-05	
0.0094	4.706424E-05	-0.25	4.717278E-05	
0.0095	4.807605E-05	-0.25	4.818575E-05	
0.0096	4.90986E-05	-0.25	4.920947E-05	
0.009699999	5.01319E-05	-0.25	5.024393E-05	
0.0098	5.117595E-05	-0.25	5.128915E-05	
0.0099	5.223075E-05	-0.25	5.234511E-05	
0.01	5.32963E-05	-0.25	5.341183E-05	
0.0101	5.43726E-05	-0.25	5.448929E-05	
0.0102	5.545964E-05	-0.25	5.557749E-05	
0.0103	5.655743E-05	-0.25	5.667644E-05	
0.0104	5.766597E-05	-0.25	5.778614E-05	
0.0105	5.878525E-05	-0.25	5.890659E-05	
0.0106	5.991528E-05	-0.25	6.003777E-05	
0.0107	6.105605E-05	-0.25	6.11797E-05	
0.0108	6.220757E-05	-0.25	6.233237E-05	
0.0109	6.336982E-05	-0.25	6.349579E-05	
0.011	6.454282E-05	-0.25	6.466996E-05	
0.0111	6.572656E-05	-0.25	6.585486E-05	
0.0112	6.692105E-05	-0.25	6.70505E-05	
0.0113	6.812627E-05	-0.25	6.825689E-05	
0.0114	6.934223E-05	-0.25	6.947402E-05	
0.0115	7.056895E-05	-0.25	7.070189E-05	
0.0116	7.180639E-05	-0.25	7.19405E-05	
0.0117	7.305457E-05	-0.25	7.318984E-05	
0.0118	7.43135E-05	-0.25	7.444993E-05	
0.0119	7.558316E-05	-0.25	7.572075E-05	
0.012	7.686356E-05	-0.25	7.700231E-05	
0.0121	7.815469E-05	-0.25	7.829461E-05	
0.0122	7.945656E-05	-0.25	7.959764E-05	
0.0123	8.076918E-05	-0.25	8.091141E-05	
0.0124	8.209252E-05	-0.25	8.223591E-05	
0.0125	8.34266E-05	-0.25	8.357115E-05	
0.0126	8.477141E-05	-0.25	8.491712E-05	
0.0127	8.612696E-05	-0.25	8.627382E-05	
0.0128	8.749324E-05	-0.25	8.764126E-05	
