Time	BodyX	BodyY	BodyZ	
0.0104	5.779002E-05	-0.25	7.51506E-08	
0.0105	5.891184E-05	-0.25	7.588065E-08	
0.0106	6.004445E-05	-0.25	7.661072E-08	
0.0107	6.118786E-05	-0.25	7.734081E-08	
0.0108	6.234208E-05	-0.25	7.80709E-08	
0.0109	6.350708E-05	-0.25	7.880101E-08	
0.011	6.46829E-05	-0.25	7.953113E-08	
0.0111	6.586951E-05	-0.25	8.026127E-08	
0.0112	6.706692E-05	-0.25	8.099142E-08	
0.0113	6.827513E-05	-0.25	8.172159E-08	
0.0114	6.949413E-05	-0.25	8.245176E-08	
0.0115	7.072395E-05	-0.25	8.318195E-08	
0.0116	7.196456E-05	-0.25	8.391216E-08	
0.0117	7.321598E-05	-0.25	8.464238E-08	
0.0118	7.44782E-05	-0.25	8.537261E-08	
0.0119	7.575122E-05	-0.25	8.610287E-08	
0.012	7.703505E-05	-0.25	8.683313E-08	
0.0121	7.832968E-05	-0.25	8.75634E-08	
0.0122	7.963512E-05	-0.25	8.829369E-08	
0.0123	8.095135E-05	-0.25	8.9024E-08	
0.0124	8.22784E-05	-0.25	8.975432E-08	
0.0125	8.361626E-05	-0.25	9.048465E-08	
0.0126	8.496492E-05	-0.25	9.121501E-08	
0.0127	8.632439E-05	-0.25	9.194537E-08	
0.0128	8.769467E-05	-0.25	9.267576E-08	
0.0129	8.907576E-05	-0.25	9.340615E-08	
0.013	9.046766E-05	-0.25	9.413657E-08	
0.0131	9.187037E-05	-0.25	9.4867E-08	
0.0132	9.328389E-05	-0.25	9.559744E-08	
0.0133	9.470822E-05	-0.25	9.63279E-08	
0.0134	9.614337E-05	-0.25	9.705839E-08	
0.0135	9.758933E-05	-0.25	9.778888E-08	
0.0136	9.90461E-05	-0.25	9.851939E-08	
0.0137	0.0001005137	-0.25	9.924992E-08	
0.0138	0.0001019921	-0.25	9.998046E-08	
0.0139	0.0001034813	-0.25	1.00711E-07	
0.014	0.0001049814	-0.25	1.014416E-07	
0.0141	0.0001064922	-0.25	1.021722E-07	
0.0142	0.0001080139	-0.25	1.029028E-07	
0.0143	0.0001095464	-0.25	1.036334E-07	
0.0144	0.0001110897	-0.25	1.043641E-07	
0.0145	0.0001126438	-0.25	1.050948E-07	
0.0146	0.0001142087	-0.25	1.058254E-07	
0.0147	0.0001157845	-0.25	1.065562E-07	
0.0148	0.0001173711	-0.25	1.072869E-07	
0.0149	0.0001189685	-0.25	1.080176E-07	
0.015	0.0001205767	-0.25	1.087484E-07	
0.0151	0.0001221958	-0.25	1.094791E-07	
0.0152	0.0001238257	-0.25	1.102099E-07	
0.0153	0.0001254664	-0.25	1.109407E-07	
0.0154	0.0001271179	-0.25	1.116716E-07	
0.0155	0.0001287802	-0.25	1.124024E-07	
0.0156	0.0001304534	-0.25	1.131333E-07	
0.0157	0.0001321375	-0.25	1.138642E-07	
0.0158	0.0001338323	-0.25	1.145951E-07	
0.0159	0.000135538	-0.25	1.15326E-07	
0.016	0.0001372545	-0.25	1.160569E-07	
0.0161	0.0001389818	-0.25	1.167879E-07	
0.0162	0.00014072	-0.25	1.175189E-07	
0.0163	0.000142469	-0.25	1.182499E-07	
0.0164	0.0001442288	-0.25	1.189809E-07	
0.0165	0.0001459995	-0.25	1.19712E-07	
0.0166	0.000147781	-0.25	1.20443E-07	
0.0167	0.0001495733	-0.25	1.211741E-07	
0.0168	0.0001513765	-0.25	1.219052E-07	
0.0169	0.0001531905	-0.25	1.226364E-07	
0.017	0.0001550154	-0.25	1.233675E-07	
0.0171	0.0001568511	-0.25	1.240987E-07	
0.0172	0.0001586976	-0.25	1.248298E-07	
0.0173	0.000160555	-0.25	1.255611E-07	
0.0174	0.0001624232	-0.25	1.262923E-07	
0.0175	0.0001643022	-0.25	1.270235E-07	
0.0176	0.0001661921	-0.25	1.277548E-07	
0.0177	0.0001680929	-0.25	1.284861E-07	
0.0178	0.0001700045	-0.25	1.292174E-07	
0.0179	0.0001719269	-0.25	1.299487E-07	
0.018	0.0001738602	-0.2500001	1.306801E-07	
0.0181	0.0001758043	-0.2500001	1.314115E-07	
0.0182	0.0001777593	-0.2500001	1.321429E-07	
0.0183	0.0001797251	-0.2500001	1.328743E-07	
0.0184	0.0001817018	-0.2500001	1.336058E-07	
0.0185	0.0001836893	-0.2500001	1.343372E-07	
0.0186	0.0001856877	-0.2500001	1.350687E-07	
0.0187	0.0001876969	-0.2500001	1.358002E-07	
0.0188	0.000189717	-0.2500001	1.365318E-07	
0.0189	0.0001917479	-0.2500001	1.372634E-07	
0.019	0.0001937897	-0.2500001	1.379949E-07	
0.0191	0.0001958423	-0.2500001	1.387265E-07	
0.0192	0.0001979058	-0.2500001	1.394582E-07	
0.0193	0.0001999802	-0.2500001	1.401898E-07	
0.0194	0.0002020654	-0.2500001	1.409215E-07	
0.0195	0.0002041615	-0.2500001	1.416532E-07	
0.0196	0.0002062684	-0.2500001	1.42385E-07	
0.0197	0.0002083862	-0.2500001	1.431167E-07	
0.0198	0.0002105149	-0.2500001	1.438485E-07	
0.0199	0.0002126544	-0.2500001	1.445803E-07	
0.02	0.0002148048	-0.2500001	1.453122E-07	
0.0201	0.0002169661	-0.2500001	1.46044E-07	
0.0202	0.0002191382	-0.2500001	1.467759E-07	
0.0203	0.0002213212	-0.2500001	1.475078E-07	
0.0204	0.0002235151	-0.2500001	1.482397E-07	
0.0205	0.0002257198	-0.2500001	1.489717E-07	
0.0206	0.0002279354	-0.2500001	1.497037E-07	
0.0207	0.0002301619	-0.2500001	1.504357E-07	
0.0208	0.0002323993	-0.2500001	1.511677E-07	
0.0209	0.0002346475	-0.2500001	1.518998E-07	
0.021	0.0002369066	-0.2500001	1.526319E-07	
0.0211	0.0002391766	-0.2500002	1.53364E-07	
0.0212	0.0002414574	-0.2500002	1.540961E-07	
0.0213	0.0002437491	-0.2500002	1.548283E-07	
0.0214	0.0002460518	-0.2500002	1.555605E-07	
0.0215	0.0002483652	-0.2500002	1.562927E-07	
0.0216	0.0002506896	-0.2500002	1.570249E-07	
0.0217	0.0002530248	-0.2500002	1.577572E-07	
0.0218	0.0002553709	-0.2500002	1.584895E-07	
0.0219	0.000257728	-0.2500002	1.592218E-07	
0.022	0.0002600959	-0.2500002	1.599541E-07	
0.0221	0.0002624746	-0.2500002	1.606865E-07	
0.0222	0.0002648643	-0.2500002	1.614189E-07	
0.0223	0.0002672648	-0.2500002	1.621514E-07	
0.0224	0.0002696763	-0.2500002	1.628838E-07	
0.0225	0.0002720986	-0.2500002	1.636163E-07	
0.0226	0.0002745318	-0.2500002	1.643488E-07	
0.0227	0.0002769759	-0.2500002	1.650813E-07	
0.0228	0.0002794309	-0.2500002	1.658139E-07	
0.0229	0.0002818968	-0.2500002	1.665465E-07	
0.023	0.0002843736	-0.2500002	1.672791E-07	
0.0231	0.0002868614	-0.2500002	1.680118E-07	
0.0232	0.0002893599	-0.2500002	1.687445E-07	
0.0233	0.0002918694	-0.2500002	1.694772E-07	
0.0234	0.0002943898	-0.2500002	1.702099E-07	
0.0235	0.0002969211	-0.2500002	1.709427E-07	
0.0236	0.0002994633	-0.2500002	1.716755E-07	
0.0237	0.0003020164	-0.2500002	1.724083E-07	
0.0238	0.0003045803	-0.2500003	1.731412E-07	
0.0239	0.0003071552	-0.2500003	1.738741E-07	
0.024	0.000309741	-0.2500003	1.74607E-07	
0.0241	0.0003123377	-0.2500003	1.753399E-07	
0.0242	0.0003149453	-0.2500003	1.760729E-07	
0.0243	0.0003175639	-0.2500003	1.768059E-07	
0.0244	0.0003201933	-0.2500003	1.775389E-07	
0.0245	0.0003228336	-0.2500003	1.78272E-07	
0.0246	0.0003254849	-0.2500003	1.790051E-07	
0.0247	0.0003281471	-0.2500003	1.797382E-07	
0.0248	0.0003308202	-0.2500003	1.804713E-07	
0.0249	0.0003335042	-0.2500003	1.812045E-07	
0.025	0.0003361991	-0.2500003	1.819377E-07	
0.0251	0.0003389049	-0.2500003	1.82671E-07	
0.0252	0.0003416217	-0.2500003	1.834043E-07	
0.0253	0.0003443494	-0.2500003	1.841375E-07	
0.0254	0.000347088	-0.2500003	1.848709E-07	
0.0255	0.0003498375	-0.2500003	1.856043E-07	
0.0256	0.000352598	-0.2500003	1.863377E-07	
0.0257	0.0003553694	-0.2500003	1.870711E-07	
0.0258	0.0003581517	-0.2500004	1.878045E-07	
0.0259	0.0003609449	-0.2500004	1.88538E-07	
0.026	0.000363749	-0.2500004	1.892716E-07	
0.0261	0.0003665641	-0.2500004	1.900051E-07	
0.0262	0.0003693901	-0.2500004	1.907387E-07	
0.0263	0.0003722271	-0.2500004	1.914723E-07	
0.0264	0.000375075	-0.2500004	1.92206E-07	
0.0265	0.0003779338	-0.2500004	1.929397E-07	
0.0266	0.0003808036	-0.2500004	1.936734E-07	
0.0267	0.0003836843	-0.2500004	1.944071E-07	
0.0268	0.0003865759	-0.2500004	1.951409E-07	
0.0269	0.0003894785	-0.2500004	1.958748E-07	
0.027	0.000392392	-0.2500004	1.966086E-07	
0.0271	0.0003953165	-0.2500004	1.973425E-07	
0.0272	0.0003982519	-0.2500004	1.980764E-07	
0.0273	0.0004011983	-0.2500004	1.988104E-07	
0.0274	0.0004041556	-0.2500004	1.995443E-07	
0.0275	0.0004071239	-0.2500004	2.002784E-07	
0.0276	0.0004101031	-0.2500004	2.010124E-07	
0.0277	0.0004130932	-0.2500005	2.017465E-07	
0.0278	0.0004160943	-0.2500005	2.024806E-07	
0.0279	0.0004191064	-0.2500005	2.032148E-07	
0.028	0.0004221294	-0.2500005	2.03949E-07	
0.0281	0.0004251634	-0.2500005	2.046832E-07	
0.0282	0.0004282083	-0.2500005	2.054175E-07	
0.0283	0.0004312642	-0.2500005	2.061517E-07	
0.0284	0.000434331	-0.2500005	2.068861E-07	
0.0285	0.0004374088	-0.2500005	2.076204E-07	
0.0286	0.0004404976	-0.2500005	2.083548E-07	
0.0287	0.0004435974	-0.2500005	2.090892E-07	
0.0288	0.0004467081	-0.2500006	2.098237E-07	
0.0289	0.0004498298	-0.2500006	2.105582E-07	
0.029	0.0004529624	-0.2500006	2.112927E-07	
0.0291	0.000456106	-0.2500006	2.120273E-07	
0.0292	0.0004592606	-0.2500006	2.127619E-07	
0.0293	0.0004624262	-0.2500006	2.134966E-07	
0.0294	0.0004656027	-0.2500006	2.142313E-07	
0.0295	0.0004687902	-0.2500006	2.14966E-07	
0.0296	0.0004719887	-0.2500006	2.157008E-07	
0.0297	0.0004751981	-0.2500006	2.164355E-07	
0.0298	0.0004784186	-0.2500006	2.171704E-07	
0.0299	0.00048165	-0.2500006	2.179052E-07	
0.03	0.0004848924	-0.2500007	2.186401E-07	
0.0301	0.0004881458	-0.2500007	2.193751E-07	
0.0302	0.0004914102	-0.2500007	2.2011E-07	
0.0303	0.0004946855	-0.2500007	2.20845E-07	
0.0304	0.0004979719	-0.2500007	2.215801E-07	
0.0305	0.0005012692	-0.2500007	2.223152E-07	
0.0306	0.0005045775	-0.2500007	2.230503E-07	
0.0307	0.0005078969	-0.2500007	2.237854E-07	
0.0308	0.0005112272	-0.2500007	2.245206E-07	
0.0309	0.0005145685	-0.2500007	2.252559E-07	
0.031	0.0005179208	-0.2500007	2.259911E-07	
0.0311	0.0005212841	-0.2500007	2.267265E-07	
0.0312	0.0005246584	-0.2500007	2.274618E-07	
0.0313	0.0005280438	-0.2500008	2.281972E-07	
0.0314	0.0005314401	-0.2500008	2.289326E-07	
0.0315	0.0005348473	-0.2500008	2.296681E-07	
0.0316	0.0005382657	-0.2500008	2.304036E-07	
0.0317	0.000541695	-0.2500008	2.311391E-07	
0.0318	0.0005451353	-0.2500008	2.318747E-07	
0.0319	0.0005485867	-0.2500008	2.326103E-07	
0.032	0.000552049	-0.2500008	2.33346E-07	
0.0321	0.0005555224	-0.2500008	2.340817E-07	
0.0322	0.0005590068	-0.2500009	2.348174E-07	
0.0323	0.0005625022	-0.2500009	2.355532E-07	
0.0324	0.0005660086	-0.2500009	2.36289E-07	
0.0325	0.000569526	-0.2500009	2.370249E-07	
0.0326	0.0005730545	-0.2500009	2.377608E-07	
0.0327	0.000576594	-0.2500009	2.384967E-07	
0.0328	0.0005801445	-0.2500009	2.392327E-07	
0.0329	0.0005837061	-0.2500009	2.399687E-07	
0.033	0.0005872786	-0.2500009	2.407048E-07	
0.0331	0.0005908622	-0.250001	2.414409E-07	
