Time	Rotation	PendulumY	PendulumX	PendulumZ	
0.26	0.1323345	-4.955682	-0.6647398	0	
0.261	0.1333451	-4.955005	-0.669766	0	
0.262	0.1343594	-4.954321	-0.6748099	0	
0.263	0.1353774	-4.953629	-0.6798716	0	
0.264	0.1363991	-4.95293	-0.6849508	0	
0.265	0.1374246	-4.952223	-0.6900477	0	
0.266	0.1384537	-4.951508	-0.6951623	0	
0.267	0.1394865	-4.950785	-0.7002944	0	
0.268	0.1405231	-4.950055	-0.7054441	0	
0.269	0.1415633	-4.949316	-0.7106113	0	
0.27	0.1426072	-4.948569	-0.7157961	0	
0.271	0.1436549	-4.947814	-0.7209983	0	
0.272	0.1447062	-4.947052	-0.726218	0	
0.273	0.1457612	-4.94628	-0.7314552	0	
0.274	0.14682	-4.945501	-0.7367098	0	
0.275	0.1478824	-4.944713	-0.7419817	0	
0.276	0.1489485	-4.943917	-0.7472711	0	
0.277	0.1500183	-4.943112	-0.7525778	0	
0.278	0.1510917	-4.942299	-0.7579018	0	
0.279	0.1521689	-4.941478	-0.7632431	0	
0.28	0.1532497	-4.940648	-0.7686017	0	
0.281	0.1543341	-4.939809	-0.7739776	0	
0.282	0.1554223	-4.938962	-0.7793706	0	
0.283	0.1565141	-4.938105	-0.7847809	0	
0.284	0.1576096	-4.93724	-0.7902083	0	
0.285	0.1587088	-4.936366	-0.7956528	0	
0.286	0.1598116	-4.935483	-0.8011144	0	
0.287	0.1609181	-4.934591	-0.8065932	0	
0.288	0.1620283	-4.93369	-0.812089	0	
0.289	0.1631421	-4.932779	-0.8176018	0	
0.29	0.1642596	-4.93186	-0.8231316	0	
0.291	0.1653807	-4.930932	-0.8286784	0	
0.292	0.1665055	-4.929994	-0.8342422	0	
0.293	0.167634	-4.929047	-0.8398228	0	
0.294	0.168766	-4.92809	-0.8454204	0	
0.295	0.1699018	-4.927124	-0.8510348	0	
0.296	0.1710411	-4.926148	-0.8566661	0	
0.297	0.1721841	-4.925163	-0.8623142	0	
0.298	0.1733308	-4.924169	-0.867979	0	
0.299	0.1744811	-4.923164	-0.8736606	0	
0.3	0.175635	-4.92215	-0.8793589	0	
0.301	0.1767925	-4.921126	-0.8850739	0	
0.302	0.1779537	-4.920092	-0.8908055	0	
0.303	0.1791185	-4.919048	-0.8965538	0	
0.304	0.180287	-4.917994	-0.9023187	0	
0.305	0.181459	-4.916931	-0.9081002	0	
0.306	0.1826347	-4.915857	-0.9138982	0	
0.307	0.183814	-4.914773	-0.9197127	0	
0.308	0.184997	-4.913678	-0.9255436	0	
0.309	0.1861835	-4.912573	-0.931391	0	
0.31	0.1873737	-4.911458	-0.9372548	0	
0.311	0.1885674	-4.910333	-0.9431351	0	
0.312	0.1897648	-4.909197	-0.9490317	0	
0.313	0.1909658	-4.908051	-0.9549446	0	
0.314	0.1921704	-4.906894	-0.9608737	0	
0.315	0.1933785	-4.905727	-0.9668192	0	
0.316	0.1945903	-4.904549	-0.9727808	0	
0.317	0.1958057	-4.90336	-0.9787586	0	
0.318	0.1970246	-4.90216	-0.9847526	0	
0.319	0.1982472	-4.900949	-0.9907627	0	
0.32	0.1994734	-4.899728	-0.9967889	0	
0.321	0.2007031	-4.898495	-1.002831	0	
0.322	0.2019364	-4.897252	-1.008889	0	
0.323	0.2031734	-4.895997	-1.014964	0	
0.324	0.2044138	-4.894731	-1.021054	0	
0.325	0.2056579	-4.893454	-1.02716	0	
0.326	0.2069055	-4.892166	-1.033282	0	
0.327	0.2081567	-4.890866	-1.03942	0	
0.328	0.2094115	-4.889555	-1.045574	0	
0.329	0.2106699	-4.888232	-1.051743	0	
0.33	0.2119318	-4.886898	-1.057928	0	
0.331	0.2131973	-4.885551	-1.064129	0	
0.332	0.2144663	-4.884194	-1.070346	0	
0.333	0.2157389	-4.882824	-1.076578	0	
0.334	0.217015	-4.881443	-1.082826	0	
0.335	0.2182947	-4.88005	-1.089089	0	
0.336	0.2195779	-4.878645	-1.095368	0	
0.337	0.2208648	-4.877228	-1.101662	0	
0.338	0.2221551	-4.875799	-1.107972	0	
0.339	0.223449	-4.874358	-1.114297	0	
0.34	0.2247464	-4.872905	-1.120638	0	
0.341	0.2260474	-4.871439	-1.126994	0	
0.342	0.2273518	-4.869962	-1.133365	0	
0.343	0.2286599	-4.868472	-1.139751	0	
0.344	0.2299715	-4.866969	-1.146153	0	
0.345	0.2312866	-4.865454	-1.15257	0	
0.346	0.2326052	-4.863926	-1.159002	0	
0.347	0.2339273	-4.862386	-1.165449	0	
0.348	0.235253	-4.860833	-1.171911	0	
0.349	0.2365822	-4.859267	-1.178388	0	
0.35	0.2379149	-4.857689	-1.18488	0	
0.351	0.2392512	-4.856098	-1.191387	0	
0.352	0.2405909	-4.854494	-1.197909	0	
0.353	0.2419341	-4.852876	-1.204446	0	
0.354	0.2432809	-4.851246	-1.210997	0	
0.355	0.2446311	-4.849603	-1.217564	0	
0.356	0.2459849	-4.847946	-1.224145	0	
0.357	0.2473421	-4.846276	-1.230741	0	
0.358	0.2487029	-4.844593	-1.237351	0	
0.359	0.2500671	-4.842896	-1.243976	0	
0.36	0.2514349	-4.841187	-1.250616	0	
0.361	0.2528061	-4.839463	-1.25727	0	
0.362	0.2541808	-4.837726	-1.263939	0	
0.363	0.255559	-4.835976	-1.270622	0	
0.364	0.2569407	-4.834211	-1.277319	0	
0.365	0.2583258	-4.832433	-1.284031	0	
0.366	0.2597145	-4.830642	-1.290757	0	
0.367	0.2611066	-4.828836	-1.297497	0	
0.368	0.2625021	-4.827016	-1.304252	0	
0.369	0.2639012	-4.825183	-1.31102	0	
0.37	0.2653037	-4.823336	-1.317803	0	
0.371	0.2667097	-4.821474	-1.3246	0	
0.372	0.2681191	-4.819598	-1.331411	0	
0.373	0.269532	-4.817708	-1.338236	0	
0.374	0.2709483	-4.815804	-1.345075	0	
0.375	0.2723681	-4.813885	-1.351928	0	
0.376	0.2737913	-4.811952	-1.358794	0	
0.377	0.275218	-4.810004	-1.365675	0	
0.378	0.2766481	-4.808042	-1.372569	0	
0.379	0.2780817	-4.806065	-1.379477	0	
0.38	0.2795187	-4.804074	-1.386398	0	
0.381	0.2809591	-4.802068	-1.393333	0	
0.382	0.282403	-4.800047	-1.400282	0	
0.383	0.2838503	-4.798011	-1.407244	0	
0.384	0.2853011	-4.79596	-1.41422	0	
0.385	0.2867552	-4.793894	-1.421209	0	
0.386	0.2882128	-4.791813	-1.428211	0	
0.387	0.2896738	-4.789717	-1.435227	0	
0.388	0.2911382	-4.787606	-1.442256	0	
0.389	0.292606	-4.785479	-1.449299	0	
0.39	0.2940772	-4.783337	-1.456354	0	
0.391	0.2955519	-4.78118	-1.463423	0	
0.392	0.2970299	-4.779007	-1.470504	0	
0.393	0.2985113	-4.776819	-1.477599	0	
0.394	0.2999962	-4.774615	-1.484706	0	
0.395	0.3014844	-4.772396	-1.491827	0	
0.396	0.3029761	-4.770161	-1.49896	0	
0.397	0.3044711	-4.76791	-1.506106	0	
0.398	0.3059695	-4.765643	-1.513265	0	
0.399	0.3074713	-4.763361	-1.520437	0	
0.4	0.3089766	-4.761062	-1.527621	0	
0.401	0.3104851	-4.758747	-1.534818	0	
0.402	0.311997	-4.756416	-1.542027	0	
0.403	0.3135124	-4.754069	-1.549249	0	
0.404	0.3150311	-4.751706	-1.556484	0	
0.405	0.3165531	-4.749327	-1.56373	0	
0.406	0.3180786	-4.746931	-1.570989	0	
0.407	0.3196073	-4.744519	-1.578261	0	
0.408	0.3211395	-4.74209	-1.585544	0	
0.409	0.322675	-4.739645	-1.59284	0	
0.41	0.3242139	-4.737184	-1.600148	0	
0.411	0.3257561	-4.734705	-1.607468	0	
0.412	0.3273017	-4.732211	-1.6148	0	
0.413	0.3288507	-4.729699	-1.622143	0	
0.414	0.3304029	-4.72717	-1.629499	0	
0.415	0.3319585	-4.724625	-1.636867	0	
0.416	0.3335175	-4.722062	-1.644246	0	
0.417	0.3350797	-4.719482	-1.651637	0	
0.418	0.3366453	-4.716886	-1.659039	0	
0.419	0.3382143	-4.714272	-1.666454	0	
0.42	0.3397866	-4.711641	-1.67388	0	
0.421	0.3413621	-4.708993	-1.681317	0	
0.422	0.342941	-4.706327	-1.688766	0	
0.423	0.3445233	-4.703644	-1.696226	0	
0.424	0.3461088	-4.700944	-1.703697	0	
0.425	0.3476977	-4.698226	-1.71118	0	
0.426	0.3492898	-4.69549	-1.718674	0	
0.427	0.3508853	-4.692737	-1.726179	0	
0.428	0.352484	-4.689966	-1.733695	0	
0.429	0.3540861	-4.687178	-1.741222	0	
0.43	0.3556914	-4.684371	-1.74876	0	
0.431	0.3573001	-4.681547	-1.756309	0	
0.432	0.358912	-4.678704	-1.763868	0	
0.433	0.3605272	-4.675844	-1.771439	0	
0.434	0.3621458	-4.672965	-1.77902	0	
0.435	0.3637676	-4.670068	-1.786612	0	
0.436	0.3653927	-4.667153	-1.794214	0	
0.437	0.3670211	-4.66422	-1.801827	0	
0.438	0.3686527	-4.661269	-1.809451	0	
0.439	0.3702877	-4.658299	-1.817084	0	
0.44	0.3719259	-4.655311	-1.824728	0	
0.441	0.3735673	-4.652304	-1.832383	0	
0.442	0.375212	-4.649278	-1.840047	0	
0.443	0.37686	-4.646234	-1.847722	0	
0.444	0.3785112	-4.643171	-1.855407	0	
0.445	0.3801657	-4.64009	-1.863101	0	
0.446	0.3818234	-4.636989	-1.870806	0	
0.447	0.3834843	-4.63387	-1.87852	0	
0.448	0.3851485	-4.630731	-1.886245	0	
0.449	0.386816	-4.627574	-1.893979	0	
0.45	0.3884866	-4.624398	-1.901722	0	
0.451	0.3901606	-4.621202	-1.909476	0	
0.452	0.3918377	-4.617987	-1.917239	0	
0.453	0.393518	-4.614753	-1.925011	0	
0.454	0.3952017	-4.6115	-1.932793	0	
0.455	0.3968884	-4.608227	-1.940584	0	
0.456	0.3985785	-4.604935	-1.948384	0	
0.457	0.4002718	-4.601624	-1.956194	0	
0.458	0.4019682	-4.598292	-1.964012	0	
0.459	0.4036679	-4.594942	-1.97184	0	
0.46	0.4053708	-4.591571	-1.979677	0	
0.461	0.407077	-4.588181	-1.987522	0	
0.462	0.4087863	-4.584771	-1.995377	0	
0.463	0.4104988	-4.581341	-2.00324	0	
0.464	0.4122145	-4.577892	-2.011112	0	
0.465	0.4139333	-4.574422	-2.018993	0	
0.466	0.4156554	-4.570933	-2.026882	0	
0.467	0.4173807	-4.567423	-2.03478	0	
0.468	0.4191092	-4.563893	-2.042686	0	
0.469	0.4208408	-4.560343	-2.050601	0	
0.47	0.4225757	-4.556773	-2.058524	0	
0.471	0.4243136	-4.553183	-2.066455	0	
0.472	0.4260548	-4.549572	-2.074394	0	
0.473	0.4277992	-4.54594	-2.082342	0	
0.474	0.4295467	-4.542288	-2.090297	0	
0.475	0.4312973	-4.538615	-2.09826	0	
0.476	0.4330511	-4.534922	-2.106231	0	
0.477	0.4348081	-4.531209	-2.11421	0	
0.478	0.4365682	-4.527474	-2.122197	0	
0.479	0.4383315	-4.523719	-2.130191	0	
0.48	0.4400979	-4.519943	-2.138193	0	
0.481	0.4418674	-4.516146	-2.146202	0	
0.482	0.4436401	-4.512328	-2.154219	0	
0.483	0.445416	-4.508489	-2.162243	0	
0.484	0.4471949	-4.504629	-2.170274	0	
0.485	0.448977	-4.500748	-2.178313	0	
0.486	0.4507622	-4.496845	-2.186359	0	
0.487	0.4525506	-4.492922	-2.194411	0	
0.488	0.4543421	-4.488977	-2.202471	0	
0.489	0.4561367	-4.485011	-2.210537	0	
0.49	0.4579344	-4.481023	-2.218611	0	
0.491	0.4597352	-4.477015	-2.226691	0	
0.492	0.4615391	-4.472984	-2.234777	0	
0.493	0.4633462	-4.468932	-2.24287	0	
0.494	0.4651563	-4.464858	-2.25097	0	
0.495	0.4669695	-4.460763	-2.259076	0	
0.496	0.4687859	-4.456645	-2.267188	0	
0.497	0.4706053	-4.452507	-2.275307	0	
0.498	0.4724278	-4.448346	-2.283432	0	
0.499	0.4742533	-4.444163	-2.291563	0	
0.5	0.476082	-4.439958	-2.2997	0	
0.501	0.4779138	-4.43574	-2.307825	0	
0.502	0.4797444	-4.43151	-2.315938	0	
0.503	0.4815742	-4.427268	-2.32404	0	
0.504	0.483403	-4.423012	-2.33213	0	
0.505	0.485231	-4.418744	-2.340208	0	
0.506	0.4870581	-4.414463	-2.348274	0	
0.507	0.4888842	-4.410169	-2.356329	0	
0.508	0.4907095	-4.405863	-2.364371	0	
0.509	0.4925338	-4.401544	-2.372401	0	
0.5100001	0.4943573	-4.397213	-2.38042	0	
0.511	0.4961798	-4.392869	-2.388427	0	
0.512	0.4980014	-4.388514	-2.396421	0	
0.513	0.4998221	-4.384145	-2.404403	0	
0.514	0.5016418	-4.379765	-2.412374	0	
0.515	0.5034606	-4.375372	-2.420332	0	
0.516	0.5052785	-4.370967	-2.428278	0	
0.517	0.5070954	-4.36655	-2.436212	0	
0.518	0.5089114	-4.362121	-2.444134	0	
0.5190001	0.5107264	-4.357679	-2.452044	0	
0.52	0.5125405	-4.353226	-2.459941	0	
0.521	0.5143536	-4.348761	-2.467826	0	
0.522	0.5161658	-4.344284	-2.475699	0	
0.523	0.5179769	-4.339795	-2.483559	0	
0.524	0.5197872	-4.335294	-2.491407	0	
0.525	0.5215965	-4.330781	-2.499243	0	
0.526	0.5234048	-4.326257	-2.507066	0	
0.527	0.5252122	-4.321721	-2.514877	0	
0.528	0.5270185	-4.317173	-2.522676	0	
0.529	0.528824	-4.312614	-2.530462	0	
0.53	0.5306284	-4.308043	-2.538235	0	
0.531	0.5324318	-4.303461	-2.545996	0	
0.532	0.5342342	-4.298867	-2.553745	0	
0.5330001	0.5360357	-4.294261	-2.561481	0	
0.534	0.5378362	-4.289645	-2.569204	0	
0.535	0.5396357	-4.285017	-2.576915	0	
0.536	0.5414341	-4.280378	-2.584613	0	
0.537	0.5432315	-4.275727	-2.592298	0	
0.538	0.5450281	-4.271066	-2.599971	0	
0.539	0.5468235	-4.266393	-2.607631	0	
0.54	0.548618	-4.261709	-2.615278	0	
0.541	0.5504114	-4.257014	-2.622913	0	
0.5420001	0.5522038	-4.252308	-2.630534	0	
0.543	0.5539952	-4.247591	-2.638143	0	
0.544	0.5557857	-4.242864	-2.645739	0	
