Time	Rotation	PendulumY	PendulumX	PendulumZ	
0.096	0.00926681	-6.999702	-0.0662159	0	
0.097	0.009461654	-6.999689	-0.06759384	0	
0.098	0.009658481	-6.999676	-0.0689859	0	
0.09900001	0.009857357	-6.999662	-0.07039211	0	
0.1	0.01005828	-6.999648	-0.07181245	0	
0.101	0.01026125	-6.999633	-0.07324693	0	
0.102	0.01046622	-6.999618	-0.07469554	0	
0.103	0.01067321	-6.999602	-0.07615827	0	
0.104	0.01088214	-6.999586	-0.07763513	0	
0.105	0.01109309	-6.999569	-0.07912612	0	
0.106	0.01130604	-6.999552	-0.08063123	0	
0.107	0.01152105	-6.999534	-0.08215046	0	
0.108	0.01173804	-6.999516	-0.0836838	0	
0.109	0.01195708	-6.999497	-0.08523127	0	
0.11	0.01217813	-6.999478	-0.08679284	0	
0.111	0.0124012	-6.999459	-0.08836853	0	
0.112	0.01262629	-6.999439	-0.08995833	0	
0.113	0.01285339	-6.999418	-0.09156223	0	
0.114	0.01308256	-6.999397	-0.09318023	0	
0.115	0.01331374	-6.999375	-0.09481233	0	
0.116	0.01354695	-6.999353	-0.09645854	0	
0.117	0.01378215	-6.99933	-0.09811883	0	
0.118	0.01401938	-6.999307	-0.09979323	0	
0.119	0.01425857	-6.999282	-0.1014817	0	
0.12	0.01449983	-6.999258	-0.1031843	0	
0.121	0.01474314	-6.999232	-0.1049009	0	
0.122	0.0149884	-6.999207	-0.1066317	0	
0.123	0.01523567	-6.99918	-0.1083765	0	
0.124	0.01548497	-6.999153	-0.1101354	0	
0.125	0.01573621	-6.999125	-0.1119084	0	
0.126	0.01598952	-6.999096	-0.1136954	0	
0.127	0.01624482	-6.999066	-0.1154965	0	
0.128	0.01650206	-6.999036	-0.1173117	0	
0.129	0.01676139	-6.999006	-0.1191409	0	
0.13	0.01702278	-6.998974	-0.1209842	0	
0.131	0.0172861	-6.998942	-0.1228416	0	
0.132	0.01755148	-6.998909	-0.124713	0	
0.133	0.01781891	-6.998876	-0.1265985	0	
0.134	0.01808833	-6.998841	-0.128498	0	
0.135	0.01835975	-6.998806	-0.1304116	0	
0.136	0.01863316	-6.99877	-0.1323391	0	
0.137	0.01890859	-6.998733	-0.1342808	0	
0.138	0.01918603	-6.998695	-0.1362365	0	
0.139	0.01946549	-6.998657	-0.1382062	0	
0.14	0.0197469	-6.998618	-0.1401899	0	
0.141	0.02003038	-6.998578	-0.1421877	0	
0.142	0.02031582	-6.998537	-0.1441995	0	
0.143	0.0206033	-6.998495	-0.1462253	0	
0.144	0.02089275	-6.998452	-0.1482652	0	
0.145	0.0211842	-6.998408	-0.150319	0	
0.146	0.0214777	-6.998364	-0.1523869	0	
0.147	0.02177315	-6.998319	-0.1544687	0	
0.148	0.02207059	-6.998272	-0.1565646	0	
0.149	0.02237009	-6.998225	-0.1586745	0	
0.15	0.02267162	-6.998177	-0.1607984	0	
0.151	0.02297509	-6.998128	-0.1629362	0	
0.152	0.02328063	-6.998078	-0.1650881	0	
0.153	0.02358813	-6.998027	-0.1672539	0	
0.154	0.0238976	-6.997974	-0.1694338	0	
0.155	0.02420907	-6.997921	-0.1716276	0	
0.156	0.02452249	-6.997867	-0.1738354	0	
0.157	0.02483796	-6.997811	-0.1760571	0	
0.158	0.02515545	-6.997755	-0.1782929	0	
0.159	0.02547493	-6.997697	-0.1805425	0	
0.16	0.02579645	-6.997639	-0.1828062	0	
0.161	0.0261199	-6.997579	-0.1850838	0	
0.162	0.0264454	-6.997519	-0.1873754	0	
0.163	0.02677287	-6.997457	-0.1896809	0	
0.164	0.02710234	-6.997394	-0.1920004	0	
0.165	0.0274338	-6.997329	-0.1943338	0	
0.166	0.02776722	-6.997264	-0.1966811	0	
0.167	0.02810274	-6.997198	-0.1990424	0	
0.168	0.02844017	-6.99713	-0.2014176	0	
0.169	0.02877962	-6.997061	-0.2038067	0	
0.17	0.02912108	-6.996991	-0.2062098	0	
0.171	0.02946452	-6.996919	-0.2086268	0	
0.172	0.02980995	-6.996847	-0.2110577	0	
0.173	0.03015738	-6.996773	-0.2135025	0	
0.174	0.03050685	-6.996697	-0.2159612	0	
0.175	0.03085832	-6.996621	-0.2184338	0	
0.176	0.03121179	-6.996543	-0.2209203	0	
0.177	0.03156713	-6.996464	-0.2234207	0	
0.178	0.03192452	-6.996384	-0.225935	0	
0.179	0.03228385	-6.996302	-0.2284632	0	
0.18	0.03264523	-6.996219	-0.2310053	0	
0.181	0.03300857	-6.996135	-0.2335612	0	
0.182	0.03337391	-6.996049	-0.236131	0	
0.183	0.03374123	-6.995962	-0.2387147	0	
0.184	0.03411052	-6.995873	-0.2413122	0	
0.185	0.03448185	-6.995783	-0.2439236	0	
0.186	0.03485513	-6.995691	-0.2465489	0	
0.187	0.03523043	-6.995598	-0.249188	0	
0.188	0.03560767	-6.995503	-0.2518409	0	
0.189	0.0359869	-6.995407	-0.2545077	0	
0.19	0.03636815	-6.995309	-0.2571883	0	
0.191	0.03675138	-6.99521	-0.2598828	0	
0.192	0.03713658	-6.995109	-0.2625911	0	
0.193	0.03752371	-6.995006	-0.2653132	0	
0.194	0.03791286	-6.994902	-0.2680491	0	
0.195	0.03830396	-6.994797	-0.2707988	0	
0.196	0.03869705	-6.994689	-0.2735624	0	
0.197	0.03909213	-6.994581	-0.2763397	0	
0.198	0.03948916	-6.99447	-0.2791308	0	
0.199	0.03988825	-6.994358	-0.2819358	0	
0.2	0.04028928	-6.994244	-0.2847545	0	
0.201	0.04069228	-6.994129	-0.287587	0	
0.202	0.04109723	-6.994011	-0.2904333	0	
0.203	0.04150419	-6.993893	-0.2932933	0	
0.204	0.04191313	-6.993772	-0.2961671	0	
0.205	0.042324	-6.993649	-0.2990547	0	
0.206	0.0427369	-6.993525	-0.301956	0	
0.207	0.0431517	-6.993399	-0.3048711	0	
0.208	0.04356859	-6.993271	-0.3077999	0	
0.209	0.04398739	-6.993142	-0.3107425	0	
0.21	0.04440811	-6.99301	-0.3136988	0	
0.211	0.04483085	-6.992877	-0.3166688	0	
0.212	0.04525556	-6.992741	-0.3196526	0	
0.213	0.04568223	-6.992604	-0.32265	0	
0.214	0.0461109	-6.992465	-0.3256612	0	
0.215	0.04654157	-6.992323	-0.3286861	0	
0.216	0.04697422	-6.99218	-0.3317246	0	
0.217	0.04740876	-6.992035	-0.3347769	0	
0.218	0.04784527	-6.991889	-0.3378429	0	
0.219	0.04828376	-6.991739	-0.3409226	0	
0.22	0.04872429	-6.991588	-0.3440159	0	
0.221	0.04916675	-6.991435	-0.3471229	0	
0.222	0.04961113	-6.99128	-0.3502436	0	
0.223	0.05005749	-6.991123	-0.3533779	0	
0.224	0.05050581	-6.990963	-0.3565259	0	
0.225	0.05095608	-6.990802	-0.3596876	0	
0.226	0.05140835	-6.990638	-0.3628629	0	
0.227	0.05186253	-6.990472	-0.3660518	0	
0.228	0.05231871	-6.990304	-0.3692543	0	
0.229	0.05277684	-6.990134	-0.3724705	0	
0.23	0.05323695	-6.989962	-0.3757003	0	
0.231	0.05369896	-6.989787	-0.3789437	0	
0.232	0.05416299	-6.98961	-0.3822007	0	
0.233	0.05462892	-6.989431	-0.3854713	0	
0.234	0.05509684	-6.98925	-0.3887556	0	
0.235	0.05556673	-6.989066	-0.3920534	0	
0.236	0.05603853	-6.98888	-0.3953647	0	
0.237	0.05651236	-6.988692	-0.3986897	0	
0.238	0.05698816	-6.988501	-0.4020282	0	
0.239	0.05746584	-6.988308	-0.4053803	0	
0.24	0.05794548	-6.988112	-0.4087459	0	
0.241	0.05842711	-6.987915	-0.4121251	0	
0.242	0.05891063	-6.987714	-0.4155178	0	
0.243	0.05939613	-6.987511	-0.4189241	0	
0.244	0.05988355	-6.987306	-0.4223439	0	
0.245	0.06037297	-6.987098	-0.4257772	0	
0.246	0.06086431	-6.986887	-0.429224	0	
0.247	0.06135764	-6.986674	-0.4326843	0	
0.248	0.06185287	-6.986459	-0.4361582	0	
0.249	0.06235012	-6.98624	-0.4396455	0	
0.25	0.06284933	-6.98602	-0.4431463	0	
0.251	0.06335048	-6.985796	-0.4466605	0	
0.252	0.06385352	-6.98557	-0.4501883	0	
0.253	0.0643585	-6.985341	-0.4537295	0	
0.254	0.06486543	-6.985109	-0.4572842	0	
0.255	0.06537432	-6.984875	-0.4608523	0	
0.256	0.06588513	-6.984638	-0.4644338	0	
0.257	0.06639787	-6.984398	-0.4680288	0	
0.258	0.06691254	-6.984156	-0.4716372	0	
0.259	0.06742917	-6.98391	-0.4752591	0	
0.26	0.06794776	-6.983662	-0.4788943	0	
0.261	0.06846824	-6.983411	-0.482543	0	
0.262	0.06899077	-6.983158	-0.486205	0	
0.263	0.06951517	-6.982901	-0.4898805	0	
0.264	0.0700415	-6.982641	-0.4935693	0	
0.265	0.07056974	-6.982378	-0.4972715	0	
0.266	0.07109997	-6.982112	-0.5009871	0	
0.267	0.07163216	-6.981844	-0.504716	0	
0.268	0.07216626	-6.981573	-0.5084583	0	
0.269	0.07270226	-6.981298	-0.5122139	0	
0.27	0.07324018	-6.98102	-0.5159829	0	
0.271	0.07378006	-6.98074	-0.5197651	0	
0.272	0.07432186	-6.980456	-0.5235608	0	
0.273	0.07486562	-6.98017	-0.5273697	0	
0.274	0.07541127	-6.97988	-0.5311919	0	
0.275	0.07595887	-6.979587	-0.5350274	0	
0.276	0.07650851	-6.979291	-0.5388762	0	
0.277	0.07706001	-6.978992	-0.5427383	0	
0.278	0.07761342	-6.978689	-0.5466136	0	
0.279	0.07816873	-6.978384	-0.5505022	0	
0.28	0.07872596	-6.978075	-0.5544041	0	
0.281	0.07928509	-6.977762	-0.5583193	0	
0.282	0.07984614	-6.977447	-0.5622476	0	
0.283	0.0804091	-6.977128	-0.5661892	0	
0.284	0.08097403	-6.976806	-0.5701441	0	
0.285	0.08154087	-6.97648	-0.5741121	0	
0.286	0.0821096	-6.976151	-0.5780933	0	
0.287	0.08268032	-6.975819	-0.5820878	0	
0.288	0.08325288	-6.975483	-0.5860954	0	
0.289	0.08382744	-6.975144	-0.5901162	0	
0.29	0.0844039	-6.974802	-0.5941502	0	
0.291	0.08498225	-6.974456	-0.5981973	0	
0.292	0.08556253	-6.974106	-0.6022575	0	
0.293	0.08614468	-6.973753	-0.6063309	0	
0.294	0.08672881	-6.973397	-0.6104175	0	
0.295	0.08731481	-6.973037	-0.6145172	0	
0.296	0.08790267	-6.972673	-0.6186299	0	
0.297	0.08849252	-6.972306	-0.6227558	0	
0.298	0.08908426	-6.971935	-0.6268948	0	
0.299	0.08967789	-6.97156	-0.6310469	0	
0.3	0.09027345	-6.971182	-0.6352121	0	
0.301	0.09087088	-6.9708	-0.6393903	0	
0.302	0.09147026	-6.970414	-0.6435816	0	
0.303	0.09207153	-6.970025	-0.6477859	0	
0.304	0.09267475	-6.969631	-0.6520033	0	
0.305	0.09327978	-6.969234	-0.6562337	0	
0.306	0.09388675	-6.968833	-0.6604771	0	
0.307	0.0944956	-6.968428	-0.6647335	0	
0.308	0.09510644	-6.968019	-0.669003	0	
0.309	0.09571916	-6.967607	-0.6732854	0	
0.31	0.09633382	-6.967191	-0.6775808	0	
0.311	0.09695029	-6.96677	-0.6818891	0	
0.312	0.09756865	-6.966346	-0.6862105	0	
0.313	0.09818891	-6.965918	-0.6905447	0	
0.314	0.09881114	-6.965485	-0.6948919	0	
0.315	0.09943521	-6.965049	-0.6992521	0	
0.316	0.1000612	-6.964608	-0.7036251	0	
0.317	0.100689	-6.964164	-0.7080111	0	
0.318	0.1013188	-6.963715	-0.71241	0	
0.319	0.1019505	-6.963262	-0.7168217	0	
0.32	0.1025841	-6.962805	-0.7212464	0	
0.321	0.1032196	-6.962344	-0.7256839	0	
0.322	0.1038569	-6.961879	-0.7301342	0	
0.323	0.104496	-6.961409	-0.7345974	0	
0.324	0.1051372	-6.960935	-0.7390735	0	
0.325	0.1057802	-6.960457	-0.7435624	0	
0.326	0.1064251	-6.959975	-0.7480641	0	
0.327	0.1070719	-6.959488	-0.7525786	0	
0.328	0.1077206	-6.958997	-0.7571059	0	
0.329	0.1083711	-6.958502	-0.761646	0	
0.33	0.1090236	-6.958002	-0.7661988	0	
0.331	0.1096779	-6.957498	-0.7707644	0	
0.332	0.1103341	-6.956989	-0.7753428	0	
0.333	0.1109921	-6.956476	-0.7799339	0	
0.334	0.1116521	-6.955958	-0.7845377	0	
0.335	0.1123139	-6.955436	-0.7891542	0	
0.336	0.1129776	-6.954909	-0.7937834	0	
0.337	0.1136432	-6.954378	-0.7984254	0	
0.338	0.1143106	-6.953842	-0.80308	0	
0.339	0.1149799	-6.953302	-0.8077472	0	
0.34	0.1156512	-6.952757	-0.8124272	0	
0.341	0.1163242	-6.952207	-0.8171197	0	
0.342	0.1169992	-6.951653	-0.8218249	0	
0.343	0.117676	-6.951093	-0.8265427	0	
0.344	0.1183547	-6.950529	-0.8312731	0	
0.345	0.1190352	-6.94996	-0.8360162	0	
0.346	0.1197177	-6.949387	-0.8407718	0	
0.347	0.120402	-6.948808	-0.84554	0	
0.348	0.1210881	-6.948225	-0.8503208	0	
0.349	0.1217761	-6.947637	-0.855114	0	
0.35	0.1224659	-6.947044	-0.8599199	0	
0.351	0.1231577	-6.946446	-0.8647383	0	
0.352	0.1238513	-6.945843	-0.8695692	0	
0.353	0.1245468	-6.945235	-0.8744125	0	
0.354	0.1252441	-6.944623	-0.8792684	0	
0.355	0.1259433	-6.944005	-0.8841367	0	
0.356	0.1266444	-6.943381	-0.8890175	0	
0.357	0.1273473	-6.942753	-0.8939108	0	
0.358	0.1280521	-6.94212	-0.8988165	0	
0.359	0.1287587	-6.941482	-0.9037346	0	
0.36	0.1294672	-6.940838	-0.9086651	0	
0.361	0.1301775	-6.94019	-0.9136081	0	
0.362	0.1308897	-6.939536	-0.9185634	0	
0.363	0.1316037	-6.938877	-0.9235311	0	
0.364	0.1323196	-6.938213	-0.9285111	0	
0.365	0.1330373	-6.937543	-0.9335035	0	
0.366	0.1337568	-6.936868	-0.9385082	0	
0.367	0.1344783	-6.936187	-0.9435253	0	
0.368	0.1352015	-6.935502	-0.9485546	0	
0.369	0.1359266	-6.93481	-0.9535963	0	
0.37	0.1366536	-6.934114	-0.9586502	0	
0.371	0.1373825	-6.933412	-0.9637164	0	
0.372	0.1381131	-6.932704	-0.9687949	0	
0.373	0.1388456	-6.931991	-0.9738856	0	
0.374	0.13958	-6.931273	-0.9789885	0	
0.375	0.1403161	-6.930548	-0.9841037	0	
0.376	0.1410542	-6.929819	-0.989231	0	
0.377	0.141794	-6.929083	-0.9943705	0	
0.378	0.1425357	-6.928342	-0.9995222	0	
0.379	0.1432793	-6.927596	-1.004686	0	
0.38	0.1440247	-6.926843	-1.009862	0	
0.381	0.1447718	-6.926085	-1.01505	0	
0.382	0.1455209	-6.925321	-1.02025	0	
0.383	0.1462717	-6.924551	-1.025463	0	
0.384	0.1470244	-6.923776	-1.030687	0	
0.385	0.1477789	-6.922995	-1.035924	0	
0.386	0.1485353	-6.922208	-1.041172	0	
0.387	0.1492935	-6.921415	-1.046433	0	
0.388	0.1500534	-6.920616	-1.051705	0	
0.389	0.1508153	-6.919811	-1.05699	0	
0.39	0.1515789	-6.919001	-1.062287	0	
0.391	0.1523444	-6.918184	-1.067595	0	
0.392	0.1531116	-6.917361	-1.072916	0	
0.393	0.1538807	-6.916532	-1.078248	0	
0.394	0.1546516	-6.915697	-1.083593	0	
0.395	0.1554243	-6.914856	-1.088949	0	
0.396	0.1561989	-6.914009	-1.094318	0	
0.397	0.1569752	-6.913156	-1.099698	0	
0.398	0.1577535	-6.912296	-1.10509	0	
0.399	0.1585335	-6.91143	-1.110494	0	
0.4	0.1593153	-6.910558	-1.115909	0	
0.401	0.160099	-6.90968	-1.121337	0	
0.402	0.1608844	-6.908795	-1.126776	0	
0.403	0.1616716	-6.907905	-1.132228	0	
0.404	0.1624607	-6.907007	-1.137691	0	
0.405	0.1632515	-6.906104	-1.143165	0	
0.406	0.1640442	-6.905194	-1.148652	0	
0.407	0.1648387	-6.904277	-1.15415	0	
0.408	0.165635	-6.903355	-1.15966	0	
0.409	0.1664331	-6.902425	-1.165182	0	
0.41	0.167233	-6.901489	-1.170715	0	
0.411	0.1680348	-6.900547	-1.17626	0	
0.412	0.1688382	-6.899598	-1.181817	0	
0.413	0.1696436	-6.898643	-1.187385	0	
0.414	0.1704507	-6.89768	-1.192965	0	
0.415	0.1712596	-6.896711	-1.198557	0	
0.416	0.1720704	-6.895736	-1.20416	0	
0.417	0.1728828	-6.894753	-1.209774	0	
0.418	0.1736971	-6.893764	-1.215401	0	
0.419	0.1745132	-6.892768	-1.221038	0	
0.42	0.1753311	-6.891765	-1.226688	0	
0.421	0.1761507	-6.890756	-1.232349	0	
0.422	0.1769722	-6.889739	-1.238021	0	
0.423	0.1777954	-6.888716	-1.243705	0	
0.424	0.1786204	-6.887685	-1.2494	0	
0.425	0.1794472	-6.886648	-1.255107	0	
0.426	0.1802759	-6.885604	-1.260825	0	
0.427	0.1811062	-6.884553	-1.266554	0	
0.428	0.1819383	-6.883495	-1.272295	0	
0.429	0.1827722	-6.88243	-1.278047	0	
0.43	0.183608	-6.881357	-1.283811	0	
0.431	0.1844454	-6.880278	-1.289586	0	
0.432	0.1852847	-6.879191	-1.295372	0	
0.433	0.1861257	-6.878097	-1.30117	0	
0.434	0.1869685	-6.876996	-1.306979	0	
0.435	0.1878131	-6.875888	-1.312799	0	
0.436	0.1886594	-6.874773	-1.31863	0	
0.437	0.1895076	-6.87365	-1.324473	0	
0.438	0.1903574	-6.872519	-1.330326	0	
0.439	0.1912091	-6.871382	-1.336191	0	
0.44	0.1920626	-6.870237	-1.342067	0	
0.441	0.1929178	-6.869085	-1.347955	0	
0.442	0.1937748	-6.867925	-1.353853	0	
0.443	0.1946335	-6.866758	-1.359762	0	
0.444	0.195494	-6.865583	-1.365683	0	
0.445	0.1963562	-6.864401	-1.371615	0	
0.446	0.1972203	-6.863211	-1.377557	0	
0.447	0.1980861	-6.862014	-1.383511	0	
0.448	0.1989536	-6.860809	-1.389476	0	
0.449	0.1998229	-6.859596	-1.395451	0	
0.45	0.200694	-6.858376	-1.401438	0	
0.451	0.2015668	-6.857148	-1.407436	0	
0.452	0.2024414	-6.855912	-1.413444	0	
0.453	0.2033177	-6.854668	-1.419464	0	
0.454	0.2041958	-6.853417	-1.425494	0	
0.455	0.2050756	-6.852158	-1.431536	0	
0.456	0.2059572	-6.850891	-1.437588	0	
0.457	0.2068406	-6.849616	-1.443651	0	
0.458	0.2077256	-6.848333	-1.449725	0	
0.459	0.2086125	-6.847042	-1.455809	0	
0.46	0.209501	-6.845743	-1.461905	0	
0.461	0.2103914	-6.844437	-1.468011	0	
0.462	0.2112834	-6.843122	-1.474128	0	
0.463	0.2121772	-6.841799	-1.480255	0	
0.464	0.2130727	-6.840468	-1.486394	0	
0.465	0.21397	-6.839129	-1.492543	0	
0.466	0.214869	-6.837782	-1.498702	0	
0.467	0.2157697	-6.836427	-1.504873	0	
0.468	0.2166722	-6.835064	-1.511054	0	
0.469	0.2175764	-6.833692	-1.517245	0	
0.47	0.2184823	-6.832312	-1.523448	0	
0.471	0.21939	-6.830924	-1.52966	0	
0.472	0.2202994	-6.829527	-1.535884	0	
0.473	0.2212106	-6.828123	-1.542117	0	
0.474	0.2221234	-6.826709	-1.548362	0	
0.475	0.223038	-6.825288	-1.554616	0	
0.476	0.2239543	-6.823858	-1.560882	0	
0.477	0.2248724	-6.822419	-1.567157	0	
0.478	0.2257921	-6.820972	-1.573443	0	
0.479	0.2267136	-6.819517	-1.57974	0	
0.48	0.2276368	-6.818053	-1.586047	0	
0.481	0.2285617	-6.816581	-1.592364	0	
0.482	0.2294884	-6.8151	-1.598691	0	
0.483	0.2304168	-6.81361	-1.605029	0	
0.484	0.2313468	-6.812112	-1.611377	0	
0.485	0.2322786	-6.810605	-1.617736	0	
0.486	0.2332121	-6.809089	-1.624104	0	
0.487	0.2341473	-6.807564	-1.630483	0	
0.488	0.2350843	-6.806031	-1.636872	0	
0.489	0.2360229	-6.804489	-1.643271	0	
0.49	0.2369633	-6.802938	-1.649681	0	
0.491	0.2379053	-6.801378	-1.6561	0	
0.492	0.2388491	-6.799809	-1.66253	0	
0.493	0.2397945	-6.798231	-1.66897	0	
0.494	0.2407417	-6.796645	-1.675419	0	
0.495	0.2416905	-6.795049	-1.681879	0	
0.496	0.2426411	-6.793445	-1.688349	0	
0.497	0.2435933	-6.791831	-1.694829	0	
0.498	0.2445473	-6.790208	-1.701318	0	
0.499	0.2455028	-6.788577	-1.707818	0	
0.5	0.2464602	-6.786936	-1.714328	0	
0.501	0.2474193	-6.785289	-1.720834	0	
0.502	0.2483778	-6.783637	-1.727335	0	
0.503	0.2493361	-6.781979	-1.733833	0	
0.504	0.250294	-6.780316	-1.740327	0	
0.505	0.2512515	-6.778647	-1.746817	0	
0.506	0.2522088	-6.776972	-1.753303	0	
0.507	0.2531656	-6.775292	-1.759785	0	
0.508	0.2541221	-6.773606	-1.766263	0	
0.509	0.2550783	-6.771914	-1.772738	0	
0.5100001	0.2560342	-6.770217	-1.779208	0	
0.511	0.2569897	-6.768515	-1.785674	0	
0.512	0.2579448	-6.766807	-1.792136	0	
0.513	0.2588996	-6.765093	-1.798594	0	
0.514	0.259854	-6.763374	-1.805047	0	
0.515	0.2608081	-6.76165	-1.811497	0	
0.516	0.2617617	-6.75992	-1.817943	0	
0.517	0.2627151	-6.758184	-1.824384	0	
0.518	0.2636681	-6.756443	-1.830822	0	
0.5190001	0.2646207	-6.754696	-1.837255	0	
0.52	0.265573	-6.752944	-1.843684	0	
0.521	0.2665249	-6.751187	-1.850109	0	
0.522	0.2674764	-6.749424	-1.85653	0	
0.523	0.2684276	-6.747655	-1.862947	0	
0.524	0.2693784	-6.745882	-1.869359	0	
0.525	0.2703288	-6.744102	-1.875768	0	
0.526	0.2712789	-6.742318	-1.882172	0	
0.527	0.2722286	-6.740528	-1.888572	0	
0.528	0.2731779	-6.738732	-1.894967	0	
0.529	0.2741268	-6.736932	-1.901359	0	
0.53	0.2750754	-6.735126	-1.907746	0	
0.531	0.2760236	-6.733315	-1.914129	0	
0.532	0.2769713	-6.731498	-1.920507	0	
0.5330001	0.2779188	-6.729676	-1.926881	0	
0.534	0.2788658	-6.727849	-1.933251	0	
0.535	0.2798125	-6.726016	-1.939617	0	
0.536	0.2807587	-6.724178	-1.945978	0	
0.537	0.2817046	-6.722335	-1.952335	0	
0.538	0.2826501	-6.720487	-1.958688	0	
0.539	0.2835952	-6.718634	-1.965036	0	
0.54	0.2845399	-6.716775	-1.971379	0	
0.541	0.2854842	-6.714911	-1.977719	0	
