Time	PendulumX	PendulumY	PendulumZ	Rotation	
0.031	-0.003900352	-0.06989121	7.943192E-07	0.05574819	
0.032	-0.004038677	-0.06988336	8.224895E-07	0.05772742	
0.033	-0.00417693	-0.06987523	8.506448E-07	0.05970588	
0.034	-0.004315109	-0.06986683	8.787858E-07	0.06168352	
0.035	-0.004453217	-0.06985816	9.069118E-07	0.06366038	
0.036	-0.004591251	-0.06984922	9.350227E-07	0.0656364	
0.037	-0.004729211	-0.06984001	9.631189E-07	0.06761166	
0.038	-0.004867096	-0.06983054	9.911993E-07	0.06958608	
0.039	-0.005004906	-0.06982079	1.019265E-06	0.0715597	
0.04	-0.005142639	-0.06981078	1.047315E-06	0.07353251	
0.041	-0.005280297	-0.0698005	1.075349E-06	0.0755045	
0.042	-0.005417877	-0.06978995	1.103367E-06	0.07747571	
0.043	-0.005555379	-0.06977914	1.13137E-06	0.07944608	
0.044	-0.005692803	-0.06976806	1.159358E-06	0.08141566	
0.045	-0.005830148	-0.06975671	1.187328E-06	0.08338442	
0.046	-0.005967416	-0.0697451	1.215283E-06	0.08535238	
0.047	-0.006104604	-0.06973322	1.243222E-06	0.08731952	
0.048	-0.006241712	-0.06972108	1.271144E-06	0.08928587	
0.049	-0.006378739	-0.06970868	1.29905E-06	0.09125141	
0.05	-0.006515685	-0.069696	1.32694E-06	0.09321614	
0.051	-0.006652549	-0.06968307	1.354813E-06	0.09518006	
0.052	-0.006789332	-0.06966987	1.382669E-06	0.09714317	
0.053	-0.006926032	-0.06965642	1.410508E-06	0.09910547	
0.054	-0.007062649	-0.06964269	1.438331E-06	0.101067	
0.055	-0.007199184	-0.06962871	1.466137E-06	0.1030277	
0.056	-0.007335635	-0.06961446	1.493925E-06	0.1049876	
0.057	-0.007472002	-0.06959996	1.521697E-06	0.1069466	
0.058	-0.007608283	-0.06958519	1.549451E-06	0.1089049	
0.059	-0.007744479	-0.06957016	1.577188E-06	0.1108624	
0.06	-0.007880589	-0.06955487	1.604907E-06	0.112819	
0.061	-0.008016612	-0.06953932	1.632608E-06	0.1147748	
0.062	-0.008152549	-0.06952352	1.660293E-06	0.1167299	
0.063	-0.008288397	-0.06950745	1.687958E-06	0.1186841	
0.064	-0.00842416	-0.06949113	1.715607E-06	0.1206375	
0.06500001	-0.008559835	-0.06947454	1.743237E-06	0.1225901	
0.066	-0.008695421	-0.0694577	1.77085E-06	0.124542	
0.067	-0.008830917	-0.0694406	1.798444E-06	0.126493	
0.068	-0.008966327	-0.06942324	1.82602E-06	0.1284433	
0.06900001	-0.009101647	-0.06940563	1.853579E-06	0.1303927	
0.07	-0.009236878	-0.06938776	1.881119E-06	0.1323414	
0.071	-0.009372016	-0.06936964	1.90864E-06	0.1342892	
0.072	-0.009507066	-0.06935126	1.936143E-06	0.1362362	
0.07300001	-0.009642023	-0.06933262	1.963628E-06	0.1381825	
0.074	-0.009776888	-0.06931373	1.991094E-06	0.140128	
0.075	-0.009911662	-0.06929459	2.018541E-06	0.1420726	
0.07600001	-0.01004634	-0.06927519	2.045969E-06	0.1440165	
0.07700001	-0.01018093	-0.06925554	2.073378E-06	0.1459595	
0.078	-0.01031542	-0.06923563	2.100767E-06	0.1479018	
0.079	-0.01044982	-0.06921547	2.128139E-06	0.1498432	
0.08000001	-0.01058413	-0.06919506	2.15549E-06	0.1517839	
0.081	-0.01071834	-0.0691744	2.182822E-06	0.1537238	
0.082	-0.01085245	-0.06915348	2.210135E-06	0.1556629	
0.083	-0.01098647	-0.06913232	2.237429E-06	0.1576012	
0.08400001	-0.0111204	-0.0691109	2.264703E-06	0.1595387	
0.085	-0.01125422	-0.06908923	2.291958E-06	0.1614754	
0.086	-0.01138795	-0.06906731	2.319193E-06	0.1634113	
0.087	-0.01152158	-0.06904515	2.346407E-06	0.1653464	
0.08800001	-0.01165512	-0.06902274	2.373601E-06	0.1672808	
0.089	-0.01178856	-0.06900006	2.400776E-06	0.1692143	
0.09	-0.01192189	-0.06897715	2.427931E-06	0.171147	
0.09100001	-0.01205513	-0.06895399	2.455065E-06	0.173079	
0.09200001	-0.01218827	-0.06893058	2.48218E-06	0.1750102	
0.093	-0.01232131	-0.06890693	2.509273E-06	0.1769405	
0.094	-0.01245425	-0.06888302	2.536347E-06	0.1788701	
0.09500001	-0.01258709	-0.06885887	2.5634E-06	0.1807989	
0.096	-0.01271982	-0.06883448	2.590433E-06	0.1827269	
0.097	-0.01285246	-0.06880983	2.617445E-06	0.1846542	
0.098	-0.012985	-0.06878494	2.644435E-06	0.1865806	
0.09900001	-0.01311743	-0.06875981	2.671406E-06	0.1885063	
0.1	-0.01324976	-0.06873444	2.698356E-06	0.1904311	
0.101	-0.01338199	-0.06870881	2.725284E-06	0.1923553	
0.102	-0.01351411	-0.06868295	2.752191E-06	0.1942786	
0.103	-0.01364613	-0.06865684	2.779078E-06	0.1962011	
0.104	-0.01377805	-0.06863049	2.805943E-06	0.1981229	
0.105	-0.01390986	-0.0686039	2.832787E-06	0.2000439	
0.106	-0.01404157	-0.06857705	2.85961E-06	0.2019641	
0.107	-0.01417318	-0.06854998	2.88641E-06	0.2038835	
0.108	-0.01430467	-0.06852265	2.913191E-06	0.2058021	
0.109	-0.01443606	-0.06849509	2.93995E-06	0.20772	
0.11	-0.01456735	-0.0684673	2.966686E-06	0.2096371	
0.111	-0.01469852	-0.06843926	2.9934E-06	0.2115534	
0.112	-0.0148296	-0.06841098	3.020094E-06	0.2134689	
0.113	-0.01496056	-0.06838246	3.046765E-06	0.2153838	
0.114	-0.01509142	-0.0683537	3.073414E-06	0.2172978	
0.115	-0.01522217	-0.0683247	3.100042E-06	0.219211	
0.116	-0.01535281	-0.06829546	3.126648E-06	0.2211234	
0.117	-0.01548335	-0.06826598	3.153232E-06	0.2230351	
0.118	-0.01561377	-0.06823628	3.179793E-06	0.2249461	
0.119	-0.01574408	-0.06820633	3.206331E-06	0.2268562	
0.12	-0.01587428	-0.06817614	3.232846E-06	0.2287656	
0.121	-0.01600437	-0.06814572	3.259339E-06	0.2306741	
0.122	-0.01613435	-0.06811506	3.285811E-06	0.2325819	
0.123	-0.01626422	-0.06808417	3.312259E-06	0.234489	
0.124	-0.01639398	-0.06805304	3.338685E-06	0.2363953	
0.125	-0.01652362	-0.06802168	3.365088E-06	0.2383008	
0.126	-0.01665316	-0.06799008	3.391468E-06	0.2402055	
0.127	-0.01678258	-0.06795825	3.417825E-06	0.2421095	
0.128	-0.01691189	-0.06792618	3.44416E-06	0.2440127	
0.129	-0.01704108	-0.06789389	3.470471E-06	0.2459152	
0.13	-0.01717016	-0.06786136	3.496759E-06	0.2478168	
0.131	-0.01729913	-0.0678286	3.523023E-06	0.2497178	
0.132	-0.01742799	-0.0677956	3.549265E-06	0.2516179	
0.133	-0.01755673	-0.06776237	3.575484E-06	0.2535173	
0.134	-0.01768535	-0.06772892	3.601677E-06	0.2554159	
0.135	-0.01781386	-0.06769524	3.62785E-06	0.2573138	
0.136	-0.01794226	-0.06766132	3.653997E-06	0.2592109	
0.137	-0.01807053	-0.06762718	3.680121E-06	0.2611072	
0.138	-0.01819869	-0.06759279	3.706221E-06	0.2630028	
0.139	-0.01832674	-0.0675582	3.732298E-06	0.2648976	
0.14	-0.01845467	-0.06752336	3.758351E-06	0.2667918	
0.141	-0.01858248	-0.0674883	3.78438E-06	0.2686851	
0.142	-0.01871017	-0.06745301	3.810385E-06	0.2705777	
0.143	-0.01883775	-0.06741749	3.836366E-06	0.2724695	
0.144	-0.0189652	-0.06738175	3.862322E-06	0.2743605	
0.145	-0.01909254	-0.06734578	3.888254E-06	0.2762508	
0.146	-0.01921977	-0.06730958	3.914165E-06	0.2781405	
0.147	-0.01934687	-0.06727315	3.94005E-06	0.2800293	
0.148	-0.01947385	-0.06723651	3.965911E-06	0.2819174	
0.149	-0.01960071	-0.06719964	3.991746E-06	0.2838047	
0.15	-0.01972744	-0.06716254	4.017556E-06	0.2856912	
0.151	-0.01985407	-0.06712522	4.043343E-06	0.2875769	
0.152	-0.01998057	-0.06708767	4.069104E-06	0.2894621	
0.153	-0.02010695	-0.06704991	4.094843E-06	0.2913465	
0.154	-0.02023322	-0.06701192	4.120558E-06	0.2932301	
0.155	-0.02035935	-0.06697369	4.146247E-06	0.295113	
0.156	-0.02048538	-0.06693526	4.171911E-06	0.2969952	
0.157	-0.02061127	-0.0668966	4.19755E-06	0.2988766	
0.158	-0.02073705	-0.06685772	4.223165E-06	0.3007572	
0.159	-0.0208627	-0.06681862	4.248755E-06	0.3026372	
0.16	-0.02098823	-0.0667793	4.274318E-06	0.3045163	
0.161	-0.02111362	-0.06673975	4.299856E-06	0.3063947	
0.162	-0.0212389	-0.06669999	4.325369E-06	0.3082722	
0.163	-0.02136405	-0.06666001	4.350856E-06	0.3101492	
0.164	-0.02148908	-0.06661981	4.376318E-06	0.3120254	
0.165	-0.02161398	-0.06657939	4.401756E-06	0.3139007	
0.166	-0.02173876	-0.06653876	4.427167E-06	0.3157754	
0.167	-0.02186341	-0.06649791	4.452553E-06	0.3176493	
0.168	-0.02198793	-0.06645683	4.477912E-06	0.3195226	
0.169	-0.02211233	-0.06641555	4.503246E-06	0.321395	
0.17	-0.02223661	-0.06637404	4.528555E-06	0.3232667	
0.171	-0.02236076	-0.06633232	4.553838E-06	0.3251377	
0.172	-0.02248477	-0.06629038	4.579097E-06	0.327008	
0.173	-0.02260867	-0.06624823	4.604327E-06	0.3288775	
0.174	-0.02273243	-0.06620587	4.62953E-06	0.3307462	
0.175	-0.02285606	-0.06616329	4.654708E-06	0.3326143	
0.176	-0.02297957	-0.0661205	4.679861E-06	0.3344816	
0.177	-0.02310295	-0.06607749	4.704988E-06	0.3363482	
0.178	-0.0232262	-0.06603426	4.730089E-06	0.338214	
0.179	-0.02334932	-0.06599083	4.755163E-06	0.3400791	
0.18	-0.02347231	-0.06594719	4.78021E-06	0.3419435	
0.181	-0.02359517	-0.06590332	4.805231E-06	0.3438072	
0.182	-0.02371791	-0.06585925	4.830227E-06	0.34567	
0.183	-0.02384051	-0.06581497	4.855195E-06	0.3475322	
0.184	-0.02396298	-0.06577048	4.880135E-06	0.3493937	
0.185	-0.02408532	-0.06572578	4.90505E-06	0.3512544	
0.186	-0.02420753	-0.06568087	4.92994E-06	0.3531144	
0.187	-0.02432961	-0.06563575	4.954801E-06	0.3549738	
0.188	-0.02445156	-0.06559041	4.979636E-06	0.3568324	
0.189	-0.02457338	-0.06554487	5.004446E-06	0.3586903	
0.19	-0.02469506	-0.06549912	5.029228E-06	0.3605475	
0.191	-0.02481662	-0.06545316	5.053982E-06	0.3624039	
0.192	-0.02493804	-0.065407	5.07871E-06	0.3642597	
0.193	-0.02505933	-0.06536063	5.103412E-06	0.3661147	
0.194	-0.02518048	-0.06531405	5.128085E-06	0.3679691	
0.195	-0.02530151	-0.06526726	5.152732E-06	0.3698227	
0.196	-0.0254224	-0.06522027	5.177353E-06	0.3716756	
0.197	-0.02554316	-0.06517307	5.201946E-06	0.3735278	
0.198	-0.02566378	-0.06512566	5.22651E-06	0.3753794	
0.199	-0.02578427	-0.06507805	5.251048E-06	0.37723	
0.2	-0.02590463	-0.06503024	5.275558E-06	0.3790802	
0.201	-0.02602485	-0.06498222	5.300041E-06	0.3809294	
0.202	-0.02614493	-0.064934	5.324497E-06	0.3827781	
0.203	-0.02626487	-0.06488558	5.348925E-06	0.3846259	
0.204	-0.02638469	-0.06483695	5.373324E-06	0.3864732	
0.205	-0.02650436	-0.06478812	5.397695E-06	0.3883197	
0.206	-0.0266239	-0.06473909	5.42204E-06	0.3901655	
0.207	-0.02674331	-0.06468985	5.446359E-06	0.3920105	
0.208	-0.02686257	-0.06464042	5.470649E-06	0.3938549	
0.209	-0.0269817	-0.06459079	5.494909E-06	0.3956986	
0.21	-0.02710069	-0.06454095	5.519141E-06	0.3975415	
0.211	-0.02721955	-0.06449091	5.543347E-06	0.3993837	
0.212	-0.02733826	-0.06444068	5.567524E-06	0.4012252	
0.213	-0.02745684	-0.06439025	5.591671E-06	0.403066	
0.214	-0.02757527	-0.06433962	5.615792E-06	0.4049062	
0.215	-0.02769358	-0.06428879	5.639884E-06	0.4067456	
0.216	-0.02781175	-0.06423776	5.663949E-06	0.4085844	
0.217	-0.02792977	-0.06418653	5.687986E-06	0.4104224	
0.218	-0.02804766	-0.0641351	5.711993E-06	0.4122598	
0.219	-0.02816541	-0.06408348	5.735973E-06	0.4140966	
0.22	-0.02828302	-0.06403165	5.759925E-06	0.4159325	
0.221	-0.02840049	-0.06397964	5.783849E-06	0.4177679	
0.222	-0.02851782	-0.06392743	5.807743E-06	0.4196023	
0.223	-0.02863501	-0.06387503	5.83161E-06	0.4214363	
0.224	-0.02875206	-0.06382243	5.855447E-06	0.4232696	
0.225	-0.02886896	-0.06376963	5.879255E-06	0.425102	
0.226	-0.02898572	-0.06371664	5.903033E-06	0.4269337	
0.227	-0.02910234	-0.06366347	5.926782E-06	0.4287648	
0.228	-0.02921882	-0.06361009	5.950504E-06	0.4305952	
0.229	-0.02933516	-0.06355651	5.974197E-06	0.432425	
0.23	-0.02945137	-0.06350276	5.997863E-06	0.4342541	
0.231	-0.02956743	-0.0634488	6.021498E-06	0.4360824	
0.232	-0.02968335	-0.06339466	6.045107E-06	0.4379102	
0.233	-0.02979912	-0.06334032	6.068685E-06	0.4397373	
0.234	-0.02991475	-0.06328579	6.092233E-06	0.4415635	
0.235	-0.03003024	-0.06323107	6.115753E-06	0.4433891	
0.236	-0.03014559	-0.06317616	6.139243E-06	0.4452142	
0.237	-0.03026078	-0.06312106	6.162703E-06	0.4470384	
0.238	-0.03037584	-0.06306577	6.186135E-06	0.4488619	
0.239	-0.03049075	-0.0630103	6.209537E-06	0.4506849	
0.24	-0.03060552	-0.06295463	6.23291E-06	0.4525071	
0.241	-0.03072014	-0.06289878	6.256254E-06	0.4543287	
0.242	-0.03083463	-0.06284273	6.279569E-06	0.4561496	
0.243	-0.03094896	-0.0627865	6.302854E-06	0.4579698	
0.244	-0.03106315	-0.06273009	6.326109E-06	0.4597892	
0.245	-0.0311772	-0.06267349	6.349336E-06	0.4616082	
0.246	-0.0312911	-0.0626167	6.37253E-06	0.4634263	
0.247	-0.03140485	-0.06255972	6.395696E-06	0.4652437	
0.248	-0.03151846	-0.06250257	6.418832E-06	0.4670605	
0.249	-0.03163191	-0.06244523	6.441939E-06	0.4688767	
0.25	-0.03174523	-0.0623877	6.465014E-06	0.4706921	
0.251	-0.0318584	-0.06232998	6.488062E-06	0.4725069	
0.252	-0.03197142	-0.06227208	6.51108E-06	0.4743211	
0.253	-0.0320843	-0.062214	6.53407E-06	0.4761347	
0.254	-0.03219703	-0.06215573	6.557027E-06	0.4779474	
0.255	-0.03230961	-0.0620973	6.579955E-06	0.4797594	
0.256	-0.03242204	-0.06203866	6.602851E-06	0.4815709	
0.257	-0.03253432	-0.06197985	6.625718E-06	0.4833816	
0.258	-0.03264646	-0.06192087	6.648554E-06	0.4851917	
0.259	-0.03275845	-0.06186169	6.67136E-06	0.4870012	
0.26	-0.03287029	-0.06180234	6.694137E-06	0.4888101	
0.261	-0.03298199	-0.0617428	6.716885E-06	0.4906182	
0.262	-0.03309353	-0.06168308	6.739601E-06	0.4924257	
0.263	-0.03320494	-0.06162319	6.762289E-06	0.4942327	
0.264	-0.03331619	-0.06156311	6.784946E-06	0.4960389	
0.265	-0.03342729	-0.06150286	6.807573E-06	0.4978443	
0.266	-0.03353824	-0.06144242	6.830168E-06	0.4996493	
0.267	-0.03364905	-0.06138181	6.852734E-06	0.5014535	
0.268	-0.03375969	-0.06132103	6.875269E-06	0.503257	
0.269	-0.03387019	-0.06126006	6.897771E-06	0.5050599	
0.27	-0.03398054	-0.06119892	6.920244E-06	0.5068621	
0.271	-0.03409074	-0.0611376	6.942686E-06	0.5086636	
0.272	-0.03420079	-0.06107612	6.965097E-06	0.5104645	
0.273	-0.03431068	-0.06101444	6.987478E-06	0.5122647	
0.274	-0.03442043	-0.0609526	7.009829E-06	0.5140644	
0.275	-0.03453003	-0.06089058	7.032148E-06	0.5158634	
0.276	-0.03463948	-0.06082838	7.054438E-06	0.5176617	
0.277	-0.03474877	-0.06076602	7.076696E-06	0.5194594	
0.278	-0.03485791	-0.06070347	7.098924E-06	0.5212565	
0.279	-0.0349669	-0.06064075	7.12112E-06	0.5230529	
0.28	-0.03507575	-0.06057787	7.143286E-06	0.5248486	
0.281	-0.03518443	-0.06051481	7.16542E-06	0.5266437	
0.282	-0.03529296	-0.06045157	7.187524E-06	0.5284382	
0.283	-0.03540135	-0.06038816	7.209595E-06	0.530232	
0.284	-0.03550958	-0.06032459	7.231638E-06	0.5320251	
0.285	-0.03561766	-0.06026084	7.253646E-06	0.5338178	
0.286	-0.03572558	-0.06019692	7.275626E-06	0.5356094	
0.287	-0.03583335	-0.06013283	7.297574E-06	0.5374008	
0.288	-0.03594097	-0.06006857	7.319489E-06	0.5391914	
0.289	-0.03604843	-0.06000414	7.341374E-06	0.5409814	
0.29	-0.03615574	-0.05993954	7.36323E-06	0.5427706	
0.291	-0.03626289	-0.05987478	7.385052E-06	0.5445593	
0.292	-0.03636989	-0.05980984	7.406843E-06	0.5463474	
0.293	-0.03647674	-0.05974474	7.428602E-06	0.5481347	
0.294	-0.03658343	-0.05967947	7.45033E-06	0.5499216	
0.295	-0.03668997	-0.05961403	7.472026E-06	0.5517077	
0.296	-0.03679635	-0.05954842	7.493692E-06	0.5534932	
0.297	-0.03690258	-0.05948265	7.515325E-06	0.5552781	
0.298	-0.03700865	-0.05941672	7.536928E-06	0.5570623	
0.299	-0.03711457	-0.05935061	7.558498E-06	0.5588458	
0.3	-0.03722034	-0.05928434	7.580037E-06	0.560629	
0.301	-0.03732595	-0.0592179	7.601546E-06	0.5624114	
0.302	-0.0374314	-0.0591513	7.623023E-06	0.5641931	
0.303	-0.0375367	-0.05908454	7.644467E-06	0.5659744	
0.304	-0.03764184	-0.05901761	7.665878E-06	0.567755	
0.305	-0.03774684	-0.05895051	7.68726E-06	0.569535	
0.306	-0.03785167	-0.05888325	7.708612E-06	0.5713143	
0.307	-0.03795635	-0.05881584	7.729931E-06	0.5730931	
0.308	-0.03806087	-0.05874825	7.751215E-06	0.5748711	
0.309	-0.03816524	-0.0586805	7.772469E-06	0.5766487	
0.31	-0.03826945	-0.0586126	7.793692E-06	0.5784253	
0.311	-0.03837349	-0.05854453	7.814882E-06	0.5802017	
0.312	-0.03847738	-0.0584763	7.836038E-06	0.5819772	
0.313	-0.03858112	-0.05840791	7.857166E-06	0.5837523	
0.314	-0.03868469	-0.05833937	7.878259E-06	0.5855266	
0.315	-0.03878811	-0.05827066	7.899319E-06	0.5873004	
0.316	-0.03889137	-0.0582018	7.920347E-06	0.5890734	
0.317	-0.03899447	-0.05813277	7.941344E-06	0.5908461	
0.318	-0.03909742	-0.05806359	7.96231E-06	0.5926179	
0.319	-0.0392002	-0.05799424	7.983243E-06	0.5943893	
0.32	-0.03930283	-0.05792473	8.004144E-06	0.59616	
0.321	-0.03940531	-0.05785508	8.025014E-06	0.5979301	
0.322	-0.03950762	-0.05778525	8.045851E-06	0.5996997	
0.323	-0.03960978	-0.05771528	8.066654E-06	0.6014686	
0.324	-0.03971178	-0.05764514	8.087429E-06	0.6032369	
0.325	-0.03981362	-0.05757485	8.108169E-06	0.6050047	
0.326	-0.0399153	-0.0575044	8.128876E-06	0.6067718	
0.327	-0.04001682	-0.05743381	8.149551E-06	0.6085383	
0.328	-0.04011817	-0.05736306	8.170191E-06	0.6103041	
0.329	-0.04021938	-0.05729214	8.190803E-06	0.6120695	
0.33	-0.04032042	-0.05722108	8.211377E-06	0.6138344	
0.331	-0.0404213	-0.05714986	8.231922E-06	0.6155984	
0.332	-0.04052204	-0.05707848	8.252438E-06	0.6173621	
0.333	-0.0406226	-0.05700695	8.272918E-06	0.6191249	
0.334	-0.040723	-0.05693527	8.293365E-06	0.6208873	
0.335	-0.04082324	-0.05686343	8.31378E-06	0.6226492	
0.336	-0.04092333	-0.05679145	8.334164E-06	0.6244102	
0.337	-0.04102325	-0.05671932	8.354515E-06	0.6261709	
0.338	-0.04112302	-0.05664703	8.374831E-06	0.6279308	
0.339	-0.04122261	-0.05657459	8.395114E-06	0.6296902	
0.34	-0.04132205	-0.056502	8.415364E-06	0.631449	
0.341	-0.04142133	-0.05642926	8.435582E-06	0.6332071	
0.342	-0.04152044	-0.05635638	8.455768E-06	0.6349646	
0.343	-0.04161939	-0.05628334	8.47592E-06	0.6367217	
0.344	-0.04171818	-0.05621015	8.496039E-06	0.638478	
0.345	-0.04181682	-0.05613681	8.516126E-06	0.6402341	
0.346	-0.0419153	-0.05606332	8.53618E-06	0.6419894	
0.347	-0.04201361	-0.05598969	8.556204E-06	0.6437441	
0.348	-0.04211176	-0.0559159	8.576192E-06	0.6454983	
0.349	-0.04220974	-0.05584197	8.596147E-06	0.6472516	
0.35	-0.04230757	-0.0557679	8.61607E-06	0.6490046	
0.351	-0.04240523	-0.05569368	8.635957E-06	0.6507571	
0.352	-0.04250272	-0.05561931	8.655813E-06	0.6525087	
0.353	-0.04260006	-0.05554479	8.675635E-06	0.65426	
0.354	-0.04269723	-0.05547013	8.695426E-06	0.6560106	
0.355	-0.04279424	-0.05539532	8.715182E-06	0.6577607	
0.356	-0.04289109	-0.05532037	8.734905E-06	0.6595102	
0.357	-0.04298777	-0.05524527	8.754594E-06	0.6612589	
0.358	-0.0430843	-0.05517003	8.774253E-06	0.6630074	
0.359	-0.04318066	-0.05509464	8.793877E-06	0.664755	
0.36	-0.04327685	-0.05501912	8.813468E-06	0.6665024	
0.361	-0.04337288	-0.05494345	8.833024E-06	0.6682488	
0.362	-0.04346875	-0.05486763	8.852548E-06	0.669995	
0.363	-0.04356445	-0.05479168	8.872039E-06	0.6717405	
0.364	-0.04365999	-0.05471557	8.891496E-06	0.6734853	
0.365	-0.04375536	-0.05463933	8.910919E-06	0.6752297	
0.366	-0.04385058	-0.05456295	8.930308E-06	0.6769735	
0.367	-0.04394564	-0.05448643	8.949669E-06	0.6787168	
0.368	-0.04404052	-0.05440976	8.968992E-06	0.6804594	
0.369	-0.04413524	-0.05433295	8.988279E-06	0.6822017	
0.37	-0.0442298	-0.054256	9.007536E-06	0.6839431	
0.371	-0.04432419	-0.05417892	9.026759E-06	0.6856842	
0.372	-0.04441842	-0.05410169	9.045953E-06	0.6874245	
0.373	-0.04451248	-0.05402433	9.065106E-06	0.6891643	
0.374	-0.04460638	-0.05394683	9.084227E-06	0.6909037	
0.375	-0.04470012	-0.05386918	9.103317E-06	0.6926426	
0.376	-0.04479368	-0.0537914	9.122375E-06	0.6943809	
0.377	-0.04488709	-0.05371349	9.141396E-06	0.6961185	
0.378	-0.04498034	-0.05363543	9.160387E-06	0.6978558	
0.379	-0.0450734	-0.05355723	9.179343E-06	0.6995922	
0.38	-0.04516631	-0.05347891	9.198264E-06	0.7013283	
0.381	-0.04525907	-0.05340044	9.21715E-06	0.7030638	
0.382	-0.04535164	-0.05332184	9.236005E-06	0.7047988	
0.383	-0.04544405	-0.0532431	9.254826E-06	0.7065332	
0.384	-0.0455363	-0.05316423	9.273612E-06	0.708267	
0.385	-0.04562838	-0.05308522	9.292365E-06	0.7100003	
0.386	-0.0457203	-0.05300608	9.311085E-06	0.711733	
0.387	-0.04581204	-0.0529268	9.329768E-06	0.713465	
0.388	-0.04590362	-0.0528474	9.348415E-06	0.7151965	
0.389	-0.04599502	-0.05276787	9.367031E-06	0.7169276	
0.39	-0.04608627	-0.05268819	9.385613E-06	0.718658	
0.391	-0.04617735	-0.05260839	9.404162E-06	0.720388	
0.392	-0.04626826	-0.05252845	9.422678E-06	0.7221173	
0.393	-0.04635901	-0.05244838	9.441158E-06	0.7238463	
0.394	-0.04644959	-0.05236818	9.459606E-06	0.7255746	
0.395	-0.04654001	-0.05228784	9.478018E-06	0.7273024	
0.396	-0.04663025	-0.05220737	9.496397E-06	0.7290297	
0.397	-0.04672033	-0.05212678	9.514742E-06	0.7307565	
0.398	-0.04681024	-0.05204605	9.533052E-06	0.7324827	
0.399	-0.04689999	-0.05196519	9.551331E-06	0.7342083	
0.4	-0.04698956	-0.05188421	9.569572E-06	0.7359335	
0.401	-0.04707897	-0.05180309	9.587782E-06	0.737658	
0.402	-0.04716821	-0.05172185	9.605958E-06	0.7393821	
0.403	-0.04725729	-0.05164048	9.624095E-06	0.7411057	
0.404	-0.0473462	-0.05155898	9.642204E-06	0.7428287	
0.405	-0.04743493	-0.05147735	9.660274E-06	0.744551	
0.406	-0.0475235	-0.05139559	9.678311E-06	0.746273	
0.407	-0.04761191	-0.05131371	9.696315E-06	0.7479945	
0.408	-0.04770014	-0.0512317	9.714284E-06	0.7497154	
0.409	-0.0477882	-0.05114956	9.732219E-06	0.7514358	
0.41	-0.04787611	-0.05106729	9.75012E-06	0.7531557	
0.411	-0.04796385	-0.0509849	9.767989E-06	0.7548753	
0.412	-0.04805142	-0.05090237	9.785823E-06	0.7565942	
0.413	-0.04813882	-0.05081972	9.803623E-06	0.7583126	
0.414	-0.04822605	-0.05073695	9.821388E-06	0.7600304	
0.415	-0.04831311	-0.05065405	9.839117E-06	0.7617477	
0.416	-0.04840001	-0.05057104	9.856814E-06	0.7634646	
0.417	-0.04848673	-0.0504879	9.874476E-06	0.7651808	
0.418	-0.04857328	-0.05040464	9.892102E-06	0.7668965	
0.419	-0.04865966	-0.05032125	9.909691E-06	0.7686117	
0.42	-0.04874588	-0.05023773	9.92725E-06	0.7703265	
0.421	-0.04883193	-0.05015409	9.944775E-06	0.7720408	
0.422	-0.04891781	-0.05007034	9.962266E-06	0.7737545	
