Time	Rotation	PendulumY	PendulumX	PendulumZ	
0.111	0.2199994	-0.06828629	-0.01541322	0	
0.112	0.2219993	-0.06825533	-0.01554976	0	
0.113	0.2239994	-0.06822409	-0.01568624	0	
0.114	0.2259993	-0.06819259	-0.01582265	0	
0.115	0.2279993	-0.06816082	-0.01595901	0	
0.116	0.2299993	-0.06812876	-0.01609529	0	
0.117	0.2319993	-0.06809644	-0.01623151	0	
0.118	0.2339993	-0.06806385	-0.01636767	0	
0.119	0.2359993	-0.06803098	-0.01650377	0	
0.12	0.2379993	-0.06799784	-0.01663979	0	
0.121	0.2399992	-0.06796443	-0.01677576	0	
0.122	0.2419992	-0.06793074	-0.01691165	0	
0.123	0.2439992	-0.06789678	-0.01704747	0	
0.124	0.2459992	-0.06786256	-0.01718323	0	
0.125	0.2479992	-0.06782806	-0.01731892	0	
0.126	0.2499992	-0.06779329	-0.01745454	0	
0.127	0.2519991	-0.06775825	-0.01759009	0	
0.128	0.2539992	-0.06772293	-0.01772557	0	
0.129	0.2559991	-0.06768735	-0.01786098	0	
0.13	0.2579992	-0.0676515	-0.01799631	0	
0.131	0.2599991	-0.06761537	-0.01813158	0	
0.132	0.2619991	-0.06757898	-0.01826677	0	
0.133	0.2639991	-0.06754231	-0.01840189	0	
0.134	0.2659991	-0.06750538	-0.01853694	0	
0.135	0.2679991	-0.06746817	-0.01867191	0	
0.136	0.2699991	-0.0674307	-0.0188068	0	
0.137	0.2719991	-0.06739295	-0.01894163	0	
0.138	0.2739991	-0.06735494	-0.01907637	0	
0.139	0.2759991	-0.06731665	-0.01921104	0	
0.14	0.2779991	-0.0672781	-0.01934564	0	
0.141	0.2799991	-0.06723928	-0.01948015	0	
0.142	0.2819991	-0.06720018	-0.01961459	0	
0.143	0.2839991	-0.06716083	-0.01974895	0	
0.144	0.2859991	-0.0671212	-0.01988323	0	
0.145	0.2879991	-0.0670813	-0.02001743	0	
0.146	0.2899991	-0.06704114	-0.02015155	0	
0.147	0.291999	-0.0670007	-0.02028559	0	
0.148	0.293999	-0.06696	-0.02041955	0	
0.149	0.295999	-0.06691903	-0.02055342	0	
0.15	0.297999	-0.06687779	-0.02068722	0	
0.151	0.299999	-0.06683629	-0.02082093	0	
0.152	0.301999	-0.06679451	-0.02095456	0	
0.153	0.3039989	-0.06675248	-0.02108811	0	
0.154	0.305999	-0.06671017	-0.02122157	0	
0.155	0.3079989	-0.0666676	-0.02135494	0	
0.156	0.3099989	-0.06662476	-0.02148823	0	
0.157	0.3119989	-0.06658166	-0.02162144	0	
0.158	0.3139988	-0.06653828	-0.02175456	0	
0.159	0.3159989	-0.06649464	-0.02188759	0	
0.16	0.3179988	-0.06645074	-0.02202053	0	
0.161	0.3199988	-0.06640657	-0.02215339	0	
0.162	0.3219988	-0.06636214	-0.02228615	0	
0.163	0.3239988	-0.06631743	-0.02241883	0	
0.164	0.3259988	-0.06627246	-0.02255142	0	
0.165	0.3279988	-0.06622723	-0.02268391	0	
0.166	0.3299988	-0.06618173	-0.02281632	0	
0.167	0.3319988	-0.06613597	-0.02294864	0	
0.168	0.3339988	-0.06608994	-0.02308086	0	
0.169	0.3359988	-0.06604365	-0.02321299	0	
0.17	0.3379987	-0.06599709	-0.02334503	0	
0.171	0.3399988	-0.06595027	-0.02347698	0	
0.172	0.3419988	-0.06590319	-0.02360883	0	
0.173	0.3439988	-0.06585585	-0.02374059	0	
0.174	0.3459987	-0.06580823	-0.02387225	0	
0.175	0.3479987	-0.06576036	-0.02400381	0	
0.176	0.3499987	-0.06571222	-0.02413529	0	
0.177	0.3519987	-0.06566382	-0.02426666	0	
0.178	0.3539987	-0.06561516	-0.02439794	0	
0.179	0.3559987	-0.06556623	-0.02452912	0	
0.18	0.3579986	-0.06551705	-0.0246602	0	
0.181	0.3599986	-0.0654676	-0.02479118	0	
0.182	0.3619986	-0.06541789	-0.02492206	0	
0.183	0.3639985	-0.06536792	-0.02505285	0	
0.184	0.3659985	-0.06531768	-0.02518353	0	
0.185	0.3679985	-0.06526719	-0.02531411	0	
0.186	0.3699985	-0.06521644	-0.0254446	0	
0.187	0.3719985	-0.06516542	-0.02557497	0	
0.188	0.3739985	-0.06511414	-0.02570525	0	
0.189	0.3759985	-0.0650626	-0.02583542	0	
0.19	0.3779985	-0.0650108	-0.0259655	0	
0.191	0.3799984	-0.06495874	-0.02609546	0	
0.192	0.3819984	-0.06490643	-0.02622533	0	
0.193	0.3839984	-0.06485384	-0.02635509	0	
0.194	0.3859984	-0.06480101	-0.02648474	0	
0.195	0.3879984	-0.06474791	-0.02661429	0	
0.196	0.3899984	-0.06469455	-0.02674373	0	
0.197	0.3919984	-0.06464093	-0.02687306	0	
0.198	0.3939984	-0.06458706	-0.02700228	0	
0.199	0.3959984	-0.06453293	-0.0271314	0	
0.2	0.3979984	-0.06447855	-0.02726041	0	
0.201	0.3999984	-0.0644239	-0.02738931	0	
0.202	0.4019984	-0.06436899	-0.0275181	0	
0.203	0.4039984	-0.06431382	-0.02764679	0	
0.204	0.4059984	-0.0642584	-0.02777536	0	
0.205	0.4079984	-0.06420273	-0.02790382	0	
0.206	0.4099984	-0.0641468	-0.02803216	0	
0.207	0.4119984	-0.06409061	-0.0281604	0	
0.208	0.4139984	-0.06403416	-0.02828852	0	
0.209	0.4159983	-0.06397746	-0.02841653	0	
0.21	0.4179983	-0.0639205	-0.02854443	0	
0.211	0.4199983	-0.06386328	-0.02867221	0	
0.212	0.4219982	-0.06380581	-0.02879988	0	
0.213	0.4239982	-0.06374808	-0.02892743	0	
0.214	0.4259982	-0.06369011	-0.02905487	0	
0.215	0.4279982	-0.06363187	-0.02918219	0	
0.216	0.4299982	-0.06357338	-0.02930939	0	
0.217	0.4319981	-0.06351463	-0.02943647	0	
0.218	0.4339981	-0.06345563	-0.02956344	0	
0.219	0.4359981	-0.06339639	-0.02969029	0	
0.22	0.4379981	-0.06333688	-0.02981702	0	
0.221	0.4399981	-0.06327713	-0.02994364	0	
0.222	0.441998	-0.06321711	-0.03007013	0	
0.223	0.443998	-0.06315685	-0.0301965	0	
0.224	0.445998	-0.06309634	-0.03032275	0	
0.225	0.447998	-0.06303557	-0.03044888	0	
0.226	0.449998	-0.06297455	-0.03057489	0	
0.227	0.451998	-0.06291328	-0.03070078	0	
0.228	0.453998	-0.06285175	-0.03082654	0	
0.229	0.455998	-0.06278997	-0.03095218	0	
0.23	0.457998	-0.06272794	-0.03107769	0	
0.231	0.459998	-0.06266566	-0.03120309	0	
0.232	0.461998	-0.06260313	-0.03132835	0	
0.233	0.463998	-0.06254035	-0.03145349	0	
0.234	0.465998	-0.06247732	-0.03157851	0	
0.235	0.4679979	-0.06241404	-0.0317034	0	
0.236	0.469998	-0.06235052	-0.03182816	0	
0.237	0.471998	-0.06228674	-0.0319528	0	
0.238	0.473998	-0.06222271	-0.03207731	0	
0.239	0.475998	-0.06215843	-0.03220168	0	
0.24	0.4779979	-0.06209391	-0.03232593	0	
0.241	0.4799979	-0.06202913	-0.03245005	0	
0.242	0.4819979	-0.06196411	-0.03257405	0	
0.243	0.4839979	-0.06189884	-0.03269791	0	
0.244	0.4859978	-0.06183332	-0.03282164	0	
0.245	0.4879979	-0.06176756	-0.03294524	0	
0.246	0.4899978	-0.06170154	-0.03306871	0	
0.247	0.4919977	-0.06163528	-0.03319204	0	
0.248	0.4939977	-0.06156878	-0.03331524	0	
0.249	0.4959977	-0.06150202	-0.03343831	0	
0.25	0.4979977	-0.06143503	-0.03356124	0	
0.251	0.4999977	-0.06136779	-0.03368405	0	
0.252	0.5019976	-0.0613003	-0.03380671	0	
0.253	0.5039977	-0.06123257	-0.03392924	0	
0.254	0.5059977	-0.06116459	-0.03405164	0	
0.255	0.5079976	-0.06109636	-0.03417389	0	
0.256	0.5099977	-0.06102789	-0.03429602	0	
0.257	0.5119976	-0.06095918	-0.034418	0	
0.258	0.5139976	-0.06089022	-0.03453985	0	
0.259	0.5159976	-0.06082103	-0.03466156	0	
0.26	0.5179976	-0.06075158	-0.03478313	0	
0.261	0.5199976	-0.0606819	-0.03490456	0	
0.262	0.5219976	-0.06061197	-0.03502585	0	
0.263	0.5239975	-0.0605418	-0.035147	0	
0.264	0.5259975	-0.06047139	-0.03526802	0	
0.265	0.5279975	-0.06040073	-0.03538889	0	
0.266	0.5299975	-0.06032983	-0.03550961	0	
0.267	0.5319976	-0.06025869	-0.0356302	0	
0.268	0.5339975	-0.06018731	-0.03575065	0	
0.269	0.5359975	-0.06011569	-0.03587095	0	
0.27	0.5379975	-0.06004383	-0.03599111	0	
0.271	0.5399975	-0.05997173	-0.03611112	0	
0.272	0.5419975	-0.05989939	-0.03623099	0	
0.273	0.5439975	-0.05982681	-0.03635071	0	
0.274	0.5459976	-0.059754	-0.03647029	0	
0.275	0.5479976	-0.05968094	-0.03658972	0	
0.276	0.5499976	-0.05960764	-0.03670901	0	
0.277	0.5519976	-0.0595341	-0.03682815	0	
0.278	0.5539976	-0.05946032	-0.03694715	0	
0.279	0.5559976	-0.05938631	-0.03706599	0	
0.28	0.5579976	-0.05931206	-0.03718469	0	
0.281	0.5599976	-0.05923758	-0.03730324	0	
0.282	0.5619977	-0.05916286	-0.03742163	0	
0.283	0.5639977	-0.05908789	-0.03753988	0	
0.284	0.5659977	-0.0590127	-0.03765798	0	
0.285	0.5679978	-0.05893727	-0.03777593	0	
0.286	0.5699978	-0.0588616	-0.03789373	0	
0.287	0.5719978	-0.0587857	-0.03801138	0	
0.288	0.5739977	-0.05870955	-0.03812888	0	
0.289	0.5759978	-0.05863318	-0.03824621	0	
0.29	0.5779976	-0.05855657	-0.0383634	0	
0.291	0.5799976	-0.05847973	-0.03848044	0	
0.292	0.5819976	-0.05840265	-0.03859732	0	
0.293	0.5839975	-0.05832534	-0.03871404	0	
0.294	0.5859975	-0.0582478	-0.03883062	0	
0.295	0.5879976	-0.05817002	-0.03894703	0	
0.296	0.5899975	-0.05809201	-0.03906329	0	
0.297	0.5919975	-0.05801377	-0.0391794	0	
0.298	0.5939975	-0.0579353	-0.03929534	0	
0.299	0.5959975	-0.05785659	-0.03941114	0	
0.3	0.5979974	-0.05777765	-0.03952676	0	
0.301	0.5999974	-0.05769849	-0.03964224	0	
0.302	0.6019974	-0.05761909	-0.03975755	0	
0.303	0.6039974	-0.05753946	-0.03987271	0	
0.304	0.6059974	-0.0574596	-0.03998771	0	
0.305	0.6079974	-0.05737951	-0.04010254	0	
0.306	0.6099974	-0.05729919	-0.04021722	0	
0.307	0.6119974	-0.05721864	-0.04033174	0	
0.308	0.6139974	-0.05713787	-0.04044609	0	
0.309	0.6159973	-0.05705686	-0.04056028	0	
0.31	0.6179973	-0.05697563	-0.04067431	0	
0.311	0.6199973	-0.05689416	-0.04078818	0	
0.312	0.6219974	-0.05681247	-0.04090188	0	
0.313	0.6239973	-0.05673055	-0.04101542	0	
0.314	0.6259972	-0.05664841	-0.0411288	0	
0.315	0.6279973	-0.05656604	-0.04124201	0	
0.316	0.6299973	-0.05648344	-0.04135506	0	
0.317	0.6319973	-0.05640062	-0.04146794	0	
0.318	0.6339973	-0.05631758	-0.04158066	0	
0.319	0.6359973	-0.0562343	-0.0416932	0	
0.32	0.6379973	-0.0561508	-0.04180559	0	
0.321	0.6399972	-0.05606708	-0.0419178	0	
0.322	0.6419973	-0.05598313	-0.04202985	0	
0.323	0.6439973	-0.05589896	-0.04214173	0	
0.324	0.6459972	-0.05581456	-0.04225344	0	
0.325	0.6479972	-0.05572994	-0.04236498	0	
0.326	0.6499972	-0.05564511	-0.04247636	0	
0.327	0.6519972	-0.05556004	-0.04258756	0	
0.328	0.6539972	-0.05547476	-0.04269859	0	
0.329	0.6559972	-0.05538925	-0.04280945	0	
0.33	0.6579972	-0.05530352	-0.04292014	0	
0.331	0.6599972	-0.05521757	-0.04303066	0	
0.332	0.6619973	-0.05513139	-0.043141	0	
0.333	0.6639972	-0.055045	-0.04325118	0	
0.334	0.6659973	-0.05495839	-0.04336118	0	
0.335	0.6679972	-0.05487156	-0.043471	0	
0.336	0.6699973	-0.05478451	-0.04358066	0	
0.337	0.6719972	-0.05469723	-0.04369014	0	
0.338	0.6739973	-0.05460975	-0.04379945	0	
0.339	0.6759973	-0.05452204	-0.04390858	0	
0.34	0.6779974	-0.05443411	-0.04401753	0	
0.341	0.6799974	-0.05434597	-0.04412631	0	
0.342	0.6819974	-0.05425761	-0.04423491	0	
0.343	0.6839974	-0.05416903	-0.04434334	0	
0.344	0.6859974	-0.05408023	-0.04445158	0	
0.345	0.6879975	-0.05399122	-0.04455965	0	
0.346	0.6899974	-0.053902	-0.04466755	0	
0.347	0.6919975	-0.05381255	-0.04477526	0	
0.348	0.6939975	-0.05372289	-0.04488279	0	
0.349	0.6959975	-0.05363302	-0.04499015	0	
0.35	0.6979975	-0.05354293	-0.04509732	0	
0.351	0.6999976	-0.05345263	-0.04520432	0	
0.352	0.7019976	-0.05336211	-0.04531113	0	
0.353	0.7039976	-0.05327138	-0.04541776	0	
0.354	0.7059975	-0.05318044	-0.04552421	0	
0.355	0.7079975	-0.05308928	-0.04563047	0	
0.356	0.7099975	-0.05299791	-0.04573656	0	
0.357	0.7119974	-0.05290633	-0.04584246	0	
0.358	0.7139974	-0.05281454	-0.04594818	0	
0.359	0.7159973	-0.05272254	-0.04605372	0	
0.36	0.7179973	-0.05263033	-0.04615907	0	
0.361	0.7199972	-0.05253791	-0.04626423	0	
0.362	0.7219971	-0.05244528	-0.04636921	0	
0.363	0.723997	-0.05235244	-0.04647401	0	
0.364	0.725997	-0.05225939	-0.04657862	0	
0.365	0.7279969	-0.05216613	-0.04668304	0	
0.366	0.7299969	-0.05207266	-0.04678728	0	
0.367	0.7319969	-0.05197898	-0.04689132	0	
0.368	0.7339968	-0.0518851	-0.04699519	0	
0.369	0.7359968	-0.05179101	-0.04709886	0	
0.37	0.7379968	-0.05169671	-0.04720235	0	
0.371	0.7399967	-0.0516022	-0.04730565	0	
0.372	0.7419966	-0.0515075	-0.04740876	0	
0.373	0.7439965	-0.05141258	-0.04751168	0	
0.374	0.7459964	-0.05131746	-0.04761441	0	
0.375	0.7479964	-0.05122213	-0.04771695	0	
0.376	0.7499963	-0.0511266	-0.0478193	0	
0.377	0.7519963	-0.05103086	-0.04792146	0	
0.378	0.7539963	-0.05093493	-0.04802342	0	
0.379	0.7559962	-0.05083878	-0.0481252	0	
0.38	0.7579961	-0.05074243	-0.04822677	0	
0.381	0.7599961	-0.05064588	-0.04832816	0	
0.382	0.761996	-0.05054912	-0.04842936	0	
0.383	0.7639961	-0.05045217	-0.04853036	0	
0.384	0.765996	-0.05035501	-0.04863116	0	
0.385	0.767996	-0.05025766	-0.04873177	0	
0.386	0.7699959	-0.0501601	-0.04883219	0	
0.387	0.7719959	-0.05006234	-0.04893241	0	
0.388	0.7739958	-0.04996438	-0.04903244	0	
0.389	0.7759958	-0.04986622	-0.04913227	0	
0.39	0.7779957	-0.04976786	-0.04923191	0	
0.391	0.7799957	-0.0496693	-0.04933134	0	
0.392	0.7819957	-0.04957055	-0.04943058	0	
0.393	0.7839956	-0.04947159	-0.04952962	0	
0.394	0.7859955	-0.04937244	-0.04962847	0	
0.395	0.7879955	-0.04927309	-0.04972711	0	
0.396	0.7899954	-0.04917355	-0.04982556	0	
0.397	0.7919953	-0.0490738	-0.0499238	0	
0.398	0.7939954	-0.04897386	-0.05002185	0	
0.399	0.7959954	-0.04887372	-0.0501197	0	
0.4	0.7979953	-0.04877339	-0.05021735	0	
0.401	0.7999953	-0.04867287	-0.05031479	0	
0.402	0.8019953	-0.04857214	-0.05041204	0	
0.403	0.8039952	-0.04847123	-0.05050908	0	
0.404	0.8059952	-0.04837012	-0.05060593	0	
0.405	0.8079951	-0.04826882	-0.05070256	0	
0.406	0.8099951	-0.04816732	-0.050799	0	
0.407	0.8119951	-0.04806564	-0.05089524	0	
0.408	0.8139951	-0.04796376	-0.05099127	0	
0.409	0.815995	-0.04786168	-0.05108709	0	
0.41	0.8179951	-0.04775942	-0.05118271	0	
0.411	0.819995	-0.04765697	-0.05127813	0	
0.412	0.821995	-0.04755433	-0.05137334	0	
0.413	0.8239949	-0.04745149	-0.05146835	0	
0.414	0.8259949	-0.04734847	-0.05156315	0	
0.415	0.8279949	-0.04724525	-0.05165774	0	
0.416	0.8299949	-0.04714185	-0.05175213	0	
0.417	0.8319949	-0.04703825	-0.05184631	0	
0.418	0.8339949	-0.04693447	-0.05194029	0	
0.419	0.8359948	-0.04683051	-0.05203405	0	
0.42	0.8379948	-0.04672635	-0.05212761	0	
0.421	0.8399948	-0.04662201	-0.05222096	0	
0.422	0.8419947	-0.04651748	-0.0523141	0	
0.423	0.8439946	-0.04641277	-0.05240703	0	
0.424	0.8459946	-0.04630787	-0.05249976	0	
0.425	0.8479945	-0.04620278	-0.05259227	0	
0.426	0.8499944	-0.04609751	-0.05268457	0	
0.427	0.8519944	-0.04599205	-0.05277666	0	
0.428	0.8539943	-0.04588642	-0.05286854	0	
0.429	0.8559942	-0.04578059	-0.0529602	0	
0.43	0.8579941	-0.04567458	-0.05305166	0	
0.431	0.8599941	-0.0455684	-0.05314291	0	
0.432	0.861994	-0.04546203	-0.05323394	0	
0.433	0.863994	-0.04535547	-0.05332476	0	
0.434	0.8659939	-0.04524874	-0.05341536	0	
0.435	0.8679939	-0.04514182	-0.05350575	0	
0.436	0.8699937	-0.04503472	-0.05359592	0	
0.437	0.8719937	-0.04492745	-0.05368588	0	
0.438	0.8739936	-0.04481999	-0.05377563	0	
0.439	0.8759936	-0.04471236	-0.05386516	0	
0.44	0.8779935	-0.04460454	-0.05395447	0	
0.441	0.8799935	-0.04449655	-0.05404358	0	
0.442	0.8819935	-0.04438838	-0.05413247	0	
0.443	0.8839934	-0.04428003	-0.05422113	0	
0.444	0.8859934	-0.04417151	-0.05430959	0	
0.445	0.8879933	-0.04406281	-0.05439782	0	
0.446	0.8899933	-0.04395393	-0.05448584	0	
0.447	0.8919932	-0.04384488	-0.05457364	0	
0.448	0.8939931	-0.04373565	-0.05466121	0	
0.449	0.8959931	-0.04362625	-0.05474858	0	
0.45	0.897993	-0.04351667	-0.05483572	0	
0.451	0.8999929	-0.04340691	-0.05492264	0	
0.452	0.9019929	-0.04329699	-0.05500935	0	
0.453	0.9039928	-0.04318689	-0.05509583	0	
0.454	0.9059928	-0.04307662	-0.05518209	0	
0.455	0.9079928	-0.04296618	-0.05526813	0	
0.456	0.9099927	-0.04285556	-0.05535395	0	
0.457	0.9119927	-0.04274477	-0.05543956	0	
0.458	0.9139927	-0.04263381	-0.05552493	0	
0.459	0.9159926	-0.04252268	-0.05561009	0	
0.46	0.9179926	-0.04241138	-0.05569503	0	
0.461	0.9199926	-0.04229992	-0.05577974	0	
0.462	0.9219925	-0.04218828	-0.05586422	0	
0.463	0.9239924	-0.04207647	-0.05594849	0	
0.464	0.9259924	-0.04196449	-0.05603253	0	
0.465	0.9279923	-0.04185235	-0.05611635	0	
0.466	0.9299922	-0.04174004	-0.05619995	0	
0.467	0.9319921	-0.04162756	-0.05628331	0	
0.468	0.933992	-0.04151492	-0.05636645	0	
0.469	0.935992	-0.04140211	-0.05644937	0	
0.47	0.937992	-0.04128913	-0.05653206	0	
0.471	0.9399919	-0.041176	-0.05661452	0	
0.472	0.9419919	-0.04106269	-0.05669676	0	
0.473	0.9439919	-0.04094922	-0.05677877	0	
0.474	0.9459918	-0.04083559	-0.05686056	0	
0.475	0.9479918	-0.04072179	-0.05694212	0	
0.476	0.9499918	-0.04060783	-0.05702345	0	
0.477	0.9519918	-0.04049371	-0.05710455	0	
0.478	0.9539917	-0.04037942	-0.05718542	0	
0.479	0.9559918	-0.04026498	-0.05726606	0	
0.48	0.9579917	-0.04015037	-0.05734647	0	
0.481	0.9599917	-0.0400356	-0.05742666	0	
0.482	0.9619916	-0.03992067	-0.05750662	0	
0.483	0.9639915	-0.03980558	-0.05758635	0	
0.484	0.9659915	-0.03969034	-0.05766584	0	
0.485	0.9679915	-0.03957493	-0.05774511	0	
0.486	0.9699915	-0.03945937	-0.05782414	0	
0.487	0.9719916	-0.03934365	-0.05790294	0	
0.488	0.9739916	-0.03922777	-0.05798152	0	
0.489	0.9759914	-0.03911173	-0.05805986	0	
0.49	0.9779914	-0.03899554	-0.05813796	0	
0.491	0.9799914	-0.03887919	-0.05821584	0	
0.492	0.9819913	-0.03876268	-0.05829348	0	
0.493	0.9839912	-0.03864603	-0.0583709	0	
0.494	0.9859911	-0.03852921	-0.05844807	0	
0.495	0.987991	-0.03841225	-0.05852501	0	
0.496	0.9899909	-0.03829512	-0.05860172	0	
0.497	0.991991	-0.03817785	-0.05867819	0	
0.498	0.993991	-0.03806042	-0.05875443	0	
0.499	0.9959909	-0.03794284	-0.05883043	0	
0.5	0.9979908	-0.03782511	-0.0589062	0	
0.501	0.9999908	-0.03771415	-0.05897729	0	
0.502	1.001873	-0.03760999	-0.05904373	0	
0.503	1.003637	-0.03751268	-0.05910556	0	
0.504	1.005283	-0.03742223	-0.0591628	0	
0.505	1.006812	-0.03733868	-0.0592155	0	
0.506	1.008222	-0.03726205	-0.05926366	0	
0.507	1.009515	-0.03719237	-0.05930733	0	
0.508	1.010689	-0.03712966	-0.05934651	0	
0.509	1.011745	-0.03707393	-0.05938124	0	
0.5100001	1.012683	-0.03702521	-0.05941152	0	
0.511	1.013502	-0.0369835	-0.05943738	0	
0.512	1.014202	-0.03694883	-0.05945883	0	
0.513	1.014784	-0.0369212	-0.05947588	0	
0.514	1.015248	-0.03690063	-0.05948854	0	
0.515	1.015593	-0.03688711	-0.05949682	0	
0.516	1.015819	-0.03688065	-0.05950072	0	
0.517	1.015926	-0.03688126	-0.05950024	0	
