Time	PendulumX	PendulumY	PendulumZ	Rotation	
0.106	0.04436279	-0.05415408	-9.03462E-06	-0.6863948	
0.107	0.04491422	-0.05369753	-9.146922E-06	-0.6966216	
0.108	0.04545621	-0.05323947	-9.257298E-06	-0.7067596	
0.109	0.04598876	-0.05278012	-9.365753E-06	-0.7168068	
0.11	0.04651184	-0.05231968	-9.472279E-06	-0.7267621	
0.111	0.04702549	-0.05185843	-9.576887E-06	-0.7366244	
0.112	0.04752976	-0.05139658	-9.679582E-06	-0.7463928	
0.113	0.04802465	-0.05093439	-9.780369E-06	-0.7560663	
0.114	0.04851021	-0.05047207	-9.879253E-06	-0.765644	
0.115	0.04898648	-0.05000987	-9.976248E-06	-0.775125	
0.116	0.0494535	-0.04954799	-1.007136E-05	-0.784508	
0.117	0.04991133	-0.04908668	-1.01646E-05	-0.7937922	
0.118	0.05036	-0.04862617	-1.025597E-05	-0.8029768	
0.119	0.05079957	-0.04816664	-1.034549E-05	-0.8120611	
0.12	0.05123013	-0.04770833	-1.043318E-05	-0.8210438	
0.121	0.05165172	-0.04725145	-1.051904E-05	-0.8299245	
0.122	0.05206442	-0.04679621	-1.060308E-05	-0.8387019	
0.123	0.05246828	-0.0463428	-1.068533E-05	-0.8473754	
0.124	0.0528634	-0.04589146	-1.07658E-05	-0.8559442	
0.125	0.05324984	-0.04544235	-1.08445E-05	-0.8644071	
0.126	0.05362768	-0.04499568	-1.092145E-05	-0.8727642	
0.127	0.05399702	-0.04455165	-1.099666E-05	-0.8810142	
0.128	0.05435792	-0.04411045	-1.107016E-05	-0.8891563	
0.129	0.05471049	-0.04367225	-1.114196E-05	-0.89719	
0.13	0.0550548	-0.04323724	-1.121208E-05	-0.9051145	
0.131	0.05539095	-0.04280561	-1.128054E-05	-0.9129291	
0.132	0.05571904	-0.04237752	-1.134736E-05	-0.9206332	
0.133	0.05603917	-0.04195314	-1.141255E-05	-0.9282264	
0.134	0.0563514	-0.04153264	-1.147614E-05	-0.9357073	
0.135	0.05665587	-0.04111619	-1.153815E-05	-0.943076	
0.136	0.05695266	-0.04070394	-1.159859E-05	-0.9503317	
0.137	0.05724187	-0.04029606	-1.165749E-05	-0.9574736	
0.138	0.05752362	-0.03989269	-1.171486E-05	-0.9645014	
0.139	0.05779798	-0.03949399	-1.177074E-05	-0.9714143	
0.14	0.05806507	-0.03910009	-1.182513E-05	-0.978212	
0.141	0.058325	-0.03871115	-1.187807E-05	-0.9848937	
0.142	0.05857787	-0.0383273	-1.192957E-05	-0.9914591	
0.143	0.05882377	-0.03794866	-1.197965E-05	-0.9979078	
0.144	0.05906282	-0.03757538	-1.202833E-05	-1.004239	
0.145	0.05929513	-0.03720758	-1.207564E-05	-1.010452	
0.146	0.05952078	-0.03684539	-1.21216E-05	-1.016547	
0.147	0.05973988	-0.03648892	-1.216622E-05	-1.022524	
0.148	0.05995256	-0.03613831	-1.220953E-05	-1.028381	
0.149	0.06015889	-0.03579364	-1.225155E-05	-1.034119	
0.15	0.06035899	-0.03545504	-1.22923E-05	-1.039736	
0.151	0.06055295	-0.03512262	-1.23318E-05	-1.045233	
0.152	0.06074088	-0.03479648	-1.237008E-05	-1.050609	
0.153	0.06092289	-0.03447671	-1.240714E-05	-1.055864	
0.154	0.06109905	-0.03416343	-1.244302E-05	-1.060998	
0.155	0.06126948	-0.03385671	-1.247773E-05	-1.06601	
0.156	0.06143428	-0.03355665	-1.251129E-05	-1.070899	
0.157	0.06159352	-0.03326334	-1.254371E-05	-1.075666	
0.158	0.06174732	-0.03297686	-1.257503E-05	-1.080311	
0.159	0.06189575	-0.03269729	-1.260526E-05	-1.084831	
0.16	0.06203892	-0.03242473	-1.263442E-05	-1.089229	
0.161	0.06217692	-0.03215923	-1.266253E-05	-1.093503	
0.162	0.06230982	-0.03190088	-1.268959E-05	-1.097652	
0.163	0.06243771	-0.03164973	-1.271564E-05	-1.101677	
0.164	0.06256068	-0.03140587	-1.274068E-05	-1.105578	
0.165	0.06267881	-0.03116936	-1.276474E-05	-1.109354	
0.166	0.06279218	-0.03094026	-1.278783E-05	-1.113005	
0.167	0.06290086	-0.03071863	-1.280996E-05	-1.116531	
0.168	0.06300494	-0.03050452	-1.283116E-05	-1.119931	
0.169	0.06310449	-0.03029799	-1.285142E-05	-1.123205	
0.17	0.06319956	-0.03009909	-1.287079E-05	-1.126354	
0.171	0.06329024	-0.02990788	-1.288926E-05	-1.129377	
0.172	0.06337658	-0.0297244	-1.290684E-05	-1.132273	
0.173	0.06345867	-0.0295487	-1.292356E-05	-1.135043	
0.174	0.06353655	-0.02938081	-1.293942E-05	-1.137686	
0.175	0.06361029	-0.02922078	-1.295443E-05	-1.140203	
0.176	0.06367993	-0.02906865	-1.296861E-05	-1.142593	
0.177	0.06374553	-0.02892445	-1.298197E-05	-1.144855	
0.178	0.06380714	-0.02878822	-1.299452E-05	-1.146991	
0.179	0.06386483	-0.02865999	-1.300627E-05	-1.148999	
0.18	0.06391862	-0.02853979	-1.301722E-05	-1.15088	
0.181	0.06396854	-0.02842765	-1.302739E-05	-1.152633	
0.182	0.06401467	-0.0283236	-1.303679E-05	-1.154259	
0.183	0.06405703	-0.02822765	-1.304541E-05	-1.155757	
0.184	0.06409564	-0.02813983	-1.305328E-05	-1.157127	
0.185	0.06413054	-0.02806016	-1.306039E-05	-1.158369	
0.186	0.06416178	-0.02798866	-1.306674E-05	-1.159484	
0.187	0.06418935	-0.02792534	-1.307236E-05	-1.16047	
0.188	0.06421329	-0.02787022	-1.307724E-05	-1.161328	
0.189	0.06423363	-0.0278233	-1.308138E-05	-1.162059	
0.19	0.06425036	-0.02778461	-1.308479E-05	-1.162661	
0.191	0.06426353	-0.02775415	-1.308746E-05	-1.163135	
0.192	0.06427313	-0.02773192	-1.308942E-05	-1.163481	
0.193	0.06427915	-0.02771793	-1.309065E-05	-1.163698	
0.194	0.06428163	-0.02771219	-1.309115E-05	-1.163787	
0.195	0.06428055	-0.02771469	-1.309093E-05	-1.163748	
0.196	0.06427592	-0.02772543	-1.308999E-05	-1.163581	
0.197	0.06426773	-0.02774442	-1.308832E-05	-1.163286	
0.198	0.06425598	-0.02777164	-1.308593E-05	-1.162863	
0.199	0.06424064	-0.02780709	-1.30828E-05	-1.162311	
0.2	0.06422172	-0.02785077	-1.307895E-05	-1.161631	
0.201	0.0641992	-0.02790267	-1.307436E-05	-1.160823	
0.202	0.06417305	-0.02796277	-1.306904E-05	-1.159887	
0.203	0.06414326	-0.02803105	-1.306297E-05	-1.158823	
0.204	0.06410981	-0.02810752	-1.305616E-05	-1.157631	
0.205	0.06407265	-0.02819213	-1.30486E-05	-1.156311	
0.206	0.06403177	-0.02828488	-1.304027E-05	-1.154863	
0.207	0.06398714	-0.02838575	-1.303118E-05	-1.153287	
0.208	0.06393869	-0.02849471	-1.302132E-05	-1.151584	
0.209	0.06388643	-0.02861175	-1.301067E-05	-1.149753	
0.21	0.06383029	-0.02873682	-1.299924E-05	-1.147795	
0.211	0.06377022	-0.0288699	-1.298701E-05	-1.14571	
0.212	0.0637062	-0.02901097	-1.297397E-05	-1.143497	
0.213	0.06363815	-0.02915998	-1.296011E-05	-1.141158	
0.214	0.06356604	-0.02931691	-1.294542E-05	-1.138691	
0.215	0.06348979	-0.02948171	-1.292989E-05	-1.136097	
0.216	0.06340937	-0.02965434	-1.291352E-05	-1.133377	
0.217	0.0633247	-0.02983476	-1.289627E-05	-1.130531	
0.218	0.06323574	-0.03002294	-1.287815E-05	-1.127558	
0.219	0.0631424	-0.03021882	-1.285915E-05	-1.124458	
0.22	0.06304462	-0.03042235	-1.283923E-05	-1.121234	
0.221	0.06294233	-0.03063348	-1.28184E-05	-1.117883	
0.222	0.06283547	-0.03085216	-1.279664E-05	-1.114406	
0.223	0.06272396	-0.03107833	-1.277393E-05	-1.110804	
0.224	0.06260771	-0.03131193	-1.275025E-05	-1.107078	
0.225	0.06248665	-0.03155291	-1.27256E-05	-1.103226	
0.226	0.0623607	-0.03180119	-1.269995E-05	-1.099249	
0.227	0.06222978	-0.03205672	-1.267329E-05	-1.095149	
0.228	0.0620938	-0.03231941	-1.26456E-05	-1.090924	
0.229	0.06195268	-0.0325892	-1.261685E-05	-1.086575	
0.23	0.06180631	-0.03286603	-1.258705E-05	-1.082103	
0.231	0.06165464	-0.0331498	-1.255616E-05	-1.077507	
0.232	0.06149755	-0.03344043	-1.252416E-05	-1.072789	
0.233	0.06133495	-0.03373784	-1.249105E-05	-1.067947	
0.234	0.06116675	-0.03404196	-1.245681E-05	-1.062983	
0.235	0.06099284	-0.03435267	-1.242139E-05	-1.057898	
0.236	0.06081315	-0.0346699	-1.238479E-05	-1.05269	
0.237	0.06062756	-0.03499354	-1.2347E-05	-1.047361	
0.238	0.06043598	-0.0353235	-1.230798E-05	-1.041912	
0.239	0.0602383	-0.03565969	-1.226772E-05	-1.036342	
0.24	0.06003443	-0.03600198	-1.22262E-05	-1.030651	
0.241	0.05982427	-0.03635027	-1.21834E-05	-1.024841	
0.242	0.0596077	-0.03670445	-1.21393E-05	-1.018911	
0.243	0.05938464	-0.0370644	-1.209387E-05	-1.012863	
0.244	0.05915497	-0.03743	-1.20471E-05	-1.006696	
0.245	0.05891858	-0.03780114	-1.199896E-05	-1.000411	
0.246	0.05867538	-0.03817768	-1.194943E-05	-0.994009	
0.247	0.05842527	-0.03855949	-1.189849E-05	-0.9874892	
0.248	0.05816813	-0.03894645	-1.184612E-05	-0.9808533	
0.249	0.05790387	-0.03933842	-1.17923E-05	-0.9741012	
0.25	0.05763238	-0.03973524	-1.173701E-05	-0.9672335	
0.251	0.05735355	-0.0401368	-1.168023E-05	-0.960251	
0.252	0.05706729	-0.04054292	-1.162193E-05	-0.9531537	
0.253	0.0567735	-0.04095347	-1.15621E-05	-0.9459428	
0.254	0.05647206	-0.04136828	-1.150071E-05	-0.9386187	
0.255	0.05616289	-0.0417872	-1.143775E-05	-0.9311817	
0.256	0.05584588	-0.04221008	-1.137319E-05	-0.9236327	
0.257	0.05552094	-0.04263673	-1.130701E-05	-0.9159722	
0.258	0.05518797	-0.04306699	-1.12392E-05	-0.908201	
0.259	0.05484688	-0.0435007	-1.116974E-05	-0.9003198	
0.26	0.05449757	-0.04393765	-1.10986E-05	-0.8923289	
0.261	0.05413996	-0.04437769	-1.102577E-05	-0.8842294	
0.262	0.05377396	-0.04482064	-1.095123E-05	-0.8760217	
0.263	0.05339948	-0.04526629	-1.087497E-05	-0.8677068	
0.264	0.05301643	-0.04571445	-1.079696E-05	-0.8592854	
0.265	0.05262474	-0.04616494	-1.071719E-05	-0.8507583	
0.266	0.05222432	-0.04661757	-1.063565E-05	-0.8421258	
0.267	0.05181511	-0.04707211	-1.055231E-05	-0.8333892	
0.268	0.05139703	-0.04752837	-1.046717E-05	-0.8245493	
0.269	0.05097001	-0.04798615	-1.03802E-05	-0.8156066	
0.27	0.05053398	-0.04844522	-1.029141E-05	-0.8065619	
0.271	0.05008889	-0.04890538	-1.020076E-05	-0.797417	
0.272	0.04963468	-0.04936641	-1.010826E-05	-0.7881718	
0.273	0.0491713	-0.0498281	-1.001389E-05	-0.7788278	
0.274	0.04869867	-0.0502902	-9.917637E-06	-0.7693851	
0.275	0.04821678	-0.0507525	-9.819499E-06	-0.7598456	
0.276	0.04772556	-0.05121477	-9.71946E-06	-0.7502099	
0.277	0.047225	-0.05167678	-9.617517E-06	-0.7404786	
0.278	0.04671504	-0.0521383	-9.513662E-06	-0.7306531	
0.279	0.04619567	-0.05259909	-9.40789E-06	-0.7207344	
0.28	0.04566687	-0.0530589	-9.300197E-06	-0.7107235	
0.281	0.0451286	-0.05351751	-9.190581E-06	-0.7006211	
0.282	0.04458087	-0.05397467	-9.079035E-06	-0.690429	
0.283	0.04402367	-0.05443013	-8.965556E-06	-0.6801476	
0.284	0.04345698	-0.05488365	-8.850148E-06	-0.6697785	
0.285	0.04288083	-0.05533499	-8.732814E-06	-0.6593227	
0.286	0.04229522	-0.05578389	-8.613552E-06	-0.6487812	
0.287	0.04170015	-0.05623011	-8.492366E-06	-0.6381552	
0.288	0.04109566	-0.05667339	-8.369259E-06	-0.6274461	
0.289	0.04048177	-0.05711348	-8.244239E-06	-0.6166548	
0.29	0.03985852	-0.05755016	-8.117312E-06	-0.6057826	
0.291	0.03922594	-0.05798313	-7.988487E-06	-0.5948308	
0.292	0.03858408	-0.05841217	-7.857771E-06	-0.5838009	
0.293	0.03793299	-0.05883702	-7.725174E-06	-0.572694	
0.294	0.03727274	-0.05925743	-7.59071E-06	-0.5615113	
0.295	0.03660338	-0.05967313	-7.454395E-06	-0.5502539	
0.296	0.035925	-0.06008391	-7.31624E-06	-0.5389237	
0.297	0.03523767	-0.06048949	-7.176262E-06	-0.5275218	
0.298	0.03454147	-0.06088963	-7.03448E-06	-0.5160494	
0.299	0.0338365	-0.06128408	-6.890912E-06	-0.5045081	
0.3	0.03312285	-0.06167261	-6.745574E-06	-0.4928993	
0.301	0.03240065	-0.06205496	-6.598495E-06	-0.4812243	
0.302	0.03166998	-0.0624309	-6.449693E-06	-0.4694845	
0.303	0.03093098	-0.06280018	-6.299192E-06	-0.4576816	
0.304	0.03018377	-0.06316257	-6.147021E-06	-0.4458171	
0.305	0.02942849	-0.06351785	-5.993205E-06	-0.4338921	
0.306	0.02866528	-0.06386577	-5.837774E-06	-0.4219086	
0.307	0.02789427	-0.06420612	-5.680756E-06	-0.4098678	
0.308	0.02711562	-0.06453866	-5.52218E-06	-0.3977714	
0.309	0.0263295	-0.06486318	-5.362084E-06	-0.3856207	
0.31	0.02553606	-0.06517947	-5.200499E-06	-0.3734175	
0.311	0.02473549	-0.06548731	-5.037459E-06	-0.3611634	
0.312	0.02392796	-0.0657865	-4.873003E-06	-0.3488601	
0.313	0.02311365	-0.06607684	-4.707166E-06	-0.3365088	
0.314	0.02229275	-0.06635812	-4.539988E-06	-0.3241115	
0.315	0.02146547	-0.06663015	-4.371508E-06	-0.3116698	
0.316	0.020632	-0.06689277	-4.20177E-06	-0.2991851	
0.317	0.01979255	-0.06714577	-4.030814E-06	-0.2866593	
0.318	0.01894733	-0.06738899	-3.858683E-06	-0.2740941	
0.319	0.01809656	-0.06762226	-3.685423E-06	-0.2614911	
0.32	0.01724048	-0.06784541	-3.511079E-06	-0.248852	
0.321	0.0163793	-0.0680583	-3.335697E-06	-0.2361786	
0.322	0.01551326	-0.06826076	-3.159325E-06	-0.2234724	
0.323	0.0146426	-0.06845266	-2.982012E-06	-0.2107353	
0.324	0.01376755	-0.06863388	-2.803806E-06	-0.1979691	
0.325	0.01288838	-0.06880426	-2.624759E-06	-0.1851754	
0.326	0.01200532	-0.06896369	-2.444921E-06	-0.172356	
0.327	0.01111864	-0.06911208	-2.264346E-06	-0.1595127	
0.328	0.01022859	-0.0692493	-2.083084E-06	-0.1466471	
0.329	0.009335434	-0.06937525	-1.90119E-06	-0.1337613	
0.33	0.008439433	-0.06948987	-1.718717E-06	-0.1208568	
0.331	0.007540855	-0.06959305	-1.535719E-06	-0.1079355	
0.332	0.006639975	-0.06968472	-1.352251E-06	-0.0949992	
0.333	0.005737058	-0.06976483	-1.16837E-06	-0.08204963	
0.334	0.004832382	-0.06983331	-9.841299E-07	-0.06908867	
0.335	0.003926222	-0.0698901	-7.995875E-07	-0.05611807	
0.336	0.003018853	-0.06993517	-6.147988E-07	-0.04313963	
0.337	0.002110554	-0.06996847	-4.298209E-07	-0.03015519	
0.338	0.001201604	-0.06998998	-2.447105E-07	-0.01716653	
0.339	0.0002922847	-0.06999969	-5.952468E-08	-0.004175466	
0.34	-0.0006171252	-0.06999758	1.256795E-07	0.008816178	
0.341	-0.001526345	-0.06998365	3.108449E-07	0.02180659	
0.342	-0.002435094	-0.06995793	4.959145E-07	0.03479395	
0.343	-0.003343093	-0.06992041	6.808312E-07	0.04777646	
0.344	-0.004250062	-0.06987115	8.655384E-07	0.06075228	
0.345	-0.005155724	-0.06981017	1.049979E-06	0.07371967	
0.346	-0.006059802	-0.06973752	1.234098E-06	0.08667676	
0.347	-0.00696202	-0.06965327	1.417838E-06	0.09962176	
0.348	-0.00786211	-0.06955745	1.601143E-06	0.1125529	
0.349	-0.008759797	-0.06945016	1.78396E-06	0.1254684	
0.35	-0.009654812	-0.06933148	1.966233E-06	0.1383664	
0.351	-0.01054689	-0.06920147	2.147907E-06	0.1512452	
0.352	-0.01143577	-0.06906024	2.32893E-06	0.164103	
0.353	-0.01232118	-0.06890789	2.509246E-06	0.176938	
0.354	-0.01320288	-0.06874452	2.688808E-06	0.1897485	
0.355	-0.01408061	-0.06857025	2.867559E-06	0.2025325	
0.356	-0.01495411	-0.06838519	3.045452E-06	0.2152885	
0.357	-0.01582315	-0.06818949	3.222435E-06	0.2280148	
0.358	-0.01668748	-0.06798328	3.39846E-06	0.2407095	
0.359	-0.01754687	-0.06776671	3.573477E-06	0.2533708	
0.36	-0.01840109	-0.06753992	3.747439E-06	0.2659973	
0.361	-0.0192499	-0.06730308	3.920301E-06	0.278587	
0.362	-0.02009308	-0.06705634	4.092018E-06	0.2911384	
0.363	-0.02093042	-0.06679988	4.262546E-06	0.3036496	
0.364	-0.0217617	-0.06653388	4.431839E-06	0.316119	
0.365	-0.02258673	-0.06625851	4.599857E-06	0.3285452	
0.366	-0.0234053	-0.06597397	4.766561E-06	0.3409262	
0.367	-0.02421721	-0.06568045	4.93191E-06	0.3532606	
0.368	-0.02502228	-0.06537815	5.095867E-06	0.3655466	
0.369	-0.02582033	-0.06506727	5.258389E-06	0.3777828	
0.37	-0.02661117	-0.06474801	5.419447E-06	0.3899673	
0.371	-0.02739464	-0.0644206	5.579005E-06	0.4020989	
0.372	-0.02817058	-0.06408525	5.737025E-06	0.4141757	
0.373	-0.02893882	-0.06374217	5.893481E-06	0.4261961	
0.374	-0.02969923	-0.0633916	6.048341E-06	0.438159	
0.375	-0.03045164	-0.06303376	6.201573E-06	0.4500625	
0.376	-0.03119593	-0.06266887	6.35315E-06	0.4619054	
0.377	-0.03193197	-0.06229718	6.503047E-06	0.4736859	
0.378	-0.03265963	-0.06191894	6.651238E-06	0.4854027	
0.379	-0.03337879	-0.06153435	6.797699E-06	0.4970543	
0.38	-0.03408936	-0.06114369	6.942407E-06	0.5086393	
0.381	-0.03479121	-0.06074718	7.085341E-06	0.5201562	
0.382	-0.03548425	-0.06034506	7.22648E-06	0.5316036	
0.383	-0.03616841	-0.0599376	7.36581E-06	0.5429801	
0.384	-0.03684358	-0.05952505	7.503311E-06	0.5542846	
0.385	-0.03750969	-0.05910763	7.638967E-06	0.5655155	
0.386	-0.03816669	-0.05868562	7.772765E-06	0.5766713	
0.387	-0.03881449	-0.05825924	7.904693E-06	0.5877512	
0.388	-0.03945305	-0.05782877	8.034738E-06	0.5987535	
0.389	-0.04008231	-0.05739444	8.162889E-06	0.6096771	
0.39	-0.04070223	-0.05695653	8.289137E-06	0.6205205	
0.391	-0.04131277	-0.05651526	8.413474E-06	0.6312829	
0.392	-0.0419139	-0.05607091	8.535896E-06	0.6419624	
0.393	-0.0425056	-0.0556237	8.656396E-06	0.6525586	
0.394	-0.04308784	-0.0551739	8.774974E-06	0.6630697	
0.395	-0.04366061	-0.05472175	8.891621E-06	0.6734946	
0.396	-0.04422392	-0.05426752	9.006339E-06	0.6838328	
0.397	-0.04477774	-0.05381142	9.119126E-06	0.6940823	
0.398	-0.04532208	-0.05335372	9.229982E-06	0.7042427	
0.399	-0.04585697	-0.05289466	9.338914E-06	0.7143122	
0.4	-0.04638241	-0.05243447	9.445922E-06	0.7242906	
0.401	-0.04689841	-0.0519734	9.551009E-06	0.7341762	
0.402	-0.04740501	-0.05151167	9.654178E-06	0.7439681	
0.403	-0.04790223	-0.05104955	9.75544E-06	0.7536655	
0.404	-0.04839012	-0.05058724	9.8548E-06	0.7632671	
0.405	-0.0488687	-0.05012499	9.952267E-06	0.7727721	
0.406	-0.04933802	-0.04966302	1.004784E-05	0.7821797	
0.407	-0.04979812	-0.04920154	1.014154E-05	0.7914886	
0.408	-0.05024907	-0.0487408	1.023338E-05	0.800698	
0.409	-0.05069093	-0.04828101	1.032337E-05	0.8098076	
0.41	-0.05112373	-0.04782236	1.041151E-05	0.8188159	
0.411	-0.05154755	-0.04736511	1.049782E-05	0.8277219	
0.412	-0.05196245	-0.04690943	1.058232E-05	0.8365251	
0.413	-0.05236851	-0.04645555	1.066501E-05	0.8452247	
0.414	-0.05276581	-0.04600367	1.074592E-05	0.8538197	
