Time	Child_Y	Joint_Y	Root_Y	
2.486002	0.1118284	0.163273	0.1000001	
2.487002	0.1117585	0.1632035	0.1000001	
2.488002	0.1118291	0.1632739	0.1000001	
2.489002	0.1118899	0.1633352	0.1000001	
2.490002	0.1119409	0.1633872	0.1000001	
2.491002	0.1119821	0.1634295	0.1000001	
2.492002	0.1120135	0.1634621	0.1000001	
2.493002	0.1120351	0.1634848	0.1000001	
2.494002	0.112047	0.1634977	0.1000001	
2.495002	0.1120491	0.1635008	0.1000001	
2.496001	0.1120414	0.163494	0.1000001	
2.497001	0.1120239	0.1634774	0.1000001	
2.498001	0.1119967	0.1634509	0.1000001	
2.499001	0.1119597	0.1634146	0.1000001	
2.500001	0.1119129	0.1633684	0.1000001	
2.501001	0.1118564	0.1633124	0.1000001	
2.502001	0.1117901	0.1632465	0.1000001	
2.503001	0.111714	0.1631708	0.1000001	
2.504001	0.1117914	0.163248	0.1000001	
2.505001	0.1118591	0.1633163	0.1000001	
2.506001	0.1119169	0.1633752	0.1000001	
2.507001	0.1119649	0.1634244	0.1000001	
2.508001	0.1120031	0.163464	0.1000001	
2.509001	0.1120316	0.1634937	0.1000001	
2.51	0.1120503	0.1635135	0.1000001	
2.511	0.1120592	0.1635236	0.1000001	
2.512	0.1120584	0.1635237	0.1000001	
2.513	0.1120478	0.163514	0.1000001	
2.514	0.1120273	0.1634945	0.1000001	
2.515	0.1119972	0.1634651	0.1000001	
2.516	0.1119572	0.1634259	0.1000001	
2.517	0.1119075	0.1633768	0.1000001	
2.518	0.111848	0.1633179	0.1000001	
2.519	0.1117788	0.1632492	0.1000001	
2.52	0.1118464	0.1633166	0.1000001	
2.521	0.1119042	0.1633749	0.1000001	
2.522	0.1119522	0.1634239	0.1000001	
2.523	0.1119905	0.1634632	0.1000001	
2.523999	0.1120189	0.1634927	0.1000001	
2.524999	0.1120376	0.1635124	0.1000001	
2.525999	0.1120465	0.1635223	0.1000001	
2.526999	0.1120456	0.1635223	0.1000001	
2.527999	0.1120349	0.1635125	0.1000001	
2.528999	0.1120145	0.1634929	0.1000001	
2.529999	0.1119843	0.1634634	0.1000001	
2.530999	0.1119443	0.163424	0.1000001	
2.531999	0.1118946	0.1633748	0.1000001	
2.532999	0.1118351	0.1633158	0.1000001	
2.533999	0.1117658	0.1632469	0.1000001	
2.534999	0.1118356	0.1633164	0.1000001	
2.535999	0.1118955	0.163377	0.1000001	
2.536999	0.1119457	0.1634281	0.1000001	
2.537998	0.111986	0.1634696	0.1000001	
2.538998	0.1120166	0.1635013	0.1000001	
2.539998	0.1120374	0.1635232	0.1000001	
2.540998	0.1120485	0.1635353	0.1000001	
2.541998	0.1120497	0.1635375	0.1000001	
2.542998	0.1120412	0.1635299	0.1000001	
2.543998	0.1120229	0.1635124	0.1000001	
2.544998	0.1119949	0.1634851	0.1000001	
2.545998	0.1119571	0.1634479	0.1000001	
2.546998	0.1119094	0.1634009	0.1000001	
2.547998	0.1118521	0.163344	0.1000001	
2.548998	0.1117849	0.1632773	0.1000001	
2.549998	0.1118519	0.163344	0.1000001	
2.550997	0.111909	0.1634017	0.1000001	
2.551997	0.1119563	0.1634499	0.1000001	
2.552997	0.1119939	0.1634885	0.1000001	
2.553997	0.1120216	0.1635174	0.1000001	
2.554997	0.1120396	0.1635364	0.1000001	
2.555997	0.1120478	0.1635456	0.1000001	
2.556997	0.1120462	0.1635449	0.1000001	
2.557997	0.1120349	0.1635344	0.1000001	
2.558997	0.1120137	0.163514	0.1000001	
2.559997	0.1119829	0.1634838	0.1000001	
2.560997	0.1119422	0.1634437	0.1000001	
2.561997	0.1118917	0.1633938	0.1000001	
2.562997	0.1118315	0.1633341	0.1000001	
2.563997	0.1117616	0.1632645	0.1000001	
2.564996	0.1118322	0.1633349	0.1000001	
2.565996	0.1118929	0.1633962	0.1000001	
2.566996	0.1119439	0.1634482	0.1000001	
2.567996	0.1119851	0.1634905	0.1000001	
2.568996	0.1120165	0.163523	0.1000001	
2.569996	0.1120381	0.1635457	0.1000001	
2.570996	0.1120499	0.1635586	0.1000001	
2.571996	0.112052	0.1635617	0.1000001	
2.572996	0.1120443	0.1635548	0.1000001	
2.573996	0.1120268	0.1635382	0.1000001	
2.574996	0.1119995	0.1635117	0.1000001	
2.575996	0.1119625	0.1634753	0.1000001	
2.576996	0.1119157	0.1634291	0.1000001	
2.577996	0.1118592	0.1633731	0.1000001	
2.578995	0.1117928	0.1633072	0.1000001	
2.579995	0.1117167	0.1632315	0.1000001	
2.580995	0.1117942	0.1633087	0.1000001	
2.581995	0.1118619	0.163377	0.1000001	
2.582995	0.1119197	0.163436	0.1000001	
2.583995	0.1119678	0.1634853	0.1000001	
2.584995	0.1120061	0.1635248	0.1000001	
2.585995	0.1120346	0.1635545	0.1000001	
2.586995	0.1120533	0.1635745	0.1000001	
2.587995	0.1120622	0.1635845	0.1000001	
2.588995	0.1120614	0.1635847	0.1000001	
2.589995	0.1120508	0.1635751	0.1000001	
2.590995	0.1120305	0.1635556	0.1000001	
2.591995	0.1120003	0.1635262	0.1000001	
2.592994	0.1119604	0.163487	0.1000001	
2.593994	0.1119107	0.163438	0.1000001	
2.594994	0.1118513	0.1633791	0.1000001	
2.595994	0.1117821	0.1633104	0.1000001	
2.596994	0.1118496	0.1633777	0.1000001	
2.597994	0.1119074	0.1634361	0.1000001	
2.598994	0.1119554	0.1634849	0.1000001	
2.599994	0.1119935	0.1635242	0.1000001	
2.600994	0.1120219	0.1635537	0.1000001	
2.601994	0.1120405	0.1635733	0.1000001	
2.602994	0.1120494	0.1635832	0.1000001	
2.603994	0.1120484	0.1635831	0.1000001	
2.604994	0.1120377	0.1635733	0.1000001	
2.605994	0.1120173	0.1635536	0.1000001	
2.606993	0.111987	0.163524	0.1000001	
2.607993	0.111947	0.1634846	0.1000001	
2.608993	0.1118972	0.1634354	0.1000001	
2.609993	0.1118376	0.1633763	0.1000001	
2.610993	0.1117683	0.1633073	0.1000001	
2.611993	0.1118381	0.1633769	0.1000001	
2.612993	0.1118982	0.1634375	0.1000001	
2.613993	0.1119484	0.1634887	0.1000001	
2.614993	0.1119888	0.1635303	0.1000001	
2.615993	0.1120195	0.163562	0.1000001	
2.616993	0.1120403	0.163584	0.1000001	
2.617993	0.1120514	0.1635962	0.1000001	
2.618993	0.1120528	0.1635985	0.1000001	
2.619992	0.1120443	0.1635909	0.1000001	
2.620992	0.1120261	0.1635735	0.1000001	
2.621992	0.1119981	0.1635462	0.1000001	
2.622992	0.1119603	0.1635091	0.1000001	
2.623992	0.1119128	0.1634621	0.1000001	
2.624992	0.1118555	0.1634054	0.1000001	
2.625992	0.1117884	0.1633387	0.1000001	
2.626992	0.1117116	0.1632622	0.1000001	
2.627992	0.1117901	0.1633406	0.1000001	
2.628992	0.1118588	0.1634099	0.1000001	
2.629992	0.1119178	0.1634699	0.1000001	
2.630992	0.1119669	0.1635203	0.1000001	
2.631992	0.1120062	0.163561	0.1000001	
2.632992	0.1120358	0.1635918	0.1000001	
2.633991	0.1120556	0.1636128	0.1000001	
2.634991	0.1120656	0.1636239	0.1000001	
2.635991	0.1120659	0.1636252	0.1000001	
2.636991	0.1120563	0.1636166	0.1000001	
2.637991	0.112037	0.1635982	0.1000001	
2.638991	0.112008	0.1635699	0.1000001	
2.639991	0.1119691	0.1635318	0.1000001	
2.640991	0.1119205	0.1634839	0.1000001	
2.641991	0.1118621	0.1634261	0.1000001	
2.642991	0.1117939	0.1633584	0.1000001	
2.643991	0.111716	0.163281	0.1000001	
2.644991	0.1117939	0.1633586	0.1000001	
2.645991	0.111862	0.1634274	0.1000001	
2.646991	0.1119203	0.1634867	0.1000001	
2.64799	0.1119688	0.1635364	0.1000001	
2.64899	0.1120075	0.1635764	0.1000001	
2.64999	0.1120364	0.1636066	0.1000001	
2.65099	0.1120555	0.1636269	0.1000001	
2.65199	0.1120649	0.1636374	0.1000001	
2.65299	0.1120645	0.163638	0.1000001	
2.65399	0.1120543	0.1636288	0.1000001	
2.65499	0.1120344	0.1636097	0.1000001	
2.65599	0.1120047	0.1635808	0.1000001	
2.65699	0.1119652	0.163542	0.1000001	
2.65799	0.1119159	0.1634934	0.1000001	
2.65899	0.1118569	0.163435	0.1000001	
2.65999	0.1117881	0.1633667	0.1000001	
2.66099	0.1118551	0.1634335	0.1000001	
2.661989	0.1119124	0.1634913	0.1000001	
2.662989	0.1119598	0.1635396	0.1000001	
2.663989	0.1119974	0.1635783	0.1000001	
2.664989	0.1120253	0.1636073	0.1000001	
2.665989	0.1120434	0.1636264	0.1000001	
2.666989	0.1120517	0.1636357	0.1000001	
2.667989	0.1120502	0.1636351	0.1000001	
2.668989	0.112039	0.1636247	0.1000001	
2.669989	0.112018	0.1636045	0.1000001	
2.670989	0.1119872	0.1635744	0.1000001	
2.671989	0.1119466	0.1635344	0.1000001	
2.672989	0.1118963	0.1634846	0.1000001	
2.673989	0.1118362	0.163425	0.1000001	
2.674989	0.1117663	0.1633555	0.1000001	
2.675988	0.1118369	0.1634258	0.1000001	
2.676988	0.1118976	0.1634871	0.1000001	
2.677988	0.1119485	0.163539	0.1000001	
2.678988	0.1119896	0.1635812	0.1000001	
2.679988	0.1120209	0.1636137	0.1000001	
2.680988	0.1120425	0.1636363	0.1000001	
2.681988	0.1120542	0.1636492	0.1000001	
2.682988	0.1120563	0.1636522	0.1000001	
2.683988	0.1120485	0.1636453	0.1000001	
2.684988	0.1120309	0.1636286	0.1000001	
2.685988	0.1120036	0.163602	0.1000001	
2.686988	0.1119666	0.1635656	0.1000001	
2.687988	0.1119197	0.1635193	0.1000001	
2.688987	0.1118631	0.1634632	0.1000001	
2.689987	0.1117967	0.1633973	0.1000001	
2.690987	0.1117205	0.1633215	0.1000001	
2.691987	0.1117981	0.1633988	0.1000001	
2.692987	0.1118658	0.1634672	0.1000001	
2.693987	0.1119237	0.1635262	0.1000001	
2.694987	0.1119719	0.1635756	0.1000001	
2.695987	0.1120103	0.1636152	0.1000001	
2.696987	0.1120388	0.163645	0.1000001	
2.697987	0.1120576	0.163665	0.1000001	
2.698987	0.1120667	0.1636752	0.1000001	
2.699987	0.1120659	0.1636754	0.1000001	
2.700987	0.1120554	0.1636659	0.1000001	
2.701987	0.1120352	0.1636465	0.1000001	
2.702986	0.1120051	0.1636172	0.1000001	
2.703986	0.1119653	0.1635781	0.1000001	
2.704986	0.1119157	0.1635291	0.1000001	
2.705986	0.1118563	0.1634703	0.1000001	
2.706986	0.1117871	0.1634017	0.1000001	
2.707986	0.1118546	0.1634689	0.1000001	
2.708986	0.1119123	0.1635271	0.1000001	
2.709986	0.1119601	0.1635759	0.1000001	
2.710986	0.1119982	0.163615	0.1000001	
2.711986	0.1120264	0.1636444	0.1000001	
2.712986	0.1120449	0.1636639	0.1000001	
2.713986	0.1120536	0.1636736	0.1000001	
2.714986	0.1120526	0.1636735	0.1000001	
2.715986	0.1120417	0.1636635	0.1000001	
2.716985	0.1120211	0.1636436	0.1000001	
2.717985	0.1119908	0.163614	0.1000001	
2.718985	0.1119506	0.1635744	0.1000001	
2.719985	0.1119007	0.163525	0.1000001	
2.720985	0.111841	0.1634658	0.1000001	
2.721985	0.1117715	0.1633968	0.1000001	
2.722985	0.1118416	0.1634666	0.1000001	
2.723985	0.1119018	0.1635273	0.1000001	
2.724985	0.1119521	0.1635787	0.1000001	
2.725985	0.1119927	0.1636204	0.1000001	
2.726985	0.1120235	0.1636523	0.1000001	
2.727985	0.1120445	0.1636744	0.1000001	
2.728985	0.1120558	0.1636867	0.1000001	
2.729985	0.1120573	0.1636892	0.1000001	
2.730984	0.112049	0.1636817	0.1000001	
2.731984	0.1120309	0.1636645	0.1000001	
2.732984	0.1120031	0.1636374	0.1000001	
2.733984	0.1119655	0.1636004	0.1000001	
2.734984	0.1119181	0.1635536	0.1000001	
2.735984	0.1118609	0.163497	0.1000001	
2.736984	0.111794	0.1634305	0.1000001	
2.737984	0.1117173	0.1633542	0.1000001	
2.738984	0.1117956	0.1634323	0.1000001	
2.739984	0.1118641	0.1635014	0.1000001	
2.740984	0.1119228	0.1635612	0.1000001	
2.741984	0.1119717	0.1636114	0.1000001	
2.742984	0.1120109	0.1636518	0.1000001	
2.743984	0.1120402	0.1636824	0.1000001	
2.744983	0.1120598	0.1637031	0.1000001	
2.745983	0.1120696	0.163714	0.1000001	
2.746983	0.1120696	0.1637151	0.1000001	
2.747983	0.1120598	0.1637063	0.1000001	
2.748983	0.1120403	0.1636876	0.1000001	
2.749983	0.112011	0.1636591	0.1000001	
2.750983	0.1119719	0.1636208	0.1000001	
2.751983	0.1119231	0.1635726	0.1000001	
2.752983	0.1118645	0.1635146	0.1000001	
2.753983	0.1117961	0.1634467	0.1000001	
2.754983	0.1117179	0.163369	0.1000001	
2.755983	0.1117962	0.1634471	0.1000001	
2.756983	0.1118646	0.1635161	0.1000001	
2.757982	0.1119233	0.1635758	0.1000001	
2.758982	0.1119721	0.1636259	0.1000001	
2.759982	0.1120112	0.1636663	0.1000001	
2.760982	0.1120405	0.1636968	0.1000001	
2.761982	0.11206	0.1637175	0.1000001	
2.762982	0.1120697	0.1637283	0.1000001	
2.763982	0.1120696	0.1637293	0.1000001	
2.764982	0.1120598	0.1637205	0.1000001	
2.765982	0.1120402	0.1637018	0.1000001	
2.766982	0.1120109	0.1636732	0.1000001	
2.767982	0.1119718	0.1636348	0.1000001	
2.768982	0.1119228	0.1635865	0.1000001	
2.769982	0.1118642	0.1635284	0.1000001	
2.770982	0.1117957	0.1634605	0.1000001	
2.771981	0.1117175	0.1633828	0.1000001	
2.772981	0.1117959	0.163461	0.1000001	
2.773981	0.1118646	0.1635302	0.1000001	
2.774981	0.1119234	0.1635901	0.1000001	
2.775981	0.1119724	0.1636404	0.1000001	
2.776981	0.1120116	0.1636809	0.1000001	
2.777981	0.1120411	0.1637116	0.1000001	
2.778981	0.1120607	0.1637325	0.1000001	
2.779981	0.1120707	0.1637435	0.1000001	
2.780981	0.1120708	0.1637447	0.1000001	
2.781981	0.1120612	0.163736	0.1000001	
2.782981	0.1120417	0.1637175	0.1000001	
2.783981	0.1120126	0.1636891	0.1000001	
2.784981	0.1119736	0.1636509	0.1000001	
2.78598	0.1119249	0.1636028	0.1000001	
2.78698	0.1118664	0.1635449	0.1000001	
2.78798	0.1117981	0.1634771	0.1000001	
2.78898	0.11172	0.1633995	0.1000001	
2.78998	0.1117982	0.1634775	0.1000001	
2.79098	0.1118665	0.1635464	0.1000001	
2.79198	0.1119251	0.163606	0.1000001	
2.79298	0.1119738	0.163656	0.1000001	
2.79398	0.1120127	0.1636962	0.1000001	
2.79498	0.1120419	0.1637266	0.1000001	
2.79598	0.1120613	0.1637472	0.1000001	
2.79698	0.1120709	0.163758	0.1000001	
2.79798	0.1120708	0.1637588	0.1000001	
2.79898	0.1120608	0.1637499	0.1000001	
2.799979	0.1120411	0.163731	0.1000001	
2.800979	0.1120117	0.1637024	0.1000001	
2.801979	0.1119724	0.1636638	0.1000001	
2.802979	0.1119234	0.1636155	0.1000001	
2.803979	0.1118646	0.1635573	0.1000001	
2.804979	0.111796	0.1634892	0.1000001	
2.805979	0.1118628	0.1635557	0.1000001	
2.806979	0.1119196	0.1636131	0.1000001	
2.807979	0.1119667	0.1636611	0.1000001	
2.808979	0.112004	0.1636994	0.1000001	
2.809979	0.1120315	0.163728	0.1000001	
2.810979	0.1120492	0.1637468	0.1000001	
2.811979	0.1120571	0.1637557	0.1000001	
2.812979	0.1120553	0.1637547	0.1000001	
2.813978	0.1120437	0.163744	0.1000001	
2.814978	0.1120223	0.1637233	0.1000001	
2.815978	0.1119912	0.1636929	0.1000001	
2.816978	0.1119503	0.1636525	0.1000001	
2.817978	0.1118996	0.1636024	0.1000001	
2.818978	0.1118391	0.1635424	0.1000001	
2.819978	0.1117689	0.1634725	0.1000001	
2.820978	0.1118399	0.1635433	0.1000001	
2.821978	0.111901	0.1636051	0.1000001	
2.822978	0.1119524	0.1636574	0.1000001	
2.823978	0.111994	0.1637001	0.1000001	
2.824978	0.1120258	0.1637331	0.1000001	
2.825978	0.1120478	0.1637562	0.1000001	
2.826977	0.11206	0.1637695	0.1000001	
2.827977	0.1120625	0.163773	0.1000001	
2.828977	0.1120552	0.1637665	0.1000001	
2.829977	0.1120381	0.1637503	0.1000001	
2.830977	0.1120113	0.1637242	0.1000001	
2.831977	0.1119747	0.1636882	0.1000001	
2.832977	0.1119283	0.1636425	0.1000001	
2.833977	0.1118721	0.1635868	0.1000001	
2.834977	0.1118062	0.1635213	0.1000001	
2.835977	0.1117305	0.163446	0.1000001	
2.836977	0.1118074	0.1635227	0.1000001	
2.837977	0.1118744	0.1635904	0.1000001	
2.838977	0.1119317	0.1636487	0.1000001	
2.839977	0.1119792	0.1636974	0.1000001	
2.840976	0.1120169	0.1637364	0.1000001	
2.841976	0.1120448	0.1637655	0.1000001	
2.842976	0.1120629	0.1637848	0.1000001	
2.843976	0.1120713	0.1637943	0.1000001	
2.844976	0.1120699	0.1637939	0.1000001	
2.845976	0.1120587	0.1637836	0.1000001	
2.846976	0.1120377	0.1637635	0.1000001	
2.847976	0.112007	0.1637336	0.1000001	
2.848976	0.1119665	0.1636938	0.1000001	
2.849976	0.1119162	0.1636441	0.1000001	
2.850976	0.1118562	0.1635846	0.1000001	
2.851976	0.1117864	0.1635153	0.1000001	
2.852976	0.1118548	0.1635835	0.1000001	
2.853976	0.1119134	0.1636427	0.1000001	
2.854975	0.1119622	0.1636925	0.1000001	
2.855975	0.1120013	0.1637326	0.1000001	
2.856975	0.1120305	0.1637629	0.1000001	
2.857975	0.11205	0.1637834	0.1000001	
2.858975	0.1120596	0.1637941	0.1000001	
2.859975	0.1120596	0.163795	0.1000001	
2.860975	0.1120497	0.163786	0.1000001	
2.861975	0.1120301	0.1637671	0.1000001	
2.862975	0.1120007	0.1637384	0.1000001	
2.863975	0.1119615	0.1636999	0.1000001	
2.864975	0.1119125	0.1636515	0.1000001	
2.865975	0.1118538	0.1635932	0.1000001	
2.866975	0.1117853	0.1635251	0.1000001	
2.867975	0.1118541	0.1635937	0.1000001	
2.868974	0.111913	0.1636532	0.1000001	
2.869974	0.1119621	0.1637032	0.1000001	
2.870974	0.1120015	0.1637437	0.1000001	
2.871974	0.112031	0.1637744	0.1000001	
2.872974	0.1120508	0.1637952	0.1000001	
2.873974	0.1120608	0.1638062	0.1000001	
2.874974	0.112061	0.1638074	0.1000001	
2.875974	0.1120515	0.1637987	0.1000001	
2.876974	0.1120322	0.1637802	0.1000001	
2.877974	0.1120031	0.1637518	0.1000001	
2.878974	0.1119642	0.1637136	0.1000001	
2.879974	0.1119156	0.1636655	0.1000001	
2.880974	0.1118572	0.1636076	0.1000001	
2.881974	0.111789	0.1635398	0.1000001	
2.882973	0.1118573	0.1636079	0.1000001	
2.883973	0.1119157	0.1636669	0.1000001	
2.884973	0.1119644	0.1637165	0.1000001	
2.885973	0.1120032	0.1637564	0.1000001	
2.886973	0.1120323	0.1637866	0.1000001	
2.887973	0.1120516	0.1638069	0.1000001	
2.888973	0.1120611	0.1638175	0.1000001	
2.889973	0.1120608	0.1638181	0.1000001	
2.890973	0.1120508	0.1638089	0.1000001	
2.891973	0.112031	0.1637899	0.1000001	
2.892973	0.1120014	0.163761	0.1000001	
2.893973	0.1119621	0.1637223	0.1000001	
2.894973	0.111913	0.1636737	0.1000001	
2.895972	0.1118541	0.1636153	0.1000001	
2.896972	0.1117854	0.1635471	0.1000001	
2.897972	0.1118543	0.1636157	0.1000001	
2.898972	0.1119134	0.1636754	0.1000001	
2.899972	0.1119626	0.1637256	0.1000001	
2.900972	0.1120021	0.1637662	0.1000001	
2.901972	0.1120318	0.163797	0.1000001	
2.902972	0.1120517	0.163818	0.1000001	
2.903972	0.1120619	0.1638292	0.1000001	
2.904972	0.1120623	0.1638305	0.1000001	
2.905972	0.1120529	0.1638219	0.1000001	
2.906972	0.1120337	0.1638035	0.1000001	
2.907972	0.1120047	0.1637753	0.1000001	
2.908972	0.111966	0.1637372	0.1000001	
2.909971	0.1119175	0.1636893	0.1000001	
2.910971	0.1118593	0.1636315	0.1000001	
2.911971	0.1117912	0.1635639	0.1000001	
2.912971	0.1118593	0.1636318	0.1000001	
2.913971	0.1119176	0.1636906	0.1000001	
2.914971	0.111966	0.16374	0.1000001	
2.915971	0.1120047	0.1637798	0.1000001	
2.916971	0.1120336	0.1638098	0.1000001	
2.917971	0.1120527	0.1638299	0.1000001	
2.918971	0.1120621	0.1638403	0.1000001	
2.919971	0.1120616	0.1638408	0.1000001	
2.920971	0.1120514	0.1638314	0.1000001	
2.921971	0.1120314	0.1638122	0.1000001	
2.922971	0.1120017	0.1637831	0.1000001	
2.92397	0.1119621	0.1637442	0.1000001	
2.92497	0.1119128	0.1636955	0.1000001	
2.92597	0.1118538	0.1636369	0.1000001	
2.92697	0.1117849	0.1635684	0.1000001	
2.92797	0.1118541	0.1636373	0.1000001	
2.92897	0.1119134	0.1636972	0.1000001	
2.92997	0.1119629	0.1637477	0.1000001	
2.93097	0.1120026	0.1637885	0.1000001	
2.93197	0.1120325	0.1638195	0.1000001	
2.93297	0.1120526	0.1638408	0.1000001	
2.93397	0.112063	0.1638522	0.1000001	
2.93497	0.1120636	0.1638537	0.1000001	
2.93597	0.1120544	0.1638454	0.1000001	
2.93697	0.1120355	0.1638272	0.1000001	
2.937969	0.1120068	0.1637992	0.1000001	
2.938969	0.1119683	0.1637614	0.1000001	
2.939969	0.11192	0.1637137	0.1000001	
2.940969	0.111862	0.1636561	0.1000001	
2.941969	0.1117942	0.1635887	0.1000001	
2.942969	0.111862	0.1636563	0.1000001	
2.943969	0.1119199	0.1637149	0.1000001	
2.944969	0.1119681	0.163764	0.1000001	
2.945969	0.1120065	0.1638034	0.1000001	
2.946969	0.1120351	0.1638331	0.1000001	
2.947969	0.1120539	0.163853	0.1000001	
2.948969	0.1120629	0.163863	0.1000001	
2.949969	0.1120622	0.1638632	0.1000001	
2.950969	0.1120517	0.1638536	0.1000001	
2.951968	0.1120314	0.1638341	0.1000001	
2.952968	0.1120014	0.1638047	0.1000001	
2.953968	0.1119616	0.1637655	0.1000001	
2.954968	0.111912	0.1637164	0.1000001	
2.955968	0.1118526	0.1636575	0.1000001	
2.956968	0.1117835	0.1635888	0.1000001	
2.957968	0.111853	0.1636581	0.1000001	
2.958968	0.1119127	0.1637184	0.1000001	
2.959968	0.1119625	0.1637692	0.1000001	
2.960968	0.1120026	0.1638104	0.1000001	
2.961968	0.1120329	0.1638418	0.1000001	
2.962968	0.1120534	0.1638634	0.1000001	
2.963968	0.1120642	0.1638752	0.1000001	
2.964967	0.1120652	0.1638771	0.1000001	
2.965967	0.1120564	0.1638692	0.1000001	
2.966967	0.1120378	0.1638514	0.1000001	
2.967967	0.1120095	0.1638238	0.1000001	
2.968967	0.1119714	0.1637863	0.1000001	
2.969967	0.1119235	0.163739	0.1000001	
2.970967	0.1118658	0.1636818	0.1000001	
2.971967	0.1117984	0.1636148	0.1000001	
2.972967	0.1118657	0.163682	0.1000001	
2.973967	0.1119232	0.16374	0.1000001	
2.974967	0.1119709	0.1637886	0.1000001	
2.975967	0.1120088	0.1638276	0.1000001	
2.976967	0.1120369	0.1638568	0.1000001	
2.977967	0.1120552	0.1638762	0.1000001	
2.978966	0.1120638	0.1638857	0.1000001	
2.979966	0.1120625	0.1638854	0.1000001	
2.980966	0.1120516	0.1638753	0.1000001	
2.981966	0.1120308	0.1638552	0.1000001	
2.982966	0.1120003	0.1638254	0.1000001	
2.983966	0.11196	0.1637857	0.1000001	
2.984966	0.1119099	0.1637361	0.1000001	
2.985966	0.11185	0.1636767	0.1000001	
2.986966	0.1117804	0.1636075	0.1000001	
2.987966	0.1118506	0.1636774	0.1000001	
2.988966	0.1119108	0.1637383	0.1000001	
2.989966	0.1119613	0.1637898	0.1000001	
2.990966	0.112002	0.1638316	0.1000001	
2.991966	0.112033	0.1638637	0.1000001	
2.992965	0.1120541	0.1638859	0.1000001	
2.993965	0.1120655	0.1638983	0.1000001	
2.994965	0.1120671	0.1639009	0.1000001	
2.995965	0.1120589	0.1638936	0.1000001	
2.996965	0.112041	0.1638764	0.1000001	
2.997965	0.1120132	0.1638494	0.1000001	
2.998965	0.1119757	0.1638126	0.1000001	
2.999965	0.1119285	0.1637659	0.1000001	
3.000965	0.1118714	0.1637094	0.1000001	
3.001965	0.1118046	0.163643	0.1000001	
3.002965	0.111728	0.1635668	0.1000001	
3.003965	0.1118062	0.1636447	0.1000001	
3.004965	0.1118745	0.1637137	0.1000001	
3.005965	0.1119331	0.1637733	0.1000001	
3.006964	0.1119818	0.1638233	0.1000001	
3.007964	0.1120207	0.1638636	0.1000001	
3.008964	0.1120499	0.163894	0.1000001	
3.009964	0.1120693	0.1639146	0.1000001	
3.010964	0.1120789	0.1639253	0.1000001	
3.011964	0.1120788	0.1639262	0.1000001	
3.012964	0.1120689	0.1639172	0.1000001	
3.013964	0.1120492	0.1638984	0.1000001	
3.014964	0.1120197	0.1638697	0.1000001	
3.015964	0.1119805	0.1638312	0.1000001	
3.016964	0.1119314	0.1637828	0.1000001	
3.017964	0.1118727	0.1637246	0.1000001	
3.018964	0.1118041	0.1636565	0.1000001	
3.019964	0.1118707	0.163723	0.1000001	
3.020963	0.1119275	0.1637803	0.1000001	
3.021963	0.1119745	0.1638282	0.1000001	
3.022963	0.1120117	0.1638664	0.1000001	
3.023963	0.1120391	0.1638949	0.1000001	
3.024963	0.1120567	0.1639136	0.1000001	
3.025963	0.1120646	0.1639224	0.1000001	
3.026963	0.1120627	0.1639214	0.1000001	
3.027963	0.112051	0.1639106	0.1000001	
3.028963	0.1120295	0.1638898	0.1000001	
3.029963	0.1119983	0.1638593	0.1000001	
3.030963	0.1119573	0.1638189	0.1000001	
3.031963	0.1119065	0.1637686	0.1000001	
3.032963	0.111846	0.1637085	0.1000001	
3.033962	0.1117757	0.1636385	0.1000001	
3.034962	0.1118468	0.1637094	0.1000001	
3.035962	0.111908	0.1637713	0.1000001	
3.036962	0.1119595	0.1638238	0.1000001	
3.037962	0.1120012	0.1638666	0.1000001	
3.038962	0.1120331	0.1638997	0.1000001	
3.039962	0.1120552	0.1639229	0.1000001	
3.040962	0.1120676	0.1639363	0.1000001	
3.041962	0.1120702	0.1639399	0.1000001	
3.042962	0.112063	0.1639336	0.1000001	
3.043962	0.112046	0.1639174	0.1000001	
3.044962	0.1120193	0.1638914	0.1000001	
3.045962	0.1119827	0.1638556	0.1000001	
3.046962	0.1119365	0.1638099	0.1000001	
3.047961	0.1118804	0.1637544	0.1000001	
3.048961	0.1118146	0.163689	0.1000001	
3.049961	0.1117389	0.1636138	0.1000001	
3.050961	0.1118157	0.1636903	0.1000001	
3.051961	0.1118826	0.1637578	0.1000001	
3.052961	0.1119397	0.163816	0.1000001	
3.053961	0.111987	0.1638646	0.1000001	
3.054961	0.1120246	0.1639034	0.1000001	
3.055961	0.1120523	0.1639323	0.1000001	
3.056961	0.1120703	0.1639515	0.1000001	
3.057961	0.1120785	0.1639608	0.1000001	
3.058961	0.1120769	0.1639602	0.1000001	
3.059961	0.1120656	0.1639498	0.1000001	
3.060961	0.1120445	0.1639295	0.1000001	
3.06196	0.1120136	0.1638994	0.1000001	
3.06296	0.111973	0.1638594	0.1000001	
3.06396	0.1119225	0.1638096	0.1000001	
3.06496	0.1118623	0.16375	0.1000001	
3.06596	0.1117923	0.1636805	0.1000001	
3.06696	0.111861	0.1637489	0.1000001	
3.06796	0.1119198	0.1638083	0.1000001	
3.06896	0.1119689	0.1638583	0.1000001	
3.06996	0.1120081	0.1638986	0.1000001	
3.07096	0.1120376	0.1639292	0.1000001	
3.07196	0.1120573	0.16395	0.1000001	
