Time	CylinderSensor	BoxSensor	BoxSensorX	CylinderSensorX	CylinderSensorY	BoxSensorY	BoxContact	CylinderContact	
0.028	0	0	-0.04844567	0.05492526	-0.5502444	-0.2012248	-0.07	-0.07	
0.0284	0	0	-0.04839312	0.05507521	-0.5502357	-0.2012451	-0.07	-0.07	
0.0288	0	0	-0.04833969	0.05522742	-0.5502267	-0.2012652	-0.07	-0.07	
0.0292	0	0	-0.04828538	0.05538188	-0.5502172	-0.2012855	-0.07	-0.07	
0.0296	0	0	-0.04823018	0.0555386	-0.5502073	-0.2013057	-0.07	-0.07	
0.03	0	0	-0.0481741	0.05569758	-0.5501968	-0.201326	-0.07	-0.07	
0.0304	0	0	-0.04811715	0.0558588	-0.5501861	-0.2013463	-0.07	-0.07	
0.0308	0	0	-0.04805932	0.05602228	-0.5501749	-0.2013666	-0.07	-0.07	
0.0312	0	0	-0.04800061	0.05618799	-0.5501634	-0.2013869	-0.07	-0.07	
0.0316	0	0	-0.04794103	0.05635594	-0.5501513	-0.2014073	-0.07	-0.07	
0.032	0	0	-0.04788057	0.05652614	-0.550139	-0.2014277	-0.07	-0.07	
0.0324	0	0	-0.04781925	0.05669858	-0.5501261	-0.2014481	-0.07	-0.07	
0.0328	0	0	-0.04775705	0.05687325	-0.5501128	-0.2014686	-0.07	-0.07	
0.0332	0	0	-0.04769399	0.05705015	-0.5500991	-0.2014891	-0.07	-0.07	
0.0336	0	0	-0.04763006	0.05722929	-0.5500851	-0.2015096	-0.07	-0.07	
0.034	0	0	-0.04756526	0.05741065	-0.5500706	-0.2015302	-0.07	-0.07	
0.0344	0	0	-0.04749961	0.05759424	-0.5500557	-0.2015509	-0.07	-0.07	
0.0348	0	0	-0.04743309	0.05778005	-0.5500404	-0.2015715	-0.07	-0.07	
0.0352	0	0	-0.04736571	0.05796808	-0.5500246	-0.2015922	-0.07	-0.07	
0.0356	0	0	-0.04729747	0.05815833	-0.5500085	-0.201613	-0.07	-0.07	
0.036	0	0	-0.04722838	0.05835079	-0.549992	-0.2016338	-0.07	-0.07	
0.0364	0	0	-0.04715843	0.05854547	-0.5499751	-0.2016547	-0.07	-0.07	
0.0368	0	0	-0.04708762	0.05874236	-0.5499577	-0.2016757	-0.07	-0.07	
0.0372	0	0	-0.04701596	0.05894146	-0.5499399	-0.2016966	-0.07	-0.07	
0.0376	0	0	-0.04694345	0.05914277	-0.5499218	-0.2017177	-0.07	-0.07	
0.038	0	0	-0.0468701	0.05934628	-0.5499033	-0.2017388	-0.07	-0.07	
0.0384	0	0	-0.04679589	0.05955199	-0.5498843	-0.20176	-0.07	-0.07	
0.0388	0	0	-0.04672084	0.0597599	-0.5498649	-0.2017812	-0.07	-0.07	
0.0392	0	0	-0.04664494	0.05997001	-0.5498452	-0.2018025	-0.07	-0.07	
0.0396	0	0	-0.04656819	0.06018231	-0.549825	-0.2018239	-0.07	-0.07	
0.04	0	0	-0.0464906	0.06039681	-0.5498044	-0.2018453	-0.07	-0.07	
0.0404	0	0	-0.04641217	0.06061349	-0.5497834	-0.2018668	-0.07	-0.07	
0.0408	0	0	-0.0463329	0.06083236	-0.549762	-0.2018884	-0.07	-0.07	
0.0412	0	0	-0.04625278	0.06105342	-0.5497403	-0.20191	-0.07	-0.07	
0.0416	0	0	-0.04617183	0.06127666	-0.5497181	-0.2019317	-0.07	-0.07	
0.042	0	0	-0.04609004	0.06150208	-0.5496954	-0.2019535	-0.07	-0.07	
0.0424	0	0	-0.04600742	0.06172968	-0.5496724	-0.2019754	-0.07	-0.07	
0.0428	0	0	-0.04592396	0.06195946	-0.549649	-0.2019973	-0.07	-0.07	
0.0432	0	0	-0.04583967	0.06219141	-0.5496252	-0.2020193	-0.07	-0.07	
0.0436	0	0	-0.04575454	0.06242553	-0.549601	-0.2020414	-0.07	-0.07	
0.044	0	0	-0.04566858	0.06266182	-0.5495763	-0.2020636	-0.07	-0.07	
0.0444	0	0	-0.0455818	0.06290027	-0.5495512	-0.2020858	-0.07	-0.07	
0.0448	0	0	-0.04549418	0.06314089	-0.5495258	-0.2021082	-0.07	-0.07	
0.0452	0	0	-0.04540573	0.06338368	-0.5494999	-0.2021306	-0.07	-0.07	
0.0456	0	0	-0.04531647	0.06362863	-0.5494736	-0.202153	-0.07	-0.07	
0.046	0	0	-0.04522636	0.06387573	-0.549447	-0.2021756	-0.07	-0.07	
0.0464	0	0	-0.04513543	0.06412499	-0.5494198	-0.2021983	-0.07	-0.07	
0.0468	0	0	-0.04504369	0.06437641	-0.5493923	-0.202221	-0.07	-0.07	
0.0472	0	0	-0.04495111	0.06462996	-0.5493643	-0.2022438	-0.07	-0.07	
0.0476	0	0	-0.04485772	0.06488568	-0.5493359	-0.2022667	-0.07	-0.07	
0.048	0	0	-0.0447635	0.06514353	-0.5493072	-0.2022896	-0.07	-0.07	
0.0484	0	0	-0.04466846	0.06540354	-0.5492779	-0.2023127	-0.07	-0.07	
0.0488	0	0	-0.04457261	0.06566568	-0.5492483	-0.2023358	-0.07	-0.07	
0.0492	0	0	-0.04447593	0.06592997	-0.5492182	-0.202359	-0.07	-0.07	
0.0496	0	0	-0.04437843	0.0661964	-0.5491877	-0.2023823	-0.07	-0.07	
0.05	0	0	-0.04428012	0.06646495	-0.5491568	-0.2024057	-0.07	-0.07	
0.0504	0	0	-0.04418099	0.06673565	-0.5491254	-0.2024292	-0.07	-0.07	
0.0508	0	0	-0.04408103	0.06700846	-0.5490935	-0.2024527	-0.07	-0.07	
0.0512	0	0	-0.04398027	0.06728341	-0.5490612	-0.2024764	-0.07	-0.07	
0.0516	0	0	-0.04387869	0.06756049	-0.5490286	-0.2025001	-0.07	-0.07	
0.052	0	0	-0.0437763	0.06783969	-0.5489954	-0.2025239	-0.07	-0.07	
0.0524	0	0	-0.04367309	0.06812101	-0.5489618	-0.2025478	-0.07	-0.07	
0.0528	0	0	-0.04356907	0.06840445	-0.5489278	-0.2025717	-0.07	-0.07	
0.0532	0	0	-0.04346425	0.06869002	-0.5488934	-0.2025958	-0.07	-0.07	
0.0536	0	0	-0.04335861	0.06897771	-0.5488585	-0.2026199	-0.07	-0.07	
0.054	0	0	-0.04325216	0.06926749	-0.5488231	-0.2026441	-0.07	-0.07	
0.0544	0	0	-0.04314491	0.0695594	-0.5487873	-0.2026684	-0.07	-0.07	
0.0548	0	0	-0.04303684	0.06985342	-0.5487511	-0.2026928	-0.07	-0.07	
0.0552	0	0	-0.04292798	0.07014956	-0.5487144	-0.2027172	-0.07	-0.07	
0.0556	0	0	-0.0428183	0.07044778	-0.5486773	-0.2027418	-0.07	-0.07	
0.056	0	0	-0.04270781	0.07074811	-0.5486397	-0.2027664	-0.07	-0.07	
0.0564	0	0	-0.04259652	0.07105055	-0.5486016	-0.2027911	-0.07	-0.07	
0.0568	0	0	-0.04248442	0.07135507	-0.5485629	-0.2028158	-0.07	-0.07	
0.0572	0	0	-0.04237152	0.07166171	-0.548524	-0.2028407	-0.07	-0.07	
0.0576	0	0	-0.04225782	0.07197044	-0.5484845	-0.2028656	-0.07	-0.07	
0.058	0	0	-0.04214332	0.07228126	-0.5484446	-0.2028906	-0.07	-0.07	
0.0584	0	0	-0.04202802	0.07259417	-0.5484042	-0.2029157	-0.07	-0.07	
0.0588	0	0	-0.0419119	0.07290917	-0.5483631	-0.2029409	-0.07	-0.07	
0.0592	0	0	-0.04179499	0.07322624	-0.5483218	-0.2029661	-0.07	-0.07	
0.0596	0	0	-0.04167727	0.07354541	-0.5482799	-0.2029914	-0.07	-0.07	
0.06	0	0	-0.04155875	0.07386666	-0.5482375	-0.2030168	-0.07	-0.07	
0.0604	0	0	-0.04143944	0.07418998	-0.5481947	-0.2030422	-0.07	-0.07	
0.0608	0	0	-0.04131933	0.07451539	-0.5481514	-0.2030677	-0.07	-0.07	
0.0612	0	0	-0.04119843	0.07484287	-0.5481076	-0.2030933	-0.07	-0.07	
0.0616	0	0	-0.04107672	0.07517242	-0.5480632	-0.203119	-0.07	-0.07	
0.062	0	0	-0.04095421	0.07550404	-0.5480184	-0.2031447	-0.07	-0.07	
0.0624	0	0	-0.04083091	0.07583773	-0.5479731	-0.2031705	-0.07	-0.07	
0.0628	0	0	-0.0407068	0.07617348	-0.5479271	-0.2031963	-0.07	-0.07	
0.0632	0	0	-0.04058191	0.07651131	-0.5478808	-0.2032223	-0.07	-0.07	
0.0636	0	0	-0.04045622	0.07685119	-0.547834	-0.2032482	-0.07	-0.07	
0.064	0	0	-0.04032974	0.07719313	-0.5477866	-0.2032743	-0.07	-0.07	
0.06439999	0	0	-0.04020246	0.07753712	-0.5477387	-0.2033004	-0.07	-0.07	
0.0648	0	0	-0.04007438	0.07788318	-0.5476902	-0.2033265	-0.07	-0.07	
0.0652	0	0	-0.03994552	0.07823128	-0.5476413	-0.2033528	-0.07	-0.07	
0.0656	0	0	-0.03981585	0.07858142	-0.5475917	-0.2033791	-0.07	-0.07	
0.066	0	0	-0.03968541	0.07893363	-0.5475418	-0.2034054	-0.07	-0.07	
0.0664	0	0	-0.03955416	0.07928788	-0.5474912	-0.2034318	-0.07	-0.07	
0.0668	0	0	-0.03942212	0.07964417	-0.5474401	-0.2034583	-0.07	-0.07	
0.0672	0	0	-0.0392893	0.08000249	-0.5473885	-0.2034848	-0.07	-0.07	
0.0676	0	0	-0.03915569	0.08036286	-0.5473363	-0.2035114	-0.07	-0.07	
0.068	0	0	-0.03902128	0.08072527	-0.5472836	-0.203538	-0.07	-0.07	
0.0684	0	0	-0.03888609	0.0810897	-0.5472304	-0.2035646	-0.07	-0.07	
0.06879999	0	0	-0.03875011	0.08145617	-0.5471765	-0.2035914	-0.07	-0.07	
0.0692	0	0	-0.03861333	0.08182466	-0.5471221	-0.2036181	-0.07	-0.07	
0.0696	0	0	-0.03847577	0.08219518	-0.5470671	-0.2036449	-0.07	-0.07	
0.07	0	0	-0.03833742	0.08256773	-0.5470116	-0.2036718	-0.07	-0.07	
0.0704	0	0	-0.03819829	0.0829423	-0.5469555	-0.2036987	-0.07	-0.07	
0.0708	0	0	-0.03805838	0.08331889	-0.5468989	-0.2037257	-0.07	-0.07	
0.0712	0	0	-0.03791767	0.08369749	-0.5468416	-0.2037527	-0.07	-0.07	
0.0716	0	0	-0.03777618	0.0840781	-0.5467839	-0.2037797	-0.07	-0.07	
0.072	0	0	-0.0376339	0.08446074	-0.5467255	-0.2038067	-0.07	-0.07	
0.0724	0	0	-0.03749084	0.08484537	-0.5466664	-0.2038338	-0.07	-0.07	
0.0728	0	0	-0.037347	0.08523202	-0.5466068	-0.203861	-0.07	-0.07	
0.07319999	0	0	-0.03720237	0.08562066	-0.5465466	-0.2038881	-0.07	-0.07	
0.0736	0	0	-0.03705695	0.08601131	-0.5464858	-0.2039153	-0.07	-0.07	
0.074	0	0	-0.03691075	0.08640394	-0.5464244	-0.2039425	-0.07	-0.07	
0.0744	0	0	-0.03676378	0.08679859	-0.5463624	-0.2039698	-0.07	-0.07	
0.0748	0	0	-0.03661602	0.08719522	-0.5462998	-0.2039971	-0.07	-0.07	
0.0752	0	0	-0.03646747	0.08759385	-0.5462365	-0.2040244	-0.07	-0.07	
0.0756	0	0	-0.03631815	0.08799445	-0.5461726	-0.2040517	-0.07	-0.07	
0.076	0	0	-0.03616805	0.08839705	-0.5461082	-0.2040791	-0.07	-0.07	
0.0764	0	0	-0.03601716	0.08880163	-0.546043	-0.2041064	-0.07	-0.07	
0.0768	0	0	-0.0358655	0.08920819	-0.5459773	-0.2041338	-0.07	-0.07	
0.0772	0	0	-0.03571306	0.08961673	-0.5459109	-0.2041612	-0.07	-0.07	
0.07759999	0	0	-0.03555984	0.09002724	-0.5458439	-0.2041887	-0.07	-0.07	
0.078	0	0	-0.03540584	0.09043973	-0.5457762	-0.2042161	-0.07	-0.07	
0.0784	0	0	-0.03525106	0.09085418	-0.5457078	-0.2042435	-0.07	-0.07	
0.0788	0	0	-0.03509551	0.0912706	-0.5456389	-0.204271	-0.07	-0.07	
0.0792	0	0	-0.03493918	0.09168899	-0.5455692	-0.2042985	-0.07	-0.07	
0.0796	0	0	-0.03478208	0.09210934	-0.545499	-0.204326	-0.07	-0.07	
0.08	0	0	-0.03462419	0.09253164	-0.545428	-0.2043535	-0.07	-0.07	
0.0804	0	0	-0.03446553	0.0929559	-0.5453563	-0.2043809	-0.07	-0.07	
0.0808	0	0	-0.03430611	0.09338212	-0.545284	-0.2044084	-0.07	-0.07	
0.0812	0	0	-0.0341459	0.09381028	-0.545211	-0.2044359	-0.07	-0.07	
0.0816	0	0	-0.03398492	0.0942404	-0.5451373	-0.2044634	-0.07	-0.07	
0.08199999	0	0	-0.03382316	0.09467245	-0.545063	-0.2044909	-0.07	-0.07	
0.0824	0	0	-0.03366064	0.09510645	-0.544988	-0.2045184	-0.07	-0.07	
0.0828	0	0	-0.03349734	0.09554239	-0.5449122	-0.2045459	-0.07	-0.07	
0.0832	0	0	-0.03333327	0.09598025	-0.5448357	-0.2045733	-0.07	-0.07	
0.0836	0	0	-0.03316842	0.09642005	-0.5447586	-0.2046008	-0.07	-0.07	
0.084	0	0	-0.03300282	0.09686179	-0.5446807	-0.2046283	-0.07	-0.07	
0.0844	0	0	-0.03283643	0.09730545	-0.5446021	-0.2046557	-0.07	-0.07	
0.0848	0	0	-0.03266928	0.09775104	-0.5445229	-0.2046831	-0.07	-0.07	
0.0852	0	0	-0.03250136	0.09819855	-0.5444428	-0.2047105	-0.07	-0.07	
0.0856	0	0	-0.03233268	0.09864797	-0.5443621	-0.2047379	-0.07	-0.07	
0.086	0	0	-0.03216321	0.0990993	-0.5442806	-0.2047652	-0.07	-0.07	
0.08639999	0	0	-0.03199299	0.09955255	-0.5441984	-0.2047926	-0.07	-0.07	
0.08679999	0	0	-0.031822	0.1000077	-0.5441155	-0.2048199	-0.07	-0.07	
0.0872	0	0	-0.03165025	0.1004648	-0.5440318	-0.2048472	-0.07	-0.07	
0.0876	0	0	-0.03147772	0.1009238	-0.5439473	-0.2048744	-0.07	-0.07	
0.088	0	0	-0.03130443	0.1013846	-0.5438621	-0.2049017	-0.07	-0.07	
0.0884	0	0	-0.03113037	0.1018474	-0.5437762	-0.2049288	-0.07	-0.07	
0.0888	0	0	-0.03095554	0.102312	-0.5436894	-0.204956	-0.07	-0.07	
0.0892	0	0	-0.03077996	0.1027786	-0.5436018	-0.2049831	-0.07	-0.07	
0.0896	0	0	-0.03060361	0.103247	-0.5435135	-0.2050102	-0.07	-0.07	
0.09	0	0	-0.0304265	0.1037173	-0.5434245	-0.2050372	-0.07	-0.07	
0.0904	0	0	-0.03024862	0.1041895	-0.5433346	-0.2050642	-0.07	-0.07	
0.09079999	0	0	-0.03006998	0.1046635	-0.543244	-0.2050911	-0.07	-0.07	
0.09119999	0	0	-0.02989059	0.1051395	-0.5431525	-0.205118	-0.07	-0.07	
0.0916	0	0	-0.02971043	0.1056173	-0.5430603	-0.2051449	-0.07	-0.07	
0.092	0	0	-0.02952952	0.106097	-0.5429673	-0.2051717	-0.07	-0.07	
0.0924	0	0	-0.02934784	0.1065785	-0.5428735	-0.2051984	-0.07	-0.07	
0.0928	0	0	-0.02916541	0.1070619	-0.5427789	-0.2052251	-0.07	-0.07	
0.0932	0	0	-0.02898222	0.1075472	-0.5426834	-0.2052517	-0.07	-0.07	
0.0936	0	0	-0.02879827	0.1080343	-0.5425872	-0.2052783	-0.07	-0.07	
0.094	0	0	-0.02861357	0.1085232	-0.5424901	-0.2053048	-0.07	-0.07	
0.0944	0	0	-0.02842811	0.1090141	-0.5423921	-0.2053312	-0.07	-0.07	
0.0948	0	0	-0.02824189	0.1095067	-0.5422934	-0.2053576	-0.07	-0.07	
0.09519999	0	0	-0.02805492	0.1100012	-0.5421938	-0.2053839	-0.07	-0.07	
0.09559999	0	0	-0.0278672	0.1104975	-0.5420934	-0.2054102	-0.07	-0.07	
0.096	0	0	-0.02767872	0.1109957	-0.5419921	-0.2054363	-0.07	-0.07	
0.0964	0	0	-0.02748949	0.1114957	-0.5418899	-0.2054624	-0.07	-0.07	
0.0968	0	0	-0.02729951	0.1119975	-0.5417869	-0.2054884	-0.07	-0.07	
0.0972	0	0	-0.02710877	0.1125012	-0.5416831	-0.2055144	-0.07	-0.07	
0.0976	0	0	-0.02691729	0.1130066	-0.5415784	-0.2055402	-0.07	-0.07	
0.098	0	0	-0.02672505	0.1135139	-0.5414727	-0.205566	-0.07	-0.07	
0.0984	0	0	-0.02653207	0.114023	-0.5413663	-0.2055917	-0.07	-0.07	
0.0988	0	0	-0.02633834	0.1145339	-0.541259	-0.2056173	-0.07	-0.07	
0.0992	0	0	-0.02614386	0.1150466	-0.5411507	-0.2056428	-0.07	-0.07	
0.09959999	0	0	-0.02594863	0.1155611	-0.5410416	-0.2056682	-0.07	-0.07	
0.09999999	0	0	-0.02575266	0.1160774	-0.5409316	-0.2056935	-0.07	-0.07	
0.1004	0	0	-0.02555594	0.1165955	-0.5408207	-0.2057188	-0.07	-0.07	
0.1008	0	0	-0.02535847	0.1171154	-0.5407088	-0.2057439	-0.07	-0.07	
0.1012	0	0	-0.02516027	0.1176371	-0.5405962	-0.2057689	-0.07	-0.07	
0.1016	0	0	-0.02496131	0.1181605	-0.5404825	-0.2057939	-0.07	-0.07	
0.102	0	0	-0.02476162	0.1186858	-0.540368	-0.2058187	-0.07	-0.07	
0.1024	0	0	-0.02456118	0.1192128	-0.5402524	-0.2058434	-0.07	-0.07	
0.1028	0	0	-0.02435999	0.1197416	-0.540136	-0.2058681	-0.07	-0.07	
0.1032	0	0	-0.02415807	0.1202721	-0.5400186	-0.2058925	-0.07	-0.07	
0.1036	0	0	-0.0239554	0.1208044	-0.5399003	-0.2059169	-0.07	-0.07	
0.104	0	0	-0.02375201	0.1213385	-0.5397812	-0.2059412	-0.07	-0.07	
0.1044	0	0	-0.02354787	0.1218743	-0.5396609	-0.2059654	-0.07	-0.07	
0.1048	0	0	-0.02334299	0.1224119	-0.5395398	-0.2059894	-0.07	-0.07	
0.1052	0	0	-0.02313737	0.1229512	-0.5394177	-0.2060133	-0.07	-0.07	
0.1056	0	0	-0.02293102	0.1234923	-0.5392946	-0.2060371	-0.07	-0.07	
0.106	0	0	-0.02272393	0.1240351	-0.5391706	-0.2060608	-0.07	-0.07	
0.1064	0	0	-0.02251612	0.1245796	-0.5390455	-0.2060843	-0.07	-0.07	
0.1068	0	0	-0.02230756	0.1251259	-0.5389196	-0.2061077	-0.07	-0.07	
0.1072	0	0	-0.02209827	0.1256739	-0.5387926	-0.2061309	-0.07	-0.07	
0.1076	0	0	-0.02188825	0.1262236	-0.5386646	-0.2061541	-0.07	-0.07	
0.108	0	0	-0.0216775	0.1267751	-0.5385356	-0.2061771	-0.07	-0.07	
0.1084	0	0	-0.02146602	0.1273283	-0.5384057	-0.2061999	-0.07	-0.07	
0.1088	0	0	-0.02125381	0.1278831	-0.5382747	-0.2062226	-0.07	-0.07	
0.1092	0	0	-0.02104087	0.1284397	-0.5381427	-0.2062452	-0.07	-0.07	
0.1096	0	0	-0.02082719	0.128998	-0.5380097	-0.2062676	-0.07	-0.07	
0.11	0	0	-0.0206128	0.129558	-0.5378757	-0.2062899	-0.07	-0.07	
0.1104	0	0	-0.02039768	0.1301196	-0.5377406	-0.206312	-0.07	-0.07	
0.1108	0	0	-0.02018183	0.130683	-0.5376046	-0.206334	-0.07	-0.07	
0.1112	0	0	-0.01996526	0.1312481	-0.5374675	-0.2063558	-0.07	-0.07	
0.1116	0	0	-0.01974797	0.1318148	-0.5373294	-0.2063774	-0.07	-0.07	
0.112	0	0	-0.01952994	0.1323832	-0.5371901	-0.2063989	-0.07	-0.07	
0.1124	0	0	-0.0193112	0.1329533	-0.5370499	-0.2064202	-0.07	-0.07	
0.1128	0	0	-0.01909174	0.1335251	-0.5369086	-0.2064414	-0.07	-0.07	
0.1132	0	0	-0.01887156	0.1340985	-0.5367663	-0.2064624	-0.07	-0.07	
0.1136	0	0	-0.01865066	0.1346736	-0.5366229	-0.2064832	-0.07	-0.07	
0.114	0	0	-0.01842904	0.1352503	-0.5364784	-0.2065038	-0.07	-0.07	
0.1144	0	0	-0.01820671	0.1358287	-0.5363329	-0.2065243	-0.07	-0.07	
0.1148	0	0	-0.01798365	0.1364087	-0.5361862	-0.2065446	-0.07	-0.07	
0.1152	0	0	-0.01775989	0.1369904	-0.5360385	-0.2065647	-0.07	-0.07	
0.1156	0	0	-0.0175354	0.1375737	-0.5358896	-0.2065846	-0.07	-0.07	
0.116	0	0	-0.0173102	0.1381586	-0.5357397	-0.2066044	-0.07	-0.07	
0.1164	0	0	-0.01708429	0.1387452	-0.5355887	-0.2066239	-0.07	-0.07	
0.1168	0	0	-0.01685766	0.1393334	-0.5354365	-0.2066433	-0.07	-0.07	
0.1172	0	0	-0.01663033	0.1399232	-0.5352832	-0.2066625	-0.07	-0.07	
0.1176	0	0	-0.01640228	0.1405146	-0.5351288	-0.2066815	-0.07	-0.07	
0.118	0	0	-0.01617352	0.1411076	-0.5349733	-0.2067003	-0.07	-0.07	
0.1184	0	0	-0.01594407	0.1417023	-0.5348167	-0.2067188	-0.07	-0.07	
