Time	BoxContact	BoxSensor	BoxSensorX	BoxSensorY	CylinderContact	CylinderSensor	CylinderSensorX	CylinderSensorY	
0.0212	-0.07	0	-0.04729871	-0.3476562	-0.07	0	0.05270008	-0.347309	
0.0216	-0.07	0	-0.04718883	-0.3476629	-0.07	0	0.05280986	-0.3473016	
0.022	-0.07	0	-0.04707677	-0.3476698	-0.07	0	0.05292182	-0.347294	
0.0224	-0.07	0	-0.04696251	-0.3476767	-0.07	0	0.05303596	-0.3472863	
0.0228	-0.07	0	-0.04684607	-0.3476838	-0.07	0	0.05315229	-0.3472784	
0.0232	-0.07	0	-0.04672744	-0.3476909	-0.07	0	0.05327079	-0.3472703	
0.0236	-0.07	0	-0.04660662	-0.3476982	-0.07	0	0.05339148	-0.347262	
0.024	-0.07	0	-0.0464836	-0.3477055	-0.07	0	0.05351435	-0.3472536	
0.0244	-0.07	0	-0.0463584	-0.347713	-0.07	0	0.05363941	-0.3472449	
0.0248	-0.07	0	-0.04623102	-0.3477206	-0.07	0	0.05376663	-0.3472362	
0.0252	-0.07	0	-0.04610144	-0.3477283	-0.07	0	0.05389605	-0.3472272	
0.0256	-0.07	0	-0.04596968	-0.3477361	-0.07	0	0.05402764	-0.3472181	
0.026	-0.07	0	-0.04583573	-0.347744	-0.07	0	0.0541614	-0.3472088	
0.0264	-0.07	0	-0.0456996	-0.3477521	-0.07	0	0.05429735	-0.3471994	
0.0268	-0.07	0	-0.04556128	-0.3477602	-0.07	0	0.05443547	-0.3471897	
0.0272	-0.07	0	-0.04542077	-0.3477684	-0.07	0	0.05457577	-0.3471799	
0.0276	-0.07	0	-0.04527808	-0.3477767	-0.07	0	0.05471823	-0.3471699	
0.028	-0.07	0	-0.04513321	-0.3477852	-0.07	0	0.05486288	-0.3471597	
0.0284	-0.07	0	-0.04498615	-0.3477937	-0.07	0	0.0550097	-0.3471493	
0.0288	-0.07	0	-0.0448369	-0.3478023	-0.07	0	0.05515869	-0.3471388	
0.0292	-0.07	0	-0.04468548	-0.3478111	-0.07	0	0.05530985	-0.3471281	
0.0296	-0.07	0	-0.04453188	-0.3478198	-0.07	0	0.05546318	-0.3471172	
0.03	-0.07	0	-0.04437609	-0.3478287	-0.07	0	0.05561869	-0.347106	
0.0304	-0.07	0	-0.04421812	-0.3478378	-0.07	0	0.05577637	-0.3470948	
0.0308	-0.07	0	-0.04405797	-0.3478469	-0.07	0	0.0559362	-0.3470833	
0.0312	-0.07	0	-0.04389564	-0.347856	-0.07	0	0.05609821	-0.3470716	
0.0316	-0.07	0	-0.04373112	-0.3478653	-0.07	0	0.05626239	-0.3470598	
0.032	-0.07	0	-0.04356444	-0.3478747	-0.07	0	0.05642873	-0.3470477	
0.0324	-0.07	0	-0.04339557	-0.3478841	-0.07	0	0.05659723	-0.3470355	
0.0328	-0.07	0	-0.04322452	-0.3478937	-0.07	0	0.0567679	-0.3470231	
0.0332	-0.07	0	-0.0430513	-0.3479033	-0.07	0	0.05694073	-0.3470105	
0.0336	-0.07	0	-0.04287589	-0.347913	-0.07	0	0.05711573	-0.3469977	
0.034	-0.07	0	-0.04269832	-0.3479228	-0.07	0	0.05729289	-0.3469846	
0.0344	-0.07	0	-0.04251856	-0.3479327	-0.07	0	0.0574722	-0.3469714	
0.0348	-0.07	0	-0.04233663	-0.3479426	-0.07	0	0.05765367	-0.346958	
0.0352	-0.07	0	-0.04215253	-0.3479527	-0.07	0	0.0578373	-0.3469444	
0.0356	-0.07	0	-0.04196625	-0.3479627	-0.07	0	0.05802309	-0.3469306	
0.036	-0.07	0	-0.0417778	-0.3479729	-0.07	0	0.05821104	-0.3469165	
0.0364	-0.07	0	-0.04158718	-0.3479832	-0.07	0	0.05840114	-0.3469023	
0.0368	-0.07	0	-0.04139438	-0.3479935	-0.07	0	0.05859339	-0.3468879	
0.0372	-0.07	0	-0.04119941	-0.3480038	-0.07	0	0.0587878	-0.3468732	
0.0376	-0.07	0	-0.04100228	-0.3480142	-0.07	0	0.05898437	-0.3468583	
0.038	-0.07	0	-0.04080297	-0.3480247	-0.07	0	0.05918307	-0.3468432	
0.0384	-0.07	0	-0.04060149	-0.3480353	-0.07	0	0.05938393	-0.3468279	
0.0388	-0.07	0	-0.04039785	-0.3480459	-0.07	0	0.05958694	-0.3468123	
0.0392	-0.07	0	-0.04019203	-0.3480566	-0.07	0	0.0597921	-0.3467966	
0.0396	-0.07	0	-0.03998404	-0.3480673	-0.07	0	0.0599994	-0.3467806	
0.04	-0.07	0	-0.0397739	-0.348078	-0.07	0	0.06020885	-0.3467644	
0.0404	-0.07	0	-0.03956158	-0.3480889	-0.07	0	0.06042043	-0.3467481	
0.0408	-0.07	0	-0.0393471	-0.3480998	-0.07	0	0.06063417	-0.3467314	
0.0412	-0.07	0	-0.03913046	-0.3481107	-0.07	0	0.06085005	-0.3467145	
0.0416	-0.07	0	-0.03891165	-0.3481217	-0.07	0	0.06106807	-0.3466974	
0.042	-0.07	0	-0.03869068	-0.3481327	-0.07	0	0.06128822	-0.3466801	
0.0424	-0.07	0	-0.03846755	-0.3481438	-0.07	0	0.06151051	-0.3466626	
0.0428	-0.07	0	-0.03824225	-0.3481549	-0.07	0	0.06173494	-0.3466447	
0.0432	-0.07	0	-0.0380148	-0.348166	-0.07	0	0.06196151	-0.3466267	
0.0436	-0.07	0	-0.03778518	-0.3481773	-0.07	0	0.0621902	-0.3466084	
0.044	-0.07	0	-0.03755341	-0.3481885	-0.07	0	0.06242104	-0.34659	
0.0444	-0.07	0	-0.03731947	-0.3481998	-0.07	0	0.062654	-0.3465712	
0.0448	-0.07	0	-0.03708338	-0.3482111	-0.07	0	0.0628891	-0.3465522	
0.0452	-0.07	0	-0.03684513	-0.3482224	-0.07	0	0.06312633	-0.346533	
0.0456	-0.07	0	-0.03660473	-0.3482338	-0.07	0	0.06336568	-0.3465135	
0.046	-0.07	0	-0.03636217	-0.3482452	-0.07	0	0.06360715	-0.3464938	
0.0464	-0.07	0	-0.03611746	-0.3482566	-0.07	0	0.06385075	-0.3464738	
0.0468	-0.07	0	-0.03587059	-0.348268	-0.07	0	0.06409648	-0.3464536	
0.0472	-0.07	0	-0.03562158	-0.3482794	-0.07	0	0.06434433	-0.3464331	
0.0476	-0.07	0	-0.03537041	-0.3482909	-0.07	0	0.0645943	-0.3464123	
0.048	-0.07	0	-0.03511709	-0.3483025	-0.07	0	0.06484639	-0.3463914	
0.0484	-0.07	0	-0.03486162	-0.3483139	-0.07	0	0.0651006	-0.3463701	
0.0488	-0.07	0	-0.03460399	-0.3483254	-0.07	0	0.06535692	-0.3463486	
0.0492	-0.07	0	-0.03434423	-0.3483369	-0.07	0	0.06561536	-0.3463268	
0.0496	-0.07	0	-0.03408232	-0.3483485	-0.07	0	0.06587591	-0.3463047	
0.05	-0.07	0	-0.03381826	-0.34836	-0.07	0	0.06613857	-0.3462824	
0.0504	-0.07	0	-0.03355205	-0.3483716	-0.07	0	0.06640334	-0.3462598	
0.0508	-0.07	0	-0.0332837	-0.3483831	-0.07	0	0.06667023	-0.3462369	
0.0512	-0.07	0	-0.03301321	-0.3483946	-0.07	0	0.06693923	-0.3462138	
0.0516	-0.07	0	-0.03274057	-0.3484062	-0.07	0	0.06721032	-0.3461903	
0.052	-0.07	0	-0.0324658	-0.3484177	-0.07	0	0.06748352	-0.3461667	
0.0524	-0.07	0	-0.03218888	-0.3484292	-0.07	0	0.06775882	-0.3461427	
0.0528	-0.07	0	-0.03190982	-0.3484407	-0.07	0	0.06803624	-0.3461184	
0.0532	-0.07	0	-0.03162863	-0.3484522	-0.07	0	0.06831574	-0.3460939	
0.0536	-0.07	0	-0.0313453	-0.3484637	-0.07	0	0.06859734	-0.346069	
0.054	-0.07	0	-0.03105984	-0.3484752	-0.07	0	0.06888103	-0.3460439	
0.0544	-0.07	0	-0.03077224	-0.3484866	-0.07	0	0.06916683	-0.3460185	
0.0548	-0.07	0	-0.0304825	-0.3484981	-0.07	0	0.06945472	-0.3459929	
0.0552	-0.07	0	-0.03019064	-0.3485094	-0.07	1	0.0697447	-0.3459668	
0.0556	-0.07	0	-0.02989664	-0.3485208	-0.07	1	0.07003676	-0.3459405	
0.056	-0.07	0	-0.02960051	-0.3485322	-0.07	1	0.07033092	-0.3459139	
0.0564	-0.07	0	-0.02930225	-0.3485435	-0.07	1	0.07062715	-0.3458871	
0.0568	-0.07	0	-0.02900186	-0.3485548	-0.07	1	0.07092549	-0.3458599	
0.0572	-0.07	0	-0.02869935	-0.348566	-0.07	1	0.0712259	-0.3458323	
0.0576	-0.07	0	-0.02839471	-0.3485773	-0.05	1	0.07152839	-0.3458045	
0.058	-0.07	0	-0.02808794	-0.3485884	-0.05	1	0.07183295	-0.3457763	
0.0584	-0.07	0	-0.02777905	-0.3485995	-0.05	1	0.07213961	-0.3457479	
0.0588	-0.07	0	-0.02746803	-0.3486105	-0.05	1	0.07244833	-0.345719	
0.0592	-0.07	0	-0.0271549	-0.3486215	-0.05	1	0.07275912	-0.34569	
0.0596	-0.07	0	-0.02683965	-0.3486325	-0.034	1	0.07307199	-0.3456605	
0.06	-0.07	0	-0.02652228	-0.3486434	-0.034	1	0.07338693	-0.3456308	
0.0604	-0.07	0	-0.02620278	-0.3486542	-0.034	1	0.07370394	-0.3456007	
0.0608	-0.07	0	-0.02588118	-0.348665	-0.034	1	0.07402301	-0.3455703	
0.0612	-0.07	0	-0.02555745	-0.3486757	-0.034	1	0.07434415	-0.3455396	
0.0616	-0.07	0	-0.02523162	-0.3486864	-0.0212	1	0.07466735	-0.3455085	
0.062	-0.07	0	-0.02490367	-0.3486969	-0.0212	1	0.0749926	-0.3454771	
0.0624	-0.07	0	-0.0245736	-0.3487074	-0.0212	1	0.07531993	-0.3454453	
0.0628	-0.07	0	-0.02424143	-0.3487179	-0.0212	1	0.07564931	-0.3454132	
0.0632	-0.07	0	-0.02390715	-0.3487282	-0.0212	1	0.07598074	-0.3453808	
0.0636	-0.07	0	-0.02357076	-0.3487385	-0.01096	1	0.07631422	-0.345348	
0.064	-0.07	0	-0.02323226	-0.3487487	-0.01096	1	0.07664976	-0.3453149	
0.06439999	-0.07	0	-0.02289167	-0.3487588	-0.01096	1	0.07698733	-0.3452814	
0.0648	-0.07	0	-0.02254896	-0.3487688	-0.01096	1	0.07732698	-0.3452476	
0.0652	-0.07	0	-0.02220416	-0.3487788	-0.01096	1	0.07766864	-0.3452134	
0.0656	-0.07	0	-0.02185725	-0.3487886	-0.002768002	1	0.07801236	-0.3451788	
0.066	-0.07	0	-0.02150824	-0.3487984	-0.002768002	1	0.07835812	-0.3451439	
0.0664	-0.07	0	-0.02115714	-0.348808	-0.002768002	1	0.07870592	-0.3451086	
0.0668	-0.07	0	-0.02080394	-0.3488175	-0.002768002	1	0.07905575	-0.3450729	
0.0672	-0.07	0	-0.02044864	-0.3488269	-0.002768002	1	0.07940762	-0.3450369	
0.0676	-0.07	0	-0.02009125	-0.3488363	0.003785595	1	0.07976152	-0.3450005	
0.068	-0.07	0	-0.01973177	-0.3488455	0.003785595	1	0.08011744	-0.3449638	
0.0684	-0.07	0	-0.01937019	-0.3488546	0.003785595	1	0.0804754	-0.3449266	
0.06879999	-0.07	0	-0.01900653	-0.3488636	0.003785595	1	0.08083539	-0.344889	
0.0692	-0.07	0	-0.01864078	-0.3488725	0.003785595	1	0.08119739	-0.3448511	
0.0696	-0.07	0	-0.01827294	-0.3488812	0.009028472	1	0.08156141	-0.3448128	
0.07	-0.07	0	-0.01790302	-0.3488898	0.009028472	1	0.08192746	-0.3447742	
0.0704	-0.07	0	-0.01753101	-0.3488984	0.009028472	1	0.08229551	-0.3447351	
0.0708	-0.07	0	-0.01715693	-0.3489068	0.009028472	1	0.08266558	-0.3446957	
0.0712	-0.07	0	-0.01678076	-0.348915	0.009028472	1	0.08303767	-0.3446558	
0.0716	-0.07	0	-0.01640251	-0.3489231	0.01322278	1	0.08341177	-0.3446155	
0.072	-0.07	0	-0.01602219	-0.348931	0.01322278	1	0.08378787	-0.3445748	
0.0724	-0.07	0	-0.0156398	-0.3489389	0.01322278	1	0.08416598	-0.3445338	
0.0728	-0.07	0	-0.01525532	-0.3489465	0.01322278	1	0.08454608	-0.3444923	
0.07319999	-0.07	0	-0.01486878	-0.348954	0.01322278	1	0.08492819	-0.3444504	
0.0736	-0.07	0	-0.01448016	-0.3489614	0.01657822	1	0.0853123	-0.3444081	
0.074	-0.07	0	-0.01408947	-0.3489685	0.01657822	1	0.0856984	-0.3443653	
0.0744	-0.07	0	-0.01369672	-0.3489756	0.01657822	1	0.0860865	-0.3443222	
0.0748	-0.07	0	-0.01330191	-0.3489825	0.01657822	1	0.08647659	-0.3442786	
0.0752	-0.07	0	-0.01290503	-0.3489892	0.01657822	1	0.08686866	-0.3442346	
0.0756	-0.07	0	-0.01250609	-0.3489958	0.01926257	1	0.08726271	-0.3441902	
0.076	-0.07	0	-0.01210509	-0.3490021	0.01926257	1	0.08765876	-0.3441453	
0.0764	-0.07	0	-0.01170202	-0.3490083	0.01926257	1	0.08805678	-0.3441	
0.0768	-0.07	0	-0.0112969	-0.3490143	0.01926257	1	0.08845677	-0.3440543	
0.0772	-0.07	0	-0.01088973	-0.3490202	0.01926257	1	0.08885875	-0.3440081	
0.07759999	-0.07	0	-0.0104805	-0.3490258	0.02141006	1	0.08926269	-0.3439615	
0.078	-0.07	0	-0.01006923	-0.3490313	0.02141006	1	0.08966861	-0.3439144	
0.0784	-0.07	0	-0.009655903	-0.3490366	0.02141006	1	0.09007649	-0.343867	
0.0788	-0.07	0	-0.009240523	-0.3490417	0.02141006	1	0.09048634	-0.343819	
0.0792	-0.07	0	-0.008823104	-0.3490466	0.02141006	1	0.09089815	-0.3437706	
0.0796	-0.07	0	-0.008403633	-0.3490513	0.02312804	1	0.09131192	-0.3437217	
0.08	-0.07	0	-0.007982127	-0.3490558	0.02312804	1	0.09172764	-0.3436724	
0.0804	-0.07	0	-0.007558581	-0.34906	0.02312804	1	0.09214532	-0.3436226	
0.0808	-0.07	0	-0.007132992	-0.3490641	0.02312804	1	0.09256496	-0.3435723	
0.0812	-0.07	0	-0.006705363	-0.3490679	0.02312804	1	0.09298655	-0.3435215	
0.0816	-0.07	0	-0.006275702	-0.3490716	0.02450243	1	0.09341007	-0.3434703	
0.08199999	-0.07	0	-0.005844012	-0.349075	0.02450243	1	0.09383553	-0.3434187	
0.0824	-0.07	0	-0.005410288	-0.3490781	0.02450243	1	0.09426295	-0.3433665	
0.0828	-0.07	0	-0.00497454	-0.3490811	0.02450243	1	0.09469229	-0.3433138	
0.0832	-0.07	0	-0.00453676	-0.3490838	0.02450243	1	0.09512357	-0.3432607	
0.0836	-0.07	0	-0.004096959	-0.3490863	0.02560195	1	0.09555679	-0.343207	
0.084	-0.07	0	-0.003655125	-0.3490885	0.02560195	1	0.09599193	-0.3431529	
0.0844	-0.07	0	-0.003211278	-0.3490905	0.02560195	1	0.09642901	-0.3430982	
0.0848	-0.07	0	-0.002765416	-0.3490923	0.02560195	1	0.09686799	-0.3430431	
0.0852	-0.07	0	-0.002317531	-0.3490939	0.02560195	1	0.0973089	-0.3429875	
0.0856	-0.07	0	-0.001867636	-0.3490951	0.02648155	1	0.09775174	-0.3429314	
0.086	-0.07	0	-0.001415728	-0.3490961	0.02648155	1	0.09819647	-0.3428748	
0.08639999	-0.07	0	-0.0009618141	-0.3490969	0.02648155	1	0.09864312	-0.3428177	
0.08679999	-0.07	0	-0.0005058855	-0.3490975	0.02648155	1	0.09909169	-0.3427601	
0.0872	-0.07	0	-4.794635E-05	-0.3490977	0.02648155	1	0.09954216	-0.3427019	
0.0876	-0.07	0	0.0004119858	-0.3490976	0.02718525	1	0.09999453	-0.3426432	
0.088	-0.07	0	0.0008739248	-0.3490973	0.02718525	1	0.1004488	-0.342584	
0.0884	-0.07	0	0.001337865	-0.3490967	0.02718525	1	0.100905	-0.3425243	
0.0888	-0.07	0	0.001803796	-0.3490959	0.02718525	1	0.101363	-0.342464	
0.0892	-0.07	0	0.002271728	-0.3490947	0.02718525	1	0.101823	-0.3424032	
0.0896	-0.07	0	0.002741656	-0.3490933	0.0277482	1	0.1022848	-0.3423418	
0.09	-0.07	0	0.003213574	-0.3490915	0.0277482	1	0.1027485	-0.3422799	
0.0904	-0.07	0	0.003687471	-0.3490895	0.0277482	1	0.1032141	-0.3422175	
0.09079999	-0.07	0	0.004163363	-0.3490871	0.0277482	1	0.1036816	-0.3421545	
0.09119999	-0.07	0	0.00464124	-0.3490845	0.0277482	1	0.104151	-0.3420911	
0.0916	-0.07	0	0.005121096	-0.3490816	0.02819856	1	0.1046222	-0.3420269	
0.092	-0.07	0	0.005602926	-0.3490783	0.02819856	1	0.1050953	-0.3419623	
0.0924	-0.07	0	0.006086736	-0.3490748	0.02819856	1	0.1055702	-0.3418972	
0.0928	-0.07	0	0.006572519	-0.3490709	0.02819856	1	0.106047	-0.3418314	
0.0932	-0.07	0	0.007060268	-0.3490667	0.02819856	1	0.1065257	-0.3417651	
0.0936	-0.07	0	0.007549995	-0.3490622	0.02855884	1	0.1070062	-0.3416982	
0.094	-0.07	0	0.00804168	-0.3490574	0.02855884	1	0.1074886	-0.3416308	
0.0944	-0.07	0	0.008535341	-0.3490523	0.02855884	1	0.1079729	-0.3415628	
0.0948	-0.07	0	0.00903096	-0.3490467	0.02855884	1	0.1084589	-0.3414941	
0.09519999	-0.07	0	0.009528534	-0.3490409	0.02855884	1	0.1089468	-0.341425	
0.09559999	-0.07	0	0.01002807	-0.3490347	0.02884708	1	0.1094366	-0.3413552	
0.096	-0.07	0	0.01052956	-0.3490281	0.02884708	1	0.1099282	-0.3412848	
0.0964	-0.07	0	0.011033	-0.3490213	0.02884708	2	0.1104216	-0.3412138	
0.0968	-0.07	0	0.01153839	-0.349014	0.02884708	2	0.1109168	-0.3411422	
0.0972	-0.07	0	0.01204572	-0.3490064	0.02884708	2	0.1114139	-0.3410701	
0.0976	-0.07	0	0.01255502	-0.3489984	0.02907766	2	0.1119128	-0.3409973	
0.098	-0.07	0	0.01306623	-0.3489901	0.02907766	2	0.1124135	-0.3409239	
0.0984	-0.07	0	0.0135794	-0.3489815	0.02907766	2	0.112916	-0.34085	
0.0988	-0.07	0	0.0140945	-0.3489724	0.02907766	1	0.1134203	-0.3407754	
0.0992	-0.07	0	0.01461153	-0.348963	0.02907766	1	0.1139265	-0.3407001	
0.09959999	-0.07	0	0.01513049	-0.3489532	0.04926213	1	0.1144344	-0.3406244	
0.09999999	-0.07	0	0.01565138	-0.348943	0.04926213	1	0.1149441	-0.3405479	
0.1004	-0.07	0	0.0161742	-0.3489324	0.04926213	1	0.1154556	-0.3404708	
0.1008	-0.07	0	0.01669894	-0.3489214	0.04926213	1	0.115969	-0.340393	
0.1012	-0.07	0	0.0172256	-0.34891	0.04926213	1	0.1164841	-0.3403147	
0.1016	-0.07	0	0.01775417	-0.3488982	0.0454097	1	0.117001	-0.3402358	
0.102	-0.07	0	0.01828467	-0.348886	0.0454097	1	0.1175197	-0.3401561	
0.1024	-0.07	0	0.01881707	-0.3488735	0.0454097	1	0.1180401	-0.3400758	
0.1028	-0.07	0	0.01935138	-0.3488605	0.0454097	1	0.1185623	-0.3399949	
0.1032	-0.07	0	0.01988759	-0.348847	0.0454097	1	0.1190863	-0.3399134	
0.1036	-0.07	0	0.02042571	-0.3488333	0.04232776	1	0.1196121	-0.3398312	
0.104	-0.07	0	0.02096573	-0.348819	0.04232776	1	0.1201396	-0.3397483	
0.1044	-0.07	0	0.02150765	-0.3488043	0.04232776	1	0.1206688	-0.3396648	
0.1048	-0.07	0	0.02205146	-0.3487892	0.04232776	1	0.1211999	-0.3395806	
0.1052	-0.07	0	0.02259716	-0.3487737	0.04232776	1	0.1217326	-0.3394957	
0.1056	-0.07	0	0.02314476	-0.3487577	0.03986221	1	0.1222672	-0.3394102	
0.106	-0.07	0	0.02369424	-0.3487413	0.03986221	1	0.1228034	-0.339324	
0.1064	-0.07	0	0.0242456	-0.3487244	0.03986221	1	0.1233414	-0.3392371	
0.1068	-0.07	0	0.02479883	-0.3487071	0.03986221	1	0.1238812	-0.3391495	
0.1072	-0.07	0	0.02535393	-0.3486894	0.03986221	1	0.1244226	-0.3390613	
0.1076	-0.07	0	0.02591092	-0.3486711	0.03788976	1	0.1249658	-0.3389723	
0.108	-0.07	0	0.02646978	-0.3486525	0.03788976	1	0.1255107	-0.3388827	
0.1084	-0.07	0	0.02703049	-0.3486334	0.03788976	1	0.1260573	-0.3387924	
0.1088	-0.07	0	0.02759309	-0.3486137	0.03788976	1	0.1266057	-0.3387014	
0.1092	-0.07	0	0.02815753	-0.3485937	0.03788976	1	0.1271557	-0.3386096	
0.1096	-0.07	0	0.02872383	-0.3485731	0.03631181	1	0.1277075	-0.3385172	
0.11	-0.07	0	0.02929199	-0.348552	0.03631181	1	0.1282609	-0.3384241	
0.1104	-0.07	0	0.02986201	-0.3485305	0.03631181	1	0.1288161	-0.3383301	
0.1108	-0.07	0	0.03043385	-0.3485085	0.03631181	1	0.1293729	-0.3382356	
0.1112	-0.07	0	0.03100756	-0.348486	0.03631181	1	0.1299315	-0.3381403	
0.1116	-0.07	0	0.03158311	-0.3484629	0.03504945	1	0.1304917	-0.3380443	
0.112	-0.07	0	0.03216049	-0.3484394	0.03504945	1	0.1310536	-0.3379475	
0.1124	-0.07	0	0.03273971	-0.3484154	0.03504945	1	0.1316172	-0.33785	
0.1128	-0.07	0	0.03332076	-0.3483908	0.03504945	1	0.1321824	-0.3377517	
0.1132	-0.07	0	0.03390364	-0.3483658	0.03504945	1	0.1327493	-0.3376528	
0.1136	-0.07	0	0.03448833	-0.3483403	0.03403956	1	0.1333179	-0.3375531	
0.114	-0.07	0	0.03507486	-0.3483142	0.03403956	1	0.1338881	-0.3374527	
0.1144	-0.07	0	0.0356632	-0.3482876	0.03403956	1	0.13446	-0.3373515	
0.1148	-0.07	0	0.03625335	-0.3482604	0.03403956	1	0.1350335	-0.3372495	
0.1152	-0.07	0	0.03684531	-0.3482327	0.03403956	1	0.1356087	-0.3371468	
0.1156	-0.07	0	0.03743909	-0.3482045	0.03323165	1	0.1361856	-0.3370434	
0.116	-0.07	0	0.03803467	-0.3481757	0.03323165	1	0.136764	-0.3369391	
0.1164	-0.07	0	0.03863205	-0.3481464	0.03323165	1	0.1373441	-0.3368341	
0.1168	-0.07	0	0.03923123	-0.3481165	0.03323165	1	0.1379258	-0.3367283	
0.1172	-0.07	0	0.03983218	-0.3480861	0.03323165	1	0.1385092	-0.3366218	
0.1176	-0.07	0	0.04043495	-0.3480551	0.03258532	1	0.1390941	-0.3365144	
0.118	-0.07	0	0.04103949	-0.3480236	0.03258532	1	0.1396807	-0.3364063	
