Time	BoxContact	BoxSensor	BoxSensorX	BoxSensorY	CylinderContact	CylinderSensor	CylinderSensorX	CylinderSensorY	
0.2768	-0.07	0	0.3614202	-0.4175836	-0.06993104	0	0.2867583	-0.2068097	
0.2772	-0.07	0	0.3622333	-0.4168784	-0.06993104	0	0.2871608	-0.2062505	
0.2776	-0.07	0	0.3630454	-0.4161714	-0.06994484	0	0.2875623	-0.2056903	
0.278	-0.07	0	0.3638563	-0.4154626	-0.06994484	0	0.2879629	-0.2051291	
0.2784	-0.07	0	0.3646662	-0.4147519	-0.06994484	0	0.2883626	-0.2045669	
0.2788	-0.07	0	0.365475	-0.4140394	-0.06994484	0	0.2887613	-0.2040037	
0.2792	-0.07	0	0.3662827	-0.4133251	-0.06994484	0	0.2891591	-0.2034395	
0.2796	-0.07	0	0.3670892	-0.4126089	-0.06995586	0	0.2895559	-0.2028744	
0.28	-0.07	0	0.3678947	-0.4118909	-0.06995586	0	0.2899517	-0.2023083	
0.2804	-0.07	0	0.368699	-0.4111711	-0.06995586	0	0.2903466	-0.2017412	
0.2808	-0.07	0	0.3695022	-0.4104495	-0.06995586	0	0.2907405	-0.2011732	
0.2812	-0.07	0	0.3703043	-0.4097261	-0.06995586	0	0.2911333	-0.2006042	
0.2816	-0.07	0	0.3711052	-0.4090008	-0.06996469	0	0.2915253	-0.2000342	
0.282	-0.07	0	0.3719049	-0.4082737	-0.06996469	0	0.2919162	-0.1994633	
0.2824	-0.07	0	0.3727036	-0.4075448	-0.06996469	0	0.2923062	-0.1988914	
0.2828	-0.07	0	0.3735009	-0.4068142	-0.06996469	0	0.2926951	-0.1983186	
0.2832	-0.07	0	0.3742971	-0.4060818	-0.06996469	0	0.293083	-0.1977448	
0.2836	-0.07	0	0.3750922	-0.4053475	-0.06997176	0	0.29347	-0.1971701	
0.284	-0.07	0	0.3758861	-0.4046114	-0.06997176	0	0.2938559	-0.1965945	
0.2844	-0.07	0	0.3766787	-0.4038737	-0.06997176	0	0.2942408	-0.196018	
0.2848	-0.07	0	0.3774701	-0.4031341	-0.06997176	0	0.2946247	-0.1954405	
0.2852	-0.07	0	0.3782603	-0.4023928	-0.06997176	0	0.2950076	-0.1948621	
0.2856	-0.07	0	0.3790493	-0.4016496	-0.0699774	0	0.2953895	-0.1942827	
0.286	-0.07	0	0.379837	-0.4009047	-0.0699774	0	0.2957703	-0.1937025	
0.2864	-0.07	0	0.3806235	-0.4001581	-0.0699774	0	0.2961501	-0.1931213	
0.2868	-0.07	0	0.3814088	-0.3994097	-0.0699774	0	0.2965289	-0.1925393	
0.2872	-0.07	0	0.3821928	-0.3986596	-0.0699774	0	0.2969066	-0.1919563	
0.2876	-0.07	0	0.3829755	-0.3979077	-0.06998193	0	0.2972833	-0.1913724	
0.288	-0.07	0	0.3837571	-0.3971542	-0.06998193	0	0.2976589	-0.1907877	
0.2884	-0.07	0	0.3845372	-0.3963988	-0.06998193	0	0.2980335	-0.190202	
0.2888	-0.07	0	0.3853162	-0.3956417	-0.06998193	0	0.298407	-0.1896155	
0.2892	-0.07	0	0.3860938	-0.3948829	-0.06998193	0	0.2987795	-0.189028	
0.2896	-0.07	0	0.3868702	-0.3941223	-0.06998554	0	0.2991509	-0.1884397	
0.29	-0.07	0	0.3876452	-0.39336	-0.06998554	0	0.2995212	-0.1878505	
0.2904	-0.07	0	0.3884189	-0.3925961	-0.06998554	0	0.2998905	-0.1872605	
0.2908	-0.07	0	0.3891913	-0.3918304	-0.06998554	0	0.3002587	-0.1866695	
0.2912	-0.07	0	0.3899624	-0.391063	-0.06998554	0	0.3006258	-0.1860777	
0.2916	-0.07	0	0.3907321	-0.390294	-0.06998843	0	0.3009919	-0.1854851	
0.292	-0.07	0	0.3915005	-0.3895232	-0.06998843	0	0.3013568	-0.1848916	
0.2924	-0.07	0	0.3922676	-0.3887508	-0.06998843	0	0.3017207	-0.1842972	
0.2928	-0.07	0	0.3930332	-0.3879766	-0.06998843	0	0.3020835	-0.183702	
0.2932	-0.07	0	0.3937976	-0.3872008	-0.06998843	0	0.3024451	-0.1831059	
0.2936	-0.07	0	0.3945606	-0.3864233	-0.06999075	0	0.3028057	-0.182509	
0.294	-0.07	0	0.3953222	-0.3856442	-0.06999075	0	0.3031652	-0.1819113	
0.2944	-0.07	0	0.3960824	-0.3848633	-0.06999075	0	0.3035236	-0.1813127	
0.2948	-0.07	0	0.3968413	-0.3840809	-0.06999075	0	0.3038808	-0.1807133	
0.2952	-0.07	0	0.3975987	-0.3832967	-0.06999075	0	0.304237	-0.1801131	
0.2956	-0.07	0	0.3983546	-0.382511	-0.06999259	0	0.304592	-0.1795121	
0.296	-0.07	0	0.3991092	-0.3817236	-0.06999259	0	0.3049459	-0.1789102	
0.2964	-0.07	0	0.3998624	-0.3809346	-0.06999259	0	0.3052987	-0.1783075	
0.2968	-0.07	0	0.4006142	-0.3801439	-0.06999259	0	0.3056504	-0.1777041	
0.2972	-0.07	0	0.4013645	-0.3793516	-0.06999259	0	0.3060009	-0.1770998	
0.2976	-0.07	0	0.4021134	-0.3785577	-0.06999408	0	0.3063503	-0.1764948	
0.298	-0.07	0	0.4028609	-0.3777622	-0.06999408	0	0.3066985	-0.1758889	
0.2984	-0.07	0	0.4036069	-0.376965	-0.06999408	0	0.3070456	-0.1752823	
0.2988	-0.07	0	0.4043514	-0.3761663	-0.06999408	0	0.3073916	-0.1746749	
0.2992	-0.07	0	0.4050944	-0.375366	-0.06999408	0	0.3077364	-0.1740667	
0.2996	-0.07	0	0.4058361	-0.3745641	-0.06999526	0	0.3080801	-0.1734577	
0.3	-0.07	0	0.4065762	-0.3737606	-0.06999526	0	0.3084226	-0.172848	
0.3004	-0.07	0	0.4073148	-0.3729555	-0.06999526	0	0.308764	-0.1722375	
0.3008	-0.07	0	0.408052	-0.3721489	-0.06999526	0	0.3091041	-0.1716262	
0.3012	-0.07	0	0.4087876	-0.3713407	-0.06999526	0	0.3094432	-0.1710142	
0.3016	-0.07	0	0.4095218	-0.3705309	-0.06999621	0	0.309781	-0.1704014	
0.302	-0.07	0	0.4102544	-0.3697195	-0.06999621	0	0.3101177	-0.1697879	
0.3024	-0.07	0	0.4109856	-0.3689066	-0.06999621	0	0.3104532	-0.1691736	
0.3028	-0.07	0	0.4117151	-0.3680922	-0.06999621	0	0.3107876	-0.1685587	
0.3032	-0.07	0	0.4124432	-0.3672762	-0.06999621	0	0.3111207	-0.1679429	
0.3036	-0.07	0	0.4131697	-0.3664587	-0.06999697	0	0.3114527	-0.1673265	
0.304	-0.07	0	0.4138947	-0.3656397	-0.06999697	0	0.3117835	-0.1667093	
0.3044	-0.07	0	0.4146182	-0.3648191	-0.06999697	0	0.3121131	-0.1660914	
0.3048	-0.07	0	0.41534	-0.3639971	-0.06999697	0	0.3124415	-0.1654728	
0.3052	-0.07	0	0.4160604	-0.3631735	-0.06999697	0	0.3127688	-0.1648535	
0.3056	-0.07	0	0.4167791	-0.3623485	-0.06999757	0	0.3130948	-0.1642335	
0.306	-0.07	0	0.4174963	-0.3615219	-0.06999757	0	0.3134196	-0.1636128	
0.3064	-0.07	0	0.4182119	-0.3606938	-0.06999757	0	0.3137432	-0.1629913	
0.3068	-0.07	0	0.418926	-0.3598643	-0.06999757	0	0.3140656	-0.1623692	
0.3072	-0.07	0	0.4196384	-0.3590333	-0.06999757	0	0.3143868	-0.1617464	
0.3076	-0.07	0	0.4203492	-0.3582008	-0.06999806	0	0.3147068	-0.161123	
0.308	-0.07	0	0.4210584	-0.3573669	-0.06999806	0	0.3150256	-0.1604988	
0.3084	-0.07	0	0.421766	-0.3565315	-0.06999806	0	0.3153431	-0.159874	
0.3088	-0.07	0	0.4224721	-0.3556946	-0.06999806	0	0.3156595	-0.1592485	
0.3092	-0.07	0	0.4231764	-0.3548563	-0.06999806	0	0.3159746	-0.1586224	
0.3096	-0.07	0	0.4238792	-0.3540166	-0.06999845	0	0.3162885	-0.1579956	
0.31	-0.07	0	0.4245803	-0.3531754	-0.06999845	0	0.3166011	-0.1573681	
0.3104	-0.07	0	0.4252798	-0.3523328	-0.06999845	0	0.3169126	-0.15674	
0.3108	-0.07	0	0.4259777	-0.3514888	-0.06999845	0	0.3172227	-0.1561113	
0.3112	-0.07	0	0.4266739	-0.3506434	-0.06999845	0	0.3175317	-0.1554819	
0.3116	-0.07	0	0.4273684	-0.3497965	-0.06999876	0	0.3178394	-0.1548519	
0.312	-0.07	0	0.4280612	-0.3489483	-0.06999876	0	0.3181459	-0.1542213	
0.3124	-0.07	0	0.4287524	-0.3480987	-0.06999876	0	0.3184511	-0.15359	
0.3128	-0.07	0	0.429442	-0.3472477	-0.06999876	0	0.3187551	-0.1529581	
0.3132	-0.07	0	0.4301298	-0.3463953	-0.06999876	0	0.3190579	-0.1523257	
0.3136	-0.07	0	0.430816	-0.3455415	-0.06999901	0	0.3193594	-0.1516926	
0.314	-0.07	0	0.4315005	-0.3446864	-0.06999901	0	0.3196596	-0.1510589	
0.3144	-0.07	0	0.4321832	-0.3438299	-0.06999901	0	0.3199585	-0.1504246	
0.3148	-0.07	0	0.4328643	-0.342972	-0.06999901	0	0.3202563	-0.1497897	
0.3152	-0.07	0	0.4335437	-0.3421129	-0.06999901	0	0.3205527	-0.1491542	
0.3156	-0.07	0	0.4342214	-0.3412524	-0.0699992	0	0.3208479	-0.1485182	
0.316	-0.07	0	0.4348973	-0.3403905	-0.0699992	0	0.3211418	-0.1478816	
0.3164	-0.07	0	0.4355715	-0.3395274	-0.0699992	0	0.3214345	-0.1472444	
0.3168	-0.07	0	0.436244	-0.3386629	-0.0699992	0	0.3217259	-0.1466066	
0.3172	-0.07	0	0.4369148	-0.337797	-0.0699992	0	0.322016	-0.1459683	
0.3176	-0.07	0	0.4375838	-0.3369299	-0.06999937	0	0.3223048	-0.1453294	
0.318	-0.07	0	0.4382511	-0.3360616	-0.06999937	0	0.3225924	-0.14469	
0.3184	-0.07	0	0.4389167	-0.3351918	-0.06999937	0	0.3228787	-0.14405	
0.3188	-0.07	0	0.4395804	-0.3343209	-0.06999937	0	0.3231637	-0.1434095	
0.3192	-0.07	0	0.4402425	-0.3334486	-0.06999937	0	0.3234474	-0.1427685	
0.3196	-0.07	0	0.4409027	-0.3325751	-0.06999949	0	0.3237298	-0.1421269	
0.32	-0.07	0	0.4415613	-0.3317003	-0.06999949	0	0.324011	-0.1414848	
0.3204	-0.07	0	0.442218	-0.3308242	-0.06999949	0	0.3242908	-0.1408422	
0.3208	-0.07	0	0.442873	-0.3299469	-0.06999949	0	0.3245694	-0.140199	
0.3212	-0.07	0	0.4435261	-0.3290684	-0.06999949	0	0.3248467	-0.1395553	
0.3216	-0.07	0	0.4441775	-0.3281886	-0.06999959	0	0.3251227	-0.1389112	
0.322	-0.07	0	0.4448271	-0.3273076	-0.06999959	0	0.3253973	-0.1382665	
0.3224	-0.07	0	0.4454749	-0.3264254	-0.06999959	0	0.3256707	-0.1376213	
0.3228	-0.07	0	0.446121	-0.3255419	-0.06999959	0	0.3259428	-0.1369757	
0.3232	-0.07	0	0.4467652	-0.3246572	-0.06999959	0	0.3262136	-0.1363295	
0.3236	-0.07	0	0.4474076	-0.3237714	-0.06999967	0	0.3264831	-0.1356829	
0.324	-0.07	0	0.4480481	-0.3228844	-0.06999967	0	0.3267513	-0.1350359	
0.3244	-0.07	0	0.4486868	-0.3219962	-0.06999967	0	0.3270181	-0.1343883	
0.3248	-0.07	0	0.4493237	-0.3211069	-0.06999967	0	0.3272837	-0.1337403	
0.3252	-0.07	0	0.4499589	-0.3202163	-0.06999967	0	0.3275479	-0.1330918	
0.3256	-0.07	0	0.4505921	-0.3193246	-0.06999974	0	0.3278109	-0.1324429	
0.326	-0.07	0	0.4512236	-0.3184317	-0.06999974	0	0.3280725	-0.1317935	
0.3264	-0.07	0	0.4518532	-0.3175376	-0.06999974	0	0.3283328	-0.1311437	
0.3268	-0.07	0	0.4524809	-0.3166425	-0.06999974	0	0.3285918	-0.1304934	
0.3272	-0.07	0	0.4531069	-0.3157462	-0.06999974	0	0.3288494	-0.1298427	
0.3276	-0.07	0	0.4537309	-0.3148488	-0.06999979	0	0.3291058	-0.1291916	
0.328	-0.07	0	0.4543531	-0.3139502	-0.06999979	0	0.3293608	-0.1285401	
0.3284	-0.07	0	0.4549734	-0.3130506	-0.06999979	0	0.3296145	-0.1278881	
0.3288	-0.07	0	0.4555918	-0.3121499	-0.06999979	0	0.3298669	-0.1272357	
0.3292	-0.07	0	0.4562084	-0.311248	-0.06999979	0	0.3301179	-0.126583	
0.3296	-0.07	0	0.4568231	-0.3103451	-0.06999984	0	0.3303676	-0.1259298	
0.33	-0.07	0	0.457436	-0.3094411	-0.06999984	0	0.330616	-0.1252762	
0.3304	-0.07	0	0.4580469	-0.3085361	-0.06999984	0	0.3308631	-0.1246223	
0.3308	-0.07	0	0.458656	-0.3076299	-0.06999984	0	0.3311088	-0.1239679	
0.3312	-0.07	0	0.4592631	-0.3067228	-0.06999984	0	0.3313532	-0.1233132	
0.3316	-0.07	0	0.4598684	-0.3058144	-0.06999987	0	0.3315963	-0.1226581	
0.332	-0.07	0	0.4604718	-0.3049052	-0.06999987	0	0.331838	-0.1220027	
0.3324	-0.07	0	0.4610733	-0.3039949	-0.06999987	0	0.3320784	-0.1213468	
0.3328	-0.07	0	0.4616728	-0.3030836	-0.06999987	0	0.3323174	-0.1206907	
0.3332	-0.07	0	0.4622705	-0.3021712	-0.06999987	0	0.3325551	-0.1200341	
0.3336	-0.07	0	0.4628663	-0.3012578	-0.0699999	0	0.3327915	-0.1193772	
0.334	-0.07	0	0.4634601	-0.3003435	-0.0699999	0	0.3330265	-0.11872	
0.3344	-0.07	0	0.464052	-0.2994281	-0.0699999	0	0.3332601	-0.1180625	
0.3348	-0.07	0	0.464642	-0.2985118	-0.0699999	0	0.3334925	-0.1174046	
0.3352	-0.07	0	0.46523	-0.2975945	-0.0699999	0	0.3337235	-0.1167464	
0.3356	-0.07	0	0.4658162	-0.2966762	-0.06999992	0	0.3339531	-0.1160879	
0.336	-0.07	0	0.4664004	-0.2957569	-0.06999992	0	0.3341814	-0.115429	
0.3364	-0.07	0	0.4669826	-0.2948368	-0.06999992	0	0.3344084	-0.1147699	
0.3368	-0.07	0	0.4675629	-0.2939156	-0.06999992	0	0.334634	-0.1141104	
0.3372	-0.07	0	0.4681413	-0.2929935	-0.06999992	0	0.3348582	-0.1134507	
0.3376	-0.07	0	0.4687177	-0.2920705	-0.06999993	0	0.3350811	-0.1127907	
0.338	-0.07	0	0.4692922	-0.2911466	-0.06999993	0	0.3353027	-0.1121303	
0.3384	-0.07	0	0.4698647	-0.2902218	-0.06999993	0	0.3355229	-0.1114697	
0.3388	-0.07	0	0.4704352	-0.289296	-0.06999993	0	0.3357417	-0.1108089	
0.3392	-0.07	0	0.4710038	-0.2883694	-0.06999993	0	0.3359592	-0.1101477	
0.3396	-0.07	0	0.4715704	-0.2874418	-0.06999995	0	0.3361753	-0.1094863	
0.34	-0.07	0	0.4721351	-0.2865134	-0.06999995	0	0.3363901	-0.1088246	
0.3404	-0.07	0	0.4726978	-0.2855841	-0.06999995	0	0.3366036	-0.1081627	
0.3408	-0.07	0	0.4732585	-0.284654	-0.06999995	0	0.3368156	-0.1075006	
0.3412	-0.07	0	0.4738172	-0.283723	-0.06999995	0	0.3370263	-0.1068382	
0.3416	-0.07	0	0.474374	-0.2827911	-0.06999996	0	0.3372357	-0.1061755	
0.342	-0.07	0	0.4749287	-0.2818584	-0.06999996	0	0.3374436	-0.1055126	
0.3424	-0.07	0	0.4754815	-0.2809249	-0.06999996	0	0.3376503	-0.1048495	
0.3428	-0.07	0	0.4760323	-0.2799906	-0.06999996	0	0.3378555	-0.1041862	
0.3432	-0.07	0	0.4765812	-0.2790554	-0.06999996	0	0.3380594	-0.1035227	
0.3436	-0.07	0	0.477128	-0.2781194	-0.06999996	0	0.338262	-0.1028589	
0.344	-0.07	0	0.4776728	-0.2771826	-0.06999996	0	0.3384632	-0.102195	
0.3444	-0.07	0	0.4782155	-0.2762451	-0.06999996	0	0.338663	-0.1015308	
0.3448	-0.07	0	0.4787564	-0.2753068	-0.06999996	0	0.3388614	-0.1008665	
0.3452	-0.07	0	0.4792952	-0.2743677	-0.06999996	0	0.3390585	-0.100202	
0.3456	-0.07	0	0.479832	-0.2734277	-0.06999997	0	0.3392542	-0.09953727	
0.346	-0.07	0	0.4803668	-0.2724871	-0.06999997	0	0.3394486	-0.09887239	
0.3464	-0.07	0	0.4808995	-0.2715457	-0.06999997	0	0.3396416	-0.09820737	
0.3468	-0.07	0	0.4814304	-0.2706036	-0.06999997	0	0.3398333	-0.09754216	
0.3472	-0.07	0	0.4819591	-0.2696607	-0.06999997	0	0.3400235	-0.09687676	
0.3476	-0.07	0	0.4824858	-0.2687171	-0.06999998	0	0.3402124	-0.09621125	
0.348	-0.07	0	0.4830106	-0.2677728	-0.06999998	0	0.3404	-0.09554555	
0.3484	-0.07	0	0.4835332	-0.2668278	-0.06999998	0	0.3405862	-0.09487973	
0.3488	-0.07	0	0.4840539	-0.265882	-0.06999998	0	0.340771	-0.09421376	
0.3492	-0.07	0	0.4845726	-0.2649356	-0.06999998	0	0.3409545	-0.09354766	
0.3496	-0.07	0	0.4850893	-0.2639885	-0.06999999	0	0.3411365	-0.09288143	
0.35	-0.07	0	0.4856038	-0.2630408	-0.06999999	0	0.3413173	-0.09221511	
0.3504	-0.07	0	0.4861164	-0.2620923	-0.06999999	0	0.3414967	-0.09154864	
0.3508	-0.07	0	0.4866269	-0.2611432	-0.06999999	0	0.3416747	-0.09088206	
0.3512	-0.07	0	0.4871354	-0.2601934	-0.06999999	0	0.3418513	-0.09021541	
0.3516	-0.07	0	0.4876418	-0.2592431	-0.06999999	0	0.3420266	-0.08954863	
0.352	-0.07	0	0.4881462	-0.258292	-0.06999999	0	0.3422005	-0.08888177	
0.3524	-0.07	0	0.4886486	-0.2573403	-0.06999999	0	0.342373	-0.08821478	
0.3528	-0.07	0	0.4891489	-0.256388	-0.06999999	0	0.3425442	-0.08754772	
0.3532	-0.07	0	0.4896472	-0.2554351	-0.06999999	0	0.342714	-0.0868806	
0.3536	-0.07	0	0.4901434	-0.2544816	-0.06999999	0	0.3428825	-0.0862134	
0.354	-0.07	0	0.4906376	-0.2535276	-0.06999999	0	0.3430495	-0.08554616	
0.3544	-0.07	0	0.4911298	-0.2525729	-0.06999999	0	0.3432152	-0.08487883	
0.3548	-0.07	0	0.4916198	-0.2516177	-0.06999999	0	0.3433796	-0.08421148	
0.3552	-0.07	0	0.4921079	-0.2506618	-0.06999999	0	0.3435426	-0.08354404	
0.3556	-0.07	0	0.4925938	-0.2497056	-0.06999999	0	0.3437042	-0.08287661	
0.356	-0.07	0	0.4930777	-0.2487487	-0.06999999	0	0.3438645	-0.08220911	
0.3564	-0.07	0	0.4935595	-0.2477912	-0.06999999	0	0.3440234	-0.08154159	
0.3568	-0.07	0	0.4940393	-0.2468334	-0.06999999	0	0.3441809	-0.08087407	
0.3572	-0.07	0	0.4945169	-0.245875	-0.06999999	0	0.3443371	-0.08020654	
0.3576	-0.07	0	0.4949926	-0.244916	-0.06999999	0	0.3444919	-0.07953896	
0.358	-0.07	0	0.4954662	-0.2439565	-0.06999999	0	0.3446454	-0.07887137	
0.3584	-0.07	0	0.4959377	-0.2429966	-0.06999999	0	0.3447975	-0.0782038	
0.3588	-0.07	0	0.4964071	-0.2420361	-0.06999999	0	0.3449482	-0.07753622	
0.3592	-0.07	0	0.4968745	-0.2410751	-0.06999999	0	0.3450976	-0.07686863	
0.3596	-0.07	0	0.4973399	-0.2401137	-0.06999999	0	0.3452456	-0.07620106	
0.36	-0.07	0	0.497803	-0.2391519	-0.06999999	0	0.3453923	-0.07553355	
0.3604	-0.07	0	0.4982642	-0.2381895	-0.06999999	0	0.3455376	-0.074866	
0.3608	-0.07	0	0.4987234	-0.2372268	-0.06999999	0	0.3456815	-0.07419851	
0.3612	-0.07	0	0.4991804	-0.2362635	-0.06999999	0	0.3458241	-0.07353105	
0.3616	-0.07	0	0.4996353	-0.2352999	-0.06999999	0	0.3459654	-0.07286363	
0.362	-0.07	0	0.5000882	-0.2343359	-0.06999999	0	0.3461052	-0.07219626	
0.3624	-0.07	0	0.500539	-0.2333714	-0.06999999	0	0.3462438	-0.07152892	
0.3628	-0.07	0	0.5009878	-0.2324065	-0.06999999	0	0.3463809	-0.07086163	
0.3632	-0.07	0	0.5014345	-0.2314412	-0.06999999	0	0.3465168	-0.07019439	
0.3636	-0.07	0	0.501879	-0.2304755	-0.06999999	0	0.3466513	-0.06952724	
0.364	-0.07	0	0.5023215	-0.2295095	-0.06999999	0	0.3467844	-0.06886017	
0.3644	-0.07	0	0.502762	-0.2285431	-0.06999999	0	0.3469162	-0.06819319	
0.3648	-0.07	0	0.5032002	-0.2275764	-0.06999999	0	0.3470466	-0.06752629	
0.3652	-0.07	0	0.5036365	-0.2266093	-0.06999999	0	0.3471757	-0.06685946	
0.3656	-0.07	0	0.5040707	-0.2256418	-0.07	0	0.3473035	-0.06619271	
0.366	-0.07	0	0.5045028	-0.2246741	-0.07	0	0.3474298	-0.06552608	
0.3664	-0.07	0	0.5049328	-0.223706	-0.07	0	0.3475549	-0.06485958	
0.3668	-0.07	0	0.5053608	-0.2227375	-0.07	0	0.3476786	-0.06419312	
0.3672	-0.07	0	0.5057867	-0.2217688	-0.07	0	0.3478009	-0.06352682	
0.3676	-0.07	0	0.5062104	-0.2207998	-0.07	0	0.347922	-0.06286067	
0.368	-0.07	0	0.5066321	-0.2198305	-0.07	0	0.3480417	-0.0621946	
0.3684	-0.07	0	0.5070517	-0.2188609	-0.07	0	0.34816	-0.06152867	
0.3688	-0.07	0	0.5074693	-0.217891	-0.07	0	0.348277	-0.06086288	
0.3692	-0.07	0	0.5078847	-0.2169208	-0.07	0	0.3483927	-0.06019722	
0.3696	-0.07	0	0.5082981	-0.2159504	-0.07	0	0.348507	-0.05953174	
0.37	-0.07	0	0.5087094	-0.2149799	-0.07	0	0.34862	-0.05886642	
0.3704	-0.07	0	0.5091185	-0.214009	-0.07	0	0.3487317	-0.05820124	
0.3708	-0.07	0	0.5095257	-0.2130379	-0.07	0	0.348842	-0.05753621	
0.3712	-0.07	0	0.5099307	-0.2120666	-0.07	0	0.348951	-0.05687138	
0.3716	-0.07	0	0.5103337	-0.211095	-0.07	0	0.3490587	-0.0562067	
0.372	-0.07	0	0.5107345	-0.2101233	-0.07	0	0.3491651	-0.05554224	
0.3724	-0.07	0	0.5111333	-0.2091514	-0.07	0	0.3492701	-0.05487793	
0.3728	-0.07	0	0.51153	-0.2081793	-0.07	0	0.3493738	-0.05421382	
0.3732	-0.07	0	0.5119246	-0.207207	-0.07	0	0.3494762	-0.05354991	
0.3736	-0.07	0	0.5123171	-0.2062346	-0.07	0	0.3495772	-0.05288623	
0.374	-0.07	0	0.5127077	-0.2052619	-0.07	0	0.3496769	-0.05222269	
0.3744	-0.07	0	0.513096	-0.2042891	-0.07	0	0.3497753	-0.05155938	
0.3748	-0.07	0	0.5134823	-0.2033161	-0.07	0	0.3498724	-0.0508963	
0.3752	-0.07	0	0.5138666	-0.202343	-0.07	0	0.3499683	-0.05023339	
0.3756	-0.07	0	0.5142488	-0.2013698	-0.07	0	0.3500627	-0.04957078	
0.376	-0.07	0	0.5146288	-0.2003964	-0.07	0	0.3501559	-0.04890835	
0.3764	-0.07	0	0.5150068	-0.199423	-0.07	0	0.3502477	-0.04824617	
0.3768	-0.07	0	0.5153828	-0.1984494	-0.07	0	0.3503383	-0.04758421	
0.3772	-0.07	0	0.5157567	-0.1974757	-0.07	0	0.3504275	-0.04692252	
0.3776	-0.07	0	0.5161285	-0.196502	-0.07	0	0.3505155	-0.04626108	
0.378	-0.07	0	0.5164981	-0.1955283	-0.07	0	0.3506021	-0.04559993	
0.3784	-0.07	0	0.5168657	-0.1945544	-0.07	0	0.3506874	-0.04493902	
0.3788	-0.07	0	0.5172313	-0.1935804	-0.07	0	0.3507714	-0.04427835	
0.3792	-0.07	0	0.5175948	-0.1926064	-0.07	0	0.3508542	-0.04361797	
0.3796	-0.07	0	0.5179562	-0.1916324	-0.07	0	0.3509356	-0.04295787	
0.38	-0.07	0	0.5183156	-0.1906583	-0.07	0	0.3510157	-0.04229806	
0.3804	-0.07	0	0.5186729	-0.1896842	-0.07	0	0.3510946	-0.04163852	
0.3808	-0.07	0	0.5190281	-0.18871	-0.07	0	0.3511721	-0.04097927	
0.3812	-0.07	0	0.5193812	-0.1877359	-0.07	0	0.3512484	-0.04032032	
0.3816	-0.07	0	0.5197323	-0.1867618	-0.07	0	0.3513234	-0.03966171	
0.382	-0.07	0	0.5200813	-0.1857877	-0.07	0	0.3513971	-0.03900341	
0.3824	-0.07	0	0.5204282	-0.1848137	-0.07	0	0.3514695	-0.03834542	
0.3828	-0.07	0	0.5207731	-0.1838396	-0.07	0	0.3515406	-0.03768774	
0.3832	-0.07	0	0.521116	-0.1828655	-0.07	0	0.3516105	-0.03703038	
0.3836	-0.07	0	0.5214567	-0.1818915	-0.07	0	0.351679	-0.03637335	
0.384	-0.07	0	0.5217955	-0.1809176	-0.07	0	0.3517463	-0.03571666	
0.3844	-0.07	0	0.522132	-0.1799437	-0.07	0	0.3518123	-0.03506033	
0.3848	-0.07	0	0.5224666	-0.1789699	-0.07	0	0.3518771	-0.03440432	
0.3852	-0.07	0	0.5227992	-0.1779961	-0.07	0	0.3519406	-0.03374867	
0.3856	-0.07	0	0.5231297	-0.1770225	-0.07	0	0.3520028	-0.03309337	
0.386	-0.07	0	0.5234582	-0.1760489	-0.07	0	0.3520638	-0.03243844	
0.3864	-0.07	0	0.5237845	-0.1750755	-0.07	0	0.3521235	-0.03178388	
0.3868	-0.07	0	0.5241089	-0.1741021	-0.07	0	0.3521819	-0.03112965	
0.3872	-0.07	0	0.5244312	-0.1731289	-0.07	0	0.3522391	-0.03047585	
0.3876	-0.07	0	0.5247514	-0.1721558	-0.07	0	0.352295	-0.0298224	
0.388	-0.07	0	0.5250696	-0.1711829	-0.07	0	0.3523497	-0.02916939	
0.3884	-0.07	0	0.5253858	-0.17021	-0.07	0	0.3524031	-0.02851672	
0.3888	-0.07	0	0.5256999	-0.1692374	-0.07	0	0.3524553	-0.02786446	
0.3892	-0.07	0	0.5260119	-0.1682649	-0.07	0	0.3525062	-0.02721261	
0.3896	-0.07	0	0.526322	-0.1672926	-0.07	0	0.3525559	-0.02656117	
0.39	-0.07	0	0.52663	-0.1663205	-0.07	0	0.3526044	-0.02591014	
0.3904	-0.07	0	0.526936	-0.1653485	-0.07	0	0.3526516	-0.02525952	
0.3908	-0.07	0	0.52724	-0.1643768	-0.07	0	0.3526975	-0.02460932	
0.3912	-0.07	0	0.5275419	-0.1634052	-0.07	0	0.3527423	-0.02395955	
0.3916	-0.07	0	0.5278417	-0.1624338	-0.07	0	0.3527858	-0.02331021	
0.392	-0.07	0	0.5281396	-0.1614628	-0.07	0	0.352828	-0.02266135	
0.3924	-0.07	0	0.5284354	-0.1604919	-0.07	0	0.3528691	-0.0220129	
0.3928	-0.07	0	0.5287293	-0.1595213	-0.07	0	0.3529089	-0.0213649	
0.3932	-0.07	0	0.5290211	-0.1585509	-0.07	0	0.3529475	-0.02071735	
0.3936	-0.07	0	0.5293109	-0.1575808	-0.07	0	0.3529849	-0.02007026	
0.394	-0.07	0	0.5295986	-0.1566111	-0.07	0	0.3530211	-0.01942368	
0.3944	-0.07	0	0.5298843	-0.1556415	-0.07	0	0.353056	-0.01877751	
0.3948	-0.07	0	0.5301681	-0.1546722	-0.07	0	0.3530898	-0.01813184	
