Time	CylinderSensor	BoxSensor	BoxSensorX	CylinderSensorX	CylinderSensorY	BoxSensorY	
0.8672	0	0	-0.4517761	-0.2345591	-0.2655896	-0.3187432	
0.8676	0	0	-0.4519032	-0.2346649	-0.2654957	-0.3185624	
0.868	0	0	-0.4520302	-0.2347707	-0.2654018	-0.3183817	
0.8684	0	0	-0.4521572	-0.2348765	-0.2653079	-0.3182009	
0.8688	0	0	-0.4522841	-0.2349822	-0.265214	-0.31802	
0.8692	0	0	-0.4524108	-0.2350879	-0.26512	-0.3178391	
0.8696	0	0	-0.4525375	-0.2351935	-0.2650259	-0.3176582	
0.87	0	0	-0.4526641	-0.2352991	-0.2649319	-0.3174771	
0.8704	0	0	-0.4527907	-0.2354047	-0.2648378	-0.3172961	
0.8708	0	0	-0.4529172	-0.2355102	-0.2647436	-0.3171149	
0.8712	0	0	-0.4530437	-0.2356157	-0.2646494	-0.3169338	
0.8716	0	0	-0.45317	-0.2357211	-0.2645551	-0.3167526	
0.872	0	0	-0.4532963	-0.2358265	-0.2644608	-0.3165713	
0.8724	0	0	-0.4534225	-0.2359319	-0.2643665	-0.31639	
0.8728	0	0	-0.4535486	-0.2360373	-0.2642721	-0.3162086	
0.8732	0	0	-0.4536747	-0.2361426	-0.2641777	-0.3160272	
0.8736	0	0	-0.4538006	-0.2362478	-0.2640832	-0.3158457	
0.874	0	0	-0.4539266	-0.236353	-0.2639887	-0.3156643	
0.8744	0	0	-0.4540524	-0.2364582	-0.2638942	-0.3154826	
0.8748	0	0	-0.4541782	-0.2365634	-0.2637996	-0.315301	
0.8752	0	0	-0.4543039	-0.2366685	-0.263705	-0.3151194	
0.8756	0	0	-0.4544295	-0.2367735	-0.2636103	-0.3149377	
0.876	0	0	-0.4545551	-0.2368786	-0.2635156	-0.3147559	
0.8764	0	0	-0.4546806	-0.2369836	-0.2634209	-0.3145741	
0.8768	0	0	-0.4548061	-0.2370885	-0.263326	-0.3143922	
0.8772	0	0	-0.4549313	-0.2371935	-0.2632312	-0.3142103	
0.8776	0	0	-0.4550566	-0.2372984	-0.2631364	-0.3140283	
0.878	0	0	-0.4551818	-0.2374032	-0.2630414	-0.3138463	
0.8784	0	0	-0.4553069	-0.237508	-0.2629465	-0.3136643	
0.8788	0	0	-0.4554319	-0.2376128	-0.2628514	-0.3134821	
0.8792	0	0	-0.4555569	-0.2377175	-0.2627564	-0.3133	
0.8796	0	0	-0.4556818	-0.2378222	-0.2626613	-0.3131177	
0.88	0	0	-0.4558066	-0.2379268	-0.2625662	-0.3129355	
0.8804	0	0	-0.4559314	-0.2380314	-0.262471	-0.3127532	
0.8807999	0	0	-0.456056	-0.238136	-0.2623758	-0.3125708	
0.8812	0	0	-0.4561807	-0.2382406	-0.2622806	-0.3123884	
0.8816	0	0	-0.4563052	-0.2383451	-0.2621852	-0.3122059	
0.882	0	0	-0.4564297	-0.2384495	-0.2620899	-0.3120234	
0.8824	0	0	-0.4565541	-0.238554	-0.2619945	-0.3118408	
0.8828	0	0	-0.4566784	-0.2386583	-0.2618991	-0.3116581	
0.8832	0	0	-0.4568027	-0.2387627	-0.2618036	-0.3114755	
0.8836	0	0	-0.4569268	-0.238867	-0.2617081	-0.3112928	
0.884	0	0	-0.4570509	-0.2389713	-0.2616126	-0.31111	
0.8844	0	0	-0.4571749	-0.2390755	-0.261517	-0.3109272	
0.8848	0	0	-0.4572988	-0.2391797	-0.2614214	-0.3107443	
0.8852	0	0	-0.4574227	-0.2392838	-0.2613257	-0.3105614	
0.8856	0	0	-0.4575465	-0.239388	-0.26123	-0.3103785	
0.886	0	0	-0.4576703	-0.2394921	-0.2611342	-0.3101954	
0.8864	0	0	-0.4577939	-0.2395961	-0.2610384	-0.3100124	
0.8868	0	0	-0.4579175	-0.2397001	-0.2609425	-0.3098293	
0.8872	0	0	-0.458041	-0.2398041	-0.2608467	-0.3096461	
0.8876	0	0	-0.4581645	-0.239908	-0.2607508	-0.3094629	
0.888	0	0	-0.4582878	-0.2400119	-0.2606548	-0.3092796	
0.8884	0	0	-0.4584111	-0.2401158	-0.2605588	-0.3090963	
0.8888	0	0	-0.4585343	-0.2402195	-0.2604627	-0.308913	
0.8892	0	0	-0.4586575	-0.2403233	-0.2603666	-0.3087295	
0.8896	0	0	-0.4587805	-0.2404271	-0.2602705	-0.3085461	
0.89	0	0	-0.4589036	-0.2405308	-0.2601743	-0.3083626	
0.8904	0	0	-0.4590265	-0.2406344	-0.2600781	-0.308179	
0.8908	0	0	-0.4591493	-0.240738	-0.2599819	-0.3079954	
0.8912	0	0	-0.4592721	-0.2408416	-0.2598856	-0.3078118	
0.8916	0	0	-0.4593948	-0.2409452	-0.2597892	-0.3076281	
0.892	0	0	-0.4595174	-0.2410487	-0.2596929	-0.3074443	
0.8924	0	0	-0.45964	-0.2411522	-0.2595964	-0.3072605	
0.8928	0	0	-0.4597624	-0.2412556	-0.2595	-0.3070767	
0.8932	0	0	-0.4598849	-0.241359	-0.2594035	-0.3068928	
0.8936	0	0	-0.4600072	-0.2414623	-0.259307	-0.3067088	
0.894	0	0	-0.4601295	-0.2415656	-0.2592103	-0.3065248	
0.8944	0	0	-0.4602517	-0.2416689	-0.2591137	-0.3063408	
0.8947999	0	0	-0.4603738	-0.2417721	-0.2590171	-0.3061567	
0.8952	0	0	-0.4604959	-0.2418753	-0.2589203	-0.3059725	
0.8956	0	0	-0.4606178	-0.2419785	-0.2588236	-0.3057884	
0.896	0	0	-0.4607397	-0.2420816	-0.2587268	-0.3056041	
0.8964	0	0	-0.4608615	-0.2421847	-0.25863	-0.3054198	
0.8968	0	0	-0.4609833	-0.2422877	-0.2585331	-0.3052355	
0.8972	0	0	-0.4611049	-0.2423907	-0.2584362	-0.3050511	
0.8976	0	0	-0.4612265	-0.2424937	-0.2583392	-0.3048666	
0.898	0	0	-0.461348	-0.2425966	-0.2582422	-0.3046821	
0.8983999	0	0	-0.4614695	-0.2426995	-0.2581452	-0.3044976	
0.8988	0	0	-0.4615909	-0.2428023	-0.2580481	-0.304313	
0.8992	0	0	-0.4617122	-0.2429051	-0.257951	-0.3041284	
0.8996	0	0	-0.4618333	-0.2430079	-0.2578538	-0.3039437	
0.9	0	0	-0.4619546	-0.2431106	-0.2577566	-0.3037589	
0.9004	0	0	-0.4620756	-0.2432133	-0.2576593	-0.3035742	
0.9008	0	0	-0.4621966	-0.243316	-0.2575621	-0.3033894	
0.9012	0	0	-0.4623176	-0.2434186	-0.2574647	-0.3032045	
0.9016	0	0	-0.4624384	-0.2435212	-0.2573673	-0.3030196	
0.902	0	0	-0.4625592	-0.2436237	-0.2572699	-0.3028346	
0.9024	0	0	-0.4626799	-0.2437262	-0.2571725	-0.3026496	
0.9028	0	0	-0.4628006	-0.2438286	-0.257075	-0.3024645	
0.9032	0	0	-0.4629211	-0.2439311	-0.2569775	-0.3022794	
0.9036	0	0	-0.4630416	-0.2440334	-0.2568799	-0.3020942	
0.904	0	0	-0.4631619	-0.2441358	-0.2567823	-0.301909	
0.9044	0	0	-0.4632823	-0.2442381	-0.2566846	-0.3017238	
0.9048	0	0	-0.4634026	-0.2443404	-0.2565869	-0.3015385	
0.9052	0	0	-0.4635228	-0.2444426	-0.2564892	-0.3013531	
0.9056	0	0	-0.4636429	-0.2445448	-0.2563914	-0.3011677	
0.906	0	0	-0.463763	-0.2446469	-0.2562936	-0.3009822	
0.9064	0	0	-0.463883	-0.244749	-0.2561958	-0.3007967	
0.9068	0	0	-0.4640028	-0.2448511	-0.2560978	-0.3006112	
0.9072	0	0	-0.4641227	-0.2449531	-0.2559999	-0.3004256	
0.9076	0	0	-0.4642424	-0.2450551	-0.2559019	-0.30024	
0.908	0	0	-0.4643621	-0.245157	-0.2558039	-0.3000543	
0.9084	0	0	-0.4644817	-0.245259	-0.2557058	-0.2998686	
0.9088	0	0	-0.4646012	-0.2453608	-0.2556077	-0.2996828	
0.9092	0	0	-0.4647207	-0.2454627	-0.2555096	-0.2994969	
0.9096	0	0	-0.4648401	-0.2455645	-0.2554114	-0.299311	
0.91	0	0	-0.4649594	-0.2456662	-0.2553132	-0.2991251	
0.9104	0	0	-0.4650786	-0.2457679	-0.2552149	-0.2989391	
0.9108	0	0	-0.4651978	-0.2458696	-0.2551166	-0.2987531	
0.9112	0	0	-0.4653169	-0.2459712	-0.2550182	-0.298567	
0.9116	0	0	-0.4654358	-0.2460728	-0.2549199	-0.2983809	
0.912	0	0	-0.4655548	-0.2461744	-0.2548214	-0.2981947	
0.9123999	0	0	-0.4656737	-0.2462759	-0.254723	-0.2980085	
0.9128	0	0	-0.4657924	-0.2463774	-0.2546245	-0.2978223	
0.9132	0	0	-0.4659111	-0.2464788	-0.2545259	-0.2976359	
0.9136	0	0	-0.4660297	-0.2465802	-0.2544273	-0.2974496	
0.914	0	0	-0.4661483	-0.2466816	-0.2543287	-0.2972631	
0.9144	0	0	-0.4662668	-0.2467829	-0.25423	-0.2970768	
0.9148	0	0	-0.4663852	-0.2468842	-0.2541313	-0.2968903	
0.9152	0	0	-0.4665036	-0.2469854	-0.2540325	-0.2967037	
0.9156	0	0	-0.4666218	-0.2470866	-0.2539338	-0.2965171	
0.9159999	0	0	-0.46674	-0.2471878	-0.2538349	-0.2963305	
0.9164	0	0	-0.4668581	-0.2472889	-0.253736	-0.2961438	
0.9168	0	0	-0.4669761	-0.24739	-0.2536371	-0.2959571	
0.9172	0	0	-0.4670941	-0.247491	-0.2535382	-0.2957703	
0.9176	0	0	-0.467212	-0.2475921	-0.2534392	-0.2955835	
0.918	0	0	-0.4673298	-0.247693	-0.2533401	-0.2953966	
0.9184	0	0	-0.4674476	-0.2477939	-0.253241	-0.2952096	
0.9188	0	0	-0.4675652	-0.2478948	-0.2531419	-0.2950226	
0.9192	0	0	-0.4676828	-0.2479957	-0.2530428	-0.2948356	
0.9196	0	0	-0.4678003	-0.2480965	-0.2529436	-0.2946486	
0.92	0	0	-0.4679177	-0.2481972	-0.2528443	-0.2944615	
0.9204	0	0	-0.4680351	-0.248298	-0.2527451	-0.2942743	
0.9208	0	0	-0.4681523	-0.2483987	-0.2526457	-0.2940871	
0.9212	0	0	-0.4682696	-0.2484993	-0.2525464	-0.2938998	
0.9216	0	0	-0.4683867	-0.2485999	-0.252447	-0.2937125	
0.922	0	0	-0.4685038	-0.2487005	-0.2523475	-0.2935251	
0.9224	0	0	-0.4686207	-0.248801	-0.252248	-0.2933377	
0.9228	0	0	-0.4687377	-0.2489015	-0.2521485	-0.2931503	
0.9232	0	0	-0.4688545	-0.2490019	-0.2520489	-0.2929628	
0.9236	0	0	-0.4689713	-0.2491023	-0.2519494	-0.2927752	
0.924	0	0	-0.469088	-0.2492027	-0.2518497	-0.2925877	
0.9244	0	0	-0.4692046	-0.249303	-0.25175	-0.2924001	
0.9248	0	0	-0.4693211	-0.2494033	-0.2516503	-0.2922123	
0.9252	0	0	-0.4694376	-0.2495036	-0.2515505	-0.2920246	
0.9256	0	0	-0.469554	-0.2496038	-0.2514507	-0.2918369	
0.926	0	0	-0.4696703	-0.249704	-0.2513509	-0.2916491	
0.9264	0	0	-0.4697865	-0.2498041	-0.251251	-0.2914612	
0.9268	0	0	-0.4699027	-0.2499042	-0.2511511	-0.2912733	
0.9272	0	0	-0.4700188	-0.2500042	-0.2510511	-0.2910853	
0.9276	0	0	-0.4701347	-0.2501042	-0.2509511	-0.2908973	
0.928	0	0	-0.4702507	-0.2502042	-0.2508511	-0.2907093	
0.9284	0	0	-0.4703666	-0.2503041	-0.250751	-0.2905211	
0.9288	0	0	-0.4704824	-0.250404	-0.2506509	-0.290333	
0.9292	0	0	-0.4705981	-0.2505039	-0.2505507	-0.2901448	
0.9296	0	0	-0.4707137	-0.2506037	-0.2504505	-0.2899566	
0.9299999	0	0	-0.4708293	-0.2507035	-0.2503502	-0.2897683	
0.9304	0	0	-0.4709447	-0.2508032	-0.25025	-0.28958	
0.9308	0	0	-0.4710601	-0.2509029	-0.2501496	-0.2893916	
0.9312	0	0	-0.4711755	-0.2510025	-0.2500493	-0.2892032	
0.9316	0	0	-0.4712907	-0.2511021	-0.2499489	-0.2890147	
0.932	0	0	-0.4714059	-0.2512017	-0.2498484	-0.2888262	
0.9324	0	0	-0.471521	-0.2513012	-0.2497479	-0.2886376	
0.9328	0	0	-0.4716361	-0.2514007	-0.2496474	-0.288449	
0.9332	0	0	-0.471751	-0.2515001	-0.2495469	-0.2882603	
0.9335999	0	0	-0.4718659	-0.2515996	-0.2494463	-0.2880717	
0.934	0	0	-0.4719808	-0.2516989	-0.2493456	-0.287883	
0.9344	0	0	-0.4720954	-0.2517982	-0.2492449	-0.2876941	
0.9348	0	0	-0.4722101	-0.2518975	-0.2491442	-0.2875053	
0.9352	0	0	-0.4723247	-0.2519968	-0.2490434	-0.2873164	
0.9356	0	0	-0.4724391	-0.252096	-0.2489426	-0.2871275	
0.936	0	0	-0.4725536	-0.2521951	-0.2488418	-0.2869385	
0.9364	0	0	-0.4726679	-0.2522943	-0.2487409	-0.2867495	
0.9368	0	0	-0.4727822	-0.2523933	-0.24864	-0.2865604	
0.9372	0	0	-0.4728964	-0.2524924	-0.248539	-0.2863713	
0.9376	0	0	-0.4730105	-0.2525914	-0.248438	-0.2861822	
0.938	0	0	-0.4731246	-0.2526904	-0.248337	-0.285993	
0.9384	0	0	-0.4732386	-0.2527893	-0.2482359	-0.2858037	
0.9388	0	0	-0.4733524	-0.2528882	-0.2481348	-0.2856144	
0.9392	0	0	-0.4734663	-0.252987	-0.2480336	-0.2854251	
0.9396	0	0	-0.47358	-0.2530858	-0.2479325	-0.2852357	
0.94	0	0	-0.4736937	-0.2531846	-0.2478312	-0.2850463	
0.9404	0	0	-0.4738073	-0.2532833	-0.2477299	-0.2848568	
0.9408	0	0	-0.4739208	-0.253382	-0.2476286	-0.2846673	
0.9412	0	0	-0.4740343	-0.2534806	-0.2475273	-0.2844777	
0.9416	0	0	-0.4741476	-0.2535792	-0.2474259	-0.2842881	
0.942	0	0	-0.474261	-0.2536778	-0.2473245	-0.2840985	
0.9424	0	0	-0.4743741	-0.2537763	-0.247223	-0.2839088	
0.9428	0	0	-0.4744873	-0.2538747	-0.2471215	-0.283719	
0.9432	0	0	-0.4746004	-0.2539732	-0.2470199	-0.2835293	
0.9436	0	0	-0.4747133	-0.2540716	-0.2469184	-0.2833394	
0.944	0	0	-0.4748263	-0.2541699	-0.2468167	-0.2831496	
0.9444	0	0	-0.4749391	-0.2542683	-0.2467151	-0.2829597	
0.9448	0	0	-0.4750519	-0.2543665	-0.2466133	-0.2827697	
0.9452	0	0	-0.4751646	-0.2544648	-0.2465116	-0.2825797	
0.9456	0	0	-0.4752772	-0.254563	-0.2464098	-0.2823896	
0.946	0	0	-0.4753897	-0.2546611	-0.246308	-0.2821995	
0.9464	0	0	-0.4755022	-0.2547593	-0.2462061	-0.2820094	
0.9468	0	0	-0.4756145	-0.2548573	-0.2461042	-0.2818192	
0.9472	0	0	-0.4757268	-0.2549553	-0.2460023	-0.2816289	
0.9475999	0	0	-0.4758391	-0.2550533	-0.2459003	-0.2814386	
0.948	0	0	-0.4759513	-0.2551513	-0.2457983	-0.2812483	
0.9484	0	0	-0.4760633	-0.2552492	-0.2456962	-0.281058	
0.9488	0	0	-0.4761754	-0.255347	-0.2455941	-0.2808675	
0.9492	0	0	-0.4762873	-0.2554449	-0.245492	-0.2806771	
0.9496	0	0	-0.4763991	-0.2555427	-0.2453898	-0.2804866	
0.95	0	0	-0.4765109	-0.2556404	-0.2452876	-0.280296	
0.9504	0	0	-0.4766226	-0.2557381	-0.2451853	-0.2801054	
0.9508	0	0	-0.4767342	-0.2558358	-0.245083	-0.2799148	
0.9511999	0	0	-0.4768457	-0.2559334	-0.2449807	-0.2797241	
0.9516	0	0	-0.4769572	-0.256031	-0.2448783	-0.2795334	
0.952	0	0	-0.4770686	-0.2561285	-0.2447759	-0.2793426	
0.9524	0	0	-0.4771799	-0.256226	-0.2446735	-0.2791517	
0.9528	0	0	-0.4772912	-0.2563235	-0.244571	-0.2789609	
0.9532	0	0	-0.4774023	-0.2564209	-0.2444685	-0.27877	
0.9536	0	0	-0.4775134	-0.2565183	-0.2443659	-0.278579	
0.954	0	0	-0.4776244	-0.2566156	-0.2442633	-0.278388	
0.9544	0	0	-0.4777354	-0.2567129	-0.2441606	-0.278197	
0.9548	0	0	-0.4778462	-0.2568101	-0.2440579	-0.2780059	
0.9552	0	0	-0.477957	-0.2569073	-0.2439552	-0.2778148	
0.9556	0	0	-0.4780677	-0.2570045	-0.2438524	-0.2776236	
0.956	0	0	-0.4781783	-0.2571016	-0.2437496	-0.2774324	
0.9564	0	0	-0.4782889	-0.2571987	-0.2436468	-0.2772411	
0.9568	0	0	-0.4783994	-0.2572958	-0.2435439	-0.2770498	
0.9572	0	0	-0.4785097	-0.2573927	-0.243441	-0.2768584	
0.9576	0	0	-0.4786201	-0.2574897	-0.2433381	-0.276667	
0.958	0	0	-0.4787303	-0.2575867	-0.243235	-0.2764756	
0.9584	0	0	-0.4788404	-0.2576835	-0.243132	-0.2762841	
0.9588	0	0	-0.4789505	-0.2577804	-0.243029	-0.2760926	
0.9592	0	0	-0.4790606	-0.2578772	-0.2429258	-0.275901	
0.9596	0	0	-0.4791705	-0.257974	-0.2428227	-0.2757094	
0.96	0	0	-0.4792803	-0.2580707	-0.2427195	-0.2755177	
0.9604	0	0	-0.4793901	-0.2581674	-0.2426163	-0.275326	
0.9608	0	0	-0.4794999	-0.258264	-0.242513	-0.2751343	
0.9612	0	0	-0.4796095	-0.2583606	-0.2424097	-0.2749425	
0.9615999	0	0	-0.479719	-0.2584572	-0.2423063	-0.2747506	
0.962	0	0	-0.4798285	-0.2585537	-0.242203	-0.2745588	
0.9624	0	0	-0.4799379	-0.2586501	-0.2420995	-0.2743668	
0.9628	0	0	-0.4800473	-0.2587465	-0.2419961	-0.2741749	
0.9632	0	0	-0.4801565	-0.2588429	-0.2418926	-0.2739829	
0.9636	0	0	-0.4802657	-0.2589393	-0.2417891	-0.2737908	
0.964	0	0	-0.4803748	-0.2590356	-0.2416855	-0.2735987	
0.9644	0	0	-0.4804838	-0.2591318	-0.2415818	-0.2734066	
0.9648	0	0	-0.4805927	-0.2592281	-0.2414782	-0.2732144	
0.9651999	0	0	-0.4807016	-0.2593242	-0.2413745	-0.2730221	
0.9656	0	0	-0.4808104	-0.2594204	-0.2412708	-0.2728299	
0.966	0	0	-0.4809191	-0.2595164	-0.241167	-0.2726376	
0.9664	0	0	-0.4810277	-0.2596125	-0.2410632	-0.2724452	
0.9668	0	0	-0.4811363	-0.2597085	-0.2409594	-0.2722528	
0.9672	0	0	-0.4812448	-0.2598045	-0.2408555	-0.2720604	
0.9676	0	0	-0.4813531	-0.2599004	-0.2407515	-0.2718679	
0.968	0	0	-0.4814615	-0.2599963	-0.2406476	-0.2716753	
0.9684	0	0	-0.4815697	-0.2600921	-0.2405436	-0.2714828	
0.9687999	0	0	-0.4816779	-0.260188	-0.2404396	-0.2712902	
0.9692	0	0	-0.481786	-0.2602837	-0.2403355	-0.2710975	
0.9696	0	0	-0.481894	-0.2603794	-0.2402314	-0.2709048	
0.97	0	0	-0.4820019	-0.2604751	-0.2401272	-0.270712	
0.9704	0	0	-0.4821098	-0.2605707	-0.240023	-0.2705193	
0.9708	0	0	-0.4822176	-0.2606664	-0.2399188	-0.2703264	
0.9712	0	0	-0.4823253	-0.2607619	-0.2398146	-0.2701336	
0.9716	0	0	-0.4824329	-0.2608574	-0.2397103	-0.2699406	
0.972	0	0	-0.4825404	-0.2609529	-0.2396059	-0.2697476	
0.9724	0	0	-0.482648	-0.2610483	-0.2395015	-0.2695546	
0.9728	0	0	-0.4827553	-0.2611437	-0.2393971	-0.2693616	
0.9732	0	0	-0.4828627	-0.2612391	-0.2392927	-0.2691685	
0.9736	0	0	-0.4829699	-0.2613344	-0.2391881	-0.2689753	
0.974	0	0	-0.483077	-0.2614296	-0.2390836	-0.2687822	
0.9744	0	0	-0.4831842	-0.2615249	-0.238979	-0.2685889	
0.9748	0	0	-0.4832911	-0.26162	-0.2388744	-0.2683957	
0.9752	0	0	-0.4833981	-0.2617152	-0.2387698	-0.2682024	
0.9756	0	0	-0.483505	-0.2618103	-0.2386651	-0.268009	
0.976	0	0	-0.4836118	-0.2619053	-0.2385604	-0.2678156	
0.9764	0	0	-0.4837185	-0.2620003	-0.2384556	-0.2676222	
0.9768	0	0	-0.4838251	-0.2620953	-0.2383508	-0.2674287	
0.9772	0	0	-0.4839316	-0.2621902	-0.238246	-0.2672352	
0.9776	0	0	-0.4840381	-0.2622851	-0.2381411	-0.2670416	
0.978	0	0	-0.4841445	-0.26238	-0.2380362	-0.266848	
0.9784	0	0	-0.4842508	-0.2624747	-0.2379313	-0.2666544	
0.9788	0	0	-0.4843571	-0.2625695	-0.2378262	-0.2664607	
0.9791999	0	0	-0.4844633	-0.2626643	-0.2377212	-0.2662669	
0.9796	0	0	-0.4845693	-0.2627589	-0.2376161	-0.2660731	
0.98	0	0	-0.4846753	-0.2628536	-0.237511	-0.2658794	
0.9804	0	0	-0.4847813	-0.2629481	-0.2374059	-0.2656855	
0.9808	0	0	-0.4848871	-0.2630427	-0.2373007	-0.2654916	
0.9812	0	0	-0.4849929	-0.2631372	-0.2371955	-0.2652976	
0.9816	0	0	-0.4850986	-0.2632317	-0.2370903	-0.2651036	
0.982	0	0	-0.4852042	-0.2633261	-0.236985	-0.2649096	
0.9824	0	0	-0.4853097	-0.2634204	-0.2368796	-0.2647155	
0.9827999	0	0	-0.4854152	-0.2635148	-0.2367743	-0.2645214	
0.9832	0	0	-0.4855206	-0.2636091	-0.2366689	-0.2643273	
0.9836	0	0	-0.4856259	-0.2637033	-0.2365634	-0.2641331	
0.984	0	0	-0.4857311	-0.2637976	-0.2364579	-0.2639388	
0.9844	0	0	-0.4858363	-0.2638917	-0.2363524	-0.2637446	
0.9848	0	0	-0.4859414	-0.2639859	-0.2362469	-0.2635502	
0.9852	0	0	-0.4860463	-0.26408	-0.2361412	-0.2633558	
0.9856	0	0	-0.4861513	-0.264174	-0.2360356	-0.2631615	
0.986	0	0	-0.4862561	-0.264268	-0.23593	-0.262967	
0.9863999	0	0	-0.4863608	-0.264362	-0.2358243	-0.2627725	
0.9868	0	0	-0.4864655	-0.2644559	-0.2357185	-0.262578	
0.9872	0	0	-0.4865702	-0.2645497	-0.2356128	-0.2623834	
0.9876	0	0	-0.4866747	-0.2646436	-0.2355069	-0.2621888	
0.988	0	0	-0.4867792	-0.2647374	-0.2354011	-0.2619941	
0.9884	0	0	-0.4868835	-0.2648311	-0.2352952	-0.2617994	
0.9888	0	0	-0.4869878	-0.2649249	-0.2351892	-0.2616047	
0.9892	0	0	-0.4870921	-0.2650185	-0.2350833	-0.2614099	
0.9896	0	0	-0.4871962	-0.2651121	-0.2349773	-0.2612151	
0.9899999	0	0	-0.4873002	-0.2652057	-0.2348713	-0.2610202	
0.9904	0	0	-0.4874042	-0.2652992	-0.2347652	-0.2608252	
0.9908	0	0	-0.4875081	-0.2653928	-0.2346591	-0.2606303	
0.9912	0	0	-0.487612	-0.2654862	-0.2345529	-0.2604353	
0.9916	0	0	-0.4877157	-0.2655796	-0.2344467	-0.2602403	
0.992	0	0	-0.4878194	-0.265673	-0.2343405	-0.2600452	
0.9924	0	0	-0.487923	-0.2657663	-0.2342342	-0.2598501	
0.9928	0	0	-0.4880265	-0.2658596	-0.2341279	-0.2596549	
0.9932	0	0	-0.4881299	-0.2659528	-0.2340215	-0.2594597	
0.9936	0	0	-0.4882333	-0.266046	-0.2339151	-0.2592645	
0.994	0	0	-0.4883366	-0.2661391	-0.2338088	-0.2590692	
0.9944	0	0	-0.4884398	-0.2662323	-0.2337023	-0.2588739	
0.9948	0	0	-0.4885429	-0.2663253	-0.2335958	-0.2586785	
0.9952	0	0	-0.488646	-0.2664184	-0.2334893	-0.2584831	
0.9956	0	0	-0.488749	-0.2665114	-0.2333827	-0.2582876	
0.996	0	0	-0.4888518	-0.2666043	-0.2332761	-0.2580922	
0.9964	0	0	-0.4889546	-0.2666972	-0.2331695	-0.2578966	
0.9967999	0	0	-0.4890574	-0.26679	-0.2330628	-0.2577011	
0.9972	0	0	-0.4891601	-0.2668829	-0.2329561	-0.2575055	
0.9976	0	0	-0.4892626	-0.2669756	-0.2328493	-0.2573098	
0.998	0	0	-0.4893652	-0.2670684	-0.2327425	-0.2571141	
0.9984	0	0	-0.4894675	-0.267161	-0.2326357	-0.2569183	
0.9988	0	0	-0.4895699	-0.2672537	-0.2325289	-0.2567226	
0.9992	0	0	-0.4896722	-0.2673463	-0.2324219	-0.2565268	
0.9996	0	0	-0.4897743	-0.2674388	-0.232315	-0.2563309	
1	0	0	-0.4898765	-0.2675314	-0.232208	-0.256135	
1.0004	0	0	-0.4899697	-0.2676164	-0.2321074	-0.2559579	
1.0008	0	0	-0.4900591	-0.2676981	-0.2320098	-0.2557889	
1.0012	0	0	-0.4901462	-0.2677778	-0.2319143	-0.2556243	
1.0016	0	0	-0.4902315	-0.2678559	-0.2318205	-0.2554629	
1.002	0	0	-0.4903153	-0.2679326	-0.2317283	-0.2553044	
1.0024	0	0	-0.4903975	-0.268008	-0.2316377	-0.2551486	
1.0028	0	0	-0.4904783	-0.268082	-0.2315486	-0.2549955	
1.0032	0	0	-0.4905576	-0.2681546	-0.2314612	-0.2548451	
1.0036	0	0	-0.4906354	-0.2682259	-0.2313752	-0.2546973	
1.004	0	0	-0.4907117	-0.2682959	-0.2312908	-0.2545523	
1.0044	0	0	-0.4907865	-0.2683645	-0.231208	-0.2544099	
1.0048	0	0	-0.49086	-0.2684318	-0.2311267	-0.2542703	
1.0052	0	0	-0.4909317	-0.2684977	-0.231047	-0.2541333	
1.0056	0	0	-0.4910022	-0.2685623	-0.2309689	-0.2539991	
1.006	0	0	-0.4910711	-0.2686255	-0.2308924	-0.2538676	
1.0064	0	0	-0.4911385	-0.2686874	-0.2308175	-0.2537389	
1.0068	0	0	-0.4912045	-0.2687479	-0.2307441	-0.2536128	
1.0072	0	0	-0.4912689	-0.2688071	-0.2306723	-0.2534896	
1.0076	0	0	-0.4913319	-0.2688649	-0.2306022	-0.2533692	
1.008	0	0	-0.4913934	-0.2689213	-0.2305336	-0.2532515	
1.0084	0	0	-0.4914533	-0.2689764	-0.2304666	-0.2531366	
1.0088	0	0	-0.4915118	-0.2690301	-0.2304012	-0.2530244	
1.0092	0	0	-0.4915688	-0.2690824	-0.2303374	-0.2529151	
1.0096	0	0	-0.4916243	-0.2691334	-0.2302752	-0.2528086	
1.01	0	0	-0.4916782	-0.269183	-0.2302147	-0.2527049	
1.0104	0	0	-0.4917307	-0.2692313	-0.2301557	-0.2526041	
1.0108	0	0	-0.4917817	-0.2692782	-0.2300984	-0.252506	
1.0112	0	0	-0.4918312	-0.2693237	-0.2300427	-0.2524109	
1.0116	0	0	-0.4918792	-0.2693678	-0.2299886	-0.2523185	
1.012	0	0	-0.4919256	-0.2694106	-0.2299361	-0.252229	
1.0124	0	0	-0.4919706	-0.2694519	-0.2298853	-0.2521423	
1.0128	0	0	-0.4920141	-0.269492	-0.229836	-0.2520585	
1.0132	0	0	-0.4920561	-0.2695306	-0.2297885	-0.2519776	
1.0136	0	0	-0.4920966	-0.2695679	-0.2297425	-0.2518995	
1.014	0	0	-0.4921355	-0.2696038	-0.2296982	-0.2518243	
1.0144	0	0	-0.492173	-0.2696383	-0.2296555	-0.2517521	
1.0148	0	0	-0.4922089	-0.2696714	-0.2296145	-0.2516827	
1.0152	0	0	-0.4922434	-0.2697032	-0.229575	-0.2516162	
1.0156	0	0	-0.4922763	-0.2697335	-0.2295373	-0.2515526	
