Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	0.5	-0.0001018266	0	0	0	
0.0005	2.272727E-06	0.5	-9.955432E-05	0.004545455	9.060817E-07	0.004544546	
0.001	6.611571E-06	0.5	-9.521634E-05	0.008677687	1.750685E-06	0.008675952	
0.0015	1.28287E-05	0.5	-8.900045E-05	0.01243426	2.516737E-06	0.01243178	
0.002	2.080993E-05	0.5	-8.102096E-05	0.01596246	3.236063E-06	0.01595897	
0.0025	3.055526E-05	0.5	-7.127788E-05	0.01949065	3.955142E-06	0.01948617	
0.003	4.206468E-05	0.5	-5.97712E-05	0.02301884	4.673952E-06	0.02301336	
0.0035	5.53382E-05	0.5	-4.650092E-05	0.02654704	5.387304E-06	0.02654056	
0.004	7.037581E-05	0.5	-3.146704E-05	0.03007523	6.104381E-06	0.03006775	
0.0045	8.717753E-05	0.5	-1.466957E-05	0.03360343	6.821661E-06	0.03359494	
0.005	0.0001057433	0.5	3.891501E-06	0.03713162	7.539123E-06	0.03712214	
0.0055	0.0001260732	0.5	2.421617E-05	0.04065981	8.256743E-06	0.04064933	
0.006	0.0001481673	0.5	4.630443E-05	0.044188	8.974496E-06	0.04417653	
0.0065	0.0001720253	0.5	7.01563E-05	0.0477162	9.692363E-06	0.04770372	
0.007	0.0001976475	0.5	9.577175E-05	0.05124439	1.041032E-05	0.05123091	
0.0075	0.0002250338	0.5000001	0.0001231508	0.05477258	1.112836E-05	0.05475811	
0.008	0.0002541842	0.5000001	0.0001522935	0.05830077	1.184647E-05	0.0582853	
0.0085	0.0002850987	0.5000001	0.0001831997	0.06182896	1.256463E-05	0.06181249	
0.009000001	0.0003177773	0.5000001	0.0002158695	0.06535716	1.328284E-05	0.06533968	
0.009500001	0.00035222	0.5000001	0.000250303	0.06888535	1.40014E-05	0.06886688	
0.01	0.0003884267	0.5000001	0.0002865	0.07241354	1.472022E-05	0.07239407	
0.0105	0.0004263976	0.5000001	0.0003244606	0.07594173	1.543899E-05	0.07592127	
0.011	0.0004661326	0.5000001	0.0003641849	0.07946993	1.615773E-05	0.07944846	
0.0115	0.0005076316	0.5000001	0.0004056727	0.08299812	1.687645E-05	0.08297565	
0.012	0.0005508948	0.5000001	0.0004489241	0.08652631	1.759513E-05	0.08650284	
