Time	Px	Py	Pz	Vx	Vy	Vz	
0	0	0.5	-0.0001018266	0	0	0	
0.0005	0	0.5	-0.0001018266	0.004065746	0.006571867	0.004065746	
0.001	2.032873E-06	0.5000033	-9.979372E-05	0.005823877	0.009524543	0.01029452	
0.0015	4.944812E-06	0.500008	-9.464646E-05	0.01072642	0.004619543	0.01624951	
0.002	1.030802E-05	0.5000104	-8.65217E-05	0.01527251	-0.0002854578	0.02192479	
0.0025	1.794428E-05	0.5000103	-7.555931E-05	0.01963357	-0.005190458	0.02719088	
0.003	2.776107E-05	0.5000076	-6.196387E-05	0.02404478	-0.01009546	0.03219196	
0.0035	3.978346E-05	0.5000026	-4.586788E-05	0.02892377	-0.01459403	0.03716284	
0.004	5.424535E-05	0.4999953	-2.728647E-05	0.03367733	-0.0186341	0.04207403	
0.0045	7.108401E-05	0.4999859	-6.249449E-06	0.03044728	0.005595017	0.04392868	
0.005	8.630765E-05	0.4999887	1.571489E-05	0.03336466	0.007647084	0.04703096	
0.0055	0.00010299	0.4999925	3.923037E-05	0.03762429	0.004800076	0.05099855	
0.006	0.0001218021	0.499995	6.472965E-05	0.04192403	0.002016073	0.05503426	
0.0065	0.0001427641	0.499996	9.224678E-05	0.04611513	0.001591114	0.05892352	
0.007	0.0001658217	0.4999968	0.0001217085	0.05027295	0.001257625	0.06280852	
0.0075	0.0001909582	0.4999974	0.0001531128	0.05440036	0.001013241	0.06668768	
0.008	0.0002181584	0.4999979	0.0001864567	0.05850801	0.0008105836	0.07057039	
0.0085	0.0002474124	0.4999983	0.0002217419	0.06259994	0.0006317627	0.07445768	
0.009000001	0.0002787124	0.4999987	0.0002589707	0.06667608	0.0005243914	0.07834653	
0.009500001	0.0003120504	0.4999989	0.0002981439	0.07074797	0.0004082909	0.08224804	
0.01	0.0003474244	0.4999991	0.000339268	0.07480317	0.0003248448	0.08615086	
0.0105	0.000384826	0.4999993	0.0003823434	0.07885174	0.0002473579	0.09005705	
0.011	0.0004242519	0.4999994	0.0004273719	0.08288614	0.000217556	0.09395661	
0.0115	0.000465695	0.4999995	0.0004743503	0.0869225	0.0001579514	0.09786636	
0.012	0.0005091562	0.4999996	0.0005232834	0.09095041	0.0001221877	0.101774	
0.0125	0.0005546315	0.4999997	0.0005741705	0.09496772	0.0001221881	0.1056768	
0.013	0.0006021153	0.4999997	0.0006270088	0.09899016	8.04658E-05	0.1095917	
0.0135	0.0006516104	0.4999998	0.0006818047	0.1030001	8.642627E-05	0.1134987	
0.014	0.0007031104	0.4999998	0.0007385541	0.1070173	4.470255E-05	0.1174184	
0.0145	0.0007566191	0.4999998	0.0007972632	0.1110227	5.066348E-05	0.1213295	
0.015	0.0008121305	0.4999999	0.000857928	0.1150297	3.874255E-05	0.1252464	
0.0155	0.0008696453	0.4999999	0.0009205511	0.1190467	-3.278395E-05	0.1291784	
0.016	0.0009291688	0.4999999	0.0009851404	0.1230405	2.980232E-06	0.133088	
0.0165	0.000990689	0.4999999	0.001051684	0.1270398	2.980232E-06	0.1370071	
0.017	0.001054209	0.4999999	0.001120188	0.1310376	2.892222E-06	0.1409276	
0.0175	0.001119728	0.4999999	0.001190652	0.1350211	5.211588E-05	0.1448357	
0.018	0.001187238	0.4999999	0.00126307	0.1390097	2.980651E-05	0.1487524	
0.0185	0.001256743	0.4999999	0.001337446	0.1429991	2.98107E-05	0.1526723	
0.019	0.001328243	0.4999999	0.001413782	0.147001	-5.364185E-05	0.1566082	
0.0195	0.001401743	0.4999999	0.001492086	0.150987	-2.978137E-05	0.1605287	
0.02	0.001477237	0.4999999	0.00157235	0.154971	-1.787208E-05	0.1644497	
0.0205	0.001554722	0.4999999	0.001654575	0.1589603	-2.979301E-05	0.1683781	
