Time	3	Rotation	
0.6044	-0.01687612	-0.3412394	
0.6046	-0.01688672	-0.3412394	
0.6048	-0.01689748	-0.3412394	
0.605	-0.0169084	-0.3480788	
0.6052	-0.01691946	-0.3480788	
0.6054	-0.01693065	-0.3480788	
0.6056	-0.01694196	-0.3480788	
0.6058	-0.01695339	-0.3480788	
0.606	-0.01696493	-0.3550548	
0.6062	-0.01697657	-0.3550548	
0.6064	-0.0169883	-0.3550548	
0.6066	-0.01700012	-0.3550548	
0.6068	-0.01701202	-0.3550548	
0.607	-0.017024	-0.3621673	
0.6072	-0.01703605	-0.3621673	
0.6074	-0.01704817	-0.3621673	
0.6076	-0.01706035	-0.3621673	
0.6078	-0.01707258	-0.3621673	
0.608	-0.01708488	-0.3694159	
0.6082	-0.01709722	-0.3694159	
0.6084	-0.01710961	-0.3694159	
0.6086	-0.01712204	-0.3694159	
0.6088	-0.01713451	-0.3694159	
0.609	-0.01708488	-0.3768002	
0.6092	-0.01703971	-0.3768002	
0.6094	-0.01699865	-0.3768002	
0.6096	-0.01696139	-0.3768002	
0.6098	-0.01692764	-0.3768002	
0.61	-0.01689714	-0.3843197	
0.6102	-0.01686964	-0.3843197	
0.6104	-0.01684492	-0.3843197	
0.6106	-0.01682278	-0.3843197	
0.6108	-0.01680304	-0.3843197	
0.611	-0.01678551	-0.3919741	
0.6112	-0.01677005	-0.3919741	
0.6114	-0.01675651	-0.3919741	
0.6116	-0.01674475	-0.3919741	
0.6118	-0.01673465	-0.3919741	
0.612	-0.01672609	-0.3997628	
0.6122	-0.01671896	-0.3997628	
0.6124	-0.01671318	-0.3997628	
0.6126	-0.01670865	-0.3997628	
0.6128	-0.01670528	-0.3997628	
0.613	-0.01670299	-0.4076855	
0.6132	-0.01670171	-0.4076855	
0.6134	-0.01670138	-0.4076855	
0.6136	-0.01670193	-0.4076855	
0.6138	-0.0167033	-0.4076855	
0.614	-0.01670543	-0.4157419	
0.6142	-0.01670829	-0.4157419	
0.6144	-0.01671181	-0.4157419	
0.6146	-0.01671595	-0.4157419	
0.6148	-0.01672068	-0.4157419	
0.615	-0.01672596	-0.4239311	
0.6152	-0.01673175	-0.4239311	
0.6154	-0.01673801	-0.4239311	
0.6156	-0.01674471	-0.4239311	
0.6158	-0.01675184	-0.4239311	
0.616	-0.01675935	-0.4322529	
0.6162	-0.01676722	-0.4322529	
0.6164	-0.01677544	-0.4322529	
0.6166	-0.01678397	-0.4322529	
0.6168	-0.0167928	-0.4322529	
0.617	-0.01680191	-0.4407068	
0.6172	-0.01681128	-0.4407068	
0.6174	-0.0168209	-0.4407068	
0.6176	-0.01683073	-0.4407068	
0.6178	-0.01684079	-0.4407068	
0.618	-0.01685104	-0.449292	
0.6182	-0.01686148	-0.449292	
0.6184	-0.01687209	-0.449292	
0.6186	-0.01688287	-0.449292	
0.6188	-0.01689379	-0.449292	
0.619	-0.01690486	-0.4580083	
0.6192	-0.01691606	-0.4580083	
0.6194	-0.01692738	-0.4580083	
0.6196	-0.01693882	-0.4580083	
0.6198	-0.01695036	-0.4580083	
0.62	-0.01696201	-0.4668549	
0.6202	-0.01697375	-0.4668549	
0.6204	-0.01698558	-0.4668549	
0.6206	-0.0169975	-0.4668549	
0.6208	-0.01700949	-0.4668549	
0.621	-0.01702155	-0.4758313	
0.6212	-0.01703367	-0.4758313	
0.6214	-0.01704586	-0.4758313	
0.6216	-0.01705811	-0.4758313	
0.6218	-0.0170704	-0.4758313	
0.622	-0.01708275	-0.4849368	
0.6222	-0.01709515	-0.4849368	
0.6224	-0.01710759	-0.4849368	
0.6226	-0.01712006	-0.4849368	
0.6228	-0.01707055	-0.4849368	
0.623	-0.01702549	-0.4941709	
0.6232	-0.01698454	-0.4941709	
0.6234	-0.01694737	-0.4941709	
0.6236	-0.01691371	-0.4941709	
0.6238	-0.01688329	-0.4941709	
0.624	-0.01685587	-0.5035329	
0.6242	-0.01683122	-0.5035329	
0.6244	-0.01680915	-0.5035329	
0.6246	-0.01678947	-0.5035329	
0.6248	-0.01677201	-0.5035329	
0.625	-0.0167566	-0.5130222	
0.6252	-0.01674311	-0.5130222	
0.6254	-0.0167314	-0.5130222	
0.6256	-0.01672135	-0.5130222	
0.6258	-0.01671283	-0.5130222	
0.626	-0.01670575	-0.5226381	
0.6262	-0.01670001	-0.5226381	
0.6264	-0.01669551	-0.5226381	
0.6266	-0.01669217	-0.5226381	
0.6268	-0.01668992	-0.5226381	
0.627	-0.01668867	-0.5323798	
0.6272	-0.01668836	-0.5323798	
0.6274	-0.01668894	-0.5323798	
0.6276	-0.01669033	-0.5323798	
0.6278	-0.01669249	-0.5323798	
0.628	-0.01669536	-0.5422465	
0.6282	-0.01669891	-0.5422465	
0.6284	-0.01670307	-0.5422465	
0.6286	-0.01670782	-0.5422465	
0.6288	-0.01671312	-0.5422465	
0.629	-0.01671892	-0.5522377	
0.6292	-0.0167252	-0.5522377	
0.6294	-0.01673192	-0.5522377	
0.6296	-0.01673906	-0.5522377	
0.6298	-0.01674659	-0.5522377	
0.63	-0.01675447	-0.5623525	
0.6302	-0.01676271	-0.5623525	
0.6304	-0.01677126	-0.5623525	
0.6306	-0.0167801	-0.5623525	
0.6308	-0.01678922	-0.5623525	
0.631	-0.0167986	-0.5725901	
0.6312	-0.01680822	-0.5725901	
0.6314	-0.01681807	-0.5725901	
0.6316	-0.01682814	-0.5725901	
0.6318	-0.0168384	-0.5725901	
0.632	-0.01684885	-0.5829496	
0.6322	-0.01685947	-0.5829496	
0.6324	-0.01687025	-0.5829496	
0.6326	-0.01688118	-0.5829496	
0.6328	-0.01689226	-0.5829496	
0.633	-0.01690347	-0.5934303	
0.6332	-0.01691479	-0.5934303	
0.6334	-0.01692624	-0.5934303	
0.6336	-0.0169378	-0.5934303	
0.6338	-0.01694945	-0.5934303	
0.634	-0.0169612	-0.6040313	
0.6342	-0.01697304	-0.6040313	
0.6344	-0.01698495	-0.6040313	
0.6346	-0.01699695	-0.6040313	
0.6348	-0.01700901	-0.6040313	
0.635	-0.01702115	-0.6147518	
0.6352	-0.01703334	-0.6147518	
0.6354	-0.01704559	-0.6147518	
0.6356	-0.0170579	-0.6147518	
0.6358	-0.01707025	-0.6147518	
0.636	-0.01708265	-0.6255907	
0.6362	-0.0170951	-0.6255907	
0.6364	-0.01710758	-0.6255907	
0.6366	-0.01705818	-0.6255907	
0.6368	-0.01701321	-0.6255907	
0.637	-0.01697234	-0.6365473	
0.6372	-0.01693526	-0.6365473	
0.6374	-0.01690168	-0.6365473	
0.6376	-0.01687133	-0.6365473	
0.6378	-0.01684397	-0.6365473	
0.638	-0.01681939	-0.6476204	
0.6382	-0.01679738	-0.6476204	
0.6384	-0.01677775	-0.6476204	
0.6386	-0.01676034	-0.6476204	
0.6388	-0.01674498	-0.6476204	
0.639	-0.01673154	-0.6588092	
0.6392	-0.01671987	-0.6588092	
0.6394	-0.01670985	-0.6588092	
0.6396	-0.01670138	-0.6588092	
0.6398	-0.01669433	-0.6588092	
0.64	-0.01668862	-0.6701126	
0.6402	-0.01668415	-0.6701126	
0.6404	-0.01668085	-0.6701126	
0.6406	-0.01667862	-0.6701126	
0.6408	-0.0166774	-0.6701126	
0.641	-0.01667712	-0.6815296	
0.6412	-0.01667771	-0.6815296	
0.6414	-0.01667913	-0.6815296	
0.6416	-0.01668131	-0.6815296	
0.6418	-0.01668421	-0.6815296	
0.642	-0.01668777	-0.6930592	
0.6422	-0.01669195	-0.6930592	
0.6424	-0.01669672	-0.6930592	
0.6426	-0.01670203	-0.6930592	
0.6428	-0.01670784	-0.6930592	
0.643	-0.01671414	-0.7047003	
0.6432	-0.01672087	-0.7047003	
0.6434	-0.01672802	-0.7047003	
0.6436	-0.01673556	-0.7047003	
0.6438	-0.01674347	-0.7047003	
0.644	-0.0167517	-0.7164517	
0.6442	-0.01676027	-0.7164517	
0.6444	-0.01676912	-0.7164517	
0.6446	-0.01677825	-0.7164517	
0.6448	-0.01678765	-0.7164517	
0.645	-0.01679728	-0.7283124	
0.6452	-0.01680714	-0.7283124	
0.6454	-0.01681721	-0.7283124	
0.6456	-0.01682748	-0.7283124	
0.6458	-0.01683793	-0.7283124	
0.646	-0.01684856	-0.7402811	
0.6462	-0.01685935	-0.7402811	
0.6464	-0.01687029	-0.7402811	
0.6466	-0.01688137	-0.7402811	
0.6468	-0.01689259	-0.7402811	
0.647	-0.01690393	-0.7523568	
0.6472	-0.01691538	-0.7523568	
0.6474	-0.01692694	-0.7523568	
0.6476	-0.0169386	-0.7523568	
0.6478	-0.01695036	-0.7523568	
0.648	-0.0169622	-0.7645381	
0.6482	-0.01697412	-0.7645381	
0.6484	-0.01698612	-0.7645381	
0.6486	-0.0169982	-0.7645381	
0.6488	-0.01701033	-0.7645381	
0.649	-0.01702253	-0.7768239	
0.6492	-0.01703479	-0.7768239	
0.6494	-0.0170471	-0.7768239	
0.6496	-0.01705946	-0.7768239	
0.6498	-0.01707187	-0.7768239	
0.65	-0.01708432	-0.7892129	
0.6502	-0.01709681	-0.7892129	
0.6504	-0.01704749	-0.7892129	
0.6506	-0.0170026	-0.7892129	
0.6508	-0.01696181	-0.7892129	
0.651	-0.0169248	-0.8017039	
0.6512	-0.01689129	-0.8017039	
0.6514	-0.016861	-0.8017039	
0.6516	-0.0168337	-0.8017039	
0.6518	-0.01680917	-0.8017039	
0.652	-0.01678721	-0.8142955	
0.6522	-0.01676763	-0.8142955	
0.6524	-0.01675026	-0.8142955	
0.6526	-0.01673495	-0.8142955	
0.6528	-0.01672155	-0.8142955	
0.653	-0.01670991	-0.8269863	
0.6532	-0.01669994	-0.8269863	
0.6534	-0.01669149	-0.8269863	
0.6536	-0.01668447	-0.8269863	
0.6538	-0.01667879	-0.8269863	
0.654	-0.01667435	-0.839775	
0.6542	-0.01667107	-0.839775	
0.6544	-0.01666887	-0.839775	
0.6546	-0.01666767	-0.839775	
0.6548	-0.01666741	-0.839775	
0.655	-0.01666802	-0.8526602	
0.6552	-0.01666946	-0.8526602	
0.6554	-0.01667165	-0.8526602	
0.6556	-0.01667457	-0.8526602	
0.6558	-0.01667814	-0.8526602	
0.656	-0.01668234	-0.8656405	
0.6562	-0.01668712	-0.8656405	
0.6564	-0.01669244	-0.8656405	
0.6566	-0.01669828	-0.8656405	
0.6568	-0.01670458	-0.8656405	
0.657	-0.01671133	-0.8787146	
0.6572	-0.01671849	-0.8787146	
0.6574	-0.01672604	-0.8787146	
0.6576	-0.01673396	-0.8787146	
0.6578	-0.01674221	-0.8787146	
0.658	-0.01675078	-0.8918807	
0.6582	-0.01675964	-0.8918807	
0.6584	-0.01676878	-0.8918807	
0.6586	-0.01677818	-0.8918807	
0.6588	-0.01678783	-0.8918807	
0.659	-0.0167977	-0.9051377	
0.6592	-0.01680777	-0.9051377	
0.6594	-0.01681805	-0.9051377	
0.6596	-0.01682851	-0.9051377	
0.6598	-0.01683914	-0.9051377	
0.66	-0.01684994	-0.9184837	
0.6602	-0.01686089	-0.9184837	
0.6604	-0.01687198	-0.9184837	
0.6606	-0.0168832	-0.9184837	
0.6608	-0.01689454	-0.9184837	
0.661	-0.016906	-0.9319174	
0.6612	-0.01691757	-0.9319174	
0.6614	-0.01692923	-0.9319174	
0.6616	-0.01694099	-0.9319174	
0.6618	-0.01695284	-0.9319174	
0.662	-0.01696477	-0.9454372	
0.6622	-0.01697678	-0.9454372	
0.6624	-0.01698885	-0.9454372	
0.6626	-0.017001	-0.9454372	
0.6628	-0.0170132	-0.9454372	
0.663	-0.01702547	-0.9590414	
0.6632	-0.01703778	-0.9590414	
0.6634	-0.01705015	-0.9590414	
0.6636	-0.01706256	-0.9590414	
0.6638	-0.01707502	-0.9590414	
0.664	-0.01708751	-0.9727284	
0.6642	-0.01703827	-0.9727284	
0.6644	-0.01699346	-0.9727284	
0.6646	-0.01695273	-0.9727284	
0.6648	-0.01691578	-0.9727284	
0.665	-0.01688232	-0.9864966	
0.6652	-0.01685208	-0.9864966	
0.6654	-0.01682484	-0.9864966	
0.6656	-0.01680036	-0.9864966	
0.6658	-0.01677844	-0.9864966	
0.666	-0.0167589	-1.000344	
0.6662	-0.01674157	-1.000344	
0.6664	-0.01672629	-1.000344	
0.6666	-0.01671292	-1.000344	
0.6668	-0.01670132	-1.000344	
0.667	-0.01669138	-1.01427	
0.6672	-0.01668296	-1.01427	
0.6674	-0.01667597	-1.01427	
0.6676	-0.01667031	-1.01427	
0.6678	-0.01666589	-1.01427	
0.668	-0.01666263	-1.028271	
0.6682	-0.01666045	-1.028271	
0.6684	-0.01665927	-1.028271	
0.6686	-0.01665903	-1.028271	
0.6688	-0.01665966	-1.028271	
0.669	-0.01666111	-1.042347	
0.6692	-0.01666333	-1.042347	
0.6694	-0.01666625	-1.042347	
0.6696	-0.01666985	-1.042347	
0.6698	-0.01667406	-1.042347	
0.67	-0.01667885	-1.056496	
0.6702	-0.01668418	-1.056496	
0.6704	-0.01669003	-1.056496	
0.6706	-0.01669634	-1.056496	
0.6708	-0.0167031	-1.056496	
0.671	-0.01671027	-1.070715	
0.6712	-0.01671783	-1.070715	
0.6714	-0.01672576	-1.070715	
0.6716	-0.01673402	-1.070715	
0.6718	-0.01674259	-1.070715	
0.672	-0.01675146	-1.085003	
0.6722	-0.01676061	-1.085003	
0.6724	-0.01677002	-1.085003	
0.6726	-0.01677967	-1.085003	
0.6728	-0.01678954	-1.085003	
0.673	-0.01679963	-1.099359	
0.6732	-0.01680991	-1.099359	
0.6734	-0.01682038	-1.099359	
0.6736	-0.01683103	-1.099359	
0.6738	-0.01684183	-1.099359	
0.674	-0.01685278	-1.11378	
0.6742	-0.01686388	-1.11378	
0.6744	-0.0168751	-1.11378	
0.6746	-0.01688645	-1.11378	
0.6748	-0.01689791	-1.11378	
0.675	-0.01690949	-1.128264	
0.6752	-0.01692116	-1.128264	
0.6754	-0.01693292	-1.128264	
0.6756	-0.01694478	-1.128264	
0.6758	-0.01695671	-1.128264	
0.676	-0.01696872	-1.142809	
0.6762	-0.0169808	-1.142809	
0.6764	-0.01699295	-1.142809	
0.6766	-0.01700515	-1.142809	
0.6768	-0.01701742	-1.142809	
0.677	-0.01702974	-1.157414	
0.6772	-0.01704211	-1.157414	
0.6774	-0.01705453	-1.157414	
0.6776	-0.01706699	-1.157414	
0.6778	-0.01707949	-1.157414	
0.678	-0.01703031	-1.172077	
0.6782	-0.01698556	-1.172077	
0.6784	-0.01694489	-1.172077	
0.6786	-0.016908	-1.172077	
0.6788	-0.01687459	-1.172077	
0.679	-0.0168444	-1.186796	
0.6792	-0.0168172	-1.186796	
0.6794	-0.01679276	-1.186796	
0.6796	-0.01677088	-1.186796	
0.6798	-0.01675138	-1.186796	
0.68	-0.01673408	-1.201568	
0.6802	-0.01671883	-1.201568	
0.6804	-0.01670549	-1.201568	
0.6806	-0.01669392	-1.201568	
0.6808	-0.01668399	-1.201568	
0.681	-0.0166756	-1.216392	
0.6812	-0.01666864	-1.216392	
0.6814	-0.016663	-1.216392	
0.6816	-0.0166586	-1.216392	
0.6818	-0.01665536	-1.216392	
0.682	-0.01665319	-1.231265	
0.6822	-0.01665203	-1.231265	
0.6824	-0.01665181	-1.231265	
0.6826	-0.01665246	-1.231265	
0.6828	-0.01665392	-1.231265	
0.683	-0.01665615	-1.246186	
0.6832	-0.01665909	-1.246186	
0.6834	-0.01666269	-1.246186	
0.6836	-0.01666692	-1.246186	
0.6838	-0.01667172	-1.246186	
0.684	-0.01667707	-1.261153	
0.6842	-0.01668292	-1.261153	
0.6844	-0.01668925	-1.261153	
0.6846	-0.01669602	-1.261153	
0.6848	-0.0167032	-1.261153	
0.685	-0.01671077	-1.276163	
0.6852	-0.0167187	-1.276163	
0.6854	-0.01672697	-1.276163	
0.6856	-0.01673555	-1.276163	
0.6858	-0.01674443	-1.276163	
0.686	-0.01675359	-1.291215	
0.6862	-0.016763	-1.291215	
0.6864	-0.01677266	-1.291215	
0.6866	-0.01678254	-1.291215	
0.6868	-0.01679263	-1.291215	
0.687	-0.01680292	-1.306306	
0.6872	-0.01681339	-1.306306	
0.6874	-0.01682404	-1.306306	
0.6876	-0.01683485	-1.306306	
0.6878	-0.01684581	-1.306306	
0.688	-0.01685691	-1.321434	
0.6882	-0.01686814	-1.321434	
0.6884	-0.01687949	-1.321434	
0.6886	-0.01689096	-1.321434	
0.6888	-0.01690253	-1.321434	
0.689	-0.01691421	-1.336597	
0.6892	-0.01692598	-1.336597	
0.6894	-0.01693784	-1.336597	
0.6896	-0.01694978	-1.336597	
0.6898	-0.01696179	-1.336597	
0.69	-0.01697387	-1.351794	
0.6902	-0.01698602	-1.351794	
0.6904	-0.01699823	-1.351794	
0.6906	-0.01701051	-1.351794	
0.6908	-0.01702283	-1.351794	
0.691	-0.0170352	-1.36702	
0.6912	-0.01704762	-1.36702	
0.6914	-0.01706008	-1.36702	
0.6916	-0.01707258	-1.36702	
0.6918	-0.01702346	-1.36702	
0.692	-0.01697876	-1.382276	
0.6922	-0.01693814	-1.382276	
0.6924	-0.01690129	-1.382276	
0.6926	-0.01686792	-1.382276	
0.6928	-0.01683778	-1.382276	
0.693	-0.01681061	-1.397558	
0.6932	-0.0167862	-1.397558	
0.6934	-0.01676436	-1.397558	
0.6936	-0.01674489	-1.397558	
0.6938	-0.01672762	-1.397558	
0.694	-0.0167124	-1.412865	
0.6942	-0.01669908	-1.412865	
0.6944	-0.01668753	-1.412865	
0.6946	-0.01667763	-1.412865	
0.6948	-0.01666925	-1.412865	
0.695	-0.01666231	-1.428193	
0.6952	-0.01665669	-1.428193	
0.6954	-0.01665231	-1.428193	
0.6956	-0.01664908	-1.428193	
0.6958	-0.01664693	-1.428193	
0.696	-0.01664578	-1.443542	
0.6962	-0.01664557	-1.443542	
0.6964	-0.01664623	-1.443542	
0.6966	-0.01664771	-1.443542	
0.6968	-0.01664994	-1.443542	
0.697	-0.0166529	-1.458907	
0.6972	-0.01665651	-1.458907	
0.6974	-0.01666074	-1.458907	
0.6976	-0.01666555	-1.458907	
0.6978	-0.01667091	-1.458907	
0.698	-0.01667676	-1.474289	
0.6982	-0.0166831	-1.474289	
0.6984	-0.01668987	-1.474289	
0.6986	-0.01669706	-1.474289	
0.6988	-0.01670464	-1.474289	
0.699	-0.01671257	-1.489684	
0.6992	-0.01672085	-1.489684	
0.6994	-0.01672944	-1.489684	
0.6996	-0.01673832	-1.489684	
0.6998	-0.01674749	-1.489684	
0.7	-0.01675691	-1.50509	
0.7002	-0.01676656	-1.50509	
0.7004	-0.01677645	-1.50509	
0.7006	-0.01678655	-1.50509	
0.7008	-0.01679684	-1.50509	
0.701	-0.01680732	-1.520504	
0.7012	-0.01681797	-1.520504	
0.7014	-0.01682878	-1.520504	
0.7016	-0.01683974	-1.520504	
0.7018	-0.01685085	-1.520504	
0.702	-0.01686208	-1.535926	
0.7022	-0.01687344	-1.535926	
0.7024	-0.01688491	-1.535926	
0.7026	-0.01689649	-1.535926	
0.7028	-0.01690817	-1.535926	
0.703	-0.01691994	-1.551351	
0.7032	-0.0169318	-1.551351	
0.7034	-0.01694375	-1.551351	
0.7036	-0.01695576	-1.551351	
0.7038	-0.01696785	-1.551351	
0.704	-0.01698001	-1.566779	
0.7042	-0.01699223	-1.566779	
0.7044	-0.0170045	-1.566779	
0.7046	-0.01701682	-1.566779	
0.7048	-0.0170292	-1.566779	
0.705	-0.01704162	-1.582207	
0.7052	-0.01705408	-1.582207	
0.7054	-0.01706659	-1.582207	
0.7056	-0.01701752	-1.582207	
0.7058	-0.01697287	-1.582207	
0.706	-0.01693229	-1.597633	
0.7062	-0.01689548	-1.597633	
0.7064	-0.01686215	-1.597633	
0.7066	-0.01683204	-1.597633	
0.7068	-0.0168049	-1.597633	
0.707	-0.01678053	-1.613054	
0.7072	-0.01675871	-1.613054	
0.7074	-0.01673926	-1.613054	
0.7076	-0.01672202	-1.613054	
0.7078	-0.01670682	-1.613054	
0.708	-0.01669353	-1.628468	
0.7082	-0.016682	-1.628468	
0.7084	-0.01667212	-1.628468	
0.7086	-0.01666377	-1.628468	
0.7088	-0.01665684	-1.628468	
0.709	-0.01665124	-1.643873	
0.7092	-0.01664687	-1.643873	
0.7094	-0.01664366	-1.643873	
0.7096	-0.01664152	-1.643873	
0.7098	-0.01664039	-1.643873	
0.71	-0.01664019	-1.659266	
0.7102	-0.01664086	-1.659266	
0.7104	-0.01664235	-1.659266	
0.7106	-0.0166446	-1.659266	
0.7108	-0.01664756	-1.659266	
0.711	-0.01665118	-1.674647	
0.7112	-0.01665542	-1.674647	
0.7114	-0.01666024	-1.674647	
0.7116	-0.01666561	-1.674647	
0.7118	-0.01667148	-1.674647	
0.712	-0.01667782	-1.690012	
0.7122	-0.0166846	-1.690012	
0.7124	-0.01669179	-1.690012	
0.7126	-0.01669938	-1.690012	
0.7128	-0.01670732	-1.690012	
0.713	-0.0167156	-1.705358	
0.7132	-0.01672419	-1.705358	
0.7134	-0.01673308	-1.705358	
0.7136	-0.01674225	-1.705358	
0.7138	-0.01675167	-1.705358	
0.714	-0.01676133	-1.720685	
0.7142	-0.01677123	-1.720685	
0.7144	-0.01678133	-1.720685	
0.7146	-0.01679162	-1.720685	
0.7148	-0.0168021	-1.720685	
0.715	-0.01681276	-1.73599	
0.7152	-0.01682358	-1.73599	
0.7154	-0.01683454	-1.73599	
0.7156	-0.01684565	-1.73599	
0.7158	-0.01685688	-1.73599	
0.716	-0.01686825	-1.75127	
0.7162	-0.01687972	-1.75127	
0.7164	-0.0168913	-1.75127	
0.7166	-0.01690299	-1.75127	
0.7168	-0.01691476	-1.75127	
0.717	-0.01692662	-1.766523	
0.7172	-0.01693857	-1.766523	
0.7174	-0.01695059	-1.766523	
0.7176	-0.01696268	-1.766523	
0.7178	-0.01697484	-1.766523	
0.718	-0.01698706	-1.781748	
0.7182	-0.01699934	-1.781748	
0.7184	-0.01701166	-1.781748	
0.7186	-0.01702404	-1.781748	
0.7188	-0.01703647	-1.781748	
0.719	-0.01704894	-1.796942	
0.7192	-0.01706145	-1.796942	
0.7194	-0.01701241	-1.796942	
0.7196	-0.0169678	-1.796942	
0.7198	-0.01692726	-1.796942	
0.72	-0.01689048	-1.812103	
0.7202	-0.01685718	-1.812103	
0.7204	-0.0168271	-1.812103	
0.7206	-0.0168	-1.812103	
0.7208	-0.01677564	-1.812103	
0.721	-0.01675385	-1.827229	
0.7212	-0.01673443	-1.827229	
0.7214	-0.01671721	-1.827229	
0.7216	-0.01670203	-1.827229	
0.7218	-0.01668875	-1.827229	
0.722	-0.01667724	-1.842317	
0.7222	-0.01666737	-1.842317	
0.7224	-0.01665903	-1.842317	
0.7226	-0.01665212	-1.842317	
0.7228	-0.01664653	-1.842317	
0.723	-0.01664218	-1.857366	
0.7232	-0.01663899	-1.857366	
0.7234	-0.01663686	-1.857366	
0.7236	-0.01663574	-1.857366	
0.7238	-0.01663555	-1.857366	
0.724	-0.01663623	-1.872373	
0.7242	-0.01663773	-1.872373	
0.7244	-0.01663998	-1.872373	
0.7246	-0.01664295	-1.872373	
0.7248	-0.01664658	-1.872373	
0.725	-0.01665083	-1.887337	
0.7252	-0.01665566	-1.887337	
0.7254	-0.01666103	-1.887337	
0.7256	-0.0166669	-1.887337	
0.7258	-0.01667325	-1.887337	
0.726	-0.01668004	-1.902256	
0.7262	-0.01668724	-1.902256	
0.7264	-0.01669483	-1.902256	
0.7266	-0.01670277	-1.902256	
0.7268	-0.01671105	-1.902256	
0.727	-0.01671965	-1.917127	
0.7272	-0.01672855	-1.917127	
0.7274	-0.01673771	-1.917127	
0.7276	-0.01674714	-1.917127	
0.7278	-0.01675681	-1.917127	
0.728	-0.01676671	-1.931948	
0.7282	-0.01677681	-1.931948	
0.7284	-0.01678711	-1.931948	
0.7286	-0.0167976	-1.931948	
0.7288	-0.01680826	-1.931948	
0.729	-0.01681908	-1.946717	
0.7292	-0.01683005	-1.946717	
0.7294	-0.01684116	-1.946717	
0.7296	-0.0168524	-1.946717	
0.7298	-0.01686376	-1.946717	
0.73	-0.01687524	-1.961433	
0.7302	-0.01688682	-1.961433	
0.7304	-0.01689851	-1.961433	
0.7306	-0.01691029	-1.961433	
0.7308	-0.01692216	-1.961433	
0.731	-0.0169341	-1.976093	
0.7312	-0.01694612	-1.976093	
0.7314	-0.01695821	-1.976093	
0.7316	-0.01697038	-1.976093	
0.7318	-0.01698259	-1.976093	
0.732	-0.01699487	-1.990696	
0.7322	-0.01700721	-1.990696	
0.7324	-0.01701959	-1.990696	
0.7326	-0.01703202	-1.990696	
0.7328	-0.01704449	-1.990696	
0.733	-0.017057	-2.005239	
0.7332	-0.017008	-2.005239	
0.7334	-0.01696342	-2.005239	
0.7336	-0.01692292	-2.005239	
0.7338	-0.01688617	-2.005239	
0.734	-0.0168529	-2.019721	
0.7342	-0.01682284	-2.019721	
0.7344	-0.01679576	-2.019721	
0.7346	-0.01677143	-2.019721	
0.7348	-0.01674966	-2.019721	
0.735	-0.01673025	-2.034139	
0.7352	-0.01671305	-2.034139	
0.7354	-0.01669789	-2.034139	
0.7356	-0.01668463	-2.034139	
0.7358	-0.01667313	-2.034139	
0.736	-0.01666328	-2.048492	
0.7362	-0.01665496	-2.048492	
0.7364	-0.01664806	-2.048492	
0.7366	-0.01664248	-2.048492	
0.7368	-0.01663814	-2.048492	
0.737	-0.01663495	-2.062779	
0.7372	-0.01663283	-2.062779	
0.7374	-0.01663172	-2.062779	
0.7376	-0.01663154	-2.062779	
0.7378	-0.01663223	-2.062779	
0.738	-0.01663374	-2.076997	
0.7382	-0.016636	-2.076997	
0.7384	-0.01663897	-2.076997	
0.7386	-0.01664261	-2.076997	
0.7388	-0.01664687	-2.076997	
0.739	-0.0166517	-2.091144	
0.7392	-0.01665708	-2.091144	
0.7394	-0.01666296	-2.091144	
0.7396	-0.01666931	-2.091144	
0.7398	-0.01667611	-2.091144	
0.74	-0.01668331	-2.105218	
0.7402	-0.0166909	-2.105218	
0.7404	-0.01669886	-2.105218	
0.7406	-0.01670715	-2.105218	
0.7408	-0.01671575	-2.105218	
0.741	-0.01672465	-2.119219	
0.7412	-0.01673383	-2.119219	
0.7414	-0.01674326	-2.119219	
0.7416	-0.01675293	-2.119219	
0.7418	-0.01676282	-2.119219	
0.742	-0.01677293	-2.133144	
0.7422	-0.01678324	-2.133144	
0.7424	-0.01679373	-2.133144	
0.7426	-0.01680439	-2.133144	
0.7428	-0.01681521	-2.133144	
0.743	-0.01682618	-2.146991	
0.7432	-0.0168373	-2.146991	
0.7434	-0.01684854	-2.146991	
0.7436	-0.01685991	-2.146991	
0.7438	-0.01687139	-2.146991	
0.744	-0.01688298	-2.160759	
0.7442	-0.01689466	-2.160759	
0.7444	-0.01690645	-2.160759	
0.7446	-0.01691832	-2.160759	
0.7448	-0.01693026	-2.160759	
0.745	-0.01694229	-2.174446	
0.7452	-0.01695438	-2.174446	
0.7454	-0.01696654	-2.174446	
0.7456	-0.01697876	-2.174446	
0.7458	-0.01699104	-2.174446	
0.746	-0.01700338	-2.188051	
0.7462	-0.01701576	-2.188051	
0.7464	-0.01702819	-2.188051	
0.7466	-0.01704066	-2.188051	
0.7468	-0.01705317	-2.188051	
0.747	-0.01700421	-2.201571	
0.7472	-0.01695966	-2.201571	
0.7474	-0.01691918	-2.201571	
0.7476	-0.01688245	-2.201571	
0.7478	-0.0168492	-2.201571	
0.748	-0.01681917	-2.215006	
0.7482	-0.01679211	-2.215006	
0.7484	-0.0167678	-2.215006	
0.7486	-0.01674604	-2.215006	
0.7488	-0.01672665	-2.215006	
0.749	-0.01670947	-2.228354	
0.7492	-0.01669432	-2.228354	
0.7494	-0.01668107	-2.228354	
0.7496	-0.01666959	-2.228354	
0.7498	-0.01665975	-2.228354	
