Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0	-0.07	0	-0.07	0	-0.07	0	-0.07	0	-0.07	0	-0.07	0	
0.002	-0.07	2.514169E-16	-0.07	2.263119E-14	-0.07	7.494162E-13	-0.07	9.129478E-12	-0.07	4.091428E-11	-0.07	6.745399E-11	
0.004	-0.07	2.86173E-16	-0.06999999	2.57592E-14	-0.06999985	8.529836E-13	-0.06999817	1.039097E-11	-0.06999182	4.656675E-11	-0.06998651	7.677178E-11	
0.006	-0.07	6.751805E-11	-0.06999999	4.09676E-11	-0.06999968	9.647607E-12	-0.06999613	6.960853E-12	-0.06998267	2.785777E-11	-0.06997143	4.589321E-11	
0.008	-0.0699865	5.770763E-11	-0.0699918	3.501941E-11	-0.06999776	8.404253E-12	-0.06999481	7.881853E-12	-0.06997744	3.247043E-11	-0.06996281	5.350294E-11	
0.01	-0.06997523	5.602931E-11	-0.06998496	3.400189E-11	-0.06999613	8.194965E-12	-0.06999335	8.08097E-12	-0.0699714	3.344574E-11	-0.06995286	5.511171E-11	
0.012	-0.06996451	5.572385E-11	-0.06997846	3.381672E-11	-0.06999456	8.157006E-12	-0.06999186	8.119035E-12	-0.06996528	3.363139E-11	-0.06994278	5.541812E-11	
0.014	-0.06995408	5.56669E-11	-0.06997213	3.37822E-11	-0.06999304	8.14997E-12	-0.0699904	8.126629E-12	-0.06995925	3.366812E-11	-0.06993284	5.547882E-11	
0.016	-0.06994387	5.565566E-11	-0.06996593	3.377539E-11	-0.06999155	8.148614E-12	-0.06998897	8.1285E-12	-0.06995333	3.367706E-11	-0.06992309	5.549358E-11	
0.018	-0.06993385	5.565289E-11	-0.06995986	3.377371E-11	-0.06999009	8.148308E-12	-0.06998757	8.129305E-12	-0.06994753	3.368091E-11	-0.06991353	5.549991E-11	
0.02	-0.06992405	5.565169E-11	-0.0699539	3.377298E-11	-0.06998865	8.148197E-12	-0.06998619	8.129917E-12	-0.06994184	3.368371E-11	-0.06990416	5.550436E-11	
0.022	-0.06991444	5.565082E-11	-0.06994807	3.377246E-11	-0.06998725	8.148125E-12	-0.06998484	8.130439E-12	-0.06993627	3.368614E-11	-0.06989498	5.550838E-11	
0.024	-0.06990502	5.565004E-11	-0.06994236	3.377198E-11	-0.06998588	8.14806E-12	-0.06998351	8.130957E-12	-0.06993081	3.368845E-11	-0.06988598	5.551219E-11	
0.026	-0.06989579	5.564928E-11	-0.06993675	3.377153E-11	-0.06998453	8.148003E-12	-0.06998222	8.131443E-12	-0.06992545	3.369076E-11	-0.06987715	5.5516E-11	
0.028	-0.06988674	5.564858E-11	-0.06993126	3.37711E-11	-0.06998321	8.147946E-12	-0.06998095	8.131931E-12	-0.0699202	3.369289E-11	-0.06986851	5.551966E-11	
0.03	-0.06987788	5.564789E-11	-0.06992588	3.377068E-11	-0.06998192	8.147891E-12	-0.0699797	8.132379E-12	-0.06991506	3.369493E-11	-0.06986003	5.552303E-11	
0.032	-0.06986919	5.564722E-11	-0.06992061	3.377028E-11	-0.06998065	8.147837E-12	-0.06997848	8.132811E-12	-0.06991002	3.36969E-11	-0.06985173	5.552627E-11	
0.034	-0.06986067	5.564659E-11	-0.06991544	3.37699E-11	-0.06997941	8.147786E-12	-0.06997728	8.133247E-12	-0.06990508	3.369888E-11	-0.06984358	5.552954E-11	
0.036	-0.06985234	5.564597E-11	-0.06991038	3.376953E-11	-0.06997819	8.147739E-12	-0.06997611	8.133665E-12	-0.06990024	3.370079E-11	-0.06983561	5.553275E-11	
0.038	-0.06984416	5.564538E-11	-0.06990542	3.376917E-11	-0.06997699	8.147691E-12	-0.06997497	8.134048E-12	-0.0698955	3.370253E-11	-0.06982779	5.553562E-11	
0.04	-0.06983615	5.564482E-11	-0.06990056	3.376883E-11	-0.06997583	8.147645E-12	-0.06997383	8.134415E-12	-0.06989085	3.370421E-11	-0.06982013	5.553839E-11	
0.042	-0.06982829	5.564428E-11	-0.0698958	3.37685E-11	-0.06997468	8.147602E-12	-0.06997273	8.13477E-12	-0.06988629	3.370582E-11	-0.06981262	5.554104E-11	
0.044	-0.0698206	5.564376E-11	-0.06989112	3.376818E-11	-0.06997356	8.147559E-12	-0.06997165	8.13511E-12	-0.06988182	3.37075E-11	-0.06980526	5.55436E-11	
0.046	-0.06981306	5.564326E-11	-0.06988655	3.376788E-11	-0.06997246	8.147523E-12	-0.06997059	8.135464E-12	-0.06987745	3.370908E-11	-0.06979804	5.554621E-11	
0.048	-0.06980567	5.564278E-11	-0.06988207	3.376759E-11	-0.06997138	8.147484E-12	-0.06996955	8.135778E-12	-0.06987315	3.371052E-11	-0.06979097	5.554857E-11	
0.05	-0.06979842	5.564232E-11	-0.06987767	3.376731E-11	-0.06997032	8.147446E-12	-0.06996854	8.136079E-12	-0.06986894	3.371189E-11	-0.06978405	5.555084E-11	
0.052	-0.06979133	5.564187E-11	-0.06987336	3.376704E-11	-0.06996929	8.147412E-12	-0.06996754	8.13637E-12	-0.06986482	3.371322E-11	-0.06977725	5.555303E-11	
0.054	-0.06978437	5.564144E-11	-0.06986914	3.376678E-11	-0.06996827	8.147376E-12	-0.06996656	8.13665E-12	-0.06986079	3.371448E-11	-0.0697706	5.555512E-11	
0.056	-0.06977756	5.564103E-11	-0.069865	3.376653E-11	-0.06996728	8.147343E-12	-0.0699656	8.136946E-12	-0.06985683	3.371571E-11	-0.06976407	5.555729E-11	
0.058	-0.06977088	5.564064E-11	-0.06986095	3.37663E-11	-0.0699663	8.147311E-12	-0.06996466	8.137204E-12	-0.06985295	3.371688E-11	-0.06975768	5.555922E-11	
0.06	-0.06976433	5.564025E-11	-0.06985698	3.376607E-11	-0.06996535	8.147281E-12	-0.06996374	8.137472E-12	-0.06984915	3.37181E-11	-0.06975141	5.556124E-11	
0.062	-0.06975792	5.563989E-11	-0.06985308	3.376584E-11	-0.06996441	8.147252E-12	-0.06996284	8.137711E-12	-0.06984542	3.371919E-11	-0.06974527	5.556303E-11	
0.064	-0.06975164	5.563954E-11	-0.06984927	3.376563E-11	-0.06996349	8.147223E-12	-0.06996195	8.13794E-12	-0.06984176	3.372023E-11	-0.06973926	5.556475E-11	
0.066	-0.06974547	5.56392E-11	-0.06984553	3.376543E-11	-0.06996259	8.147196E-12	-0.06996109	8.138159E-12	-0.06983819	3.372124E-11	-0.06973336	5.556641E-11	
0.068	-0.06973944	5.563888E-11	-0.06984187	3.376523E-11	-0.06996171	8.14717E-12	-0.06996024	8.138369E-12	-0.06983468	3.37222E-11	-0.06972758	5.556799E-11	
0.07	-0.06973352	5.563857E-11	-0.06983828	3.376504E-11	-0.06996085	8.147144E-12	-0.0699594	8.138572E-12	-0.06983124	3.372312E-11	-0.06972191	5.556952E-11	
0.072	-0.06972772	5.563827E-11	-0.06983476	3.376486E-11	-0.06996	8.14712E-12	-0.06995859	8.138789E-12	-0.06982787	3.372411E-11	-0.06971636	5.557114E-11	
0.074	-0.06972204	5.563798E-11	-0.06983131	3.376469E-11	-0.06995917	8.147098E-12	-0.06995779	8.138978E-12	-0.06982457	3.372496E-11	-0.06971092	5.557255E-11	
0.07600001	-0.06971647	5.56377E-11	-0.06982793	3.376452E-11	-0.06995836	8.147075E-12	-0.069957	8.139159E-12	-0.06982134	3.372579E-11	-0.06970558	5.557391E-11	
0.078	-0.06971101	5.563744E-11	-0.06982462	3.376436E-11	-0.06995756	8.147054E-12	-0.06995624	8.139332E-12	-0.06981816	3.372667E-11	-0.06970036	5.557521E-11	
0.08000001	-0.06970567	5.563718E-11	-0.06982137	3.376421E-11	-0.06995678	8.147034E-12	-0.06995548	8.139498E-12	-0.06981505	3.372744E-11	-0.06969523	5.557647E-11	
0.082	-0.06970043	5.563693E-11	-0.0698182	3.376406E-11	-0.06995602	8.147014E-12	-0.06995475	8.139658E-12	-0.06981201	3.372817E-11	-0.06969022	5.557767E-11	
0.08400001	-0.06969529	5.56367E-11	-0.06981508	3.376392E-11	-0.06995527	8.146995E-12	-0.06995402	8.139811E-12	-0.06980902	3.372887E-11	-0.0696853	5.557883E-11	
0.086	-0.06969026	5.563647E-11	-0.06981202	3.376378E-11	-0.06995453	8.146976E-12	-0.06995331	8.13996E-12	-0.0698061	3.372954E-11	-0.06968047	5.557994E-11	
0.08800001	-0.06968533	5.563625E-11	-0.06980903	3.376364E-11	-0.06995381	8.146959E-12	-0.06995262	8.140103E-12	-0.06980323	3.373019E-11	-0.06967575	5.558101E-11	
0.09	-0.06968049	5.563604E-11	-0.0698061	3.376352E-11	-0.06995311	8.146943E-12	-0.06995194	8.140238E-12	-0.06980041	3.373081E-11	-0.06967112	5.558203E-11	
0.09200001	-0.06967575	5.563584E-11	-0.06980322	3.376339E-11	-0.06995241	8.146926E-12	-0.06995127	8.140371E-12	-0.06979766	3.373141E-11	-0.06966658	5.558302E-11	
0.094	-0.06967111	5.563565E-11	-0.06980041	3.376328E-11	-0.06995174	8.14691E-12	-0.06995062	8.140497E-12	-0.06979496	3.373198E-11	-0.06966213	5.558397E-11	
0.096	-0.06966656	5.563546E-11	-0.06979764	3.376317E-11	-0.06995107	8.146898E-12	-0.06994998	8.140645E-12	-0.06979232	3.373253E-11	-0.06965777	5.558504E-11	
0.098	-0.0696621	5.563528E-11	-0.06979494	3.376305E-11	-0.06995042	8.146884E-12	-0.06994935	8.140762E-12	-0.06978972	3.373306E-11	-0.0696535	5.558592E-11	
0.1	-0.06965774	5.563511E-11	-0.06979229	3.376295E-11	-0.06994978	8.146869E-12	-0.06994874	8.140874E-12	-0.06978718	3.373357E-11	-0.06964932	5.558676E-11	
0.102	-0.06965345	5.563494E-11	-0.06978969	3.376285E-11	-0.06994916	8.146856E-12	-0.06994814	8.140984E-12	-0.06978469	3.373407E-11	-0.06964521	5.558757E-11	
0.104	-0.06964926	5.563479E-11	-0.06978714	3.376276E-11	-0.06994855	8.146843E-12	-0.06994754	8.141086E-12	-0.06978225	3.373454E-11	-0.06964119	5.558835E-11	
0.106	-0.06964514	5.563464E-11	-0.06978465	3.376267E-11	-0.06994794	8.146832E-12	-0.06994697	8.141197E-12	-0.06977986	3.373515E-11	-0.06963725	5.558925E-11	
0.108	-0.06964111	5.563448E-11	-0.0697822	3.376258E-11	-0.06994735	8.146822E-12	-0.0699464	8.141304E-12	-0.06977752	3.373559E-11	-0.06963339	5.558997E-11	
0.11	-0.06963716	5.563434E-11	-0.06977981	3.376249E-11	-0.06994678	8.14681E-12	-0.06994584	8.141395E-12	-0.06977522	3.373601E-11	-0.06962959	5.559066E-11	
0.112	-0.0696333	5.563421E-11	-0.06977746	3.376241E-11	-0.06994621	8.146799E-12	-0.0699453	8.141483E-12	-0.06977297	3.373641E-11	-0.06962588	5.559133E-11	
0.114	-0.06962951	5.563407E-11	-0.06977516	3.376233E-11	-0.06994566	8.146789E-12	-0.06994476	8.141569E-12	-0.06977076	3.37368E-11	-0.06962225	5.559196E-11	
0.116	-0.06962579	5.563395E-11	-0.0697729	3.376225E-11	-0.06994512	8.146777E-12	-0.06994424	8.14164E-12	-0.0697686	3.373717E-11	-0.06961869	5.559258E-11	
0.118	-0.06962214	5.563383E-11	-0.06977069	3.376218E-11	-0.06994459	8.146768E-12	-0.06994373	8.141729E-12	-0.06976648	3.373753E-11	-0.06961519	5.559317E-11	
0.12	-0.06961858	5.563371E-11	-0.06976853	3.376211E-11	-0.06994407	8.146758E-12	-0.06994322	8.141804E-12	-0.0697644	3.373787E-11	-0.06961177	5.559373E-11	
0.122	-0.06961507	5.56336E-11	-0.0697664	3.376204E-11	-0.06994355	8.146749E-12	-0.06994273	8.141878E-12	-0.06976236	3.37382E-11	-0.06960842	5.559428E-11	
0.124	-0.06961165	5.563349E-11	-0.06976432	3.376198E-11	-0.06994306	8.14674E-12	-0.06994224	8.141946E-12	-0.06976037	3.373852E-11	-0.06960513	5.55948E-11	
0.126	-0.06960829	5.563339E-11	-0.06976228	3.376191E-11	-0.06994256	8.146733E-12	-0.06994177	8.142013E-12	-0.06975842	3.373882E-11	-0.06960191	5.559531E-11	
0.128	-0.06960499	5.56333E-11	-0.06976029	3.376185E-11	-0.06994209	8.146725E-12	-0.06994131	8.142078E-12	-0.0697565	3.373912E-11	-0.06959876	5.559579E-11	
0.13	-0.06960177	5.563319E-11	-0.06975833	3.37618E-11	-0.06994162	8.146716E-12	-0.06994086	8.14214E-12	-0.06975462	3.37394E-11	-0.06959566	5.559625E-11	
0.132	-0.06959861	5.56331E-11	-0.0697564	3.376174E-11	-0.06994116	8.146709E-12	-0.06994041	8.142198E-12	-0.06975278	3.373967E-11	-0.06959262	5.55967E-11	
0.134	-0.06959551	5.563302E-11	-0.06975453	3.376169E-11	-0.0699407	8.146702E-12	-0.06993997	8.142256E-12	-0.06975098	3.373993E-11	-0.06958965	5.559713E-11	
0.136	-0.06959247	5.563294E-11	-0.06975269	3.376163E-11	-0.06994025	8.146695E-12	-0.06993955	8.142311E-12	-0.06974921	3.374018E-11	-0.06958674	5.559754E-11	
0.138	-0.0695895	5.563285E-11	-0.06975088	3.376158E-11	-0.06993982	8.146687E-12	-0.06993913	8.142353E-12	-0.06974748	3.374042E-11	-0.06958389	5.559794E-11	
0.14	-0.06958658	5.563277E-11	-0.06974911	3.376154E-11	-0.0699394	8.146682E-12	-0.06993871	8.142414E-12	-0.06974578	3.374065E-11	-0.06958109	5.559832E-11	
0.142	-0.06958372	5.563269E-11	-0.06974737	3.376149E-11	-0.06993898	8.146676E-12	-0.06993831	8.142463E-12	-0.06974412	3.374087E-11	-0.06957835	5.559869E-11	
0.144	-0.06958092	5.563262E-11	-0.06974567	3.376145E-11	-0.06993857	8.14667E-12	-0.06993791	8.142508E-12	-0.06974249	3.374109E-11	-0.06957566	5.559919E-11	
0.146	-0.06957817	5.563255E-11	-0.06974401	3.376141E-11	-0.06993817	8.146665E-12	-0.06993753	8.142555E-12	-0.06974089	3.374129E-11	-0.06957303	5.559953E-11	
0.148	-0.06957548	5.563248E-11	-0.06974237	3.376137E-11	-0.06993777	8.146659E-12	-0.06993715	8.142597E-12	-0.06973932	3.374149E-11	-0.06957045	5.559985E-11	
0.15	-0.06957285	5.563242E-11	-0.06974077	3.376133E-11	-0.06993739	8.146653E-12	-0.06993678	8.14264E-12	-0.06973778	3.374168E-11	-0.06956792	5.560017E-11	
0.152	-0.06957027	5.563236E-11	-0.06973921	3.376129E-11	-0.06993701	8.146648E-12	-0.06993642	8.14268E-12	-0.06973629	3.374186E-11	-0.06956544	5.560047E-11	
0.154	-0.06956773	5.56323E-11	-0.06973767	3.376126E-11	-0.06993665	8.146643E-12	-0.06993606	8.142717E-12	-0.06973481	3.374204E-11	-0.06956301	5.560076E-11	
0.156	-0.06956525	5.563224E-11	-0.06973617	3.376122E-11	-0.06993628	8.14664E-12	-0.06993571	8.142755E-12	-0.06973337	3.374221E-11	-0.06956063	5.560103E-11	
0.158	-0.06956282	5.563219E-11	-0.06973469	3.376118E-11	-0.06993593	8.146634E-12	-0.06993537	8.14279E-12	-0.06973195	3.374237E-11	-0.0695583	5.56013E-11	
0.16	-0.06956044	5.563213E-11	-0.06973325	3.376115E-11	-0.06993558	8.14663E-12	-0.06993503	8.142824E-12	-0.06973056	3.374252E-11	-0.06955601	5.560156E-11	
0.162	-0.0695581	5.563208E-11	-0.06973182	3.376112E-11	-0.06993524	8.146627E-12	-0.0699347	8.142857E-12	-0.0697292	3.374267E-11	-0.06955377	5.56018E-11	
0.164	-0.06955581	5.563203E-11	-0.06973044	3.376109E-11	-0.0699349	8.146621E-12	-0.06993438	8.142889E-12	-0.06972787	3.374281E-11	-0.06955158	5.560204E-11	
0.166	-0.06955357	5.563199E-11	-0.06972907	3.376106E-11	-0.06993458	8.146619E-12	-0.06993406	8.142918E-12	-0.06972656	3.374296E-11	-0.06954943	5.560227E-11	
0.168	-0.06955137	5.563194E-11	-0.06972774	3.376104E-11	-0.06993426	8.146614E-12	-0.06993375	8.142947E-12	-0.06972528	3.374308E-11	-0.06954732	5.560249E-11	
0.17	-0.06954922	5.563189E-11	-0.06972644	3.376101E-11	-0.06993394	8.146612E-12	-0.06993345	8.143005E-12	-0.06972403	3.374341E-11	-0.06954525	5.560286E-11	
0.172	-0.06954711	5.563185E-11	-0.06972516	3.376099E-11	-0.06993363	8.146608E-12	-0.06993315	8.143031E-12	-0.0697228	3.374353E-11	-0.06954322	5.560306E-11	
0.174	-0.06954504	5.563182E-11	-0.0697239	3.376096E-11	-0.06993333	8.146606E-12	-0.06993286	8.143057E-12	-0.06972159	3.374364E-11	-0.06954124	5.560325E-11	
0.176	-0.06954301	5.563178E-11	-0.06972267	3.376094E-11	-0.06993303	8.146601E-12	-0.06993257	8.143081E-12	-0.06972042	3.374376E-11	-0.06953929	5.560344E-11	
0.178	-0.06954103	5.563174E-11	-0.06972147	3.376091E-11	-0.06993274	8.146599E-12	-0.0699323	8.143107E-12	-0.06971925	3.374387E-11	-0.06953739	5.560362E-11	
