Time	A4	A4Ia	
3.058	-0.003631845	3.523284E-27	
3.06	-0.004959211	3.523284E-27	
3.062	-0.00626003	3.523284E-27	
3.064	-0.007534828	3.523284E-27	
3.066	-0.00878413	3.523284E-27	
3.068	-0.01000845	3.523284E-27	
3.07	-0.01120828	3.523284E-27	
3.072	-0.01238411	3.523284E-27	
3.074	-0.01353643	3.523284E-27	
3.076	-0.0146657	3.523284E-27	
3.078	-0.01577239	3.523284E-27	
3.08	-0.01685694	3.523284E-27	
3.082	-0.0179198	3.523284E-27	
3.084	-0.0189614	3.523284E-27	
3.086	-0.01998217	3.523284E-27	
3.088	-0.02098253	3.523284E-27	
3.09	-0.02196288	3.523284E-27	
3.092	-0.02292362	3.523284E-27	
3.094	-0.02386515	3.523284E-27	
3.096	-0.02478785	3.523284E-27	
3.098	-0.02569209	3.523284E-27	
3.1	-0.02657825	3.523284E-27	
3.102	-0.02744668	3.523284E-27	
3.104	-0.02829775	3.523284E-27	
3.106	-0.02913179	3.523284E-27	
3.108	-0.02994916	3.523284E-27	
3.11	-0.03075017	3.523284E-27	
3.112	-0.03153517	3.523284E-27	
3.114	-0.03230447	3.523284E-27	
3.116	-0.03305838	3.523284E-27	
3.118	-0.03379721	3.523284E-27	
3.12	-0.03452126	3.523284E-27	
3.122	-0.03523084	3.523284E-27	
3.124	-0.03592622	3.523284E-27	
3.126	-0.0366077	3.523284E-27	
3.128	-0.03727555	3.523284E-27	
3.13	-0.03793003	3.523284E-27	
3.132	-0.03857143	3.523284E-27	
3.134	-0.0392	3.523284E-27	
3.136	-0.039816	3.523284E-27	
3.138	-0.04041968	3.523284E-27	
3.14	-0.04101129	3.523284E-27	
3.142	-0.04159106	3.523284E-27	
3.144	-0.04215924	3.523284E-27	
3.146	-0.04271606	3.523284E-27	
3.148	-0.04326174	3.523284E-27	
3.15	-0.0437965	3.523284E-27	
3.152	-0.04432057	3.523284E-27	
3.154	-0.04483416	3.523284E-27	
3.156	-0.04533748	3.523284E-27	
3.158	-0.04583073	3.523284E-27	
3.16	-0.04631411	3.523284E-27	
3.162	-0.04678783	3.523284E-27	
3.164	-0.04725207	3.523284E-27	
3.166	-0.04770704	3.523284E-27	
3.168	-0.04815289	3.523284E-27	
3.17	-0.04858984	3.523284E-27	
3.172	-0.04901804	3.523284E-27	
3.174	-0.04943768	3.523284E-27	
3.176	-0.04984893	3.523284E-27	
3.178	-0.05025195	3.523284E-27	
3.18	-0.05064691	3.523284E-27	
3.182	-0.05103397	3.523284E-27	
3.184	-0.05141329	3.523284E-27	
3.186	-0.05178502	3.523284E-27	
3.188	-0.05214933	3.523284E-27	
3.19	-0.05250634	3.523284E-27	
3.192	-0.05285621	3.523284E-27	
3.194	-0.05319909	3.523284E-27	
3.196	-0.0535351	3.523284E-27	
3.198	-0.0538644	3.523284E-27	
3.2	-0.05418711	3.523284E-27	
3.202	-0.05450337	3.523284E-27	
3.204	-0.0548133	3.523284E-27	
3.206	-0.05511704	3.523284E-27	
3.208	-0.0554147	3.523284E-27	
3.21	-0.0557064	3.523284E-27	
3.212	-0.05599228	3.523284E-27	
3.214	-0.05627243	3.523284E-27	
3.216	-0.05654698	3.523284E-27	
3.218	-0.05681604	3.523284E-27	
3.22	-0.05707972	3.523284E-27	
3.222	-0.05733813	3.523284E-27	
3.224	-0.05759136	3.523284E-27	
3.226	-0.05783954	3.523284E-27	
3.228	-0.05808274	3.523284E-27	
3.23	-0.05832109	3.523284E-27	
3.232	-0.05855467	3.523284E-27	
3.234	-0.05878358	3.523284E-27	
3.236	-0.05900791	3.523284E-27	
3.238	-0.05922775	3.523284E-27	
3.24	-0.05944319	3.523284E-27	
3.242	-0.05965433	3.523284E-27	
3.244	-0.05986124	3.523284E-27	
3.246	-0.06006402	3.523284E-27	
3.248	-0.06026274	3.523284E-27	
3.25	-0.06045748	3.523284E-27	
3.252	-0.06064833	3.523284E-27	
3.254	-0.06083537	3.523284E-27	
3.256	-0.06101866	3.523284E-27	
3.258	-0.06119829	3.523284E-27	
3.26	-0.06137432	3.523284E-27	
3.262	-0.06154683	3.523284E-27	
3.264	-0.06171589	3.523284E-27	
3.266	-0.06188158	3.523284E-27	
3.268	-0.06204395	3.523284E-27	
3.27	-0.06220307	3.523284E-27	
3.272	-0.06235901	3.523284E-27	
3.274	-0.06251182	3.523284E-27	
3.276	-0.06266159	3.523284E-27	
3.278	-0.06280836	3.523284E-27	
3.28	-0.06295219	3.523284E-27	
3.282	-0.06309315	3.523284E-27	
3.284	-0.06323128	3.523284E-27	
3.286	-0.06336666	3.523284E-27	
3.288	-0.06349932	3.523284E-27	
3.29	-0.06362934	3.523284E-27	
3.292	-0.06375675	3.523284E-27	
3.294	-0.06388161	3.523284E-27	
3.296	-0.06400398	3.523284E-27	
3.298	-0.06412391	3.523284E-27	
3.3	-0.06424142	3.523284E-27	
3.302	-0.0643566	3.523284E-27	
3.304	-0.06446946	3.523284E-27	
3.306	-0.06458008	3.523284E-27	
3.308	-0.06468847	3.523284E-27	
3.31	-0.0647947	3.523284E-27	
3.312	-0.06489881	3.523284E-27	
3.314	-0.06500083	3.523284E-27	
3.316	-0.06510082	3.523284E-27	
3.318	-0.0651988	3.523284E-27	
3.32	-0.06529482	3.523284E-27	
3.322	-0.06538893	3.523284E-27	
3.324	-0.06548115	3.523284E-27	
3.326	-0.06557153	3.523284E-27	
3.328	-0.0656601	3.523284E-27	
3.33	-0.0657469	3.523284E-27	
3.332	-0.06583196	3.523284E-27	
3.334	-0.06591532	3.523284E-27	
3.336	-0.06599701	3.523284E-27	
3.338	-0.06607707	3.523284E-27	
3.34	-0.06615553	3.523284E-27	
3.342	-0.06623242	3.522594E-27	
3.344	-0.06630777	3.523292E-27	
3.346	-0.06638162	3.523364E-27	
3.348	-0.06645399	3.52329E-27	
3.35	-0.0665249	3.523287E-27	
3.352	-0.06659441	3.523286E-27	
3.354	-0.06666252	3.523286E-27	
3.356	-0.06672927	3.523286E-27	
3.358	-0.06679468	3.523286E-27	
3.36	-0.06685879	3.523286E-27	
3.362	-0.06692161	3.523286E-27	
3.364	-0.06698318	3.523286E-27	
3.366	-0.06704352	3.523286E-27	
3.368	-0.06710265	3.523286E-27	
3.37	-0.06716059	3.523286E-27	
3.372	-0.06721738	3.523286E-27	
3.374	-0.06727304	3.523286E-27	
3.376	-0.06732757	3.523286E-27	
3.378	-0.06738102	3.523286E-27	
3.38	-0.0674334	3.523286E-27	
3.382	-0.06748474	3.523286E-27	
3.384	-0.06753504	3.523286E-27	
3.386	-0.06758434	3.523286E-27	
3.388	-0.06763265	3.523286E-27	
3.39	-0.06768	3.523286E-27	
3.392	-0.0677264	3.523286E-27	
3.394	-0.06777187	3.523286E-27	
3.396	-0.06781644	3.523286E-27	
3.398	-0.0678601	3.523286E-27	
3.4	-0.0679029	3.523286E-27	
3.402	-0.06794485	3.523286E-27	
3.404	-0.06798595	3.523286E-27	
3.406	-0.06802623	3.523286E-27	
3.408	-0.0680657	3.523286E-27	
3.41	-0.06810439	3.523286E-27	
3.412	-0.0681423	3.523286E-27	
3.414	-0.06817946	3.523286E-27	
3.416	-0.06821587	3.523286E-27	
3.418	-0.06825155	3.523286E-27	
3.42	-0.06828652	3.523286E-27	
3.422	-0.06832079	3.523286E-27	
3.424	-0.06835438	3.523286E-27	
3.426	-0.06838728	3.523286E-27	
3.428	-0.06841954	3.523286E-27	
3.43	-0.06845115	3.523286E-27	
3.432	-0.06848212	3.523286E-27	
3.434	-0.06851248	3.523286E-27	
3.436	-0.06854223	3.523286E-27	
3.438	-0.06857139	3.523286E-27	
3.44	-0.06859996	3.523286E-27	
3.442	-0.06862796	3.523286E-27	
3.444	-0.0686554	3.523286E-27	
3.446	-0.0686823	3.523286E-27	
3.448	-0.06870865	3.523286E-27	
3.45	-0.06873447	3.523286E-27	
3.452	-0.06875978	3.523286E-27	
3.454	-0.06878459	3.523286E-27	
3.456	-0.0688089	3.523286E-27	
3.458	-0.06883272	3.523286E-27	
3.46	-0.06885607	3.523286E-27	
3.462	-0.06887895	3.523286E-27	
3.464	-0.06890137	3.523286E-27	
3.466	-0.06892334	3.523286E-27	
3.468	-0.06894487	3.523286E-27	
3.47	-0.06896597	3.523286E-27	
3.472	-0.06898665	3.523286E-27	
3.474	-0.06900692	3.523286E-27	
3.476	-0.06902678	3.523286E-27	
3.478	-0.06904625	3.523286E-27	
3.48	-0.06906532	3.523286E-27	
3.482	-0.06908402	3.523286E-27	
3.484	-0.06910234	3.523286E-27	
3.486	-0.06912029	3.523286E-27	
3.488	-0.06913789	3.523286E-27	
3.49	-0.06915513	3.523286E-27	
3.492	-0.06917202	3.523286E-27	
3.494	-0.06918858	3.523286E-27	
3.496	-0.06920481	3.523286E-27	
3.498	-0.06922071	3.523286E-27	
3.5	-0.0692363	3.523286E-27	
3.502	-0.06925157	2.592387E-27	
3.504	-0.06926654	3.538108E-27	
3.506	-0.06928121	4.525375E-27	
3.508	-0.06929559	3.485655E-27	
3.51	-0.06930967	3.507652E-27	
3.512	-0.06932348	3.532418E-27	
3.514	-0.06933701	3.531251E-27	
3.516	-0.06935027	3.514664E-27	
3.518	-0.06936327	3.529849E-27	
3.52	-0.069376	3.511454E-27	
3.522	-0.06938848	3.510037E-27	
3.524	-0.06940071	3.531574E-27	
3.526	-0.0694127	3.533887E-27	
3.528	-0.06942444	3.500398E-27	
3.53	-0.06943595	3.520336E-27	
3.532	-0.06944723	3.520045E-27	
3.534	-0.06945829	3.541192E-27	
3.536	-0.06946912	3.5296E-27	
3.538	-0.06947974	3.527395E-27	
3.54	-0.06949015	3.513075E-27	
3.542	-0.06950034	3.521332E-27	
3.544	-0.06951034	3.511647E-27	
3.546	-0.06952013	3.531881E-27	
3.548	-0.06952973	3.537457E-27	
3.55	-0.06953914	3.528427E-27	
3.552	-0.06954835	3.520444E-27	
3.554	-0.06955738	3.522232E-27	
3.556	-0.06956623	3.537492E-27	
3.558	-0.06957491	3.517049E-27	
3.56	-0.06958342	3.520593E-27	
3.562	-0.06959175	3.524886E-27	
3.564	-0.06959991	3.534131E-27	
3.566	-0.06960791	3.535307E-27	
3.568	-0.06961575	3.492711E-27	
3.57	-0.06962344	3.525737E-27	
3.572	-0.06963097	3.514341E-27	
3.574	-0.06963835	3.517688E-27	
3.576	-0.06964558	3.541462E-27	
3.578	-0.06965267	3.519603E-27	
3.58	-0.06965962	3.534801E-27	
3.582	-0.06966643	3.519642E-27	
3.584	-0.0696731	3.522577E-27	
3.586	-0.06967963	3.529628E-27	
3.588	-0.06968604	3.540352E-27	
3.59	-0.06969232	3.514949E-27	
3.592	-0.06969848	3.531365E-27	
3.594	-0.06970451	3.527308E-27	
3.596	-0.06971042	3.495286E-27	
3.598	-0.06971621	3.521228E-27	
3.6	-0.06972189	3.525449E-27	
3.602	-0.06972744	3.54654E-27	
3.604	-0.0697329	3.535497E-27	
3.606	-0.06973824	3.5193E-27	
3.608	-0.06974348	3.52594E-27	
3.61	-0.0697486	3.515715E-27	
3.612	-0.06975363	3.510658E-27	
3.614	-0.06975856	3.542261E-27	
3.616	-0.06976339	3.527916E-27	
3.618	-0.06976812	3.533692E-27	
3.62	-0.06977276	3.514418E-27	
3.622	-0.0697773	3.504567E-27	
3.624	-0.06978176	3.544504E-27	
3.626	-0.06978612	3.517188E-27	
3.628	-0.0697904	3.53468E-27	
3.63	-0.0697946	3.527105E-27	
3.632	-0.0697987	3.499768E-27	
3.634	-0.06980272	3.502418E-27	
3.636	-0.06980667	3.536497E-27	
3.638	-0.06981054	3.532988E-27	
3.64	-0.06981432	3.516927E-27	
3.642	-0.06981804	3.514351E-27	
3.644	-0.06982168	3.541848E-27	
3.646	-0.06982525	3.536212E-27	
3.648	-0.06982874	3.511208E-27	
3.65	-0.06983217	3.517605E-27	
3.652	-0.06983552	3.539553E-27	
3.654	-0.06983881	3.529226E-27	
3.656	-0.06984204	3.526919E-27	
3.658	-0.0698452	3.517129E-27	
3.66	-0.06984829	3.502235E-27	
3.662	-0.06985132	3.545204E-27	
3.664	-0.0698543	3.514693E-27	
3.666	-0.06985722	3.527173E-27	
3.668	-0.06986007	3.517204E-27	
3.67	-0.06986286	3.505318E-27	
3.672	-0.06986561	3.534482E-27	
3.674	-0.0698683	3.514472E-27	
3.676	-0.06987093	3.51755E-27	
3.678	-0.06987351	3.524639E-27	
3.68	-0.06987604	3.516433E-27	
3.682	-0.06987853	3.511127E-27	
3.684	-0.06988095	3.550779E-27	
3.686	-0.06988333	3.524636E-27	
3.688	-0.06988566	3.51016E-27	
3.69	-0.06988795	3.52731E-27	
3.692	-0.06989019	3.527451E-27	
3.694	-0.06989239	3.516772E-27	
3.696	-0.06989454	3.515296E-27	
3.698	-0.06989665	3.528982E-27	
3.7	-0.06989872	3.53607E-27	
3.702	-0.06990074	3.540288E-27	
3.704	-0.06990273	3.511313E-27	
3.706	-0.06990468	3.529707E-27	
3.708	-0.06990658	3.52381E-27	
3.71	-0.06990845	3.517639E-27	
3.712	-0.06991028	3.495858E-27	
3.714	-0.06991208	3.536181E-27	
3.716	-0.06991383	3.519555E-27	
3.718	-0.06991556	3.512915E-27	
3.72	-0.06991725	3.529735E-27	
3.722	-0.0699189	3.524272E-27	
3.724	-0.06992052	3.514691E-27	
3.726	-0.06992211	3.514612E-27	
3.728	-0.06992367	3.528576E-27	
3.73	-0.0699252	3.535723E-27	
3.732	-0.06992669	3.520111E-27	
3.734	-0.06992816	3.501972E-27	
3.736	-0.06992959	3.542059E-27	
3.738	-0.069931	3.534484E-27	
3.74	-0.06993239	3.504615E-27	
3.742	-0.06993373	3.518944E-27	
3.744	-0.06993506	3.52975E-27	
3.746	-0.06993636	3.515433E-27	
3.748	-0.06993763	3.514917E-27	
3.75	-0.06993888	3.53629E-27	
3.752	-0.06994011	3.514592E-27	
3.754	-0.0699413	3.517495E-27	
3.756	-0.06994247	3.526438E-27	
3.758	-0.06994362	3.52426E-27	
3.76	-0.06994475	3.505921E-27	
3.762	-0.06994586	3.509088E-27	
3.764	-0.06994694	3.542591E-27	
3.766	-0.069948	3.54521E-27	
3.768	-0.06994904	3.529436E-27	
3.77	-0.06995006	3.517453E-27	
3.772	-0.06995106	3.514425E-27	
3.774	-0.06995204	3.541814E-27	
3.776	-0.06995299	3.536211E-27	
3.778	-0.06995394	3.511214E-27	
3.78	-0.06995486	3.517622E-27	
3.782	-0.06995576	3.539568E-27	
3.784	-0.06995665	3.529249E-27	
3.786	-0.06995752	3.5269E-27	
3.788	-0.06995837	3.517173E-27	
3.79	-0.06995919	3.502242E-27	
3.792	-0.06996001	3.545225E-27	
3.794	-0.06996081	3.517866E-27	
3.796	-0.06996159	3.508714E-27	
3.798	-0.06996237	3.517922E-27	
3.8	-0.06996312	3.526803E-27	
3.802	-0.06996386	3.524154E-27	
3.804	-0.06996458	3.523736E-27	
3.806	-0.06996529	3.508377E-27	
3.808	-0.06996598	3.522992E-27	
3.81	-0.06996666	3.536694E-27	
3.812	-0.06996733	3.526753E-27	
3.814	-0.06996798	3.49913E-27	
3.816	-0.06996862	3.526878E-27	
3.818	-0.06996925	3.532851E-27	
3.82	-0.06996986	3.521957E-27	
3.822	-0.06997047	3.519485E-27	
3.824	-0.06997105	3.534261E-27	
3.826	-0.06997164	3.532464E-27	
3.828	-0.0699722	3.517807E-27	
3.83	-0.06997276	3.52029E-27	
3.832	-0.0699733	3.544968E-27	
3.834	-0.06997384	3.52947E-27	
3.836	-0.06997436	3.526709E-27	
3.838	-0.06997488	3.524302E-27	
3.84	-0.06997538	3.517261E-27	
3.842	-0.06997587	3.495921E-27	
3.844	-0.06997635	3.536339E-27	
3.846	-0.06997682	3.51976E-27	
3.848	-0.06997729	3.515993E-27	
3.85	-0.06997775	3.508744E-27	
3.852	-0.06997818	3.539171E-27	
3.854	-0.06997862	3.537703E-27	
3.856	-0.06997905	3.515178E-27	
3.858	-0.06997947	3.517811E-27	
3.86	-0.06997988	3.526859E-27	
3.862	-0.06998029	3.529636E-27	
3.864	-0.06998068	3.488005E-27	
3.866	-0.06998106	3.518762E-27	
3.868	-0.06998144	3.508408E-27	
3.87	-0.06998181	3.534981E-27	
3.872	-0.06998218	3.511825E-27	
3.874	-0.06998254	3.527481E-27	
3.876	-0.06998289	3.525946E-27	
3.878	-0.06998323	3.500778E-27	
3.88	-0.06998356	3.527433E-27	
3.882	-0.06998389	3.532377E-27	
3.884	-0.06998421	3.523324E-27	
3.886	-0.06998453	3.518406E-27	
3.888	-0.06998484	3.53879E-27	
3.89	-0.06998514	3.53126E-27	
3.892	-0.06998543	3.514417E-27	
3.894	-0.06998573	3.523211E-27	
3.896	-0.06998602	3.545958E-27	
3.898	-0.06998629	3.519958E-27	
3.9	-0.06998657	3.511227E-27	
3.902	-0.06998684	3.537731E-27	
3.904	-0.0699871	3.524121E-27	
3.906	-0.06998736	3.513727E-27	
3.908	-0.06998761	3.50544E-27	
3.91	-0.06998786	3.538037E-27	
3.912	-0.0699881	3.528901E-27	
3.914	-0.06998834	3.536458E-27	
3.916	-0.06998857	3.517399E-27	
3.918	-0.0699888	3.514284E-27	
3.92	-0.06998903	3.541843E-27	
3.922	-0.06998924	3.536213E-27	
3.924	-0.06998946	3.511208E-27	
3.926	-0.06998967	3.517604E-27	
3.928	-0.06998987	3.539552E-27	
3.93	-0.06999008	3.529225E-27	
3.932	-0.06999028	3.52692E-27	
3.934	-0.06999047	3.517128E-27	
3.936	-0.06999066	3.502235E-27	
3.938	-0.06999085	3.545203E-27	
3.94	-0.06999103	3.514691E-27	
3.942	-0.06999122	3.527176E-27	
3.944	-0.06999139	3.517201E-27	
3.946	-0.06999156	3.505317E-27	
3.948	-0.06999173	3.534489E-27	
3.95	-0.06999189	3.514474E-27	
3.952	-0.06999206	3.517547E-27	
3.954	-0.06999221	3.524633E-27	
3.956	-0.06999237	3.516447E-27	
3.958	-0.06999253	3.511129E-27	
3.96	-0.06999268	3.557103E-27	
3.962	-0.06999282	3.529035E-27	
3.964	-0.06999297	3.523079E-27	
3.966	-0.0699931	3.528844E-27	
3.968	-0.06999324	3.532554E-27	
3.97	-0.06999338	3.522647E-27	
3.972	-0.06999351	3.520121E-27	
3.974	-0.06999364	3.534299E-27	
3.976	-0.06999376	3.53241E-27	
3.978	-0.06999389	3.51781E-27	
3.98	-0.06999401	3.520215E-27	
3.982	-0.06999414	3.544904E-27	
3.984	-0.06999425	3.529454E-27	
3.986	-0.06999437	3.526718E-27	
3.988	-0.06999448	3.52433E-27	
3.99	-0.06999459	3.514603E-27	
3.992	-0.0699947	3.514636E-27	
3.994	-0.0699948	3.528544E-27	
3.996	-0.0699949	3.542784E-27	
3.998	-0.06999501	3.524741E-27	
4	-0.06999511	3.513707E-27	
4.002	-0.06999521	2.809242E-27	
4.004	-0.0699953	3.540989E-27	
4.006	-0.0699954	3.523421E-27	
4.008	-0.06999549	3.52355E-27	
4.01	-0.06999558	3.523785E-27	
4.012	-0.06999566	3.5236E-27	
4.014	-0.06999575	3.523788E-27	
4.016	-0.06999584	3.523607E-27	
4.018	-0.06999592	3.523788E-27	
4.02	-0.06999601	3.523616E-27	
4.022	-0.06999608	3.523788E-27	
4.024	-0.06999616	3.523626E-27	
4.026	-0.06999624	3.523786E-27	
4.028	-0.06999631	3.523634E-27	
4.03	-0.06999639	3.523785E-27	
4.032	-0.06999646	3.523643E-27	
4.034	-0.06999653	3.523783E-27	
4.036	-0.0699966	3.52365E-27	
4.038	-0.06999667	3.523782E-27	
4.04	-0.06999674	3.523657E-27	
4.042	-0.0699968	3.52378E-27	
4.044	-0.06999686	3.523663E-27	
4.046	-0.06999692	3.523778E-27	
4.048	-0.06999699	3.523669E-27	
4.05	-0.06999705	3.523776E-27	
4.052	-0.06999711	3.523674E-27	
4.054	-0.06999716	3.523775E-27	
4.056	-0.06999722	3.523679E-27	
4.058	-0.06999728	3.523773E-27	
4.06	-0.06999733	3.523683E-27	
4.062	-0.06999739	3.523772E-27	
4.064	-0.06999744	3.523687E-27	
4.066	-0.06999749	3.52377E-27	
4.068	-0.06999754	3.523691E-27	
4.07	-0.06999759	3.523768E-27	
4.072	-0.06999764	3.523694E-27	
4.074	-0.06999768	3.523767E-27	
4.076	-0.06999773	3.523697E-27	
4.078	-0.06999777	3.523765E-27	
4.08	-0.06999782	3.5237E-27	
4.082	-0.06999786	3.523764E-27	
4.084	-0.06999791	3.523703E-27	
4.086	-0.06999795	3.523763E-27	
4.088	-0.06999799	3.523705E-27	
4.09	-0.06999803	3.523761E-27	
4.092	-0.06999807	3.523707E-27	
4.094	-0.06999811	3.52376E-27	
4.096	-0.06999815	3.523709E-27	
4.098	-0.06999818	3.523759E-27	
4.1	-0.06999822	3.523711E-27	
4.102	-0.06999826	3.523758E-27	
4.104	-0.06999829	3.523713E-27	
4.106	-0.06999832	3.523757E-27	
4.108	-0.06999835	3.523715E-27	
4.11	-0.06999839	3.523756E-27	
4.112	-0.06999842	3.523716E-27	
4.114	-0.06999845	3.523755E-27	
4.116	-0.06999849	3.523717E-27	
4.118	-0.06999852	3.523754E-27	
4.12	-0.06999855	3.523719E-27	
4.122	-0.06999858	3.523753E-27	
4.124	-0.0699986	3.52372E-27	
4.126	-0.06999863	3.523752E-27	
4.128	-0.06999866	3.523721E-27	
4.13	-0.06999868	3.523751E-27	
4.132	-0.06999871	3.523723E-27	
4.134	-0.06999873	3.52375E-27	
4.136	-0.06999876	3.523723E-27	
4.138	-0.06999879	3.52375E-27	
4.14	-0.06999881	3.523725E-27	
4.142	-0.06999884	3.523749E-27	
4.144	-0.06999886	3.523725E-27	
4.146	-0.06999888	3.523748E-27	
4.148	-0.06999891	3.523726E-27	
4.15	-0.06999893	3.523748E-27	
4.152	-0.06999895	3.523727E-27	
4.154	-0.06999896	3.523747E-27	
4.156	-0.06999899	3.523727E-27	
4.158	-0.06999901	3.523747E-27	
4.16	-0.06999903	3.523728E-27	
4.162	-0.06999905	3.523746E-27	
4.164	-0.06999907	3.523728E-27	
4.166	-0.06999908	3.523746E-27	
4.168	-0.06999911	3.523729E-27	
4.17	-0.06999912	3.523745E-27	
4.172	-0.06999914	3.52373E-27	
4.174	-0.06999916	3.523745E-27	
4.176	-0.06999917	3.52373E-27	
4.178	-0.06999919	3.523744E-27	
4.18	-0.0699992	3.523731E-27	
4.182	-0.06999923	3.523744E-27	
4.184	-0.06999924	3.523731E-27	
4.186	-0.06999926	3.523744E-27	
4.188	-0.06999927	3.523731E-27	
4.19	-0.06999929	3.523743E-27	
4.192	-0.0699993	3.523732E-27	
4.194	-0.06999931	3.523743E-27	
4.196	-0.06999932	3.523732E-27	
4.198	-0.06999934	3.523743E-27	
4.2	-0.06999935	3.523732E-27	
4.202	-0.06999937	3.523742E-27	
4.204	-0.06999937	3.523733E-27	
4.206	-0.06999939	3.523742E-27	
4.208	-0.0699994	3.523733E-27	
4.21	-0.06999941	3.523742E-27	
4.212	-0.06999943	3.523733E-27	
4.214	-0.06999943	3.523741E-27	
4.216	-0.06999945	3.523733E-27	
4.218	-0.06999946	3.523741E-27	
4.22	-0.06999947	3.523734E-27	
4.222	-0.06999948	3.523741E-27	
4.224	-0.06999949	3.523735E-27	
4.226	-0.0699995	3.523741E-27	
4.228	-0.06999951	3.523734E-27	
4.23	-0.06999952	3.523741E-27	
4.232	-0.06999953	3.523734E-27	
4.234	-0.06999954	3.52374E-27	
4.236	-0.06999955	3.523735E-27	
4.238	-0.06999956	3.523741E-27	
4.24	-0.06999957	3.523735E-27	
4.242	-0.06999958	3.52374E-27	
4.244	-0.06999958	3.523735E-27	
4.246	-0.06999959	3.52374E-27	
4.248	-0.0699996	3.523735E-27	
4.25	-0.06999961	3.523739E-27	
4.252	-0.06999962	3.523736E-27	
4.254	-0.06999963	3.52374E-27	
4.256	-0.06999964	3.523736E-27	
4.258	-0.06999964	3.52374E-27	
4.26	-0.06999965	3.523736E-27	
4.262	-0.06999965	3.523739E-27	
4.264	-0.06999966	3.523735E-27	
4.266	-0.06999967	3.523739E-27	
4.268	-0.06999967	3.523736E-27	
4.27	-0.06999968	3.52374E-27	
4.272	-0.06999969	3.523736E-27	
4.274	-0.06999969	3.523739E-27	
4.276	-0.0699997	3.523737E-27	
4.278	-0.0699997	3.523738E-27	
4.28	-0.06999971	3.523736E-27	
4.282	-0.06999972	3.523739E-27	
4.284	-0.06999972	3.523736E-27	
4.286	-0.06999972	3.523739E-27	
4.288	-0.06999973	3.523737E-27	
4.29	-0.06999974	3.523739E-27	
4.292	-0.06999975	3.523737E-27	
4.294	-0.06999975	2.289321E-10	
4.296	-0.06995397	5.496018E-09	
4.298	-0.06885569	7.567967E-09	
4.3	-0.06736498	8.408844E-09	
4.302	-0.06573591	8.750265E-09	
4.304	-0.06407114	8.888998E-09	
4.306	-0.06241192	8.945448E-09	
4.308	-0.06077459	8.968462E-09	
4.31	-0.0591654	8.977871E-09	
4.312	-0.05758652	8.981741E-09	
4.314	-0.05603844	8.983344E-09	
4.316	-0.05452101	8.984017E-09	
4.318	-0.05303378	8.984304E-09	
4.32	-0.05157624	8.984434E-09	
4.322	-0.05014783	8.984492E-09	
4.324	-0.04874798	8.984522E-09	
4.326	-0.04737611	8.984536E-09	
4.328	-0.04603168	8.984547E-09	
4.33	-0.04471414	8.984553E-09	
4.332	-0.04342294	8.984558E-09	
4.334	-0.04215758	8.984562E-09	
4.336	-0.04091751	8.984562E-09	
4.338	-0.03970225	8.984567E-09	
4.34	-0.03851129	8.984567E-09	
4.342	-0.03734415	8.98457E-09	
4.344	-0.03620035	8.984573E-09	
4.346	-0.03507943	8.984574E-09	
4.348	-0.03398093	8.984573E-09	
4.35	-0.03290439	8.984578E-09	
4.352	-0.03184939	8.984577E-09	
4.354	-0.03081549	8.98458E-09	
4.356	-0.02980226	8.984578E-09	
4.358	-0.0288093	8.984583E-09	
4.36	-0.0278362	8.984583E-09	
4.362	-0.02688256	8.984585E-09	
4.364	-0.02594799	8.984585E-09	
4.366	-0.02503211	8.984585E-09	
4.368	-0.02413455	8.984587E-09	
4.37	-0.02325495	8.984586E-09	
4.372	-0.02239293	8.984587E-09	
4.374	-0.02154815	8.984588E-09	
4.376	-0.02072027	8.984588E-09	
4.378	-0.01990895	8.984591E-09	
4.38	-0.01911385	8.984591E-09	
4.382	-0.01833465	8.984591E-09	
4.384	-0.01757104	8.984591E-09	
4.386	-0.0168227	8.984591E-09	
4.388	-0.01608933	8.984594E-09	
4.39	-0.01537063	8.984594E-09	
4.392	-0.0146663	8.984594E-09	
4.394	-0.01397605	8.984594E-09	
4.396	-0.01329961	8.984596E-09	
4.398	-0.0126367	8.984596E-09	
4.4	-0.01198705	8.984596E-09	
4.402	-0.01135039	8.984596E-09	
4.404	-0.01072646	8.984598E-09	
4.406	-0.01011501	8.984598E-09	
4.408	-0.009515792	8.984596E-09	
4.41	-0.008928556	8.984598E-09	
4.412	-0.008353066	8.984598E-09	
4.414	-0.007789087	8.9846E-09	
4.416	-0.007236384	8.9846E-09	
4.418	-0.006694734	8.9846E-09	
4.42	-0.006163917	8.9846E-09	
4.422	-0.005643718	8.984602E-09	
4.424	-0.005133927	8.984601E-09	
4.426	-0.004634328	8.984603E-09	
4.428	-0.004144721	8.984602E-09	
4.43	-0.003664903	8.984603E-09	
4.432	-0.003194682	8.984602E-09	
4.434	-0.002733871	8.984603E-09	
4.436	-0.002282277	8.984602E-09	
4.438	-0.001839712	8.984603E-09	
4.44	-0.001405999	8.984603E-09	
4.442	-0.0009809583	8.984604E-09	
4.444	-0.0005644187	8.984603E-09	
4.446	-0.0001562089	8.984604E-09	
4.448	0.0002438352	8.984604E-09	
4.45	0.0006358773	8.984604E-09	
4.452	0.001020081	8.984604E-09	
4.454	0.001396604	8.984609E-09	
