Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.134	-0.07	9.719816E-26	-0.07	7.044959E-27	-0.07	4.819948E-28	-0.07	7.048729E-27	-0.07	9.725061E-26	-0.07	6.341583E-25	
0.136	-0.07	9.719846E-26	-0.07	7.044981E-27	-0.07	4.819957E-28	-0.07	7.048733E-27	-0.07	9.725066E-26	-0.07	6.341586E-25	
0.138	-0.07	9.719876E-26	-0.07	7.045002E-27	-0.07	4.819965E-28	-0.07	7.048736E-27	-0.07	9.72507E-26	-0.07	6.341589E-25	
0.14	-0.07	9.719905E-26	-0.07	7.045024E-27	-0.07	4.819973E-28	-0.07	7.04874E-27	-0.07	9.725075E-26	-0.07	6.341592E-25	
0.142	-0.07	9.719933E-26	-0.07	7.045044E-27	-0.07	4.819982E-28	-0.07	7.048743E-27	-0.07	9.72508E-26	-0.07	6.341595E-25	
0.144	-0.07	9.71996E-26	-0.07	7.045064E-27	-0.07	4.819989E-28	-0.07	7.048746E-27	-0.07	9.725083E-26	-0.07	6.341598E-25	
0.146	-0.07	9.719987E-26	-0.07	7.045084E-27	-0.07	4.819997E-28	-0.07	7.04875E-27	-0.07	9.725088E-26	-0.07	6.341601E-25	
0.148	-0.07	9.720014E-26	-0.07	7.045103E-27	-0.07	4.820005E-28	-0.07	7.048753E-27	-0.07	9.725092E-26	-0.07	6.341603E-25	
0.15	-0.07	9.720039E-26	-0.07	7.045121E-27	-0.07	4.820012E-28	-0.07	7.048755E-27	-0.07	9.725096E-26	-0.07	6.341605E-25	
0.152	-0.07	9.720064E-26	-0.07	7.04514E-27	-0.07	4.820019E-28	-0.07	7.048757E-27	-0.07	9.725101E-26	-0.07	6.341608E-25	
0.154	-0.07	9.720088E-26	-0.07	7.045157E-27	-0.07	4.820026E-28	-0.07	7.048761E-27	-0.07	9.725104E-26	-0.07	6.341611E-25	
0.156	-0.07	9.720112E-26	-0.07	7.045174E-27	-0.07	4.820033E-28	-0.07	7.048764E-27	-0.07	9.725108E-26	-0.07	6.341613E-25	
0.158	-0.07	9.720136E-26	-0.07	7.045191E-27	-0.07	4.820039E-28	-0.07	7.048766E-27	-0.07	9.725112E-26	-0.07	6.341616E-25	
0.16	-0.07	9.720158E-26	-0.07	7.045207E-27	-0.07	4.820046E-28	-0.07	7.04877E-27	-0.07	9.725115E-26	-0.07	6.341618E-25	
0.162	-0.07	9.72018E-26	-0.07	7.045224E-27	-0.07	4.820053E-28	-0.07	7.048771E-27	-0.07	9.725119E-26	-0.07	6.34162E-25	
0.164	-0.07	9.720202E-26	-0.07	7.04524E-27	-0.07	4.820044E-28	-0.07	7.048774E-27	-0.07	9.725122E-26	-0.07	6.341622E-25	
0.166	-0.07	9.720223E-26	-0.07	7.045255E-27	-0.07	4.82006E-28	-0.07	7.048776E-27	-0.07	9.725125E-26	-0.07	6.341625E-25	
0.168	-0.07	9.720244E-26	-0.07	7.04527E-27	-0.07	4.820066E-28	-0.07	7.048779E-27	-0.07	9.725129E-26	-0.07	6.341627E-25	
0.17	-0.07	9.720264E-26	-0.07	7.045271E-27	-0.07	4.820072E-28	-0.07	7.048781E-27	-0.07	9.725132E-26	-0.07	6.341629E-25	
0.172	-0.07	9.720284E-26	-0.07	7.045298E-27	-0.07	4.820077E-28	-0.07	7.048783E-27	-0.07	9.725135E-26	-0.07	6.341631E-25	
0.174	-0.07	9.720414E-26	-0.07	7.045313E-27	-0.07	4.820087E-28	-0.07	7.048786E-27	-0.07	9.725138E-26	-0.07	6.341633E-25	
0.176	-0.07	9.720433E-26	-0.07	7.045326E-27	-0.07	4.820093E-28	-0.07	7.048788E-27	-0.07	9.725141E-26	-0.07	6.341635E-25	
0.178	-0.07	9.720451E-26	-0.07	7.04534E-27	-0.07	4.820098E-28	-0.07	7.04879E-27	-0.07	9.725144E-26	-0.07	6.341637E-25	
0.18	-0.07	9.72047E-26	-0.07	7.045352E-27	-0.07	4.820103E-28	-0.07	7.048793E-27	-0.07	9.725147E-26	-0.07	6.341639E-25	
0.182	-0.07	9.720487E-26	-0.07	7.045365E-27	-0.07	4.820109E-28	-0.07	7.048794E-27	-0.07	9.72515E-26	-0.07	6.34164E-25	
0.184	-0.07	9.720503E-26	-0.07	7.045377E-27	-0.07	4.820113E-28	-0.07	7.048796E-27	-0.07	9.725152E-26	-0.07	6.341642E-25	
0.186	-0.07	9.72052E-26	-0.07	7.045389E-27	-0.07	4.820118E-28	-0.07	7.048798E-27	-0.07	9.725155E-26	-0.07	6.341644E-25	
0.188	-0.07	9.720537E-26	-0.07	7.045401E-27	-0.07	4.820123E-28	-0.07	7.0488E-27	-0.07	9.725157E-26	-0.07	6.341646E-25	
0.19	-0.07	9.720552E-26	-0.07	7.045412E-27	-0.07	4.820127E-28	-0.07	7.048802E-27	-0.07	9.72516E-26	-0.07	6.341647E-25	
0.192	-0.07	9.720568E-26	-0.07	7.045424E-27	-0.07	4.820132E-28	-0.07	7.048803E-27	-0.07	9.725163E-26	-0.07	6.341649E-25	
0.194	-0.07	9.720583E-26	-0.07	7.045435E-27	-0.07	4.820136E-28	-0.07	7.048805E-27	-0.07	9.725166E-26	-0.07	6.341651E-25	
0.196	-0.07	9.720598E-26	-0.07	7.045446E-27	-0.07	4.82014E-28	-0.07	7.048807E-27	-0.07	9.725168E-26	-0.07	6.341652E-25	
0.198	-0.07	9.720613E-26	-0.07	7.045456E-27	-0.07	4.820144E-28	-0.07	7.048809E-27	-0.07	9.72517E-26	-0.07	6.341654E-25	
0.2	-0.07	9.720627E-26	-0.07	7.045466E-27	-0.07	4.820148E-28	-0.07	7.04881E-27	-0.07	9.725172E-26	-0.07	6.341655E-25	
0.202	-0.07	9.720641E-26	-0.07	7.045476E-27	-0.07	4.820152E-28	-0.07	7.048813E-27	-0.07	9.725175E-26	-0.07	6.341656E-25	
0.204	-0.07	9.720653E-26	-0.07	7.045486E-27	-0.07	4.820156E-28	-0.07	7.048813E-27	-0.07	9.725176E-26	-0.07	6.341658E-25	
0.206	-0.07	9.720667E-26	-0.07	7.045495E-27	-0.07	4.82016E-28	-0.07	7.048815E-27	-0.07	9.725178E-26	-0.07	6.341659E-25	
0.208	-0.07	9.72068E-26	-0.07	7.045505E-27	-0.07	4.820164E-28	-0.07	7.048816E-27	-0.07	9.725181E-26	-0.07	6.341661E-25	
0.21	-0.07	9.720692E-26	-0.07	7.045513E-27	-0.07	4.820167E-28	-0.07	7.048817E-27	-0.07	9.725182E-26	-0.07	6.341662E-25	
0.212	-0.07	9.720705E-26	-0.07	7.045523E-27	-0.07	4.820171E-28	-0.07	7.048819E-27	-0.07	9.725184E-26	-0.07	6.341663E-25	
0.214	-0.07	9.720716E-26	-0.07	7.045532E-27	-0.07	4.820174E-28	-0.07	7.04882E-27	-0.07	9.725187E-26	-0.07	6.341664E-25	
0.216	-0.07	9.720803E-26	-0.07	7.045647E-27	-0.07	4.820196E-28	-0.07	7.048822E-27	-0.07	9.725188E-26	-0.07	6.341666E-25	
0.218	-0.07	9.720814E-26	-0.07	7.045656E-27	-0.07	4.820199E-28	-0.07	7.048823E-27	-0.07	9.725191E-26	-0.07	6.341667E-25	
0.22	-0.07	9.720825E-26	-0.07	7.045663E-27	-0.07	4.820203E-28	-0.07	7.048838E-27	-0.07	9.725192E-26	-0.07	6.341668E-25	
0.222	-0.07	9.720836E-26	-0.07	7.045671E-27	-0.07	4.820205E-28	-0.07	7.04884E-27	-0.07	9.725194E-26	-0.07	6.341669E-25	
0.224	-0.07	9.720846E-26	-0.07	7.045679E-27	-0.07	4.820209E-28	-0.07	7.048827E-27	-0.07	9.725196E-26	-0.07	6.34167E-25	
0.226	-0.07	9.720857E-26	-0.07	7.045687E-27	-0.07	4.820212E-28	-0.07	7.048828E-27	-0.07	9.725197E-26	-0.07	6.341671E-25	
0.228	-0.07	9.720867E-26	-0.07	7.045693E-27	-0.07	4.820215E-28	-0.07	7.04883E-27	-0.07	9.725198E-26	-0.07	6.341673E-25	
0.23	-0.07	9.720877E-26	-0.07	7.0457E-27	-0.07	4.820217E-28	-0.07	7.048831E-27	-0.07	9.7252E-26	-0.07	6.341674E-25	
0.232	-0.07	9.720886E-26	-0.07	7.045708E-27	-0.07	4.82022E-28	-0.07	7.048831E-27	-0.07	9.725202E-26	-0.07	6.341674E-25	
0.234	-0.07	9.720896E-26	-0.07	7.045715E-27	-0.07	4.820223E-28	-0.07	7.048833E-27	-0.07	9.725204E-26	-0.07	6.341675E-25	
0.236	-0.07	9.720905E-26	-0.07	7.045721E-27	-0.07	4.820225E-28	-0.07	7.048833E-27	-0.07	9.725204E-26	-0.07	6.341676E-25	
0.238	-0.07	9.720914E-26	-0.07	7.045728E-27	-0.07	4.820228E-28	-0.07	7.048835E-27	-0.07	9.725205E-26	-0.07	6.341677E-25	
0.24	-0.07	9.720922E-26	-0.07	7.045734E-27	-0.07	4.82023E-28	-0.07	7.048836E-27	-0.07	9.725207E-26	-0.07	6.341678E-25	
0.242	-0.07	9.720931E-26	-0.07	7.04574E-27	-0.07	4.820233E-28	-0.07	7.048837E-27	-0.07	9.725209E-26	-0.07	6.341678E-25	
0.244	-0.07	9.720939E-26	-0.07	7.045747E-27	-0.07	4.820236E-28	-0.07	7.048838E-27	-0.07	9.72521E-26	-0.07	6.341679E-25	
0.246	-0.07	9.720947E-26	-0.07	7.045753E-27	-0.07	4.820238E-28	-0.07	7.048839E-27	-0.07	9.725212E-26	-0.07	6.34168E-25	
0.248	-0.07	9.720955E-26	-0.07	7.045758E-27	-0.07	4.82024E-28	-0.07	7.04884E-27	-0.07	9.725213E-26	-0.07	6.341681E-25	
0.25	-0.07	9.720963E-26	-0.07	7.045764E-27	-0.07	4.820243E-28	-0.07	7.04884E-27	-0.07	9.725214E-26	-0.07	6.341682E-25	
