Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.058	-0.06975976	5.565905E-11	-0.06985421	3.377751E-11	-0.06996482	8.15111E-12	-0.06996481	8.153331E-12	-0.06985416	3.378835E-11	-0.06975968	5.567694E-11	
0.06	-0.06975343	5.565313E-11	-0.06985036	3.377389E-11	-0.06996389	8.149421E-12	-0.06996388	8.142459E-12	-0.06985032	3.373991E-11	-0.06975335	5.559709E-11	
0.062	-0.06974723	5.565367E-11	-0.06984661	3.377421E-11	-0.06996299	8.149492E-12	-0.06996298	8.142449E-12	-0.06984656	3.373984E-11	-0.06974716	5.559696E-11	
0.064	-0.06974116	5.565902E-11	-0.06984292	3.377749E-11	-0.06996209	8.151106E-12	-0.06996208	8.153331E-12	-0.06984288	3.378835E-11	-0.0697411	5.567694E-11	
0.066	-0.0697352	5.565313E-11	-0.06983931	3.377389E-11	-0.06996122	8.149421E-12	-0.06996121	8.142457E-12	-0.06983927	3.37399E-11	-0.06973515	5.559708E-11	
0.068	-0.06972937	5.564378E-11	-0.06983576	3.376819E-11	-0.06996037	8.147277E-12	-0.06996036	8.131644E-12	-0.06983574	3.36919E-11	-0.06972932	5.551794E-11	
0.07	-0.06972365	5.565961E-11	-0.0698323	3.377782E-11	-0.06995953	8.150283E-12	-0.06995953	8.142345E-12	-0.06983228	3.373908E-11	-0.06972363	5.559572E-11	
0.072	-0.06971805	5.565311E-11	-0.06982889	3.377387E-11	-0.06995871	8.149418E-12	-0.06995871	8.142459E-12	-0.06982889	3.373991E-11	-0.06971804	5.559709E-11	
0.074	-0.06971256	5.564389E-11	-0.06982556	3.376825E-11	-0.0699579	8.14729E-12	-0.0699579	8.131639E-12	-0.06982556	3.369188E-11	-0.06971256	5.55179E-11	
0.07600001	-0.06970718	5.565961E-11	-0.0698223	3.377781E-11	-0.06995711	8.150283E-12	-0.06995712	8.142346E-12	-0.06982231	3.373909E-11	-0.06970721	5.559572E-11	
0.078	-0.0697019	5.56531E-11	-0.06981909	3.377387E-11	-0.06995635	8.149418E-12	-0.06995635	8.142457E-12	-0.06981912	3.373991E-11	-0.06970194	5.559708E-11	
0.08000001	-0.06969673	5.56439E-11	-0.06981596	3.376826E-11	-0.06995559	8.147292E-12	-0.06995559	8.131641E-12	-0.06981599	3.369189E-11	-0.06969678	5.551791E-11	
0.082	-0.06969167	5.565958E-11	-0.06981289	3.37778E-11	-0.06995485	8.150281E-12	-0.06995486	8.142345E-12	-0.06981293	3.373908E-11	-0.06969175	5.559572E-11	
0.08400001	-0.0696867	5.56531E-11	-0.06980987	3.377387E-11	-0.06995412	8.149418E-12	-0.06995413	8.142456E-12	-0.06980992	3.37399E-11	-0.06968679	5.559707E-11	
0.086	-0.06968184	5.562027E-11	-0.06980692	3.375399E-11	-0.06995341	8.146128E-12	-0.06995342	8.156137E-12	-0.06980698	3.380284E-11	-0.06968194	5.570085E-11	
0.08800001	-0.06967708	5.562403E-11	-0.06980403	3.375624E-11	-0.06995271	8.145725E-12	-0.06995272	8.145096E-12	-0.06980408	3.375317E-11	-0.06967716	5.561895E-11	
0.09	-0.06967241	5.561488E-11	-0.0698012	3.375069E-11	-0.06995203	8.144509E-12	-0.06995204	8.145254E-12	-0.06980125	3.375433E-11	-0.06967249	5.562087E-11	
0.09200001	-0.06966784	5.559123E-11	-0.06979842	3.373639E-11	-0.06995136	8.142439E-12	-0.06995137	8.158771E-12	-0.06979847	3.381608E-11	-0.06966791	5.57227E-11	
0.094	-0.06966336	5.562398E-11	-0.06979571	3.375622E-11	-0.0699507	8.145719E-12	-0.06995071	8.145096E-12	-0.06979574	3.375317E-11	-0.06966341	5.561895E-11	
0.096	-0.06965897	5.560508E-11	-0.06979305	3.374473E-11	-0.06995006	8.142305E-12	-0.06995007	8.134444E-12	-0.06979308	3.370637E-11	-0.06965902	5.55418E-11	
0.098	-0.06965467	5.563058E-11	-0.06979043	3.376022E-11	-0.06994943	8.146597E-12	-0.06994944	8.144981E-12	-0.06979047	3.375233E-11	-0.06965473	5.561757E-11	
0.1	-0.06965045	5.56143E-11	-0.06978787	3.375034E-11	-0.06994881	8.144433E-12	-0.06994882	8.145262E-12	-0.06978791	3.37544E-11	-0.06965052	5.562099E-11	
0.102	-0.06964632	5.559126E-11	-0.06978536	3.37364E-11	-0.0699482	8.142443E-12	-0.06994821	8.158772E-12	-0.0697854	3.381608E-11	-0.06964638	5.57227E-11	
0.104	-0.06964228	5.558521E-11	-0.06978291	3.373271E-11	-0.06994762	8.140737E-12	-0.06994762	8.147899E-12	-0.06978293	3.376765E-11	-0.06964231	5.564285E-11	
0.106	-0.06963831	5.558588E-11	-0.06978051	3.373312E-11	-0.06994703	8.140827E-12	-0.06994703	8.147889E-12	-0.06978051	3.376757E-11	-0.06963833	5.564273E-11	
0.108	-0.06963443	5.55912E-11	-0.06977815	3.373636E-11	-0.06994647	8.142434E-12	-0.06994647	8.158771E-12	-0.06977815	3.381608E-11	-0.06963444	5.572269E-11	
0.11	-0.06963062	5.558529E-11	-0.06977583	3.373275E-11	-0.06994591	8.140748E-12	-0.0699459	8.147896E-12	-0.06977583	3.376763E-11	-0.0696306	5.564282E-11	
0.112	-0.06962689	5.558585E-11	-0.06977358	3.37331E-11	-0.06994536	8.140824E-12	-0.06994536	8.147889E-12	-0.06977355	3.376757E-11	-0.06962686	5.564273E-11	
0.114	-0.06962324	5.55912E-11	-0.06977136	3.373636E-11	-0.06994483	8.142435E-12	-0.06994482	8.15877E-12	-0.06977133	3.381607E-11	-0.06962319	5.572269E-11	
0.116	-0.06961966	5.55853E-11	-0.06976918	3.373276E-11	-0.0699443	8.140749E-12	-0.06994429	8.147896E-12	-0.06976914	3.376763E-11	-0.06961959	5.564283E-11	
0.118	-0.06961615	5.558584E-11	-0.06976705	3.373309E-11	-0.06994379	8.140821E-12	-0.06994378	8.147886E-12	-0.06976701	3.376756E-11	-0.06961607	5.564271E-11	
0.12	-0.0696127	5.559119E-11	-0.06976496	3.373636E-11	-0.06994328	8.142435E-12	-0.06994327	8.158772E-12	-0.06976491	3.381609E-11	-0.06961262	5.572271E-11	
0.122	-0.06960933	5.558532E-11	-0.06976292	3.373277E-11	-0.06994279	8.140753E-12	-0.06994277	8.147899E-12	-0.06976285	3.376764E-11	-0.06960922	5.564285E-11	
0.124	-0.06960603	5.557596E-11	-0.06976091	3.372707E-11	-0.0699423	8.138606E-12	-0.06994229	8.13708E-12	-0.06976084	3.371962E-11	-0.06960591	5.556368E-11	
0.126	-0.06960279	5.566509E-11	-0.06975895	3.378114E-11	-0.06994183	8.151012E-12	-0.06994182	8.142251E-12	-0.06975888	3.373839E-11	-0.06960268	5.559456E-11	
0.128	-0.06959961	5.557932E-11	-0.06975701	3.372913E-11	-0.06994136	8.139954E-12	-0.06994135	8.147999E-12	-0.06975695	3.376839E-11	-0.0695995	5.564408E-11	
0.13	-0.0695965	5.559174E-11	-0.06975513	3.373669E-11	-0.06994091	8.142508E-12	-0.06994089	8.158762E-12	-0.06975506	3.381601E-11	-0.06959639	5.572259E-11	
0.132	-0.06959344	5.558529E-11	-0.06975328	3.373275E-11	-0.06994046	8.140748E-12	-0.06994045	8.147899E-12	-0.0697532	3.376765E-11	-0.06959332	5.564285E-11	
0.134	-0.06959046	5.558583E-11	-0.06975146	3.373308E-11	-0.06994002	8.14082E-12	-0.06994001	8.147886E-12	-0.06975138	3.376756E-11	-0.06959032	5.564271E-11	
0.136	-0.06958754	5.55912E-11	-0.06974969	3.373636E-11	-0.0699396	8.142436E-12	-0.06993958	8.158771E-12	-0.0697496	3.381608E-11	-0.06958739	5.57227E-11	
0.138	-0.06958467	5.55853E-11	-0.06974795	3.373276E-11	-0.06993917	8.140748E-12	-0.06993915	8.147896E-12	-0.06974784	3.376763E-11	-0.06958449	5.564283E-11	
0.14	-0.06958186	5.564926E-11	-0.06974624	3.377151E-11	-0.06993876	8.148006E-12	-0.06993874	8.13155E-12	-0.06974613	3.369121E-11	-0.06958167	5.551679E-11	
0.142	-0.06957909	5.565912E-11	-0.06974456	3.377752E-11	-0.06993836	8.150217E-12	-0.06993834	8.142356E-12	-0.06974448	3.373915E-11	-0.06957894	5.559583E-11	
