Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.066	-0.07	1.420976E-24	-0.07	3.170626E-25	-0.07	3.524194E-27	-0.07	3.521516E-27	-0.07	3.168202E-25	-0.07	1.419895E-24	
0.068	-0.07	1.420978E-24	-0.07	3.17063E-25	-0.07	3.524199E-27	-0.07	3.521547E-27	-0.07	3.16823E-25	-0.07	1.419908E-24	
0.07	-0.07	1.420979E-24	-0.07	3.170634E-25	-0.07	3.524203E-27	-0.07	3.521578E-27	-0.07	3.168258E-25	-0.07	1.41992E-24	
0.072	-0.07	1.420981E-24	-0.07	3.170638E-25	-0.07	3.524208E-27	-0.07	3.521608E-27	-0.07	3.168285E-25	-0.07	1.419932E-24	
0.074	-0.07	1.420983E-24	-0.07	3.170642E-25	-0.07	3.524211E-27	-0.07	3.521664E-27	-0.07	3.168336E-25	-0.07	1.419955E-24	
0.07600001	-0.07	1.420985E-24	-0.07	3.170645E-25	-0.07	3.524216E-27	-0.07	3.521693E-27	-0.07	3.168361E-25	-0.07	1.419966E-24	
0.078	-0.07	1.420986E-24	-0.07	3.170649E-25	-0.07	3.52422E-27	-0.07	3.521721E-27	-0.07	3.168386E-25	-0.07	1.419978E-24	
0.08000001	-0.07	1.420988E-24	-0.07	3.170652E-25	-0.07	3.524223E-27	-0.07	3.521748E-27	-0.07	3.168411E-25	-0.07	1.419989E-24	
0.082	-0.07	1.420989E-24	-0.07	3.170656E-25	-0.07	3.524228E-27	-0.07	3.521775E-27	-0.07	3.168471E-25	-0.07	1.42E-24	
0.08400001	-0.07	1.420991E-24	-0.07	3.170659E-25	-0.07	3.524231E-27	-0.07	3.521801E-27	-0.07	3.168495E-25	-0.07	1.42001E-24	
0.086	-0.07	1.420992E-24	-0.07	3.170662E-25	-0.07	3.524235E-27	-0.07	3.521826E-27	-0.07	3.168518E-25	-0.07	1.42002E-24	
0.08800001	-0.07	1.420994E-24	-0.07	3.170666E-25	-0.07	3.524238E-27	-0.07	3.521851E-27	-0.07	3.16854E-25	-0.07	1.42003E-24	
0.09	-0.07	1.420995E-24	-0.07	3.170669E-25	-0.07	3.524241E-27	-0.07	3.521875E-27	-0.07	3.168562E-25	-0.07	1.42004E-24	
0.09200001	-0.07	1.420996E-24	-0.07	3.170672E-25	-0.07	3.524245E-27	-0.07	3.521898E-27	-0.07	3.168583E-25	-0.07	1.420049E-24	
0.094	-0.07	1.421009E-24	-0.07	3.170675E-25	-0.07	3.524248E-27	-0.07	3.521922E-27	-0.07	3.168603E-25	-0.07	1.420059E-24	
0.096	-0.07	1.42101E-24	-0.07	3.170678E-25	-0.07	3.524252E-27	-0.07	3.521944E-27	-0.07	3.168624E-25	-0.07	1.420068E-24	
0.098	-0.07	1.421011E-24	-0.07	3.17068E-25	-0.07	3.524255E-27	-0.07	3.521966E-27	-0.07	3.168644E-25	-0.07	1.420077E-24	
0.1	-0.07	1.421012E-24	-0.07	3.170683E-25	-0.07	3.524258E-27	-0.07	3.521988E-27	-0.07	3.168663E-25	-0.07	1.420085E-24	
0.102	-0.07	1.421014E-24	-0.07	3.170686E-25	-0.07	3.524261E-27	-0.07	3.522009E-27	-0.07	3.168682E-25	-0.07	1.420094E-24	
0.104	-0.07	1.421015E-24	-0.07	3.170688E-25	-0.07	3.524264E-27	-0.07	3.52203E-27	-0.07	3.1687E-25	-0.07	1.420102E-24	
0.106	-0.07	1.421016E-24	-0.07	3.170691E-25	-0.07	3.524267E-27	-0.07	3.522049E-27	-0.07	3.168718E-25	-0.07	1.42011E-24	
0.108	-0.07	1.421017E-24	-0.07	3.170694E-25	-0.07	3.524269E-27	-0.07	3.522069E-27	-0.07	3.168736E-25	-0.07	1.420118E-24	
0.11	-0.07	1.421018E-24	-0.07	3.170696E-25	-0.07	3.524272E-27	-0.07	3.522088E-27	-0.07	3.168753E-25	-0.07	1.420126E-24	
0.112	-0.07	1.421019E-24	-0.07	3.170699E-25	-0.07	3.524302E-27	-0.07	3.522107E-27	-0.07	3.16877E-25	-0.07	1.420133E-24	
0.114	-0.07	1.42102E-24	-0.07	3.170701E-25	-0.07	3.524277E-27	-0.07	3.522165E-27	-0.07	3.168786E-25	-0.07	1.420151E-24	
0.116	-0.07	1.421021E-24	-0.07	3.170703E-25	-0.07	3.52428E-27	-0.07	3.522183E-27	-0.07	3.168802E-25	-0.07	1.420159E-24	
0.118	-0.07	1.421022E-24	-0.07	3.170705E-25	-0.07	3.524282E-27	-0.07	3.5222E-27	-0.07	3.168818E-25	-0.07	1.420166E-24	
0.12	-0.07	1.421023E-24	-0.07	3.170708E-25	-0.07	3.524285E-27	-0.07	3.522217E-27	-0.07	3.168833E-25	-0.07	1.420172E-24	
0.122	-0.07	1.421024E-24	-0.07	3.17071E-25	-0.07	3.524287E-27	-0.07	3.522234E-27	-0.07	3.168848E-25	-0.07	1.420179E-24	
0.124	-0.07	1.421025E-24	-0.07	3.170712E-25	-0.07	3.52429E-27	-0.07	3.52225E-27	-0.07	3.168863E-25	-0.07	1.420186E-24	
0.126	-0.07	1.421026E-24	-0.07	3.170714E-25	-0.07	3.524292E-27	-0.07	3.522265E-27	-0.07	3.168876E-25	-0.07	1.420192E-24	
0.128	-0.07	1.421027E-24	-0.07	3.170715E-25	-0.07	3.524294E-27	-0.07	3.522308E-27	-0.07	3.168927E-25	-0.07	1.420214E-24	
0.13	-0.07	1.421028E-24	-0.07	3.170717E-25	-0.07	3.524296E-27	-0.07	3.522323E-27	-0.07	3.16894E-25	-0.07	1.42022E-24	
0.132	-0.07	1.421029E-24	-0.07	3.170719E-25	-0.07	3.524298E-27	-0.07	3.522338E-27	-0.07	3.168953E-25	-0.07	1.420226E-24	
0.134	-0.07	1.421029E-24	-0.07	3.170721E-25	-0.07	3.5243E-27	-0.07	3.522352E-27	-0.07	3.168966E-25	-0.07	1.420232E-24	
0.136	-0.07	1.421036E-24	-0.07	3.170753E-25	-0.07	3.524329E-27	-0.07	3.522366E-27	-0.07	3.168979E-25	-0.07	1.420238E-24	
0.138	-0.07	1.421042E-24	-0.07	3.170785E-25	-0.07	3.524358E-27	-0.07	3.522379E-27	-0.07	3.168991E-25	-0.07	1.420243E-24	
0.14	-0.07	1.421043E-24	-0.07	3.170787E-25	-0.07	3.52436E-27	-0.07	3.522393E-27	-0.07	3.169003E-25	-0.07	1.420249E-24	
0.142	-0.07	1.421043E-24	-0.07	3.170788E-25	-0.07	3.524362E-27	-0.07	3.522406E-27	-0.07	3.169015E-25	-0.07	1.420254E-24	
0.144	-0.07	1.421044E-24	-0.07	3.17079E-25	-0.07	3.524363E-27	-0.07	3.522418E-27	-0.07	3.169026E-25	-0.07	1.420259E-24	
0.146	-0.07	1.421045E-24	-0.07	3.170792E-25	-0.07	3.524366E-27	-0.07	3.522431E-27	-0.07	3.169038E-25	-0.07	1.420264E-24	
0.148	-0.07	1.421046E-24	-0.07	3.170793E-25	-0.07	3.524367E-27	-0.07	3.522443E-27	-0.07	3.169049E-25	-0.07	1.420269E-24	
0.15	-0.07	1.421046E-24	-0.07	3.170795E-25	-0.07	3.524369E-27	-0.07	3.522455E-27	-0.07	3.169059E-25	-0.07	1.420274E-24	
0.152	-0.07	1.421047E-24	-0.07	3.170796E-25	-0.07	3.52437E-27	-0.07	3.522467E-27	-0.07	3.169069E-25	-0.07	1.420278E-24	
0.154	-0.07	1.421048E-24	-0.07	3.170798E-25	-0.07	3.524372E-27	-0.07	3.522478E-27	-0.07	3.16908E-25	-0.07	1.420283E-24	
0.156	-0.07	1.421048E-24	-0.07	3.170799E-25	-0.07	3.524374E-27	-0.07	3.522489E-27	-0.07	3.169089E-25	-0.07	1.420287E-24	
0.158	-0.07	1.421049E-24	-0.07	3.1708E-25	-0.07	3.524375E-27	-0.07	3.5225E-27	-0.07	3.169099E-25	-0.07	1.420292E-24	
0.16	-0.07	1.421049E-24	-0.07	3.170802E-25	-0.07	3.524376E-27	-0.07	3.52251E-27	-0.07	3.169109E-25	-0.07	1.420296E-24	
0.162	-0.07	1.42105E-24	-0.07	3.170803E-25	-0.07	3.524378E-27	-0.07	3.52252E-27	-0.07	3.169118E-25	-0.07	1.4203E-24	
0.164	-0.07	1.42105E-24	-0.07	3.170804E-25	-0.07	3.524379E-27	-0.07	3.522517E-27	-0.07	3.169127E-25	-0.07	1.420304E-24	
0.166	-0.07	1.421051E-24	-0.07	3.170806E-25	-0.07	3.524381E-27	-0.07	3.52254E-27	-0.07	3.169136E-25	-0.07	1.420308E-24	
0.168	-0.07	1.421052E-24	-0.07	3.170807E-25	-0.07	3.524382E-27	-0.07	3.52255E-27	-0.07	3.169144E-25	-0.07	1.420312E-24	
0.17	-0.07	1.421052E-24	-0.07	3.170808E-25	-0.07	3.524384E-27	-0.07	3.522559E-27	-0.07	3.169153E-25	-0.07	1.420316E-24	
0.172	-0.07	1.421053E-24	-0.07	3.170809E-25	-0.07	3.524385E-27	-0.07	3.522568E-27	-0.07	3.169161E-25	-0.07	1.420319E-24	
0.174	-0.07	1.421053E-24	-0.07	3.17081E-25	-0.07	3.524386E-27	-0.07	3.522577E-27	-0.07	3.169169E-25	-0.07	1.420323E-24	
0.176	-0.07	1.421054E-24	-0.07	3.170812E-25	-0.07	3.524387E-27	-0.07	3.522586E-27	-0.07	3.169177E-25	-0.07	1.420326E-24	
0.178	-0.07	1.421054E-24	-0.07	3.170813E-25	-0.07	3.524389E-27	-0.07	3.522594E-27	-0.07	3.169184E-25	-0.07	1.42033E-24	
0.18	-0.07	1.421055E-24	-0.07	3.170814E-25	-0.07	3.52439E-27	-0.07	3.522602E-27	-0.07	3.169191E-25	-0.07	1.420333E-24	
0.182	-0.07	1.421055E-24	-0.07	3.170815E-25	-0.07	3.524391E-27	-0.07	3.522611E-27	-0.07	3.169199E-25	-0.07	1.420336E-24	
0.184	-0.07	1.421056E-24	-0.07	3.170816E-25	-0.07	3.524392E-27	-0.07	3.522618E-27	-0.07	3.169206E-25	-0.07	1.42034E-24	
0.186	-0.07	1.421056E-24	-0.07	3.170817E-25	-0.07	3.524393E-27	-0.07	3.522612E-27	-0.07	3.169213E-25	-0.07	1.420343E-24	
0.188	-0.07	1.421056E-24	-0.07	3.170818E-25	-0.07	3.524394E-27	-0.07	3.522634E-27	-0.07	3.16922E-25	-0.07	1.420346E-24	
0.19	-0.07	1.421057E-24	-0.07	3.170819E-25	-0.07	3.524396E-27	-0.07	3.522641E-27	-0.07	3.169227E-25	-0.07	1.420349E-24	
0.192	-0.07	1.421057E-24	-0.07	3.17082E-25	-0.07	3.524396E-27	-0.07	3.522648E-27	-0.07	3.169233E-25	-0.07	1.420352E-24	
0.194	-0.07	1.421058E-24	-0.07	3.17082E-25	-0.07	3.524397E-27	-0.07	3.522655E-27	-0.07	3.169239E-25	-0.07	1.420365E-24	
0.196	-0.07	1.421058E-24	-0.07	3.170821E-25	-0.07	3.524399E-27	-0.07	3.522662E-27	-0.07	3.169245E-25	-0.07	1.420368E-24	
0.198	-0.07	1.421058E-24	-0.07	3.170822E-25	-0.07	3.524399E-27	-0.07	3.522668E-27	-0.07	3.169251E-25	-0.07	1.420371E-24	
0.2	-0.07	1.421059E-24	-0.07	3.170823E-25	-0.07	3.5244E-27	-0.07	3.522675E-27	-0.07	3.169257E-25	-0.07	1.420373E-24	
0.202	-0.07	1.421059E-24	-0.07	3.170824E-25	-0.07	3.524401E-27	-0.07	3.522681E-27	-0.07	3.169263E-25	-0.07	1.420376E-24	
0.204	-0.07	1.42106E-24	-0.07	3.170824E-25	-0.07	3.524402E-27	-0.07	3.522688E-27	-0.07	3.169269E-25	-0.07	1.420378E-24	
0.206	-0.07	1.42106E-24	-0.07	3.170825E-25	-0.07	3.524402E-27	-0.07	3.522693E-27	-0.07	3.169274E-25	-0.07	1.420381E-24	
0.208	-0.07	1.42106E-24	-0.07	3.170826E-25	-0.07	3.524404E-27	-0.07	3.5227E-27	-0.07	3.169279E-25	-0.07	1.420383E-24	
0.21	-0.07	1.421061E-24	-0.07	3.170827E-25	-0.07	3.524405E-27	-0.07	3.522705E-27	-0.07	3.169285E-25	-0.07	1.420386E-24	
0.212	-0.07	1.421061E-24	-0.07	3.170828E-25	-0.07	3.524406E-27	-0.07	3.522711E-27	-0.07	3.16929E-25	-0.07	1.420388E-24	
0.214	-0.07	1.421061E-24	-0.07	3.170828E-25	-0.07	3.524406E-27	-0.07	3.522717E-27	-0.07	3.169295E-25	-0.07	1.42039E-24	
0.216	-0.07	1.421062E-24	-0.07	3.170829E-25	-0.07	3.524407E-27	-0.07	3.522722E-27	-0.07	3.169299E-25	-0.07	1.420392E-24	
0.218	-0.07	1.421062E-24	-0.07	3.17083E-25	-0.07	3.524408E-27	-0.07	3.522727E-27	-0.07	3.169304E-25	-0.07	1.420394E-24	
0.22	-0.07	1.421062E-24	-0.07	3.17083E-25	-0.07	3.524408E-27	-0.07	3.522732E-27	-0.07	3.169309E-25	-0.07	1.420396E-24	
0.222	-0.07	1.421063E-24	-0.07	3.170831E-25	-0.07	3.524409E-27	-0.07	3.522737E-27	-0.07	3.169313E-25	-0.07	1.420398E-24	
0.224	-0.07	1.421063E-24	-0.07	3.170832E-25	-0.07	3.52441E-27	-0.07	3.522742E-27	-0.07	3.169318E-25	-0.07	1.4204E-24	
