Time	Body_X	Body_Y	Body_Z	Joint_1	
0.385	-4.767851E-05	-0.1060968	-0.1560383	-44.95975	
0.386	-4.767196E-05	-0.106089	-0.1560471	-44.96687	
0.387	-4.766909E-05	-0.1060855	-0.1560506	-44.97411	
0.388	-4.767009E-05	-0.1060868	-0.1560492	-44.9821	
0.389	-4.767492E-05	-0.1060929	-0.156043	-44.99121	
0.39	-4.768353E-05	-0.1061037	-0.1560322	-45.00171	
0.391	-4.767848E-05	-0.1060968	-0.1560383	-44.95972	
0.392	-4.767193E-05	-0.1060889	-0.1560472	-44.96685	
0.393	-4.766906E-05	-0.1060855	-0.1560506	-44.97408	
0.394	-4.767006E-05	-0.1060868	-0.1560492	-44.98208	
0.395	-4.767488E-05	-0.1060928	-0.1560431	-44.99119	
0.396	-4.768349E-05	-0.1061037	-0.1560322	-45.00169	
0.397	-4.767845E-05	-0.1060967	-0.1560384	-44.9597	
0.398	-4.767189E-05	-0.1060889	-0.1560472	-44.96683	
0.399	-4.766903E-05	-0.1060854	-0.1560507	-44.97406	
0.4	-4.767002E-05	-0.1060867	-0.1560493	-44.98205	
0.401	-4.767485E-05	-0.1060928	-0.1560431	-44.99116	
0.402	-4.768346E-05	-0.1061036	-0.1560323	-45.00166	
0.403	-4.767842E-05	-0.1060967	-0.1560384	-44.95967	
0.404	-4.767185E-05	-0.1060888	-0.1560473	-44.9668	
0.405	-4.766899E-05	-0.1060854	-0.1560507	-44.97404	
0.406	-4.766998E-05	-0.1060867	-0.1560493	-44.98203	
0.407	-4.767481E-05	-0.1060928	-0.1560432	-44.99114	
0.408	-4.768342E-05	-0.1061036	-0.1560324	-45.00163	
