Time	FF	Vm	Intrinsic	External	
0.058	0	-0.006626009	-2E-09	5E-10	
0.059	0	-0.006709748	-2E-09	5E-10	
0.06	0	-0.006792651	-2E-09	5E-10	
0.061	0	-0.006874724	-2E-09	5E-10	
0.062	0	-0.006955977	-2E-09	5E-10	
0.063	0	-0.007036417	-2E-09	5E-10	
0.064	0	-0.007116053	-2E-09	5E-10	
0.06500001	0	-0.007194893	-2E-09	5E-10	
0.066	0	-0.007272943	-2E-09	5E-10	
0.067	0	-0.007350214	-2E-09	5E-10	
0.068	0	-0.007426712	-2E-09	5E-10	
0.06900001	0	-0.007502445	-2E-09	5E-10	
0.07	0	-0.00757742	-2E-09	5E-10	
0.071	0	-0.007651646	-2E-09	5E-10	
0.072	0	-0.00772513	-2E-09	5E-10	
0.07300001	0	-0.007797879	-2E-09	5E-10	
0.074	0	-0.0078699	-2E-09	5E-10	
0.075	0	-0.007941201	-2E-09	5E-10	
0.07600001	0	-0.008011789	-2E-09	5E-10	
0.07700001	0	-0.008081671	-2E-09	5E-10	
0.078	0	-0.008150854	-2E-09	5E-10	
0.079	0	-0.008219345	-2E-09	5E-10	
0.08000001	0	-0.008287152	-2E-09	5E-10	
0.081	0	-0.008354281	-2E-09	5E-10	
0.082	0	-0.008420738	-2E-09	5E-10	
0.083	0	-0.008486531	-2E-09	5E-10	
0.08400001	0	-0.008551666	-2E-09	5E-10	
0.085	0	-0.008616148	-2E-09	5E-10	
0.086	0	-0.008679987	-2E-09	5E-10	
0.087	0	-0.008743187	-2E-09	5E-10	
0.08800001	0	-0.008805756	-2E-09	5E-10	
0.089	0	-0.008867698	-2E-09	5E-10	
0.09	0	-0.008929021	-2E-09	5E-10	
0.09100001	0	-0.008989731	-2E-09	5E-10	
0.09200001	0	-0.009049834	-2E-09	5E-10	
0.093	0	-0.009109335	-2E-09	5E-10	
0.094	0	-0.009168242	-2E-09	5E-10	
0.09500001	0	-0.00922656	-2E-09	5E-10	
0.096	0	-0.009284294	-2E-09	5E-10	
0.097	0	-0.009341451	-2E-09	5E-10	
0.098	0	-0.009398037	-2E-09	5E-10	
0.09900001	0	-0.009454057	-2E-09	5E-10	
0.1	0	-0.009509516	-2E-09	5E-10	
0.101	0	-0.009564421	-2E-09	5E-10	
0.102	0	-0.009618777	-2E-09	5E-10	
0.103	0	-0.009672589	-2E-09	5E-10	
0.104	0	-0.009725863	-2E-09	5E-10	
0.105	0	-0.009778605	-2E-09	5E-10	
0.106	0	-0.009830819	-2E-09	5E-10	
0.107	0	-0.009882511	-2E-09	5E-10	
0.108	0	-0.009933686	-2E-09	5E-10	
0.109	0	-0.009984349	-2E-09	5E-10	
0.11	0	-0.01003451	-2E-09	5E-10	
0.111	0	-0.01008416	-2E-09	5E-10	
0.112	0	-0.01013332	-2E-09	5E-10	
0.113	0	-0.01018199	-2E-09	5E-10	
0.114	0	-0.01023017	-2E-09	5E-10	
0.115	0	-0.01027786	-2E-09	5E-10	
0.116	0	-0.01032509	-2E-09	5E-10	
0.117	0	-0.01037183	-2E-09	5E-10	
0.118	0	-0.01041812	-2E-09	5E-10	
0.119	0	-0.01046394	-2E-09	5E-10	
0.12	0	-0.0105093	-2E-09	5E-10	
0.121	0	-0.0105542	-2E-09	5E-10	
0.122	0	-0.01059866	-2E-09	5E-10	
0.123	0	-0.01064268	-2E-09	5E-10	
0.124	0	-0.01068625	-2E-09	5E-10	
0.125	0	-0.01072939	-2E-09	5E-10	
0.126	0	-0.01077209	-2E-09	5E-10	
0.127	0	-0.01081437	-2E-09	5E-10	
0.128	0	-0.01085623	-2E-09	5E-10	
0.129	0	-0.01089767	-2E-09	5E-10	
0.13	0	-0.01093869	-2E-09	5E-10	
0.131	0	-0.0109793	-2E-09	5E-10	
0.132	0	-0.01101951	-2E-09	5E-10	
0.133	0	-0.01105931	-2E-09	5E-10	
0.134	0	-0.01109872	-2E-09	5E-10	
0.135	0	-0.01113773	-2E-09	5E-10	
0.136	0	-0.01117636	-2E-09	5E-10	
0.137	0	-0.01121459	-2E-09	5E-10	
0.138	0	-0.01125245	-2E-09	5E-10	
0.139	0	-0.01128992	-2E-09	5E-10	
0.14	0	-0.01132702	-2E-09	5E-10	
0.141	0	-0.01136375	-2E-09	5E-10	
0.142	0	-0.01140011	-2E-09	5E-10	
0.143	0	-0.01143611	-2E-09	5E-10	
0.144	0	-0.01147175	-2E-09	5E-10	
0.145	0	-0.01150703	-2E-09	5E-10	
0.146	0	-0.01154196	-2E-09	5E-10	
0.147	0	-0.01157654	-2E-09	5E-10	
0.148	0	-0.01161078	-2E-09	5E-10	
0.149	0	-0.01164467	-2E-09	5E-10	
0.15	0	-0.01167822	-2E-09	5E-10	
0.151	0	-0.01171144	-2E-09	5E-10	
0.152	0	-0.01174433	-2E-09	5E-10	
0.153	0	-0.01177688	-2E-09	5E-10	
0.154	0	-0.01180912	-2E-09	5E-10	
0.155	0	-0.01184102	-2E-09	5E-10	
0.156	0	-0.01187261	-2E-09	5E-10	
0.157	0	-0.01190389	-2E-09	5E-10	
0.158	0	-0.01193485	-2E-09	5E-10	
0.159	0	-0.0119655	-2E-09	5E-10	
0.16	0	-0.01199585	-2E-09	5E-10	
0.161	0	-0.01202589	-2E-09	5E-10	
0.162	0	-0.01205563	-2E-09	5E-10	
0.163	0	-0.01208507	-2E-09	5E-10	
0.164	0	-0.01211422	-2E-09	5E-10	
0.165	0	-0.01214308	-2E-09	5E-10	
0.166	0	-0.01217165	-2E-09	5E-10	
0.167	0	-0.01219993	-2E-09	5E-10	
0.168	0	-0.01222793	-2E-09	5E-10	
0.169	0	-0.01225565	-2E-09	5E-10	
0.17	0	-0.0122831	-2E-09	5E-10	
0.171	0	-0.01231027	-2E-09	5E-10	
0.172	0	-0.01233716	-2E-09	5E-10	
0.173	0	-0.01236379	-2E-09	5E-10	
0.174	0	-0.01239015	-2E-09	5E-10	
0.175	0	-0.01241625	-2E-09	5E-10	
0.176	0	-0.01244209	-2E-09	5E-10	
0.177	0	-0.01246767	-2E-09	5E-10	
0.178	0	-0.01249299	-2E-09	5E-10	
0.179	0	-0.01251806	-2E-09	5E-10	
0.18	0	-0.01254288	-2E-09	5E-10	
0.181	0	-0.01256745	-2E-09	5E-10	
0.182	0	-0.01259178	-2E-09	5E-10	
0.183	0	-0.01261586	-2E-09	5E-10	
0.184	0	-0.0126397	-2E-09	5E-10	
0.185	0	-0.0126633	-2E-09	5E-10	
0.186	0	-0.01268667	-2E-09	5E-10	
0.187	0	-0.0127098	-2E-09	5E-10	
0.188	0	-0.01273271	-2E-09	5E-10	
0.189	0	-0.01275538	-2E-09	5E-10	
0.19	0	-0.01277783	-2E-09	5E-10	
0.191	0	-0.01280005	-2E-09	5E-10	
0.192	0	-0.01282205	-2E-09	5E-10	
0.193	0	-0.01284383	-2E-09	5E-10	
0.194	0	-0.01286539	-2E-09	5E-10	
0.195	0	-0.01288673	-2E-09	5E-10	
0.196	0	-0.01290787	-2E-09	5E-10	
0.197	0	-0.01292879	-2E-09	5E-10	
0.198	0	-0.0129495	-2E-09	5E-10	
0.199	0	-0.01297001	-2E-09	5E-10	
0.2	0	-0.01299031	-2E-09	5E-10	
0.201	0	-0.0130104	-2E-09	5E-10	
0.202	0	-0.0130303	-2E-09	5E-10	
0.203	0	-0.01305	-2E-09	5E-10	
0.204	0	-0.0130695	-2E-09	5E-10	
0.205	0	-0.0130888	-2E-09	5E-10	
0.206	0	-0.01310791	-2E-09	5E-10	
0.207	0	-0.01312683	-2E-09	5E-10	
0.208	0	-0.01314557	-2E-09	5E-10	
0.209	0	-0.01316411	-2E-09	5E-10	
0.21	0	-0.01318247	-2E-09	5E-10	
0.211	0	-0.01320064	-2E-09	5E-10	
0.212	0	-0.01321864	-2E-09	5E-10	
0.213	0	-0.01323645	-2E-09	5E-10	
0.214	0	-0.01325409	-2E-09	5E-10	
0.215	0	-0.01327155	-2E-09	5E-10	
0.216	0	-0.01328883	-2E-09	5E-10	
0.217	0	-0.01330594	-2E-09	5E-10	
0.218	0	-0.01332288	-2E-09	5E-10	
0.219	0	-0.01333965	-2E-09	5E-10	
0.22	0	-0.01335626	-2E-09	5E-10	
0.221	0	-0.0133727	-2E-09	5E-10	
0.222	0	-0.01338897	-2E-09	5E-10	
0.223	0	-0.01340508	-2E-09	5E-10	
0.224	0	-0.01342103	-2E-09	5E-10	
0.225	0	-0.01343682	-2E-09	5E-10	
0.226	0	-0.01345245	-2E-09	5E-10	
0.227	0	-0.01346793	-2E-09	5E-10	
0.228	0	-0.01348325	-2E-09	5E-10	
0.229	0	-0.01349841	-2E-09	5E-10	
0.23	0	-0.01351343	-2E-09	5E-10	
0.231	0	-0.0135283	-2E-09	5E-10	
0.232	0	-0.01354301	-2E-09	5E-10	
0.233	0	-0.01355758	-2E-09	5E-10	
0.234	0	-0.01357201	-2E-09	5E-10	
0.235	0	-0.01358629	-2E-09	5E-10	
0.236	0	-0.01360042	-2E-09	5E-10	
0.237	0	-0.01361442	-2E-09	5E-10	
0.238	0	-0.01362828	-2E-09	5E-10	
0.239	0	-0.01364199	-2E-09	5E-10	
0.24	0	-0.01365557	-2E-09	5E-10	
0.241	0	-0.01366902	-2E-09	5E-10	
0.242	0	-0.01368233	-2E-09	5E-10	
0.243	0	-0.0136955	-2E-09	5E-10	
0.244	0	-0.01370855	-2E-09	5E-10	
0.245	0	-0.01372146	-2E-09	5E-10	
0.246	0	-0.01373425	-2E-09	5E-10	
0.247	0	-0.01374691	-2E-09	5E-10	
0.248	0	-0.01375944	-2E-09	5E-10	
0.249	0	-0.01377184	-2E-09	5E-10	
0.25	0	-0.01378412	-2E-09	5E-10	
0.251	0	-0.01379628	-2E-09	5E-10	
0.252	0	-0.01380832	-2E-09	5E-10	
0.253	0	-0.01382024	-2E-09	5E-10	
0.254	0	-0.01383203	-2E-09	5E-10	
0.255	0	-0.01384371	-2E-09	5E-10	
0.256	0	-0.01385528	-2E-09	5E-10	
0.257	0	-0.01386672	-2E-09	5E-10	
0.258	0	-0.01387806	-2E-09	5E-10	
0.259	0	-0.01388928	-2E-09	5E-10	
0.26	0	-0.01390038	-2E-09	5E-10	
0.261	0	-0.01391138	-2E-09	5E-10	
0.262	0	-0.01392227	-2E-09	5E-10	
0.263	0	-0.01393304	-2E-09	5E-10	
0.264	0	-0.01394371	-2E-09	5E-10	
0.265	0	-0.01395428	-2E-09	5E-10	
0.266	0	-0.01396473	-2E-09	5E-10	
0.267	0	-0.01397508	-2E-09	5E-10	
0.268	0	-0.01398533	-2E-09	5E-10	
0.269	0	-0.01399548	-2E-09	5E-10	
0.27	0	-0.01400553	-2E-09	5E-10	
0.271	0	-0.01401547	-2E-09	5E-10	
0.272	0	-0.01402532	-2E-09	5E-10	
0.273	0	-0.01403506	-2E-09	5E-10	
0.274	0	-0.01404471	-2E-09	5E-10	
0.275	0	-0.01405426	-2E-09	5E-10	
0.276	0	-0.01406372	-2E-09	5E-10	
0.277	0	-0.01407309	-2E-09	5E-10	
0.278	0	-0.01408235	-2E-09	5E-10	
0.279	0	-0.01409153	-2E-09	5E-10	
0.28	0	-0.01410062	-2E-09	5E-10	
0.281	0	-0.01410961	-2E-09	5E-10	
0.282	0	-0.01411851	-2E-09	5E-10	
0.283	0	-0.01412733	-2E-09	5E-10	
0.284	0	-0.01413605	-2E-09	5E-10	
0.285	0	-0.01414469	-2E-09	5E-10	
0.286	0	-0.01415325	-2E-09	5E-10	
0.287	0	-0.01416172	-2E-09	5E-10	
0.288	0	-0.0141701	-2E-09	5E-10	
0.289	0	-0.0141784	-2E-09	5E-10	
0.29	0	-0.01418661	-2E-09	5E-10	
0.291	0	-0.01419475	-2E-09	5E-10	
0.292	0	-0.0142028	-2E-09	5E-10	
0.293	0	-0.01421077	-2E-09	5E-10	
0.294	0	-0.01421866	-2E-09	5E-10	
0.295	0	-0.01422648	-2E-09	5E-10	
0.296	0	-0.01423421	-2E-09	5E-10	
0.297	0	-0.01424187	-2E-09	5E-10	
0.298	0	-0.01424945	-2E-09	5E-10	
0.299	0	-0.01425696	-2E-09	5E-10	
0.3	0	-0.01426439	-2E-09	5E-10	
0.301	0	-0.01427174	-2E-09	5E-10	
0.302	0	-0.01427903	-2E-09	5E-10	
0.303	0	-0.01428624	-2E-09	5E-10	
0.304	0	-0.01429337	-2E-09	5E-10	
0.305	0	-0.01430044	-2E-09	5E-10	
0.306	0	-0.01430744	-2E-09	5E-10	
0.307	0	-0.01431436	-2E-09	5E-10	
0.308	0	-0.01432122	-2E-09	5E-10	
0.309	0	-0.014328	-2E-09	5E-10	
0.31	0	-0.01433472	-2E-09	5E-10	
0.311	0	-0.01434138	-2E-09	5E-10	
0.312	0	-0.01434796	-2E-09	5E-10	
0.313	0	-0.01435448	-2E-09	5E-10	
0.314	0	-0.01436094	-2E-09	5E-10	
0.315	0	-0.01436733	-2E-09	5E-10	
0.316	0	-0.01437366	-2E-09	5E-10	
0.317	0	-0.01437992	-2E-09	5E-10	
0.318	0	-0.01438612	-2E-09	5E-10	
0.319	0	-0.01439226	-2E-09	5E-10	
0.32	0	-0.01439834	-2E-09	5E-10	
0.321	0	-0.01440435	-2E-09	5E-10	
0.322	0	-0.01441031	-2E-09	5E-10	
0.323	0	-0.01441621	-2E-09	5E-10	
0.324	0	-0.01442204	-2E-09	5E-10	
0.325	0	-0.01442782	-2E-09	5E-10	
0.326	0	-0.01443355	-2E-09	5E-10	
0.327	0	-0.01443921	-2E-09	5E-10	
0.328	0	-0.01444482	-2E-09	5E-10	
0.329	0	-0.01445037	-2E-09	5E-10	
0.33	0	-0.01445587	-2E-09	5E-10	
0.331	0	-0.01446131	-2E-09	5E-10	
0.332	0	-0.01446669	-2E-09	5E-10	
0.333	0	-0.01447203	-2E-09	5E-10	
0.334	0	-0.01447731	-2E-09	5E-10	
0.335	0	-0.01448253	-2E-09	5E-10	
0.336	0	-0.01448771	-2E-09	5E-10	
0.337	0	-0.01449283	-2E-09	5E-10	
0.338	0	-0.0144979	-2E-09	5E-10	
0.339	0	-0.01450292	-2E-09	5E-10	
0.34	0	-0.01450789	-2E-09	5E-10	
0.341	0	-0.01451281	-2E-09	5E-10	
0.342	0	-0.01451769	-2E-09	5E-10	
0.343	0	-0.01452251	-2E-09	5E-10	
0.344	0	-0.01452728	-2E-09	5E-10	
0.345	0	-0.01453201	-2E-09	5E-10	
0.346	0	-0.01453669	-2E-09	5E-10	
0.347	0	-0.01454133	-2E-09	5E-10	
0.348	0	-0.01454591	-2E-09	5E-10	
0.349	0	-0.01455045	-2E-09	5E-10	
0.35	0	-0.01455495	-2E-09	5E-10	
0.351	0	-0.0145594	-2E-09	5E-10	
0.352	0	-0.01456381	-2E-09	5E-10	
0.353	0	-0.01456817	-2E-09	5E-10	
0.354	0	-0.01457249	-2E-09	5E-10	
0.355	0	-0.01457676	-2E-09	5E-10	
0.356	0	-0.01458099	-2E-09	5E-10	
0.357	0	-0.01458518	-2E-09	5E-10	
0.358	0	-0.01458933	-2E-09	5E-10	
0.359	0	-0.01459344	-2E-09	5E-10	
0.36	0	-0.0145975	-2E-09	5E-10	
0.361	0	-0.01460153	-2E-09	5E-10	
0.362	0	-0.01460551	-2E-09	5E-10	
0.363	0	-0.01460946	-2E-09	5E-10	
0.364	0	-0.01461336	-2E-09	5E-10	
0.365	0	-0.01461723	-2E-09	5E-10	
0.366	0	-0.01462106	-2E-09	5E-10	
0.367	0	-0.01462485	-2E-09	5E-10	
0.368	0	-0.0146286	-2E-09	5E-10	
0.369	0	-0.01463231	-2E-09	5E-10	
0.37	0	-0.01463599	-2E-09	5E-10	
0.371	0	-0.01463963	-2E-09	5E-10	
0.372	0	-0.01464323	-2E-09	5E-10	
0.373	0	-0.0146468	-2E-09	5E-10	
0.374	0	-0.01465033	-2E-09	5E-10	
0.375	0	-0.01465383	-2E-09	5E-10	
0.376	0	-0.01465729	-2E-09	5E-10	
0.377	0	-0.01466072	-2E-09	5E-10	
0.378	0	-0.01466411	-2E-09	5E-10	
0.379	0	-0.01466747	-2E-09	5E-10	
0.38	0	-0.0146708	-2E-09	5E-10	
0.381	0	-0.01467409	-2E-09	5E-10	
0.382	0	-0.01467735	-2E-09	5E-10	
0.383	0	-0.01468057	-2E-09	5E-10	
0.384	0	-0.01468377	-2E-09	5E-10	
0.385	0	-0.01468693	-2E-09	5E-10	
0.386	0	-0.01469006	-2E-09	5E-10	
0.387	0	-0.01469316	-2E-09	5E-10	
0.388	0	-0.01469623	-2E-09	5E-10	
0.389	0	-0.01469927	-2E-09	5E-10	
0.39	0	-0.01470227	-2E-09	5E-10	
0.391	0	-0.01470525	-2E-09	5E-10	
0.392	0	-0.0147082	-2E-09	5E-10	
0.393	0	-0.01471112	-2E-09	5E-10	
0.394	0	-0.01471401	-2E-09	5E-10	
0.395	0	-0.01471687	-2E-09	5E-10	
0.396	0	-0.0147197	-2E-09	5E-10	
0.397	0	-0.0147225	-2E-09	5E-10	
0.398	0	-0.01472528	-2E-09	5E-10	
0.399	0	-0.01472802	-2E-09	5E-10	
0.4	0	-0.01473074	-2E-09	5E-10	
0.401	0	-0.01473344	-2E-09	5E-10	
0.402	0	-0.0147361	-2E-09	5E-10	
0.403	0	-0.01473874	-2E-09	5E-10	
0.404	0	-0.01474135	-2E-09	5E-10	
0.405	0	-0.01474394	-2E-09	5E-10	
0.406	0	-0.0147465	-2E-09	5E-10	
0.407	0	-0.01474903	-2E-09	5E-10	
0.408	0	-0.01475154	-2E-09	5E-10	
0.409	0	-0.01475403	-2E-09	5E-10	
0.41	0	-0.01475649	-2E-09	5E-10	
0.411	0	-0.01475892	-2E-09	5E-10	
0.412	0	-0.01476134	-2E-09	5E-10	
0.413	0	-0.01476372	-2E-09	5E-10	
0.414	0	-0.01476608	-2E-09	5E-10	
0.415	0	-0.01476842	-2E-09	5E-10	
0.416	0	-0.01477074	-2E-09	5E-10	
0.417	0	-0.01477303	-2E-09	5E-10	
0.418	0	-0.0147753	-2E-09	5E-10	
0.419	0	-0.01477755	-2E-09	5E-10	
0.42	0	-0.01477978	-2E-09	5E-10	
0.421	0	-0.01478198	-2E-09	5E-10	
0.422	0	-0.01478416	-2E-09	5E-10	
0.423	0	-0.01478632	-2E-09	5E-10	
0.424	0	-0.01478845	-2E-09	5E-10	
0.425	0	-0.01479057	-2E-09	5E-10	
0.426	0	-0.01479266	-2E-09	5E-10	
0.427	0	-0.01479474	-2E-09	5E-10	
0.428	0	-0.01479679	-2E-09	5E-10	
0.429	0	-0.01479882	-2E-09	5E-10	
0.43	0	-0.01480083	-2E-09	5E-10	
0.431	0	-0.01480282	-2E-09	5E-10	
0.432	0	-0.0148048	-2E-09	5E-10	
0.433	0	-0.01480675	-2E-09	5E-10	
0.434	0	-0.01480868	-2E-09	5E-10	
0.435	0	-0.01481059	-2E-09	5E-10	
0.436	0	-0.01481249	-2E-09	5E-10	
0.437	0	-0.01481436	-2E-09	5E-10	
0.438	0	-0.01481622	-2E-09	5E-10	
0.439	0	-0.01481806	-2E-09	5E-10	
0.44	0	-0.01481988	-2E-09	5E-10	
0.441	0	-0.01482168	-2E-09	5E-10	
0.442	0	-0.01482346	-2E-09	5E-10	
0.443	0	-0.01482523	-2E-09	5E-10	
0.444	0	-0.01482697	-2E-09	5E-10	
0.445	0	-0.01482871	-2E-09	5E-10	
0.446	0	-0.01483042	-2E-09	5E-10	
0.447	0	-0.01483211	-2E-09	5E-10	
0.448	0	-0.01483379	-2E-09	5E-10	
0.449	0	-0.01483546	-2E-09	5E-10	
0.45	0	-0.0148371	-2E-09	5E-10	
0.451	0	-0.01483873	-2E-09	5E-10	
0.452	0	-0.01484034	-2E-09	5E-10	
0.453	0	-0.01484194	-2E-09	5E-10	
0.454	0	-0.01484352	-2E-09	5E-10	
0.455	0	-0.01484508	-2E-09	5E-10	
0.456	0	-0.01484663	-2E-09	5E-10	
0.457	0	-0.01484817	-2E-09	5E-10	
0.458	0	-0.01484969	-2E-09	5E-10	
0.459	0	-0.01485119	-2E-09	5E-10	
0.46	0	-0.01485268	-2E-09	5E-10	
0.461	0	-0.01485415	-2E-09	5E-10	
0.462	0	-0.01485561	-2E-09	5E-10	
0.463	0	-0.01485705	-2E-09	5E-10	
0.464	0	-0.01485848	-2E-09	5E-10	
0.465	0	-0.0148599	-2E-09	5E-10	
0.466	0	-0.0148613	-2E-09	5E-10	
0.467	0	-0.01486268	-2E-09	5E-10	
0.468	0	-0.01486406	-2E-09	5E-10	
0.469	0	-0.01486542	-2E-09	5E-10	
0.47	0	-0.01486676	-2E-09	5E-10	
0.471	0	-0.0148681	-2E-09	5E-10	
0.472	0	-0.01486941	-2E-09	5E-10	
0.473	0	-0.01487072	-2E-09	5E-10	
0.474	0	-0.01487201	-2E-09	5E-10	
0.475	0	-0.01487329	-2E-09	5E-10	
0.476	0	-0.01487456	-2E-09	5E-10	
0.477	0	-0.01487581	-2E-09	5E-10	
0.478	0	-0.01487705	-2E-09	5E-10	
0.479	0	-0.01487828	-2E-09	5E-10	
0.48	0	-0.0148795	-2E-09	5E-10	
0.481	0	-0.01488071	-2E-09	5E-10	
0.482	0	-0.0148819	-2E-09	5E-10	
0.483	0	-0.01488308	-2E-09	5E-10	
0.484	0	-0.01488425	-2E-09	5E-10	
0.485	0	-0.01488541	-2E-09	5E-10	
0.486	0	-0.01488655	-2E-09	5E-10	
0.487	0	-0.01488769	-2E-09	5E-10	
0.488	0	-0.01488881	-2E-09	5E-10	
0.489	0	-0.01488992	-2E-09	5E-10	
0.49	0	-0.01489102	-2E-09	5E-10	
0.491	0	-0.01489211	-2E-09	5E-10	
0.492	0	-0.01489319	-2E-09	5E-10	
0.493	0	-0.01489426	-2E-09	5E-10	
0.494	0	-0.01489532	-2E-09	5E-10	
0.495	0	-0.01489636	-2E-09	5E-10	
0.496	0	-0.0148974	-2E-09	5E-10	
0.497	0	-0.01489843	-2E-09	5E-10	
0.498	0	-0.01489944	-2E-09	5E-10	
0.499	0	-0.01490045	-2E-09	5E-10	
0.5	0	-0.01490144	-2E-09	5E-10	
0.501	0	-0.01490243	-2E-09	5E-10	
0.502	0	-0.0149034	-2E-09	5E-10	
0.503	0	-0.01490437	-2E-09	5E-10	
0.504	0	-0.01490533	-2E-09	5E-10	
0.505	0	-0.01490627	-2E-09	5E-10	
0.506	0	-0.01490721	-2E-09	5E-10	
0.507	0	-0.01490814	-2E-09	5E-10	
0.508	0	-0.01490906	-2E-09	5E-10	
0.509	0	-0.01490997	-2E-09	5E-10	
0.5100001	0	-0.01491087	-2E-09	5E-10	
0.511	0	-0.01491176	-2E-09	5E-10	
0.512	0	-0.01491264	-2E-09	5E-10	
0.513	0	-0.01491351	-2E-09	5E-10	
0.514	0	-0.01491438	-2E-09	5E-10	
0.515	0	-0.01491523	-2E-09	5E-10	
0.516	0	-0.01491608	-2E-09	5E-10	
0.517	0	-0.01491692	-2E-09	5E-10	
0.518	0	-0.01491775	-2E-09	5E-10	
0.5190001	0	-0.01491857	-2E-09	5E-10	
0.52	0	-0.01491939	-2E-09	5E-10	
0.521	0	-0.01492019	-2E-09	5E-10	
0.522	0	-0.01492099	-2E-09	5E-10	
0.523	0	-0.01492178	-2E-09	5E-10	
0.524	0	-0.01492256	-2E-09	5E-10	
0.525	0	-0.01492334	-2E-09	5E-10	
0.526	0	-0.01492411	-2E-09	5E-10	
0.527	0	-0.01492486	-2E-09	5E-10	
0.528	0	-0.01492562	-2E-09	5E-10	
0.529	0	-0.01492636	-2E-09	5E-10	
0.53	0	-0.0149271	-2E-09	5E-10	
0.531	0	-0.01492783	-2E-09	5E-10	
0.532	0	-0.01492855	-2E-09	5E-10	
0.5330001	0	-0.01492926	-2E-09	5E-10	
0.534	0	-0.01492997	-2E-09	5E-10	
0.535	0	-0.01493067	-2E-09	5E-10	
0.536	0	-0.01493136	-2E-09	5E-10	
0.537	0	-0.01493205	-2E-09	5E-10	
0.538	0	-0.01493273	-2E-09	5E-10	
0.539	0	-0.0149334	-2E-09	5E-10	
0.54	0	-0.01493407	-2E-09	5E-10	
0.541	0	-0.01493473	-2E-09	5E-10	
0.5420001	0	-0.01493538	-2E-09	5E-10	
0.543	0	-0.01493603	-2E-09	5E-10	
0.544	0	-0.01493667	-2E-09	5E-10	
0.545	0	-0.0149373	-2E-09	5E-10	
0.546	0	-0.01493793	-2E-09	5E-10	
0.5470001	0	-0.01493855	-2E-09	5E-10	
0.548	0	-0.01493916	-2E-09	5E-10	
0.549	0	-0.01493977	-2E-09	5E-10	
0.55	0	-0.01494037	-2E-09	5E-10	
0.551	0	-0.01494097	-2E-09	5E-10	
0.552	0	-0.01494156	-2E-09	5E-10	
0.553	0	-0.01494214	-2E-09	5E-10	
0.554	0	-0.01494272	-2E-09	5E-10	
0.555	0	-0.01494329	-2E-09	5E-10	
0.5560001	0	-0.01494386	-2E-09	5E-10	
