Time	FrameRate	TotalStepTimeSmoothed	
0.644	29.38869	0.001001652	
0.6444	29.38869	0.001001316	
0.6448	29.38869	0.0009972098	
0.6452	29.38869	0.0009977621	
0.6456	29.38869	0.0009965083	
0.646	29.38869	0.0009966654	
0.6464	29.38869	0.0009970589	
0.6468	29.38869	0.0009986231	
0.6472	29.38869	0.001000945	
0.6476	29.38869	0.001001465	
0.648	29.38869	0.001002951	
0.6484	29.38869	0.0009982497	
0.6488	29.38869	0.0009873494	
0.6492	29.38869	0.001000048	
0.6496	29.38869	0.0009991399	
0.65	29.38869	0.0009997524	
0.6504	29.38869	0.0009990823	
0.6508	29.38869	0.0009972968	
0.6512	29.38869	0.001000063	
0.6516	29.38869	0.0009970103	
0.652	29.38869	0.001000637	
0.6524	29.38869	0.00100211	
0.6528	29.38869	0.001002753	
0.6532	29.41685	0.001000412	
0.6536	29.41685	0.0009901501	
0.654	29.41685	0.00101273	
0.6544	29.41685	0.0009892951	
0.6548	29.41685	0.001001426	
0.6552	29.41685	0.0009967618	
0.6556	29.41685	0.0009975822	
0.656	29.41685	0.0009788728	
0.6564	29.41685	0.0009899642	
0.6568	29.41685	0.0009911625	
0.6572	29.41685	0.001011665	
0.6576	29.41685	0.001005489	
0.658	29.41685	0.001010454	
0.6584	29.41685	0.001010321	
0.6588	29.41685	0.001005395	
0.6592	29.41685	0.0009997592	
0.6596	29.41685	0.001001319	
0.66	29.41685	0.0009989075	
0.6604	29.41685	0.001010097	
0.6608	29.41685	0.001000397	
0.6612	29.41685	0.0009897812	
0.6616	29.41685	0.0009972631	
0.662	29.41685	0.0009863817	
0.6624	29.41685	0.001003646	
0.6628	29.41685	0.001001305	
0.6632	29.41685	0.0009778349	
0.6636	29.41685	0.001003145	
0.664	29.41685	0.001001261	
0.6644	29.41685	0.001002699	
0.6648	29.41685	0.001002242	
0.6652	29.41685	0.0009892941	
0.6656	29.41685	0.0009957133	
0.666	29.41685	0.0009914781	
0.6664	29.41685	0.0009970142	
0.6668	29.43114	0.0009985873	
0.6672	29.43114	0.0009828897	
0.6676	29.43114	0.0009872877	
0.668	29.43114	0.0009989273	
0.6684	29.43114	0.001001456	
0.6688	29.43114	0.0009873267	
0.6692	29.43114	0.001002796	
0.6696	29.43114	0.001001249	
0.67	29.43114	0.0009950146	
0.6704	29.43114	0.001003324	
0.6708	29.43114	0.001002653	
0.6712	29.43114	0.00100292	
0.6716	29.43114	0.001004918	
0.672	29.43114	0.001002233	
0.6724	29.43114	0.001000978	
0.6728	29.43114	0.001001491	
0.6732	29.43114	0.0009959214	
0.6736	29.43114	0.0009972668	
0.674	29.43114	0.001004679	
0.6744	29.43114	0.001003559	
0.6748	29.43114	0.0009951668	
0.6752	29.43114	0.00100407	
0.6756	29.43114	0.001007088	
0.676	29.43114	0.0009928137	
0.6764	29.43114	0.001001296	
0.6768	29.43114	0.001000763	
0.6772	29.43114	0.001000605	
0.6776	29.43114	0.001000389	
0.678	29.43114	0.001001822	
0.6784	29.43114	0.000997704	
0.6788	29.43114	0.001000835	
0.6792	29.43114	0.0009960214	
0.6796	29.43114	0.001000024	
0.68	29.43114	0.0009965331	
0.6804	29.40219	0.0009990056	
0.6808	29.40219	0.0009988418	
0.6812	29.40219	0.0009891618	
0.6816	29.40219	0.0009947149	
0.682	29.40219	0.0009905901	
0.6824	29.40219	0.0009999628	
0.6828	29.40219	0.001001035	
0.6832	29.40219	0.001000733	
0.6836	29.40219	0.0009995101	
0.684	29.40219	0.001000138	
0.6844	29.40219	0.001002246	
0.6848	29.40219	0.001000542	
0.6852	29.40219	0.00100605	
0.6856	29.40219	0.0009985873	
0.686	29.40219	0.000998418	
0.6864	29.40219	0.001003816	
0.6868	29.40219	0.0009985846	
0.6872	29.40219	0.0009978802	
0.6876	29.40219	0.0009994586	
0.688	29.40219	0.0009981333	
0.6884	29.40219	0.0009995719	
0.6888	29.40219	0.001004471	
0.6892	29.40219	0.0009983949	
0.6896	29.40219	0.0009948728	
0.69	29.40219	0.000995714	
0.6904	29.40219	0.0009969225	
0.6908	29.40219	0.001000477	
0.6912	29.40219	0.001005642	
0.6916	29.40219	0.001000135	
0.692	29.40219	0.00100269	
0.6924	29.40219	0.001003574	
0.6928	29.40219	0.0009968744	
0.6932	29.40219	0.000999011	
0.6936	29.40219	0.0009988461	
0.694	29.37521	0.001006925	
0.6944	29.37521	0.0009962528	
0.6948	29.37521	0.001001191	
0.6952	29.37521	0.001000144	
0.6956	29.37521	0.0009974322	
0.696	29.37521	0.0009988324	
0.6964	29.37521	0.001001827	
0.6968	29.37521	0.0009963688	
0.6972	29.37521	0.001000124	
0.6976	29.37521	0.001000539	
0.698	29.37521	0.0009971238	
0.6984	29.37521	0.001002155	
0.6988	29.37521	0.0009975242	
0.6992	29.37521	0.001003011	
0.6996	29.37521	0.001001065	
0.7	29.37521	0.0009980795	
0.7004	29.37521	0.0009968516	
0.7008	29.37521	0.001002116	
0.7012	29.37521	0.0009966004	
0.7016	29.37521	0.001005842	
0.702	29.37521	0.0009972607	
0.7024	29.37521	0.0009597852	
0.7028	29.37521	0.0009917397	
0.7032	29.37521	0.0009844617	
0.7036	29.37521	0.0009978267	
0.704	29.37521	0.001013873	
0.7044	29.37521	0.001013681	
0.7048	29.37521	0.001012456	
0.7052	29.37521	0.001015314	
0.7056	29.37521	0.001003321	
0.706	29.37521	0.001002919	
0.7064	29.37521	0.0010117	
0.7068	29.37521	0.001004178	
0.7072	29.37521	0.001006639	
0.7076	29.37867	0.001006198	
0.708	29.37867	0.00100522	
0.7084	29.37867	0.0009995298	
0.7088	29.37867	0.001003545	
0.7092	29.37867	0.0009883728	
0.7096	29.37867	0.0009963149	
0.71	29.37867	0.0009908885	
0.7104	29.37867	0.001002611	
0.7108	29.37867	0.000993605	
0.7112	29.37867	0.0009947891	
0.7116	29.37867	0.0009846701	
0.712	29.37867	0.0009950483	
0.7124	29.37867	0.001000138	
0.7128	29.37867	0.0009957319	
0.7132	29.37867	0.0009960444	
0.7136	29.37867	0.001000221	
0.714	29.37867	0.001000796	
0.7144	29.37867	0.0009998278	
0.7148	29.37867	0.001004319	
0.7152	29.37867	0.0010022	
0.7156	29.37867	0.0009910449	
0.716	29.37867	0.0009918485	
0.7164	29.37867	0.0009741965	
0.7168	29.37867	0.0009960401	
0.7172	29.37867	0.001000307	
0.7176	29.37867	0.001005237	
0.718	29.37867	0.001009271	
0.7184	29.37867	0.00100277	
0.7188	29.37867	0.0009965884	
0.7192	29.37867	0.00100137	
0.7196	29.37867	0.000996539	
0.72	29.37867	0.00099669	
0.7204	29.37867	0.001021264	
0.7208	29.37867	0.001060734	
0.7212	29.45977	0.0009870932	
0.7216	29.45977	0.0009800305	
0.722	29.45977	0.0009808951	
0.7224	29.45977	0.00098712	
0.7228	29.45977	0.0009674687	
0.7232	29.45977	0.0009861063	
0.7236	29.45977	0.0009962865	
0.724	29.45977	0.0009970235	
0.7244	29.45977	0.00100154	
0.7248	29.45977	0.001001851	
0.7252	29.45977	0.0009914797	
0.7256	29.45977	0.00100121	
0.726	29.45977	0.001010065	
0.7264	29.45977	0.001000907	
0.7268	29.45977	0.001000274	
0.7272	29.45977	0.0009974466	
0.7276	29.45977	0.001006787	
0.728	29.45977	0.001001675	
0.7284	29.45977	0.00100187	
0.7288	29.45977	0.0009972067	
0.7292	29.45977	0.00100124	
0.7296	29.45977	0.00100768	
0.73	29.45977	0.0009979276	
0.7304	29.45977	0.001006904	
0.7308	29.45977	0.0009994487	
0.7312	29.45977	0.0009983039	
0.7316	29.45977	0.001006312	
0.732	29.45977	0.001004776	
0.7324	29.45977	0.001004708	
0.7328	29.45977	0.001002333	
0.7332	29.45977	0.0009952565	
0.7336	29.45977	0.001002357	
0.734	29.45977	0.00100188	
0.7344	29.45977	0.001002212	
0.7348	29.39062	0.001000604	
0.7352	29.39062	0.001000477	
0.7356	29.39062	0.0009925228	
0.736	29.39062	0.0009999918	
0.7364	29.39062	0.0009951686	
0.7368	29.39062	0.001003447	
0.7372	29.39062	0.001002127	
0.7376	29.39062	0.001001875	
0.738	29.39062	0.0009990843	
0.7384	29.39062	0.0009996187	
0.7388	29.39062	0.001003884	
0.7392	29.39062	0.001001763	
0.7396	29.39062	0.001003903	
0.74	29.39062	0.0009912474	
0.7404	29.39062	0.001001292	
0.7408	29.39062	0.0009909433	
0.7412	29.39062	0.0009918564	
0.7416	29.39062	0.0009832165	
0.742	29.39062	0.0009920113	
0.7424	29.39062	0.0009649562	
0.7428	29.39062	0.001017384	
0.7432	29.39062	0.0009864146	
0.7436	29.39062	0.0009886797	
0.744	29.39062	0.001000487	
0.7444	29.39062	0.001001455	
0.7448	29.39062	0.001001783	
0.7452	29.39062	0.001013915	
0.7456	29.39062	0.0009732869	
0.746	29.39062	0.0009789808	
0.7464	29.39062	0.0009995997	
0.7468	29.39062	0.001003511	
0.7472	29.39062	0.001009586	
0.7476	29.39062	0.0009947227	
0.748	29.39062	0.001006482	
0.7484	29.44275	0.001007054	
0.7488	29.44275	0.0009998365	
0.7492	29.44275	0.0009998635	
0.7496	29.44275	0.0009960476	
0.75	29.44275	0.0009934411	
0.7504	29.44275	0.001007509	
0.7508	29.44275	0.0009976126	
0.7512	29.44275	0.001005581	
0.7516	29.44275	0.001008564	
0.752	29.44275	0.001000242	
0.7524	29.44275	0.00100108	
0.7528	29.44275	0.0009968424	
0.7532	29.44275	0.001000681	
0.7536	29.44275	0.0009991112	
0.754	29.44275	0.001001693	
0.7544	29.44275	0.0009933166	
0.7548	29.44275	0.001001698	
0.7552	29.44275	0.0009940346	
0.7556	29.44275	0.000997453	
0.756	29.44275	0.00100224	
0.7564	29.44275	0.0009875076	
0.7568	29.44275	0.001002137	
0.7572	29.44275	0.001005274	
0.7576	29.44275	0.001001536	
0.758	29.44275	0.001000955	
0.7584	29.44275	0.001003168	
0.7588	29.44275	0.001000566	
0.7592	29.44275	0.001000268	
0.7596	29.44275	0.001002618	
0.76	29.44275	0.00100084	
0.7604	29.44275	0.0009961146	
0.7608	29.44275	0.0009978677	
0.7612	29.44275	0.0009960573	
0.7616	29.44275	0.0009996959	
0.762	29.44313	0.0009940394	
0.7624	29.44313	0.0009948688	
0.7628	29.44313	0.0009928551	
0.7632	29.44313	0.001004184	
0.7636	29.44313	0.0009995044	
0.764	29.44313	0.001004685	
0.7644	29.44313	0.001000529	
0.7648	29.44313	0.001003452	
0.7652	29.44313	0.0009952594	
0.7656	29.44313	0.0009962911	
0.766	29.44313	0.0009875674	
0.7664	29.44313	0.0009775541	
0.7668	29.44313	0.0009909619	
0.7672	29.44313	0.001002581	
0.7676	29.44313	0.00100902	
0.768	29.44313	0.001008459	
0.7684	29.44313	0.001003906	
0.7688	29.44313	0.0009954443	
0.7692	29.44313	0.000997956	
0.7696	29.44313	0.0009827416	
0.77	29.44313	0.0009929701	
0.7704	29.44313	0.0009936565	
0.7708	29.44313	0.0009945625	
0.7712	29.44313	0.0009941271	
0.7716	29.44313	0.000994225	
0.772	29.44313	0.00100296	
0.7724	29.44313	0.001001648	
0.7728	29.44313	0.0009988141	
0.7732	29.44313	0.000999938	
0.7736	29.44313	0.001000123	
0.774	29.44313	0.001001164	
0.7744	29.44313	0.0009874495	
0.7748	29.44313	0.0009893292	
0.7752	29.44313	0.0009986863	
0.7756	29.43849	0.001001085	
0.776	29.43849	0.001008091	
0.7764	29.43849	0.001001113	
0.7768	29.43849	0.0009944589	
0.7772	29.43849	0.001003593	
0.7776	29.43849	0.001000459	
0.778	29.43849	0.001007501	
0.7784	29.43849	0.0009991236	
0.7788	29.43849	0.0009769823	
0.7792	29.43849	0.0009845252	
0.7796	29.43849	0.001007783	
0.78	29.43849	0.001008006	
0.7804	29.43849	0.001006221	
0.7808	29.43849	0.001003275	
0.7812	29.43849	0.001002347	
0.7816	29.43849	0.0009867002	
0.782	29.43849	0.001007649	
0.7824	29.43849	0.0009959401	
0.7828	29.43849	0.0009987097	
0.7832	29.43849	0.0009851293	
0.7836	29.43849	0.0009988962	
0.784	29.43849	0.00100393	
0.7844	29.43849	0.001002246	
0.7848	29.43849	0.00100545	
0.7852	29.43849	0.001006764	
0.7856	29.43849	0.0009976414	
0.786	29.43849	0.000988826	
0.7864	29.43849	0.0009992655	
0.7868	29.43849	0.001004226	
0.7872	29.43849	0.001000251	
0.7876	29.43849	0.001011172	
0.788	29.43849	0.001006701	
0.7884	29.43849	0.001007586	
0.7888	29.43849	0.0009954433	
0.7892	29.34405	0.001007951	
0.7896	29.34405	0.00100225	
0.79	29.34405	0.001001705	
0.7904	29.34405	0.001001983	
0.7908	29.34405	0.0009945303	
0.7912	29.34405	0.0009961539	
0.7916	29.34405	0.0009950433	
0.792	29.34405	0.001001919	
0.7924	29.34405	0.0009961749	
0.7928	29.34405	0.0009960418	
0.7932	29.34405	0.001010304	
0.7936	29.34405	0.0009959216	
0.794	29.34405	0.001012706	
0.7944	29.34405	0.0009973082	
0.7948	29.34405	0.001005337	
0.7952	29.34405	0.001001408	
0.7956	29.34405	0.0009937137	
0.796	29.34405	0.0009960362	
0.7964	29.34405	0.001006372	
0.7968	29.34405	0.0009968817	
0.7972	29.34405	0.0009988383	
0.7976	29.34405	0.0009995112	
0.798	29.34405	0.00100237	
0.7984	29.34405	0.001004657	
0.7988	29.34405	0.000997651	
0.7992	29.34405	0.0009986506	
0.7996	29.34405	0.00100891	
0.8	29.34405	0.0009976625	
0.8004	29.34405	0.001000623	
0.8008	29.34405	0.001001028	
0.8012	29.34405	0.0009935881	
0.8016	29.34405	0.0009904918	
0.802	29.34405	0.0009913169	
0.8024	29.34405	0.0009920661	
0.8028	29.47023	0.0009907914	
0.8032	29.47023	0.0009931629	
0.8036	29.47023	0.001003538	
0.804	29.47023	0.0009847976	
0.8044	29.47023	0.001003628	
0.8048	29.47023	0.001001737	
0.8052	29.47023	0.000994869	
0.8056	29.47023	0.00100285	
0.806	29.47023	0.001000222	
0.8064	29.47023	0.001007936	
0.8068	29.47023	0.0009795702	
0.8072	29.47023	0.0009859708	
0.8076	29.47023	0.0009867183	
0.808	29.47023	0.001009806	
0.8084	29.47023	0.001015068	
0.8088	29.47023	0.001011334	
0.8092	29.47023	0.001000851	
0.8096	29.47023	0.0009976411	
0.81	29.47023	0.0009975717	
0.8104	29.47023	0.0009988549	
0.8108	29.47023	0.0009990782	
0.8112	29.47023	0.0009997031	
0.8116	29.47023	0.0009997567	
0.812	29.47023	0.001000157	
0.8124	29.47023	0.0009989594	
0.8128	29.47023	0.001000411	
0.8132	29.47023	0.001000591	
0.8136	29.47023	0.00100484	
0.814	29.47023	0.0009995826	
0.8144	29.47023	0.0009980539	
0.8148	29.47023	0.0009981696	
0.8152	29.47023	0.001001564	
0.8156	29.47023	0.001001335	
0.816	29.47023	0.0009975818	
0.8164	29.34828	0.001007341	
0.8168	29.34828	0.001091541	
0.8172	29.34828	0.0009628328	
0.8176	29.34828	0.0009956056	
0.818	29.34828	0.0009971927	
0.8184	29.34828	0.000996142	
0.8188	29.34828	0.0009946768	
0.8192	29.34828	0.0009993055	
0.8196	29.34828	0.0009960474	
0.82	29.34828	0.0009935301	
0.8204	29.34828	0.0009988344	
0.8208	29.34828	0.0009974554	
0.8212	29.34828	0.0009887666	
0.8216	29.34828	0.0009940418	
0.822	29.34828	0.0009992437	
0.8224	29.34828	0.0009701175	
0.8228	29.34828	0.0009945616	
