Time	Eat	Energy	Food_Near	Mouth	OdorSensor	
0.038	0.04950882	4815.034	0.3048646	0.0002475441	12395.65	
0.0384	0.04950882	4813.281	0.3048646	0.0002475441	12395.61	
0.0388	0.04950882	4811.529	0.3048646	0.0002475441	12395.56	
0.0392	0.04950882	4809.776	0.3048646	0.0002475441	12395.51	
0.0396	0.05461594	4808.024	0.3187673	0.0002475441	12395.46	
0.04	0.05461594	4806.271	0.3187673	0.0002730797	12395.41	
0.0404	0.05461594	4804.544	0.3187673	0.0002730797	12395.36	
0.0408	0.05461594	4802.817	0.3187673	0.0002730797	12395.3	
0.0412	0.05461594	4801.09	0.3187673	0.0002730797	12395.25	
0.0416	0.05989897	4799.363	0.332392	0.0002730797	12395.19	
0.042	0.05989897	4797.636	0.332392	0.0002994948	12395.13	
0.0424	0.05989897	4795.936	0.332392	0.0002994948	12395.07	
0.0428	0.05989897	4794.235	0.332392	0.0002994948	12395	
0.0432	0.05989897	4792.534	0.332392	0.0002994948	12394.94	
0.0436	0.06534883	4790.833	0.3457441	0.0002994948	12394.87	
0.044	0.06534883	4789.133	0.3457441	0.0003267441	12394.8	
0.0444	0.06534883	4787.459	0.3457441	0.0003267441	12394.73	
0.0448	0.06534883	4785.786	0.3457441	0.0003267441	12394.65	
0.0452	0.06534883	4784.113	0.3457441	0.0003267441	12394.58	
0.0456	0.07095674	4782.439	0.3588292	0.0003267441	12394.5	
0.046	0.07095674	4780.766	0.3588292	0.0003547837	12394.42	
0.0464	0.07095674	4779.121	0.3588292	0.0003547837	12394.34	
0.0468	0.07095674	4777.476	0.3588292	0.0003547837	12394.26	
0.0472	0.07095674	4775.831	0.3588292	0.0003547837	12394.17	
0.0476	0.07671419	4774.186	0.3716527	0.0003547837	12394.08	
0.048	0.07671419	4772.541	0.3716527	0.0003835709	12393.99	
0.0484	0.07671419	4770.925	0.3716527	0.0003835709	12393.9	
0.0488	0.07671419	4769.309	0.3716527	0.0003835709	12393.8	
0.0492	0.07671419	4767.692	0.3716527	0.0003835709	12393.71	
0.0496	0.08261296	4766.076	0.3842196	0.0003835709	12393.61	
0.05	0.08261296	4764.46	0.3842196	0.0004130648	12393.5	
0.0504	0.08261296	4762.873	0.3842196	0.0004130648	12393.39	
0.0508	0.08261296	4761.286	0.3842196	0.0004130648	12393.29	
0.0512	0.08261296	4759.699	0.3842196	0.0004130648	12393.18	
0.0516	0.08864509	4758.112	0.3965352	0.0004130648	12393.06	
0.052	0.08864509	4756.525	0.3965352	0.0004432254	12392.95	
0.0524	0.08864509	4754.969	0.3965352	0.0004432254	12392.83	
0.0528	0.08864509	4753.412	0.3965352	0.0004432254	12392.71	
0.0532	0.08864509	4751.855	0.3965352	0.0004432254	12392.58	
0.0536	0.09480289	4750.299	0.4086045	0.0004432254	12392.45	
0.054	0.09480289	4748.742	0.4086045	0.0004740145	12392.32	
0.0544	0.09480289	4747.216	0.4086045	0.0004740145	12392.19	
0.0548	0.09480289	4745.69	0.4086045	0.0004740145	12392.05	
0.0552	0.09480289	4744.165	0.4086045	0.0004740145	12391.92	
0.0556	0.1010789	4742.639	0.4204324	0.0004740145	12391.77	
0.056	0.1010789	4741.113	0.4204324	0.0005053947	12391.63	
0.0564	0.1010789	4739.618	0.4204324	0.0005053947	12391.47	
0.0568	0.1010789	4738.124	0.4204324	0.0005053947	12391.32	
0.0572	0.1010789	4736.629	0.4204324	0.0005053947	12391.17	
0.0576	0.107466	4735.134	0.4320238	0.0005053947	12391.01	
0.058	0.107466	4733.64	0.4320238	0.0005373299	12390.85	
0.0584	0.107466	4732.177	0.4320238	0.0005373299	12390.68	
0.0588	0.107466	4730.714	0.4320238	0.0005373299	12390.51	
0.0592	0.107466	4729.251	0.4320238	0.0005373299	12390.34	
0.0596	0.1139571	4727.788	0.4433833	0.0005373299	12390.16	
0.06	0.1139571	4726.325	0.4433833	0.0005697857	12389.98	
0.0604	0.1139571	4724.895	0.4433833	0.0005697857	12389.8	
0.0608	0.1139571	4723.465	0.4433833	0.0005697857	12389.61	
0.0612	0.1139571	4722.035	0.4433833	0.0005697857	12389.42	
0.0616	0.1205457	4720.604	0.4545156	0.0005697857	12389.22	
0.062	0.1205457	4719.174	0.4545156	0.0006027283	12389.02	
0.0624	0.1205457	4717.777	0.4545156	0.0006027283	12388.82	
0.0628	0.1205457	4716.379	0.4545156	0.0006027283	12388.61	
0.0632	0.1205457	4714.982	0.4545156	0.0006027283	12388.4	
0.0636	0.1272251	4713.584	0.4654253	0.0006027283	12388.18	
0.064	0.1272251	4712.187	0.4654253	0.0006361253	12387.96	
0.06439999	0.1272251	4710.823	0.4654253	0.0006361253	12387.74	
0.0648	0.1272251	4709.459	0.4654253	0.0006361253	12387.51	
0.0652	0.1272251	4708.096	0.4654253	0.0006361253	12387.28	
0.0656	0.1339891	4706.732	0.4761168	0.0006361253	12387.04	
0.066	0.1339891	4705.368	0.4761168	0.0006699453	12386.8	
0.0664	0.1339891	4704.038	0.4761168	0.0006699453	12386.55	
0.0668	0.1339891	4702.708	0.4761168	0.0006699453	12386.3	
0.0672	0.1339891	4701.378	0.4761168	0.0006699453	12386.05	
0.0676	0.1408316	4700.048	0.4865945	0.0006699453	12385.79	
0.068	0.1408316	4698.718	0.4865945	0.0007041581	12385.52	
0.0684	0.1408316	4697.422	0.4865945	0.0007041581	12385.25	
0.06879999	0.1408316	4696.126	0.4865945	0.0007041581	12384.98	
0.0692	0.1408316	4694.83	0.4865945	0.0007041581	12384.7	
0.0696	0.1477469	4693.534	0.4968626	0.0007041581	12384.42	
0.07	0.1477469	4692.238	0.4968626	0.0007387344	12384.13	
0.0704	0.1477469	4690.977	0.4968626	0.0007387344	12383.84	
0.0708	0.1477469	4689.716	0.4968626	0.0007387344	12383.54	
0.0712	0.1477469	4688.455	0.4968626	0.0007387344	12383.24	
0.0716	0.1547292	4687.193	0.5069253	0.0007387344	12382.93	
0.072	0.1547292	4685.932	0.5069253	0.0007736459	12382.61	
0.0724	0.1547292	4684.706	0.5069253	0.0007736459	12382.29	
0.0728	0.1547292	4683.479	0.5069253	0.0007736459	12381.97	
0.07319999	0.1547292	4682.252	0.5069253	0.0007736459	12381.63	
0.0736	0.1617731	4681.026	0.5167868	0.0007736459	12381.3	
0.074	0.1617731	4679.799	0.5167868	0.0008088655	12380.96	
0.0744	0.1617731	4678.608	0.5167868	0.0008088655	12380.61	
0.0748	0.1617731	4677.417	0.5167868	0.0008088655	12380.26	
0.0752	0.1617731	4676.227	0.5167868	0.0008088655	12379.9	
0.0756	0.1688734	4675.036	0.5264511	0.0008088655	12379.54	
0.076	0.1688734	4673.845	0.5264511	0.0008443669	12379.17	
0.0764	0.1688734	4672.689	0.5264511	0.0008443669	12378.79	
0.0768	0.1688734	4671.533	0.5264511	0.0008443669	12378.41	
0.0772	0.1688734	4670.377	0.5264511	0.0008443669	12378.02	
0.07759999	0.1760249	4669.222	0.5359221	0.0008443669	12377.63	
0.078	0.1760249	4668.066	0.5359221	0.0008801247	12377.22	
0.0784	0.1760249	4666.946	0.5359221	0.0008801247	12376.82	
0.0788	0.1760249	4665.826	0.5359221	0.0008801247	12376.4	
0.0792	0.1760249	4664.706	0.5359221	0.0008801247	12375.98	
0.0796	0.1832229	4663.585	0.5452036	0.0008801247	12375.56	
0.08	0.1832229	4662.465	0.5452036	0.0009161144	12375.13	
0.0804	0.1832229	4661.381	0.5452036	0.0009161144	12374.69	
0.0808	0.1832229	4660.297	0.5452036	0.0009161144	12374.24	
0.0812	0.1832229	4659.213	0.5452036	0.0009161144	12373.79	
0.0816	0.1904625	4658.129	0.5542996	0.0009161144	12373.33	
0.08199999	0.1904625	4657.045	0.5542996	0.0009523125	12372.86	
0.0824	0.1904625	4655.998	0.5542996	0.0009523125	12372.39	
0.0828	0.1904625	4654.95	0.5542996	0.0009523125	12371.91	
0.0832	0.1904625	4653.902	0.5542996	0.0009523125	12371.42	
0.0836	0.1977392	4652.854	0.5632136	0.0009523125	12370.93	
0.084	0.1977392	4651.806	0.5632136	0.0009886962	12370.43	
0.0844	0.1977392	4650.795	0.5632136	0.0009886962	12369.92	
0.0848	0.1977392	4649.784	0.5632136	0.0009886962	12369.41	
0.0852	0.1977392	4648.772	0.5632136	0.0009886962	12368.89	
0.0856	0.2050487	4647.761	0.5719494	0.0009886962	12368.36	
0.086	0.2050487	4646.75	0.5719494	0.001025244	12367.82	
0.08639999	0.2050487	4645.775	0.5719494	0.001025244	12367.27	
0.08679999	0.2050487	4644.801	0.5719494	0.001025244	12366.72	
0.0872	0.2050487	4643.826	0.5719494	0.001025244	12366.16	
0.0876	0.2123868	4642.852	0.5805104	0.001025244	12365.59	
0.088	0.2123868	4641.877	0.5805104	0.001061934	12365.02	
0.0884	0.2123868	4640.939	0.5805104	0.001061934	12364.43	
0.0888	0.2123868	4640.001	0.5805104	0.001061934	12363.84	
0.0892	0.2123868	4639.063	0.5805104	0.001061934	12363.24	
0.0896	0.2197492	4638.125	0.5889001	0.001061934	12362.63	
0.09	0.2197492	4637.187	0.5889001	0.001098746	12362.01	
0.0904	0.2197492	4636.286	0.5889001	0.001098746	12361.39	
0.09079999	0.2197492	4635.384	0.5889001	0.001098746	12360.76	
0.09119999	0.2197492	4634.483	0.5889001	0.001098746	12360.12	
0.0916	0.2271323	4633.582	0.5971222	0.001098746	12359.47	
0.092	0.2271323	4632.68	0.5971222	0.001135661	12358.81	
0.0924	0.2271323	4631.816	0.5971222	0.001135661	12358.15	
0.0928	0.2271323	4630.952	0.5971222	0.001135661	12357.47	
0.0932	0.2271323	4630.087	0.5971222	0.001135661	12356.79	
0.0936	0.2345321	4629.223	0.6051797	0.001135661	12356.09	
0.094	0.2345321	4628.359	0.6051797	0.00117266	12355.39	
0.0944	0.2345321	4627.532	0.6051797	0.00117266	12354.68	
0.0948	0.2345321	4626.705	0.6051797	0.00117266	12353.96	
0.09519999	0.2345321	4625.877	0.6051797	0.00117266	12353.23	
0.09559999	0.241945	4625.05	0.6130762	0.00117266	12352.5	
0.096	0.241945	4624.223	0.6130762	0.001209725	12351.75	
0.0964	0.241945	4623.433	0.6130762	0.001209725	12350.99	
0.0968	0.241945	4622.643	0.6130762	0.001209725	12350.23	
0.0972	0.241945	4621.853	0.6130762	0.001209725	12349.45	
0.0976	0.2493676	4621.063	0.6208146	0.001209725	12348.67	
0.098	0.2493676	4620.273	0.6208146	0.001246838	12347.88	
0.0984	0.2493676	4619.52	0.6208146	0.001246838	12347.07	
0.0988	0.2493676	4618.767	0.6208146	0.001246838	12346.26	
0.0992	0.2493676	4618.014	0.6208146	0.001246838	12345.44	
0.09959999	0.2567966	4617.261	0.6283983	0.001246838	12344.6	
0.09999999	0.2567966	4616.508	0.6283983	0.001283983	12343.76	
0.1004	0.2567966	4615.792	0.6283983	0.001283983	12342.91	
0.1008	0.2567966	4615.077	0.6283983	0.001283983	12342.04	
0.1012	0.2567966	4614.361	0.6283983	0.001283983	12341.17	
0.1016	0.2642286	4613.645	0.6358303	0.001283983	12340.29	
0.102	0.2642286	4612.929	0.6358303	0.001321143	12339.39	
0.1024	0.2642286	4612.25	0.6358303	0.001321143	12338.49	
0.1028	0.2642286	4611.572	0.6358303	0.001321143	12337.58	
0.1032	0.2642286	4610.893	0.6358303	0.001321143	12336.65	
0.1036	0.2716606	4610.214	0.6431137	0.001321143	12335.71	
0.104	0.2716606	4609.536	0.6431137	0.001358303	12334.77	
0.1044	0.2716606	4608.894	0.6431137	0.001358303	12333.81	
0.1048	0.2716606	4608.252	0.6431137	0.001358303	12332.84	
0.1052	0.2716606	4607.611	0.6431137	0.001358303	12331.86	
0.1056	0.2790897	4606.969	0.6502514	0.001358303	12330.87	
0.106	0.2790897	4606.328	0.6502514	0.001395448	12329.87	
0.1064	0.2790897	4605.723	0.6502514	0.001395448	12328.86	
0.1068	0.2790897	4605.119	0.6502514	0.001395448	12327.83	
0.1072	0.2790897	4604.514	0.6502514	0.001395448	12326.8	
0.1076	0.2865129	4603.91	0.6572464	0.001395448	12325.75	
0.108	0.2865129	4603.305	0.6572464	0.001432565	12324.69	
0.1084	0.2865129	4602.738	0.6572464	0.001432565	12323.62	
0.1088	0.2865129	4602.17	0.6572464	0.001432565	12322.54	
0.1092	0.2865129	4601.603	0.6572464	0.001432565	12321.45	
0.1096	0.2939276	4601.036	0.6641015	0.001432565	12320.34	
0.11	0.2939276	4600.468	0.6641015	0.001469638	12319.22	
0.1104	0.2939276	4599.938	0.6641015	0.001469638	12318.1	
0.1108	0.2939276	4599.408	0.6641015	0.001469638	12316.95	
0.1112	0.2939276	4598.877	0.6641015	0.001469638	12315.8	
0.1116	0.3013311	4598.347	0.6708194	0.001469638	12314.64	
0.112	0.3013311	4597.817	0.6708194	0.001506655	12313.46	
0.1124	0.3013311	4597.324	0.6708194	0.001506655	12312.27	
0.1128	0.3013311	4596.831	0.6708194	0.001506655	12311.07	
0.1132	0.3013311	4596.337	0.6708194	0.001506655	12309.85	
0.1136	0.3087208	4595.844	0.6774031	0.001506655	12308.63	
0.114	0.3087208	4595.351	0.6774031	0.001543604	12307.39	
0.1144	0.3087208	4594.895	0.6774031	0.001543604	12306.13	
0.1148	0.3087208	4594.438	0.6774031	0.001543604	12304.87	
0.1152	0.3087208	4593.981	0.6774031	0.001543604	12303.59	
0.1156	0.3160945	4593.525	0.6838549	0.001543604	12302.3	
0.116	0.3160945	4593.068	0.6838549	0.001580472	12300.99	
0.1164	0.3160945	4592.649	0.6838549	0.001580472	12299.67	
0.1168	0.3160945	4592.229	0.6838549	0.001580472	12298.34	
0.1172	0.3160945	4590.229	0.6838549	0.001580472	12297	
0.1176	0.3234497	4588.229	0.6901779	0.001580472	12295.64	
0.118	0.3234497	4586.229	0.6901779	0.001617249	12294.27	
0.1184	0.3234497	4584.229	0.6901779	0.001617249	12292.89	
0.1188	0.3234497	4582.229	0.6901779	0.001617249	12291.49	
0.1192	0.3234497	4580.229	0.6901779	0.001617249	12290.07	
0.1196	0.3307843	4578.229	0.6963743	0.001617249	12288.65	
0.12	0.3307843	4576.229	0.6963743	0.001653921	12287.2	
0.1204	0.3307843	4574.229	0.6963743	0.001653921	12285.75	
0.1208	0.3307843	4572.229	0.6963743	0.001653921	12284.29	
0.1212	0.3307843	4570.229	0.6963743	0.001653921	12282.81	
0.1216	0.3380961	4568.229	0.7024468	0.001653921	12281.31	
0.122	0.3380961	4566.229	0.7024468	0.00169048	12279.8	
0.1224	0.3380961	4564.229	0.7024468	0.00169048	12278.27	
0.1228	0.3380961	4562.229	0.7024468	0.00169048	12276.74	
0.1232	0.3380961	4560.229	0.7024468	0.00169048	12275.18	
0.1236	0.3453831	4558.229	0.7083979	0.00169048	12273.62	
0.124	0.3453831	4556.229	0.7083979	0.001726915	12272.03	
0.1244	0.3453831	4554.229	0.7083979	0.001726915	12270.43	
0.1248	0.3453831	4552.229	0.7083979	0.001726915	12268.82	
0.1252	0.3453831	4550.229	0.7083979	0.001726915	12267.19	
0.1256	0.3526434	4548.229	0.7142299	0.001726915	12265.55	
0.126	0.3526434	4546.229	0.7142299	0.001763217	12263.89	
0.1264	0.3526434	4544.229	0.7142299	0.001763217	12262.22	
0.1268	0.3526434	4542.229	0.7142299	0.001763217	12260.53	
0.1272	0.3526434	4540.229	0.7142299	0.001763217	12258.82	
0.1276	0.3598751	4538.229	0.7199454	0.001763217	12257.11	
0.128	0.3598751	4536.229	0.7199454	0.001799376	12255.37	
0.1284	0.3598751	4534.229	0.7199454	0.001799376	12253.63	
0.1288	0.3598751	4532.229	0.7199454	0.001799376	12251.86	
0.1292	0.3598751	4530.229	0.7199454	0.001799376	12250.08	
0.1296	0.3670765	4528.229	0.7255465	0.001799376	12248.28	
0.13	0.3670765	4526.229	0.7255465	0.001835383	12246.47	
0.1304	0.3670765	4524.229	0.7255465	0.001835383	12244.64	
0.1308	0.3670765	4522.229	0.7255465	0.001835383	12242.79	
0.1312	0.3670765	4520.229	0.7255465	0.001835383	12240.93	
0.1316	0.3742459	4518.229	0.7310355	0.001835383	12239.05	
0.132	0.3742459	4516.229	0.7310355	0.001871229	12237.16	
0.1324	0.3742459	4514.229	0.7310355	0.001871229	12235.25	
0.1328	0.3742459	4512.229	0.7310355	0.001871229	12233.32	
0.1332	0.3742459	4510.229	0.7310355	0.001871229	12231.38	
0.1336	0.3813817	4508.229	0.7364148	0.001871229	12229.42	
0.134	0.3813817	4506.229	0.7364148	0.001906908	12227.44	
0.1344	0.3813817	4504.229	0.7364148	0.001906908	12225.45	
0.1348	0.3813817	4502.229	0.7364148	0.001906908	12223.44	
0.1352	0.3813817	4500.229	0.7364148	0.001906908	12221.41	
0.1356	0.3884824	4498.229	0.7416866	0.001906908	12219.36	
0.136	0.3884824	4496.229	0.7416866	0.001942412	12217.31	
0.1364	0.3884824	4494.229	0.7416866	0.001942412	12215.23	
0.1368	0.3884824	4492.229	0.7416866	0.001942412	12213.13	
0.1372	0.3884824	4490.229	0.7416866	0.001942412	12211.02	
0.1376	0.3955464	4488.229	0.7468528	0.001942412	12208.88	
0.138	0.3955464	4486.229	0.7468528	0.001977732	12206.74	
0.1384	0.3955464	4484.229	0.7468528	0.001977732	12204.57	
0.1388	0.3955464	4482.229	0.7468528	0.001977732	12202.39	
0.1392	0.3955464	4480.229	0.7468528	0.001977732	12200.19	
0.1396	0.4025726	4478.229	0.7519158	0.001977732	12197.97	
0.14	0.4025726	4476.229	0.7519158	0.002012863	12195.73	
0.1404	0.4025726	4474.229	0.7519158	0.002012863	12193.47	
0.1408	0.4025726	4472.229	0.7519158	0.002012863	12191.2	
0.1412	0.4025726	4470.229	0.7519158	0.002012863	12188.91	
0.1416	0.4095594	4468.229	0.7568775	0.002012863	12186.6	
0.142	0.4095594	4466.229	0.7568775	0.002047797	12184.27	
0.1424	0.4095594	4464.229	0.7568775	0.002047797	12181.93	
0.1428	0.4095594	4462.229	0.7568775	0.002047797	12179.56	
0.1432	0.4095594	4460.229	0.7568775	0.002047797	12177.18	
0.1436	0.4165058	4458.229	0.76174	0.002047797	12174.78	
0.144	0.4165058	4456.229	0.76174	0.002082529	12172.35	
0.1444	0.4165058	4454.229	0.76174	0.002082529	12169.92	
0.1448	0.4165058	4452.229	0.76174	0.002082529	12167.46	
0.1452	0.4165058	4450.229	0.76174	0.002082529	12164.98	
0.1456	0.4234105	4448.229	0.7665051	0.002082529	12162.48	
0.146	0.4234105	4446.229	0.7665051	0.002117052	12159.97	
0.1464	0.4234105	4444.229	0.7665051	0.002117052	12157.43	
0.1468	0.4234105	4442.229	0.7665051	0.002117052	12154.88	
0.1472	0.4234105	4440.229	0.7665051	0.002117052	12152.3	
0.1476	0.4302724	4438.229	0.771175	0.002117052	12149.71	
0.148	0.4302724	4436.229	0.771175	0.002151362	12147.1	
0.1484	0.4302724	4434.229	0.771175	0.002151362	12144.47	
0.1488	0.4302724	4432.229	0.771175	0.002151362	12141.82	
0.1492	0.4302724	4430.229	0.771175	0.002151362	12139.14	
0.1496	0.4370904	4428.229	0.7757515	0.002151362	12136.45	
0.15	0.4370904	4426.229	0.7757515	0.002185452	12133.74	
0.1504	0.4370904	4424.229	0.7757515	0.002185452	12131.01	
0.1508	0.4370904	4422.229	0.7757515	0.002185452	12128.26	
0.1512	0.4370904	4420.229	0.7757515	0.002185452	12125.49	
0.1516	0.4438636	4418.229	0.7802365	0.002185452	12122.7	
0.152	0.4438636	4416.229	0.7802365	0.002219318	12119.89	
0.1524	0.4438636	4414.229	0.7802365	0.002219318	12117.05	
0.1528	0.4438636	4412.229	0.7802365	0.002219318	12114.2	
0.1532	0.4438636	4410.229	0.7802365	0.002219318	12111.33	
0.1536	0.4505911	4408.229	0.7846317	0.002219318	12108.44	
0.154	0.4505911	4406.229	0.7846317	0.002252955	12105.52	
0.1544	0.4505911	4404.229	0.7846317	0.002252955	12102.59	
0.1548	0.4505911	4402.229	0.7846317	0.002252955	12099.63	
0.1552	0.4505911	4400.229	0.7846317	0.002252955	12096.65	
0.1556	0.4572719	4398.229	0.7889391	0.002252955	12093.66	
0.156	0.4572719	4396.229	0.7889391	0.00228636	12090.64	
0.1564	0.4572719	4394.229	0.7889391	0.00228636	12087.6	
0.1568	0.4572719	4392.229	0.7889391	0.00228636	12084.54	
0.1572	0.4572719	4390.229	0.7889391	0.00228636	12081.46	
0.1576	0.4639053	4388.229	0.7931603	0.00228636	12078.35	
0.158	0.4639053	4386.229	0.7931603	0.002319526	12075.23	
0.1584	0.4639053	4384.229	0.7931603	0.002319526	12072.08	
0.1588	0.4639053	4382.229	0.7931603	0.002319526	12068.92	
0.1592	0.4639053	4380.229	0.7931603	0.002319526	12065.73	
0.1596	0.4704903	4378.229	0.7972971	0.002319526	12062.52	
0.16	0.4704903	4376.229	0.7972971	0.002352452	12059.28	
0.1604	0.4704903	4374.229	0.7972971	0.002352452	12056.03	
0.1608	0.4704903	4372.229	0.7972971	0.002352452	12052.75	
0.1612	0.4704903	4370.229	0.7972971	0.002352452	12049.46	
0.1616	0.4770265	4368.229	0.8013511	0.002352452	12046.13	
0.162	0.4770265	4366.229	0.8013511	0.002385132	12042.79	
0.1624	0.4770265	4364.229	0.8013511	0.002385132	12039.43	
0.1628	0.4770265	4362.229	0.8013511	0.002385132	12036.05	
0.1632	0.4770265	4360.229	0.8013511	0.002385132	12032.64	
0.1636	0.4835129	4358.229	0.8053241	0.002385132	12029.21	
0.164	0.4835129	4356.229	0.8053241	0.002417565	12025.75	
0.1644	0.4835129	4354.229	0.8053241	0.002417565	12022.28	
