Time	Eat	Energy	Food_Near	Mouth	OdorSensor	
0.0676	0.1408316	9904.076	0.4865945	0.0006699453	12385.79	
0.068	0.1408316	9903.946	0.4865945	0.0007041581	12385.52	
0.0684	0.1408316	9903.851	0.4865945	0.0007041581	12385.25	
0.06879999	0.1408316	9903.755	0.4865945	0.0007041581	12384.98	
0.0692	0.1408316	9903.659	0.4865945	0.0007041581	12384.7	
0.0696	0.1477469	9903.563	0.4968626	0.0007041581	12384.42	
0.07	0.1477469	9903.468	0.4968626	0.0007387344	12384.13	
0.0704	0.1477469	9903.406	0.4968626	0.0007387344	12383.84	
0.0708	0.1477469	9903.345	0.4968626	0.0007387344	12383.54	
0.0712	0.1477469	9903.283	0.4968626	0.0007387344	12383.24	
0.0716	0.1547292	9903.222	0.5069253	0.0007387344	12382.93	
0.072	0.1547292	9903.16	0.5069253	0.0007736459	12382.61	
0.0724	0.1547292	9903.134	0.5069253	0.0007736459	12382.29	
0.0728	0.1547292	9903.107	0.5069253	0.0007736459	12381.97	
0.07319999	0.1547292	9903.081	0.5069253	0.0007736459	12381.63	
0.0736	0.1617731	9903.055	0.5167868	0.0007736459	12381.3	
0.074	0.1617731	9903.028	0.5167868	0.0008088655	12380.96	
0.0744	0.1617731	9903.037	0.5167868	0.0008088655	12380.61	
0.0748	0.1617731	9903.046	0.5167868	0.0008088655	12380.26	
0.0752	0.1617731	9903.055	0.5167868	0.0008088655	12379.9	
0.0756	0.1688734	9903.063	0.5264511	0.0008088655	12379.54	
0.076	0.1688734	9903.072	0.5264511	0.0008443669	12379.17	
0.0764	0.1688734	9903.117	0.5264511	0.0008443669	12378.79	
0.0768	0.1688734	9903.162	0.5264511	0.0008443669	12378.41	
0.0772	0.1688734	9903.207	0.5264511	0.0008443669	12378.02	
0.07759999	0.1760249	9903.252	0.5359221	0.0008443669	12377.63	
0.078	0.1760249	9903.297	0.5359221	0.0008801247	12377.22	
0.0784	0.1760249	9903.377	0.5359221	0.0008801247	12376.82	
0.0788	0.1760249	9903.457	0.5359221	0.0008801247	12376.4	
0.0792	0.1760249	9903.537	0.5359221	0.0008801247	12375.98	
0.0796	0.1832229	9903.617	0.5452036	0.0008801247	12375.56	
0.08	0.1832229	9903.697	0.5452036	0.0009161144	12375.13	
0.0804	0.1832229	9903.813	0.5452036	0.0009161144	12374.69	
0.0808	0.1832229	9903.93	0.5452036	0.0009161144	12374.24	
0.0812	0.1832229	9904.046	0.5452036	0.0009161144	12373.79	
0.0816	0.1904625	9904.162	0.5542996	0.0009161144	12373.33	
0.08199999	0.1904625	9904.278	0.5542996	0.0009523125	12372.86	
0.0824	0.1904625	9904.431	0.5542996	0.0009523125	12372.39	
0.0828	0.1904625	9904.583	0.5542996	0.0009523125	12371.91	
0.0832	0.1904625	9904.735	0.5542996	0.0009523125	12371.42	
0.0836	0.1977392	9904.888	0.5632136	0.0009523125	12370.93	
0.084	0.1977392	9905.04	0.5632136	0.0009886962	12370.43	
0.0844	0.1977392	9905.229	0.5632136	0.0009886962	12369.92	
0.0848	0.1977392	9905.417	0.5632136	0.0009886962	12369.41	
0.0852	0.1977392	9905.605	0.5632136	0.0009886962	12368.89	
0.0856	0.2050487	9905.794	0.5719494	0.0009886962	12368.36	
0.086	0.2050487	9905.982	0.5719494	0.001025244	12367.82	
0.08639999	0.2050487	9906.208	0.5719494	0.001025244	12367.27	
0.08679999	0.2050487	9906.434	0.5719494	0.001025244	12366.72	
0.0872	0.2050487	9906.659	0.5719494	0.001025244	12366.16	
0.0876	0.2123868	9906.885	0.5805104	0.001025244	12365.59	
0.088	0.2123868	9907.11	0.5805104	0.001061934	12365.02	
0.0884	0.2123868	9907.372	0.5805104	0.001061934	12364.43	
0.0888	0.2123868	9907.634	0.5805104	0.001061934	12363.84	
0.0892	0.2123868	9907.896	0.5805104	0.001061934	12363.24	
0.0896	0.2197492	9908.157	0.5889001	0.001061934	12362.63	
0.09	0.2197492	9908.419	0.5889001	0.001098746	12362.01	
0.0904	0.2197492	9908.718	0.5889001	0.001098746	12361.39	
0.09079999	0.2197492	9909.017	0.5889001	0.001098746	12360.76	
0.09119999	0.2197492	9909.315	0.5889001	0.001098746	12360.12	
0.0916	0.2271323	9909.614	0.5971222	0.001098746	12359.47	
0.092	0.2271323	9909.913	0.5971222	0.001135661	12358.81	
0.0924	0.2271323	9910.249	0.5971222	0.001135661	12358.15	
0.0928	0.2271323	9910.585	0.5971222	0.001135661	12357.47	
0.0932	0.2271323	9910.921	0.5971222	0.001135661	12356.79	
0.0936	0.2345321	9911.257	0.6051797	0.001135661	12356.09	
0.094	0.2345321	9911.593	0.6051797	0.00117266	12355.39	
0.0944	0.2345321	9911.966	0.6051797	0.00117266	12354.68	
0.0948	0.2345321	9912.339	0.6051797	0.00117266	12353.96	
0.09519999	0.2345321	9912.712	0.6051797	0.00117266	12353.23	
0.09559999	0.241945	9913.085	0.6130762	0.00117266	12352.5	
0.096	0.241945	9913.458	0.6130762	0.001209725	12351.75	
0.0964	0.241945	9913.868	0.6130762	0.001209725	12350.99	
0.0968	0.241945	9914.278	0.6130762	0.001209725	12350.23	
0.0972	0.241945	9914.688	0.6130762	0.001209725	12349.45	
0.0976	0.2493676	9915.099	0.6208146	0.001209725	12348.67	
0.098	0.2493676	9915.509	0.6208146	0.001246838	12347.88	
0.0984	0.2493676	9915.956	0.6208146	0.001246838	12347.07	
0.0988	0.2493676	9916.403	0.6208146	0.001246838	12346.26	
0.0992	0.2493676	9916.851	0.6208146	0.001246838	12345.44	
0.09959999	0.2567966	9917.298	0.6283983	0.001246838	12344.6	
0.09999999	0.2567966	9917.745	0.6283983	0.001283983	12343.76	
0.1004	0.2567966	9918.229	0.6283983	0.001283983	12342.91	
0.1008	0.2567966	9918.714	0.6283983	0.001283983	12342.04	
0.1012	0.2567966	9919.198	0.6283983	0.001283983	12341.17	
0.1016	0.2642286	9919.683	0.6358303	0.001283983	12340.29	
0.102	0.2642286	9920.167	0.6358303	0.001321143	12339.39	
0.1024	0.2642286	9920.688	0.6358303	0.001321143	12338.49	
0.1028	0.2642286	9921.21	0.6358303	0.001321143	12337.58	
0.1032	0.2642286	9921.731	0.6358303	0.001321143	12336.65	
0.1036	0.2716606	9922.253	0.6431137	0.001321143	12335.71	
0.104	0.2716606	9922.774	0.6431137	0.001358303	12334.77	
0.1044	0.2716606	9923.333	0.6431137	0.001358303	12333.81	
0.1048	0.2716606	9923.892	0.6431137	0.001358303	12332.84	
0.1052	0.2716606	9924.45	0.6431137	0.001358303	12331.86	
0.1056	0.2790897	9925.009	0.6502514	0.001358303	12330.87	
0.106	0.2790897	9925.567	0.6502514	0.001395448	12329.87	
0.1064	0.2790897	9926.163	0.6502514	0.001395448	12328.86	
0.1068	0.2790897	9926.759	0.6502514	0.001395448	12327.83	
0.1072	0.2790897	9927.354	0.6502514	0.001395448	12326.8	
0.1076	0.2865129	9927.95	0.6572464	0.001395448	12325.75	
0.108	0.2865129	9928.546	0.6572464	0.001432565	12324.69	
0.1084	0.2865129	9929.179	0.6572464	0.001432565	12323.62	
0.1088	0.2865129	9929.812	0.6572464	0.001432565	12322.54	
0.1092	0.2865129	9930.444	0.6572464	0.001432565	12321.45	
0.1096	0.2939276	9931.077	0.6641015	0.001432565	12320.34	
0.11	0.2939276	9931.71	0.6641015	0.001469638	12319.22	
0.1104	0.2939276	9932.38	0.6641015	0.001469638	12318.1	
0.1108	0.2939276	9933.05	0.6641015	0.001469638	12316.95	
0.1112	0.2939276	9933.72	0.6641015	0.001469638	12315.8	
0.1116	0.3013311	9934.39	0.6708194	0.001469638	12314.64	
0.112	0.3013311	9935.06	0.6708194	0.001506655	12313.46	
0.1124	0.3013311	9935.767	0.6708194	0.001506655	12312.27	
0.1128	0.3013311	9936.474	0.6708194	0.001506655	12311.07	
0.1132	0.3013311	9937.181	0.6708194	0.001506655	12309.85	
0.1136	0.3087208	9937.888	0.6774031	0.001506655	12308.63	
0.114	0.3087208	9938.595	0.6774031	0.001543604	12307.39	
0.1144	0.3087208	9939.339	0.6774031	0.001543604	12306.13	
0.1148	0.3087208	9940.083	0.6774031	0.001543604	12304.87	
0.1152	0.3087208	9940.827	0.6774031	0.001543604	12303.59	
0.1156	0.3160945	9941.571	0.6838549	0.001543604	12302.3	
0.116	0.3160945	9942.315	0.6838549	0.001580472	12300.99	
0.1164	0.3160945	9943.096	0.6838549	0.001580472	12299.67	
0.1168	0.3160945	9943.876	0.6838549	0.001580472	12298.34	
0.1172	0.3160945	9943.076	0.6838549	0.001580472	12297	
0.1176	0.3234497	9942.276	0.6901779	0.001580472	12295.64	
0.118	0.3234497	9941.477	0.6901779	0.001617249	12294.27	
0.1184	0.3234497	9940.677	0.6901779	0.001617249	12292.89	
0.1188	0.3234497	9939.877	0.6901779	0.001617249	12291.49	
0.1192	0.3234497	9939.077	0.6901779	0.001617249	12290.07	
0.1196	0.3307843	9938.277	0.6963743	0.001617249	12288.65	
0.12	0.3307843	9937.478	0.6963743	0.001653921	12287.2	
0.1204	0.3307843	9936.678	0.6963743	0.001653921	12285.75	
0.1208	0.3307843	9935.878	0.6963743	0.001653921	12284.29	
0.1212	0.3307843	9935.078	0.6963743	0.001653921	12282.81	
0.1216	0.3380961	9934.278	0.7024468	0.001653921	12281.31	
0.122	0.3380961	9933.479	0.7024468	0.00169048	12279.8	
0.1224	0.3380961	9932.679	0.7024468	0.00169048	12278.27	
0.1228	0.3380961	9931.879	0.7024468	0.00169048	12276.74	
0.1232	0.3380961	9931.079	0.7024468	0.00169048	12275.18	
0.1236	0.3453831	9930.279	0.7083979	0.00169048	12273.62	
0.124	0.3453831	9929.479	0.7083979	0.001726915	12272.03	
0.1244	0.3453831	9928.68	0.7083979	0.001726915	12270.43	
0.1248	0.3453831	9927.88	0.7083979	0.001726915	12268.82	
0.1252	0.3453831	9927.08	0.7083979	0.001726915	12267.19	
0.1256	0.3526434	9926.28	0.7142299	0.001726915	12265.55	
0.126	0.3526434	9925.48	0.7142299	0.001763217	12263.89	
0.1264	0.3526434	9924.681	0.7142299	0.001763217	12262.22	
0.1268	0.3526434	9923.881	0.7142299	0.001763217	12260.53	
0.1272	0.3526434	9923.081	0.7142299	0.001763217	12258.82	
0.1276	0.3598751	9922.281	0.7199454	0.001763217	12257.11	
0.128	0.3598751	9921.481	0.7199454	0.001799376	12255.37	
0.1284	0.3598751	9920.682	0.7199454	0.001799376	12253.63	
0.1288	0.3598751	9919.882	0.7199454	0.001799376	12251.86	
0.1292	0.3598751	9919.082	0.7199454	0.001799376	12250.08	
0.1296	0.3670765	9918.282	0.7255465	0.001799376	12248.28	
0.13	0.3670765	9917.482	0.7255465	0.001835383	12246.47	
0.1304	0.3670765	9916.683	0.7255465	0.001835383	12244.64	
0.1308	0.3670765	9915.883	0.7255465	0.001835383	12242.79	
0.1312	0.3670765	9915.083	0.7255465	0.001835383	12240.93	
0.1316	0.3742459	9914.283	0.7310355	0.001835383	12239.05	
0.132	0.3742459	9913.483	0.7310355	0.001871229	12237.16	
0.1324	0.3742459	9912.684	0.7310355	0.001871229	12235.25	
0.1328	0.3742459	9911.884	0.7310355	0.001871229	12233.32	
0.1332	0.3742459	9911.084	0.7310355	0.001871229	12231.38	
0.1336	0.3813817	9910.284	0.7364148	0.001871229	12229.42	
0.134	0.3813817	9909.484	0.7364148	0.001906908	12227.44	
0.1344	0.3813817	9908.685	0.7364148	0.001906908	12225.45	
0.1348	0.3813817	9907.885	0.7364148	0.001906908	12223.44	
0.1352	0.3813817	9907.085	0.7364148	0.001906908	12221.41	
0.1356	0.3884824	9906.285	0.7416866	0.001906908	12219.36	
0.136	0.3884824	9905.485	0.7416866	0.001942412	12217.31	
0.1364	0.3884824	9904.686	0.7416866	0.001942412	12215.23	
0.1368	0.3884824	9903.886	0.7416866	0.001942412	12213.13	
0.1372	0.3884824	9903.086	0.7416866	0.001942412	12211.02	
0.1376	0.3955464	9902.286	0.7468528	0.001942412	12208.88	
0.138	0.3955464	9901.486	0.7468528	0.001977732	12206.74	
0.1384	0.3955464	9900.687	0.7468528	0.001977732	12204.57	
0.1388	0.3955464	9899.887	0.7468528	0.001977732	12202.39	
0.1392	0.3955464	9899.087	0.7468528	0.001977732	12200.19	
0.1396	0.4025726	9898.287	0.7519158	0.001977732	12197.97	
0.14	0.4025726	9897.487	0.7519158	0.002012863	12195.73	
0.1404	0.4025726	9896.688	0.7519158	0.002012863	12193.47	
0.1408	0.4025726	9895.888	0.7519158	0.002012863	12191.2	
0.1412	0.4025726	9895.088	0.7519158	0.002012863	12188.91	
0.1416	0.4095594	9894.288	0.7568775	0.002012863	12186.6	
0.142	0.4095594	9893.488	0.7568775	0.002047797	12184.27	
0.1424	0.4095594	9892.688	0.7568775	0.002047797	12181.93	
0.1428	0.4095594	9891.889	0.7568775	0.002047797	12179.56	
0.1432	0.4095594	9891.089	0.7568775	0.002047797	12177.18	
0.1436	0.4165058	9890.289	0.76174	0.002047797	12174.78	
0.144	0.4165058	9889.489	0.76174	0.002082529	12172.35	
0.1444	0.4165058	9888.689	0.76174	0.002082529	12169.92	
0.1448	0.4165058	9887.89	0.76174	0.002082529	12167.46	
0.1452	0.4165058	9887.09	0.76174	0.002082529	12164.98	
0.1456	0.4234105	9886.29	0.7665051	0.002082529	12162.48	
0.146	0.4234105	9885.49	0.7665051	0.002117052	12159.97	
0.1464	0.4234105	9884.69	0.7665051	0.002117052	12157.43	
0.1468	0.4234105	9883.891	0.7665051	0.002117052	12154.88	
0.1472	0.4234105	9883.091	0.7665051	0.002117052	12152.3	
0.1476	0.4302724	9882.291	0.771175	0.002117052	12149.71	
0.148	0.4302724	9881.491	0.771175	0.002151362	12147.1	
0.1484	0.4302724	9880.691	0.771175	0.002151362	12144.47	
0.1488	0.4302724	9879.892	0.771175	0.002151362	12141.82	
0.1492	0.4302724	9879.092	0.771175	0.002151362	12139.14	
0.1496	0.4370904	9878.292	0.7757515	0.002151362	12136.45	
0.15	0.4370904	9877.492	0.7757515	0.002185452	12133.74	
0.1504	0.4370904	9876.692	0.7757515	0.002185452	12131.01	
0.1508	0.4370904	9875.893	0.7757515	0.002185452	12128.26	
0.1512	0.4370904	9875.093	0.7757515	0.002185452	12125.49	
0.1516	0.4438636	9874.293	0.7802365	0.002185452	12122.7	
0.152	0.4438636	9873.493	0.7802365	0.002219318	12119.89	
0.1524	0.4438636	9872.693	0.7802365	0.002219318	12117.05	
0.1528	0.4438636	9871.894	0.7802365	0.002219318	12114.2	
0.1532	0.4438636	9871.094	0.7802365	0.002219318	12111.33	
0.1536	0.4505911	9870.294	0.7846317	0.002219318	12108.44	
0.154	0.4505911	9869.494	0.7846317	0.002252955	12105.52	
0.1544	0.4505911	9868.694	0.7846317	0.002252955	12102.59	
0.1548	0.4505911	9867.895	0.7846317	0.002252955	12099.63	
0.1552	0.4505911	9867.095	0.7846317	0.002252955	12096.65	
0.1556	0.4572719	9866.295	0.7889391	0.002252955	12093.66	
0.156	0.4572719	9865.495	0.7889391	0.00228636	12090.64	
0.1564	0.4572719	9864.695	0.7889391	0.00228636	12087.6	
0.1568	0.4572719	9863.896	0.7889391	0.00228636	12084.54	
0.1572	0.4572719	9863.096	0.7889391	0.00228636	12081.46	
0.1576	0.4639053	9862.296	0.7931603	0.00228636	12078.35	
0.158	0.4639053	9861.496	0.7931603	0.002319526	12075.23	
0.1584	0.4639053	9860.696	0.7931603	0.002319526	12072.08	
0.1588	0.4639053	9859.896	0.7931603	0.002319526	12068.92	
0.1592	0.4639053	9859.097	0.7931603	0.002319526	12065.73	
0.1596	0.4704903	9858.297	0.7972971	0.002319526	12062.52	
0.16	0.4704903	9857.497	0.7972971	0.002352452	12059.28	
0.1604	0.4704903	9856.697	0.7972971	0.002352452	12056.03	
0.1608	0.4704903	9855.897	0.7972971	0.002352452	12052.75	
0.1612	0.4704903	9855.098	0.7972971	0.002352452	12049.46	
0.1616	0.4770265	9854.298	0.8013511	0.002352452	12046.13	
0.162	0.4770265	9853.498	0.8013511	0.002385132	12042.79	
0.1624	0.4770265	9852.698	0.8013511	0.002385132	12039.43	
0.1628	0.4770265	9851.898	0.8013511	0.002385132	12036.05	
0.1632	0.4770265	9851.099	0.8013511	0.002385132	12032.64	
0.1636	0.4835129	9850.299	0.8053241	0.002385132	12029.21	
0.164	0.4835129	9849.499	0.8053241	0.002417565	12025.75	
