Time	OdorSensor	Mouth	Eat	Food_Near	Energy	
0.0816	6659.229	0.0009161145	0.1904625	0.5542996	10064.12	
0.08199999	6659.078	0.0009523126	0.1904625	0.5542996	10065.01	
0.0824	6658.923	0.0009523126	0.1904625	0.5542996	10065.95	
0.0828	6658.768	0.0009523126	0.1904625	0.5542996	10066.88	
0.0832	6658.607	0.0009523126	0.1904625	0.5542996	10067.81	
0.0836	6658.446	0.0009523126	0.1977393	0.5632136	10068.75	
0.084	6658.281	0.0009886964	0.1977393	0.5632136	10069.68	
0.0844	6658.118	0.0009886964	0.1977393	0.5632136	10070.65	
0.0848	6657.949	0.0009886964	0.1977393	0.5632136	10071.62	
0.0852	6657.778	0.0009886964	0.1977393	0.5632136	10072.58	
0.0856	6657.605	0.0009886964	0.2050488	0.5719494	10073.55	
0.086	6657.429	0.001025244	0.2050488	0.5719494	10074.52	
0.08639999	6657.249	0.001025244	0.2050488	0.5719494	10075.53	
0.08679999	6657.069	0.001025244	0.2050488	0.5719494	10076.53	
0.0872	6656.883	0.001025244	0.2050488	0.5719494	10077.54	
0.0876	6656.698	0.001025244	0.2123868	0.5805104	10078.54	
0.088	6656.509	0.001061934	0.2123868	0.5805104	10079.55	
0.0884	6656.318	0.001061934	0.2123868	0.5805104	10080.59	
0.0888	6656.125	0.001061934	0.2123868	0.5805104	10081.63	
0.0892	6655.929	0.001061934	0.2123868	0.5805104	10082.68	
0.0896	6655.731	0.001061934	0.2197492	0.5889002	10083.72	
0.09	6655.529	0.001098746	0.2197492	0.5889002	10084.76	
0.0904	6655.324	0.001098746	0.2197492	0.5889002	10085.84	
0.09079999	6655.117	0.001098746	0.2197492	0.5889002	10086.92	
0.09119999	6654.906	0.001098746	0.2197492	0.5889002	10088	
0.0916	6654.691	0.001098746	0.2271323	0.5971222	10089.08	
0.092	6654.476	0.001135661	0.2271323	0.5971222	10090.16	
0.0924	6654.254	0.001135661	0.2271323	0.5971222	10091.27	
0.0928	6654.034	0.001135661	0.2271323	0.5971222	10092.39	
0.0932	6653.809	0.001135661	0.2271323	0.5971222	10093.5	
0.0936	6653.578	0.001135661	0.2345321	0.6051797	10094.62	
0.094	6653.35	0.00117266	0.2345321	0.6051797	10095.74	
0.0944	6653.118	0.00117266	0.2345321	0.6051797	10096.89	
0.0948	6652.881	0.00117266	0.2345321	0.6051797	10098.04	
0.09519999	6652.644	0.00117266	0.2345321	0.6051797	10099.2	
0.09559999	6652.402	0.00117266	0.241945	0.6130762	10100.35	
0.096	6652.156	0.001209725	0.241945	0.6130762	10101.5	
0.0964	6651.908	0.001209725	0.241945	0.6130762	10102.69	
0.0968	6651.657	0.001209725	0.241945	0.6130762	10103.88	
0.0972	6651.402	0.001209725	0.241945	0.6130762	10105.08	
0.0976	6651.145	0.001209725	0.2493677	0.6208146	10106.27	
0.098	6650.884	0.001246838	0.2493677	0.6208146	10107.46	
0.0984	6650.618	0.001246838	0.2493677	0.6208146	10108.68	
0.0988	6650.349	0.001246838	0.2493677	0.6208146	10109.91	
0.0992	6650.077	0.001246838	0.2493677	0.6208146	10111.14	
0.09959999	6649.803	0.001246838	0.2567966	0.6283984	10112.37	
0.09999999	6649.524	0.001283983	0.2567966	0.6283984	10113.59	
0.1004	6649.242	0.001283983	0.2567966	0.6283984	10114.86	
0.1008	6648.958	0.001283983	0.2567966	0.6283984	10116.12	
0.1012	6648.669	0.001283983	0.2567966	0.6283984	10117.39	
0.1016	6648.378	0.001283983	0.2642286	0.6358304	10118.65	
0.102	6648.083	0.001321143	0.2642286	0.6358304	10119.92	
0.1024	6647.784	0.001321143	0.2642286	0.6358304	10121.22	
0.1028	6647.481	0.001321143	0.2642286	0.6358304	10122.52	
0.1032	6647.175	0.001321143	0.2642286	0.6358304	10123.82	
0.1036	6646.866	0.001321143	0.2716607	0.6431138	10125.12	
0.104	6646.553	0.001358303	0.2716607	0.6431138	10126.43	
0.1044	6646.234	0.001358303	0.2716607	0.6431138	10127.76	
0.1048	6645.915	0.001358303	0.2716607	0.6431138	10129.1	
0.1052	6645.591	0.001358303	0.2716607	0.6431138	10130.44	
0.1056	6645.263	0.001358303	0.2790897	0.6502515	10131.78	
0.106	6644.932	0.001395449	0.2790897	0.6502515	10133.12	
0.1064	6644.597	0.001395449	0.2790897	0.6502515	10134.5	
0.1068	6644.262	0.001395449	0.2790897	0.6502515	10135.87	
0.1072	6643.92	0.001395449	0.2790897	0.6502515	10137.25	
0.1076	6643.575	0.001395449	0.2865129	0.6572465	10138.62	
0.108	6643.225	0.001432565	0.2865129	0.6572465	10140	
0.1084	6642.871	0.001432565	0.2865129	0.6572465	10141.41	
0.1088	6642.515	0.001432565	0.2865129	0.6572465	10142.83	
0.1092	6642.153	0.001432565	0.2865129	0.6572465	10144.24	
0.1096	6641.788	0.001432565	0.2939276	0.6641015	10145.65	
0.11	6641.419	0.001469638	0.2939276	0.6641015	10147.07	
0.1104	6641.046	0.001469638	0.2939276	0.6641015	10148.52	
0.1108	6640.667	0.001469638	0.2939276	0.6641015	10149.97	
0.1112	6640.288	0.001469638	0.2939276	0.6641015	10151.42	
0.1116	6639.903	0.001469638	0.3013311	0.6708195	10152.87	
0.112	6639.513	0.001506655	0.3013311	0.6708195	10154.32	
0.1124	6639.12	0.001506655	0.3013311	0.6708195	10155.8	
0.1128	6638.721	0.001506655	0.3013311	0.6708195	10157.29	
0.1132	6638.319	0.001506655	0.3013311	0.6708195	10158.78	
0.1136	6637.91	0.001506655	0.3087209	0.6774032	10160.27	
0.114	6637.502	0.001543604	0.3087209	0.6774032	10161.75	
0.1144	6637.087	0.001543604	0.3087209	0.6774032	10163.28	
0.1148	6636.668	0.001543604	0.3087209	0.6774032	10164.8	
0.1152	6636.245	0.001543604	0.3087209	0.6774032	10166.33	
0.1156	6635.818	0.001543604	0.3160945	0.6838551	10167.85	
0.116	6635.386	0.001580472	0.3160945	0.6838551	10169.38	
0.1164	6634.948	0.001580472	0.3160945	0.6838551	10170.94	
0.1168	6634.506	0.001580472	0.3160945	0.6838551	10172.5	
0.1172	6634.059	0.001580472	0.3160945	0.6838551	10174.06	
0.1176	6633.609	0.001580472	0.3234497	0.690178	10175.62	
0.118	6633.152	0.001617249	0.3234497	0.690178	10177.18	
0.1184	6632.692	0.001617249	0.3234497	0.690178	10178.78	
0.1188	6632.229	0.001617249	0.3234497	0.690178	10180.37	
0.1192	6631.761	0.001617249	0.3234497	0.690178	10181.97	
0.1196	6631.288	0.001617249	0.3307843	0.6963744	10183.57	
0.12	6630.812	0.001653921	0.3307843	0.6963744	10185.17	
0.1204	6630.329	0.001653921	0.3307843	0.6963744	10186.8	
0.1208	6629.842	0.001653921	0.3307843	0.6963744	10188.44	
0.1212	6629.35	0.001653921	0.3307843	0.6963744	10190.07	
0.1216	6628.854	0.001653921	0.3380961	0.7024469	10191.71	
0.122	6628.352	0.00169048	0.3380961	0.7024469	10193.34	
0.1224	6627.847	0.00169048	0.3380961	0.7024469	10195.01	
0.1228	6627.335	0.00169048	0.3380961	0.7024469	10196.68	
0.1232	6626.819	0.00169048	0.3380961	0.7024469	10198.35	
0.1236	6626.3	0.00169048	0.3453831	0.708398	10200.02	
0.124	6625.772	0.001726915	0.3453831	0.708398	10201.69	
0.1244	6625.243	0.001726915	0.3453831	0.708398	10203.4	
0.1248	6624.707	0.001726915	0.3453831	0.708398	10205.11	
0.1252	6624.165	0.001726915	0.3453831	0.708398	10206.82	
0.1256	6623.617	0.001726915	0.3526434	0.71423	10208.52	
0.126	6623.064	0.001763217	0.3526434	0.71423	10210.23	
0.1264	6622.506	0.001763217	0.3526434	0.71423	10211.97	
0.1268	6621.943	0.001763217	0.3526434	0.71423	10213.72	
0.1272	6621.377	0.001763217	0.3526434	0.71423	10215.46	
0.1276	6620.805	0.001763217	0.3598751	0.7199454	10217.21	
0.128	6620.226	0.001799376	0.3598751	0.7199454	10218.95	
0.1284	6619.643	0.001799376	0.3598751	0.7199454	10220.73	
0.1288	6619.054	0.001799376	0.3598751	0.7199454	10222.51	
0.1292	6618.462	0.001799376	0.3598751	0.7199454	10224.29	
0.1296	6617.861	0.001799376	0.3670765	0.7255465	10226.07	
0.13	6617.256	0.001835383	0.3670765	0.7255465	10227.85	
0.1304	6616.646	0.001835383	0.3670765	0.7255465	10229.67	
0.1308	6616.03	0.001835383	0.3670765	0.7255465	10231.48	
0.1312	6615.408	0.001835383	0.3670765	0.7255465	10233.3	
0.1316	6614.783	0.001835383	0.3742459	0.7310356	10235.11	
0.132	6614.152	0.001871229	0.3742459	0.7310356	10236.93	
0.1324	6613.514	0.001871229	0.3742459	0.7310356	10238.78	
0.1328	6612.869	0.001871229	0.3742459	0.7310356	10240.63	
0.1332	6612.221	0.001871229	0.3742459	0.7310356	10242.48	
0.1336	6611.566	0.001871229	0.3813817	0.7364149	10244.33	
0.134	6610.906	0.001906908	0.3813817	0.7364149	10246.19	
0.1344	6610.241	0.001906908	0.3813817	0.7364149	10248.07	
0.1348	6609.569	0.001906908	0.3813817	0.7364149	10249.96	
0.1352	6608.891	0.001906908	0.3813817	0.7364149	10251.85	
0.1356	6608.208	0.001906908	0.3884824	0.7416867	10253.74	
0.136	6607.518	0.001942412	0.3884824	0.7416867	10255.63	
0.1364	6606.823	0.001942412	0.3884824	0.7416867	10257.55	
0.1368	6606.123	0.001942412	0.3884824	0.7416867	10259.47	
0.1372	6605.415	0.001942412	0.3884824	0.7416867	10261.39	
0.1376	6604.703	0.001942412	0.3955464	0.7468529	10263.32	
0.138	6603.982	0.001977732	0.3955464	0.7468529	10265.24	
0.1384	6603.257	0.001977732	0.3955464	0.7468529	10267.2	
0.1388	6602.526	0.001977732	0.3955464	0.7468529	10269.16	
0.1392	6601.791	0.001977732	0.3955464	0.7468529	10271.11	
0.1396	6601.048	0.001977732	0.4025726	0.7519159	10273.07	
0.14	6600.298	0.002012863	0.4025726	0.7519159	10275.03	
0.1404	6599.543	0.002012863	0.4025726	0.7519159	10277.02	
0.1408	6598.781	0.002012863	0.4025726	0.7519159	10279.02	
0.1412	6598.013	0.002012863	0.4025726	0.7519159	10281.01	
0.1416	6597.24	0.002012863	0.4095594	0.7568776	10283	
0.142	6596.458	0.002047797	0.4095594	0.7568776	10285	
0.1424	6595.671	0.002047797	0.4095594	0.7568776	10287.02	
0.1428	6594.878	0.002047797	0.4095594	0.7568776	10289.05	
0.1432	6594.078	0.002047797	0.4095594	0.7568776	10291.08	
0.1436	6593.272	0.002047797	0.4165058	0.7617401	10293.11	
0.144	6592.46	0.002082529	0.4165058	0.7617401	10295.14	
0.1444	6591.642	0.002082529	0.4165058	0.7617401	10297.2	
0.1448	6590.815	0.002082529	0.4165058	0.7617401	10299.26	
0.1452	6589.983	0.002082529	0.4165058	0.7617401	10301.33	
0.1456	6589.145	0.002082529	0.4234105	0.7665052	10303.39	
0.146	6588.301	0.002117052	0.4234105	0.7665052	10305.45	
0.1464	6587.448	0.002117052	0.4234105	0.7665052	10307.55	
0.1468	6586.59	0.002117052	0.4234105	0.7665052	10309.65	
0.1472	6585.725	0.002117052	0.4234105	0.7665052	10311.75	
0.1476	6584.853	0.002117052	0.4302724	0.7711751	10313.84	
0.148	6583.977	0.002151362	0.4302724	0.7711751	10315.94	
0.1484	6583.091	0.002151362	0.4302724	0.7711751	10318.07	
0.1488	6582.2	0.002151362	0.4302724	0.7711751	10320.21	
0.1492	6581.3	0.002151362	0.4302724	0.7711751	10322.34	
0.1496	6580.396	0.002151362	0.4370904	0.7757516	10324.47	
0.15	6579.482	0.002185452	0.4370904	0.7757516	10326.6	
0.1504	6578.565	0.002185452	0.4370904	0.7757516	10328.77	
0.1508	6577.637	0.002185452	0.4370904	0.7757516	10330.93	
0.1512	6576.704	0.002185452	0.4370904	0.7757516	10333.1	
0.1516	6575.764	0.002185452	0.4438636	0.7802366	10335.27	
0.152	6574.817	0.002219318	0.4438636	0.7802366	10337.43	
0.1524	6573.863	0.002219318	0.4438636	0.7802366	10339.63	
0.1528	6572.901	0.002219318	0.4438636	0.7802366	10341.83	
0.1532	6571.932	0.002219318	0.4438636	0.7802366	10344.03	
0.1536	6570.959	0.002219318	0.4505911	0.7846318	10346.23	
0.154	6569.975	0.002252955	0.4505911	0.7846318	10348.43	
0.1544	6568.987	0.002252955	0.4505911	0.7846318	10350.67	
0.1548	6567.988	0.002252955	0.4505911	0.7846318	10352.9	
0.1552	6566.986	0.002252955	0.4505911	0.7846318	10355.13	
0.1556	6565.975	0.002252955	0.4572719	0.7889391	10357.37	
0.156	6564.955	0.00228636	0.4572719	0.7889391	10359.6	
0.1564	6563.929	0.00228636	0.4572719	0.7889391	10361.87	
0.1568	6562.896	0.00228636	0.4572719	0.7889391	10364.13	
0.1572	6561.855	0.00228636	0.4572719	0.7889391	10366.4	
0.1576	6560.808	0.00228636	0.4639053	0.7931603	10368.67	
0.158	6559.75	0.002319526	0.4639053	0.7931603	10370.93	
0.1584	6558.688	0.002319526	0.4639053	0.7931603	10373.23	
0.1588	6557.617	0.002319526	0.4639053	0.7931603	10375.53	
0.1592	6556.538	0.002319526	0.4639053	0.7931603	10377.83	
0.1596	6555.455	0.002319526	0.4704903	0.7972971	10380.13	
0.16	6554.36	0.002352452	0.4704903	0.7972971	10382.43	
0.1604	6553.258	0.002352452	0.4704903	0.7972971	10384.76	
0.1608	6552.149	0.002352452	0.4704903	0.7972971	10387.1	
0.1612	6551.033	0.002352452	0.4704903	0.7972971	10389.43	
0.1616	6549.908	0.002352452	0.4770265	0.8013512	10391.76	
0.162	6548.776	0.002385132	0.4770265	0.8013512	10394.1	
0.1624	6547.637	0.002385132	0.4770265	0.8013512	10396.46	
0.1628	6546.49	0.002385132	0.4770265	0.8013512	10398.83	
0.1632	6545.336	0.002385132	0.4770265	0.8013512	10401.19	
0.1636	6544.173	0.002385132	0.4835129	0.8053242	10403.56	
0.164	6543.002	0.002417565	0.4835129	0.8053242	10405.92	
0.1644	6541.822	0.002417565	0.4835129	0.8053242	10408.32	
