Time	OdorSensor	Mouth	Eat	Food_Near	Energy	
0	6198.348	0	0	0	9999.8	
0.0004	6198.348	0	0	0	9999.6	
0.0008	6198.348	0	0	0	9999.399	
0.0012	6198.348	0	0	0	9999.199	
0.0016	6198.348	0	0	0	9998.999	
0.002	6198.348	0	0	0	9998.799	
0.0024	6198.348	0	0	0	9998.599	
0.0028	6198.348	0	0	0	9998.398	
0.0032	6198.348	0	0	0	9998.198	
0.0036	6198.348	0	0	0.02	9997.998	
0.004	6198.348	0	0	0.02	9997.798	
0.0044	6198.348	0	0	0.02	9997.598	
0.0048	6198.348	0	0	0.02	9997.397	
0.0052	6198.348	0	0	0.02	9997.197	
0.0056	6198.348	0	0.0004	0.03959999	9996.997	
0.006	6198.348	2E-06	0.0004	0.03959999	9996.797	
0.0064	6198.348	2E-06	0.0004	0.03959999	9996.599	
0.0068	6198.348	2E-06	0.0004	0.03959999	9996.4	
0.0072	6198.348	2E-06	0.0004	0.03959999	9996.202	
0.0076	6198.348	2E-06	0.001184	0.05880799	9996.004	
0.007999999	6198.348	5.919998E-06	0.001184	0.05880799	9995.806	
0.0084	6198.348	5.919998E-06	0.001184	0.05880799	9995.611	
0.0088	6198.348	5.919998E-06	0.001184	0.05880799	9995.417	
0.0092	6198.348	5.919998E-06	0.001184	0.05880799	9995.223	
0.0096	6198.348	5.919998E-06	0.002336479	0.07763183	9995.028	
0.01	6198.348	1.16824E-05	0.002336479	0.07763183	9994.834	
0.0104	6198.348	1.16824E-05	0.002336479	0.07763183	9994.646	
0.0108	6198.348	1.16824E-05	0.002336479	0.07763183	9994.457	
0.0112	6198.348	1.16824E-05	0.002336479	0.07763183	9994.269	
0.0116	6198.348	1.16824E-05	0.003842386	0.09607919	9994.08	
0.012	6198.344	1.921193E-05	0.003842386	0.09607919	9993.892	
0.0124	6198.344	1.921193E-05	0.003842386	0.09607919	9993.711	
0.0128	6198.344	1.921193E-05	0.003842386	0.09607919	9993.53	
0.0132	6198.344	1.921193E-05	0.003842386	0.09607919	9993.35	
0.0136	6198.344	1.921193E-05	0.005687122	0.1141576	9993.169	
0.014	6198.343	2.843561E-05	0.005687122	0.1141576	9992.988	
0.0144	6198.343	2.843561E-05	0.005687122	0.1141576	9992.816	
0.0148	6198.343	2.843561E-05	0.005687122	0.1141576	9992.645	
0.0152	6198.341	2.843561E-05	0.005687122	0.1141576	9992.473	
0.0156	6198.341	2.843561E-05	0.007856532	0.1318744	9992.301	
0.016	6198.341	3.928266E-05	0.007856532	0.1318744	9992.129	
0.0164	6198.34	3.928266E-05	0.007856532	0.1318744	9991.968	
0.0168	6198.34	3.928266E-05	0.007856532	0.1318744	9991.807	
0.0172	6198.339	3.928266E-05	0.007856532	0.1318744	9991.646	
0.0176	6198.339	3.928266E-05	0.01033689	0.1492369	9991.484	
0.018	6198.337	5.168445E-05	0.01033689	0.1492369	9991.323	
0.0184	6198.336	5.168445E-05	0.01033689	0.1492369	9991.175	
0.0188	6198.334	5.168445E-05	0.01033689	0.1492369	9991.026	
0.0192	6198.334	5.168445E-05	0.01033689	0.1492369	9990.878	
0.0196	6198.333	5.168445E-05	0.01311489	0.1662522	9990.729	
0.02	6198.332	6.557446E-05	0.01311489	0.1662522	9990.581	
0.0204	6198.331	6.557446E-05	0.01311489	0.1662522	9990.446	
0.0208	6198.328	6.557446E-05	0.01311489	0.1662522	9990.312	
0.0212	6198.324	6.557446E-05	0.01311489	0.1662522	9990.177	
0.0216	6198.321	6.557446E-05	0.01617764	0.1829272	9990.042	
0.022	6198.317	8.088819E-05	0.01617764	0.1829272	9989.907	
0.0224	6198.316	8.088819E-05	0.01617764	0.1829272	9989.788	
0.0228	6198.31	8.088819E-05	0.01617764	0.1829272	9989.669	
0.0232	6198.308	8.088819E-05	0.01617764	0.1829272	9989.55	
0.0236	6198.305	8.088819E-05	0.01951263	0.1992686	9989.431	
0.024	6198.302	9.756313E-05	0.01951263	0.1992686	9989.312	
0.0244	6198.297	9.756313E-05	0.01951263	0.1992686	9989.209	
0.0248	6198.292	9.756313E-05	0.01951263	0.1992686	9989.106	
0.0252	6198.287	9.756313E-05	0.01951263	0.1992686	9989.004	
0.0256	6198.282	9.756313E-05	0.02310775	0.2152833	9988.901	
0.026	6198.28	0.0001155387	0.02310775	0.2152833	9988.799	
0.0264	6198.273	0.0001155387	0.02310775	0.2152833	9988.714	
0.0268	6198.269	0.0001155387	0.02310775	0.2152833	9988.629	
0.0272	6198.261	0.0001155387	0.02310775	0.2152833	9988.544	
0.0276	6198.254	0.0001155387	0.02695126	0.2309776	9988.459	
0.028	6198.248	0.0001347563	0.02695126	0.2309776	9988.374	
0.0284	6198.239	0.0001347563	0.02695126	0.2309776	9988.309	
0.0288	6198.233	0.0001347563	0.02695126	0.2309776	9988.243	
0.0292	6198.223	0.0001347563	0.02695126	0.2309776	9988.178	
0.0296	6198.215	0.0001347563	0.03103178	0.246358	9988.112	
0.03	6198.207	0.0001551589	0.03103178	0.246358	9988.047	
0.0304	6198.198	0.0001551589	0.03103178	0.246358	9988.002	
0.0308	6198.188	0.0001551589	0.03103178	0.246358	9987.957	
0.0312	6198.176	0.0001551589	0.03103178	0.246358	9987.912	
0.0316	6198.165	0.0001551589	0.03533831	0.2614309	9987.867	
0.032	6198.151	0.0001766915	0.03533831	0.2614309	9987.822	
0.0324	6198.139	0.0001766915	0.03533831	0.2614309	9987.799	
0.0328	6198.126	0.0001766915	0.03533831	0.2614309	9987.775	
0.0332	6198.113	0.0001766915	0.03533831	0.2614309	9987.752	
0.0336	6198.102	0.0001766915	0.03986016	0.2762023	9987.729	
0.034	6198.087	0.0001993008	0.03986016	0.2762023	9987.705	
0.0344	6198.073	0.0001993008	0.03986016	0.2762023	9987.704	
0.0348	6198.058	0.0001993008	0.03986016	0.2762023	9987.703	
0.0352	6198.042	0.0001993008	0.03986016	0.2762023	9987.702	
0.0356	6198.026	0.0001993008	0.044587	0.2906782	9987.701	
0.036	6198.008	0.000222935	0.044587	0.2906782	9987.7	
0.0364	6197.992	0.000222935	0.044587	0.2906782	9987.723	
0.0368	6197.975	0.000222935	0.044587	0.2906782	9987.745	
0.0372	6197.958	0.000222935	0.044587	0.2906782	9987.768	
0.0376	6197.938	0.000222935	0.04950883	0.3048646	9987.79	
0.038	6197.918	0.0002475441	0.04950883	0.3048646	9987.813	
0.0384	6197.896	0.0002475441	0.04950883	0.3048646	9987.859	
0.0388	6197.873	0.0002475441	0.04950883	0.3048646	9987.906	
0.0392	6197.85	0.0002475441	0.04950883	0.3048646	9987.953	
0.0396	6197.827	0.0002475441	0.05461594	0.3187674	9988	
0.04	6197.803	0.0002730797	0.05461594	0.3187674	9988.047	
0.0404	6197.778	0.0002730797	0.05461594	0.3187674	9988.12	
0.0408	6197.753	0.0002730797	0.05461594	0.3187674	9988.193	
0.0412	6197.728	0.0002730797	0.05461594	0.3187674	9988.267	
0.0416	6197.702	0.0002730797	0.05989898	0.332392	9988.34	
0.042	6197.675	0.0002994949	0.05989898	0.332392	9988.413	
0.0424	6197.644	0.0002994949	0.05989898	0.332392	9988.513	
0.0428	6197.615	0.0002994949	0.05989898	0.332392	9988.612	
0.0432	6197.583	0.0002994949	0.05989898	0.332392	9988.712	
0.0436	6197.551	0.0002994949	0.06534883	0.3457442	9988.812	
0.044	6197.52	0.0003267442	0.06534883	0.3457442	9988.911	
