Time	Eat	Energy	Food_Near	Mouth	OdorSensor	
0.1092	0.2865129	10144.24	0.6572464	0.001432565	8856.05	
0.1096	0.2939276	10145.65	0.6641015	0.001432565	8855.566	
0.11	0.2939276	10147.07	0.6641015	0.001469638	8855.079	
0.1104	0.2939276	10148.52	0.6641015	0.001469638	8854.584	
0.1108	0.2939276	10149.97	0.6641015	0.001469638	8854.084	
0.1112	0.2939276	10151.42	0.6641015	0.001469638	8853.58	
0.1116	0.3013311	10152.87	0.6708194	0.001469638	8853.07	
0.112	0.3013311	10154.32	0.6708194	0.001506655	8852.555	
0.1124	0.3013311	10155.8	0.6708194	0.001506655	8852.034	
0.1128	0.3013311	10157.29	0.6708194	0.001506655	8851.507	
0.1132	0.3013311	10158.78	0.6708194	0.001506655	8850.976	
0.1136	0.3087208	10160.27	0.6774031	0.001506655	8850.438	
0.114	0.3087208	10161.75	0.6774031	0.001543604	8849.896	
0.1144	0.3087208	10163.28	0.6774031	0.001543604	8849.347	
0.1148	0.3087208	10164.8	0.6774031	0.001543604	8848.793	
0.1152	0.3087208	10166.33	0.6774031	0.001543604	8848.232	
0.1156	0.3160945	10167.85	0.6838549	0.001543604	8847.667	
0.116	0.3160945	10169.38	0.6838549	0.001580472	8847.097	
0.1164	0.3160945	10170.94	0.6838549	0.001580472	8846.519	
0.1168	0.3160945	10172.5	0.6838549	0.001580472	8845.937	
0.1172	0.3160945	10174.06	0.6838549	0.001580472	8845.346	
0.1176	0.3234497	10175.62	0.6901779	0.001580472	8844.753	
0.118	0.3234497	10177.18	0.6901779	0.001617249	8844.151	
0.1184	0.3234497	10178.78	0.6901779	0.001617249	8843.545	
0.1188	0.3234497	10180.37	0.6901779	0.001617249	8842.932	
0.1192	0.3234497	10181.97	0.6901779	0.001617249	8842.313	
0.1196	0.3307843	10183.57	0.6963743	0.001617249	8841.687	
0.12	0.3307843	10185.17	0.6963743	0.001653921	8841.056	
0.1204	0.3307843	10186.8	0.6963743	0.001653921	8840.418	
0.1208	0.3307843	10188.44	0.6963743	0.001653921	8839.776	
0.1212	0.3307843	10190.07	0.6963743	0.001653921	8839.126	
0.1216	0.3380961	10191.71	0.7024468	0.001653921	8838.471	
0.122	0.3380961	10193.34	0.7024468	0.00169048	8837.808	
0.1224	0.3380961	10195.01	0.7024468	0.00169048	8837.139	
0.1228	0.3380961	10196.68	0.7024468	0.00169048	8836.464	
0.1232	0.3380961	10198.35	0.7024468	0.00169048	8835.783	
0.1236	0.3453831	10200.02	0.7083979	0.00169048	8835.094	
0.124	0.3453831	10201.69	0.7083979	0.001726915	8834.399	
0.1244	0.3453831	10203.4	0.7083979	0.001726915	8833.7	
0.1248	0.3453831	10205.11	0.7083979	0.001726915	8832.989	
0.1252	0.3453831	10206.82	0.7083979	0.001726915	8832.275	
0.1256	0.3526434	10208.52	0.7142299	0.001726915	8831.553	
0.126	0.3526434	10210.23	0.7142299	0.001763217	8830.824	
0.1264	0.3526434	10211.97	0.7142299	0.001763217	8830.09	
0.1268	0.3526434	10213.72	0.7142299	0.001763217	8829.349	
0.1272	0.3526434	10215.46	0.7142299	0.001763217	8828.601	
0.1276	0.3598751	10217.21	0.7199454	0.001763217	8827.847	
0.128	0.3598751	10218.95	0.7199454	0.001799376	8827.084	
