Time	FrameRate	TotalStepTimeSmoothed	
0.8184	14.8463	0.0008014101	
0.8192	14.8463	0.0008014322	
0.82	14.8463	0.0008014085	
0.8208	14.8463	0.000801386	
0.8216	14.8463	0.000801387	
0.8224	14.8463	0.0008013879	
0.8232	14.8463	0.0008013888	
0.824	14.8463	0.0008013673	
0.8248	14.8463	0.0008013691	
0.8256	14.8463	0.0008013487	
0.8264	14.8463	0.0008013514	
0.8272	14.8463	0.0008013541	
0.8279999	14.8463	0.0008013343	
0.8288	14.8463	0.0008013602	
0.8296	14.8463	0.0008013401	
0.8304	14.8463	0.0008013656	
0.8312	14.8463	0.0008013676	
0.832	14.8463	0.0008013695	
0.8328	14.8463	0.0008013489	
0.8336	14.8463	0.0008013517	
0.8344	14.8463	0.0008013767	
0.8352	14.8463	0.0008014005	
0.836	14.8463	0.000801423	
0.8368	14.8463	0.0008014444	
0.8376	14.8463	0.0008014201	
0.8384	14.8463	0.0008014194	
0.8392	14.8463	0.0008014187	
0.84	14.8463	0.0008013957	
0.8408	14.8463	0.0008013961	
0.8416	14.8463	0.0008021105	
0.8424	14.8463	0.0008020976	
0.8432	14.8463	0.0008020629	
0.844	14.8463	0.0008020523	
0.8448	14.8463	0.0008019977	
0.8455999	14.8463	0.0008029497	
0.8464	14.8463	0.0008028725	
0.8472	14.8463	0.0008027768	
0.848	14.8463	0.0008026859	
0.8488	14.8463	0.0008025995	
0.8496	14.8463	0.0008025398	
0.8504	14.8463	0.0008024607	
0.8512	14.8463	0.0008024079	
0.852	14.8463	0.0008023578	
0.8528	14.8463	0.0008023325	
0.8536	14.8463	0.0008022861	
0.8544	14.8463	0.0008022197	
0.8552	14.8463	0.000802179	
0.856	14.8463	0.0008021403	
0.8568	14.8463	0.0008020812	
0.8576	14.8463	0.0008020251	
0.8584	14.8463	0.0008019718	
0.8592	14.8463	0.0008019434	
0.86	14.8463	0.0008018942	
0.8608	14.8463	0.000801892	
0.8616	14.8463	0.0008018453	
0.8624	14.8463	0.000801801	
0.8631999	14.8463	0.0008018035	
0.864	14.8463	0.0008017836	
0.8648	14.8463	0.0008017647	
0.8656	14.8463	0.0008017467	
0.8664	14.8463	0.0008017296	
0.8672	14.8463	0.0008017134	
0.868	14.8463	0.000801698	
0.8688	14.8463	0.0008016833	
0.8696	14.83863	0.0008016694	
0.8704	14.83863	0.0008017008	
0.8712	14.83863	0.0008016414	
0.872	14.83863	0.0008016519	
0.8728	14.83863	0.0008016618	
0.8736	14.83863	0.0008016267	
0.8744	14.83863	0.0008015709	
0.8752	14.83863	0.0008033252	
0.876	14.83863	0.0008032069	
0.8768	14.83863	0.0008030945	
0.8776	14.83863	0.0008029877	
0.8784	14.83863	0.0008029086	
0.8792	14.83863	0.0008028334	
0.88	14.83863	0.0008027842	
0.8807999	14.83863	0.0008027376	
0.8816	14.83863	0.000802671	
0.8824	14.83863	0.00080263	
0.8832	14.83863	0.0008025687	
0.884	14.83863	0.0008025105	
0.8848	14.83863	0.0008024776	
0.8856	14.83863	0.000802424	
0.8864	14.83863	0.0008023507	
0.8872	14.83863	0.0008022811	
0.888	14.83863	0.0008022373	
0.8888	14.83863	0.000802218	
0.8896	14.83863	0.0008021774	
0.8904	14.83863	0.0008021611	
0.8912	14.83863	0.0008021009	
