Time	1	2	3	
0	-0.05968632	-0.05988237	-0.05988237	
0.0002	-0.05938493	-0.05976935	-0.05976935	
0.0004	-0.05909537	-0.05966076	-0.05966076	
0.0006	-0.05881716	-0.05955644	-0.05955644	
0.0008	-0.05854985	-0.0594562	-0.0594562	
0.0009999999	-0.05829303	-0.05935989	-0.05935989	
0.0012	-0.05804627	-0.05926735	-0.05926735	
0.0014	-0.0578092	-0.05917845	-0.05917845	
0.0016	-0.05758141	-0.05909303	-0.05909303	
0.0018	-0.05736256	-0.05901096	-0.05901096	
0.002	-0.05715229	-0.05893211	-0.05893211	
0.0022	-0.05695027	-0.05885635	-0.05885635	
0.0024	-0.05675617	-0.05878356	-0.05878356	
0.0026	-0.05656968	-0.05871363	-0.05871363	
0.0028	-0.05639049	-0.05864643	-0.05864643	
0.003	-0.05621834	-0.05858188	-0.05858188	
0.0032	-0.05605294	-0.05851985	-0.05851985	
0.0034	-0.05589402	-0.05846026	-0.05846026	
0.0036	-0.05574133	-0.058403	-0.058403	
0.0038	-0.05559463	-0.05834799	-0.05834799	
0.004	-0.05545368	-0.05829513	-0.05829513	
0.0042	-0.05531826	-0.05824435	-0.05824435	
0.0044	-0.05518815	-0.05819556	-0.05819556	
0.0046	-0.05506314	-0.05814868	-0.05814868	
0.0048	0	-0.05810364	-0.05810364	
0.005	-0.05540872	-0.05851853	-0.05806037	
0.0052	-0.05581692	-0.05889905	-0.05801879	
0.0054	-0.05617404	-0.05924802	-0.05797884	
0.0056	-0.05648567	-0.05956801	-0.05794046	
0.0058	-0.05675672	-0.05986138	-0.05790359	
0.006	-0.05699152	-0.0601303	-0.05786816	
0.0062	-0.05719385	-0.06037676	-0.05783411	
0.0064	-0.05736709	-0.06060255	-0.05780141	
0.0066	-0.0575142	-0.06080936	-0.05776998	
0.0068	-0.05763783	-0.0609987	-0.05773979	
0.007	-0.05774032	-0.06117198	-0.05771079	
0.0072	-0.05782376	-0.06133048	-0.05768292	
0.0074	-0.05789002	-0.06147538	-0.05765614	
0.0076	-0.05794077	-0.06160777	-0.05763041	
0.0078	-0.05797751	-0.06172863	-0.05760569	
0.007999999	-0.05800157	-0.06183888	-0.05758194	
0.0082	-0.05801419	-0.06193935	-0.05755912	
0.0084	-0.05801644	-0.06203082	-0.0575372	
0.008599999	-0.05800932	-0.06211399	-0.05751613	
0.0088	-0.05799371	-0.06218952	-0.0574959	
0.009	-0.05797043	-0.06225799	-0.05747645	
0.0092	-0.05794022	-0.06231996	-0.05745777	
0.0094	-0.05790374	-0.06237594	-0.05743982	
0.0096	-0.05786161	-0.06242639	-0.05742258	
0.0098	-0.05781437	-0.06247174	-0.057406	
0.01	-0.05776254	-0.06251238	-0.05739009	
0.0102	-0.05770658	-0.06254867	-0.05737479	
0.0104	-0.05764692	-0.06258095	-0.0573601	
0.0106	-0.05758395	-0.06260952	-0.05734598	
0.0108	-0.05751803	-0.06263468	-0.05733241	
0.011	-0.05744949	-0.06265667	-0.05731938	
0.0112	-0.05737863	-0.06267574	-0.05730686	
0.0114	-0.05730573	-0.06269211	-0.05729482	
0.0116	-0.05723106	-0.062706	-0.05728326	
0.0118	-0.05715484	-0.06271757	-0.05727215	
0.012	-0.0570773	-0.06272702	-0.05726149	
0.0122	-0.05699864	-0.06273449	-0.05725123	
0.0124	-0.05691905	-0.06274014	-0.05724138	
0.0126	-0.0568387	-0.0627441	-0.05723192	
0.0128	-0.05675775	-0.0627465	-0.05722282	
0.013	-0.05667636	-0.06274746	-0.05721409	
0.0132	-0.05659465	-0.06274709	-0.05720569	
0.0134	-0.05651276	-0.06274548	-0.05719763	
0.0136	-0.0564308	-0.06274273	-0.05718988	
0.0138	-0.05634889	-0.06273892	-0.05718243	
0.014	-0.05626711	-0.06273412	-0.05717528	
0.0142	-0.05618557	-0.06272842	-0.05716841	
0.0144	-0.05610435	-0.06272187	-0.0571618	
0.0146	-0.05602353	-0.06271455	-0.05715546	
0.0148	-0.05594319	-0.0627065	-0.05714937	
0.015	-0.05586338	-0.06269778	-0.05714351	
0.0152	-0.05578418	-0.06268845	-0.05713788	
0.0154	-0.05570563	-0.06267855	-0.05713248	
0.0156	-0.05562779	-0.06266811	-0.05712728	
0.0158	-0.05555071	-0.06265718	-0.05712229	
0.016	-0.05547443	-0.06264579	-0.0571175	
0.0162	-0.05539899	-0.06263398	-0.05711289	
0.0164	-0.05532442	-0.06262178	-0.05710846	
0.0166	-0.05525077	-0.06260922	-0.05710421	
0.0168	-0.05517804	-0.06259632	-0.05710012	
0.017	-0.05510629	-0.06258311	-0.0570962	
0.0172	-0.05503551	-0.06256962	-0.05709242	
0.0174	0	-0.06255586	-0.0570888	
0.0176	-0.05547537	-0.06282438	-0.05708532	
0.0178	-0.05592106	-0.06306285	-0.05708198	
0.018	-0.05631015	-0.06327453	-0.05707876	
0.0182	-0.05664905	-0.06346229	-0.05707567	
0.0184	-0.05694333	-0.06362872	-0.0570727	
0.0186	-0.05719788	-0.06377609	-0.05706985	
0.0188	-0.05741699	-0.06390644	-0.05706711	
0.019	-0.05760443	-0.06402159	-0.05706448	
0.0192	-0.05776352	-0.06412315	-0.05706195	
0.0194	-0.05789719	-0.06421254	-0.05705952	
0.0196	-0.05800806	-0.06429106	-0.05705719	
0.0198	-0.05809842	-0.06435985	-0.05705494	
0.02	-0.05817034	-0.06441993	-0.05705279	
0.0202	-0.05822564	-0.06447218	-0.05705072	
0.0204	-0.05826597	-0.06451745	-0.05704873	
0.0206	-0.05829278	-0.06455644	-0.05704682	
0.0208	-0.0583074	-0.06458981	-0.05704498	
0.021	-0.058311	-0.06461813	-0.05704322	
0.0212	-0.05830465	-0.06464193	-0.05704153	
0.0214	-0.05828932	-0.06466166	-0.0570399	
0.0216	-0.05826586	-0.06467774	-0.05703833	
0.0218	-0.05823507	-0.06469052	-0.05703683	
0.022	-0.05819767	-0.06470037	-0.05703539	
0.0222	-0.05815429	-0.06470754	-0.057034	
0.0224	-0.05810553	-0.06471233	-0.05703267	
0.0226	-0.05805194	-0.06471498	-0.05703138	
0.0228	-0.05799399	-0.06471569	-0.05703015	
0.023	-0.05793215	-0.06471466	-0.05702897	
0.0232	-0.05786682	-0.06471204	-0.05702783	
0.0234	-0.05779838	-0.06470802	-0.05702674	
0.0236	-0.05772718	-0.0647027	-0.05702569	
0.0238	-0.05765354	-0.06469624	-0.05702468	
0.024	-0.05757774	-0.06468873	-0.05702372	
0.0242	-0.05750006	-0.06468029	-0.05702278	
0.0244	-0.05742076	-0.06467099	-0.05702189	
0.0246	-0.05734006	-0.06466092	-0.05702103	
0.0248	-0.05725816	-0.06465016	-0.05702021	
0.025	-0.05717527	-0.06463876	-0.05701942	
0.0252	-0.05709158	-0.06462678	-0.05701865	
0.0254	-0.05700723	-0.0646143	-0.05701792	
0.0256	-0.05692239	-0.06460134	-0.05701722	
0.0258	-0.05683721	-0.06458796	-0.05701654	
0.026	-0.05675182	-0.0645742	-0.0570159	
0.0262	-0.05666633	-0.06456007	-0.05701527	
0.0264	-0.05658086	-0.06454564	-0.05701467	
0.0266	-0.05649552	-0.06453092	-0.0570141	
0.0268	-0.0564104	-0.06451593	-0.05701355	
0.027	-0.0563256	-0.0645007	-0.05701302	
0.0272	-0.05624118	-0.06448524	-0.05701251	
0.0274	-0.05615725	-0.0644696	-0.05701201	
0.0276	-0.05607385	-0.06445377	-0.05701154	
0.0278	-0.05599106	-0.06443777	-0.05701109	
0.028	-0.05590893	-0.06442162	-0.05701065	
0.0282	-0.05582752	-0.06440533	-0.05701024	
0.0284	-0.05574689	-0.06438891	-0.05700984	
0.0286	-0.05566707	-0.06437238	-0.05700945	
0.0288	-0.0555881	-0.06435574	-0.05700908	
0.029	-0.05551004	-0.064339	-0.05700873	
0.0292	-0.0554329	-0.06432217	-0.05700839	
0.0294	-0.05535671	-0.06430527	-0.05700806	
0.0296	-0.05528152	-0.06428828	-0.05700774	
0.0298	-0.05520735	-0.06427123	-0.05700744	
0.03	-0.05513419	-0.06425411	-0.05700715	
0.0302	-0.0550621	-0.06423693	-0.05700687	
0.0304	0	-0.0642197	-0.05700659	
0.0306	-0.05549856	-0.0644199	-0.05700634	
